study_id,site_id,core_id,year,core_notes,latitude,longitude,position_method,habitat
Hoppe-Speer_et_al_2013,St Lucia,Hoppe-Speer_and_Adams_2013_St Lucia-Croc memorial-2-core-1,2010,NA,-28.368336,32.423256,other low resolution,mangrove
Hoppe-Speer_et_al_2013,St Lucia,Hoppe-Speer_and_Adams_2013_St Lucia-Croc memorial-3-core-1,2010,NA,-28.386833,32.404068,other low resolution,mangrove
Hoppe-Speer_et_al_2013,St Lucia,Hoppe-Speer_and_Adams_2013_St Lucia-Croc memorial-4-core-1,2010,NA,-28.348442,32.41153,other low resolution,mangrove
Hoppe-Speer_et_al_2013,St Lucia,Hoppe-Speer_and_Adams_2013_St Lucia-Back channel-1-core-1,2010,NA,-28.395634,32.418496,other low resolution,mangrove
Hoppe-Speer_et_al_2013,St Lucia,Hoppe-Speer_and_Adams_2013_St Lucia-Back channel-2-core-1,2010,NA,-28.368336,32.423256,other low resolution,mangrove
Hoppe-Speer_et_al_2013,St Lucia,Hoppe-Speer_and_Adams_2013_St Lucia-Back channel-3-core-1,2010,NA,-28.386833,32.404068,other low resolution,mangrove
Hoppe-Speer_et_al_2013,Nxaxo,Hoppe-Speer_and_Adams_2013_Nxaxo-Site 4-surface sample-1,2010,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Hoppe-Speer_et_al_2013,Nxaxo,Hoppe-Speer_and_Adams_2013_Nxaxo-Site 5-surface sample-1,2010,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Hoppe-Speer_et_al_2013,Nxaxo,Hoppe-Speer_and_Adams_2013_Nxaxo-Site 4-surface sample-2,2011,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Hoppe-Speer_et_al_2013,Nxaxo,Hoppe-Speer_and_Adams_2013_Nxaxo-Site 5-surface sample-2,2011,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Hoppe-Speer_et_al_2013,Nxaxo,Hoppe-Speer_and_Adams_2013_Nxaxo-Site 3-surface sample-1,2012,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Hoppe-Speer_et_al_2013,Nxaxo,Hoppe-Speer_and_Adams_2013_Nxaxo-Site 4-surface sample-3,2012,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Hoppe-Speer_et_al_2013,Nxaxo,Hoppe-Speer_and_Adams_2013_Nxaxo-Site 5-surface sample-3,2012,"surface sample, 0-5 cm",-32.584731,28.526258,other low resolution,mangrove
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-1-core-1_2018,2018,NA,-33.8689,25.6286,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-1-core-2_2018,2018,NA,-33.8689,25.6286,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-1-core-3_2018,2018,NA,-33.8689,25.6286,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-1-core-4_2018,2018,NA,-33.8689,25.6286,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-1-core-5_2018,2018,NA,-33.8689,25.6286,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-1-core-6_2018,2018,NA,-33.8689,25.6286,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-2-core-1_2018,2018,NA,-33.8532,25.6139,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-2-core-2_2018,2018,NA,-33.8532,25.6139,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-2-core-3_2018,2018,NA,-33.8532,25.6139,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-2-core-4_2018,2018,NA,-33.8532,25.6139,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-2-core-5_2018,2018,NA,-33.8532,25.6139,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-2-core-6_2018,2018,NA,-33.8532,25.6139,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-3-core-1_2018,2018,NA,-33.8692,25.6148,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-3-core-2_2018,2018,NA,-33.8692,25.6148,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-3-core-3_2018,2018,NA,-33.8692,25.6148,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-3-core-4_2018,2018,NA,-33.8692,25.6148,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-3-core-5_2018,2018,NA,-33.8692,25.6148,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-3-core-6_2018,2018,NA,-33.8692,25.6148,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-4-core-1_2018,2018,NA,-33.866,25.6104,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-4-core-2_2018,2018,NA,-33.866,25.6104,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-4-core-3_2018,2018,NA,-33.866,25.6104,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-4-core-4_2018,2018,NA,-33.866,25.6104,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-4-core-5_2018,2018,NA,-33.866,25.6104,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-4-core-6_2018,2018,NA,-33.866,25.6104,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-5-core-1_2018,2018,NA,-33.8504,25.5967,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-5-core-2_2018,2018,NA,-33.8504,25.5967,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-5-core-3_2018,2018,NA,-33.8504,25.5967,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-5-core-4_2018,2018,NA,-33.8504,25.5967,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-5-core-5_2018,2018,NA,-33.8504,25.5967,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-5-core-6_2018,2018,NA,-33.8504,25.5967,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-1-core-7_2019,2019,NA,-33.8689,25.6286,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-1-core-1_2019,2019,NA,-33.8689,25.6286,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-1-core-8_2019,2019,NA,-33.8689,25.6286,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-1-core-2_2019,2019,NA,-33.8689,25.6286,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-1-core-9_2019,2019,NA,-33.8689,25.6286,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-1-core-3_2019,2019,NA,-33.8689,25.6286,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-1-core-10_2019,2019,NA,-33.8689,25.6286,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-1-core-4_2019,2019,NA,-33.8689,25.6286,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-1-core-11_2019,2019,NA,-33.8689,25.6286,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-1-core-5_2019,2019,NA,-33.8689,25.6286,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-1-core-12_2019,2019,NA,-33.8689,25.6286,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-1-core-6_2019,2019,NA,-33.8689,25.6286,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-2-core-7_2019,2019,NA,-33.8532,25.6139,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-2-core-1_2019,2019,NA,-33.8532,25.6139,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-2-core-8_2019,2019,NA,-33.8532,25.6139,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-2-core-2_2019,2019,NA,-33.8532,25.6139,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-2-core-9_2019,2019,NA,-33.8532,25.6139,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-2-core-3_2019,2019,NA,-33.8532,25.6139,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-2-core-10_2019,2019,NA,-33.8532,25.6139,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-2-core-4_2019,2019,NA,-33.8532,25.6139,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-2-core-11_2019,2019,NA,-33.8532,25.6139,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-2-core-5_2019,2019,NA,-33.8532,25.6139,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-2-core-12_2019,2019,NA,-33.8532,25.6139,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-2-core-6_2019,2019,NA,-33.8532,25.6139,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-3-core-7_2019,2019,NA,-33.8692,25.6148,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-3-core-1_2019,2019,NA,-33.8692,25.6148,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-3-core-8_2019,2019,NA,-33.8692,25.6148,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-3-core-2_2019,2019,NA,-33.8692,25.6148,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-3-core-9_2019,2019,NA,-33.8692,25.6148,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-3-core-3_2019,2019,NA,-33.8692,25.6148,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-3-core-10_2019,2019,NA,-33.8692,25.6148,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-3-core-4_2019,2019,NA,-33.8692,25.6148,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-3-core-11_2019,2019,NA,-33.8692,25.6148,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-3-core-5_2019,2019,NA,-33.8692,25.6148,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-3-core-12_2019,2019,NA,-33.8692,25.6148,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-3-core-6_2019,2019,NA,-33.8692,25.6148,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-4-core-7_2019,2019,NA,-33.866,25.6104,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-4-core-1_2019,2019,NA,-33.866,25.6104,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-4-core-8_2019,2019,NA,-33.866,25.6104,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-4-core-2_2019,2019,NA,-33.866,25.6104,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-4-core-9_2019,2019,NA,-33.866,25.6104,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-4-core-3_2019,2019,NA,-33.866,25.6104,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-4-core-10_2019,2019,NA,-33.866,25.6104,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-4-core-4_2019,2019,NA,-33.866,25.6104,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-4-core-11_2019,2019,NA,-33.866,25.6104,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-4-core-5_2019,2019,NA,-33.866,25.6104,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-4-core-12_2019,2019,NA,-33.866,25.6104,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-4-core-6_2019,2019,NA,-33.866,25.6104,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-5-core-7_2019,2019,NA,-33.8504,25.5967,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-5-core-1_2019,2019,NA,-33.8504,25.5967,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-5-core-8_2019,2019,NA,-33.8504,25.5967,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-5-core-2_2019,2019,NA,-33.8504,25.5967,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-5-core-9_2019,2019,NA,-33.8504,25.5967,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-5-core-3_2019,2019,NA,-33.8504,25.5967,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-5-core-10_2019,2019,NA,-33.8504,25.5967,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-5-core-4_2019,2019,NA,-33.8504,25.5967,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-5-core-11_2019,2019,NA,-33.8504,25.5967,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-5-core-5_2019,2019,NA,-33.8504,25.5967,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-5-core-12_2019,2019,NA,-33.8504,25.5967,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-5-core-6_2019,2019,NA,-33.8504,25.5967,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-6-core-1,2019,NA,-33.8375,25.5887,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-6-core-2,2019,NA,-33.8375,25.5887,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-6-core-3,2019,NA,-33.8375,25.5887,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-6-core-4,2019,NA,-33.8375,25.5887,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-6-core-5,2019,NA,-33.8375,25.5887,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-6-core-6,2019,NA,-33.8375,25.5887,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-1-core-13,2018,NA,-33.8689,25.6286,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-1-core-7_2018,2018,NA,-33.8689,25.6286,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-1-core-14,2018,NA,-33.8689,25.6286,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-1-core-8_2018,2018,NA,-33.8689,25.6286,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-1-core-15,2018,NA,-33.8689,25.6286,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-1-core-9_2018,2018,NA,-33.8689,25.6286,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-1-core-16,2018,NA,-33.8689,25.6286,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-1-core-10_2018,2018,NA,-33.8689,25.6286,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-1-core-17,2018,NA,-33.8689,25.6286,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-1-core-11_2018,2018,NA,-33.8689,25.6286,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-1-core-18,2018,NA,-33.8689,25.6286,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-1-core-12_2018,2018,NA,-33.8689,25.6286,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-2-core-13,2018,NA,-33.8532,25.6139,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-2-core-7_2018,2018,NA,-33.8532,25.6139,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-2-core-14,2018,NA,-33.8532,25.6139,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-2-core-8_2018,2018,NA,-33.8532,25.6139,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-2-core-15,2018,NA,-33.8532,25.6139,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-2-core-9_2018,2018,NA,-33.8532,25.6139,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-2-core-16,2018,NA,-33.8532,25.6139,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-2-core-10_2018,2018,NA,-33.8532,25.6139,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-2-core-17,2018,NA,-33.8532,25.6139,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-2-core-11_2018,2018,NA,-33.8532,25.6139,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-2-core-18,2018,NA,-33.8532,25.6139,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-2-core-12_2018,2018,NA,-33.8532,25.6139,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-3-core-13,2018,NA,-33.8692,25.6148,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-3-core-7_2018,2018,NA,-33.8692,25.6148,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-3-core-14,2018,NA,-33.8692,25.6148,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-3-core-8_2018,2018,NA,-33.8692,25.6148,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-3-core-15,2018,NA,-33.8692,25.6148,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-3-core-9_2018,2018,NA,-33.8692,25.6148,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-3-core-16,2018,NA,-33.8692,25.6148,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-3-core-10_2018,2018,NA,-33.8692,25.6148,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-3-core-17,2018,NA,-33.8692,25.6148,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-3-core-11_2018,2018,NA,-33.8692,25.6148,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-3-core-18,2018,NA,-33.8692,25.6148,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-3-core-12_2018,2018,NA,-33.8692,25.6148,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-4-core-13,2018,NA,-33.866,25.6104,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-4-core-7_2018,2018,NA,-33.866,25.6104,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-4-core-14,2018,NA,-33.866,25.6104,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-4-core-8_2018,2018,NA,-33.866,25.6104,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-4-core-15,2018,NA,-33.866,25.6104,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-4-core-9_2018,2018,NA,-33.866,25.6104,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-4-core-16,2018,NA,-33.866,25.6104,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-4-core-10_2018,2018,NA,-33.866,25.6104,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-4-core-17,2018,NA,-33.866,25.6104,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-4-core-11_2018,2018,NA,-33.866,25.6104,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-4-core-18,2018,NA,-33.866,25.6104,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-4-core-12_2018,2018,NA,-33.866,25.6104,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-5-core-13,2018,NA,-33.8504,25.5967,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-5-core-7_2018,2018,NA,-33.8504,25.5967,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-5-core-14,2018,NA,-33.8504,25.5967,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-5-core-8_2018,2018,NA,-33.8504,25.5967,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-5-core-15,2018,NA,-33.8504,25.5967,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-5-core-9_2018,2018,NA,-33.8504,25.5967,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-5-core-16,2018,NA,-33.8504,25.5967,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-5-core-10_2018,2018,NA,-33.8504,25.5967,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-5-core-17,2018,NA,-33.8504,25.5967,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-5-core-11_2018,2018,NA,-33.8504,25.5967,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-5-core-18,2018,NA,-33.8504,25.5967,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-5-core-12_2018,2018,NA,-33.8504,25.5967,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-1-core-19,2019,NA,-33.8689,25.6286,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-1-core-20,2019,NA,-33.8689,25.6286,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-1-core-21,2019,NA,-33.8689,25.6286,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-1-core-22,2019,NA,-33.8689,25.6286,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-1-core-23,2019,NA,-33.8689,25.6286,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-1-core-24,2019,NA,-33.8689,25.6286,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-2-core-19,2019,NA,-33.8532,25.6139,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-2-core-20,2019,NA,-33.8532,25.6139,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-2-core-21,2019,NA,-33.8532,25.6139,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-2-core-22,2019,NA,-33.8532,25.6139,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-2-core-23,2019,NA,-33.8532,25.6139,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-2-core-24,2019,NA,-33.8532,25.6139,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-3-core-19,2019,NA,-33.8692,25.6148,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-3-core-20,2019,NA,-33.8692,25.6148,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-3-core-21,2019,NA,-33.8692,25.6148,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-3-core-22,2019,NA,-33.8692,25.6148,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-3-core-23,2019,NA,-33.8692,25.6148,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-3-core-24,2019,NA,-33.8692,25.6148,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-4-core-19,2019,NA,-33.866,25.6104,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-4-core-20,2019,NA,-33.866,25.6104,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-4-core-21,2019,NA,-33.866,25.6104,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-4-core-22,2019,NA,-33.866,25.6104,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-4-core-23,2019,NA,-33.866,25.6104,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-4-core-24,2019,NA,-33.866,25.6104,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-5-core-19,2019,NA,-33.8504,25.5967,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-5-core-20,2019,NA,-33.8504,25.5967,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-5-core-21,2019,NA,-33.8504,25.5967,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-5-core-22,2019,NA,-33.8504,25.5967,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-5-core-23,2019,NA,-33.8504,25.5967,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-5-core-24,2019,NA,-33.8504,25.5967,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-6-core-7,2019,NA,-33.8375,25.5887,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-6-core-8,2019,NA,-33.8375,25.5887,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-6-core-9,2019,NA,-33.8375,25.5887,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-6-core-10,2019,NA,-33.8375,25.5887,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-6-core-11,2019,NA,-33.8375,25.5887,other low resolution,marsh
Human_et_al_2022,Swartkops Estuary,Swartkops Estuary-6-core-12,2019,NA,-33.8375,25.5887,other low resolution,marsh
Johnson_et_al_2020,Nxaxo,Johnson_et_al_2020_Nxaxo-core-1,2017,NA,-32.584731,28.526258,other low resolution,mangrove
Johnson_et_al_2020,Nxaxo,Johnson_et_al_2020_Nxaxo-core-2,2017,NA,-32.584731,28.526258,other low resolution,mangrove
Johnson_et_al_2020,Nxaxo,Johnson_et_al_2020_Nxaxo-core-3,2017,NA,-32.584731,28.526258,other low resolution,mangrove
Johnson_et_al_2020,Nxaxo,Johnson_et_al_2020_Nxaxo-core-4,2017,NA,-32.584731,28.526258,other low resolution,mangrove
