study_id,site_id,core_id,method_id,depth_min,depth_max,dry_bulk_density,fraction_carbon,cs137_activity,cs137_unit,excess_pb210_activity,total_pb210_activity,pb210_unit,total_phosphorus,fraction_nitrogen
Craft_2024,Oge,Oge_P2,single set of methods,8,10,0.3539069291864875,0.09374,0.9971264746268392,picocuriesPerGram,7.118504374670696,8.823629483823806,disintegrationsPerMinutePerGram,909.3835,0.006959999999999999
Craft_2024,Oge,Oge_P2,single set of methods,10,12,0.3190897225229592,0.10164,0.9047258657276733,picocuriesPerGram,6.145103979232991,7.850229088386099,disintegrationsPerMinutePerGram,905.67825,0.00703
Craft_2024,Oge,Oge_P2,single set of methods,12,14,0.3120422062304928,0.10665,0.8761617217854131,picocuriesPerGram,7.05898579467863,8.76411090383174,disintegrationsPerMinutePerGram,942.73075,0.00743
Craft_2024,Oge,Oge_P2,single set of methods,14,16,0.2875625510732529,0.07543,NA,picocuriesPerGram,NA,NA,disintegrationsPerMinutePerGram,846.3942499999998,0.0051400000000000005
Craft_2024,Oge,Oge_P2,single set of methods,16,18,0.43830008936918874,0.0703,0.4158174477941176,picocuriesPerGram,4.208961984477744,5.914087093630856,disintegrationsPerMinutePerGram,764.8787499999999,0.004699999999999999
Craft_2024,Oge,Oge_P2,single set of methods,18,20,0.6219436898130344,0.04242,NA,picocuriesPerGram,NA,NA,disintegrationsPerMinutePerGram,561.09,0.00255
Craft_2024,Oge,Oge_P2,single set of methods,20,22,0.5680297727468864,0.021840000000000002,0.1376642003340127,picocuriesPerGram,2.0928462396212324,3.797971348774343,disintegrationsPerMinutePerGram,442.5220000000001,0.00107
Craft_2024,Oge,Oge_P2,single set of methods,22,24,0.9096608678423626,0.013340000000000001,NA,picocuriesPerGram,NA,NA,disintegrationsPerMinutePerGram,342.48025,6.5e-4
Craft_2024,Oge,Oge_P2,single set of methods,24,26,1.1418565671788532,0.021019999999999997,0,picocuriesPerGram,NA,1.9862469058143704,disintegrationsPerMinutePerGram,260.96475,0.0012
Craft_2024,Oge,Oge_P2,single set of methods,26,28,1.0618011227026816,0.014150000000000001,NA,picocuriesPerGram,NA,NA,disintegrationsPerMinutePerGram,209.09125,6.900000000000001e-4
Craft_2024,Oge,Oge_P2,single set of methods,28,30,0.821756950330866,0.03918,0,picocuriesPerGram,NA,2.384742715960216,disintegrationsPerMinutePerGram,368.417,0.00248
Craft_2024,Oge,Oge_P2,single set of methods,30,35,0.9916174768518515,0.01776,NA,picocuriesPerGram,NA,NA,disintegrationsPerMinutePerGram,235.028,9.299999999999999e-4
Craft_2024,Oge,Oge_P2,single set of methods,35,40,1.1611407331849657,0.01533,0,picocuriesPerGram,NA,1.9126227977816808,disintegrationsPerMinutePerGram,160.92299999999997,8.3e-4
Craft_2024,Oge,Oge_P2,single set of methods,40,45,1.2996893221574344,0.00787,NA,picocuriesPerGram,NA,NA,disintegrationsPerMinutePerGram,142.39675,6.1e-4
Craft_2024,Oge,Oge_P2,single set of methods,45,50,0.6519461538461537,0.03476,0,picocuriesPerGram,NA,1.3951339225343111,disintegrationsPerMinutePerGram,166.77875000000003,0.0017399999999999998
Craft_2024,Oge,Oge_P2,single set of methods,50,55,0.8079367424242424,0.026469999999999997,NA,picocuriesPerGram,NA,NA,disintegrationsPerMinutePerGram,153.51250000000002,0.00114
Craft_2024,Oge,Oge_P2,single set of methods,55,60,1.1911849767080744,0.011040000000000001,0,picocuriesPerGram,NA,0.8468792036749736,disintegrationsPerMinutePerGram,120.16525,3.5000000000000005e-4
Craft_2024,SNew,SNew_L1,single set of methods,0,2,0.32336106326518166,0.17669,0.5553626103696033,picocuriesPerGram,7.418135194089945,9.50419557030204,disintegrationsPerMinutePerGram,912.979,0.010409999999999999
Craft_2024,SNew,SNew_L1,single set of methods,2,4,0.141295478488778,0.14663,0.5041120180388622,picocuriesPerGram,8.182054623865804,10.2681150000779,disintegrationsPerMinutePerGram,581.6987499999999,0.00869
Craft_2024,SNew,SNew_L1,single set of methods,4,6,0.297756396321781,0.12272,0.5805374029589372,picocuriesPerGram,6.127465975807496,8.213526352019592,disintegrationsPerMinutePerGram,581.6987499999999,0.00766
Craft_2024,SNew,SNew_L1,single set of methods,6,8,0.33656704857524067,0.1242,0.6149232619033872,picocuriesPerGram,5.621311566396001,7.707371942608096,disintegrationsPerMinutePerGram,484.92025,0.00777
Craft_2024,SNew,SNew_L1,single set of methods,8,10,0.4612092599296524,0.10994999999999999,0.5835174090507075,picocuriesPerGram,2.8238851142818766,4.909945490493972,disintegrationsPerMinutePerGram,272.75199999999995,0.006959999999999999
Craft_2024,SNew,SNew_L1,single set of methods,10,12,0.44199701965102345,0.07148,0.44425407407225137,picocuriesPerGram,1.5644585395189243,3.65051891573102,disintegrationsPerMinutePerGram,365.80825,0.004719999999999999
Craft_2024,SNew,SNew_L1,single set of methods,12,14,0.7356855572853306,0.04408,0.37736893793422727,picocuriesPerGram,0.32048676665188885,2.4065471428639844,disintegrationsPerMinutePerGram,168.52899999999997,0.0028599999999999997
Craft_2024,SNew,SNew_L1,single set of methods,14,16,0.6127064998828101,0.04233,NA,picocuriesPerGram,NA,NA,disintegrationsPerMinutePerGram,205.7515,0.00249
Craft_2024,SNew,SNew_L1,single set of methods,16,18,0.589919636873562,0.05762,0.23477615560839368,picocuriesPerGram,-0.057785637318174654,2.028274738893921,disintegrationsPerMinutePerGram,175.97349999999997,0.00298
Craft_2024,SNew,SNew_L1,single set of methods,18,20,0.5814156386941567,0.015449999999999998,NA,picocuriesPerGram,NA,NA,disintegrationsPerMinutePerGram,123.86199999999998,9.5e-4
Craft_2024,SNew,SNew_L1,single set of methods,20,22,0.7126404834421397,0.03001,0.1321358076062552,picocuriesPerGram,0.021256440817456923,2.1073168170295524,disintegrationsPerMinutePerGram,123.86199999999998,0.0016200000000000001
Craft_2024,SNew,SNew_L1,single set of methods,22,24,0.8922369294968916,0.01811,NA,picocuriesPerGram,NA,NA,disintegrationsPerMinutePerGram,112.69525,9.6e-4
Craft_2024,SNew,SNew_L1,single set of methods,24,26,1.0192898055043649,0.01474,0.0635780703316431,picocuriesPerGram,0.3781099579919611,2.4641703342040566,disintegrationsPerMinutePerGram,105.25074999999998,8e-4
Craft_2024,SNew,SNew_L1,single set of methods,26,28,1.0861746622465125,0.021240000000000002,NA,picocuriesPerGram,NA,NA,disintegrationsPerMinutePerGram,101.52849999999998,0.00105
Craft_2024,SNew,SNew_L1,single set of methods,28,30,0.849704534609781,0.014530000000000001,0,picocuriesPerGram,-0.27711883335988574,1.8089415428522095,disintegrationsPerMinutePerGram,79.19499999999998,8.9e-4
Craft_2024,SNew,SNew_L1,single set of methods,30,35,1.2528928928928929,0.00953,NA,picocuriesPerGram,NA,NA,disintegrationsPerMinutePerGram,135.02875,6.4e-4
Craft_2024,SNew,SNew_L1,single set of methods,35,40,1.1374695920658684,0.01539,0.051254138824229,picocuriesPerGram,0.13055809352671277,2.2166184697388083,disintegrationsPerMinutePerGram,149.91774999999998,0.00104
Craft_2024,SNew,SNew_L1,single set of methods,40,45,0.7442642857142857,0.024540000000000003,NA,picocuriesPerGram,NA,NA,disintegrationsPerMinutePerGram,153.64,0.0016300000000000002
Craft_2024,SNew,SNew_L1,single set of methods,45,50,0.6447722567287785,0.02549,0.07870164911318325,picocuriesPerGram,-0.1950200216580709,1.8910403545540249,disintegrationsPerMinutePerGram,214.22025,0.00181
Craft_2024,SNew,SNew_L1,single set of methods,50,55,1.131123134328358,0.020030000000000003,NA,picocuriesPerGram,NA,NA,disintegrationsPerMinutePerGram,214.22025,0.0014399999999999999
Craft_2024,SNew,SNew_P1,single set of methods,0,2,0.2021625032369096,0.17989999999999998,0.5910990294530354,picocuriesPerGram,11.207794954117404,13.011929605526918,disintegrationsPerMinutePerGram,719.2964999999998,0.01109
Craft_2024,SNew,SNew_P1,single set of methods,2,4,0.31375990746672133,0.12428,1.0251634980198572,picocuriesPerGram,4.855014140331523,6.659148791741038,disintegrationsPerMinutePerGram,613.471,0.00767
Craft_2024,SNew,SNew_P1,single set of methods,4,6,0.22897944597068295,0.1449,0.8041616116554893,picocuriesPerGram,3.407367302546024,5.211501953955539,disintegrationsPerMinutePerGram,719.2964999999998,0.00821
Craft_2024,SNew,SNew_P1,single set of methods,6,8,0.47576333711296137,0.08102000000000001,0.895137451474185,picocuriesPerGram,2.981410123779193,4.785544775188708,disintegrationsPerMinutePerGram,498.025,0.004739999999999999
Craft_2024,SNew,SNew_P1,single set of methods,8,10,0.6871969003699643,0.03944,0.41858956411274506,picocuriesPerGram,NA,1.7236379369498909,disintegrationsPerMinutePerGram,291.18425,0.0023
Craft_2024,SNew,SNew_P1,single set of methods,10,12,0.7354743184469276,0.025619999999999997,NA,picocuriesPerGram,NA,NA,disintegrationsPerMinutePerGram,219.0305,0.00151
Craft_2024,SNew,SNew_P1,single set of methods,12,14,0.8765479557914003,0.022330000000000003,0.14841514473047887,picocuriesPerGram,NA,2.7427919056086334,disintegrationsPerMinutePerGram,267.133,0.0014199999999999998
Craft_2024,SNew,SNew_P1,single set of methods,14,16,0.8401866466097888,0.02589,NA,picocuriesPerGram,NA,NA,disintegrationsPerMinutePerGram,315.2355,0.0016300000000000002
Craft_2024,SNew,SNew_P1,single set of methods,16,18,0.7913969095803096,0.02141,0.08662339267965205,picocuriesPerGram,NA,2.0835646111688937,disintegrationsPerMinutePerGram,243.08175,0.0014399999999999999
Craft_2024,SNew,SNew_P1,single set of methods,18,20,0.8815603440964005,0.02928,NA,picocuriesPerGram,NA,NA,disintegrationsPerMinutePerGram,204.59975,0.0017499999999999998
Craft_2024,SNew,SNew_P1,single set of methods,20,22,1.2474947985265767,0.016730000000000002,0.051467951799775154,picocuriesPerGram,NA,1.875292616883531,disintegrationsPerMinutePerGram,175.73825000000002,0.00107
Craft_2024,SNew,SNew_P1,single set of methods,22,24,1.1767553025312054,0.00958,NA,picocuriesPerGram,NA,NA,disintegrationsPerMinutePerGram,156.49725,6.5e-4
Craft_2024,SNew,SNew_P1,single set of methods,24,26,1.0516341846282244,0.010129999999999998,0,picocuriesPerGram,NA,1.5277757228489768,disintegrationsPerMinutePerGram,180.5485,6.8e-4
Craft_2024,SNew,SNew_P1,single set of methods,26,28,1.0246351529664264,0.010669999999999999,NA,picocuriesPerGram,NA,NA,disintegrationsPerMinutePerGram,185.35875,7.199999999999999e-4
Craft_2024,SNew,SNew_P1,single set of methods,28,30,1.1652984851226262,0.011850000000000001,0,picocuriesPerGram,NA,1.4313896682513343,disintegrationsPerMinutePerGram,223.84075,7.9e-4
Craft_2024,SNew,SNew_P1,single set of methods,30,35,1.6818608357746012,0.01191,NA,picocuriesPerGram,NA,NA,disintegrationsPerMinutePerGram,233.46125,8.2e-4
Craft_2024,SNew,SNew_P1,single set of methods,35,40,1.9958769977563329,0.015029999999999998,0,picocuriesPerGram,NA,1.697859264494749,disintegrationsPerMinutePerGram,185.35875,0.00108
Craft_2024,SNew,SNew_P1,single set of methods,40,45,1.689418497566394,0.01303,NA,picocuriesPerGram,NA,NA,disintegrationsPerMinutePerGram,262.32275,9.1e-4
Craft_2024,SNew,SNew_P1,single set of methods,45,50,2.310827642402614,0.012270000000000001,0,picocuriesPerGram,NA,1.3507654850701116,disintegrationsPerMinutePerGram,170.92799999999997,9e-4
Craft_2024,SNew,SNew_P1,single set of methods,50,55,2.02546262620852,0.0129,NA,picocuriesPerGram,NA,NA,disintegrationsPerMinutePerGram,209.41000000000005,9.299999999999999e-4
Craft_2024,SNew,SNew_L2,single set of methods,0,2,0.42965721191779327,0.11599,0.12237158210767211,picocuriesPerGram,1.0312209432365818,1.2344486833050905,disintegrationsPerMinutePerGram,844.3629999999998,0.00743
Craft_2024,SNew,SNew_L2,single set of methods,2,4,0.5064254916998895,0.08205,NA,picocuriesPerGram,0.9216022431466806,1.1248022431466806,disintegrationsPerMinutePerGram,651.953,0.00601
Craft_2024,SNew,SNew_L2,single set of methods,4,6,0.6025575537219602,0.07255,0.12089628335417558,picocuriesPerGram,0.7539041109265081,0.957104110926508,disintegrationsPerMinutePerGram,656.76325,0.00523
Craft_2024,SNew,SNew_L2,single set of methods,6,8,0.5579604900962865,0.056710000000000003,NA,picocuriesPerGram,0.624172021899305,0.8273720218993049,disintegrationsPerMinutePerGram,637.52225,0.004079999999999999
Craft_2024,SNew,SNew_L2,single set of methods,8,10,0.7812918334355882,0.04807,0.07799821664302894,picocuriesPerGram,0.22290051869063787,0.42610051869063786,disintegrationsPerMinutePerGram,488.4045,0.00338
Craft_2024,SNew,SNew_L2,single set of methods,10,12,0.6893433358228656,0.051500000000000004,NA,picocuriesPerGram,0.3096395392612353,0.5128395392612353,disintegrationsPerMinutePerGram,502.83525,0.00375
Craft_2024,SNew,SNew_L2,single set of methods,12,14,0.8192548474376103,0.039529999999999996,0.05138617771962016,picocuriesPerGram,0.06965985585419088,0.27285985585419087,disintegrationsPerMinutePerGram,416.25075,0.00262
Craft_2024,SNew,SNew_L2,single set of methods,14,16,0.8656005461130042,0.03521,NA,picocuriesPerGram,NA,NA,disintegrationsPerMinutePerGram,469.1635,0.00242
Craft_2024,SNew,SNew_L2,single set of methods,16,18,0.8768861923615737,0.03057,0.01779472470127174,picocuriesPerGram,NA,0.24830706134009525,disintegrationsPerMinutePerGram,279.5675,0.00212
Craft_2024,SNew,SNew_L2,single set of methods,18,20,1.0065131611401066,0.09423,NA,picocuriesPerGram,NA,NA,disintegrationsPerMinutePerGram,274.589,0.00419
Craft_2024,SNew,SNew_L2,single set of methods,20,22,1.0316787102755234,0.025550000000000003,0.011454783993313887,picocuriesPerGram,NA,0.26802856249941287,disintegrationsPerMinutePerGram,264.632,0.00178
Craft_2024,SNew,SNew_L2,single set of methods,22,24,0.8908788730413706,0.01939,NA,picocuriesPerGram,NA,NA,disintegrationsPerMinutePerGram,284.546,0.00136
Craft_2024,SNew,SNew_L2,single set of methods,24,26,1.0506324208574047,0.020019999999999996,0,picocuriesPerGram,NA,0.2843957984861676,disintegrationsPerMinutePerGram,219.8255,0.0013900000000000002
Craft_2024,SNew,SNew_L2,single set of methods,26,28,1.2595603055892983,0.01548,NA,picocuriesPerGram,NA,NA,disintegrationsPerMinutePerGram,184.976,0.00106
Craft_2024,SNew,SNew_L2,single set of methods,28,30,0.9158519855576093,0.017159999999999998,0,picocuriesPerGram,NA,0.21767809789670411,disintegrationsPerMinutePerGram,165.06199999999998,0.00115
Craft_2024,SNew,SNew_L2,single set of methods,30,35,1.8387562565965467,0.01088,NA,picocuriesPerGram,NA,NA,disintegrationsPerMinutePerGram,110.2985,7.000000000000001e-4
Craft_2024,SNew,SNew_L2,single set of methods,35,40,1.9953858908516309,0.01081,0,picocuriesPerGram,NA,0.1326495469223679,disintegrationsPerMinutePerGram,115.277,6.900000000000001e-4
Craft_2024,SNew,SNew_L2,single set of methods,40,45,2.220777562869644,0.010280000000000001,NA,picocuriesPerGram,NA,NA,disintegrationsPerMinutePerGram,170.0405,7.3e-4
Craft_2024,SNew,SNew_L2,single set of methods,45,50,2.0480123115165405,0.01456,0,picocuriesPerGram,NA,0.10982175252329922,disintegrationsPerMinutePerGram,145.14800000000002,9.5e-4
Craft_2024,SNew,SNew_L2,single set of methods,50,55,1.810070820085907,0.01252,NA,picocuriesPerGram,NA,NA,disintegrationsPerMinutePerGram,140.1695,9.2e-4
Craft_2024,SNew,SNew_L2,single set of methods,55,60,2.0674807472343613,0.01266,0,picocuriesPerGram,NA,0.16171336081151477,disintegrationsPerMinutePerGram,140.1695,8.799999999999999e-4
Craft_2024,SNew,SNew_P2,single set of methods,0,2,0.40052685340896793,0.08866,0.003174458200983796,picocuriesPerGram,5.998238792111241,8.07871617699021,disintegrationsPerMinutePerGram,603.17,0.00577
Craft_2024,SNew,SNew_P2,single set of methods,2,4,0.3308185067165792,0.07586999999999999,0.004598055435445602,picocuriesPerGram,5.954728562511064,8.035205947390033,disintegrationsPerMinutePerGram,558.3635,0.004699999999999999
Craft_2024,SNew,SNew_P2,single set of methods,4,6,0.5917452134668143,0.07357,0.004900774387601273,picocuriesPerGram,3.31615213925833,5.396629524137297,disintegrationsPerMinutePerGram,404.03,0.0047799999999999995
Craft_2024,SNew,SNew_P2,single set of methods,6,8,0.638808533378582,0.05173,0.0064716403014901626,picocuriesPerGram,2.020649559697752,4.101126944576719,disintegrationsPerMinutePerGram,413.987,0.0034100000000000003
Craft_2024,SNew,SNew_P2,single set of methods,8,10,0.5156899685326041,0.057229999999999996,0.004098978244053819,picocuriesPerGram,0.9679312253701164,3.0484086102490835,disintegrationsPerMinutePerGram,404.03,0.0032500000000000003
Craft_2024,SNew,SNew_P2,single set of methods,10,12,0.3260752813624464,0.06152,0.0032971821005063654,picocuriesPerGram,1.17354584276951,3.2540232276484766,disintegrationsPerMinutePerGram,394.073,0.0032
Craft_2024,SNew,SNew_P2,single set of methods,12,14,0.27314060614538976,0.01843,0.003076279081365741,picocuriesPerGram,1.1592843393634569,3.239761724242424,disintegrationsPerMinutePerGram,488.6645,0.0013700000000000001
Craft_2024,SNew,SNew_P2,single set of methods,14,16,0.5768439314217024,0.0605,0,picocuriesPerGram,NA,NA,disintegrationsPerMinutePerGram,413.987,0.00382
Craft_2024,SNew,SNew_P2,single set of methods,16,18,0.431770217430376,0.051399999999999994,0.003943527971325231,picocuriesPerGram,1.754628184087592,3.835105568966559,disintegrationsPerMinutePerGram,354.24500000000006,0.0037199999999999998
Craft_2024,SNew,SNew_P2,single set of methods,18,20,0.6060911147814697,0.052469999999999996,0,picocuriesPerGram,NA,NA,disintegrationsPerMinutePerGram,344.288,0.0034599999999999995
Craft_2024,SNew,SNew_P2,single set of methods,20,22,0.8824437474316483,0.0329,0.0011290598756076389,picocuriesPerGram,0.6750491202275568,2.755526505106524,disintegrationsPerMinutePerGram,324.374,0.0023599999999999997
Craft_2024,SNew,SNew_P2,single set of methods,22,24,0.6128451333172419,0.029670000000000002,0,picocuriesPerGram,NA,NA,disintegrationsPerMinutePerGram,319.3955,0.00214
Craft_2024,SNew,SNew_P2,single set of methods,24,26,0.8854674939622063,0.0273,4.287154889988425e-4,picocuriesPerGram,NA,2.2831067315303857,disintegrationsPerMinutePerGram,349.2665,0.0019500000000000001
Craft_2024,SNew,SNew_P2,single set of methods,26,28,1.0550587362519803,0.03248,0,picocuriesPerGram,NA,NA,disintegrationsPerMinutePerGram,329.3525,0.0022
Craft_2024,SNew,SNew_P2,single set of methods,28,30,0.9760158882097731,0.02488,6.095287009620948e-4,picocuriesPerGram,NA,1.979471880393483,disintegrationsPerMinutePerGram,244.718,0.0017000000000000001
Craft_2024,SNew,SNew_P2,single set of methods,30,35,1.0071274038461535,0.01784,NA,picocuriesPerGram,NA,NA,disintegrationsPerMinutePerGram,204.89,0.0012
Craft_2024,SNew,SNew_P2,single set of methods,35,40,1.224090629913522,0.013269999999999999,0,picocuriesPerGram,NA,2.238182001281909,disintegrationsPerMinutePerGram,150.12650000000002,8.500000000000001e-4
Craft_2024,SNew,SNew_P2,single set of methods,40,45,1.4329868913857675,0.01141,NA,picocuriesPerGram,NA,NA,disintegrationsPerMinutePerGram,125.234,8e-4
Craft_2024,SNew,SNew_P2,single set of methods,45,50,1.1345796130952384,0.01303,0,picocuriesPerGram,NA,1.856113487847222,disintegrationsPerMinutePerGram,140.1695,8.9e-4
Craft_2024,SNew,SNew_P2,single set of methods,50,55,1.2124576149425288,0.012199999999999999,NA,picocuriesPerGram,NA,NA,disintegrationsPerMinutePerGram,179.99750000000003,8.699999999999999e-4
Craft_2024,SNew,SNew_P2,single set of methods,55,60,1.0385388864175564,0.0196,0,picocuriesPerGram,NA,2.0455128233418365,disintegrationsPerMinutePerGram,224.804,0.00128
Craft_2024,Sat,Sat_L1,single set of methods,0,2,0.1317861695154576,0.2177,1.2091533679276316,picocuriesPerGram,10.71837594748084,11.030109817733257,disintegrationsPerMinutePerGram,597.5640000000001,0.012310000000000001
Craft_2024,Sat,Sat_L1,single set of methods,2,4,0.19082605289744048,0.19076,1.3133746216911764,picocuriesPerGram,8.124661437495073,8.436395307747489,disintegrationsPerMinutePerGram,677.86,0.011279999999999998
Craft_2024,Sat,Sat_L1,single set of methods,4,6,0.1841327725411417,0.20713,1.2216445189071696,picocuriesPerGram,8.197190883024737,8.508924753277153,disintegrationsPerMinutePerGram,618.7199999999999,0.01157
Craft_2024,Sat,Sat_L1,single set of methods,6,8,0.2917598785336648,0.2298,1.344182077859556,picocuriesPerGram,7.915363751556894,8.22709762180931,disintegrationsPerMinutePerGram,596.5425,0.01175
Craft_2024,Sat,Sat_L1,single set of methods,8,10,0.09426616807720781,0.20431000000000002,1.083965977643532,picocuriesPerGram,5.904088042538282,6.215821912790697,disintegrationsPerMinutePerGram,463.4774999999999,0.010920000000000001
Craft_2024,Sat,Sat_L1,single set of methods,10,12,0.2728276045984595,0.23254000000000002,0.6090433522069209,picocuriesPerGram,2.418955125427905,2.73068899568032,disintegrationsPerMinutePerGram,385.85624999999993,0.010960000000000001
Craft_2024,Sat,Sat_L1,single set of methods,12,14,0.17426466298371318,0.21172999999999997,0.27766533338788874,picocuriesPerGram,2.9083648157018493,3.220098685954264,disintegrationsPerMinutePerGram,323.0199999999999,0.00918
Craft_2024,Sat,Sat_L1,single set of methods,14,16,0.13549184065726355,0.21975,NA,picocuriesPerGram,NA,NA,disintegrationsPerMinutePerGram,300.8425,0.00894
Craft_2024,Sat,Sat_L1,single set of methods,16,18,0.21054019342485936,0.20491,0.09507492686542585,picocuriesPerGram,NA,0.4312734280586193,disintegrationsPerMinutePerGram,260.18375,0.00814
Craft_2024,Sat,Sat_L1,single set of methods,18,20,0.11401145512681224,0.17582,NA,picocuriesPerGram,NA,NA,disintegrationsPerMinutePerGram,249.095,0.00641
Craft_2024,Sat,Sat_L1,single set of methods,20,22,0.2444228310734479,0.18692,0.015641813780851062,picocuriesPerGram,NA,0,disintegrationsPerMinutePerGram,219.525,0.00661
Craft_2024,Sat,Sat_L1,single set of methods,22,24,0.18948909067290143,0.16472,NA,picocuriesPerGram,NA,NA,disintegrationsPerMinutePerGram,274.96874999999994,0.00627
Craft_2024,Sat,Sat_L1,single set of methods,24,26,0.1732348245271237,0.18175999999999998,0.49073003465078696,picocuriesPerGram,NA,5.383668126639497,disintegrationsPerMinutePerGram,312.07875,0.00797
Craft_2024,Sat,Sat_L1,single set of methods,26,28,0.13081775576361468,0.1464,NA,picocuriesPerGram,NA,NA,disintegrationsPerMinutePerGram,249.095,0.00524
Craft_2024,Sat,Sat_L1,single set of methods,28,30,0.29467895212573064,0.12928,0,picocuriesPerGram,NA,0.940172367212431,disintegrationsPerMinutePerGram,160.38499999999996,0.0037099999999999998
Craft_2024,Sat,Sat_L1,single set of methods,30,35,0.4996290915287936,0.13388999999999998,0,picocuriesPerGram,NA,0,disintegrationsPerMinutePerGram,141.90375,0.00392
Craft_2024,Sat,Sat_L1,single set of methods,35,40,0.5893483315483985,0.14737,0,picocuriesPerGram,NA,2.6878817837257785,disintegrationsPerMinutePerGram,149.29625,0.00381
Craft_2024,Sat,Sat_L1,single set of methods,40,45,0.6032806972290008,0.1308,0,picocuriesPerGram,NA,0.5379873555544871,disintegrationsPerMinutePerGram,127.11875,0.00332
Craft_2024,Sat,Sat_L1,single set of methods,45,50,0.8741196171285488,0.11487,0,picocuriesPerGram,NA,1.207905551698613,disintegrationsPerMinutePerGram,116.03,0.00306
Craft_2024,Sat,Sat_P1,single set of methods,0,2,0.13101733,0.27149,0.5293936018429487,picocuriesPerGram,10.116068965040624,11.352589062630289,disintegrationsPerMinutePerGram,651.98625,0.01433
Craft_2024,Sat,Sat_P1,single set of methods,2,4,NA,NA,NA,picocuriesPerGram,NA,NA,disintegrationsPerMinutePerGram,NA,NA
Craft_2024,Sat,Sat_P1,single set of methods,4,6,0.126835325,0.26736,0.5228333839901271,picocuriesPerGram,2.893146056094516,4.12966615368418,disintegrationsPerMinutePerGram,663.0749999999999,0.01403
Craft_2024,Sat,Sat_P1,single set of methods,6,8,0.18545235,0.2482,0.5825775700865502,picocuriesPerGram,2.0389742927289625,3.275494390318627,disintegrationsPerMinutePerGram,663.0749999999999,0.01393
Craft_2024,Sat,Sat_P1,single set of methods,8,10,0.141217549,0.25007999999999997,0.8366841867210435,picocuriesPerGram,3.191997271333252,4.4285173689229165,disintegrationsPerMinutePerGram,629.80875,0.013839999999999998
Craft_2024,Sat,Sat_P1,single set of methods,10,12,0.206989867,0.22515999999999997,0.6422783740676703,picocuriesPerGram,1.9954431766113572,3.231963274201022,disintegrationsPerMinutePerGram,555.88375,0.01362
Craft_2024,Sat,Sat_P1,single set of methods,12,14,0.192364278,0.23711,0.6812364074143145,picocuriesPerGram,1.1704399737477011,2.4069600713373656,disintegrationsPerMinutePerGram,592.84625,0.01312
Craft_2024,Sat,Sat_P1,single set of methods,14,16,0.104623326,0.23971,0,picocuriesPerGram,NA,1.733335552853437,disintegrationsPerMinutePerGram,478.26249999999993,0.013460000000000001
Craft_2024,Sat,Sat_P1,single set of methods,16,18,0.242699065,0.24766,0.36477868533919433,picocuriesPerGram,NA,1.9866566353352648,disintegrationsPerMinutePerGram,500.44,0.012889999999999999
Craft_2024,Sat,Sat_P1,single set of methods,18,20,0.105511816,0.26554,NA,picocuriesPerGram,NA,NA,disintegrationsPerMinutePerGram,481.95875,0.01421
Craft_2024,Sat,Sat_P1,single set of methods,20,22,0.131269351,0.26121,0.3237662570610687,picocuriesPerGram,NA,1.7947153317606728,disintegrationsPerMinutePerGram,452.3887499999999,0.01298
Craft_2024,Sat,Sat_P1,single set of methods,22,24,0.119450527,0.24535,NA,picocuriesPerGram,NA,NA,disintegrationsPerMinutePerGram,456.085,0.01256
Craft_2024,Sat,Sat_P1,single set of methods,24,26,0.083704312,0.25328,0.2642173366191789,picocuriesPerGram,NA,2.5043884192644494,disintegrationsPerMinutePerGram,337.805,0.01229
Craft_2024,Sat,Sat_P1,single set of methods,26,28,0.128108663,0.24739999999999998,NA,picocuriesPerGram,NA,NA,disintegrationsPerMinutePerGram,330.4125,0.01056
Craft_2024,Sat,Sat_P1,single set of methods,28,30,0.155943411,0.24573,0.11156353837414966,picocuriesPerGram,NA,1.4848907902777777,disintegrationsPerMinutePerGram,245.39875,0.0097
Craft_2024,Sat,Sat_P1,single set of methods,30,35,0.291169013,0.2666,0.08104467453821654,picocuriesPerGram,NA,0.8849895064894852,disintegrationsPerMinutePerGram,286.0575,0.01024
Craft_2024,Sat,Sat_P1,single set of methods,35,40,0.544072424,0.20034,0,picocuriesPerGram,NA,0,disintegrationsPerMinutePerGram,178.86625,0.006750000000000001
Craft_2024,Sat,Sat_P1,single set of methods,40,45,0.433787473,0.21677,0,picocuriesPerGram,NA,0,disintegrationsPerMinutePerGram,171.47375,0.00724
Craft_2024,Sat,Sat_L2,single set of methods,0,2,0.6706570757961694,0.07597000000000001,0.6135708940882839,picocuriesPerGram,3.8870948050805914,5.29268004455445,disintegrationsPerMinutePerGram,473.729,0.00477
Craft_2024,Sat,Sat_L2,single set of methods,2,4,0.5008637679771744,0.07117,0.7025395710269231,picocuriesPerGram,4.077088447705629,5.482673687179488,disintegrationsPerMinutePerGram,356.8620000000001,0.00458
Craft_2024,Sat,Sat_L2,single set of methods,4,6,0.6867528888789427,0.03707,0.4892201864927001,picocuriesPerGram,2.0532474034086774,3.4588326428825367,disintegrationsPerMinutePerGram,294.863,0.00246
Craft_2024,Sat,Sat_L2,single set of methods,6,8,0.6578170680915609,0.03338,0.4552848665677966,picocuriesPerGram,1.53063948706412,2.936224726537979,disintegrationsPerMinutePerGram,265.68699999999995,0.00228
