"","study_id","site_id","core_id","species_code"
"1090","Frusher_et_al_1994","Murray River, QLD","M1330",NA
"1091","Frusher_et_al_1994","Murray River, QLD","M1331",NA
"1092","Lee_and_Baker_1972","Heeia","M1332","Rhizophora mangle, Bruguiera sexangula"
"1093","Otero_et_al_2009","Pai Matos Island,Cananéia, State of São Paulo","M1333","Laguncularia racemosa"
"1094","Otero_et_al_2009","Pai Matos Island,Cananéia, State of São Paulo","M1334","Rhizophora mangle"
"1095","Otero_et_al_2009","Pai Matos Island,Cananéia, State of São Paulo","M1335","Avicennia schauerianna"
"1096","Moreno_and_Calderon_2011","Hooker Bay, San Andres Island","M1336","Rhizophora mangle"
"1097","Tam_and_Wong_1998","Three Fathoms Cove","M1337",NA
"1098","Tam_and_Wong_1998","Three Fathoms Cove","M1338",NA
"1099","Tam_and_Wong_1998","Three Fathoms Cove","M1339",NA
"1100","Tam_and_Wong_1998","Three Fathoms Cove","M1340",NA
"1101","Tam_and_Wong_1998","Three Fathoms Cove","M1341",NA
"1102","Tam_and_Wong_1998","Three Fathoms Cove","M1342",NA
"1103","Tam_and_Wong_1998","Three Fathoms Cove","M1343",NA
"1104","Tam_and_Wong_1998","Three Fathoms Cove","M1344",NA
"1105","Tam_and_Wong_1998","Three Fathoms Cove","M1345",NA
"1106","Tam_and_Wong_1998","Three Fathoms Cove","M1346",NA
"1107","Tam_and_Wong_1998","Three Fathoms Cove","M1347",NA
"1108","Tam_and_Wong_1998","Three Fathoms Cove","M1348",NA
"1109","Tam_and_Wong_1998","Three Fathoms Cove","M1349",NA
"1110","Tam_and_Wong_1998","Three Fathoms Cove","M1350",NA
"1111","Tam_and_Wong_1998","Three Fathoms Cove","M1351",NA
"1112","Tam_and_Wong_1998","Three Fathoms Cove","M1352",NA
"1113","Tam_and_Wong_1998","Three Fathoms Cove","M1353",NA
"1114","Tam_and_Wong_1998","Three Fathoms Cove","M1354",NA
"1115","Tam_and_Wong_1998","Three Fathoms Cove","M1355",NA
"1116","Tam_and_Wong_1998","Three Fathoms Cove","M1356",NA
"1117","Tam_and_Wong_1998","Three Fathoms Cove","M1357",NA
"1118","Tam_and_Wong_1998","Three Fathoms Cove","M1358",NA
"1119","Tam_and_Wong_1998","Three Fathoms Cove","M1359",NA
"1120","Tam_and_Wong_1998","Three Fathoms Cove","M1360",NA
"1121","Tam_and_Wong_1998","Three Fathoms Cove","M1361",NA
"1122","Tam_and_Wong_1998","Three Fathoms Cove","M1362",NA
"1123","Tam_and_Wong_1998","Three Fathoms Cove","M1363",NA
"1124","Tam_and_Wong_1998","Three Fathoms Cove","M1364",NA
"1125","Tam_and_Wong_1998","Three Fathoms Cove","M1365",NA
"1126","Tam_and_Wong_1998","Three Fathoms Cove","M1366",NA
"1127","Tam_and_Wong_1998","Three Fathoms Cove","M1367",NA
"1128","Tam_and_Wong_1998","Three Fathoms Cove","M1368",NA
"1129","Vasconcelos_et_al_2014","Paraiba Estuary","M1369",NA
"1130","Vasconcelos_et_al_2014","Paraiba Estuary","M1370",NA
"1131","Vasconcelos_et_al_2014","Paraiba Estuary","M1371",NA
"1132","Vasconcelos_et_al_2014","Paraiba Estuary","M1372",NA
"1133","Gonneea_et_al_2004","Celestún","M1507","Rhizophora mangle"
"1134","Gonneea_et_al_2004","Celestún","M1508","Rhizophora mangle, Laguncularia racemosa"
"1135","Gonneea_et_al_2004","Celestún","M1509","Rhizophora mangle, Laguncularia racemosa"
"1136","Gonneea_et_al_2004","Progreso","M1510","Rhizophora mangle, Avicennia germinans"
"1137","Gonneea_et_al_2004","Celestún","M1511","Rhizophora mangle, Laguncularia racemosa"
"1138","Gonneea_et_al_2004","Celestún","M1512","Rhizophora mangle, Laguncularia racemosa"
"1139","Gonneea_et_al_2004","Celestún","M1513","Rhizophora mangle, Avicennia germinans, Laguncularia racemosa"
"1140","Gonneea_et_al_2004","Celestún","M1514","Rhizophora mangle, Avicennia germinans, Laguncularia racemosa"
"1141","Gonneea_et_al_2004","Progreso","M1515","Rhizophora mangle, Avicennia germinans"
"1142","Gonneea_et_al_2004","Progreso","M1516","Rhizophora mangle, Avicennia germinans"
"1143","Gonneea_et_al_2004","Terminos Lagoon","M1517","Rhizophora mangle, Avicennia germinans"
"1144","Gonneea_et_al_2004","Terminos Lagoon","M1518","Laguncularia racemosa"
"1145","Gevana_and_Pampolina_2009","San Juan, Batangas","M1519","Rhizophora mucronata, Xylocarpus granatum"
"1146","Gillis_et_al_2017","Phang Nga Bay","M1520",NA
"1147","Gillis_et_al_2017","Phang Nga Bay","M1521",NA
"1148","Gillis_et_al_2017","Phang Nga Bay","M1522",NA
"1149","Gillis_et_al_2017","Phang Nga Bay","M1523",NA
"1150","Gillis_et_al_2017","Phang Nga Bay","M1524",NA
"1151","Gillis_et_al_2017","Phang Nga Bay","M1525",NA
"1152","Gillis_et_al_2017","Phang Nga Bay","M1526",NA
"1153","Gillis_et_al_2017","Phang Nga Bay","M1527",NA
"1154","Gillis_et_al_2017","Phang Nga Bay","M1528",NA
"1155","Gillis_et_al_2017","Phang Nga Bay","M1529",NA
"1156","Gillis_et_al_2017","Phang Nga Bay","M1530",NA
"1157","Gillis_et_al_2017","Phang Nga Bay","M1531",NA
"1158","Nsombo_et_al_2016","Rio del Rey Estuary, Bamusso","M0537","Rhizophora spp"
"1159","Nsombo_et_al_2016","Rio del Rey Estuary, Bamusso","M0538","Rhizophora spp"
"1160","Nsombo_et_al_2016","Rio del Rey Estuary, Bamusso","M0539","Rhizophora spp"
"1161","Nsombo_et_al_2016","Rio del Rey Estuary, Bamusso","M0541","Rhizophora spp"
"1162","Nsombo_et_al_2016","Rio del Rey Estuary, Bamusso","M0542","Rhizophora spp"
"1163","Eid_and_Shaltout_2016_Egypt","Hurghada","M0638","Avicennia marina"
"1164","Eid_and_Shaltout_2016_Egypt","Hurghada","M0639","Avicennia marina"
"1165","Eid_and_Shaltout_2016_Egypt","Hurghada","M0640","Avicennia marina"
"1166","Eid_et_al_2016_Saudi_Arabia","Jizan","M0641","Avicennia marina"
"1167","Eid_et_al_2016_Saudi_Arabia","Jizan","M0642","Avicennia marina"
"1168","Eid_et_al_2016_Saudi_Arabia","Jizan","M0643","Avicennia marina"
"1169","Eid_et_al_2016_Saudi_Arabia","Jizan","M0644","Avicennia marina"
"1170","Eid_et_al_2016_Saudi_Arabia","Jizan","M0645","Avicennia marina"
"1171","Eid_et_al_2016_Saudi_Arabia","Jizan","M0646","Avicennia marina"
"1172","Bukoski_et_al_2017","Krabi","M1532",NA
"1173","Bukoski_et_al_2017","Krabi","M1533",NA
"1174","Bukoski_et_al_2017","Krabi","M1534",NA
"1175","Bukoski_et_al_2017","Krabi","M1535",NA
"1176","Bukoski_et_al_2017","Krabi","M1536",NA
"1177","Bukoski_et_al_2017","Krabi","M1537",NA
"1178","Bukoski_et_al_2017","Krabi","M1538",NA
"1179","Bukoski_et_al_2017","Krabi","M1539",NA
"1180","Bukoski_et_al_2017","Krabi","M1540",NA
"1181","Bukoski_et_al_2017","Krabi","M1541",NA
"1182","Bukoski_et_al_2017","Krabi","M1542",NA
"1183","Bukoski_et_al_2017","Krabi","M1543",NA
"1184","Bukoski_et_al_2017","Krabi","M1544",NA
"1185","Bukoski_et_al_2017","Krabi","M1545",NA
"1186","Bukoski_et_al_2017","Pak Panang","M1546",NA
"1187","Bukoski_et_al_2017","Pak Panang","M1547",NA
"1188","Bukoski_et_al_2017","Pak Panang","M1548",NA
"1189","Bukoski_et_al_2017","Pak Panang","M1549",NA
"1190","Bukoski_et_al_2017","Pak Panang","M1550",NA
"1191","Bukoski_et_al_2017","Pak Panang","M1551",NA
"1192","Bukoski_et_al_2017","Pak Panang","M1552",NA
"1193","Bukoski_et_al_2017","Pak Panang","M1553",NA
"1194","Bukoski_et_al_2017","Pak Panang","M1554",NA
"1195","Bukoski_et_al_2017","Pak Panang","M1555",NA
"1196","Bukoski_et_al_2017","Pak Panang","M1556",NA
"1197","Bukoski_et_al_2017","Pak Panang","M1557",NA
"1198","Bukoski_et_al_2017","Pak Panang","M1558",NA
"1199","Bukoski_et_al_2017","Pak Panang","M1559",NA
"1200","Bukoski_et_al_2017","Pak Panang","M1560",NA
"1201","Bukoski_et_al_2017","Pak Panang","M1561",NA
"1202","Bukoski_et_al_2017","Pak Panang","M1562",NA
"1203","Bukoski_et_al_2017","Pak Panang","M1563",NA
"1204","Bukoski_et_al_2017","Pak Panang","M1564",NA
"1205","Bukoski_et_al_2017","Pak Panang","M1565",NA
"1206","Bukoski_et_al_2017","Quang Ninh","M1566",NA
"1207","Bukoski_et_al_2017","Quang Ninh","M1567",NA
"1208","Bukoski_et_al_2017","Quang Ninh","M1568",NA
"1209","Bukoski_et_al_2017","Quang Ninh","M1569",NA
"1210","Bukoski_et_al_2017","Quang Ninh","M1570",NA
"1211","Bukoski_et_al_2017","Quang Ninh","M1571",NA
"1212","Bukoski_et_al_2017","Hai Phong","M1572",NA
"1213","Bukoski_et_al_2017","Hai Phong","M1573",NA
"1214","Bukoski_et_al_2017","Hai Phong","M1574",NA
"1215","Bukoski_et_al_2017","Hai Phong","M1575",NA
"1216","Bukoski_et_al_2017","Hai Phong","M1576",NA
"1217","Bukoski_et_al_2017","Hai Phong","M1577",NA
"1218","Bukoski_et_al_2017","Nam Dinh","M1578",NA
"1219","Bukoski_et_al_2017","Kien Luong","M1579",NA
"1220","Bukoski_et_al_2017","Kien Luong","M1580",NA
"1221","Bukoski_et_al_2017","Kien Luong","M1581",NA
"1222","Bukoski_et_al_2017","Kien Luong","M1582",NA
"1223","Bukoski_et_al_2017","Kien Luong","M1583",NA
"1224","Bukoski_et_al_2017","Kien Luong","M1584",NA
"1225","Bukoski_et_al_2017","An Bien","M1585",NA
"1226","Bukoski_et_al_2017","An Minh","M1586",NA
"1227","Bukoski_et_al_2017","Vam Rang","M1587",NA
"1228","Bukoski_et_al_2017","Vam Rang","M1588",NA
"1229","Bukoski_et_al_2017","Vam Rang","M1589",NA
"1230","Donato_et_al_2011","Yap","M1373",NA
"1231","Donato_et_al_2011","Yap","M1374",NA
"1232","Donato_et_al_2011","Yap","M1375",NA
"1233","Donato_et_al_2011","Yap","M1376",NA
"1234","Donato_et_al_2011","Yap","M1377",NA
"1235","Donato_et_al_2011","Yap","M1378",NA
"1236","Donato_et_al_2011","Ganges-Brahmaputra Delta","M1379",NA
"1237","Donato_et_al_2011","Java","M1380",NA
"1238","Donato_et_al_2011","Java","M1381",NA
"1239","Donato_et_al_2011","Java","M1382",NA
"1240","Donato_et_al_2011","Java","M1383",NA
"1241","Donato_et_al_2011","Java","M1384",NA
"1242","Donato_et_al_2011","Java","M1385",NA
"1243","Donato_et_al_2011","Java","M1386",NA
"1244","Donato_et_al_2011","Java","M1387",NA
"1245","Donato_et_al_2011","Java","M1388",NA
"1246","Donato_et_al_2011","Java","M1389",NA
"1247","Donato_et_al_2011","Java","M1390",NA
"1248","Donato_et_al_2011","Java","M1391",NA
"1249","Donato_et_al_2011","Mantehage Island","M1392",NA
"1250","Donato_et_al_2011","Mantehage Island","M1393",NA
"1251","Donato_et_al_2011","Mantehage Island","M1394",NA
"1252","Donato_et_al_2011","Mantehage Island","M1395",NA
"1253","Donato_et_al_2011","Mantehage Island","M1396",NA
"1254","Donato_et_al_2011","Mantehage Island","M1397",NA
"1255","Donato_et_al_2011","Mantehage Island","M1398",NA
"1256","Donato_et_al_2011","Mantehage Island","M1399",NA
"1257","Donato_et_al_2011","Mantehage Island","M1400",NA
"1258","Donato_et_al_2011","Mantehage Island","M1401",NA
"1259","Donato_et_al_2011","Mantehage Island","M1402",NA
"1260","Donato_et_al_2011","Mantehage Island","M1403",NA
"1261","Donato_et_al_2011","Mantehage Island","M1404",NA
"1262","Donato_et_al_2011","Mantehage Island","M1405",NA
"1263","Donato_et_al_2011","Mantehage Island","M1406",NA
"1264","Donato_et_al_2011","Mantehage Island","M1407",NA
"1265","Donato_et_al_2011","Mantehage Island","M1408",NA
"1266","Donato_et_al_2011","Mantehage Island","M1409",NA
"1267","Donato_et_al_2011","Sulawesi","M1410",NA
"1268","Donato_et_al_2011","Sulawesi","M1411",NA
"1269","Donato_et_al_2011","Sulawesi","M1412",NA
"1270","Donato_et_al_2011","Sulawesi","M1413",NA
"1271","Donato_et_al_2011","Sulawesi","M1414",NA
"1272","Donato_et_al_2011","Sulawesi","M1415",NA
"1273","Donato_et_al_2011","Yap","M1416",NA
"1274","Donato_et_al_2011","Yap","M1417",NA
"1275","Donato_et_al_2011","Yap","M1418",NA
"1276","Donato_et_al_2011","Yap","M1419",NA
"1277","Donato_et_al_2011","Yap","M1420",NA
"1278","Donato_et_al_2011","Yap","M1421",NA
"1279","Donato_et_al_2011","Sulawesi","M1422",NA
"1280","Donato_et_al_2011","Sulawesi","M1423",NA
"1281","Donato_et_al_2011","Sulawesi","M1424",NA
"1282","Donato_et_al_2011","Sulawesi","M1425",NA
"1283","Donato_et_al_2011","Sulawesi","M1426",NA
"1284","Donato_et_al_2011","Sulawesi","M1427",NA
"1285","Donato_et_al_2011","Sulawesi","M1428",NA
"1286","Donato_et_al_2011","Sulawesi","M1429",NA
"1287","Donato_et_al_2011","Sulawesi","M1430",NA
"1288","Donato_et_al_2011","Sulawesi","M1431",NA
"1289","Donato_et_al_2011","Sulawesi","M1432",NA
"1290","Donato_et_al_2011","Sulawesi","M1433",NA
"1291","Donato_et_al_2011","Ganges-Brahmaputra Delta","M1434",NA
"1292","Donato_et_al_2011","Central Kalimantan","M1435",NA
"1293","Donato_et_al_2011","Central Kalimantan","M1436",NA
"1294","Donato_et_al_2011","Central Kalimantan","M1437",NA
"1295","Donato_et_al_2011","Central Kalimantan","M1438",NA
"1296","Donato_et_al_2011","Central Kalimantan","M1439",NA
"1297","Donato_et_al_2011","Central Kalimantan","M1440",NA
"1298","Donato_et_al_2011","Kosrae","M1441",NA
"1299","Donato_et_al_2011","Kosrae","M1442",NA
"1300","Donato_et_al_2011","Kosrae","M1443",NA
"1301","Donato_et_al_2011","Kosrae","M1444",NA
"1302","Donato_et_al_2011","Kosrae","M1445",NA
"1303","Donato_et_al_2011","Kosrae","M1446",NA
"1304","Donato_et_al_2011","Kosrae","M1447",NA
"1305","Donato_et_al_2011","Kosrae","M1448",NA
"1306","Donato_et_al_2011","Kosrae","M1449",NA
"1307","Donato_et_al_2011","Kosrae","M1450",NA
"1308","Donato_et_al_2011","Kosrae","M1451",NA
"1309","Donato_et_al_2011","Kosrae","M1452",NA
"1310","Donato_et_al_2011","Kosrae","M1453",NA
"1311","Donato_et_al_2011","Kosrae","M1454",NA
"1312","Donato_et_al_2011","Kosrae","M1455",NA
"1313","Donato_et_al_2011","Kosrae","M1456",NA
"1314","Donato_et_al_2011","Kosrae","M1457",NA
"1315","Donato_et_al_2011","Kosrae","M1458",NA
"1316","Donato_et_al_2011","Kosrae","M1459",NA
"1317","Donato_et_al_2011","Kosrae","M1460",NA
"1318","Donato_et_al_2011","Kosrae","M1461",NA
"1319","Donato_et_al_2011","Kosrae","M1462",NA
"1320","Donato_et_al_2011","Kosrae","M1463",NA
"1321","Donato_et_al_2011","Kosrae","M1464",NA
"1322","Donato_et_al_2011","Yap","M1465",NA
"1323","Donato_et_al_2011","Yap","M1466",NA
"1324","Donato_et_al_2011","Yap","M1467",NA
"1325","Donato_et_al_2011","Yap","M1468",NA
"1326","Donato_et_al_2011","Yap","M1469",NA
"1327","Donato_et_al_2011","Yap","M1470",NA
"1328","Donato_et_al_2011","Yap","M1471",NA
"1329","Donato_et_al_2011","Yap","M1472",NA
"1330","Donato_et_al_2011","Yap","M1473",NA
"1331","Donato_et_al_2011","Yap","M1474",NA
"1332","Donato_et_al_2011","Yap","M1475",NA
"1333","Donato_et_al_2011","Yap","M1476",NA
"1334","Donato_et_al_2011","Yap","M1477",NA
"1335","Donato_et_al_2011","Yap","M1478",NA
"1336","Donato_et_al_2011","Yap","M1479",NA
"1337","Donato_et_al_2011","Yap","M1480",NA
"1338","Donato_et_al_2011","Yap","M1481",NA
"1339","Donato_et_al_2011","Yap","M1482",NA
"1340","Donato_et_al_2011","Central Kalimantan","M1483",NA
"1341","Donato_et_al_2011","Central Kalimantan","M1484",NA
"1342","Donato_et_al_2011","Central Kalimantan","M1485",NA
"1343","Donato_et_al_2011","Central Kalimantan","M1486",NA
"1344","Donato_et_al_2011","Central Kalimantan","M1487",NA
"1345","Donato_et_al_2011","Central Kalimantan","M1488",NA
"1346","Donato_et_al_2011","Central Kalimantan","M1489",NA
"1347","Donato_et_al_2011","Central Kalimantan","M1490",NA
"1348","Donato_et_al_2011","Central Kalimantan","M1491",NA
"1349","Donato_et_al_2011","Central Kalimantan","M1492",NA
"1350","Donato_et_al_2011","Central Kalimantan","M1493",NA
"1351","Donato_et_al_2011","Central Kalimantan","M1494",NA
"1352","Donato_et_al_2011","Central Kalimantan","M1495",NA
"1353","Donato_et_al_2011","Central Kalimantan","M1496",NA
"1354","Donato_et_al_2011","Central Kalimantan","M1497",NA
"1355","Donato_et_al_2011","Central Kalimantan","M1498",NA
"1356","Donato_et_al_2011","Central Kalimantan","M1499",NA
"1357","Donato_et_al_2011","Central Kalimantan","M1500",NA
"1358","Donato_et_al_2011","Central Kalimantan","M1501",NA
"1359","Donato_et_al_2011","Central Kalimantan","M1502",NA
"1360","Donato_et_al_2011","Central Kalimantan","M1503",NA
"1361","Donato_et_al_2011","Central Kalimantan","M1504",NA
"1362","Donato_et_al_2011","Central Kalimantan","M1505",NA
"1363","Donato_et_al_2011","Central Kalimantan","M1506",NA
"1364","Nsombo_et_al_2016","Rio del Rey Estuary, Bamusso","M0540","Rhizophora spp"
"1365","Nam_et_al_2016","Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City","M1590",NA
"1366","Nam_et_al_2016","Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City","M1591",NA
"1367","Nam_et_al_2016","Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City","M1592",NA
"1368","Nam_et_al_2016","Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City","M1593",NA
"1369","Nam_et_al_2016","Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City","M1594",NA
"1370","Nam_et_al_2016","Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City","M1595",NA
"1371","Nam_et_al_2016","Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City","M1596",NA
"1372","Nam_et_al_2016","Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City","M1597",NA
"1373","Nam_et_al_2016","Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City","M1598",NA
"1374","Nam_et_al_2016","Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City","M1599",NA
"1375","Nam_et_al_2016","Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City","M1600",NA
"1376","Nam_et_al_2016","Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City","M1601",NA
"1377","Nam_et_al_2016","Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City","M1602",NA
"1378","Nam_et_al_2016","Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City","M1603",NA
"1379","Nam_et_al_2016","Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City","M1604",NA
"1380","Nam_et_al_2016","Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City","M1605",NA
"1381","Nam_et_al_2016","Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City","M1606",NA
"1382","Nam_et_al_2016","Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City","M1607",NA
"1383","Nam_et_al_2016","Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City","M1608",NA
"1384","Nam_et_al_2016","Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City","M1609",NA
"1385","Nam_et_al_2016","Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City","M1610",NA
"1386","Nam_et_al_2016","Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City","M1611",NA
"1387","Nam_et_al_2016","Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City","M1612",NA
"1388","Nam_et_al_2016","Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City","M1613",NA
"1389","Nam_et_al_2016","Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City","M1614",NA
"1390","Nam_et_al_2016","Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City","M1615",NA
"1391","Nam_et_al_2016","Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City","M1616",NA
"1392","Nam_et_al_2016","Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City","M1617",NA
"1393","Nam_et_al_2016","Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City","M1618",NA
"1394","Nam_et_al_2016","Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City","M1619",NA
"1395","Nam_et_al_2016","Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City","M1620",NA
"1396","Nam_et_al_2016","Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City","M1621",NA
"1397","Nam_et_al_2016","Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City","M1622",NA
"1398","Nam_et_al_2016","Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City","M1623",NA
"1399","Nam_et_al_2016","Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City","M1624",NA
"1400","Nam_et_al_2016","Can Gio Mangrove Biosphere Reserve, Ho Chi Minh City","M1625",NA
"1401","Nam_et_al_2016","Kien Vang Protection Forest, Cau Mau Province","M1626",NA
"1402","Nam_et_al_2016","Kien Vang Protection Forest, Cau Mau Province","M1627",NA
"1403","Nam_et_al_2016","Kien Vang Protection Forest, Cau Mau Province","M1628",NA
"1404","Nam_et_al_2016","Kien Vang Protection Forest, Cau Mau Province","M1629",NA
"1405","Nam_et_al_2016","Kien Vang Protection Forest, Cau Mau Province","M1630",NA
"1406","Nam_et_al_2016","Kien Vang Protection Forest, Cau Mau Province","M1631",NA
"1407","Nam_et_al_2016","Kien Vang Protection Forest, Cau Mau Province","M1632",NA
"1408","Nam_et_al_2016","Kien Vang Protection Forest, Cau Mau Province","M1633",NA
"1409","Nam_et_al_2016","Kien Vang Protection Forest, Cau Mau Province","M1634",NA
"1410","Nam_et_al_2016","Kien Vang Protection Forest, Cau Mau Province","M1635",NA
"1411","Nam_et_al_2016","Kien Vang Protection Forest, Cau Mau Province","M1636",NA
"1412","Nam_et_al_2016","Kien Vang Protection Forest, Cau Mau Province","M1637",NA
"1413","Nam_et_al_2016","Kien Vang Protection Forest, Cau Mau Province","M1638",NA
"1414","Nam_et_al_2016","Kien Vang Protection Forest, Cau Mau Province","M1639",NA
"1415","Nam_et_al_2016","Kien Vang Protection Forest, Cau Mau Province","M1640",NA
"1416","Nam_et_al_2016","Kien Vang Protection Forest, Cau Mau Province","M1641",NA
"1417","Nam_et_al_2016","Kien Vang Protection Forest, Cau Mau Province","M1642",NA
"1418","Nam_et_al_2016","Kien Vang Protection Forest, Cau Mau Province","M1643",NA
"1419","Nam_et_al_2016","Kien Vang Protection Forest, Cau Mau Province","M1644",NA
"1420","Nam_et_al_2016","Kien Vang Protection Forest, Cau Mau Province","M1645",NA
"1421","Nam_et_al_2016","Kien Vang Protection Forest, Cau Mau Province","M1646",NA
"1422","Nam_et_al_2016","Kien Vang Protection Forest, Cau Mau Province","M1647",NA
"1423","Nam_et_al_2016","Kien Vang Protection Forest, Cau Mau Province","M1648",NA
"1424","Nam_et_al_2016","Kien Vang Protection Forest, Cau Mau Province","M1649",NA
"1425","Nam_et_al_2016","Kien Vang Protection Forest, Cau Mau Province","M1650",NA
"1426","Nam_et_al_2016","Kien Vang Protection Forest, Cau Mau Province","M1651",NA
"1427","Nam_et_al_2016","Kien Vang Protection Forest, Cau Mau Province","M1652",NA
"1428","Nam_et_al_2016","Kien Vang Protection Forest, Cau Mau Province","M1653",NA
"1429","Nam_et_al_2016","Kien Vang Protection Forest, Cau Mau Province","M1654",NA
"1430","Nam_et_al_2016","Kien Vang Protection Forest, Cau Mau Province","M1655",NA
"1431","Nam_et_al_2016","Kien Vang Protection Forest, Cau Mau Province","M1656",NA
"1432","Nam_et_al_2016","Kien Vang Protection Forest, Cau Mau Province","M1657",NA
"1433","Nam_et_al_2016","Kien Vang Protection Forest, Cau Mau Province","M1658",NA
"1434","Nam_et_al_2016","Kien Vang Protection Forest, Cau Mau Province","M1659",NA
"1435","Nam_et_al_2016","Kien Vang Protection Forest, Cau Mau Province","M1660",NA
"1436","Nam_et_al_2016","Kien Vang Protection Forest, Cau Mau Province","M1661",NA
"1437","Nam_et_al_2016","Kien Vang Protection Forest, Cau Mau Province","M1662",NA
"1438","Nam_et_al_2016","Kien Vang Protection Forest, Cau Mau Province","M1663",NA
"1439","Nam_et_al_2016","Kien Vang Protection Forest, Cau Mau Province","M1664",NA
"1440","Nam_et_al_2016","Kien Vang Protection Forest, Cau Mau Province","M1665",NA
"1441","Nam_et_al_2016","Kien Vang Protection Forest, Cau Mau Province","M1666",NA
"1442","Nam_et_al_2016","Kien Vang Protection Forest, Cau Mau Province","M1667",NA
"1443","Nam_et_al_2016","Kien Vang Protection Forest, Cau Mau Province","M1668",NA
"1444","Nam_et_al_2016","Kien Vang Protection Forest, Cau Mau Province","M1669",NA
"1445","Nam_et_al_2016","Kien Vang Protection Forest, Cau Mau Province","M1670",NA
"1446","Nam_et_al_2016","Kien Vang Protection Forest, Cau Mau Province","M1671",NA
"1447","Nam_et_al_2016","Kien Vang Protection Forest, Cau Mau Province","M1672",NA
"1448","Nam_et_al_2016","Kien Vang Protection Forest, Cau Mau Province","M1673",NA
"1449","Nam_et_al_2016","Kien Vang Protection Forest, Cau Mau Province","M1674",NA
"1450","Nam_et_al_2016","Kien Vang Protection Forest, Cau Mau Province","M1675",NA
"1451","Nam_et_al_2016","Kien Vang Protection Forest, Cau Mau Province","M1676",NA
"1452","Nam_et_al_2016","Kien Vang Protection Forest, Cau Mau Province","M1677",NA
"1453","Nam_et_al_2016","Kien Vang Protection Forest, Cau Mau Province","M1678",NA
"1454","Nam_et_al_2016","Kien Vang Protection Forest, Cau Mau Province","M1679",NA
"1455","Duncan_et_al_2016","Ermita, Dumangas, Iloilo","M1743","Avicennia marina"
"1456","Duncan_et_al_2016","Ermita, Dumangas, Iloilo","M1744","Avicennia marina"
"1457","Duncan_et_al_2016","Ermita, Dumangas, Iloilo","M1745","Avicennia marina"
"1458","Duncan_et_al_2016","Ermita, Dumangas, Iloilo","M1746","Avicennia marina"
"1459","Duncan_et_al_2016","Ermita, Dumangas, Iloilo","M1747","Avicennia marina"
"1460","Duncan_et_al_2016","Ermita, Dumangas, Iloilo","M1748","Avicennia marina"
"1461","Duncan_et_al_2016","Ermita, Dumangas, Iloilo","M1749","Avicennia marina"
"1462","Duncan_et_al_2016","Ermita, Dumangas, Iloilo","M1750","Avicennia marina; Sonneratia alba"
"1463","Duncan_et_al_2016","Bakhawan Ecopark, Buswang, Kalibo, Aklan","M1751","Sonneratia alba"
"1464","Duncan_et_al_2016","Bakhawan Ecopark, Buswang, Kalibo, Aklan","M1752","Sonneratia alba"
"1465","Duncan_et_al_2016","Bakhawan Ecopark, Buswang, Kalibo, Aklan","M1753","Sonneratia alba"
"1466","Duncan_et_al_2016","Bakhawan Ecopark, Buswang, Kalibo, Aklan","M1754","Sonneratia alba"
"1467","Duncan_et_al_2016","Bakhawan Ecopark, Buswang, Kalibo, Aklan","M1755","Avicennia marina"
"1468","Duncan_et_al_2016","Bakhawan Ecopark, Buswang, Kalibo, Aklan","M1756","Avicennia marina"
"1469","Duncan_et_al_2016","Bakhawan Ecopark, Buswang, Kalibo, Aklan","M1757","Sonneratia alba"
