study_id,core_id,site_id,depth_min,depth_max,dry_bulk_density,fraction_organic_matter,fraction_carbon,CD_reported,Ocstock_reported,carbon_density,fraction_carbon_type,DBD_measured_or_modeled,OC_measured_or_modeled,CD_measured_or_modeled,carbon_profile_notes
Marchio_et_al_2016,M0340,DAM16 SC Basin,14.000000000000002,16,1.065,NA,0.01543,NA,NA,0.016432949999999998,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Marchio_et_al_2016,M0340,DAM16 SC Basin,16,18,1.168,NA,0.01058,NA,NA,0.01235744,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Marchio_et_al_2016,M0340,DAM16 SC Basin,18,20,1.15,NA,0.01053,NA,NA,0.012109499999999999,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Marchio_et_al_2016,M0340,DAM16 SC Basin,20,22,1.265,NA,0.00923,NA,NA,0.01167595,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Marchio_et_al_2016,M0340,DAM16 SC Basin,22,24,1.321,NA,0.008289999999999999,NA,NA,0.010951089999999998,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Marchio_et_al_2016,M0340,DAM16 SC Basin,24,26,1.288,NA,0.006770000000000001,NA,NA,0.008719760000000002,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Marchio_et_al_2016,M0340,DAM16 SC Basin,26,28.000000000000004,1.416,NA,0.0060999999999999995,NA,NA,0.008637599999999999,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Marchio_et_al_2016,M0340,DAM16 SC Basin,28.000000000000004,30,1.521,NA,0.0048,NA,NA,0.007300799999999999,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Marchio_et_al_2016,M0341,DAM16 HA Basin,0,2,0.256,NA,0.10091,NA,NA,0.025832960000000002,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Marchio_et_al_2016,M0341,DAM16 HA Basin,2,4,0.769,NA,0.02503,NA,NA,0.01924807,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Marchio_et_al_2016,M0341,DAM16 HA Basin,4,6,0.961,NA,0.023700000000000002,NA,NA,0.022775700000000003,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Marchio_et_al_2016,M0341,DAM16 HA Basin,6,8,0.97,NA,0.01958,NA,NA,0.0189926,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Marchio_et_al_2016,M0341,DAM16 HA Basin,8,10,0.928,NA,0.02448,NA,NA,0.02271744,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Marchio_et_al_2016,M0341,DAM16 HA Basin,10,12,0.842,NA,0.0278,NA,NA,0.023407599999999997,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Marchio_et_al_2016,M0341,DAM16 HA Basin,12,14.000000000000002,0.695,NA,0.042910000000000004,NA,NA,0.02982245,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Marchio_et_al_2016,M0341,DAM16 HA Basin,14.000000000000002,16,0.868,NA,0.02857,NA,NA,0.02479876,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Marchio_et_al_2016,M0341,DAM16 HA Basin,16,18,0.987,NA,0.021099999999999997,NA,NA,0.020825699999999996,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Marchio_et_al_2016,M0341,DAM16 HA Basin,18,20,1.061,NA,0.01459,NA,NA,0.015479989999999999,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Marchio_et_al_2016,M0341,DAM16 HA Basin,20,22,1.184,NA,0.01329,NA,NA,0.01573536,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Marchio_et_al_2016,M0341,DAM16 HA Basin,24,26,1.27,NA,0.012509999999999999,NA,NA,0.015887699999999998,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Marchio_et_al_2016,M0341,DAM16 HA Basin,26,28.000000000000004,1.196,NA,0.01226,NA,NA,0.01466296,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Marchio_et_al_2016,M0341,DAM16 HA Basin,30,32,1.281,NA,0.00953,NA,NA,0.012207929999999999,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Marchio_et_al_2016,M0342,DAM16 SC Fringe,0,2,0.248,NA,0.25331,NA,NA,0.06282088,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Marchio_et_al_2016,M0342,DAM16 SC Fringe,2,4,0.298,NA,0.26331,NA,NA,0.07846637999999999,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Marchio_et_al_2016,M0342,DAM16 SC Fringe,4,6,0.254,NA,0.26145,NA,NA,0.0664083,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Marchio_et_al_2016,M0342,DAM16 SC Fringe,6,8,0.232,NA,0.25871,NA,NA,0.06002072,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Marchio_et_al_2016,M0342,DAM16 SC Fringe,8,10,0.197,NA,0.22794,NA,NA,0.04490418,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Marchio_et_al_2016,M0342,DAM16 SC Fringe,10,12,0.198,NA,0.17818,NA,NA,0.03527964,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Marchio_et_al_2016,M0342,DAM16 SC Fringe,12,14.000000000000002,0.168,NA,0.17046,NA,NA,0.02863728,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Marchio_et_al_2016,M0342,DAM16 SC Fringe,14.000000000000002,16,0.169,NA,0.16763000000000003,NA,NA,0.028329470000000006,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Marchio_et_al_2016,M0342,DAM16 SC Fringe,16,18,0.158,NA,0.1494,NA,NA,0.0236052,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Marchio_et_al_2016,M0342,DAM16 SC Fringe,18,20,0.123,NA,0.17768,NA,NA,0.02185464,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Marchio_et_al_2016,M0342,DAM16 SC Fringe,20,22,0.131,NA,0.17168,NA,NA,0.02249008,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Marchio_et_al_2016,M0342,DAM16 SC Fringe,22,24,0.12,NA,0.15264,NA,NA,0.018316799999999998,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Marchio_et_al_2016,M0343,DAM16 HA Fringe,0,2,0.228,NA,0.17328,NA,NA,0.03950784,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Marchio_et_al_2016,M0343,DAM16 HA Fringe,2,4,0.24,NA,0.19236999999999999,NA,NA,0.046168799999999996,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Marchio_et_al_2016,M0343,DAM16 HA Fringe,4,6,0.274,NA,0.16536,NA,NA,0.045308640000000004,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Marchio_et_al_2016,M0343,DAM16 HA Fringe,6,8,0.257,NA,0.14049,NA,NA,0.03610593,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Marchio_et_al_2016,M0343,DAM16 HA Fringe,8,10,0.251,NA,0.15625999999999998,NA,NA,0.039221259999999994,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Marchio_et_al_2016,M0343,DAM16 HA Fringe,10,12,0.288,NA,0.12905,NA,NA,0.037166399999999995,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Marchio_et_al_2016,M0343,DAM16 HA Fringe,12,14.000000000000002,0.427,NA,0.08896000000000001,NA,NA,0.037985920000000006,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Marchio_et_al_2016,M0343,DAM16 HA Fringe,14.000000000000002,16,0.288,NA,0.11728999999999999,NA,NA,0.03377951999999999,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Marchio_et_al_2016,M0343,DAM16 HA Fringe,16,18,0.423,NA,0.08364,NA,NA,0.03537972,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Marchio_et_al_2016,M0343,DAM16 HA Fringe,18,20,0.511,NA,0.055689999999999996,NA,NA,0.028457589999999998,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Marchio_et_al_2016,M0343,DAM16 HA Fringe,20,22,0.501,NA,0.06006,NA,NA,0.030090060000000002,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Marchio_et_al_2016,M0344,DAM16 SC Riverine,0,2,0.206,NA,0.1479,NA,NA,0.0304674,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Marchio_et_al_2016,M0344,DAM16 SC Riverine,2,4,0.218,NA,0.1435,NA,NA,0.031283,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Marchio_et_al_2016,M0344,DAM16 SC Riverine,4,6,0.242,NA,0.12675,NA,NA,0.0306735,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Marchio_et_al_2016,M0344,DAM16 SC Riverine,6,8,0.219,NA,0.12587,NA,NA,0.02756553,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Marchio_et_al_2016,M0344,DAM16 SC Riverine,8,10,0.175,NA,0.13207000000000002,NA,NA,0.02311225,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Marchio_et_al_2016,M0344,DAM16 SC Riverine,10,12,0.208,NA,0.18288000000000001,NA,NA,0.03803904,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Marchio_et_al_2016,M0344,DAM16 SC Riverine,12,14.000000000000002,0.204,NA,0.21658999999999998,NA,NA,0.04418435999999999,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Marchio_et_al_2016,M0344,DAM16 SC Riverine,14.000000000000002,16,0.2,NA,0.21202000000000001,NA,NA,0.042404000000000004,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Marchio_et_al_2016,M0344,DAM16 SC Riverine,16,18,0.253,NA,0.19257000000000002,NA,NA,0.04872021000000001,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Marchio_et_al_2016,M0344,DAM16 SC Riverine,18,20,0.252,NA,0.19561,NA,NA,0.04929372,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Marchio_et_al_2016,M0344,DAM16 SC Riverine,20,22,0.219,NA,0.23652,NA,NA,0.051797880000000004,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Marchio_et_al_2016,M0344,DAM16 SC Riverine,22,24,0.213,NA,0.16276,NA,NA,0.03466788,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Marchio_et_al_2016,M0344,DAM16 SC Riverine,24,26,0.208,NA,0.17214,NA,NA,0.035805119999999996,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Marchio_et_al_2016,M0344,DAM16 SC Riverine,26,28.000000000000004,0.21,NA,0.19608,NA,NA,0.0411768,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Marchio_et_al_2016,M0344,DAM16 SC Riverine,28.000000000000004,30,0.215,NA,0.19215,NA,NA,0.041312249999999995,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Marchio_et_al_2016,M0344,DAM16 SC Riverine,30,32,0.196,NA,0.20696,NA,NA,0.04056416,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Marchio_et_al_2016,M0344,DAM16 SC Riverine,32,34,0.169,NA,0.21822,NA,NA,0.036879180000000004,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Marchio_et_al_2016,M0345,DAM16 HA Riverine,0,2,0.096,NA,0.33246000000000003,NA,NA,0.031916160000000006,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Marchio_et_al_2016,M0345,DAM16 HA Riverine,2,4,0.135,NA,0.34229,NA,NA,0.04620915,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Marchio_et_al_2016,M0345,DAM16 HA Riverine,4,6,0.145,NA,0.32829,NA,NA,0.04760205,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Marchio_et_al_2016,M0345,DAM16 HA Riverine,6,8,0.116,NA,0.31567,NA,NA,0.03661772,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Marchio_et_al_2016,M0345,DAM16 HA Riverine,8,10,0.147,NA,0.30089,NA,NA,0.04423083,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Marchio_et_al_2016,M0345,DAM16 HA Riverine,10,12,0.141,NA,0.30402,NA,NA,0.04286682,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Marchio_et_al_2016,M0345,DAM16 HA Riverine,12,14.000000000000002,0.159,NA,0.28382,NA,NA,0.04512738,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Marchio_et_al_2016,M0345,DAM16 HA Riverine,14.000000000000002,16,0.191,NA,0.25705,NA,NA,0.04909655,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Marchio_et_al_2016,M0345,DAM16 HA Riverine,16,18,0.179,NA,0.26898,NA,NA,0.048147419999999996,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Marchio_et_al_2016,M0345,DAM16 HA Riverine,18,20,0.179,NA,0.27648,NA,NA,0.04948992,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Marchio_et_al_2016,M0345,DAM16 HA Riverine,20,22,0.116,NA,0.27986,NA,NA,0.03246376,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Marchio_et_al_2016,M0346,DAM16 SC Dwarf,10,12,0.634,NA,0.06208,NA,NA,0.03935872,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Marchio_et_al_2016,M0346,DAM16 SC Dwarf,12,14.000000000000002,0.81,NA,0.051980000000000005,NA,NA,0.042103800000000004,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Marchio_et_al_2016,M0346,DAM16 SC Dwarf,16,18,0.6823050475231481,NA,0.05043,NA,NA,0.034408643546592364,organic carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Murdiyarso_et_al_2015,M0347,DM15 Sembilang,0,15,0.57,NA,0.09720000000000001,NA,NA,0.055404,total carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Murdiyarso_et_al_2015,M0347,DM15 Sembilang,15,30,0.57,NA,0.09699999999999999,NA,NA,0.05528999999999999,total carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Murdiyarso_et_al_2015,M0347,DM15 Sembilang,30,50,0.62,NA,0.0916,NA,NA,0.056792,total carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Murdiyarso_et_al_2015,M0347,DM15 Sembilang,50,100,0.61,NA,0.092,NA,NA,0.056119999999999996,total carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Murdiyarso_et_al_2015,M0347,DM15 Sembilang,100,183,0.66,NA,0.0863,NA,NA,0.056958,total carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Murdiyarso_et_al_2015,M0348,DM15 Cilacap,0,15,0.48,NA,0.0546,NA,NA,0.026208,total carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Murdiyarso_et_al_2015,M0348,DM15 Cilacap,15,30,0.47,NA,0.057999999999999996,NA,NA,0.027259999999999996,total carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Murdiyarso_et_al_2015,M0348,DM15 Cilacap,30,50,0.5,NA,0.058899999999999994,NA,NA,0.029449999999999997,total carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Murdiyarso_et_al_2015,M0348,DM15 Cilacap,50,100,0.5,NA,0.0567,NA,NA,0.02835,total carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Murdiyarso_et_al_2015,M0348,DM15 Cilacap,100,211,0.53,NA,0.0501,NA,NA,0.026553,total carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Murdiyarso_et_al_2015,M0349,DM15 Kubu Raya,0,15,0.59,NA,0.09179999999999999,NA,NA,0.054161999999999995,total carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Murdiyarso_et_al_2015,M0349,DM15 Kubu Raya,15,30,0.57,NA,0.08800000000000001,NA,NA,0.05016,total carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Murdiyarso_et_al_2015,M0349,DM15 Kubu Raya,30,50,0.57,NA,0.09140000000000001,NA,NA,0.052098,total carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Murdiyarso_et_al_2015,M0349,DM15 Kubu Raya,50,100,0.59,NA,0.0837,NA,NA,0.049382999999999996,total carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Murdiyarso_et_al_2015,M0349,DM15 Kubu Raya,100,136,0.73,NA,0.0654,NA,NA,0.047742,total carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Murdiyarso_et_al_2015,M0350,DM15 Tanjung Putting,0,15,0.28,NA,0.0998,NA,NA,0.027944000000000004,total carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Murdiyarso_et_al_2015,M0350,DM15 Tanjung Putting,15,30,0.3,NA,0.0965,NA,NA,0.02895,total carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Murdiyarso_et_al_2015,M0350,DM15 Tanjung Putting,30,50,0.29,NA,0.10060000000000001,NA,NA,0.029174000000000002,total carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Murdiyarso_et_al_2015,M0350,DM15 Tanjung Putting,50,100,0.3,NA,0.1042,NA,NA,0.031259999999999996,total carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Murdiyarso_et_al_2015,M0350,DM15 Tanjung Putting,100,300,0.45,NA,0.0858,NA,NA,0.03861,total carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Murdiyarso_et_al_2015,M0351,DM15 Bunaken,0,15,0.49,NA,0.1605,NA,NA,0.078645,total carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Murdiyarso_et_al_2015,M0351,DM15 Bunaken,15,30,0.48,NA,0.16,NA,NA,0.0768,total carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Murdiyarso_et_al_2015,M0351,DM15 Bunaken,30,50,0.49,NA,0.14880000000000002,NA,NA,0.072912,total carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Murdiyarso_et_al_2015,M0351,DM15 Bunaken,50,100,0.5,NA,0.1494,NA,NA,0.0747,total carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Murdiyarso_et_al_2015,M0351,DM15 Bunaken,100,117,0.43,NA,0.1572,NA,NA,0.067596,total carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Murdiyarso_et_al_2015,M0352,DM15 Teminabuan,0,15,0.41,NA,0.11199999999999999,NA,NA,0.045919999999999996,total carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
Murdiyarso_et_al_2015,M0352,DM15 Teminabuan,15,30,0.5,NA,0.1107,NA,NA,0.05535,total carbon,measured,measured,modeled,"uses OC data if reported, otherwise used 0.5*LOI data"
