study_id,site_id,plot_id,transect,plant_id,family,genus,species,common_name,alive_or_dead,decay_class,diameter,diameter_crown,diameter_notes,height,height_canopy,plant_AGB_g,plant_AGB_Mg,plant_AGB_kg,plant_BGB_Mg,plant_BGB_kg,plant_aboveground_carbon_Mg,plant_belowground_carbon_Mg,plant_aboveground_carbon_MgHa,plant_belowground_carbon_MgHa,plant_total_carbon
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_5,27,El_Jobal_27_5_42,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,alive,NA,7.32,NA,NA,7,NA,NA,NA,22.6786310623461,NA,15.0140424427934,0.0106589565993027,0.00585547655268941,0.692409808971202,0.380373947816644,1.07278375678785
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_5,27,El_Jobal_27_5_43,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,alive,NA,8.4,NA,NA,8,NA,NA,NA,32.4350199166371,NA,20.3790086821793,0.0152444593608194,0.00794781338604994,0.990285784124948,0.516292931405089,1.50657871553004
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_5,27,El_Jobal_27_5_44,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,alive,NA,10.87,NA,NA,9,NA,NA,NA,63.3993550355472,NA,36.1170796677583,0.0297976968667072,0.0140856610704257,1.93566953791784,0.915009813591382,2.85067935150922
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_5,27,El_Jobal_27_5_45,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,alive,NA,7.43,NA,NA,10,NA,NA,NA,23.5753929910298,NA,15.5195171733605,0.011080434705784,0.0060526116976106,0.719789184473431,0.393179920593128,1.11296910506656
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_5,27,El_Jobal_27_5_46,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,alive,NA,6.99,NA,NA,9,NA,NA,NA,20.1154004200457,NA,13.5525921659943,0.00945423819742149,0.00528551094473779,0.614150850813401,0.343348768659074,0.957499619472475
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_5,27,El_Jobal_27_5_47,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,alive,NA,9.5,NA,NA,9,NA,NA,NA,44.6652119237574,NA,26.7811636315659,0.020992649604166,0.0104446538163107,1.36369037314317,0.678488620001995,2.04217899314516
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_4,27,El_Jobal_27_4_1,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,alive,NA,6.53,NA,NA,6,NA,NA,NA,16.8524208660475,NA,11.6517270309816,0.00792063780704231,0.00454417354208283,0.514527595624419,0.295191213595091,0.80971880921951
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_4,27,El_Jobal_27_4_2,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,alive,NA,9.38,NA,NA,8,NA,NA,NA,43.2130982424781,NA,26.0359447026544,0.0203101561739647,0.0101540184340352,1.31935534454753,0.659608836821827,1.97896418136936
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_4,27,El_Jobal_27_4_3,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,alive,NA,5.95,NA,NA,6,NA,NA,NA,13.2322024256463,NA,9.47786903200281,0.00621913514005375,0.0036963689224811,0.403997345722603,0.24011750828122,0.644114854003823
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_4,27,El_Jobal_27_4_4,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,alive,NA,7.93,NA,NA,7,NA,NA,NA,27.9253298864168,NA,17.9336840870035,0.0131249050466159,0.00699413679393137,0.852598742796927,0.454341743142222,1.30694048593915
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_4,27,El_Jobal_27_4_5,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,alive,NA,5.52,NA,NA,7,NA,NA,NA,10.8875365829022,NA,8.02394220421362,0.00511714219396404,0.00312933745964331,0.33241147160998,0.203282932288119,0.5356944038981
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_4,27,El_Jobal_27_4_6,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,alive,NA,6.83,NA,NA,7,NA,NA,NA,18.9400819926026,NA,12.8735107927965,0.00890183853652323,0.00502066920919063,0.578266762149099,0.326144550421634,0.904411312570733
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_4,27,El_Jobal_27_4_7,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,alive,NA,7.37,NA,NA,6,NA,NA,NA,23.0835975288659,NA,15.2426635055638,0.010849290838567,0.00594463876716988,0.704773992371507,0.386165958631277,1.09093995100278
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_4,27,El_Jobal_27_4_8,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,alive,NA,5.85,NA,NA,6,NA,NA,NA,12.6617366662658,NA,9.12786192478946,0.00595101623314491,0.00355986615066789,0.386580241207283,0.231250237148752,0.617830478356035
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_4,27,El_Jobal_27_4_9,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,alive,NA,5.5,NA,NA,5,NA,NA,NA,10.7852699032137,NA,7.95954440524829,0.00506907685451046,0.00310422231804683,0.329289129174383,0.201651443292636,0.530940572467019
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_4,27,El_Jobal_27_4_10,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,alive,NA,6.36,NA,NA,6,NA,NA,NA,15.7353542948748,NA,10.9889914635736,0.00739561651859113,0.00428570667079372,0.480422016278494,0.278401108925147,0.758823125203641
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_4,27,El_Jobal_27_4_11,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,alive,NA,7.02,NA,NA,7,NA,NA,NA,20.3406354677742,NA,13.6820580341367,0.00956009866985389,0.0053360026333133,0.621027586712608,0.346628727641503,0.967656314354111
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_4,27,El_Jobal_27_4_12,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,alive,NA,6.59,NA,NA,7,NA,NA,NA,17.2579856336839,NA,11.8907338844664,0.00811125324783145,0.0046373862149419,0.526910045980996,0.301246343701566,0.828156389682562
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_4,27,El_Jobal_27_4_13,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,alive,NA,9.29,NA,NA,8,NA,NA,NA,42.1433331730066,NA,25.4846060408421,0.0198073665913131,0.00993899635592841,1.28669394512882,0.645640922172821,1.93233486730164
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_4,27,El_Jobal_27_4_14,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,alive,NA,7.26,NA,NA,6,NA,NA,NA,22.198480053591,NA,14.7422013060054,0.0104332856251877,0.0057494585093421,0.677750138052991,0.373486976051845,1.05123711410484
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_4,27,El_Jobal_27_4_15,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,alive,NA,7.95,NA,NA,6,NA,NA,NA,28.1088164566898,NA,18.0342491322108,0.0132111437346442,0.0070333571615622,0.858200840239326,0.456889512898675,1.315090353138
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_4,27,El_Jobal_27_4_16,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,alive,NA,7.02,NA,NA,6,NA,NA,NA,20.3406354677742,NA,13.6820580341367,0.00956009866985389,0.0053360026333133,0.621027586712608,0.346628727641503,0.967656314354111
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_4,27,El_Jobal_27_4_17,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,alive,NA,6.82,NA,NA,7,NA,NA,NA,18.868066545787,NA,12.8317045379036,0.00886799127651987,0.00500436476978242,0.576068031474592,0.325085407937016,0.901153439411608
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_4,27,El_Jobal_27_4_18,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,alive,NA,5.59,NA,NA,5,NA,NA,NA,11.2501606903901,NA,8.25158262628639,0.00528757552448336,0.00321811722425169,0.343482884531854,0.20905009901596,0.552532983547814
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_4,27,El_Jobal_27_4_19,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,alive,NA,10.25,NA,NA,8,NA,NA,NA,54.4214457773217,NA,31.7022451826027,0.0255780795153412,0.0123638756212151,1.66156161591147,0.803161986567172,2.46472360247864
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_4,27,El_Jobal_27_4_20,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,alive,NA,7.7,NA,NA,7,NA,NA,NA,25.8680630392325,NA,16.7993488712731,0.0121579896284393,0.0065517460597965,0.789787555439735,0.425603875522704,1.21539143096244
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_4,27,El_Jobal_27_4_21,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,alive,NA,8.45,NA,NA,8,NA,NA,NA,32.9393836428479,NA,20.6492809456477,0.0154815103121385,0.00805321956880258,1.00568470262041,0.523140156476717,1.52882485909712
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_4,27,El_Jobal_27_4_22,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,alive,NA,5.57,NA,NA,6,NA,NA,NA,11.1458073608771,NA,8.18618532988148,0.00523852945961222,0.00319261227865378,0.340296833806173,0.207393288206689,0.547690122012862
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_4,27,El_Jobal_27_4_23,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,alive,NA,5.52,NA,NA,6,NA,NA,NA,10.8875365829022,NA,8.02394220421362,0.00511714219396404,0.00312933745964331,0.33241147160998,0.203282932288119,0.5356944038981
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_4,27,El_Jobal_27_4_24,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,alive,NA,5.27,NA,NA,6,NA,NA,NA,9.6515179948249,NA,7.2394005267414,0.0045362134575677,0.00282336620542915,0.29467412352655,0.183406925128566,0.478081048655116
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_4,27,El_Jobal_27_4_25,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,alive,NA,5.06,NA,NA,6,NA,NA,NA,8.68319129731755,NA,6.61450252628781,0.00408109990973925,0.00257965598525224,0.265109777168978,0.167575418036394,0.432685195205372
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_4,27,El_Jobal_27_4_26,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,alive,NA,6.91,NA,NA,7,NA,NA,NA,19.5222984737212,NA,13.2106535844032,0.00917548028264897,0.00515215489791726,0.596042632366439,0.334685909959546,0.930728542325986
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_4,27,El_Jobal_27_4_27,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,alive,NA,7.33,NA,NA,7,NA,NA,NA,22.7592716366338,NA,15.0596147829347,0.0106968576692179,0.00587324976534452,0.694871876654404,0.381528502360954,1.07640037901536
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_4,27,El_Jobal_27_4_28,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,alive,NA,6.25,NA,NA,6,NA,NA,NA,15.0375148863691,NA,10.5715015494211,0.00706763199659347,0.00412288560427425,0.459116019006981,0.267824191520998,0.72694021052798
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_4,27,El_Jobal_27_4_29,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,alive,NA,6.99,NA,NA,7,NA,NA,NA,20.1154004200457,NA,13.5525921659943,0.00945423819742149,0.00528551094473779,0.614150850813401,0.343348768659074,0.957499619472475
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_4,27,El_Jobal_27_4_30,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,alive,NA,9.99,NA,NA,8,NA,NA,NA,50.9047483193015,NA,29.9445935867385,0.0239252317100717,0.011678391498828,1.5541920040322,0.758632681488114,2.31282468552031
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_4,27,El_Jobal_27_4_31,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,alive,NA,6.45,NA,NA,6,NA,NA,NA,16.3208691621809,NA,11.3371947178781,0.00767080850622501,0.00442150593997246,0.498298590764259,0.28722268026325,0.785521271027509
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_4,27,El_Jobal_27_4_32,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,alive,NA,6.2,NA,NA,6,NA,NA,NA,14.7267331652759,NA,10.3846673629006,0.00692156458767966,0.00405002027153125,0.449627425469641,0.263090832241864,0.712718257711505
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_4,27,El_Jobal_27_4_33,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,alive,NA,6.23,NA,NA,6,NA,NA,NA,14.9127228445022,NA,10.4965481630881,0.00700897973691604,0.00409365378360437,0.455305946272317,0.265925281512562,0.721231227784878
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_4,27,El_Jobal_27_4_34,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,alive,NA,5.91,NA,NA,6,NA,NA,NA,13.0021590857607,NA,9.3369975926751,0.00611101477030754,0.00364142906114329,0.3969738060483,0.236548594331771,0.633522400380072
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_4,27,El_Jobal_27_4_35,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,alive,NA,5.49,NA,NA,6,NA,NA,NA,10.7343591238443,NA,7.92745241734264,0.0050451487882068,0.00309170644276363,0.327734753034091,0.200838407351152,0.528573160385243
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_4,27,El_Jobal_27_4_36,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,alive,NA,8.88,NA,NA,9,NA,NA,NA,37.4767339981114,NA,23.054718472913,0.0176140649791124,0.00899134020443606,1.14421625172875,0.584080823985713,1.72829707571446
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_4,27,El_Jobal_27_4_37,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,alive,NA,8.96,NA,NA,9,NA,NA,NA,38.3609055236126,NA,23.5183484555458,0.0180296255960979,0.00917215589766288,1.17121122489918,0.595826679073852,1.76703790397303
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_4,27,El_Jobal_27_4_38,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,alive,NA,7.7,NA,NA,8,NA,NA,NA,25.8680630392325,NA,16.7993488712731,0.0121579896284393,0.0065517460597965,0.789787555439735,0.425603875522704,1.21539143096244
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_4,27,El_Jobal_27_4_39,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,alive,NA,5.18,NA,NA,6,NA,NA,NA,9.22880353077037,NA,6.96779084677129,0.00433753765946207,0.0027174384302408,0.281768069342736,0.17652581721715,0.458293886559886
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_4,27,El_Jobal_27_4_40,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,alive,NA,10.25,NA,NA,9,NA,NA,NA,54.4214457773217,NA,31.7022451826027,0.0255780795153412,0.0123638756212151,1.66156161591147,0.803161986567172,2.46472360247864
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_4,27,El_Jobal_27_4_41,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,alive,NA,6.15,NA,NA,6,NA,NA,NA,14.4199357788783,NA,10.1996623781834,0.00677736981607279,0.00397786832749154,0.440260479152448,0.258403814959825,0.698664294112273
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_4,27,El_Jobal_27_4_42,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,alive,NA,6.61,NA,NA,5,NA,NA,NA,17.3944948034097,NA,11.9709958249391,0.00817541255760258,0.00466868837172625,0.53107785875033,0.30327974351866,0.83435760226899
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_4,27,El_Jobal_27_4_43,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,alive,NA,9.3,NA,NA,8,NA,NA,NA,42.2613816596353,NA,25.545545736388,0.0198628493800286,0.00996276283719134,1.29029812784387,0.647184801688407,1.93748292953228
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_4,27,El_Jobal_27_4_44,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,alive,NA,7.78,NA,NA,6,NA,NA,NA,26.5726567349951,NA,17.1892823207086,0.0124891486654477,0.00670382010507637,0.81129977039416,0.435482662405897,1.24678243280006
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_4,27,El_Jobal_27_4_45,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,alive,NA,6.72,NA,NA,6,NA,NA,NA,18.1571689699563,NA,12.417747520443,0.00853386941587946,0.00484292153297278,0.554363350388428,0.314597994866362,0.86896134525479
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_3,27,El_Jobal_27_3_1,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,alive,NA,5.86,NA,NA,6,NA,NA,NA,12.7180880341788,NA,9.16253711444933,0.00597750137606401,0.00357338947463524,0.3883007260013,0.232128717333717,0.620429443335017
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_3,27,El_Jobal_27_3_2,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,alive,NA,6.65,NA,NA,6,NA,NA,NA,17.6695017361555,NA,12.1324103774637,0.00830466581599306,0.00473164004721086,0.539474198778294,0.307369107912879,0.846843306691174
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_3,27,El_Jobal_27_3_3,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,alive,NA,7.67,NA,NA,7,NA,NA,NA,25.6068390318814,NA,16.6543906450609,0.0120352143449842,0.00649521235157376,0.781812027087453,0.421931424683238,1.20374345177069
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_3,27,El_Jobal_27_3_4,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,alive,NA,10.48,NA,NA,8,NA,NA,NA,57.6537233826971,NA,33.3031326145088,0.0270972499898676,0.0129882217196585,1.76024749836739,0.843719742734731,2.60396724110212
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_3,27,El_Jobal_27_3_5,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,alive,NA,8.1,NA,NA,7,NA,NA,NA,29.5086318570306,NA,18.7983521585514,0.0138690569728044,0.00733135734183504,0.900939130362762,0.476247716112449,1.37718684647521
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_3,27,El_Jobal_27_3_6,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,alive,NA,5.36,NA,NA,6,NA,NA,NA,10.0859422786422,NA,7.51672864432267,0.00474039287096185,0.00293152417128584,0.307937694618802,0.190432907060273,0.498370601679075
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_3,27,El_Jobal_27_3_7,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,alive,NA,9.44,NA,NA,8,NA,NA,NA,43.9354632955191,NA,26.4071095194538,0.020649667748894,0.010298772712587,1.34141014349058,0.669012128919513,2.01042227241009
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_3,27,El_Jobal_27_3_8,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,alive,NA,5.04,NA,NA,6,NA,NA,NA,8.59423886124407,NA,6.55660212590764,0.00403929226478471,0.00255707482910398,0.262393936909492,0.166108537683772,0.428502474593263
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_3,27,El_Jobal_27_3_9,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,alive,NA,5.4,NA,NA,6,NA,NA,NA,10.2828097512465,NA,7.6418267259466,0.00483292058308585,0.00298031242311917,0.313948329419635,0.193602210154552,0.507550539574187
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_3,27,El_Jobal_27_3_10,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,alive,NA,6.8,NA,NA,6,NA,NA,NA,18.7245417631847,NA,12.7483161596298,0.00880053462869682,0.00497184330225562,0.571686022391634,0.32297280123786,0.894658823629495
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_3,27,El_Jobal_27_3_11,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,alive,NA,8.23,NA,NA,7,NA,NA,NA,30.7558402699236,NA,19.4746953896251,0.0144552449268641,0.00759513120195379,0.939018119193457,0.493382564762491,1.43240068395595
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_3,27,El_Jobal_27_3_12,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,alive,NA,6.12,NA,NA,6,NA,NA,NA,14.2377617972023,NA,10.0895360507297,0.00669174804468507,0.0039349190597846,0.434698456845854,0.255613814459179,0.690312271305032
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_3,27,El_Jobal_27_3_13,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,alive,NA,7.38,NA,NA,7,NA,NA,NA,23.1651206211179,NA,15.2886156404173,0.0108876066919254,0.00596256009976276,0.707263004542382,0.387330135102167,1.09459313964455
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_3,27,El_Jobal_27_3_14,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,alive,NA,9.67,NA,NA,8,NA,NA,NA,46.773175714865,NA,27.856709276115,0.0219833925859865,0.0108641166176848,1.42804940795028,0.705737080530391,2.13378648848067
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_3,27,El_Jobal_27_3_15,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,alive,NA,10.65,NA,NA,8,NA,NA,NA,60.1169592207558,NA,34.5143078554528,0.0282549708337552,0.0134605800636266,1.83545347757277,0.874404317502052,2.70985779507482
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_3,27,El_Jobal_27_3_16,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,alive,NA,7.58,NA,NA,7,NA,NA,NA,24.8329297425022,NA,16.2236540066277,0.011671476978976,0.00632722506258482,0.75818351169131,0.411018907534417,1.16920241922573
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_3,27,El_Jobal_27_3_17,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,alive,NA,5.67,NA,NA,6,NA,NA,NA,11.6735776988901,NA,8.51603484991259,0.00548658151847834,0.00332125359146591,0.35641038836419,0.215749876020911,0.572160264385102
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_3,27,El_Jobal_27_3_18,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,alive,NA,10.5,NA,NA,8,NA,NA,NA,57.9402283876625,NA,33.4443903119013,0.0272319073422014,0.0130433122216415,1.76899489035997,0.84729844235686,2.61629333271683
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_3,27,El_Jobal_27_3_19,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,alive,NA,7.42,NA,NA,7,NA,NA,NA,23.4929837835788,NA,15.4731846768947,0.011041702378282,0.00603454202398892,0.717273117986361,0.392006107833502,1.10927922581986
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_3,27,El_Jobal_27_3_20,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,alive,NA,7.26,NA,NA,7,NA,NA,NA,22.198480053591,NA,14.7422013060054,0.0104332856251877,0.0057494585093421,0.677750138052991,0.373486976051845,1.05123711410484
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_3,27,El_Jobal_27_3_21,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,alive,NA,5.1,NA,NA,6,NA,NA,NA,8.86279049043498,NA,6.73114320422175,0.00416551153050444,0.00262514584964648,0.270593187638329,0.170530456648466,0.441123644286795
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_3,27,El_Jobal_27_3_22,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,alive,NA,6.22,NA,NA,6,NA,NA,NA,14.8505666542681,NA,10.4591813516656,0.006979766327506,0.00407908072714958,0.453408232266208,0.264978610312432,0.71838684257864
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_3,27,El_Jobal_27_3_23,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,alive,NA,7.69,NA,NA,8,NA,NA,NA,25.7808070591166,NA,16.7509527514392,0.0121169793177848,0.00653287157306129,0.787123510314721,0.424377781802084,1.21150129211681
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_2,27,El_Jobal_27_2_1,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,alive,NA,6.44,NA,NA,6,NA,NA,NA,16.2551611862057,NA,11.2982105750177,0.00763992575751667,0.0044063021242569,0.496292435852713,0.286235034705528,0.782527470558241
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_2,27,El_Jobal_27_2_2,Combretaceae,Laguncularia,racemosa,Sincaguite,alive,NA,5.58,NA,NA,8,NA,NA,NA,7.52421386160163,NA,5.79952626648227,0.00353638051495276,0.00226181524392808,0.229724601465036,0.146928364552948,0.376652966017984
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_2,27,El_Jobal_27_2_3,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,alive,NA,7.33,NA,NA,8,NA,NA,NA,22.7592716366338,NA,15.0596147829347,0.0106968576692179,0.00587324976534452,0.694871876654404,0.381528502360954,1.07640037901536
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_2,27,El_Jobal_27_2_4,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,alive,NA,5.82,NA,NA,6,NA,NA,NA,12.4936054078014,NA,9.02426967942871,0.00587199454166665,0.0035194651749772,0.38144696256117,0.228625774650981,0.610072737212151
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_2,27,El_Jobal_27_2_5,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,alive,NA,5.7,NA,NA,6,NA,NA,NA,11.8348470587484,NA,8.61638743765566,0.00556237811761173,0.00336039110068571,0.361334163804842,0.21829226326398,0.579626427068822
Cifuentes_et_al_2024_ElSalvador,El_Jobal,El_Jobal_27_2,27,El_Jobal_27_2_6,Rhizophoraceae,Rhizophora,mangle,Mangle colorado,alive,NA,7.73,NA,NA,7,NA,NA,NA,26.1309205429341,NA,16.9449977605303,0.012281532655179,0.00660854912660682,0.797812956683059,0.429293823996805,1.22710678067986
