study_id,site_id,plot_id,depth_min,depth_max,dry_bulk_density,percent_carbon,percent_nitrogen,carbon_stock,nitrogen_stock
Cifuentes_et_al_2024_ElSalvador,El_Zamorancito,El_Zamorancito_31_2,100,200,0.737125956854558,0.04,NA,2.94850382741823,NA
Cifuentes_et_al_2024_ElSalvador,El_Zamorancito,El_Zamorancito_31_3,0,15,0.845511482254697,1.98,0.12,25.1116910229645,1.52192066805846
Cifuentes_et_al_2024_ElSalvador,El_Zamorancito,El_Zamorancito_31_3,15,30,0.942762700069589,1,0.07,14.1414405010438,0.989900835073069
Cifuentes_et_al_2024_ElSalvador,El_Zamorancito,El_Zamorancito_31_3,30,50,0.656924147529576,0.36,0.05,4.72985386221294,0.656924147529576
Cifuentes_et_al_2024_ElSalvador,El_Zamorancito,El_Zamorancito_31_3,50,100,0.973208072372999,0.02,NA,0.973208072372999,NA
Cifuentes_et_al_2024_ElSalvador,El_Zamorancito,El_Zamorancito_31_3,100,200,1.21642310368824,0.05,NA,6.0821155184412,NA
Cifuentes_et_al_2024_ElSalvador,El_Zamorancito,El_Zamorancito_31_4,0,15,0.855949895615866,1.39,0.08,17.8465553235908,1.02713987473904
Cifuentes_et_al_2024_ElSalvador,El_Zamorancito,El_Zamorancito_31_4,15,30,0.762178148921364,1.21,0.09,13.8335334029228,1.02894050104384
Cifuentes_et_al_2024_ElSalvador,El_Zamorancito,El_Zamorancito_31_4,30,50,0.534098816979819,0.33,0.04,3.52505219206681,0.427279053583855
Cifuentes_et_al_2024_ElSalvador,El_Zamorancito,El_Zamorancito_31_4,50,100,0.722686151704941,0.05,0.01,1.80671537926235,0.36134307585247
Cifuentes_et_al_2024_ElSalvador,El_Zamorancito,El_Zamorancito_31_4,100,200,0.519832985386221,0.14,0.02,7.2776617954071,1.03966597077244
Cifuentes_et_al_2024_ElSalvador,El_Zamorancito,El_Zamorancito_31_5,0,15,0.592205984690327,1.39,0.08,12.3474947807933,0.710647181628392
Cifuentes_et_al_2024_ElSalvador,El_Zamorancito,El_Zamorancito_31_5,15,30,0.49338900487126,0.61,0.06,4.51450939457203,0.444050104384134
Cifuentes_et_al_2024_ElSalvador,El_Zamorancito,El_Zamorancito_31_5,30,50,0.676235212247738,0.33,0.05,4.46315240083507,0.676235212247738
Cifuentes_et_al_2024_ElSalvador,El_Zamorancito,El_Zamorancito_31_5,50,100,0.769659011830202,0.26,0.03,10.0055671537926,1.1544885177453
Cifuentes_et_al_2024_ElSalvador,El_Zamorancito,El_Zamorancito_31_5,100,200,0.727383437717467,0.05,0.02,3.63691718858734,1.45476687543493
Cifuentes_et_al_2024_ElSalvador,El_Zamorancito,El_Zamorancito_31_6,0,15,0.83089770354906,1.49,0.07,18.5705636743215,0.872442588726514
Cifuentes_et_al_2024_ElSalvador,El_Zamorancito,El_Zamorancito_31_6,15,30,0.755915100904663,0.73,0.05,8.27727035490605,0.566936325678497
Cifuentes_et_al_2024_ElSalvador,El_Zamorancito,El_Zamorancito_31_6,30,50,0.922581767571329,0.26,0.04,4.79742519137091,0.738065414057063
Cifuentes_et_al_2024_ElSalvador,El_Zamorancito,El_Zamorancito_31_6,50,100,0.827418232428671,0.31,0.03,12.8249826026444,1.24112734864301
Cifuentes_et_al_2024_ElSalvador,El_Zamorancito,El_Zamorancito_31_6,100,200,0.942936673625609,0.26,0.02,24.5163535142658,1.88587334725122
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_1,0,15,0.312804453723034,10.57,0.29,49.5951461377871,1.3606993736952
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_1,15,30,0.383785664578984,10.03,0.28,57.7405532359081,1.61189979123173
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_1,30,50,0.323242867084203,9.08,0.22,58.7009046624913,1.42226861517049
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_1,50,100,0.317153792623521,10.54,0.27,167.140048712596,4.28157620041754
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_1,100,200,0.380828114126653,4.99,0.11,190.0332289492,4.18910925539318
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_2,0,15,0.333159359777314,11.75,0.35,58.7193371607516,1.7490866388309
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_2,15,30,0.35455810716771,10.85,0.3,57.7043319415449,1.5955114822547
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_2,30,50,0.37178148921364,12.39,0.31,92.1274530271399,2.30504523312457
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_2,50,100,0.372303409881698,9.18,0.26,170.887265135699,4.83994432846207
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_2,100,200,0.312108559498956,12.27,0.32,382.957202505219,9.9874739039666
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_3,0,15,0.252087682672234,16.1,0.67,60.8791753653445,2.53348121085595
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_3,15,30,0.274530271398747,6.65,0.26,27.3843945720251,1.07066805845511
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_3,30,50,0.264961725817676,11.63,0.35,61.6300974251914,1.85473208072373
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_3,50,100,0.274878218510786,11.3,0.3,155.306193458594,4.1231732776618
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_3,100,200,0.315066109951287,14.25,0.31,448.969206680585,9.76704940848991
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_4,0,15,0.282185107863605,14.28,0.62,60.4440501043841,2.62432150313152
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_4,15,30,0.323764787752262,10.39,0.34,50.45874217119,1.65120041753653
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_4,30,50,0.314370215727209,15.39,0.44,96.7631524008351,2.76645789839944
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_4,50,100,0.372477383437717,9.15,0.22,170.408402922756,4.09725121781489
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_4,100,200,0.350730688935282,10,0.26,350.730688935282,9.11899791231733
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_5,0,15,0.160925539318024,17.04,0.59,41.1325678496868,1.42419102296451
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_5,15,30,0.264787752261656,14.56,0.48,57.8296450939457,1.90647181628392
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_5,30,50,0.370911621433542,16.28,0.46,120.768823938761,3.41238691718859
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_5,50,100,0.228253305497564,14.8,0.35,168.907446068198,3.99443284620738
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_5,100,200,0.262004175365344,11.76,0.26,308.116910229645,6.81210855949896
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_6,0,15,0.255915100904663,18.21,0.63,69.9032098121086,2.41839770354906
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_6,15,30,0.281141266527488,19.64,0.52,82.8242171189979,2.19290187891441
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_6,30,50,0.27696590118302,17.08,0.47,94.6115518441197,2.60347947112039
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_6,50,100,0.24669450243563,13.57,0.35,167.382219902575,4.31715379262352
Cifuentes_et_al_2024_ElSalvador,La_Cruz-Puerto_Parada,La_Cruz-Puerto_Parada_32_6,100,200,0.379262352122477,6.33,0.12,240.073068893528,4.55114822546973
Cifuentes_et_al_2024_ElSalvador,Desembocadura_Río_Lempa,Desembocadura_Río_Lempa_1_1,0,15,0.955427974947808,1.91,0.129,27.3730114822547,1.84875313152401
Cifuentes_et_al_2024_ElSalvador,Desembocadura_Río_Lempa,Desembocadura_Río_Lempa_1_1,15,30,1.37983646485734,1.56,0.111,32.2881732776618,2.29742771398747
Cifuentes_et_al_2024_ElSalvador,Desembocadura_Río_Lempa,Desembocadura_Río_Lempa_1_1,30,50,1.08818719554628,1.21,0.088,26.3341301322199,1.91520946416145
Cifuentes_et_al_2024_ElSalvador,Desembocadura_Río_Lempa,Desembocadura_Río_Lempa_1_1,50,100,0.954662491301322,1.28,0.09,61.0983994432846,4.29598121085595
Cifuentes_et_al_2024_ElSalvador,Desembocadura_Río_Lempa,Desembocadura_Río_Lempa_1_1,100,200,1.432167710508,1.05,0.08,150.37760960334,11.457341684064
Cifuentes_et_al_2024_ElSalvador,Desembocadura_Río_Lempa,Desembocadura_Río_Lempa_1_2,0,15,1.07040709812109,1.66,0.123,26.653136743215,1.9749010960334
Cifuentes_et_al_2024_ElSalvador,Desembocadura_Río_Lempa,Desembocadura_Río_Lempa_1_2,15,30,1.0955462769659,1.62,0.118,26.6217745302714,1.93911691022965
Cifuentes_et_al_2024_ElSalvador,Desembocadura_Río_Lempa,Desembocadura_Río_Lempa_1_2,30,50,0.832428670842032,1.69,0.121,28.1360890744607,2.01447738343772
Cifuentes_et_al_2024_ElSalvador,Desembocadura_Río_Lempa,Desembocadura_Río_Lempa_1_2,50,100,1.30142658315936,1.68,0.114,109.319832985386,7.41813152400835
Cifuentes_et_al_2024_ElSalvador,Desembocadura_Río_Lempa,Desembocadura_Río_Lempa_1_2,100,200,1.15478427279054,1.14,0.093,131.645407098121,10.739493736952
Cifuentes_et_al_2024_ElSalvador,Desembocadura_Río_Lempa,Desembocadura_Río_Lempa_1_3,0,15,0.64070981210856,2.59,0.139,24.8915762004175,1.33587995824635
Cifuentes_et_al_2024_ElSalvador,Desembocadura_Río_Lempa,Desembocadura_Río_Lempa_1_3,15,30,1.05062630480167,2.11,0.142,33.2523225469729,2.23783402922756
Cifuentes_et_al_2024_ElSalvador,Desembocadura_Río_Lempa,Desembocadura_Río_Lempa_1_3,30,50,0.761899791231733,1.94,0.135,29.5617118997912,2.05712943632568
Cifuentes_et_al_2024_ElSalvador,Desembocadura_Río_Lempa,Desembocadura_Río_Lempa_1_3,50,100,1.21061238691719,1.28,0.085,77.4791927627001,5.14510264439805
Cifuentes_et_al_2024_ElSalvador,Desembocadura_Río_Lempa,Desembocadura_Río_Lempa_1_3,100,200,1.24879958246347,0.52,0.049,64.9375782881002,6.11911795407098
Cifuentes_et_al_2024_ElSalvador,Desembocadura_Río_Lempa,Desembocadura_Río_Lempa_1_4,0,15,0.76490953375087,2.06,0.147,23.6357045929019,1.68662552192067
Cifuentes_et_al_2024_ElSalvador,Desembocadura_Río_Lempa,Desembocadura_Río_Lempa_1_4,15,30,0.891858037578288,2.04,0.113,27.2908559498956,1.5116993736952
Cifuentes_et_al_2024_ElSalvador,Desembocadura_Río_Lempa,Desembocadura_Río_Lempa_1_4,30,50,1.05015657620042,1.61,0.088,33.8150417536534,1.84827557411273
Cifuentes_et_al_2024_ElSalvador,Desembocadura_Río_Lempa,Desembocadura_Río_Lempa_1_4,50,100,1.41461377870564,1.22,0.076,86.2914405010439,5.37553235908142
Cifuentes_et_al_2024_ElSalvador,Desembocadura_Río_Lempa,Desembocadura_Río_Lempa_1_4,100,200,1.11804105775922,1.05,0.082,117.394311064718,9.16793667362561
Cifuentes_et_al_2024_ElSalvador,Desembocadura_Río_Lempa,Desembocadura_Río_Lempa_1_5,0,15,0.646050800278358,2.44,0.173,23.6454592901879,1.67650182672234
Cifuentes_et_al_2024_ElSalvador,Desembocadura_Río_Lempa,Desembocadura_Río_Lempa_1_5,15,30,0.711099512874043,2.17,0.133,23.1462891440501,1.41864352818372
Cifuentes_et_al_2024_ElSalvador,Desembocadura_Río_Lempa,Desembocadura_Río_Lempa_1_5,30,50,1.03355949895616,1.78,0.112,36.7947181628393,2.3151732776618
Cifuentes_et_al_2024_ElSalvador,Desembocadura_Río_Lempa,Desembocadura_Río_Lempa_1_5,50,100,1.08241127348643,1.44,0.094,77.933611691023,5.08733298538622
Cifuentes_et_al_2024_ElSalvador,Desembocadura_Río_Lempa,Desembocadura_Río_Lempa_1_5,100,200,0.964300626304802,0.48,0.046,46.2864300626305,4.43578288100209
Cifuentes_et_al_2024_ElSalvador,Desembocadura_Río_Lempa,Desembocadura_Río_Lempa_1_6,0,15,0.750521920668058,2.95,0.188,33.2105949895616,2.11647181628393
Cifuentes_et_al_2024_ElSalvador,Desembocadura_Río_Lempa,Desembocadura_Río_Lempa_1_6,15,30,0.716805845511482,2.26,0.156,24.2997181628393,1.67732567849687
Cifuentes_et_al_2024_ElSalvador,Desembocadura_Río_Lempa,Desembocadura_Río_Lempa_1_6,30,50,0.67106819763396,2.26,0.154,30.332282533055,2.0668900487126
Cifuentes_et_al_2024_ElSalvador,Desembocadura_Río_Lempa,Desembocadura_Río_Lempa_1_6,50,100,0.612265135699374,1.89,0.133,57.8590553235908,4.07156315240084
Cifuentes_et_al_2024_ElSalvador,Desembocadura_Río_Lempa,Desembocadura_Río_Lempa_1_6,100,200,1.16993736951983,0.72,0.058,84.235490605428,6.78563674321503
Cifuentes_et_al_2024_ElSalvador,La_Curbinera,La_Curbinera_2_1,0,15,0.562212943632568,7.42,0.31,62.5743006263048,2.61429018789144
Cifuentes_et_al_2024_ElSalvador,La_Curbinera,La_Curbinera_2_1,15,30,0.41901530967293,8.21,0.372,51.6017353862213,2.33810542797495
Cifuentes_et_al_2024_ElSalvador,La_Curbinera,La_Curbinera_2_1,30,50,0.407915796798887,10.76,0.426,87.7834794711204,3.47544258872651
Cifuentes_et_al_2024_ElSalvador,La_Curbinera,La_Curbinera_2_1,50,100,0.588430758524704,8.04,0.254,236.549164926931,7.47307063326374
Cifuentes_et_al_2024_ElSalvador,La_Curbinera,La_Curbinera_2_1,100,200,0.351600556715379,11.69,0.414,411.021050800278,14.5562630480167
Cifuentes_et_al_2024_ElSalvador,La_Curbinera,La_Curbinera_2_2,0,15,0.307515657620042,11.76,0.452,54.2457620041754,2.08495615866388
Cifuentes_et_al_2024_ElSalvador,La_Curbinera,La_Curbinera_2_2,15,30,0.306993736951983,15.08,0.54,69.4419832985386,2.48664926931106
Cifuentes_et_al_2024_ElSalvador,La_Curbinera,La_Curbinera_2_2,30,50,0.312038970076548,10.47,0.391,65.3409603340292,2.44014474599861
Cifuentes_et_al_2024_ElSalvador,La_Curbinera,La_Curbinera_2_2,50,100,0.380967292971468,13.72,0.571,261.343562978427,10.8766162143354
Cifuentes_et_al_2024_ElSalvador,La_Curbinera,La_Curbinera_2_2,100,200,0.265257480862909,17.11,0.597,453.855549756437,15.8358716075157
Cifuentes_et_al_2024_ElSalvador,La_Curbinera,La_Curbinera_2_3,0,15,0.28597773138483,13.63,0.539,58.4681471816284,2.31212995824635
Cifuentes_et_al_2024_ElSalvador,La_Curbinera,La_Curbinera_2_3,15,30,0.313883089770355,14.38,0.519,67.7045824634656,2.44357985386221
Cifuentes_et_al_2024_ElSalvador,La_Curbinera,La_Curbinera_2_3,30,50,0.358907446068198,9.83,0.39,70.5612038970077,2.79947807933194
Cifuentes_et_al_2024_ElSalvador,La_Curbinera,La_Curbinera_2_3,50,100,0.335838552540014,16.81,0.714,282.272303409882,11.9894363256785
Cifuentes_et_al_2024_ElSalvador,La_Curbinera,La_Curbinera_2_3,100,200,0.199251913709116,18.69,0.644,372.401826722338,12.8318232428671
Cifuentes_et_al_2024_ElSalvador,La_Curbinera,La_Curbinera_2_4,0,15,0.209185803757829,10.46,0.372,32.8212526096033,1.16725678496868
Cifuentes_et_al_2024_ElSalvador,La_Curbinera,La_Curbinera_2_4,15,30,0.299164926931106,11.36,0.408,50.9777035490605,1.83088935281837
Cifuentes_et_al_2024_ElSalvador,La_Curbinera,La_Curbinera_2_4,30,50,0.348503827418232,9.62,0.37,67.0521363952679,2.57892832289492
Cifuentes_et_al_2024_ElSalvador,La_Curbinera,La_Curbinera_2_4,50,100,0.36294363256785,10.32,0.416,187.27891440501,7.54922755741127
Cifuentes_et_al_2024_ElSalvador,La_Curbinera,La_Curbinera_2_4,100,200,0.330323590814196,10.52,0.361,347.500417536534,11.9246816283925
Cifuentes_et_al_2024_ElSalvador,La_Curbinera,La_Curbinera_2_5,0,15,0.447042449547669,13.68,0.509,91.7331106471816,3.41316910229645
Cifuentes_et_al_2024_ElSalvador,La_Curbinera,La_Curbinera_2_5,15,30,0.326287404314544,10.97,0.403,53.6905923799582,1.97240735908142
Cifuentes_et_al_2024_ElSalvador,La_Curbinera,La_Curbinera_2_5,30,50,0.169919972164231,14.65,0.455,49.7865518441197,1.5462717466945
Cifuentes_et_al_2024_ElSalvador,La_Curbinera,La_Curbinera_2_5,50,100,0.350817675713292,18.27,0.602,320.471946764092,10.5596120389701
Cifuentes_et_al_2024_ElSalvador,La_Curbinera,La_Curbinera_2_5,100,200,0.229749478079332,13.63,0.441,313.14853862213,10.1319519832985
Cifuentes_et_al_2024_ElSalvador,La_Curbinera,La_Curbinera_2_6,0,15,0.315483646485734,13.76,0.502,65.1158246346555,2.37559185803758
Cifuentes_et_al_2024_ElSalvador,La_Curbinera,La_Curbinera_2_6,15,30,0.284116214335421,10.84,0.422,46.1972964509395,1.79845563674322
Cifuentes_et_al_2024_ElSalvador,La_Curbinera,La_Curbinera_2_6,30,50,0.385681976339596,9.3,0.347,71.7368475991649,2.6766329157968
Cifuentes_et_al_2024_ElSalvador,La_Curbinera,La_Curbinera_2_6,50,100,0.298677800974252,9.17,0.361,136.943771746695,5.39113430758525
Cifuentes_et_al_2024_ElSalvador,La_Curbinera,La_Curbinera_2_6,100,200,0.348451635351427,18.05,0.602,628.955201809325,20.9767884481559
Cifuentes_et_al_2024_ElSalvador,El_Rajado,El_Rajado_3_1,0,15,0.448764787752262,10.43,0.324,70.2092510438413,2.18099686847599
Cifuentes_et_al_2024_ElSalvador,El_Rajado,El_Rajado_3_1,15,30,0.465379262352122,9.81,0.286,68.4805584551148,1.9964770354906
Cifuentes_et_al_2024_ElSalvador,El_Rajado,El_Rajado_3_1,30,50,0.412700069589422,5.34,0.196,44.0763674321503,1.61778427279054
Cifuentes_et_al_2024_ElSalvador,El_Rajado,El_Rajado_3_1,50,100,0.820563674321503,2.82,0.094,115.699478079332,3.85664926931106
Cifuentes_et_al_2024_ElSalvador,El_Rajado,El_Rajado_3_1,100,200,1.02722686151705,0.56,NA,57.5247042449548,NA
Cifuentes_et_al_2024_ElSalvador,El_Rajado,El_Rajado_3_2,0,15,0.417936673625609,6.42,0.231,40.2473016701461,1.44815057411273
Cifuentes_et_al_2024_ElSalvador,El_Rajado,El_Rajado_3_2,15,30,0.715344467640919,3.16,0.108,33.9073277661795,1.15885803757829
Cifuentes_et_al_2024_ElSalvador,El_Rajado,El_Rajado_3_2,30,50,0.385855949895616,4.48,0.141,34.5726931106472,1.08811377870564
Cifuentes_et_al_2024_ElSalvador,El_Rajado,El_Rajado_3_2,50,100,0.645685455810717,1.9,0.042,61.3401183020181,1.35593945720251
Cifuentes_et_al_2024_ElSalvador,El_Rajado,El_Rajado_3_2,100,200,0.778618649965205,1.19,0.026,92.6556193458594,2.02440848990953
Cifuentes_et_al_2024_ElSalvador,El_Rajado,El_Rajado_3_3,0,15,0.393789144050104,8.53,0.313,50.3853209812109,1.84884003131524
Cifuentes_et_al_2024_ElSalvador,El_Rajado,El_Rajado_3_3,15,30,0.358942240779402,7.37,0.299,39.6810647181628,1.60985594989562
Cifuentes_et_al_2024_ElSalvador,El_Rajado,El_Rajado_3_3,30,50,0.498051496172582,5.07,0.212,50.5024217118998,2.11173834377175
Cifuentes_et_al_2024_ElSalvador,El_Rajado,El_Rajado_3_3,50,100,0.580497564370216,6.8,0.233,197.369171885873,6.76279662491301
Cifuentes_et_al_2024_ElSalvador,El_Rajado,El_Rajado_3_3,100,200,1.18108907446068,1.79,0.063,211.414944328462,7.4408611691023
Cifuentes_et_al_2024_ElSalvador,El_Rajado,El_Rajado_3_4,0,15,0.324965205288796,9.14,0.378,44.552729645094,1.84255271398747
Cifuentes_et_al_2024_ElSalvador,El_Rajado,El_Rajado_3_4,15,30,0.385038274182324,12.11,0.392,69.9422025052192,2.26402505219207
Cifuentes_et_al_2024_ElSalvador,El_Rajado,El_Rajado_3_4,30,50,0.351635351426583,12.36,0.415,86.9242588726513,2.91857341684064
Cifuentes_et_al_2024_ElSalvador,El_Rajado,El_Rajado_3_4,50,100,0.449634655532359,8.28,0.263,186.148747390397,5.91269572025052
Cifuentes_et_al_2024_ElSalvador,El_Rajado,El_Rajado_3_4,100,200,0.495459290187892,7.35,0.261,364.1625782881,12.931487473904
Cifuentes_et_al_2024_ElSalvador,El_Rajado,El_Rajado_3_5,0,15,0.264892136395268,10.23,0.356,40.6476983298539,1.41452400835073
Cifuentes_et_al_2024_ElSalvador,El_Rajado,El_Rajado_3_5,15,30,0.47098121085595,7.48,0.246,52.8440918580376,1.73792066805846
Cifuentes_et_al_2024_ElSalvador,El_Rajado,El_Rajado_3_5,30,50,0.376096033402923,8.59,0.333,64.6132985386221,2.50479958246347
Cifuentes_et_al_2024_ElSalvador,El_Rajado,El_Rajado_3_5,50,100,0.536116910229645,4.51,0.141,120.894363256785,3.779624217119
Cifuentes_et_al_2024_ElSalvador,El_Rajado,El_Rajado_3_5,100,200,0.589596381350035,2.44,0.075,143.861517049408,4.42197286012526
Cifuentes_et_al_2024_ElSalvador,El_Rajado,El_Rajado_3_6,0,15,0.304853862212944,8.97,0.336,41.0180871607516,1.53646346555324
Cifuentes_et_al_2024_ElSalvador,El_Rajado,El_Rajado_3_6,15,30,0.332359081419624,8.77,0.311,43.7218371607516,1.55045511482255
Cifuentes_et_al_2024_ElSalvador,El_Rajado,El_Rajado_3_6,30,50,0.413187195546277,7.16,0.281,59.1684064022269,2.32211203897008
Cifuentes_et_al_2024_ElSalvador,El_Rajado,El_Rajado_3_6,50,100,0.705584551148225,8.06,0.281,284.350574112735,9.91346294363257
Cifuentes_et_al_2024_ElSalvador,El_Rajado,El_Rajado_3_6,100,200,1.0964509394572,1.22,0.041,133.767014613779,4.49544885177453
Cifuentes_et_al_2024_ElSalvador,Santa_Cruz_El_Chuflar,Santa_Cruz_El_Chuflar_4_1,0,15,0.535577592205985,2.23,0.104,17.9150704592902,0.835501043841336
Cifuentes_et_al_2024_ElSalvador,Santa_Cruz_El_Chuflar,Santa_Cruz_El_Chuflar_4_1,15,30,0.824391092553932,5.44,0.214,67.2703131524008,2.64629540709812
Cifuentes_et_al_2024_ElSalvador,Santa_Cruz_El_Chuflar,Santa_Cruz_El_Chuflar_4_1,30,50,1.08180236604036,3.49,0.105,75.5098051496173,2.27178496868476
Cifuentes_et_al_2024_ElSalvador,Santa_Cruz_El_Chuflar,Santa_Cruz_El_Chuflar_4_1,50,100,1.10455810716771,6.9,0.222,381.07254697286,12.2605949895616
Cifuentes_et_al_2024_ElSalvador,Santa_Cruz_El_Chuflar,Santa_Cruz_El_Chuflar_4_1,100,200,0.485455810716771,6.32,0.263,306.808072372999,12.7674878218511
Cifuentes_et_al_2024_ElSalvador,Santa_Cruz_El_Chuflar,Santa_Cruz_El_Chuflar_4_2,0,15,0.610334029227557,7.61,0.284,69.6696294363257,2.60002296450939
Cifuentes_et_al_2024_ElSalvador,Santa_Cruz_El_Chuflar,Santa_Cruz_El_Chuflar_4_2,15,30,0.436534446764092,6.48,0.227,42.4311482254697,1.48639979123173
Cifuentes_et_al_2024_ElSalvador,Santa_Cruz_El_Chuflar,Santa_Cruz_El_Chuflar_4_2,30,50,0.723486430062631,4.32,0.17,62.5092275574113,2.45985386221294
Cifuentes_et_al_2024_ElSalvador,Santa_Cruz_El_Chuflar,Santa_Cruz_El_Chuflar_4_2,50,100,0.631802366040362,3.88,0.155,122.56965901183,4.89646833681281
Cifuentes_et_al_2024_ElSalvador,Santa_Cruz_El_Chuflar,Santa_Cruz_El_Chuflar_4_2,100,200,1.12881002087683,4.1,0.15,462.812108559499,16.9321503131524
Cifuentes_et_al_2024_ElSalvador,Santa_Cruz_El_Chuflar,Santa_Cruz_El_Chuflar_4_3,0,15,0.521798886569241,6.26,0.271,48.9969154488518,2.12111247390397
Cifuentes_et_al_2024_ElSalvador,Santa_Cruz_El_Chuflar,Santa_Cruz_El_Chuflar_4_3,15,30,0.53053235908142,5.89,0.199,46.8725339248434,1.58363909185804
Cifuentes_et_al_2024_ElSalvador,Santa_Cruz_El_Chuflar,Santa_Cruz_El_Chuflar_4_3,30,50,0.65213987473904,2.9,0.116,37.8241127348643,1.51296450939457
Cifuentes_et_al_2024_ElSalvador,Santa_Cruz_El_Chuflar,Santa_Cruz_El_Chuflar_4_3,50,100,0.631437021572721,9.76,0.262,308.141266527488,8.27182498260265
Cifuentes_et_al_2024_ElSalvador,Santa_Cruz_El_Chuflar,Santa_Cruz_El_Chuflar_4_3,100,200,0.999112734864301,3.21,0.089,320.71518789144,8.89210334029228
Cifuentes_et_al_2024_ElSalvador,Santa_Cruz_El_Chuflar,Santa_Cruz_El_Chuflar_4_4,0,15,0.536064718162839,8.74,0.353,70.2780845511482,2.83846268267223
Cifuentes_et_al_2024_ElSalvador,Santa_Cruz_El_Chuflar,Santa_Cruz_El_Chuflar_4_4,15,30,0.304175365344468,6.22,0.232,28.3795615866388,1.05853027139875
Cifuentes_et_al_2024_ElSalvador,Santa_Cruz_El_Chuflar,Santa_Cruz_El_Chuflar_4_4,30,50,0.479627696590118,4.45,0.179,42.6868649965205,1.71706715379262
Cifuentes_et_al_2024_ElSalvador,Santa_Cruz_El_Chuflar,Santa_Cruz_El_Chuflar_4_4,50,100,0.543093249826026,7.52,0.21,204.203061934586,5.70247912317328
Cifuentes_et_al_2024_ElSalvador,Santa_Cruz_El_Chuflar,Santa_Cruz_El_Chuflar_4_4,100,200,0.999095337508699,1.43,0.041,142.870633263744,4.09629088378566
Cifuentes_et_al_2024_ElSalvador,Santa_Cruz_El_Chuflar,Santa_Cruz_El_Chuflar_4_5,0,15,0.381419624217119,6.28,0.252,35.9297286012526,1.44176617954071
Cifuentes_et_al_2024_ElSalvador,Santa_Cruz_El_Chuflar,Santa_Cruz_El_Chuflar_4_5,15,30,0.472199025748086,4.89,0.205,34.6357985386221,1.45201200417537
Cifuentes_et_al_2024_ElSalvador,Santa_Cruz_El_Chuflar,Santa_Cruz_El_Chuflar_4_5,30,50,0.450748086290884,3.43,0.155,30.9213187195546,1.39731906750174
Cifuentes_et_al_2024_ElSalvador,Santa_Cruz_El_Chuflar,Santa_Cruz_El_Chuflar_4_5,50,100,0.49401530967293,4.72,0.139,116.587613082811,3.43340640222686
