study_id,site_id,core_id,method_id,depth_min,depth_max,dry_bulk_density,fraction_carbon
Cifuentes_et_al_2024_Nicoya,Isla Chira,Isla Chira_Manglar_9_4,single set of methods,0,15,0.477209464161447,0.0421
Cifuentes_et_al_2024_Nicoya,Isla Chira,Isla Chira_Manglar_9_4,single set of methods,15,30,0.570111343075853,0.04019999999999999
Cifuentes_et_al_2024_Nicoya,Isla Chira,Isla Chira_Manglar_9_4,single set of methods,30,50,0.520006958942241,0.0437
Cifuentes_et_al_2024_Nicoya,Isla Chira,Isla Chira_Manglar_9_4,single set of methods,50,100,0.682150313152401,0.0331
Cifuentes_et_al_2024_Nicoya,Isla Chira,Isla Chira_Manglar_9_4,single set of methods,100,200,0.496868475991649,0.062
Cifuentes_et_al_2024_Nicoya,Isla Chira,Isla Chira_Manglar_9_5,single set of methods,0,15,0.525400139178845,0.031
Cifuentes_et_al_2024_Nicoya,Isla Chira,Isla Chira_Manglar_9_5,single set of methods,15,30,0.430236604036187,0.0375
Cifuentes_et_al_2024_Nicoya,Isla Chira,Isla Chira_Manglar_9_5,single set of methods,30,50,0.46972860125261,0.0335
Cifuentes_et_al_2024_Nicoya,Isla Chira,Isla Chira_Manglar_9_5,single set of methods,50,100,0.524356297842728,0.0341
Cifuentes_et_al_2024_Nicoya,Isla Chira,Isla Chira_Manglar_9_5,single set of methods,100,200,0.514091858037578,0.0333
Cifuentes_et_al_2024_Nicoya,Isla Chira,Isla Chira_Manglar_9_6,single set of methods,0,15,0.541579679888657,0.031200000000000002
Cifuentes_et_al_2024_Nicoya,Isla Chira,Isla Chira_Manglar_9_6,single set of methods,15,30,0.505567153792624,0.0351
Cifuentes_et_al_2024_Nicoya,Isla Chira,Isla Chira_Manglar_9_6,single set of methods,30,50,0.586986778009743,0.0391
Cifuentes_et_al_2024_Nicoya,Isla Chira,Isla Chira_Manglar_9_6,single set of methods,50,100,0.572372999304106,0.0313
Cifuentes_et_al_2024_Nicoya,Isla Chira,Isla Chira_Manglar_9_6,single set of methods,100,200,0.5,0.0291
Cifuentes_et_al_2024_Nicoya,Isla Chira,Isla Chira_Salinera_1_1,single set of methods,0,15,0.255393180236604,0.0105
Cifuentes_et_al_2024_Nicoya,Isla Chira,Isla Chira_Salinera_1_1,single set of methods,15,30,0.266005567153793,0.0219
Cifuentes_et_al_2024_Nicoya,Isla Chira,Isla Chira_Salinera_1_1,single set of methods,30,50,0.234168406402227,0.0202
Cifuentes_et_al_2024_Nicoya,Isla Chira,Isla Chira_Salinera_1_1,single set of methods,50,100,0.255915100904663,0.0213
Cifuentes_et_al_2024_Nicoya,Isla Chira,Isla Chira_Salinera_1_2,single set of methods,0,15,0.223903966597077,0.021099999999999997
Cifuentes_et_al_2024_Nicoya,Isla Chira,Isla Chira_Salinera_1_2,single set of methods,15,30,0.272964509394572,0.009399999999999999
Cifuentes_et_al_2024_Nicoya,Isla Chira,Isla Chira_Salinera_1_2,single set of methods,30,50,0.289665970772443,0.0062
Cifuentes_et_al_2024_Nicoya,Isla Chira,Isla Chira_Salinera_1_2,single set of methods,50,100,0.249826026443981,0.0179
Cifuentes_et_al_2024_Nicoya,Isla Chira,Isla Chira_Salinera_1_3,single set of methods,0,15,0.244780793319415,0.0255
Cifuentes_et_al_2024_Nicoya,Isla Chira,Isla Chira_Salinera_1_3,single set of methods,15,30,0.264787752261656,0.0074
Cifuentes_et_al_2024_Nicoya,Isla Chira,Isla Chira_Salinera_1_3,single set of methods,30,50,0.181454418928323,0.0149
Cifuentes_et_al_2024_Nicoya,Isla Chira,Isla Chira_Salinera_1_3,single set of methods,50,100,0.240257480862909,0.0256
Cifuentes_et_al_2024_Nicoya,Isla Chira,Isla Chira_Salinera_2_1,single set of methods,0,15,0.26704940848991,0.0074
Cifuentes_et_al_2024_Nicoya,Isla Chira,Isla Chira_Salinera_2_1,single set of methods,15,30,0.343423799582463,0.0033
Cifuentes_et_al_2024_Nicoya,Isla Chira,Isla Chira_Salinera_2_1,single set of methods,30,50,0.200069589422408,0.0033
Cifuentes_et_al_2024_Nicoya,Isla Chira,Isla Chira_Salinera_2_1,single set of methods,50,100,0.264613778705637,0.003
Cifuentes_et_al_2024_Nicoya,Isla Chira,Isla Chira_Salinera_2_2,single set of methods,0,15,0.268093249826026,0.0063
Cifuentes_et_al_2024_Nicoya,Isla Chira,Isla Chira_Salinera_2_2,single set of methods,15,30,0.196416144745999,0.0109
Cifuentes_et_al_2024_Nicoya,Isla Chira,Isla Chira_Salinera_2_2,single set of methods,30,50,0.224599860821155,0.0105
Cifuentes_et_al_2024_Nicoya,Isla Chira,Isla Chira_Salinera_2_2,single set of methods,50,100,0.228601252609603,0.0059
Cifuentes_et_al_2024_Nicoya,Isla Chira,Isla Chira_Salinera_2_3,single set of methods,0,15,0.248956158663883,0.0172
Cifuentes_et_al_2024_Nicoya,Isla Chira,Isla Chira_Salinera_2_3,single set of methods,15,30,0.275400139178845,0.0104
Cifuentes_et_al_2024_Nicoya,Isla Chira,Isla Chira_Salinera_2_3,single set of methods,30,50,0.195024356297843,0.0075
Cifuentes_et_al_2024_Nicoya,Isla Chira,Isla Chira_Salinera_2_3,single set of methods,50,100,0.227557411273486,0.0051
Cifuentes_et_al_2024_Nicoya,Jesús,Jesús_Manglar_5_1,single set of methods,0,15,0.322894919972164,0.0863
Cifuentes_et_al_2024_Nicoya,Jesús,Jesús_Manglar_5_1,single set of methods,15,30,0.381350034794711,0.085
Cifuentes_et_al_2024_Nicoya,Jesús,Jesús_Manglar_5_1,single set of methods,30,50,0.370911621433542,0.0696
Cifuentes_et_al_2024_Nicoya,Jesús,Jesús_Manglar_5_1,single set of methods,50,100,0.39874739039666,0.0653
Cifuentes_et_al_2024_Nicoya,Jesús,Jesús_Manglar_5_1,single set of methods,100,200,0.490953375086987,0.056600000000000004
Cifuentes_et_al_2024_Nicoya,Jesús,Jesús_Manglar_5_2,single set of methods,0,15,0.346555323590814,0.0962
Cifuentes_et_al_2024_Nicoya,Jesús,Jesús_Manglar_5_2,single set of methods,15,30,0.31419624217119,0.08199999999999999
Cifuentes_et_al_2024_Nicoya,Jesús,Jesús_Manglar_5_2,single set of methods,30,50,0.335247042449548,0.0696
Cifuentes_et_al_2024_Nicoya,Jesús,Jesús_Manglar_5_2,single set of methods,50,100,0.388135003479471,0.0675
Cifuentes_et_al_2024_Nicoya,Jesús,Jesús_Manglar_5_2,single set of methods,100,200,0.421885873347251,0.057699999999999994
Cifuentes_et_al_2024_Nicoya,Jesús,Jesús_Manglar_5_3,single set of methods,0,15,0.390570633263744,0.0987
Cifuentes_et_al_2024_Nicoya,Jesús,Jesús_Manglar_5_3,single set of methods,15,30,0.345511482254697,0.094
Cifuentes_et_al_2024_Nicoya,Jesús,Jesús_Manglar_5_3,single set of methods,30,50,0.318371607515658,0.0739
Cifuentes_et_al_2024_Nicoya,Jesús,Jesús_Manglar_5_3,single set of methods,50,100,0.394398051496173,0.0645
Cifuentes_et_al_2024_Nicoya,Jesús,Jesús_Manglar_5_3,single set of methods,100,200,0.265657620041754,0.0701
Cifuentes_et_al_2024_Nicoya,Jesús,Jesús_Manglar_5_4,single set of methods,0,15,0.495824634655532,0.09759999999999999
Cifuentes_et_al_2024_Nicoya,Jesús,Jesús_Manglar_5_4,single set of methods,15,30,0.313848295059151,0.10039999999999999
Cifuentes_et_al_2024_Nicoya,Jesús,Jesús_Manglar_5_4,single set of methods,30,50,0.320285316631872,0.0916
Cifuentes_et_al_2024_Nicoya,Jesús,Jesús_Manglar_5_4,single set of methods,50,100,0.343249826026444,0.0951
Cifuentes_et_al_2024_Nicoya,Jesús,Jesús_Manglar_5_4,single set of methods,100,200,0.414231036882394,0.0538
Cifuentes_et_al_2024_Nicoya,Jesús,Jesús_Manglar_5_5,single set of methods,0,15,0.329331941544885,0.0968
Cifuentes_et_al_2024_Nicoya,Jesús,Jesús_Manglar_5_5,single set of methods,15,30,0.370563674321503,0.0944
Cifuentes_et_al_2024_Nicoya,Jesús,Jesús_Manglar_5_5,single set of methods,30,50,0.309846903270703,0.0793
Cifuentes_et_al_2024_Nicoya,Jesús,Jesús_Manglar_5_5,single set of methods,50,100,0.356645789839944,0.0737
Cifuentes_et_al_2024_Nicoya,Jesús,Jesús_Manglar_5_5,single set of methods,100,200,0.360299234516354,0.08449999999999999
Cifuentes_et_al_2024_Nicoya,Jesús,Jesús_Manglar_5_6,single set of methods,0,15,0.379262352122477,0.0955
Cifuentes_et_al_2024_Nicoya,Jesús,Jesús_Manglar_5_6,single set of methods,15,30,0.441196938065414,0.0688
Cifuentes_et_al_2024_Nicoya,Jesús,Jesús_Manglar_5_6,single set of methods,30,50,0.544885177453027,0.0478
Cifuentes_et_al_2024_Nicoya,Jesús,Jesús_Manglar_5_6,single set of methods,50,100,0.457376478775226,0.08349999999999999
Cifuentes_et_al_2024_Nicoya,Jesús,Jesús_Manglar_5_6,single set of methods,100,200,0.374391092553932,0.054299999999999994
Cifuentes_et_al_2024_Nicoya,Jicaral,Jicaral_Camaronera_10_1,single set of methods,0,15,0.203027139874739,0.0118
Cifuentes_et_al_2024_Nicoya,Jicaral,Jicaral_Camaronera_10_1,single set of methods,15,30,0.181454418928323,0.013000000000000001
Cifuentes_et_al_2024_Nicoya,Jicaral,Jicaral_Camaronera_10_1,single set of methods,30,50,0.256263048016701,0.0104
Cifuentes_et_al_2024_Nicoya,Jicaral,Jicaral_Camaronera_10_1,single set of methods,50,100,0.286012526096033,0.0115
Cifuentes_et_al_2024_Nicoya,Jicaral,Jicaral_Camaronera_10_2,single set of methods,0,15,0.184759916492693,0.0066
Cifuentes_et_al_2024_Nicoya,Jicaral,Jicaral_Camaronera_10_2,single set of methods,15,30,0.217466945024356,0.0037
Cifuentes_et_al_2024_Nicoya,Jicaral,Jicaral_Camaronera_10_2,single set of methods,30,50,0.189457202505219,0.0106
Cifuentes_et_al_2024_Nicoya,Jicaral,Jicaral_Camaronera_10_2,single set of methods,50,100,0.261134307585247,0.009899999999999999
Cifuentes_et_al_2024_Nicoya,Jicaral,Jicaral_Camaronera_10_3,single set of methods,0,15,0.201635351426583,0.0075
Cifuentes_et_al_2024_Nicoya,Jicaral,Jicaral_Camaronera_10_3,single set of methods,15,30,0.228949199721642,0.0086
Cifuentes_et_al_2024_Nicoya,Jicaral,Jicaral_Camaronera_10_3,single set of methods,30,50,0.280793319415449,0.015700000000000002
Cifuentes_et_al_2024_Nicoya,Jicaral,Jicaral_Camaronera_10_3,single set of methods,50,100,0.26009046624913,0.0206
Cifuentes_et_al_2024_Nicoya,Jicaral,Jicaral_Camaronera_9_1,single set of methods,0,15,0.251739735560195,0.0138
Cifuentes_et_al_2024_Nicoya,Jicaral,Jicaral_Camaronera_9_1,single set of methods,15,30,0.245128740431454,0.0055000000000000005
Cifuentes_et_al_2024_Nicoya,Jicaral,Jicaral_Camaronera_9_1,single set of methods,30,50,0.281489213639527,0.012
Cifuentes_et_al_2024_Nicoya,Jicaral,Jicaral_Camaronera_9_1,single set of methods,50,100,0.203723034098817,0.0048
Cifuentes_et_al_2024_Nicoya,Jicaral,Jicaral_Camaronera_9_2,single set of methods,0,15,0.236256089074461,0.0111
Cifuentes_et_al_2024_Nicoya,Jicaral,Jicaral_Camaronera_9_2,single set of methods,15,30,0.221294363256785,0.0138
Cifuentes_et_al_2024_Nicoya,Jicaral,Jicaral_Camaronera_9_2,single set of methods,30,50,0.123521224773834,0.0489
Cifuentes_et_al_2024_Nicoya,Jicaral,Jicaral_Camaronera_9_2,single set of methods,50,100,0.12508698677801,0.0555
Cifuentes_et_al_2024_Nicoya,Jicaral,Jicaral_Camaronera_9_3,single set of methods,0,15,0.214335421016006,0.018799999999999997
Cifuentes_et_al_2024_Nicoya,Jicaral,Jicaral_Camaronera_9_3,single set of methods,15,30,0.128044537230341,0.0408
Cifuentes_et_al_2024_Nicoya,Jicaral,Jicaral_Camaronera_9_3,single set of methods,30,50,0.100208768267223,0.054400000000000004
Cifuentes_et_al_2024_Nicoya,Jicaral,Jicaral_Camaronera_9_3,single set of methods,50,100,0.145963813500348,0.049100000000000005
Cifuentes_et_al_2024_Nicoya,Jicaral,Jicaral_Manglar_12_1,single set of methods,0,15,0.445546276965901,0.0722
Cifuentes_et_al_2024_Nicoya,Jicaral,Jicaral_Manglar_12_1,single set of methods,15,30,0.449025748086291,0.0723
Cifuentes_et_al_2024_Nicoya,Jicaral,Jicaral_Manglar_12_1,single set of methods,30,50,0.439805149617258,0.0837
Cifuentes_et_al_2024_Nicoya,Jicaral,Jicaral_Manglar_12_1,single set of methods,50,100,0.413187195546277,0.06480000000000001
Cifuentes_et_al_2024_Nicoya,Jicaral,Jicaral_Manglar_12_1,single set of methods,100,200,0.430236604036187,0.0583
Cifuentes_et_al_2024_Nicoya,Jicaral,Jicaral_Manglar_12_2,single set of methods,0,15,0.469032707028532,0.08789999999999999
Cifuentes_et_al_2024_Nicoya,Jicaral,Jicaral_Manglar_12_2,single set of methods,15,30,0.428148921363953,0.0834
Cifuentes_et_al_2024_Nicoya,Jicaral,Jicaral_Manglar_12_2,single set of methods,30,50,0.497564370215727,0.0815
Cifuentes_et_al_2024_Nicoya,Jicaral,Jicaral_Manglar_12_2,single set of methods,50,100,0.446938065414057,0.13140000000000002
Cifuentes_et_al_2024_Nicoya,Jicaral,Jicaral_Manglar_12_2,single set of methods,100,200,0.299234516353514,0.1818
Cifuentes_et_al_2024_Nicoya,Jicaral,Jicaral_Manglar_12_3,single set of methods,0,15,0.456680584551148,0.0613
Cifuentes_et_al_2024_Nicoya,Jicaral,Jicaral_Manglar_12_3,single set of methods,15,30,0.397181628392484,0.1097
Cifuentes_et_al_2024_Nicoya,Jicaral,Jicaral_Manglar_12_3,single set of methods,30,50,0.324112734864301,0.1424
Cifuentes_et_al_2024_Nicoya,Jicaral,Jicaral_Manglar_12_3,single set of methods,50,100,0.428496868475992,0.10640000000000001
Cifuentes_et_al_2024_Nicoya,Jicaral,Jicaral_Manglar_12_3,single set of methods,100,200,0.287578288100209,0.1435
Cifuentes_et_al_2024_Nicoya,Jicaral,Jicaral_Manglar_12_4,single set of methods,0,15,0.492345163535143,0.0649
Cifuentes_et_al_2024_Nicoya,Jicaral,Jicaral_Manglar_12_4,single set of methods,15,30,0.414231036882394,0.10060000000000001
Cifuentes_et_al_2024_Nicoya,Jicaral,Jicaral_Manglar_12_4,single set of methods,30,50,0.370563674321503,0.0621
Cifuentes_et_al_2024_Nicoya,Jicaral,Jicaral_Manglar_12_4,single set of methods,50,100,0.400487125956855,0.0592
Cifuentes_et_al_2024_Nicoya,Jicaral,Jicaral_Manglar_12_4,single set of methods,100,200,0.279053583855254,0.165
Cifuentes_et_al_2024_Nicoya,Jicaral,Jicaral_Manglar_12_5,single set of methods,0,15,0.47286012526096,0.1075
Cifuentes_et_al_2024_Nicoya,Jicaral,Jicaral_Manglar_12_5,single set of methods,15,30,0.471120389700765,0.1612
Cifuentes_et_al_2024_Nicoya,Jicaral,Jicaral_Manglar_12_5,single set of methods,30,50,0.324808629088379,0.1466
Cifuentes_et_al_2024_Nicoya,Jicaral,Jicaral_Manglar_12_5,single set of methods,50,100,0.401530967292971,0.1404
Cifuentes_et_al_2024_Nicoya,Jicaral,Jicaral_Manglar_12_5,single set of methods,100,200,0.322546972860125,0.1527
Cifuentes_et_al_2024_Nicoya,Jicaral,Jicaral_Manglar_12_6,single set of methods,0,15,0.454070981210856,0.0719
Cifuentes_et_al_2024_Nicoya,Jicaral,Jicaral_Manglar_12_6,single set of methods,15,30,0.441022964509395,0.0915
Cifuentes_et_al_2024_Nicoya,Jicaral,Jicaral_Manglar_12_6,single set of methods,30,50,0.428670842032011,0.11230000000000001
Cifuentes_et_al_2024_Nicoya,Jicaral,Jicaral_Manglar_12_6,single set of methods,50,100,0.413709116214335,0.1267
Cifuentes_et_al_2024_Nicoya,Jicaral,Jicaral_Manglar_12_6,single set of methods,100,200,0.279227557411274,0.107
Cifuentes_et_al_2024_Nicoya,Lepanto,Lepanto_Camaronera_7_1,single set of methods,0,15,0.269137091162143,0.0113
Cifuentes_et_al_2024_Nicoya,Lepanto,Lepanto_Camaronera_7_1,single set of methods,15,30,0.187195546276966,0.0144
Cifuentes_et_al_2024_Nicoya,Lepanto,Lepanto_Camaronera_7_1,single set of methods,30,50,0.215727209464161,0.012199999999999999
Cifuentes_et_al_2024_Nicoya,Lepanto,Lepanto_Camaronera_7_1,single set of methods,50,100,0.171189979123173,0.034300000000000004
Cifuentes_et_al_2024_Nicoya,Lepanto,Lepanto_Camaronera_7_2,single set of methods,0,15,0.21972860125261,0.0060999999999999995
Cifuentes_et_al_2024_Nicoya,Lepanto,Lepanto_Camaronera_7_2,single set of methods,15,30,0.26356993736952,0.0059
Cifuentes_et_al_2024_Nicoya,Lepanto,Lepanto_Camaronera_7_2,single set of methods,30,50,0.146659707724426,0.0322
Cifuentes_et_al_2024_Nicoya,Lepanto,Lepanto_Camaronera_7_2,single set of methods,50,100,0.112734864300626,0.061399999999999996
Cifuentes_et_al_2024_Nicoya,Lepanto,Lepanto_Camaronera_7_3,single set of methods,0,15,0.252783576896312,0.0096
Cifuentes_et_al_2024_Nicoya,Lepanto,Lepanto_Camaronera_7_3,single set of methods,15,30,0.23295059151009,0.0131
Cifuentes_et_al_2024_Nicoya,Lepanto,Lepanto_Camaronera_7_3,single set of methods,30,50,0.249652052887961,0.0105
Cifuentes_et_al_2024_Nicoya,Lepanto,Lepanto_Camaronera_7_3,single set of methods,50,100,0.15187891440501,0.053200000000000004
Cifuentes_et_al_2024_Nicoya,Lepanto,Lepanto_Camaronera_8_1,single set of methods,0,15,0.161969380654141,0.0105
Cifuentes_et_al_2024_Nicoya,Lepanto,Lepanto_Camaronera_8_1,single set of methods,15,30,0.202331245650661,0.0084
Cifuentes_et_al_2024_Nicoya,Lepanto,Lepanto_Camaronera_8_1,single set of methods,30,50,0.213291579679889,0.0253
Cifuentes_et_al_2024_Nicoya,Lepanto,Lepanto_Camaronera_8_1,single set of methods,50,100,0.172755741127349,0.0338
Cifuentes_et_al_2024_Nicoya,Lepanto,Lepanto_Camaronera_8_2,single set of methods,0,15,0.180932498260264,0.0113
Cifuentes_et_al_2024_Nicoya,Lepanto,Lepanto_Camaronera_8_2,single set of methods,15,30,0.163883089770355,0.011399999999999999
Cifuentes_et_al_2024_Nicoya,Lepanto,Lepanto_Camaronera_8_2,single set of methods,30,50,0.185629784272791,0.0176
Cifuentes_et_al_2024_Nicoya,Lepanto,Lepanto_Camaronera_8_2,single set of methods,50,100,0.180062630480167,0.028900000000000002
Cifuentes_et_al_2024_Nicoya,Lepanto,Lepanto_Camaronera_8_3,single set of methods,0,15,0.219902574808629,0.0096
Cifuentes_et_al_2024_Nicoya,Lepanto,Lepanto_Camaronera_8_3,single set of methods,15,30,0.242867084203201,0.0111
Cifuentes_et_al_2024_Nicoya,Lepanto,Lepanto_Camaronera_8_3,single set of methods,30,50,0.149791231732777,0.0207
Cifuentes_et_al_2024_Nicoya,Lepanto,Lepanto_Camaronera_8_3,single set of methods,50,100,0.168406402226862,0.0553
Cifuentes_et_al_2024_Nicoya,Lepanto,Lepanto_Manglar_13_1,single set of methods,0,15,0.274008350730689,0.1801
Cifuentes_et_al_2024_Nicoya,Lepanto,Lepanto_Manglar_13_1,single set of methods,15,30,0.393876130828114,0.0984
Cifuentes_et_al_2024_Nicoya,Lepanto,Lepanto_Manglar_13_1,single set of methods,30,50,0.293145441892832,0.1605
Cifuentes_et_al_2024_Nicoya,Lepanto,Lepanto_Manglar_13_1,single set of methods,50,100,0.34812108559499,0.1499
Cifuentes_et_al_2024_Nicoya,Lepanto,Lepanto_Manglar_13_1,single set of methods,100,200,0.335768963117606,0.11539999999999999
Cifuentes_et_al_2024_Nicoya,Lepanto,Lepanto_Manglar_13_2,single set of methods,0,15,0.224773834377175,0.21289999999999998
Cifuentes_et_al_2024_Nicoya,Lepanto,Lepanto_Manglar_13_2,single set of methods,15,30,0.223903966597077,0.22519999999999998
Cifuentes_et_al_2024_Nicoya,Lepanto,Lepanto_Manglar_13_2,single set of methods,30,50,0.301844119693807,0.1496
Cifuentes_et_al_2024_Nicoya,Lepanto,Lepanto_Manglar_13_2,single set of methods,50,100,0.292971468336813,0.14429999999999998
Cifuentes_et_al_2024_Nicoya,Lepanto,Lepanto_Manglar_13_2,single set of methods,100,200,0.379088378566458,0.1149
Cifuentes_et_al_2024_Nicoya,Lepanto,Lepanto_Manglar_13_3,single set of methods,0,15,0.217640918580376,0.2917
Cifuentes_et_al_2024_Nicoya,Lepanto,Lepanto_Manglar_13_3,single set of methods,15,30,0.236256089074461,0.1848
Cifuentes_et_al_2024_Nicoya,Lepanto,Lepanto_Manglar_13_3,single set of methods,30,50,0.273834377174669,0.151
Cifuentes_et_al_2024_Nicoya,Lepanto,Lepanto_Manglar_13_3,single set of methods,50,100,0.176409185803758,0.23989999999999997
Cifuentes_et_al_2024_Nicoya,Lepanto,Lepanto_Manglar_13_3,single set of methods,100,200,0.382219902574809,0.1143
Cifuentes_et_al_2024_Nicoya,Lepanto,Lepanto_Manglar_13_4,single set of methods,0,15,0.252435629784273,0.2501
Cifuentes_et_al_2024_Nicoya,Lepanto,Lepanto_Manglar_13_4,single set of methods,15,30,0.315414057063326,0.2146
Cifuentes_et_al_2024_Nicoya,Lepanto,Lepanto_Manglar_13_4,single set of methods,30,50,0.420842032011134,0.1247
Cifuentes_et_al_2024_Nicoya,Lepanto,Lepanto_Manglar_13_4,single set of methods,50,100,0.39544189283229,0.1009
Cifuentes_et_al_2024_Nicoya,Lepanto,Lepanto_Manglar_13_4,single set of methods,100,200,0.596555323590814,0.0356
Cifuentes_et_al_2024_Nicoya,Lepanto,Lepanto_Manglar_13_5,single set of methods,0,15,0.324112734864301,0.1714
Cifuentes_et_al_2024_Nicoya,Lepanto,Lepanto_Manglar_13_5,single set of methods,15,30,0.278357689631176,0.1325
Cifuentes_et_al_2024_Nicoya,Lepanto,Lepanto_Manglar_13_5,single set of methods,30,50,0.439631176061239,0.0771
Cifuentes_et_al_2024_Nicoya,Lepanto,Lepanto_Manglar_13_5,single set of methods,50,100,0.642310368823939,0.0344
Cifuentes_et_al_2024_Nicoya,Lepanto,Lepanto_Manglar_13_5,single set of methods,100,200,0.626130828114127,0.0524
Cifuentes_et_al_2024_Nicoya,Lepanto,Lepanto_Manglar_13_6,single set of methods,0,15,0.413709116214335,0.09880000000000001
Cifuentes_et_al_2024_Nicoya,Lepanto,Lepanto_Manglar_13_6,single set of methods,15,30,0.402226861517049,0.1048
Cifuentes_et_al_2024_Nicoya,Lepanto,Lepanto_Manglar_13_6,single set of methods,30,50,0.496868475991649,0.0741
Cifuentes_et_al_2024_Nicoya,Lepanto,Lepanto_Manglar_13_6,single set of methods,50,100,0.88848295059151,0.025
Cifuentes_et_al_2024_Nicoya,Lepanto,Lepanto_Manglar_13_6,single set of methods,100,200,0.629436325678497,0.0525
Cifuentes_et_al_2024_Nicoya,Níspero,Níspero_Manglar_3_1,single set of methods,0,15,0.389004871259569,0.0611
Cifuentes_et_al_2024_Nicoya,Níspero,Níspero_Manglar_3_1,single set of methods,15,30,0.331941544885177,0.057699999999999994
Cifuentes_et_al_2024_Nicoya,Níspero,Níspero_Manglar_3_1,single set of methods,30,50,0.370737647877523,0.0576
Cifuentes_et_al_2024_Nicoya,Níspero,Níspero_Manglar_3_1,single set of methods,50,100,0.392136395267919,0.0576
Cifuentes_et_al_2024_Nicoya,Níspero,Níspero_Manglar_3_1,single set of methods,100,200,0.288448155880306,0.0537
Cifuentes_et_al_2024_Nicoya,Níspero,Níspero_Manglar_3_2,single set of methods,0,15,0.414057063326374,0.0654
Cifuentes_et_al_2024_Nicoya,Níspero,Níspero_Manglar_3_2,single set of methods,15,30,0.359255393180237,0.0787
Cifuentes_et_al_2024_Nicoya,Níspero,Níspero_Manglar_3_2,single set of methods,30,50,0.389874739039666,0.0582
Cifuentes_et_al_2024_Nicoya,Níspero,Níspero_Manglar_3_2,single set of methods,50,100,0.386221294363257,0.0579
Cifuentes_et_al_2024_Nicoya,Níspero,Níspero_Manglar_3_2,single set of methods,100,200,0.339596381350035,0.0555
Cifuentes_et_al_2024_Nicoya,Níspero,Níspero_Manglar_3_3,single set of methods,0,15,0.38187195546277,0.0601
Cifuentes_et_al_2024_Nicoya,Níspero,Níspero_Manglar_3_3,single set of methods,15,30,0.378044537230341,0.0658
Cifuentes_et_al_2024_Nicoya,Níspero,Níspero_Manglar_3_3,single set of methods,30,50,0.416840640222686,0.0369
Cifuentes_et_al_2024_Nicoya,Níspero,Níspero_Manglar_3_3,single set of methods,50,100,0.495824634655532,0.0335
Cifuentes_et_al_2024_Nicoya,Níspero,Níspero_Manglar_3_3,single set of methods,100,200,0.447633959638135,0.034
Cifuentes_et_al_2024_Nicoya,Níspero,Níspero_Manglar_3_4,single set of methods,0,15,0.42571329157968,0.0482
Cifuentes_et_al_2024_Nicoya,Níspero,Níspero_Manglar_3_4,single set of methods,15,30,0.476861517049409,0.0435
Cifuentes_et_al_2024_Nicoya,Níspero,Níspero_Manglar_3_4,single set of methods,30,50,0.487473903966597,0.0342
Cifuentes_et_al_2024_Nicoya,Níspero,Níspero_Manglar_3_4,single set of methods,50,100,0.471294363256785,0.042199999999999994
Cifuentes_et_al_2024_Nicoya,Níspero,Níspero_Manglar_3_4,single set of methods,100,200,0.463813500347947,0.0304
Cifuentes_et_al_2024_Nicoya,Níspero,Níspero_Manglar_3_5,single set of methods,0,15,0.430758524704245,0.0275
Cifuentes_et_al_2024_Nicoya,Níspero,Níspero_Manglar_3_5,single set of methods,15,30,0.501043841336117,0.0232
Cifuentes_et_al_2024_Nicoya,Níspero,Níspero_Manglar_3_5,single set of methods,30,50,0.474251913709116,0.022799999999999997
Cifuentes_et_al_2024_Nicoya,Níspero,Níspero_Manglar_3_5,single set of methods,50,100,0.501565762004175,0.0254
Cifuentes_et_al_2024_Nicoya,Níspero,Níspero_Manglar_3_5,single set of methods,100,200,0.452331245650661,0.0269
Cifuentes_et_al_2024_Nicoya,Níspero,Níspero_Manglar_3_6,single set of methods,0,15,0.45963813500348,0.0471
Cifuentes_et_al_2024_Nicoya,Níspero,Níspero_Manglar_3_6,single set of methods,15,30,0.24321503131524,0.0452
Cifuentes_et_al_2024_Nicoya,Níspero,Níspero_Manglar_3_6,single set of methods,30,50,0.34812108559499,0.044800000000000006
Cifuentes_et_al_2024_Nicoya,Níspero,Níspero_Manglar_3_6,single set of methods,50,100,0.472338204592902,0.042199999999999994
Cifuentes_et_al_2024_Nicoya,Níspero,Níspero_Manglar_3_6,single set of methods,100,200,0.483646485734168,0.0409
Cifuentes_et_al_2024_Nicoya,Paquera,Paquera_Manglar_14_1,single set of methods,0,15,1.35229645093946,0.0052
Cifuentes_et_al_2024_Nicoya,Paquera,Paquera_Manglar_14_1,single set of methods,15,30,1.27731384829506,0.0055000000000000005
Cifuentes_et_al_2024_Nicoya,Paquera,Paquera_Manglar_14_1,single set of methods,30,50,1.39839944328462,0.0074
Cifuentes_et_al_2024_Nicoya,Paquera,Paquera_Manglar_14_1,single set of methods,50,100,1.28061934585943,0.0235
Cifuentes_et_al_2024_Nicoya,Paquera,Paquera_Manglar_14_1,single set of methods,100,200,0.366910229645094,0.1305
Cifuentes_et_al_2024_Nicoya,Paquera,Paquera_Manglar_14_2,single set of methods,0,15,1.08228949199722,0.020099999999999996
Cifuentes_et_al_2024_Nicoya,Paquera,Paquera_Manglar_14_2,single set of methods,15,30,0.724425887265136,0.0673
Cifuentes_et_al_2024_Nicoya,Paquera,Paquera_Manglar_14_2,single set of methods,30,50,0.649443284620738,0.0951
