"study_id","site_id","plot_id","species","alive_or_dead","plot_radius","decay_class","diameter","diameter_flag","diameter_crown","height","basal_area","basal_density","plant_notes"
"Cifuentes_et_al_2024_Nicoya","Paquera","Paquera_Manglar_14_4","Rhizophora mangle","alive",7,NA,9.8,"DBH",NA,NA,0.0075429639612691,0.490000000082442,NA
"Cifuentes_et_al_2024_Nicoya","Paquera","Paquera_Manglar_14_4","Rhizophora mangle","alive",7,NA,21.9,"DBH",NA,18,0.037668481314705,2.44698979633007,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Paquera","Paquera_Manglar_14_4","Rhizophora mangle","alive",7,NA,17,"DBH",NA,NA,0.0226980069221863,1.47448979616645,NA
"Cifuentes_et_al_2024_Nicoya","Paquera","Paquera_Manglar_14_4","Rhizophora mangle","dead",7,3,9,"DBH",NA,3,0.00636172512351933,0.41326530619198,NA
"Cifuentes_et_al_2024_Nicoya","Paquera","Paquera_Manglar_14_4","Rhizophora mangle","alive",7,NA,21.2,"DBH",NA,NA,0.0352989350557349,2.2930612248756,NA
"Cifuentes_et_al_2024_Nicoya","Paquera","Paquera_Manglar_14_4","Rhizophora mangle","alive",7,NA,8.5,"DBH",NA,NA,0.00567450173054657,0.368622449041612,NA
"Cifuentes_et_al_2024_Nicoya","Paquera","Paquera_Manglar_14_4","Rhizophora mangle","alive",7,NA,30,"DBH",NA,18,0.0706858347057703,4.59183673546645,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Paquera","Paquera_Manglar_14_4","Rhizophora mangle","alive",7,NA,16.5,"DBH",NA,NA,0.0213824649984955,1.3890306124786,NA
"Cifuentes_et_al_2024_Nicoya","Paquera","Paquera_Manglar_14_4","Rhizophora mangle","alive",7,NA,27.8,"DBH",NA,NA,0.0606987116600084,3.94306122515321,NA
"Cifuentes_et_al_2024_Nicoya","Paquera","Paquera_Manglar_14_5","Rhizophora mangle","alive",7,NA,11.2,"DBH",NA,NA,0.00985203456165759,0.640000000107679,NA
"Cifuentes_et_al_2024_Nicoya","Paquera","Paquera_Manglar_14_5","Rhizophora mangle","alive",7,NA,14,"DBH",NA,12,0.01539380400259,1.00000000016825,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Paquera","Paquera_Manglar_14_5","Rhizophora mangle","alive",7,NA,14,"DBH",NA,NA,0.01539380400259,1.00000000016825,NA
"Cifuentes_et_al_2024_Nicoya","Paquera","Paquera_Manglar_14_5","Rhizophora mangle","alive",7,NA,11.1,"DBH",NA,NA,0.00967689077121996,0.628622449085357,NA
"Cifuentes_et_al_2024_Nicoya","Paquera","Paquera_Manglar_14_5","Rhizophora mangle","alive",7,NA,8,"DBH",NA,NA,0.00502654824574367,0.326530612299836,NA
"Cifuentes_et_al_2024_Nicoya","Paquera","Paquera_Manglar_14_5","Rhizophora mangle","alive",7,NA,5.5,"DBH",NA,NA,0.00237582944427728,0.154336734719844,NA
"Cifuentes_et_al_2024_Nicoya","Paquera","Paquera_Manglar_14_5","Rhizophora mangle","alive",7,NA,8,"DBH",NA,NA,0.00502654824574367,0.326530612299836,NA
"Cifuentes_et_al_2024_Nicoya","Paquera","Paquera_Manglar_14_5","Rhizophora mangle","alive",7,NA,9,"DBH",NA,NA,0.00636172512351933,0.41326530619198,NA
"Cifuentes_et_al_2024_Nicoya","Paquera","Paquera_Manglar_14_5","Rhizophora mangle","alive",7,NA,7.1,"DBH",NA,NA,0.00395919214168654,0.257193877594293,NA
"Cifuentes_et_al_2024_Nicoya","Paquera","Paquera_Manglar_14_5","Rhizophora mangle","alive",7,NA,5.2,"DBH",NA,NA,0.0021237166338267,0.137959183696681,NA
"Cifuentes_et_al_2024_Nicoya","Paquera","Paquera_Manglar_14_5","Rhizophora mangle","alive",7,NA,6,"DBH",NA,NA,0.00282743338823081,0.183673469418658,NA
"Cifuentes_et_al_2024_Nicoya","Paquera","Paquera_Manglar_14_5","Rhizophora mangle","alive",7,NA,5,"DBH",NA,NA,0.00196349540849362,0.127551020429624,NA
"Cifuentes_et_al_2024_Nicoya","Paquera","Paquera_Manglar_14_5","Rhizophora mangle","alive",7,NA,7.5,"DBH",NA,NA,0.00441786466911065,0.286989795966653,NA
"Cifuentes_et_al_2024_Nicoya","Paquera","Paquera_Manglar_14_5","Rhizophora mangle","alive",7,NA,9,"DBH",NA,NA,0.00636172512351933,0.41326530619198,NA
"Cifuentes_et_al_2024_Nicoya","Paquera","Paquera_Manglar_14_5","Rhizophora mangle","alive",7,NA,5.5,"DBH",NA,NA,0.00237582944427728,0.154336734719844,NA
"Cifuentes_et_al_2024_Nicoya","Paquera","Paquera_Manglar_14_5","Rhizophora mangle","alive",7,NA,21.3,"DBH",NA,12,0.0356327292751788,2.31474489834864,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Paquera","Paquera_Manglar_14_5","Rhizophora mangle","alive",7,NA,22.5,"DBH",NA,12,0.0397607820219958,2.58290816369988,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Paquera","Paquera_Manglar_14_5","Rhizophora mangle","alive",7,NA,5,"DBH",NA,NA,0.00196349540849362,0.127551020429624,NA
"Cifuentes_et_al_2024_Nicoya","Paquera","Paquera_Manglar_14_5","Rhizophora mangle","alive",7,NA,5.5,"DBH",NA,NA,0.00237582944427728,0.154336734719844,NA
"Cifuentes_et_al_2024_Nicoya","Paquera","Paquera_Manglar_14_5","Rhizophora mangle","alive",7,NA,7,"DBH",NA,NA,0.0038484510006475,0.250000000042062,NA
"Cifuentes_et_al_2024_Nicoya","Paquera","Paquera_Manglar_14_5","Rhizophora mangle","alive",7,NA,14,"DBH",NA,NA,0.01539380400259,1.00000000016825,NA
"Cifuentes_et_al_2024_Nicoya","Paquera","Paquera_Manglar_14_5","Rhizophora mangle","alive",7,NA,8.5,"DBH",NA,NA,0.00567450173054657,0.368622449041612,NA
"Cifuentes_et_al_2024_Nicoya","Paquera","Paquera_Manglar_14_5","Rhizophora mangle","alive",7,NA,6.1,"DBH",NA,NA,0.0029224665660019,0.189846938807452,NA
"Cifuentes_et_al_2024_Nicoya","Paquera","Paquera_Manglar_14_5","Rhizophora mangle","alive",7,NA,7,"DBH",NA,NA,0.0038484510006475,0.250000000042062,NA
"Cifuentes_et_al_2024_Nicoya","Paquera","Paquera_Manglar_14_5","Rhizophora mangle","alive",7,NA,5.7,"DBH",NA,NA,0.00255175863287831,0.165765306150339,NA
"Cifuentes_et_al_2024_Nicoya","Paquera","Paquera_Manglar_14_5","Rhizophora mangle","alive",7,NA,7,"DBH",NA,NA,0.0038484510006475,0.250000000042062,NA
"Cifuentes_et_al_2024_Nicoya","Paquera","Paquera_Manglar_14_5","Rhizophora mangle","alive",7,NA,8,"DBH",NA,NA,0.00502654824574367,0.326530612299836,NA
"Cifuentes_et_al_2024_Nicoya","Paquera","Paquera_Manglar_14_5","Rhizophora mangle","alive",7,NA,5.5,"DBH",NA,NA,0.00237582944427728,0.154336734719844,NA
"Cifuentes_et_al_2024_Nicoya","Paquera","Paquera_Manglar_14_5","Rhizophora mangle","alive",7,NA,7.5,"DBH",NA,NA,0.00441786466911065,0.286989795966653,NA
"Cifuentes_et_al_2024_Nicoya","Paquera","Paquera_Manglar_14_5","Rhizophora mangle","alive",7,NA,10.2,"DBH",NA,NA,0.00817128249198705,0.530816326619921,NA
"Cifuentes_et_al_2024_Nicoya","Paquera","Paquera_Manglar_14_5","Rhizophora racemosa","alive",7,NA,9,"DBH",NA,NA,0.00636172512351933,0.41326530619198,NA
"Cifuentes_et_al_2024_Nicoya","Paquera","Paquera_Manglar_14_5","Rhizophora racemosa","dead",7,3,5,"DBH",NA,2,0.00196349540849362,0.127551020429624,NA
"Cifuentes_et_al_2024_Nicoya","Paquera","Paquera_Manglar_14_5","Rhizophora racemosa","alive",7,NA,8.6,"DBH",NA,NA,0.00580880481648753,0.377346938838998,NA
"Cifuentes_et_al_2024_Nicoya","Paquera","Paquera_Manglar_14_5","Rhizophora racemosa","alive",7,NA,6,"DBH",NA,NA,0.00282743338823081,0.183673469418658,NA
"Cifuentes_et_al_2024_Nicoya","Paquera","Paquera_Manglar_14_5","Rhizophora racemosa","alive",7,NA,6.5,"DBH",NA,NA,0.00331830724035422,0.215561224526064,NA
"Cifuentes_et_al_2024_Nicoya","Paquera","Paquera_Manglar_14_5","Rhizophora racemosa","alive",7,NA,8.5,"DBH",NA,NA,0.00567450173054657,0.368622449041612,NA
"Cifuentes_et_al_2024_Nicoya","Paquera","Paquera_Manglar_14_5","Rhizophora racemosa","alive",7,NA,5.5,"DBH",NA,NA,0.00237582944427728,0.154336734719844,NA
"Cifuentes_et_al_2024_Nicoya","Paquera","Paquera_Manglar_14_5","Rhizophora racemosa","alive",7,NA,6,"DBH",NA,NA,0.00282743338823081,0.183673469418658,NA
"Cifuentes_et_al_2024_Nicoya","Paquera","Paquera_Manglar_14_5","Rhizophora racemosa","alive",7,NA,9.5,"DBH",NA,NA,0.00708821842466197,0.460459183750941,NA
"Cifuentes_et_al_2024_Nicoya","Paquera","Paquera_Manglar_14_5","Rhizophora racemosa","alive",7,NA,8.5,"DBH",NA,NA,0.00567450173054657,0.368622449041612,NA
"Cifuentes_et_al_2024_Nicoya","Paquera","Paquera_Manglar_14_5","Rhizophora racemosa","alive",7,NA,8.5,"DBH",NA,NA,0.00567450173054657,0.368622449041612,NA
"Cifuentes_et_al_2024_Nicoya","Paquera","Paquera_Manglar_14_6","Rhizophora racemosa","alive",7,NA,5,"DBH",NA,NA,0.00196349540849362,0.127551020429624,NA
"Cifuentes_et_al_2024_Nicoya","Paquera","Paquera_Manglar_14_6","Rhizophora racemosa","alive",7,NA,5,"DBH",NA,NA,0.00196349540849362,0.127551020429624,NA
"Cifuentes_et_al_2024_Nicoya","Paquera","Paquera_Manglar_14_6","Rhizophora racemosa","alive",7,NA,9,"DBH",NA,NA,0.00636172512351933,0.41326530619198,NA
"Cifuentes_et_al_2024_Nicoya","Paquera","Paquera_Manglar_14_6","Rhizophora racemosa","alive",7,NA,5,"DBH",NA,NA,0.00196349540849362,0.127551020429624,NA
"Cifuentes_et_al_2024_Nicoya","Paquera","Paquera_Manglar_14_6","Rhizophora racemosa","alive",7,NA,7,"DBH",NA,6,0.0038484510006475,0.250000000042062,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Paquera","Paquera_Manglar_14_6","Rhizophora racemosa","alive",7,NA,5,"DBH",NA,NA,0.00196349540849362,0.127551020429624,NA
"Cifuentes_et_al_2024_Nicoya","Paquera","Paquera_Manglar_14_6","Rhizophora racemosa","alive",7,NA,9,"DBH",NA,NA,0.00636172512351933,0.41326530619198,NA
"Cifuentes_et_al_2024_Nicoya","Paquera","Paquera_Manglar_14_6","Rhizophora racemosa","alive",7,NA,5,"DBH",NA,NA,0.00196349540849362,0.127551020429624,NA
"Cifuentes_et_al_2024_Nicoya","Paquera","Paquera_Manglar_14_6","Rhizophora racemosa","alive",7,NA,9.5,"DBH",NA,6,0.00708821842466197,0.460459183750941,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Paquera","Paquera_Manglar_14_6","Rhizophora racemosa","alive",7,NA,9,"DBH",NA,NA,0.00636172512351933,0.41326530619198,NA
"Cifuentes_et_al_2024_Nicoya","Paquera","Paquera_Manglar_14_6","Rhizophora racemosa","alive",7,NA,6,"DBH",NA,NA,0.00282743338823081,0.183673469418658,NA
"Cifuentes_et_al_2024_Nicoya","Paquera","Paquera_Manglar_14_6","Rhizophora racemosa","alive",7,NA,6,"DBH",NA,NA,0.00282743338823081,0.183673469418658,NA
"Cifuentes_et_al_2024_Nicoya","Paquera","Paquera_Manglar_14_6","Rhizophora racemosa","alive",7,NA,5,"DBH",NA,NA,0.00196349540849362,0.127551020429624,NA
"Cifuentes_et_al_2024_Nicoya","Paquera","Paquera_Manglar_14_6","Rhizophora racemosa","alive",7,NA,8.5,"DBH",NA,NA,0.00567450173054657,0.368622449041612,NA
"Cifuentes_et_al_2024_Nicoya","Paquera","Paquera_Manglar_14_6","Rhizophora racemosa","alive",7,NA,5,"DBH",NA,NA,0.00196349540849362,0.127551020429624,NA
"Cifuentes_et_al_2024_Nicoya","Paquera","Paquera_Manglar_14_6","Rhizophora racemosa","alive",7,NA,11.5,"DBH",NA,8,0.0103868907109313,0.674744898072709,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Paquera","Paquera_Manglar_14_6","Rhizophora racemosa","alive",7,NA,5,"DBH",NA,NA,0.00196349540849362,0.127551020429624,NA
"Cifuentes_et_al_2024_Nicoya","Paquera","Paquera_Manglar_14_6","Rhizophora mangle","alive",7,NA,8,"DBH",NA,NA,0.00502654824574367,0.326530612299836,NA
"Cifuentes_et_al_2024_Nicoya","Paquera","Paquera_Manglar_14_6","Rhizophora racemosa","alive",7,NA,9.5,"DBH",NA,NA,0.00708821842466197,0.460459183750941,NA
"Cifuentes_et_al_2024_Nicoya","Paquera","Paquera_Manglar_14_6","Rhizophora mangle","alive",7,NA,6.5,"DBH",NA,NA,0.00331830724035422,0.215561224526064,NA
"Cifuentes_et_al_2024_Nicoya","Paquera","Paquera_Manglar_14_6","Rhizophora racemosa","alive",2,NA,3,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Paquera","Paquera_Manglar_14_6","Pelliciera rhizophorae","alive",2,NA,2,"DBH",NA,NA,NA,NA,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_1","Pelliciera rhizophorae","alive",7,NA,11.5,"DBH",NA,NA,0.0103868907109313,0.674744898072709,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_1","Pelliciera rhizophorae","alive",7,NA,20.8,"DBH",NA,NA,0.0339794661412272,2.20734693914689,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_1","Pelliciera rhizophorae","alive",7,NA,12.7,"DBH",NA,NA,0.0126676869774374,0.822908163403759,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_1","Pelliciera rhizophorae","alive",7,NA,9,"DBH",NA,NA,0.00636172512351933,0.41326530619198,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_1","Pelliciera rhizophorae","alive",7,NA,17,"DBH",NA,15,0.0226980069221863,1.47448979616645,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_1","Pelliciera rhizophorae","alive",7,NA,24.5,"DBH",NA,15,0.0471435247579318,3.06250000051526,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_1","Rhizophora racemosa","alive",7,NA,12.3,"DBH",NA,NA,0.01188228881404,0.77188775523191,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_1","Rhizophora mangle","alive",7,NA,43.6,"DBH",NA,18,0.14930104926920101,9.69877551183589,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_1","Pelliciera rhizophorae","alive",7,NA,12.3,"DBH",NA,NA,0.01188228881404,0.77188775523191,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_1","Rhizophora mangle","alive",7,NA,12.7,"DBH",NA,NA,0.0126676869774374,0.822908163403759,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_1","Pelliciera rhizophorae","alive",7,NA,6.6,"DBH",NA,NA,0.00342119439975928,0.222244897996576,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_1","Pelliciera rhizophorae","alive",7,NA,13.3,"DBH",NA,NA,0.0138929081123375,0.902500000151845,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_2","Pelliciera rhizophorae","alive",7,NA,15.8,"DBH",NA,14,0.0196066797510539,1.27367346960205,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_2","Rhizophora mangle","alive",7,NA,12,"DBH",NA,14,0.0113097335529233,0.734693877674632,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_2","Rhizophora mangle","alive",7,NA,19,"DBH",NA,NA,0.0283528736986479,1.84183673500376,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_2","Rhizophora mangle","alive",7,NA,6,"DBH",NA,NA,0.00282743338823081,0.183673469418658,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_2","Rhizophora mangle","alive",7,NA,9.8,"DBH",NA,NA,0.0075429639612691,0.490000000082442,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_2","Rhizophora mangle","alive",7,NA,13.3,"DBH",NA,14,0.0138929081123375,0.902500000151845,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_2","Pelliciera rhizophorae","alive",7,NA,8.7,"DBH",NA,NA,0.00594467869875529,0.386173469452728,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_2","Pelliciera rhizophorae","alive",7,NA,19.7,"DBH",NA,NA,0.0304805173232916,1.9800510207413,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_2","Pelliciera rhizophorae","alive",7,NA,12.1,"DBH",NA,NA,0.011499014510302,0.746989796044047,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_2","Pelliciera rhizophorae","alive",7,NA,14.4,"DBH",NA,NA,0.0162860163162095,1.05795918385147,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_2","Pelliciera rhizophorae","alive",7,NA,21.2,"DBH",NA,NA,0.0352989350557349,2.2930612248756,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_2","Pelliciera rhizophorae","alive",7,NA,10.7,"DBH",NA,NA,0.00899202357273739,0.584132653159504,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_2","Pelliciera rhizophorae","alive",7,NA,19.2,"DBH",NA,NA,0.0289529178954835,1.88081632684706,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_2","Rhizophora mangle","alive",7,NA,22,"DBH",NA,NA,0.0380132711084365,2.46938775551751,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_3","Pelliciera rhizophorae","alive",7,NA,9,"DBH",NA,NA,0.00636172512351933,0.41326530619198,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_3","Pelliciera rhizophorae","alive",7,NA,11.7,"DBH",NA,NA,0.0107513154587477,0.698418367464447,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_3","Rhizophora mangle","alive",7,NA,27.8,"DBH",NA,18,0.0606987116600084,3.94306122515321,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_3","Pelliciera rhizophorae","alive",7,NA,8.8,"DBH",NA,NA,0.00608212337734984,0.395102040882802,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_3","Pelliciera rhizophorae","alive",7,NA,8.6,"DBH",NA,NA,0.00580880481648753,0.377346938838998,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_3","Pelliciera rhizophorae","alive",7,NA,9.6,"DBH",NA,NA,0.00723822947387088,0.470204081711764,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_3","Pelliciera rhizophorae","alive",7,NA,9,"DBH",NA,NA,0.00636172512351933,0.41326530619198,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_3","Rhizophora mangle","alive",7,NA,36,"DBH",NA,NA,0.101787601976309,6.61224489907168,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_3","Rhizophora mangle","alive",7,NA,12.6,"DBH",NA,NA,0.0124689812420979,0.810000000136281,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_3","Rhizophora mangle","alive",7,NA,35.2,"DBH",NA,20,0.0973139740375975,6.32163265412483,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_3","Pelliciera rhizophorae","dead",7,3,10.6,"DBH",NA,8,0.00882473376393373,0.5732653062189,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_3","Pelliciera rhizophorae","alive",7,NA,9.6,"DBH",NA,NA,0.00723822947387088,0.470204081711764,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_3","Pelliciera rhizophorae","alive",7,NA,12,"DBH",NA,NA,0.0113097335529233,0.734693877674632,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_3","Rhizophora mangle","alive",7,NA,23,"DBH",NA,NA,0.041547562843725,2.69897959229083,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_3","Pelliciera rhizophorae","alive",7,NA,14.8,"DBH",NA,18,0.0172033613710577,1.11755102059619,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_3","Pelliciera rhizophorae","alive",7,NA,14,"DBH",NA,NA,0.01539380400259,1.00000000016825,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_4","Pelliciera rhizophorae","alive",7,NA,14.3,"DBH",NA,NA,0.0160606070433144,1.04331632670615,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_4","Pelliciera rhizophorae","dead",7,3,11.4,"DBH",NA,16,0.0102070345315132,0.663061224601355,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_4","Pelliciera rhizophorae","alive",7,NA,10.8,"DBH",NA,NA,0.00916088417786784,0.595102040916452,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_4","Pelliciera rhizophorae","dead",7,3,10.7,"DBH",NA,4,0.00899202357273739,0.584132653159504,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_4","Pelliciera rhizophorae","alive",7,NA,10.6,"DBH",NA,NA,0.00882473376393373,0.5732653062189,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_4","Rhizophora mangle","alive",7,NA,13.7,"DBH",NA,NA,0.0147411381288067,0.957602040977441,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_4","Pelliciera rhizophorae","alive",7,NA,19.2,"DBH",NA,NA,0.0289529178954835,1.88081632684706,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_4","Pelliciera rhizophorae","alive",7,NA,13,"DBH",NA,NA,0.0132732289614169,0.862244898104255,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_4","Pelliciera rhizophorae","dead",7,3,14.6,"DBH",NA,8,0.01674154725098,1.08755102059114,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_4","Pelliciera rhizophorae","alive",7,NA,9.5,"DBH",NA,NA,0.00708821842466197,0.460459183750941,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_4","Rhizophora mangle","alive",7,NA,20.4,"DBH",NA,16,0.0326851299679482,2.12326530647968,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_4","Pelliciera rhizophorae","dead",7,3,13.6,"DBH",NA,3,0.0145267244301992,0.943673469546527,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_4","Rhizophora mangle","alive",7,NA,26.2,"DBH",NA,20,0.0539128715282544,3.50224489854843,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_4","Pelliciera rhizophorae","dead",7,3,15.4,"DBH",NA,7,0.0186265028431339,1.21000000020358,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_4","Pelliciera rhizophorae","alive",7,NA,11.7,"DBH",NA,NA,0.0107513154587477,0.698418367464447,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_4","Pelliciera rhizophorae","alive",7,NA,10.6,"DBH",NA,NA,0.00882473376393373,0.5732653062189,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_4","Rhizophora mangle","alive",7,NA,31.3,"DBH",NA,20,0.0769446726698846,4.99841836818792,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_4","Pelliciera rhizophorae","alive",7,NA,15.3,"DBH",NA,NA,0.0183853856069709,1.19433673489482,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_4","Pelliciera rhizophorae","dead",7,3,8,"DBH",NA,4,0.00502654824574367,0.326530612299836,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_4","Pelliciera rhizophorae","alive",7,NA,17,"DBH",NA,NA,0.0226980069221863,1.47448979616645,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_5","Pelliciera rhizophorae","alive",7,NA,15,"DBH",NA,NA,0.0176714586764426,1.1479591838666099,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_5","Pelliciera rhizophorae","alive",7,NA,11.3,"DBH",NA,NA,0.010028749148422,0.651479591946345,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_5","Pelliciera rhizophorae","alive",7,NA,18.1,"DBH",NA,18,0.0257304292310638,1.67147959211796,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_5","Pelliciera rhizophorae","alive",7,NA,10.7,"DBH",NA,NA,0.00899202357273739,0.584132653159504,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_5","Pelliciera rhizophorae","alive",7,NA,15,"DBH",NA,NA,0.0176714586764426,1.1479591838666099,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_5","Pelliciera rhizophorae","alive",7,NA,13.8,"DBH",NA,NA,0.014957122623741,0.9716326532247,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_5","Pelliciera rhizophorae","dead",7,3,7.5,"DBH",NA,6,0.00441786466911065,0.286989795966653,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_5","Pelliciera rhizophorae","alive",7,NA,34,"DBH",NA,20,0.090792027688745,5.89795918466579,"cut for firewood"
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_5","Pelliciera rhizophorae","dead",7,3,7.8,"DBH",NA,5,0.00477836242611008,0.310408163317532,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_5","Pelliciera rhizophorae","alive",7,NA,14.8,"DBH",NA,NA,0.0172033613710577,1.11755102059619,NA
"Cifuentes_et_al_2024_Nicoya","Puntarenas","Puntarenas_Manglar_6_5","Pelliciera rhizophorae","alive",7,NA,37.5,"DBH",NA,20,0.110446616727766,7.17474489916632,"cut for firewood"
