study_id,site_id,core_id,method_id,depth_min,depth_max,dry_bulk_density,fraction_organic_matter,fraction_carbon,cs137_activity,cs137_activity_se,cs137_unit,excess_pb210_activity,excess_pb210_activity_se,total_pb210_activity,total_pb210_activity_se,pb210_unit,ra226_activity,ra226_activity_se,ra226_unit,delta_c13,be7_activity,be7_activity_se,be7_unit,age,age_se
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRA,no_fraction_carbon,68,70,0.4462,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRA,no_fraction_carbon,70,72,0.2664,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRA,total_carbon,72,74,0.225,NA,0.109,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.57,NA,NA,NA,NA,NA
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRA,no_fraction_carbon,74,76,0.2104,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRA,no_fraction_carbon,76,78,0.1528,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRA,total_carbon,78,80,0.1507,NA,0.16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-14.19,NA,NA,NA,NA,NA
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRB,total_carbon,0,1,0.2383,NA,0.1907,0.344,0.0728,disintegrationsPerMinutePerGram,20.2876,0.6577,21.412,0.6466,disintegrationsPerMinutePerGram,1.1245,0.1201,disintegrationsPerMinutePerGram,-18.65,8.1696,1.1911,disintegrationsPerMinutePerGram,2012.3,0.8
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRB,no_fraction_carbon,1,2,0.2777,NA,NA,0,0,disintegrationsPerMinutePerGram,20.1531,0.6693,20.9287,0.6572,disintegrationsPerMinutePerGram,0.7756,0.127,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,2007.9,0.9
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRB,no_fraction_carbon,2,3,0.1173,NA,NA,0.7914,0.1345,disintegrationsPerMinutePerGram,20.4682,0.8888,21.3325,0.8682,disintegrationsPerMinutePerGram,0.8643,0.1901,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,2005.9,1
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRB,total_carbon,3,4,0.1266,NA,0.2995,0,0,disintegrationsPerMinutePerGram,17.1848,0.7892,18.0488,0.7743,disintegrationsPerMinutePerGram,0.864,0.1525,disintegrationsPerMinutePerGram,-23.09,0,0,disintegrationsPerMinutePerGram,2003.9,1
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRB,no_fraction_carbon,4,5,0.1514,NA,NA,0,0,disintegrationsPerMinutePerGram,22.3677,0.8899,22.9677,0.8843,disintegrationsPerMinutePerGram,0.6,0.1,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,2000.6,1.1
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRB,no_fraction_carbon,5,6,0.1358,NA,NA,0.6135,0.0843,disintegrationsPerMinutePerGram,23.5617,0.6852,24.1707,0.6768,disintegrationsPerMinutePerGram,0.609,0.1072,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,1997.1,1.2
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRB,total_carbon,6,7,0.1614,NA,0.33140000000000003,0.2942,0.0779,disintegrationsPerMinutePerGram,13.1861,0.5564,13.7861,0.5473,disintegrationsPerMinutePerGram,0.6,0.1,disintegrationsPerMinutePerGram,-22.38,0,0,disintegrationsPerMinutePerGram,1994.5,1.3
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRB,no_fraction_carbon,7,8,0.197,NA,NA,0.6383,0.082,disintegrationsPerMinutePerGram,9.8469,0.5029,10.4359,0.4915,disintegrationsPerMinutePerGram,0.589,0.1062,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,1992,1.4
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRB,no_fraction_carbon,8,9,0.1524,NA,NA,0.4738,0.0625,disintegrationsPerMinutePerGram,10.6246,0.3928,10.9571,0.3824,disintegrationsPerMinutePerGram,0.3325,0.0898,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,1989.7,1.4
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRB,total_carbon,9,10,0.1674,NA,0.3361,0,0,disintegrationsPerMinutePerGram,10.026,0.3708,10.626,0.357,disintegrationsPerMinutePerGram,0.6,0.1,disintegrationsPerMinutePerGram,-20.7,0,0,disintegrationsPerMinutePerGram,1987.2,1.6
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRB,no_fraction_carbon,10,11,0.1361,NA,NA,0,0,disintegrationsPerMinutePerGram,11.5149,0.6128,12.077,0.5978,disintegrationsPerMinutePerGram,0.5621,0.1349,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,1984.6,1.7
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRB,no_fraction_carbon,11,12,0.1489,NA,NA,0.7609,0.9418,disintegrationsPerMinutePerGram,10.5007,0.5912,10.8813,0.5811,disintegrationsPerMinutePerGram,0.3806,0.1093,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,1981.8,1.8
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRB,total_carbon,12,13,0.2727,NA,0.35700000000000004,0.4837,0.0569,disintegrationsPerMinutePerGram,4.7507,0.2306,4.9774,0.2235,disintegrationsPerMinutePerGram,0.2266,0.0567,disintegrationsPerMinutePerGram,-21.08,0,0,disintegrationsPerMinutePerGram,1979.3,1.9
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRB,no_fraction_carbon,13,14,0.2115,NA,NA,2.219,0.1121,disintegrationsPerMinutePerGram,10.2188,0.4549,10.5661,0.4459,disintegrationsPerMinutePerGram,0.3473,0.0903,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,1974.6,2.2
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRB,no_fraction_carbon,14,15,0.1586,NA,NA,4.5106,0.157,disintegrationsPerMinutePerGram,10.8563,0.4523,11.4563,0.4411,disintegrationsPerMinutePerGram,0.6,0.1,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,1970.3,2.6
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRB,total_carbon,15,16,0.1574,NA,0.3086,8.9087,0.269,disintegrationsPerMinutePerGram,11.217,0.6611,11.817,0.6535,disintegrationsPerMinutePerGram,0.6,0.1,disintegrationsPerMinutePerGram,-21.92,0,0,disintegrationsPerMinutePerGram,1965.2,3
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRB,no_fraction_carbon,16,17,0.1629,NA,NA,7.3958,0.23,disintegrationsPerMinutePerGram,9.232,0.5581,9.9747,0.5426,disintegrationsPerMinutePerGram,0.7427,0.1304,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,1960.2,3.5
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRB,no_fraction_carbon,17,18,0.1594,NA,NA,4.1345,0.1509,disintegrationsPerMinutePerGram,7.0956,0.4005,7.8906,0.3811,disintegrationsPerMinutePerGram,0.795,0.1231,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,1955.8,4
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRB,total_carbon,18,19,0.2281,NA,0.26239999999999997,1.6851,0.0871,disintegrationsPerMinutePerGram,5.3057,0.2802,5.8054,0.2711,disintegrationsPerMinutePerGram,0.4997,0.0706,disintegrationsPerMinutePerGram,-21.62,0,0,disintegrationsPerMinutePerGram,1950.2,4.8
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRB,no_fraction_carbon,19,20,0.1002,NA,NA,1.6904,0.1339,disintegrationsPerMinutePerGram,5.5653,0.491,6.1545,0.4721,disintegrationsPerMinutePerGram,0.5892,0.1349,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,1947.3,5.2
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRB,no_fraction_carbon,20,21,0.1361,NA,NA,1.2444,0.1155,disintegrationsPerMinutePerGram,6.6647,0.4635,7.2647,0.4526,disintegrationsPerMinutePerGram,0.6,0.1,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,1942,6.1
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRB,total_carbon,21,22,0.0907,NA,0.2788,0.93,0.1105,disintegrationsPerMinutePerGram,6.3521,0.5733,7.1215,0.5448,disintegrationsPerMinutePerGram,0.7693,0.1785,disintegrationsPerMinutePerGram,-23.12,0,0,disintegrationsPerMinutePerGram,1938,7
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRB,no_fraction_carbon,22,23,0.1451,NA,NA,0.903,0.0899,disintegrationsPerMinutePerGram,5.4501,0.3537,5.7426,0.3434,disintegrationsPerMinutePerGram,0.2925,0.0848,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,1931.7,8.5
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRB,no_fraction_carbon,23,24,0.2123,NA,NA,0.4151,0.0566,disintegrationsPerMinutePerGram,3.1113,0.2522,3.6198,0.2432,disintegrationsPerMinutePerGram,0.5085,0.0664,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,1925.3,10.3
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRB,total_carbon,24,25,0.1749,NA,0.22,0.9259,0.0711,disintegrationsPerMinutePerGram,2.8585,0.2857,3.5584,0.2701,disintegrationsPerMinutePerGram,0.6999,0.0932,disintegrationsPerMinutePerGram,-22.28,0,0,disintegrationsPerMinutePerGram,1919.3,12.4
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRB,no_fraction_carbon,25,26,0.2484,NA,NA,0.6071,0.0595,disintegrationsPerMinutePerGram,2.3247,0.2763,2.8378,0.2622,disintegrationsPerMinutePerGram,0.5131,0.087,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,NA,NA
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRB,no_fraction_carbon,26,27,0.4065,NA,NA,0.2524,0.0229,disintegrationsPerMinutePerGram,1.265,0.8475,1.8248,0.8467,disintegrationsPerMinutePerGram,0.5599,0.0364,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,NA,NA
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRB,total_carbon,27,28,0.4043,NA,0.1266,0.353,0.0335,disintegrationsPerMinutePerGram,1.0517,0.1563,1.8178,0.1462,disintegrationsPerMinutePerGram,0.7662,0.0555,disintegrationsPerMinutePerGram,-22.04,0,0,disintegrationsPerMinutePerGram,NA,NA
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRB,no_fraction_carbon,28,29,0.7245,NA,NA,0.2169,0.0149,disintegrationsPerMinutePerGram,0.6251,0.0928,1.4799,0.0885,disintegrationsPerMinutePerGram,0.8548,0.028,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,NA,NA
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRB,no_fraction_carbon,29,30,1.0566,NA,NA,0.1195,0.0106,disintegrationsPerMinutePerGram,0.1826,0.0833,1.114,0.0792,disintegrationsPerMinutePerGram,0.9314,0.0258,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,NA,NA
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRB,total_carbon,30,32,1.1823,NA,0.0173,0.0789,0.0092,disintegrationsPerMinutePerGram,0.0223,0.0683,0.7731,0.0651,disintegrationsPerMinutePerGram,0.7508,0.0207,disintegrationsPerMinutePerGram,-23.65,0,0,disintegrationsPerMinutePerGram,NA,NA
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRB,no_fraction_carbon,32,34,1.3956,NA,NA,0,0,disintegrationsPerMinutePerGram,0.0927,0.0684,0.9188,0.0643,disintegrationsPerMinutePerGram,0.8261,0.0234,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,NA,NA
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRB,no_fraction_carbon,34,36,1.7916,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRB,total_carbon,36,38,1.6249,NA,0.0046,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-23.82,NA,NA,NA,NA,NA
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRB,no_fraction_carbon,38,40,1.6785,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRB,no_fraction_carbon,40,42,1.3927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRB,total_carbon,42,44,0.9175,NA,0.0958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-26.13,NA,NA,NA,NA,NA
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRB,no_fraction_carbon,44,46,0.4307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRB,no_fraction_carbon,46,48,0.3576,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRB,total_carbon,48,50,0.3142,NA,0.20440000000000003,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-26.83,NA,NA,NA,NA,NA
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRB,no_fraction_carbon,50,52,0.4011,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRB,no_fraction_carbon,52,54,0.2629,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRB,total_carbon,54,56,1.0341,NA,0.0713,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.63,NA,NA,NA,NA,NA
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRB,no_fraction_carbon,56,58,1.6394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRB,no_fraction_carbon,58,60,1.1396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRB,total_carbon,60,62,1.2485,NA,0.026699999999999998,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-27.65,NA,NA,NA,NA,NA
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRB,no_fraction_carbon,62,64,1.5378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRB,no_fraction_carbon,64,66,1.7626,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Okeefe-Suttles_et_al_2021_Cape,Stony,MA_SBRB,total_carbon,67,68,2.6248,NA,0.0042,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,-26.18,NA,NA,NA,NA,NA
Okeefe-Suttles_et_al_2021_Cape,Boat,MA_BMNA,total_carbon,0,1,0.212,NA,0.14859999999999998,0,0,disintegrationsPerMinutePerGram,18.9193,0.6977,20.0311,0.6871,disintegrationsPerMinutePerGram,1.1118,0.1213,disintegrationsPerMinutePerGram,-16.71,15.4005,1.5693,disintegrationsPerMinutePerGram,2013.4,0.6
Okeefe-Suttles_et_al_2021_Cape,Boat,MA_BMNA,no_fraction_carbon,1,2,0.2128,NA,NA,0,0,disintegrationsPerMinutePerGram,16.7295,0.6109,17.1836,0.6031,disintegrationsPerMinutePerGram,0.4541,0.097,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,2011.3,0.7
Okeefe-Suttles_et_al_2021_Cape,Boat,MA_BMNA,no_fraction_carbon,2,3,0.2323,NA,NA,0,0,disintegrationsPerMinutePerGram,13.5511,0.4804,14.2158,0.4705,disintegrationsPerMinutePerGram,0.6648,0.0966,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,2009.4,0.7
Okeefe-Suttles_et_al_2021_Cape,Boat,MA_BMNA,total_carbon,3,4,0.2158,NA,0.1722,0,0,disintegrationsPerMinutePerGram,12.8036,0.4861,13.4178,0.4777,disintegrationsPerMinutePerGram,0.6142,0.0899,disintegrationsPerMinutePerGram,-16.04,0,0,disintegrationsPerMinutePerGram,2007.6,0.7
Okeefe-Suttles_et_al_2021_Cape,Boat,MA_BMNA,no_fraction_carbon,4,5,0.1897,NA,NA,0,0,disintegrationsPerMinutePerGram,13.0736,0.551,13.9909,0.5373,disintegrationsPerMinutePerGram,0.9174,0.1225,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,2005.9,0.8
Okeefe-Suttles_et_al_2021_Cape,Boat,MA_BMNA,no_fraction_carbon,5,6,0.2622,NA,NA,0,0,disintegrationsPerMinutePerGram,13.3257,0.5023,13.9196,0.4928,disintegrationsPerMinutePerGram,0.5939,0.0976,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,2003.3,0.8
Okeefe-Suttles_et_al_2021_Cape,Boat,MA_BMNA,total_carbon,6,7,0.2461,NA,0.1882,0,0,disintegrationsPerMinutePerGram,11.5436,0.4781,12.166,0.4635,disintegrationsPerMinutePerGram,0.6225,0.1173,disintegrationsPerMinutePerGram,-15.94,0,0,disintegrationsPerMinutePerGram,2001,0.9
Okeefe-Suttles_et_al_2021_Cape,Boat,MA_BMNA,no_fraction_carbon,7,8,0.2694,NA,NA,0,0,disintegrationsPerMinutePerGram,11.3628,0.4766,11.9091,0.4656,disintegrationsPerMinutePerGram,0.5464,0.1014,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,1998.3,0.9
Okeefe-Suttles_et_al_2021_Cape,Boat,MA_BMNA,no_fraction_carbon,8,9,0.182,NA,NA,0,0,disintegrationsPerMinutePerGram,9.6423,0.5364,10.4015,0.5232,disintegrationsPerMinutePerGram,0.7592,0.1184,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,1996.7,1
Okeefe-Suttles_et_al_2021_Cape,Boat,MA_BMNA,total_carbon,9,10,0.2291,NA,0.2024,0,0,disintegrationsPerMinutePerGram,8.2866,0.5137,8.8594,0.5006,disintegrationsPerMinutePerGram,0.5729,0.1155,disintegrationsPerMinutePerGram,-15.73,0,0,disintegrationsPerMinutePerGram,1994.9,1
Okeefe-Suttles_et_al_2021_Cape,Boat,MA_BMNA,no_fraction_carbon,10,11,0.2173,NA,NA,0,0,disintegrationsPerMinutePerGram,9.5531,0.5569,10.0531,0.5479,disintegrationsPerMinutePerGram,0.5,0.1,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,1992.6,1.1
Okeefe-Suttles_et_al_2021_Cape,Boat,MA_BMNA,no_fraction_carbon,11,12,0.2238,NA,NA,0,0,disintegrationsPerMinutePerGram,10.0532,0.5453,10.6267,0.5345,disintegrationsPerMinutePerGram,0.5734,0.1077,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,1990.1,1.2
Okeefe-Suttles_et_al_2021_Cape,Boat,MA_BMNA,total_carbon,12,13,0.2328,NA,0.2182,0,0,disintegrationsPerMinutePerGram,8.4911,0.4976,9.1073,0.4872,disintegrationsPerMinutePerGram,0.6162,0.1011,disintegrationsPerMinutePerGram,-15.26,0,0,disintegrationsPerMinutePerGram,1987.7,1.3
Okeefe-Suttles_et_al_2021_Cape,Boat,MA_BMNA,no_fraction_carbon,13,14,0.2163,NA,NA,0,0,disintegrationsPerMinutePerGram,6.9536,0.406,7.4655,0.3897,disintegrationsPerMinutePerGram,0.5118,0.1139,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,1985.7,1.3
Okeefe-Suttles_et_al_2021_Cape,Boat,MA_BMNA,no_fraction_carbon,14,15,0.1774,NA,NA,0,0,disintegrationsPerMinutePerGram,6.6095,0.3883,7.1898,0.3782,disintegrationsPerMinutePerGram,0.5803,0.0879,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,1984.1,1.4
Okeefe-Suttles_et_al_2021_Cape,Boat,MA_BMNA,total_carbon,15,16,0.207,NA,0.20739999999999997,0,0,disintegrationsPerMinutePerGram,6.12,0.3545,6.7052,0.3406,disintegrationsPerMinutePerGram,0.5852,0.0981,disintegrationsPerMinutePerGram,-15.72,0,0,disintegrationsPerMinutePerGram,1982.3,1.5
Okeefe-Suttles_et_al_2021_Cape,Boat,MA_BMNA,no_fraction_carbon,16,17,0.1667,NA,NA,0,0,disintegrationsPerMinutePerGram,5.7595,0.3461,6.5335,0.3345,disintegrationsPerMinutePerGram,0.7739,0.0888,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,1980.9,1.5
Okeefe-Suttles_et_al_2021_Cape,Boat,MA_BMNA,no_fraction_carbon,17,18,0.2007,NA,NA,0,0,disintegrationsPerMinutePerGram,5.8628,0.325,6.6241,0.3107,disintegrationsPerMinutePerGram,0.7613,0.0955,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,1979,1.6
Okeefe-Suttles_et_al_2021_Cape,Boat,MA_BMNA,total_carbon,18,19,0.188,NA,0.1592,0,0,disintegrationsPerMinutePerGram,5.7345,0.3232,6.4488,0.3147,disintegrationsPerMinutePerGram,0.7142,0.0736,disintegrationsPerMinutePerGram,-15.94,0,0,disintegrationsPerMinutePerGram,1977.1,1.7
Okeefe-Suttles_et_al_2021_Cape,Boat,MA_BMNA,no_fraction_carbon,19,20,0.202,NA,NA,0,0,disintegrationsPerMinutePerGram,5.3057,0.2649,5.9596,0.2569,disintegrationsPerMinutePerGram,0.6539,0.0648,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,1975.2,1.8
Okeefe-Suttles_et_al_2021_Cape,Boat,MA_BMNA,no_fraction_carbon,20,21,0.1403,NA,NA,0.4284,0.0558,disintegrationsPerMinutePerGram,6.6268,0.3668,7.2717,0.3541,disintegrationsPerMinutePerGram,0.6449,0.0955,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,1973.5,1.9
Okeefe-Suttles_et_al_2021_Cape,Boat,MA_BMNA,total_carbon,21,22,0.1296,NA,0.1542,0,0,disintegrationsPerMinutePerGram,6.8915,0.4366,7.5878,0.4204,disintegrationsPerMinutePerGram,0.6963,0.118,disintegrationsPerMinutePerGram,-16.08,0,0,disintegrationsPerMinutePerGram,1971.7,2
Okeefe-Suttles_et_al_2021_Cape,Boat,MA_BMNA,no_fraction_carbon,22,23,0.2215,NA,NA,0.4458,0.0472,disintegrationsPerMinutePerGram,5.7554,0.2739,6.5392,0.2648,disintegrationsPerMinutePerGram,0.7838,0.0697,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,1968.9,2.2
Okeefe-Suttles_et_al_2021_Cape,Boat,MA_BMNA,no_fraction_carbon,23,24,0.198,NA,NA,0.4916,0.0604,disintegrationsPerMinutePerGram,4.8893,0.3546,5.5431,0.3403,disintegrationsPerMinutePerGram,0.6538,0.0994,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,1966.7,2.4
Okeefe-Suttles_et_al_2021_Cape,Boat,MA_BMNA,total_carbon,24,25,0.2361,NA,0.16260000000000002,0.4793,0.0508,disintegrationsPerMinutePerGram,4.8661,0.2602,5.5705,0.2507,disintegrationsPerMinutePerGram,0.7044,0.0696,disintegrationsPerMinutePerGram,-15.66,0,0,disintegrationsPerMinutePerGram,1963.8,2.6
Okeefe-Suttles_et_al_2021_Cape,Boat,MA_BMNA,no_fraction_carbon,25,26,0.1569,NA,NA,0.8701,0.08,disintegrationsPerMinutePerGram,5.2751,0.3577,5.9969,0.34,disintegrationsPerMinutePerGram,0.7218,0.1111,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,1961.5,2.8
Okeefe-Suttles_et_al_2021_Cape,Boat,MA_BMNA,no_fraction_carbon,26,27,0.213,NA,NA,1.1779,0.0633,disintegrationsPerMinutePerGram,4.5141,0.272,5.2326,0.2622,disintegrationsPerMinutePerGram,0.7185,0.0724,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,1958.6,3
Okeefe-Suttles_et_al_2021_Cape,Boat,MA_BMNA,total_carbon,27,28,0.1902,NA,0.1448,2.303,0.0986,disintegrationsPerMinutePerGram,4.5475,0.3188,5.2143,0.3061,disintegrationsPerMinutePerGram,0.6669,0.089,disintegrationsPerMinutePerGram,-16.01,0,0,disintegrationsPerMinutePerGram,1955.8,3.3
Okeefe-Suttles_et_al_2021_Cape,Boat,MA_BMNA,no_fraction_carbon,28,29,0.2185,NA,NA,1.4447,0.0722,disintegrationsPerMinutePerGram,3.6624,0.2529,4.4961,0.2419,disintegrationsPerMinutePerGram,0.8337,0.0738,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,1953,3.6
Okeefe-Suttles_et_al_2021_Cape,Boat,MA_BMNA,no_fraction_carbon,29,30,0.3012,NA,NA,0.3204,0.0211,disintegrationsPerMinutePerGram,2.9922,0.2121,3.7261,0.2023,disintegrationsPerMinutePerGram,0.7339,0.0636,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,1949.5,4
Okeefe-Suttles_et_al_2021_Cape,Boat,MA_BMNA,total_carbon,30,32,0.1902,NA,0.1353,0,0,disintegrationsPerMinutePerGram,3.1702,0.3717,3.8246000000000002,0.3668,disintegrationsPerMinutePerGram,0.6543,0.0603,disintegrationsPerMinutePerGram,-15.96,0,0,disintegrationsPerMinutePerGram,1944.1,4.8
Okeefe-Suttles_et_al_2021_Cape,Boat,MA_BMNA,no_fraction_carbon,32,34,0.2065,NA,NA,0.3273,0.0364,disintegrationsPerMinutePerGram,2.9223,0.1751,3.1207,0.1726,disintegrationsPerMinutePerGram,0.1984,0.0296,disintegrationsPerMinutePerGram,NA,0,0,disintegrationsPerMinutePerGram,1937.6,5.8
