study_id,site_id,core_id,depth_min,depth_max,dry_bulk_density,fraction_organic_matter,fraction_moisture,total_phosphorus,total_inorganic_phosphorus,total_organic_phosphorus,total_carbon,total_nitrogen,Al,Ca,Fe,Mg,depth_interval_notes
White_and_Spera_2024,Davis_Pond,Davis_Pond_32,10,20,6.3854954611775705E-2,0.8965517241379267,0.93483237969349642,676.79802955665218,42.93659043659045,633.86143912006173,463.90999999999997,34.4,NA,NA,NA,NA,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_33,0,10,0.48,0.10949999999999999,0.58632985850730823,895.22,638.34,256.87,40.770000000000003,3.43,43.934677419354642,6.8534274193548086,38.702822580644991,5.9888709677419092,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_33,10,20,0.48865721424553465,0.08870967741934825,0.51444398540078173,942.31854838709251,801.79461942257353,140.52392896451897,27.83,2.3899999999999997,NA,NA,NA,NA,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_34,0,10,0.08,0.4719,0.91512061903044506,819.01,111.63,707.38,232.96,17.66,NA,NA,NA,NA,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_34,10,20,0.15609138793532429,0.2972972972973068,0.85065243929584822,435.54054054053802,78.133047210300248,357.4074933302378,142.14000000000001,11.45,NA,NA,NA,NA,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_35,0,10,0.22,0.3712,0.79149969110240548,300.14,108.23,191.91,191.22,15,41.519618055555519,9.1146354166666601,26.702777777777754,6.4886284722222172,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_35,10,20,0.10501033729484838,0.8090277777777789,0.89565609719416484,276.33680555555532,39.255319148936216,237.08148640661909,438.14,26.86,NA,NA,NA,NA,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_36,0,10,0.18,0.223,0.83394730499205971,755.21,NA,NA,122.51,8.5500000000000007,NA,NA,NA,NA,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_36,10,20,0.18099825101235886,0.3346938775510269,0.82807404296075526,789.30612244898794,303.83064516129116,485.47547728769678,173.29999999999998,12.08,NA,NA,NA,NA,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_37,0,10,0.19,0.2275,0.83063862185007942,694.42,338.55,355.87,88.43,6.11,NA,NA,NA,NA,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_37,10,20,0.21951527348124381,0.1660079051383321,0.80509668287947644,469.56521739130415,254.14538310412553,215.41983428717862,67.75,5.0600000000000005,NA,NA,NA,NA,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_38,0,10,0.09,0.4673,0.90240800622619433,792.11,208.92,583.19000000000005,243.19,18.600000000000001,NA,NA,NA,NA,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_38,10,20,0.14571282534579752,0.30400000000000205,0.86249023845944617,452.09999999999997,208.2352941176471,243.86470588235287,151.14000000000001,11.05,NA,NA,NA,NA,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_39,0,10,0.16,0.3378,0.84518122533490836,759.33,149.38999999999999,609.94000000000005,171.67,11.8,NA,NA,NA,NA,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_39,10,20,0.38033809887702874,0.2133333333333305,0.68323540677787664,479.23333333332658,165.41431261770285,313.81902071562376,90.87,6.53,NA,NA,NA,NA,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_40,0,10,0.28999999999999998,0.1864,0.74964331200830214,436.4,250.42,185.98,82.95,5.69,NA,NA,NA,NA,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_40,10,20,0.94902411286697685,0.04119850187266914,0.39108526422312467,265.5243445692854,NA,NA,12.59,1.41,NA,NA,NA,NA,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_41,0,10,0.24,0.15130000000000002,0.77694219911069373,1198.58,929.51,269.07,57.28,4.8499999999999996,NA,NA,NA,NA,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_41,10,20,0.32127305259330946,0.16666666666667002,0.71567285345897935,943.23446327683826,847.42777777777587,95.806685499062382,62.629999999999995,4.92,NA,NA,NA,NA,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_42,0,10,0.14000000000000001,0.3686,0.86670851932910864,729.83,152.97,576.86,188.74,11.96,NA,NA,NA,NA,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_42,10,20,0.3815876377571511,0.14828897338403507,0.67774539312270221,309.71482889733647,180.66921606118558,129.04561283615089,62.35,3.92,NA,NA,NA,NA,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_43,0,10,0.31,0.1458,0.73460629070680838,642.66,535.79999999999995,106.86,74.459999999999994,5.12,NA,NA,NA,NA,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_43,10,20,0.17140187696278517,0.3396946564885574,0.8290990358281356,549.58015267175483,257.49449339207013,292.08565927968471,181.17999999999998,11.950000000000001,NA,NA,NA,NA,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_44,0,10,0.15,0.441,0.85025404005510019,823.45,170.88,652.57000000000005,223.92,18.34,NA,NA,NA,NA,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_44,10,20,0.10293085434009398,0.6020761245674766,0.89456455733499107,771.14186851211628,93.848368522072803,677.29349999004353,327.25,25.240000000000002,NA,NA,NA,NA,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_46,0,10,7.0000000000000007E-2,0.7737,0.93070802672282404,1033.23,168.76,864.47,405.4,29.34,NA,NA,NA,NA,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_46,10,20,6.165697997751278E-2,0.8558951965065462,0.93637534255621213,634.78165938863856,50.747991967871549,584.03366742076696,448.90999999999997,26.400000000000002,NA,NA,NA,NA,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_47,0,10,0.64,0.1381,0.46491677883002669,1093.02,702.38,390.64,56.06,4.8600000000000003,23.311570247933915,4.821377410468326,22.0994490358127,3.23106060606061,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_47,10,20,0.84895994255518104,0.08539944903581925,0.41899314310546082,717.27272727272816,631.0109983079534,86.261728964774761,18.779999999999998,1.94,NA,NA,NA,NA,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_49,0,10,0.15,0.4182,0.85379981184672216,1113.49,655.38,458.11,211.82,10.87,NA,NA,NA,NA,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_49,10,20,0.13691564662325806,0.7533632286995516,0.8637069419076665,596.36771300448697,131.78931451612894,464.57839848835806,386.89,24.020000000000003,NA,NA,NA,NA,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_50,0,10,0.18,0.2864,0.83547966175747168,828.4,292.20999999999998,536.17999999999995,146.16999999999999,11.3,NA,NA,NA,NA,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_50,10,20,0.14216536799374299,0.3275862068965395,0.85795569354326573,462.7586206896566,123.90109890109888,338.85752178855773,155.69999999999999,11.379999999999999,NA,NA,NA,NA,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_51,0,10,0.22,0.1509,0.79920251631611927,905.74,736.19,169.55,71.78,6.28,50.449780701754044,12.544956140350793,47.868640350876873,7.6670175438595969,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_51,10,20,0.25140471322892444,0.21052631578948022,0.7785250495901378,754.80263157894228,650.6305309734513,104.17210060549098,103.49000000000001,7.7,NA,NA,NA,NA,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_52,0,10,0.42,0.0738,0.66136617451555324,1081.74,966.59,115.15,31.69,3.03,28.520355731225283,6.8625494071146207,26.554150197628445,4.4216007905138319,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_52,10,20,0.46939727748427523,0.0948616600790549,0.61783730364879197,820.21739130434753,752.79835390946403,67.419037394883503,34.68,2.96,NA,NA,NA,NA,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_53,0,10,0.1,0.3942,0.88905190823531677,592.63,288.83,303.8,200.26,14.41,NA,NA,NA,NA,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_53,10,20,0.12260191923535138,0.39933993399341033,0.87792084663381187,448.16831683168715,189.32504440497377,258.84327242671338,214.75,15.45,NA,NA,NA,NA,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_54,0,10,0.17,0.2805,0.83777367461366337,643.82000000000005,237.23,406.59,138.79,10.050000000000001,NA,NA,NA,NA,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_54,10,20,0.53728343262954215,0.15625000000000208,0.56566387774965066,413.35937499999955,307.22055888223582,106.13881611776372,62.14,4.79,NA,NA,NA,NA,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_55,0,10,0.21,0.25489999999999996,0.80261123330844808,614.27,433.63,180.64,129.56,10.46,36.173826714801308,5.9095667870035875,24.80938628158836,4.498014440433197,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_55,10,20,0.13088320095878034,0.47653429602888436,0.87367544631064353,485.07220216606322,87.849999999999881,397.22220216606331,237.86,19.16,NA,NA,NA,NA,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_56,0,10,0.99488675209960942,0.06043956043956586,0.31774139154891018,701.40109890109738,623.20187401020655,78.199224890890832,19.541,1.7210000000000001,20.300493827160437,7.6873456790123242,20.356049382715991,3.9285802469135693,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_56,10,20,1.0073155130940399,0.08148148148148435,0.3431270837892918,677.79012345678825,582.25738396624445,95.532739490543804,13.77,1.35,NA,NA,NA,NA,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_57,0,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_57,10,20,0.22642010633331783,0.2200647249190861,0.78447674069675255,1353.9967637540408,1218.2097069597082,135.78705679433256,92.11,7.1199999999999992,NA,NA,NA,NA,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_58,0,10,0.28999999999999998,0.2429,0.74332205837137788,642.71,265.48,377.24,109.08,7.38,NA,NA,NA,NA,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_58,10,20,0.37305167604612732,0.29938271604937755,0.69697641661175014,630.80246913580618,283.34552102376568,347.45694811204049,131.48999999999998,8.92,NA,NA,NA,NA,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_59,0,10,0.08,0.4336,0.92213894496352156,1008.65,301.58999999999997,707.06,211.49,16.55,NA,NA,NA,NA,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_59,10,20,0.28612081015384355,0.20689655172414423,0.72941605859297332,562.95977011493846,336.6,226.35977011493844,78.739999999999995,6.28,NA,NA,NA,NA,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_60,0,10,0.09,0.5740999999999999,0.91703745077891807,569.01,148.80000000000001,420.21,310.99,20.55,15.548591549295601,7.6982816901407585,11.901070422535078,3.4144225352112292,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_60,10,20,9.1579895721013257E-2,0.5830985915492913,0.90878463392177822,559.91549295774018,169.67320261437925,390.24229034336093,311.58999999999997,21.349999999999998,NA,NA,NA,NA,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_61,0,10,0.08,0.4457,0.91220413488609131,780.71,334.86,445.85,236.73,17.579999999999998,NA,NA,NA,NA,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_61,10,20,9.4068965364604309E-2,0.4827586206896586,0.90699628184759729,737.18965517241588,240.39325842696613,496.79639674544978,257.33,19.64,NA,NA,NA,NA,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_62,0,10,0.08,0.8633,0.91851369049829745,785.9,111.6,674.3,455.19,28.99,NA,NA,NA,NA,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_62,10,20,6.096170528140523E-2,0.9004739336492862,0.93606071960289539,617.77251184833517,72.499999999999801,545.2725118483354,453.47,29.660000000000004,NA,NA,NA,NA,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_63,0,10,7.0000000000000007E-2,0.7576999999999999,0.92743722383067362,1103.8800000000001,NA,NA,385.93,27.4,NA,NA,NA,NA,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_63,10,20,5.0289134945548784E-2,0.8923076923076966,0.94613298082932229,552.53846153846575,27.625858123569721,524.91260341489601,431.99,30.65,NA,NA,NA,NA,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_64,0,10,0.18,0.1568,0.83541774936281799,922.8,794.14,128.66,68.239999999999995,6.61,NA,NA,NA,NA,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_64,10,20,0.2578535501591615,0.1992337164751057,0.7654840888323865,966.39846743293981,658.05820610686908,308.34026132607073,86.73,6.4700000000000006,NA,NA,NA,NA,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_65,0,10,0.06,0.84,0.93273882290264432,1019.7,145.91999999999999,873.78,450.98,30.74,NA,NA,NA,NA,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_65,10,20,6.6884150292013472E-2,0.8117647058823478,0.93044986668427987,743.25490196077692,74.789215686274275,668.46568627450267,423.39,32.19,NA,NA,NA,NA,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_66,0,10,0.26,0.2,0.77521962918086462,262.83999999999997,179.29,83.55,98.34,6.57,NA,NA,NA,NA,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_66,10,20,0.51445609857255814,0.14102564102563225,0.63741570423177263,280.99358974359183,174.27654109588997,106.71704864770186,58.09,4.33,NA,NA,NA,NA,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_67,0,10,0.7,0.0805,0.47580447431712164,735.66,631.49,104.16,22.33,2.0699999999999998,24.080825242718507,5.7095509708738001,23.302912621359276,4.0230703883495247,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_67,10,20,0.73104568230883538,0.08252427184465777,0.47515347350133702,723.14320388349665,648.93081761006238,74.212386273434277,17.849999999999998,2.2000000000000002,NA,NA,NA,NA,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_68,0,10,0.23,0.22920000000000001,0.79354035362171138,869.11,381.16,487.95,95.71,8.39,NA,NA,NA,NA,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_68,10,20,0.58200856093290365,0.08614232209738944,0.56175529022804238,656.91011235954318,594.28947368421086,62.620638675332316,25.2,2.68,NA,NA,NA,NA,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_69,0,10,0.09,0.444,0.91216838855216442,703.32,117.32,586,225.01,15.64,NA,NA,NA,NA,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_69,10,20,0.61365263023965322,0.1557971014492728,0.54488230139498606,467.1014492753626,244.93644067796538,222.16500859739722,71.52,4.2299999999999995,NA,NA,NA,NA,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_70,0,10,0.27,0.11560000000000001,0.75616169348363305,1084.1099999999999,878.71,205.4,42.25,3.86,NA,NA,NA,NA,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_70,10,20,0.49792742736336848,0.07588075880758458,0.60988548553608168,969.13279132791376,827.31800766283493,141.81478366507883,21.589999999999996,2.3499999999999996,NA,NA,NA,NA,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_71,0,10,0.24,0.2742,0.78874255352464262,555.32000000000005,197.16,358.16,137.55000000000001,8.99,NA,NA,NA,NA,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_71,10,20,0.84485531022174654,0.09404388714732813,0.45850004306977593,292.58620689655254,279.65304182509522,12.933165071457324,23.889999999999997,2.5099999999999998,NA,NA,NA,NA,NA
White_and_Spera_2024,Davis_Pond,Davis_Pond_72,0,10,0.05,0.7884,0.94763461189057085,739.03,91.25,647.78,420.52,27.02,12.027715827338186,10.373812949640337,9.1050179856115534,3.7302517985611687,NA
