study_id,site_id,core_id,method_id,depth_min,depth_max,dry_bulk_density,fraction_organic_matter
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02NE,single set of methods,14,15,0.149,0.670420865
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02NE,single set of methods,15,16,0.176,0.691997987
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02NE,single set of methods,16,17,0.142,0.65238982
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02NE,single set of methods,17,18,0.202,0.423580786
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02NE,single set of methods,18,19,0.15,0.649970536
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02NE,single set of methods,19,20,0.149,0.66567872
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02NE,single set of methods,20,21,0.193,0.62832264
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02NE,single set of methods,21,22,0.15,0.659184879
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02NE,single set of methods,22,23,0.136,0.705153294
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02NE,single set of methods,23,24,1.022,0.099152102
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02NE,single set of methods,24,25,0.153,0.727325246
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02NE,single set of methods,25,26,0.154,0.705106139
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02NE,single set of methods,26,27,0.148,0.589221557
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02NE,single set of methods,27,28,0.151,0.587236534
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02NE,single set of methods,28,29,0.159,0.647189761
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02NE,single set of methods,29,30,0.167,0.474019088
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02NE,single set of methods,30,31,0.135,0.626719057
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02NE,single set of methods,31,32,0.163,0.669017906
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02NE,single set of methods,32,33,0.165,0.58993576
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02NE,single set of methods,33,34,0.152,0.680789321
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02NE,single set of methods,34,35,0.114,0.607751938
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02NE,single set of methods,35,36,0.124,0.666904932
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02NE,single set of methods,36,37,0.159,0.557158713
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02NE,single set of methods,37,38,0.205,0.490932642
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02NE,single set of methods,38,39,0.141,0.593613024
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02NE,single set of methods,39,40,0.192,0.578125
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02NE,single set of methods,40,41,0.264,0.469544846
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02NE,single set of methods,41,42,0.231,0.466539197
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02NE,single set of methods,42,43,0.185,0.459369025
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02NE,single set of methods,43,44,0.249,0.308922858
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02NE,single set of methods,44,45,0.239,0.379718727
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02NE,single set of methods,45,46,0.991,0.051913299
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02NE,single set of methods,46,47,1.074,0.051045612
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02NE,single set of methods,47,48,1.0739,0.051045612
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02NE,single set of methods,48,49,0.7246,0.147224031
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02NE,single set of methods,49,50,0.3752,0.243402451
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02NE,single set of methods,50,51,0.375,0.243402451
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02NE,single set of methods,51,52,0.69,0.085948508
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02NE,single set of methods,52,53,0.304,0.31459365
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02NE,single set of methods,53,54,0.852,0.064834025
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02NE,single set of methods,54,55,0.771,0.08777969
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02NE,single set of methods,55,56,0.809,0.080572865
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02NE,single set of methods,56,57,0.945,0.052853134
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02NE,single set of methods,57,58,0.953,0.047482148
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02NE,single set of methods,58,59,0.873,0.036137261
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02NE,single set of methods,59,60,1.151,0.022652231
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02NE,single set of methods,60,61,0.932,0.030823217
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02NE,single set of methods,61,62,1.038,0.024951035
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02NE,single set of methods,62,63,0.77,0.052444342
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02NE,single set of methods,63,64,0.837,0.057263603
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02NE,single set of methods,64,65,0.382,0.126907074
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02NE,single set of methods,65,66,0.719,0.055972444
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02NE,single set of methods,66,67,0.749,0.057608311
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02NE,single set of methods,67,68,0.905,0.035651494
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02NE,single set of methods,68,69,0.728,0.063646301
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02NE,single set of methods,69,70,0.904,0.038653489
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02NE,single set of methods,70,71,0.506,0.09156037
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02NE,single set of methods,71,72,0.932,0.041251778
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02NE,single set of methods,72,73,0.876,0.044211164
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02NE,single set of methods,73,74,1.122,0.021204477
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02NE,single set of methods,74,75,1.091,0.01207162
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02NE,single set of methods,75,76,1.24,0.012546336
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02NE,single set of methods,76,77,1.127,0.015147948
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02NE,single set of methods,77,78,1.089,0.0168886
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02NE,single set of methods,78,79,1.116,0.019337454
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02NE,single set of methods,79,80,1.076,0.020704954
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02NE,single set of methods,80,81,1.039,0.026539639
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02NE,single set of methods,81,82,1.141,0.025883447
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02NE,single set of methods,82,83,1.19,0.026523031
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02NE,single set of methods,83,84,0.965,0.034984889
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02NE,single set of methods,84,85,1.16,0.025390774
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02NE,single set of methods,85,86,0.996,0.036037635
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02NE,single set of methods,86,87,1.075,0.034471411
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02NE,single set of methods,87,88,1.043,0.022715715
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02NE,single set of methods,88,89,1.066,0.020909393
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02NE,single set of methods,89,90,1.035,0.031442242
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02NE,single set of methods,90,91,0.734,0.062627966
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02NE,single set of methods,91,92,0.953,0.020044543
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02NE,single set of methods,92,93,0.905,0.047111719
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02NE,single set of methods,93,94,0.971,0.033433543
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02NE,single set of methods,94,95,1.089,0.025166423
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02NE,single set of methods,95,96,1.188,0.021428571
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02NE,single set of methods,96,97,1.151,0.047319097
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02NE,single set of methods,97,98,1.206,0.019347746
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02NE,single set of methods,98,99,1.27,0.015873016
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02NE,single set of methods,99,100,1.043,0.014830508
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,0,1,0.072,0.861728395
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,1,2,0.057,0.862714509
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,2,3,0.068,0.876302083
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,3,4,0.053,0.867003367
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,4,5,0.069,0.861715749
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,5,6,0.081,0.839869281
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,6,7,0.073,0.832125604
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,7,8,0.083,0.811099253
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,8,9,0.103,0.820908312
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,9,10,0.081,0.820846906
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,10,11,0.097,0.835154827
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,11,12,0.099,0.796777081
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,12,13,0.113,0.804228661
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,13,14,0.11,0.775100402
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,14,15,0.108,0.770237122
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,15,16,0.161,0.434520548
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,16,17,0.149,0.53238265
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,17,18,0.318,0.272904483
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,18,19,0.387,0.209636903
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,19,20,0.179,0.360453649
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,20,21,0.184,0.561630695
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,21,22,0.513,0.195929631
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,22,23,0.156,0.585933069
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,23,24,0.147,0.593128391
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,24,25,0.17,0.486711829
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,25,26,0.187,0.44523135
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,26,27,0.174,0.472024415
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,27,28,0.211,0.351510067
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,28,29,0.448,0.137053836
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,29,30,0.503,0.12359353
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,30,31,0.185,0.484442317
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,31,32,0.116,0.674524715
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,32,33,0.124,0.689334288
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,33,34,0.132,0.715436242
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,34,35,0.117,0.627169811
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,35,36,0.154,0.604931193
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,36,37,0.169,0.47310705
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,37,38,0.612,0.275852109
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,38,39,0.839,0.067832315
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,39,40,0.474,0.170890794
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,40,41,0.344,0.217078189
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,41,42,0.29,0.356707317
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,42,43,0.254,0.471757322
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,43,44,0.409,0.21366782
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,44,45,0.31,0.384045584
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,45,46,0.675,0.109393423
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,46,47,0.718,0.093650012
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,47,48,0.692,0.089016603
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,48,49,0.48,0.175041414
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,49,50,0.684,0.083742569
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,50,51,0.793,0.068219819
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,51,52,0.829,0.037238583
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,52,53,0.985,0.032321781
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,53,54,0.951,0.038962247
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,54,55,0.931,0.060844803
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,55,56,1.081,0.051435113
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,56,57,0.963,0.055647383
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,57,58,0.908,0.06053528
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,58,59,1.091,0.037604344
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,59,60,0.896,0.050912679
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,60,61,1.012,0.026037571
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,61,62,0.616,0.085845535
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,62,63,0.971,0.043711866
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,63,64,1.083,0.030377266
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,64,65,0.656,0.0812778
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,65,66,0.293,0.214781297
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,66,67,0.29,0.220901889
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,67,68,0.142,0.512119329
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,68,69,0.126,0.560168895
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,69,70,0.444,0.158606965
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,70,71,0.888,0.033057851
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,71,72,1.111,0.020932824
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,72,73,0.796,0.04132415
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,73,74,0.784,0.033716734
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,74,75,0.894,0.03403245
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,75,76,1.135,0.021808552
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,76,77,1.01,0.023033806
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,77,78,1.108,0.021456489
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,78,79,0.874,0.020949297
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,79,80,1.041,0.023688232
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,80,81,0.987,0.024451411
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,81,82,1.025,0.025269513
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,82,83,1.106,0.020142275
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,83,84,1.06,0.022074303
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,84,85,1.005,0.024006331
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,85,86,1.123,0.024966528
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,86,87,0.993,0.037290851
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,87,88,0.884,0.027
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,88,89,1.031,0.011918031
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,89,90,1.315,0.013714286
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,90,91,1.091,0.006561892
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,91,92,1.159,0.005723443
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,92,93,1.251,0.006994983
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,93,94,1.044,0.023200677
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,94,95,0.709,0.059014348
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,95,96,0.836,0.028341794
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,96,97,0.928,0.035823171
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,97,98,1.257,0.015541491
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,98,99,1.218,0.017052464
Radabaugh_et_al_2023,Tamiami_Trail02,TAM_02SW,single set of methods,99,100,1.34,0.007917134
Radabaugh_et_al_2023,Tamiami_Trail03,TAM_03NW,single set of methods,0,1,0.084,0.669482577
Radabaugh_et_al_2023,Tamiami_Trail03,TAM_03NW,single set of methods,1,2,0.087,0.77710233
Radabaugh_et_al_2023,Tamiami_Trail03,TAM_03NW,single set of methods,2,3,0.295,0.25591849
Radabaugh_et_al_2023,Tamiami_Trail03,TAM_03NW,single set of methods,3,4,0.271,0.245596869
Radabaugh_et_al_2023,Tamiami_Trail03,TAM_03NW,single set of methods,4,5,0.422,0.09252669
Radabaugh_et_al_2023,Tamiami_Trail03,TAM_03NW,single set of methods,5,6,1.029,0.077656559
Radabaugh_et_al_2023,Tamiami_Trail03,TAM_03NW,single set of methods,6,7,1.213,0.028717201
Radabaugh_et_al_2023,Tamiami_Trail03,TAM_03NW,single set of methods,7,8,1.105,0.019116941
Radabaugh_et_al_2023,Tamiami_Trail03,TAM_03NW,single set of methods,8,9,1.304,0.011252711
Radabaugh_et_al_2023,Tamiami_Trail03,TAM_03NW,single set of methods,9,10,1.328,0.012051402
Radabaugh_et_al_2023,Tamiami_Trail03,TAM_03NW,single set of methods,10,11,1.541,0.010209935
Radabaugh_et_al_2023,Tamiami_Trail03,TAM_03NW,single set of methods,11,12,1.708,0.009369015
Radabaugh_et_al_2023,Tamiami_Trail03,TAM_03NW,single set of methods,12,13,1.541,0.007862267
Radabaugh_et_al_2023,Tamiami_Trail03,TAM_03NW,single set of methods,13,14,1.384,0.006962187
Radabaugh_et_al_2023,Tamiami_Trail03,TAM_03NW,single set of methods,14,15,1.438,0.005163194
Radabaugh_et_al_2023,Tamiami_Trail03,TAM_03NW,single set of methods,15,16,1.54,0.005340531
Radabaugh_et_al_2023,Tamiami_Trail03,TAM_03NW,single set of methods,16,17,1.405,0.005664653
Radabaugh_et_al_2023,Tamiami_Trail03,TAM_03NW,single set of methods,17,18,1.447,0.005560308
Radabaugh_et_al_2023,Tamiami_Trail03,TAM_03NW,single set of methods,18,19,1.323,0.006482224
Radabaugh_et_al_2023,Tamiami_Trail03,TAM_03NW,single set of methods,19,20,1.316,0.006112716
Radabaugh_et_al_2023,Tamiami_Trail03,TAM_03NW,single set of methods,20,21,1.848,0.00478446
Radabaugh_et_al_2023,Tamiami_Trail03,TAM_03SE,single set of methods,0,1,0.138,0.689788054
Radabaugh_et_al_2023,Tamiami_Trail03,TAM_03SE,single set of methods,1,2,0.09,0.6437684
Radabaugh_et_al_2023,Tamiami_Trail03,TAM_03SE,single set of methods,2,3,0.151,0.458260362
Radabaugh_et_al_2023,Tamiami_Trail03,TAM_03SE,single set of methods,3,4,0.234,0.228096677
Radabaugh_et_al_2023,Tamiami_Trail03,TAM_03SE,single set of methods,4,5,0.396,0.185797231
Radabaugh_et_al_2023,Tamiami_Trail03,TAM_03SE,single set of methods,5,6,0.908,0.04139476
Radabaugh_et_al_2023,Tamiami_Trail03,TAM_03SE,single set of methods,6,7,1.086,0.028003908
Radabaugh_et_al_2023,Tamiami_Trail03,TAM_03SE,single set of methods,7,8,1.046,0.0184324
Radabaugh_et_al_2023,Tamiami_Trail03,TAM_03SE,single set of methods,8,9,0.896,0.041946309
Radabaugh_et_al_2023,Tamiami_Trail03,TAM_03SE,single set of methods,9,10,0.822,0.054934423
Radabaugh_et_al_2023,Tamiami_Trail03,TAM_03SE,single set of methods,10,11,0.835,0.044491525
Radabaugh_et_al_2023,Tamiami_Trail03,TAM_03SE,single set of methods,11,12,1.136,0.023885474
Radabaugh_et_al_2023,Tamiami_Trail03,TAM_03SE,single set of methods,12,13,1.195,0.021227811
Radabaugh_et_al_2023,Tamiami_Trail03,TAM_03SE,single set of methods,13,14,1.283,0.016611525
Radabaugh_et_al_2023,Tamiami_Trail03,TAM_03SE,single set of methods,14,15,1.263,0.015057077
Radabaugh_et_al_2023,Tamiami_Trail03,TAM_03SE,single set of methods,15,16,1.311,0.019753253
Radabaugh_et_al_2023,Tamiami_Trail03,TAM_03SE,single set of methods,16,17,1.093,0.017384976
Radabaugh_et_al_2023,Tamiami_Trail03,TAM_03SE,single set of methods,17,18,1.579,0.018201165
Radabaugh_et_al_2023,Tamiami_Trail03,TAM_03SE,single set of methods,18,19,1.388,0.019295676
Radabaugh_et_al_2023,Tamiami_Trail03,TAM_03SE,single set of methods,19,20,1.372,0.013408109
Radabaugh_et_al_2023,Tamiami_Trail03,TAM_03SE,single set of methods,20,21,1.082,0.009639735
Radabaugh_et_al_2023,Tamiami_Trail03,TAM_03SE,single set of methods,21,22,1.545,0.020321713
Radabaugh_et_al_2023,Tamiami_Trail03,TAM_03SE,single set of methods,22,23,1.249,0.023789295
Radabaugh_et_al_2023,Tamiami_Trail03,TAM_03SE,single set of methods,23,24,1.415,0.029498156
Radabaugh_et_al_2023,Tamiami_Trail03,TAM_03SE,single set of methods,24,25,1.231,0.033893437
Radabaugh_et_al_2023,Tamiami_Trail03,TAM_03SE,single set of methods,25,26,1.182,0.024308153
Radabaugh_et_al_2023,Tamiami_Trail04,TAM_04NW,single set of methods,47,48,0.626,0.092166549
Radabaugh_et_al_2023,Tamiami_Trail04,TAM_04NW,single set of methods,46,47,0.291,0.290351942
Radabaugh_et_al_2023,Tamiami_Trail04,TAM_04NW,single set of methods,45,46,0.507,0.108707032
Radabaugh_et_al_2023,Tamiami_Trail04,TAM_04NW,single set of methods,44,45,0.394,0.188496967
Radabaugh_et_al_2023,Tamiami_Trail04,TAM_04NW,single set of methods,43,44,0.843,0.066624698
Radabaugh_et_al_2023,Tamiami_Trail04,TAM_04NW,single set of methods,42,43,0.606,0.144212524
Radabaugh_et_al_2023,Tamiami_Trail04,TAM_04NW,single set of methods,41,42,0.527,0.143360161
Radabaugh_et_al_2023,Tamiami_Trail04,TAM_04NW,single set of methods,40,41,0.33,0.228027867
Radabaugh_et_al_2023,Tamiami_Trail04,TAM_04NW,single set of methods,39,40,0.218,0.366111337
Radabaugh_et_al_2023,Tamiami_Trail04,TAM_04NW,single set of methods,38,39,0.246,0.235505942
Radabaugh_et_al_2023,Tamiami_Trail04,TAM_04NW,single set of methods,37,38,0.194,0.661946094
Radabaugh_et_al_2023,Tamiami_Trail04,TAM_04NW,single set of methods,36,37,0.131,0.690283401
Radabaugh_et_al_2023,Tamiami_Trail04,TAM_04NW,single set of methods,35,36,0.134,0.574061883
Radabaugh_et_al_2023,Tamiami_Trail04,TAM_04NW,single set of methods,34,35,0.208,0.608769689
Radabaugh_et_al_2023,Tamiami_Trail04,TAM_04NW,single set of methods,33,34,0.137,0.658929723
Radabaugh_et_al_2023,Tamiami_Trail04,TAM_04NW,single set of methods,32,33,0.138,0.663029525
Radabaugh_et_al_2023,Tamiami_Trail04,TAM_04NW,single set of methods,31,32,0.164,0.729671513
Radabaugh_et_al_2023,Tamiami_Trail04,TAM_04NW,single set of methods,30,31,0.142,0.695570805
Radabaugh_et_al_2023,Tamiami_Trail04,TAM_04NW,single set of methods,29,30,0.106,0.666108787
Radabaugh_et_al_2023,Tamiami_Trail04,TAM_04NW,single set of methods,28,29,0.287,0.290064596
Radabaugh_et_al_2023,Tamiami_Trail04,TAM_04NW,single set of methods,27,28,0.217,0.484502447
Radabaugh_et_al_2023,Tamiami_Trail04,TAM_04NW,single set of methods,26,27,0.149,0.518694362
Radabaugh_et_al_2023,Tamiami_Trail04,TAM_04NW,single set of methods,25,26,0.144,0.594461538
Radabaugh_et_al_2023,Tamiami_Trail04,TAM_04NW,single set of methods,24,25,0.151,0.523364486
Radabaugh_et_al_2023,Tamiami_Trail04,TAM_04NW,single set of methods,23,24,0.192,0.397045245
Radabaugh_et_al_2023,Tamiami_Trail04,TAM_04NW,single set of methods,22,23,0.242,0.274789608
Radabaugh_et_al_2023,Tamiami_Trail04,TAM_04NW,single set of methods,21,22,0.606,0.090869312
Radabaugh_et_al_2023,Tamiami_Trail04,TAM_04NW,single set of methods,20,21,0.145,0.571602681
Radabaugh_et_al_2023,Tamiami_Trail04,TAM_04NW,single set of methods,19,20,0.201,0.504623514
Radabaugh_et_al_2023,Tamiami_Trail04,TAM_04NW,single set of methods,18,19,0.112,0.612293144
