Core ID,Collection Date,Latitude,Longitude,"Depth from sediment surface, interval mean (cm)","Elevation relative to NAVD88, interval mean (cm)",Dry bulk density (g/cm3),210-Lead total (dpm/g),210-Lead total error (dpm/g),226-Radium (dpm/g),226-Radium error (dpm/g),210-Lead excess (dpm/g),210-Lead excess error (dpm/g),137-Cesium (dpm/g),137-Cesium error (dpm/g),7-Beryllium (dpm/g),7-Beryllim error (dpm/g),weight percent Carbon,weight percent Nitrogen,Carbon 13/12 ratio,Nitrogen 15/14 ratio,Sediment age (years),Sediment age error (years),Vertical accretion rate (mm/y),Mass accumulation rate (g/m2/y),Carbon accumulation rate (gC/m2/y)
SLPB,41656,41.55451,-70.50599,3.5,20.5,0.236132316,15.90837784,0.469297146,0.19869495,0.060423134,15.70968289,0.47317097,0.384481921,0.056441946,0,0,26.14075721,1.929542472,-23.56569486,2.061532444,26.32257471,0.918334669,1.331346131,314.3738446,73.55011645
SLPB,41656,41.55451,-70.50599,4.5,19.5,0.163104326,15.78097212,0.514459691,0.5,0.05,15.28097212,0.514459691,0.553539759,0.085687955,0,0,-99999,-99999,-99999,-99999,32.58019999,1.233271559,1.598050307,260.6489177,-99999
SLPB,41656,41.55451,-70.50599,5.5,18.5,0.171501272,13.32943234,0.739783495,0.449718503,0.127225364,12.87971384,0.750643666,2.828435968,0.171968907,0,0,26.66409854,1.828979949,-24.06505883,2.569751343,39.37372938,1.652021689,1.471988921,252.4479727,68.38893212
SLPB,41656,41.55451,-70.50599,6.5,17.5,0.116030534,15.53106385,0.966032172,0.946711688,0.194833265,14.58435217,0.985483718,1.69608414,0.17435745,0,0,-99999,-99999,-99999,-99999,45.76568856,2.122852699,1.56446556,181.5257749,-99999
SLPB,41656,41.55451,-70.50599,7.5,16.5,0.123409669,13.27778484,0.917494932,0.5,0.05,12.77778484,0.917494932,0.545123557,0.158085831,0,0,31.09696555,1.593304955,-24.74748026,2.107337275,53.14205737,2.794095685,1.355680588,167.3040929,54.28770254
SLPB,41656,41.55451,-70.50599,8.5,15.5,0.154452926,8.772255742,0.628093511,0.636245399,0.148499676,8.136010343,0.645409647,1.34938094,0.143574132,0,0,-99999,-99999,-99999,-99999,60.54061929,3.636273158,1.351614016,208.7607399,-99999
SLPB,41656,41.55451,-70.50599,9.5,14.5,0.169211196,8.389944482,0.458929963,0.476232593,0.096198984,7.913711889,0.468903994,1.224797963,0.103127988,0,0,11.1425882,0.705651929,-24.40012301,2.209099166,70.91612805,5.205574461,0.96380816,163.0871314,20.84935477
SLPB,41656,41.55451,-70.50599,10.5,13.5,0.216030534,4.278705558,0.311061894,0.477616441,0.071642466,3.801089117,0.31920549,0.349691768,0.057699142,0,0,-99999,-99999,-99999,-99999,79.47145628,6.926395124,1.168862225,252.5099311,-99999
SLPB,41656,41.55451,-70.50599,11.5,12.5,0.283531409,2.870966746,0.175416068,0.545163769,0.047919895,2.325802977,0.181843651,0.36311192,0.033224741,0,0,6.863458161,0.389088591,-24.4550433,2.156363567,88.50301516,9.242092976,1.107228568,313.9340762,19.48514799
SLPB,41656,41.55451,-70.50599,12.5,11.5,0.499490662,1.276683357,0.122306266,0.448723776,0.036167136,0.827959581,0.127541696,0.090850571,0.017252523,0,0,11.27976021,0.636885839,-24.68698628,2.825457587,95.81683293,11.52443768,1.367274973,682.9410815,76.93516442
SLPB,41656,41.55451,-70.50599,13.5,10.5,0.550636132,1.377700746,0.143005337,0.455512801,0.042727101,0.922187945,0.149251907,0.09864459,0.01586205,0,0,13.16440337,0.708301762,-24.15795219,2.791432573,-99999,-99999,-99999,-99999,-99999
SLPB,41656,41.55451,-70.50599,14.5,9.5,0.86259542,0.984792092,0.088532809,0.477761139,0.028331236,0.507030954,0.092955458,0.070001554,0.011893264,0,0,15.99918889,0.794397298,-24.30993812,2.858763399,-99999,-99999,-99999,-99999,-99999
SLPB,41656,41.55451,-70.50599,15.5,8.5,0.265648855,1.61727473,0.194881605,0.590050092,0.06372541,1.027224638,0.205036016,0,0,0,0,12.80685622,0.604088125,-24.6773493,2.914714613,-99999,-99999,-99999,-99999,-99999
SLPB,41656,41.55451,-70.50599,16.5,7.5,0.672264631,0.831405313,0.074078213,0.576969015,0.035772079,0.254436299,0.082263135,0,0,0,0,11.80637678,0.530363352,-25.21498413,3.035373428,-99999,-99999,-99999,-99999,-99999
SLPB,41656,41.55451,-70.50599,17.5,6.5,0.737913486,0.532403992,0.106267837,0.449754041,0.036834856,0.082649951,0.112470706,0,0,0,0,14.98104555,0.616296894,-25.1942754,2.921932478,-99999,-99999,-99999,-99999,-99999
SLPB,41656,41.55451,-70.50599,18.5,5.5,0.994910941,0.650782111,0.081347764,0.607944744,0.02948532,0.042837368,0.086526544,0,0,0,0,7.24766993,0.294436163,-25.5799225,3.426690261,-99999,-99999,-99999,-99999,-99999
SLPB,41656,41.55451,-70.50599,19.5,4.5,1.003307888,0.679987479,0.064122819,0.556199682,0.023082287,0.123787797,0.068150773,0,0,0,0,8.863332197,0.339416924,-25.32810411,3.610444295,-99999,-99999,-99999,-99999,-99999
SLPC,41794,41.55449,-70.50714,0,14,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999
SLPC,41794,41.55449,-70.50714,0.5,13.5,0.155725191,25.25690947,0.474829898,1.195643473,0.115977417,24.061266,0.488788495,0,0,7.683481349,0.582407886,-99999,-99999,-99999,-99999,2.266472413,0.11740337,4.412142826,687.0817837,-99999
SLPC,41794,41.55449,-70.50714,1.5,12.5,0.137150127,23.45868064,0.494978161,0.595408678,0.08299997,22.86327196,0.501888808,0,0,0,0,23.53682301,1.833473092,-16.46760894,3.001816159,4.294456889,0.124939764,4.931004217,676.2878557,161.0140624
SLPC,41794,41.55449,-70.50714,2.5,11.5,0.099491094,24.42065784,0.627610906,0.704646956,0.141563573,23.71601088,0.643378345,0,0,0,0,-99999,-99999,-99999,-99999,6.42164006,0.149091724,4.70105261,611.1368394,-99999
SLPC,41794,41.55449,-70.50714,3.5,10.5,0.155470738,26.94737458,0.552421179,0.335395667,0.092971679,26.61197891,0.56019005,0,0,0,0,25.07986491,2.032986708,-16.54912137,2.271614829,9.517452758,0.184755048,3.23016958,502.1968482,126.7886826
SLPC,41794,41.55449,-70.50714,4.5,9.5,0.149363868,23.6520379,0.510884019,0.247343885,0.105541636,23.40469402,0.521671848,0,0,0,0,-99999,-99999,-99999,-99999,12.3880039,0.221412521,3.483651568,520.3316718,-99999
SLPC,41794,41.55449,-70.50714,5.5,8.5,0.130788804,26.43222091,0.827328515,0.727273711,0.148727474,25.7049472,0.840590467,0,0,0,0,24.80535385,2.061132324,-16.41480977,1.982202167,15.41394051,0.267990671,3.304761902,432.2258569,117.9365693
SLPC,41794,41.55449,-70.50714,6.5,7.5,0.142748092,22.56181101,0.699416141,0.329689642,0.115885909,22.23212136,0.708951678,0,0,0,0,-99999,-99999,-99999,-99999,18.55831574,0.320681903,3.180282014,453.9791883,-99999
SLPC,41794,41.55449,-70.50714,7.5,6.5,0.124681934,21.64854541,0.790171907,0.782779431,0.176047094,20.86576597,0.809545689,0,0,0,0,24.88338286,1.928761114,-15.91673188,1.688862194,21.3874034,0.372738627,3.534708434,440.7142832,111.7133294
SLPC,41794,41.55449,-70.50714,8.5,5.5,0.145292621,18.72453097,0.722766896,0.480023341,0.15115935,18.24450763,0.738404452,0,0,0,0,-99999,-99999,-99999,-99999,24.55169134,0.436998806,3.160268651,459.163715,-99999
SLPC,41794,41.55449,-70.50714,9.5,4.5,0.193638677,16.69358941,0.570920758,0.805898057,0.134020847,15.88769135,0.586440192,0,0,0,0,24.36320515,1.987590014,-15.69823818,1.60966239,28.66350058,0.529508675,2.432019439,470.9330263,115.4451365
SLPC,41794,41.55449,-70.50714,10.5,3.5,0.177099237,21.56042381,0.401023883,0.487652069,0.070465724,21.07277174,0.407167745,0.315081586,0.055233802,0,0,-99999,-99999,-99999,-99999,34.48139115,0.681627336,1.718836042,304.404551,-99999
SLPC,41794,41.55449,-70.50714,11.5,2.5,0.180916031,21.53618651,0.366115171,0.30533214,0.057371909,21.23085437,0.370583127,0.090937212,0.035101764,0,0,25.28337029,1.713967393,-14.94856684,1.812344442,41.82514568,0.923252395,1.361701288,246.3535919,69.71127035
SLPC,41794,41.55449,-70.50714,12.5,1.5,0.2,11.32663053,0.292227068,0.683567022,0.074918946,10.64306351,0.301677821,0.793081573,0.049964139,0,0,-99999,-99999,-99999,-99999,46.75806164,1.114898286,2.027198532,405.4397064,-99999
SLPC,41794,41.55449,-70.50714,13.5,0.5,0.350636132,6.208412861,0.292416246,0.561325833,0.081841306,5.647087028,0.303653191,0.796362273,0.05192282,0,0,26.18812947,1.631826997,-16.29303838,2.588059012,49.71959444,1.235161198,3.376629837,675.3259674,194.8097733
SLPC,41794,41.55449,-70.50714,14.5,-0.5,0.130788804,7.919869994,0.528255329,1.007446992,0.141143324,6.912423002,0.546786183,0.640172904,0.095705849,0,0,-99999,-99999,-99999,-99999,52.30425046,1.350987953,3.868986786,506.0201547,-99999
SLPC,41794,41.55449,-70.50714,15.5,-1.5,0.120356234,8.267289099,0.38690913,1.143214681,0.120609149,7.124074419,0.405271812,1.010589577,0.164018688,0,0,24.82479982,1.609628014,-19.49668091,2.671564143,54.9640878,1.471259079,3.759628393,452.494715,118.903893
SLPC,41794,41.55449,-70.50714,16.5,-2.5,0.239185751,5.43854427,0.292049827,0.519351908,0.07753924,4.919192363,0.302167893,0,0,0,0,-99999,-99999,-99999,-99999,59.01448704,1.680439869,2.468892423,590.5238875,-99999
SLPC,41794,41.55449,-70.50714,17.5,-3.5,0.162849873,5.235391098,0.449720095,0.535528161,0.128794523,4.699862936,0.467799309,0,0,0,0,26.39152364,1.790315356,-18.27248378,2.723274731,61.95306264,1.834090451,3.403009269,554.1796265,155.7570757
SLPC,41794,41.55449,-70.50714,18.5,-4.5,0.142239186,7.065009032,0.556722712,0.558938382,0.129953174,6.506070649,0.571688731,0,0,0,0,-99999,-99999,-99999,-99999,65.90754892,2.072782109,2.528773473,359.6906797,-99999
SLPC,41794,41.55449,-70.50714,19.5,-5.5,0.162340967,7.135025074,0.474479167,0.510520735,0.104299386,6.624504339,0.485807413,0,0,0,0,24.57682757,1.81104991,-16.41850079,2.808052867,71.21309538,2.442319708,1.884819987,305.9834992,77.90396286
SLPC,41794,41.55449,-70.50714,20.5,-6.5,0.124936387,7.487928538,0.652198576,0.350693996,0.156339383,7.137234542,0.670675022,0,0,0,0,-99999,-99999,-99999,-99999,76.39262612,2.858934832,1.93067683,241.2117872,-99999
SLPC,41794,41.55449,-70.50714,21.5,-7.5,0.15648855,7.585438862,0.486226631,0.592355389,0.111777462,6.993083472,0.498909348,0,0,0,0,-99999,-99999,-99999,-99999,84.15813045,3.659971227,1.287746369,201.5175616,-99999
SLPC,41794,41.55449,-70.50714,22.5,-8.5,0.119592875,5.754232802,0.441349656,0.694088721,0.123408975,5.060144081,0.45827862,0.144828804,0.072515782,0,0,24.44537813,1.549231336,-15.28429557,2.171170663,89.42538829,4.302576126,1.898521069,227.0495935,52.17553113
SLPC,41794,41.55449,-70.50714,23.5,-9.5,0.0956743,5.427339187,0.45426829,0.465435558,0.124504012,4.961903629,0.471021155,0,0,0,0,-99999,-99999,-99999,-99999,94.26220575,4.931907791,2.067475169,197.8042401,-99999
