study_id,site_id,core_id,depth_min,depth_max,dry_bulk_density,fraction_organic_matter,cs137_activity,cs137_activity_se,cs137_peak_present,total_pb210_activity,total_pb210_activity_se,ra226_activity,ra226_activity_se,excess_pb210_activity,age,slice_thickness,kolker_bulk_density,kolker_pb_inventory,fraction_small_grain
Nolte_2020,NFB,NFB_ungrazed_seaward,26,26,0.516804981,0.06847216845,5.537,0.5705,NA,74.37,7.104,24.78,1.3555,49.59,NA,2.1,0.5168049812589103,0.053819553943321656,0.37748
Nolte_2020,NFB,NFB_ungrazed_seaward,28,28,0.585148897,0.04577690750999999,3.929,0.5125,NA,59.3,6.086,24.39,1.3224999999999998,34.91,NA,2.1,0.585148897025443,0.042897850789832256,0.34506
Nolte_2020,NFB,NFB_ungrazed_seaward,30,30,0.583533966,0.05044441496,4.04,0.4905,NA,62.28,6.174,25.205,1.3195000000000001,37.075,NA,2.1,0.5835339662637368,0.04543249577837889,0.38939999999999997
Nolte_2020,NFB,NFB_ungrazed_seaward,32,32,0.556999484,0.07184492113,4.468,0.5051,NA,58.14,6.11,24.545,1.311,33.595,NA,2.1,0.5569994841201751,0.039296035104936296,0.51593
Nolte_2020,NFB,NFB_ungrazed_seaward,34,34,0.537840736,0.06872471505,4.672,0.5269,NA,62.5,6.345,24.085,1.3050000000000002,38.415,NA,2.1,0.5378407364374518,0.04338841896951389,0.5461699999999999
Nolte_2020,NFB,NFB_ungrazed_seaward,36,36,0.479917697,0.1019423151,6.805,0.5882,NA,82.03,7.462,24,1.3464999999999998,58.03,NA,2.1,0.47991769706668336,0.05848421031763724,0.55446
Nolte_2020,NFB,NFB_ungrazed_seaward,38,38,0.486180011,0.09717566626,9.402,0.7002,NA,97.16,8.389,21.97,1.3235000000000001,75.19,NA,2.1,0.4861800111483417,0.076767337580312,0.5049
Nolte_2020,NFB,NFB_ungrazed_seaward,4,4,0.40055457,0.1426399127,4.54,0.6394,NA,79.35,7.459,20.04,1.3415,59.309999999999995,NA,2.1,0.4005545697723156,0.04988947221971168,0.19472
Nolte_2020,NFB,NFB_ungrazed_seaward,40,40,0.451804767,0.1076804967,8.839,0.7048,NA,106.9,8.865,23.055,1.3815,83.845,NA,2.1,0.451804766826127,0.0795512984165269,0.51374
Nolte_2020,NFB,NFB_ungrazed_seaward,42,42,0.451117733,0.108025257,8.434,0.672,NA,94.31,8.16,25.305,1.433,69.005,NA,2.1,0.45111773314324694,0.0653716962686545,0.51211
Nolte_2020,NFB,NFB_ungrazed_seaward,44,44,0.433404389,0.121415578,9.589,0.7447,NA,85.61,8.136,24.615000000000002,1.4344999999999999,60.995,NA,2.1,0.4334043888162754,0.055514551461282306,0.32941000000000004
Nolte_2020,NFB,NFB_ungrazed_seaward,46,46,0.431588109,0.1278053823,8.647,0.6824,NA,98.19,8.435,24.98,1.4225,73.21,NA,2.1,0.4315881089805107,0.06635278746277269,0.43560000000000004
Nolte_2020,NFB,NFB_ungrazed_seaward,48,48,0.498242343,0.1020554215,7.196,0.6153,NA,75.69,7.129,24.995,1.3705,50.69499999999999,NA,2.1,0.4982423426044176,0.053042630672494984,0.47962000000000005
Nolte_2020,NFB,NFB_ungrazed_seaward,50,50,0.539561452,0.07395777659,5.937,0.9909,NA,66.6,8.107,26.68,1.9845,39.919999999999995,NA,2.1,0.5395614516889035,0.04523251561798416,0.46291
Nolte_2020,NFB,NFB_ungrazed_seaward,52,52,0.50457707,0.08367947532,6.96,0.9415,NA,68.64,7.84,22.145,1.8165,46.495000000000005,NA,2.1,0.5045770699507085,0.04926665282145221,0.48505000000000004
Nolte_2020,NFB,NFB_ungrazed_seaward,54,54,0.480804929,0.09310460251000001,7.889,1.053,NA,63.42,8.368,22.895,1.9605000000000001,40.525000000000006,NA,2.1,0.4808049290234871,0.04091770147222132,0.39238999999999996
Nolte_2020,NFB,NFB_ungrazed_seaward,54,56,0.47392037,0.10000503549999999,8.663,1.134,NA,71.45,9.15,22.665,2.0955,48.785000000000004,NA,2.1,0.47392037017984473,0.048552431044369834,0.4986
Nolte_2020,NFB,NFB_ungrazed_seaward,56,58,0.488342683,0.07634695186,7.32,1.116,NA,58.16,8.283,23.4,2.0365,34.76,NA,2.1,0.48834268250185126,0.03564706245190514,0.57779
Nolte_2020,NFB,NFB_ungrazed_seaward,6,6,0.661985625,0.03241581446,1.572,0.3716,NA,31.68,4.461,20.134999999999998,1.079,11.545000000000002,NA,2.1,0.6619856249659203,0.01604951048448626,0.32126
Nolte_2020,NFB,NFB_ungrazed_seaward,58,60,0.425514417,0.1108589564,10.68,1.115,NA,78.06,8.682,24.86,1.9975,53.2,NA,2.1,0.4255144174625539,0.04753847071891653,0.45875
Nolte_2020,NFB,NFB_ungrazed_seaward,60,62,0.441785334,0.1141953619,10.03,1.176,NA,73.7,9.416,25.88,2.2184999999999997,47.82000000000001,NA,2.1,0.44178533378042206,0.04436496678889756,0.39096
Nolte_2020,NFB,NFB_ungrazed_seaward,62,64,0.443088434,0.1187533034,10.67,1.201,NA,72.51,9.201,23.965000000000003,2.1635,48.545,NA,2.1,0.4430884339148161,0.045170428851228975,0.37877000000000005
Nolte_2020,NFB,NFB_ungrazed_seaward,64,66,0.500872939,0.10258019759999999,9.633,1.037,NA,60.51,7.86,24.91,1.9545,35.599999999999994,NA,2.1,0.5008729385863704,0.037445260888717045,0.38238999999999995
Nolte_2020,NFB,NFB_ungrazed_seaward,66,68,0.495742096,0.09202556358000001,10.6,1.117,NA,56.96,8.389,22.625,2.0365,34.335,NA,2.1,0.49574209568888894,0.03574474019650381,0.34380000000000005
Nolte_2020,NFB,NFB_ungrazed_seaward,68,70,0.478019705,0.09616394303,9.628,1.119,NA,71.12,8.703,23.73,2.0595,47.39,NA,2.1,0.478019704734155,0.04757204299543837,0.52962
Nolte_2020,NFB,NFB_ungrazed_seaward,70,72,0.544319104,0.06966873363000001,7.828,0.8555,NA,45.89,6.446,25.035,1.734,20.855,NA,2.1,0.5443191041098393,0.02383872732404247,0.43463
Nolte_2020,NFB,NFB_ungrazed_seaward,72,74,0.408745207,0.13546937420000002,11.66,1.076,NA,77.37,8.26,22.47,1.907,54.900000000000006,NA,2.1,0.4087452072352938,0.047124234942157034,0.41798
Nolte_2020,NFB,NFB_ungrazed_seaward,74,76,0.400475391,0.1369228712,13.04,1.182,TRUE,74.07,8.896,22.02,2.03,52.05,24,2.1,0.4004753910947765,0.04377396262361454,0.41506
Nolte_2020,NFB,NFB_ungrazed_seaward,76,78,0.403815033,0.1399517927,12.23,1.089,NA,64.06,8.276,22.425,1.9165,41.635000000000005,NA,2.1,0.40381503283553566,0.03530696167342581,0.47277
Nolte_2020,NFB,NFB_ungrazed_seaward,8,8,0.575497312,0.06111958611999999,2.916,0.4626,NA,49.84,5.614,21.020000000000003,1.2065000000000001,28.82,NA,2.1,0.5754973121722009,0.03483024832728594,0.25041
Nolte_2020,NFB,NFB_ungrazed_seaward,78,80,0.450773312,0.1149053681,11.8,1.022,NA,48.77,7.433,22.695,1.8860000000000001,26.075000000000003,NA,2.1,0.45077331182258756,0.024683219622125344,0.5203099999999999
Nolte_2020,SNK,SNK_grazed_landward,0,1,0.398531994,0.07813759990000001,4,0.5136,NA,78.16,6.916,22.685000000000002,1.3085,55.474999999999994,NA,1.124,0.39853199387041066,0.0248500240925962,0.3177
Nolte_2020,SNK,SNK_grazed_landward,9,10,0.604704452,0.07484371382,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.124,0.6047044523801237,0.009519027701676005,0.2667
Nolte_2020,SNK,SNK_grazed_landward,10,11,0.646900405,0.06851794959,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.124,0.6469004054584522,0.010183260360572882,0.2667
Nolte_2020,SNK,SNK_grazed_landward,11,12,0.6479798,0.062192185350000005,8.605,0.9509,NA,29.93,6.921,22.259999999999998,1.785,7.670000000000002,NA,1.124,7.060633729027003,0.060870288228640136,0.2438
Nolte_2020,SNK,SNK_grazed_landward,12,13,0.648014632,0.06863326952,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.124,0.6480146317225962,0.00893161806976413,0.28729999999999994
Nolte_2020,SNK,SNK_grazed_landward,13,14,0.622368387,0.07507435369,30.98,1.403,TRUE,40.75,7.137,23.895000000000003,1.8765,16.854999999999997,24,1.124,-6.2745723630700745,-0.11887189890980981,0.3308
Nolte_2020,SNK,SNK_grazed_landward,14,15,0.652190572,0.07362936225,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.124,NA,NA,0.33730000000000004
Nolte_2020,SNK,SNK_grazed_landward,15,16,0.645187774,0.07218437081000001,27.28,1.217,NA,38.85,7.157,20.939999999999998,1.6844999999999999,17.910000000000004,NA,1.124,0.8540582043370541,0.01719290906219655,0.34380000000000005
Nolte_2020,SNK,SNK_grazed_landward,16,17,0.641043364,0.07480370061000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.124,0.6410433641463086,0.010469340731095553,0.35924999999999996
Nolte_2020,SNK,SNK_grazed_landward,17,18,0.619225361,0.07742303042,17.88,1.097,NA,33.39,6.818,22.240000000000002,1.7535,11.149999999999999,NA,1.124,-0.20152271410768835,-0.002525603566826015,0.3747
Nolte_2020,SNK,SNK_grazed_landward,18,19,0.61151109,0.07206385863,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.124,0.6115110896632912,0.012160735788147385,0.37705
Nolte_2020,SNK,SNK_grazed_landward,1,2,0.549965152,0.09716493442999999,4,0.5136,NA,78.16,6.916,22.685000000000002,1.3085,55.474999999999994,NA,1.124,0.5499651521535077,0.034292472100864606,0.3177
Nolte_2020,SNK,SNK_grazed_landward,19,20,0.633132912,0.06670468685,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.124,-0.23977761363017608,-0.004768306342366724,0.37705
Nolte_2020,SNK,SNK_grazed_landward,20,21,0.57421272,0.07361278066,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.124,0.8031305614302362,0.015971351502909407,0.37705
Nolte_2020,SNK,SNK_grazed_landward,21,22,0.590595578,0.08052087447,15.57,0.92112,NA,44.81,6.799,20.575000000000003,1.4745,24.235,NA,1.124,0.81349001219892,0.022159581820900293,0.37939999999999996
Nolte_2020,SNK,SNK_grazed_landward,22,23,0.59990981,0.07688419478,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.124,0.5999098100409416,0.016645061594807362,0.3678
Nolte_2020,SNK,SNK_grazed_landward,23,24,0.612255663,0.07324751509,12.32,1.568,NA,49.65,11.49,24.515,2.7735000000000003,25.134999999999998,NA,1.124,0.6122556629323828,0.017297287802693316,0.35619999999999996
Nolte_2020,SNK,SNK_grazed_landward,24,26,0.654620354,0.05475595211,8.007,0.5349,NA,32.22,4.515,23.91,1.2505,8.309999999999999,NA,2.248,0.6546203538877211,0.012228884276534051,0.32030000000000003
Nolte_2020,SNK,SNK_grazed_landward,26,28,0.646874346,0.053630749230000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.248,0.646874346136524,0.012556788432542213,0.31515
Nolte_2020,SNK,SNK_grazed_landward,2,3,0.504510867,0.09467329308,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.124,0.5045108665677045,0.02754260029505339,0.30865000000000004
Nolte_2020,SNK,SNK_grazed_landward,28,30,0.679517246,0.05250554636,9.099,0.9015,NA,29.3,6.39,20.34,1.676,8.96,NA,2.248,0.8428742390815525,0.01697724035351976,0.31
Nolte_2020,SNK,SNK_grazed_landward,30,32,0.693662142,0.05639351428,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.248,-0.5692270232102692,-0.006638040931166555,0.3293
Nolte_2020,SNK,SNK_grazed_landward,32,34,0.64613631,0.06028148219,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.248,0.646136309558222,0.007534918573913207,0.3293
Nolte_2020,SNK,SNK_grazed_landward,34,36,0.621623493,0.0768815117,6.929,0.8648,NA,25.18,6.452,23.765,1.7355,1.4149999999999991,NA,2.248,NA,NA,0.3486
Nolte_2020,SNK,SNK_grazed_landward,36,38,0.620423381,0.06276579565,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.248,0.6204233806294556,0.004909385393985657,0.35185
Nolte_2020,SNK,SNK_grazed_landward,3,4,0.575724651,0.09218165174,4.529,1.263,NA,65.39,10.12,23.725,2.4370000000000003,41.665,NA,1.124,0.5757246510677418,0.02696202596749291,0.29960000000000003
Nolte_2020,SNK,SNK_grazed_landward,38,40,0.59922973,0.08787579388,7.931,0.9579,NA,28.54,6.983,22.915,1.8455,5.625,NA,2.248,0.5992297304411865,0.007577259941428805,0.35509999999999997
Nolte_2020,SNK,SNK_grazed_landward,40,45,0.601557754,0.05715163407999999,7.113,0.8807,NA,33.25,6.947,22.490000000000002,1.744,10.759999999999998,NA,5.620000000000001,0.6015577538829904,0.03637691924660909,0.34619999999999995
Nolte_2020,SNK,SNK_grazed_landward,4,5,0.528377834,0.08653977325,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.124,0.5283778339080926,0.025785509334563986,0.29460000000000003
Nolte_2020,SNK,SNK_grazed_landward,45,50,0.634984371,0.06943466594,10.66,0.9164,NA,26.79,6.557,24.73,1.9765000000000001,2.0599999999999987,NA,5.620000000000001,0.6349843709729316,0.00735134105962782,0.3575
Nolte_2020,SNK,SNK_grazed_landward,50,55,0.584011042,0.11346515289999999,3.712,0.4363,NA,36.65,4.828,24.060000000000002,1.2475,12.589999999999996,NA,5.620000000000001,0.5840110420607344,0.0413221684898409,0.43119999999999997
Nolte_2020,SNK,SNK_grazed_landward,5,6,0.593035297,0.08089789477,4.492,0.5662,NA,65.93,6.903,20.759999999999998,1.357,45.17000000000001,NA,1.124,0.5930352972288621,0.030109042518430343,0.29460000000000003
Nolte_2020,SNK,SNK_grazed_landward,55,60,0.560295787,0.09480815051000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.620000000000001,0.5602957869412911,0,NA
Nolte_2020,SNK,SNK_grazed_landward,60,65,0.554759026,0.0761511481,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.620000000000001,0.5547590260768359,0,NA
Nolte_2020,SNK,SNK_grazed_landward,6,7,0.584812704,0.07650641156,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.124,0.5848127038148759,0.021530827087524847,0.29460000000000003
Nolte_2020,SNK,SNK_grazed_landward,65,70,0.566952995,0.07057534560999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.620000000000001,0.566952995146645,0,NA
Nolte_2020,SNK,SNK_grazed_landward,70,75,0.554926376,0.07057534560999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.620000000000001,0.5549263758373465,0,NA
Nolte_2020,SNK,SNK_grazed_landward,7,8,0.602410834,0.07211492835,3.928,1.104,NA,44.02,8.711,23.68,2.144,20.340000000000003,NA,1.124,-1.5899071519958365,-0.03634871169407314,0.2896
Nolte_2020,SNK,SNK_grazed_landward,75,80,0.587604334,0.06499954311,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.620000000000001,0.5876043344681452,0,NA
Nolte_2020,SNK,SNK_grazed_landward,8,9,0.596337624,0.07347932109000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.124,0.5963376236053398,0.009387320262498292,0.2667
Nolte_2020,SNK,SNK_grazed_seaward,0,1,0.409527023,0.1130506227,5.684,0.6876,NA,117.6,11.63,23.875,2.0365,93.725,NA,1.046,0.40952702285619513,0.04014853454718794,0.2907
Nolte_2020,SNK,SNK_grazed_seaward,9,10,0.560439669,0.08380782033999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.046,0.5604396688015865,0.009668231594644834,0.18075
Nolte_2020,SNK,SNK_grazed_seaward,10,11,0.656192364,0.061202205770000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.046,0.6561923642987576,0.011320076186334337,0.18075
Nolte_2020,SNK,SNK_grazed_seaward,11,12,0.694483916,0.03859659119,3.604,0.41,NA,32.77,4.421,17.924999999999997,1.0474999999999999,14.845000000000006,NA,1.046,-0.9614172860594233,-0.014928762633683543,0.1336
Nolte_2020,SNK,SNK_grazed_seaward,12,13,0.688720603,0.04869742046,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.046,-0.8978898516214403,-0.008389339550190512,0.09105
Nolte_2020,SNK,SNK_grazed_seaward,13,14,0.644501047,0.05879824973,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.046,0.6445010474956007,0.00602182786466516,0.09105
Nolte_2020,SNK,SNK_grazed_seaward,14,15,0.706360405,0.04583283625,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.046,0.7063604050152121,0.0065998042764171105,0.09105
Nolte_2020,SNK,SNK_grazed_seaward,15,16,0.715057421,0.03286742277,4.35,0.9206,NA,21.8,6.942,18.78,1.7645,3.0199999999999996,NA,1.046,0.7150574213852081,0.002258809189562161,0.048499999999999995
Nolte_2020,SNK,SNK_grazed_seaward,16,17,0.682307413,0.041585995650000006,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.046,0.6823074127282036,0.0029653967156804285,0.10554999999999999
Nolte_2020,SNK,SNK_grazed_seaward,17,18,0.671430127,0.050304568529999996,12.23,0.9087,NA,25.19,6.151,19.9,1.6255000000000002,5.290000000000003,NA,1.046,0.6714301266098461,0.003715251176775328,0.16260000000000002
Nolte_2020,SNK,SNK_grazed_seaward,18,19,0.598398827,0.06580361653,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.046,0.5983988268255324,0.003908902704507621,0.27825000000000005
Nolte_2020,SNK,SNK_grazed_seaward,1,2,0.396507345,0.1611017022,5.684,0.6876,NA,117.6,11.63,23.875,2.0365,93.725,NA,1.046,0.3965073447890423,0.03887213283130922,0.2907
Nolte_2020,SNK,SNK_grazed_seaward,19,20,0.588623459,0.08130266453999999,35.96,1.512,NA,31.76,7.434,24.560000000000002,1.954,7.199999999999999,NA,1.046,0.5886234592732003,0.004433040996478326,0.39390000000000003
Nolte_2020,SNK,SNK_grazed_seaward,20,21,0.643415337,0.07888575364,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.046,0.6434153367006932,0.009873092526911532,0.39105000000000006
Nolte_2020,SNK,SNK_grazed_seaward,21,22,0.622672396,0.07646884273,37.11,1.484,TRUE,46.14,7.241,24,1.612,22.14,24,1.046,0.6226723955005459,0.014420121310855662,0.3882
Nolte_2020,SNK,SNK_grazed_seaward,22,23,0.603503888,0.07414497392000001,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.046,0.6035038875037049,0.008877164995249808,0.36515000000000003
Nolte_2020,SNK,SNK_grazed_seaward,23,24,0.629735882,0.07414497392000001,22.25,1.46,NA,28.96,9.039,22.975,2.2755,5.984999999999999,NA,1.046,0.6297358822183837,0.00394234184081057,0.3837
Nolte_2020,SNK,SNK_grazed_seaward,24,26,0.5989987,0.07182110511,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.092,-1.2606345737862112,-0.04293438976171308,0.38815
Nolte_2020,SNK,SNK_grazed_seaward,26,28,0.582856486,0.09186058291,17.71,0.8943,NA,47.5,6.185,20.924999999999997,1.343,26.575000000000003,NA,2.092,0.5828564863863701,0.032403848075001615,0.3926
Nolte_2020,SNK,SNK_grazed_seaward,2,3,0.48222997,0.1335749871,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.046,0.4822299699859551,0.03727860940467537,0.3034
Nolte_2020,SNK,SNK_grazed_seaward,28,30,0.597578399,0.0728981746,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.092,0.5975783986342181,0.025062061564327973,0.36394999999999994
Nolte_2020,SNK,SNK_grazed_seaward,30,32,0.65077645,0.05946311457,11.9,0.655,NA,33.81,4.852,20.29,1.1755,13.520000000000003,NA,2.092,0.6507764500853825,0.018406456989982948,0.3353
Nolte_2020,SNK,SNK_grazed_seaward,32,34,0.646398127,0.04602805454,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.092,0.646398126508018,0.01653143816600461,0.33925
Nolte_2020,SNK,SNK_grazed_seaward,34,36,0.584058928,0.09413910464000001,8.268,0.5186,NA,30.08,4.133,19.15,1.0415,10.93,NA,2.092,0.5840589277672379,0.013354834456397444,0.3432
Nolte_2020,SNK,SNK_grazed_seaward,36,38,0.553876405,0.07520391905,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.092,0.9716121788110413,0.024792793140791743,0.3421
Nolte_2020,SNK,SNK_grazed_seaward,3,4,0.482145169,0.10604827200000001,2.633,1.462,NA,79.93,12.53,25.845,2.7785,54.08500000000001,NA,1.046,-0.6536885394678119,-0.036981062911343975,0.3161
Nolte_2020,SNK,SNK_grazed_seaward,38,40,0.650874479,0.0666465841,8.847,0.5965,NA,35.2,4.905,21.735,1.2109999999999999,13.465000000000003,NA,2.092,0.6508744787582806,0.018334339999756685,0.341
Nolte_2020,SNK,SNK_grazed_seaward,40,45,0.588791609,0.05808924915,6.281,0.4444,NA,25.47,3.608,17.96,0.9725999999999999,7.509999999999998,NA,5.23,0.5887916087590674,0.023126144654712515,0.30829999999999996
Nolte_2020,SNK,SNK_grazed_seaward,4,5,0.502884085,0.09947827851999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.046,0.5028840846775369,0.03239211162342708,0.272
Nolte_2020,SNK,SNK_grazed_seaward,45,50,0.550132294,0.09548410726,9.588,0.5385,NA,31.65,4.256,19.16,1.0485,12.489999999999998,NA,5.23,0.5501322943956961,0.03593612682712173,0.31170000000000003
Nolte_2020,SNK,SNK_grazed_seaward,50,55,0.561394537,0.061467629419999996,6.608,0.4503,NA,24.36,3.845,19.04,1.0138500000000001,5.32,NA,5.23,0.5613945370420798,0.015620017040844012,0.4428
Nolte_2020,SNK,SNK_grazed_seaward,5,6,0.615003111,0.09290828503,5.059,0.6738,NA,89.3,8.447,20.225,1.4415,69.07499999999999,NA,1.046,0.6150031105784513,0.044435481496914016,0.272
Nolte_2020,SNK,SNK_grazed_seaward,55,60,0.588667701,0.06598228958,2.434,0.7971,NA,17.4,6.188,19.125,1.6600000000000001,-1.7250000000000014,NA,5.23,0.5886677013434949,0,0.1393
Nolte_2020,SNK,SNK_grazed_seaward,60,65,0.598097635,0.06068169366,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.23,0.5980976348375501,0,NA
Nolte_2020,SNK,SNK_grazed_seaward,6,7,0.581567685,0.07184221488,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.046,0.7494418217914857,0.03418462331898573,0.272
Nolte_2020,SNK,SNK_grazed_seaward,65,70,0.595817422,0.05095030954,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.23,0.5958174216227767,0,NA
Nolte_2020,SNK,SNK_grazed_seaward,70,75,0.643232632,0.041218925420000004,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.23,0.6432326318979562,0,NA
Nolte_2020,SNK,SNK_grazed_seaward,7,8,0.654974091,0.05077614473,2.492,0.8004,NA,39.12,6.637,20.979999999999997,1.6505,18.14,NA,1.046,0.6549740910606615,0.012427766592385061,0.2279
Nolte_2020,SNK,SNK_grazed_seaward,75,80,0.585494581,0.04625410931,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.23,0.5854945811934741,0,NA
Nolte_2020,SNK,SNK_grazed_seaward,80,85.5,0.575477164,0.0512892932,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.753,0.5754771640729716,0,NA
Nolte_2020,SNK,SNK_grazed_seaward,8,9,0.604022945,0.06729198253,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.046,0.6040229451268412,0.010420093449939634,0.18075
Nolte_2020,SNK,SNK_ungrazed_landward,0,1,0.386704733,0.1700283828,7.042,0.8489,NA,139.2,11.81,27.525,1.846,111.67499999999998,NA,1.124,-2.7947009000837606,-0.35079840267094387,0.39649999999999996
Nolte_2020,SNK,SNK_ungrazed_landward,9,10,0.593779137,0.07923408091,14.18,1.474,NA,65.03,10.47,28.174999999999997,2.637,36.855000000000004,NA,1.124,0.5937791370677791,0.02459731262861549,0.3336
Nolte_2020,SNK,SNK_ungrazed_landward,10,11,0.526228523,0.07943208405,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.124,0.52622852308054,0.01783758403371676,0.365
Nolte_2020,SNK,SNK_ungrazed_landward,11,12,0.609603887,0.07963008718,56.93,2.132,TRUE,50.33,9.343,26.869999999999997,2.3659999999999997,23.46,24,1.124,0.6096038870954604,0.01607466928297568,0.39640000000000003
Nolte_2020,SNK,SNK_ungrazed_landward,12,13,0.612663399,0.08370838186,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.124,0.6126633989588038,0.013774394792744987,0.4156
Nolte_2020,SNK,SNK_ungrazed_landward,13,14,0.591379958,0.08778667653,29.01,1.552,NA,42.29,9.252,25.744999999999997,2.3045,16.545,NA,1.124,-1.2813735401008775,-0.023829165548369183,0.43479999999999996
Nolte_2020,SNK,SNK_ungrazed_landward,14,15,0.569923809,0.08881600524,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.124,0.5699238091394644,0.011485856901206551,0.44305
Nolte_2020,SNK,SNK_ungrazed_landward,15,16,0.562345273,0.08984533395,20.84,1.305,NA,44.81,8.163,25.495,2.104,19.315,NA,1.124,0.5623452732680738,0.012208549623366281,0.45130000000000003
Nolte_2020,SNK,SNK_ungrazed_landward,16,17,0.565720272,0.08809811163999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.124,1.0408191845159063,0.024503152589326678,0.45280000000000004
Nolte_2020,SNK,SNK_ungrazed_landward,17,18,0.573079342,0.08635088932,19.07,0.9437,NA,44.73,5.936,22.155,1.354,22.574999999999996,NA,1.124,0.5730793418050859,0.014541487142764788,0.45280000000000004
Nolte_2020,SNK,SNK_ungrazed_landward,18,19,0.565699092,0.08852447835999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.124,0.565699092156981,0.013003046192501932,0.45280000000000004
Nolte_2020,SNK,SNK_ungrazed_landward,1,2,0.392931744,0.1700283828,7.042,0.8489,NA,139.2,11.81,27.525,1.846,111.67499999999998,NA,1.124,0.6231583904857506,0.07822052370142574,0.39649999999999996
Nolte_2020,SNK,SNK_ungrazed_landward,19,20,0.557454893,0.09069806740000001,16.17,1.444,NA,45,10.1,26.675,2.5425,18.325,NA,1.124,0.5574548926781996,0.01148206566096068,0.4543
Nolte_2020,SNK,SNK_ungrazed_landward,20,21,0.548712598,0.08478805781,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.124,0.029169119679596466,6.367878431221056e-4,0.42495000000000005
Nolte_2020,SNK,SNK_ungrazed_landward,21,22,0.572359047,0.07887804823,12.89,0.771,NA,47.16,5.927,26.64,1.463,20.519999999999996,NA,1.124,-0.6032510220849764,-0.013913671133858494,0.42495000000000005
Nolte_2020,SNK,SNK_ungrazed_landward,22,23,0.596104382,0.08392174276,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.124,0.5961043823951898,0.014149175347838995,0.42495000000000005
Nolte_2020,SNK,SNK_ungrazed_landward,23,24,0.586429673,0.08392174276,13.65,1.444,NA,52.54,10.6,30.825,2.665,21.715,NA,1.124,0.5864296728085656,0.014313376067822715,0.3956
Nolte_2020,SNK,SNK_ungrazed_landward,24,26,0.554415754,0.08896543728999999,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.248,-0.8949499841055609,-0.02964457385950815,0.38505
Nolte_2020,SNK,SNK_ungrazed_landward,26,28,0.624962306,0.06417424724,12.32,1.017,NA,33.65,6.98,25.895,1.8605,7.754999999999999,NA,2.248,-0.756277197333656,-0.013184361887644984,0.37450000000000006
Nolte_2020,SNK,SNK_ungrazed_landward,2,3,0.383573514,0.1883487719,6.332,0.5297,NA,88.45,7.203,22.405,1.233,66.045,NA,1.124,-1.5080544775982876,-0.11194979076162831,0.42469999999999997
