study_id,site_id,state,watershed,site_description,site_latitude_max,site_latitude_min,site_longitude_max,site_longitude_min,salinity_class,vegetation_class,vegetation_method,inundation_class
Osland_et_al_2016,Ten_Thousand_Islands,Florida,Big Cypress Swamp,NA,25.976839471,25.845753739,-81.52314862,-81.54749817999999,NA,NA,NA,NA
Osland_et_al_2016,Ten_Thousand_Islands,Florida,Big Cypress Swamp,NA,25.976839471,25.845753739,-81.52314862,-81.54749817999999,NA,NA,NA,NA
Osland_et_al_2016,Ten_Thousand_Islands,Florida,Big Cypress Swamp,NA,25.976839471,25.845753739,-81.52314862,-81.54749817999999,NA,NA,NA,NA
Osland_et_al_2016,Ten_Thousand_Islands,Florida,Big Cypress Swamp,NA,25.976839471,25.845753739,-81.52314862,-81.54749817999999,NA,NA,NA,NA
Osland_et_al_2016,Ten_Thousand_Islands,Florida,Big Cypress Swamp,NA,25.976839471,25.845753739,-81.52314862,-81.54749817999999,NA,NA,NA,NA
Osland_et_al_2016,Ten_Thousand_Islands,Florida,Big Cypress Swamp,NA,25.976839471,25.845753739,-81.52314862,-81.54749817999999,NA,NA,NA,NA
Osland_et_al_2016,Ten_Thousand_Islands,Florida,Big Cypress Swamp,NA,25.976839471,25.845753739,-81.52314862,-81.54749817999999,NA,NA,NA,NA
Osland_et_al_2016,Ten_Thousand_Islands,Florida,Big Cypress Swamp,NA,25.976839471,25.845753739,-81.52314862,-81.54749817999999,NA,NA,NA,NA
Osland_et_al_2016,Ten_Thousand_Islands,Florida,Big Cypress Swamp,NA,25.976839471,25.845753739,-81.52314862,-81.54749817999999,NA,NA,NA,NA
Osland_et_al_2016,Ten_Thousand_Islands,Florida,Big Cypress Swamp,NA,25.976839471,25.845753739,-81.52314862,-81.54749817999999,NA,NA,NA,NA
Osland_et_al_2016,Ten_Thousand_Islands,Florida,Big Cypress Swamp,NA,25.976839471,25.845753739,-81.52314862,-81.54749817999999,NA,NA,NA,NA
Osland_et_al_2016,Ten_Thousand_Islands,Florida,Big Cypress Swamp,NA,25.976839471,25.845753739,-81.52314862,-81.54749817999999,NA,NA,NA,NA
Osland_et_al_2016,Ten_Thousand_Islands,Florida,Big Cypress Swamp,NA,25.976839471,25.845753739,-81.52314862,-81.54749817999999,NA,NA,NA,NA
Osland_et_al_2016,Ten_Thousand_Islands,Florida,Big Cypress Swamp,NA,25.976839471,25.845753739,-81.52314862,-81.54749817999999,NA,NA,NA,NA
Osland_et_al_2016,Ten_Thousand_Islands,Florida,Big Cypress Swamp,NA,25.976839471,25.845753739,-81.52314862,-81.54749817999999,NA,NA,NA,NA
Osland_et_al_2016,Ten_Thousand_Islands,Florida,Big Cypress Swamp,NA,25.976839471,25.845753739,-81.52314862,-81.54749817999999,NA,NA,NA,NA
Osland_et_al_2016,Ten_Thousand_Islands,Florida,Big Cypress Swamp,NA,25.976839471,25.845753739,-81.52314862,-81.54749817999999,NA,NA,NA,NA
Osland_et_al_2016,Ten_Thousand_Islands,Florida,Big Cypress Swamp,NA,25.976839471,25.845753739,-81.52314862,-81.54749817999999,NA,NA,NA,NA
Osland_et_al_2016,Ten_Thousand_Islands,Florida,Big Cypress Swamp,NA,25.976839471,25.845753739,-81.52314862,-81.54749817999999,NA,NA,NA,NA
Osland_et_al_2016,Ten_Thousand_Islands,Florida,Big Cypress Swamp,NA,25.976839471,25.845753739,-81.52314862,-81.54749817999999,NA,NA,NA,NA
Osland_et_al_2016,Ten_Thousand_Islands,Florida,Big Cypress Swamp,NA,25.976839471,25.845753739,-81.52314862,-81.54749817999999,NA,NA,NA,NA
Osland_et_al_2016,Ten_Thousand_Islands,Florida,Big Cypress Swamp,NA,25.976839471,25.845753739,-81.52314862,-81.54749817999999,NA,NA,NA,NA
Osland_et_al_2016,Ten_Thousand_Islands,Florida,Big Cypress Swamp,NA,25.976839471,25.845753739,-81.52314862,-81.54749817999999,NA,NA,NA,NA
Osland_et_al_2016,Ten_Thousand_Islands,Florida,Big Cypress Swamp,NA,25.976839471,25.845753739,-81.52314862,-81.54749817999999,NA,NA,NA,NA
Osland_et_al_2016,Ten_Thousand_Islands,Florida,Big Cypress Swamp,NA,25.976839471,25.845753739,-81.52314862,-81.54749817999999,NA,NA,NA,NA
Osland_et_al_2016,Ten_Thousand_Islands,Florida,Big Cypress Swamp,NA,25.976839471,25.845753739,-81.52314862,-81.54749817999999,NA,NA,NA,NA
Osland_et_al_2016,Ten_Thousand_Islands,Florida,Big Cypress Swamp,NA,25.976839471,25.845753739,-81.52314862,-81.54749817999999,NA,NA,NA,NA
Osland_et_al_2016,Ten_Thousand_Islands,Florida,Big Cypress Swamp,NA,25.976839471,25.845753739,-81.52314862,-81.54749817999999,NA,NA,NA,NA
Osland_et_al_2016,Ten_Thousand_Islands,Florida,Big Cypress Swamp,NA,25.976839471,25.845753739,-81.52314862,-81.54749817999999,NA,NA,NA,NA
Osland_et_al_2016,Ten_Thousand_Islands,Florida,Big Cypress Swamp,NA,25.976839471,25.845753739,-81.52314862,-81.54749817999999,NA,NA,NA,NA
Osland_et_al_2016,Ten_Thousand_Islands,Florida,Big Cypress Swamp,NA,25.976839471,25.845753739,-81.52314862,-81.54749817999999,NA,NA,NA,NA
Osland_et_al_2016,Ten_Thousand_Islands,Florida,Big Cypress Swamp,NA,25.976839471,25.845753739,-81.52314862,-81.54749817999999,NA,NA,NA,NA
Osland_et_al_2016,Ten_Thousand_Islands,Florida,Big Cypress Swamp,NA,25.976839471,25.845753739,-81.52314862,-81.54749817999999,NA,NA,NA,NA
Osland_et_al_2016,Ten_Thousand_Islands,Florida,Big Cypress Swamp,NA,25.976839471,25.845753739,-81.52314862,-81.54749817999999,NA,NA,NA,NA
Osland_et_al_2016,Ten_Thousand_Islands,Florida,Big Cypress Swamp,NA,25.976839471,25.845753739,-81.52314862,-81.54749817999999,NA,NA,NA,NA
Osland_et_al_2016,Ten_Thousand_Islands,Florida,Big Cypress Swamp,NA,25.976839471,25.845753739,-81.52314862,-81.54749817999999,NA,NA,NA,NA
Osland_et_al_2016,Ten_Thousand_Islands,Florida,Big Cypress Swamp,NA,25.976839471,25.845753739,-81.52314862,-81.54749817999999,NA,NA,NA,NA
Osland_et_al_2016,Ten_Thousand_Islands,Florida,Big Cypress Swamp,NA,25.976839471,25.845753739,-81.52314862,-81.54749817999999,NA,NA,NA,NA
Osland_et_al_2016,Ten_Thousand_Islands,Florida,Big Cypress Swamp,NA,25.976839471,25.845753739,-81.52314862,-81.54749817999999,NA,NA,NA,NA
Osland_et_al_2016,Ten_Thousand_Islands,Florida,Big Cypress Swamp,NA,25.976839471,25.845753739,-81.52314862,-81.54749817999999,NA,NA,NA,NA
Osland_et_al_2016,Ten_Thousand_Islands,Florida,Big Cypress Swamp,NA,25.976839471,25.845753739,-81.52314862,-81.54749817999999,NA,NA,NA,NA
Osland_et_al_2016,Ten_Thousand_Islands,Florida,Big Cypress Swamp,NA,25.976839471,25.845753739,-81.52314862,-81.54749817999999,NA,NA,NA,NA
Osland_et_al_2016,Ten_Thousand_Islands,Florida,Big Cypress Swamp,NA,25.976839471,25.845753739,-81.52314862,-81.54749817999999,NA,NA,NA,NA
Osland_et_al_2016,Ten_Thousand_Islands,Florida,Big Cypress Swamp,NA,25.976839471,25.845753739,-81.52314862,-81.54749817999999,NA,NA,NA,NA
Osland_et_al_2016,Ten_Thousand_Islands,Florida,Big Cypress Swamp,NA,25.976839471,25.845753739,-81.52314862,-81.54749817999999,NA,NA,NA,NA
Osland_et_al_2016,Ten_Thousand_Islands,Florida,Big Cypress Swamp,NA,25.976839471,25.845753739,-81.52314862,-81.54749817999999,NA,NA,NA,NA
Osland_et_al_2016,Ten_Thousand_Islands,Florida,Big Cypress Swamp,NA,25.976839471,25.845753739,-81.52314862,-81.54749817999999,NA,NA,NA,NA
Osland_et_al_2016,Ten_Thousand_Islands,Florida,Big Cypress Swamp,NA,25.976839471,25.845753739,-81.52314862,-81.54749817999999,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,Baffin Bay,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,Baffin Bay,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,North Laguna Madre,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,North Laguna Madre,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,Baffin Bay,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,North Laguna Madre,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,Baffin Bay,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,North Laguna Madre,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,South Corpus Christi Bay,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,North Laguna Madre,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,Baffin Bay,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,South Corpus Christi Bay,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,Baffin Bay,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,North Laguna Madre,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,North Laguna Madre,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,Baffin Bay,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,North Laguna Madre,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,South Corpus Christi Bay,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,South Corpus Christi Bay,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,North Laguna Madre,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,Baffin Bay,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,North Laguna Madre,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,North Laguna Madre,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,North Laguna Madre,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,North Laguna Madre,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,Baffin Bay,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,Baffin Bay,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,North Laguna Madre,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,South Corpus Christi Bay,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,Baffin Bay,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,Baffin Bay,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,South Corpus Christi Bay,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,North Laguna Madre,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,North Laguna Madre,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,Baffin Bay,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,South Corpus Christi Bay,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,Baffin Bay,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,North Laguna Madre,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,Baffin Bay,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,Baffin Bay,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,Baffin Bay,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,North Laguna Madre,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,South Corpus Christi Bay,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,South Corpus Christi Bay,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,North Laguna Madre,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,Baffin Bay,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,Baffin Bay,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,Baffin Bay,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,South Corpus Christi Bay,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,Baffin Bay,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,Baffin Bay,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,Baffin Bay,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,North Laguna Madre,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,South Corpus Christi Bay,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,Baffin Bay,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,North Laguna Madre,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,North Laguna Madre,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,North Laguna Madre,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,Baffin Bay,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,Baffin Bay,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,Baffin Bay,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,South Corpus Christi Bay,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,Baffin Bay,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,Baffin Bay,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,Baffin Bay,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,Baffin Bay,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,South Corpus Christi Bay,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,South Corpus Christi Bay,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,South Corpus Christi Bay,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,Baffin Bay,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,Baffin Bay,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,Baffin Bay,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,Baffin Bay,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,North Laguna Madre,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,South Corpus Christi Bay,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,North Laguna Madre,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,North Laguna Madre,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,Baffin Bay,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,North Laguna Madre,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,North Laguna Madre,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,South Corpus Christi Bay,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,North Laguna Madre,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,South Corpus Christi Bay,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,North Laguna Madre,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,Baffin Bay,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,Baffin Bay,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,South Corpus Christi Bay,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,North Laguna Madre,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,Baffin Bay,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,South Corpus Christi Bay,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,North Laguna Madre,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,South Corpus Christi Bay,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,South Corpus Christi Bay,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,South Corpus Christi Bay,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,North Laguna Madre,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,North Laguna Madre,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,North Laguna Madre,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,North Laguna Madre,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,North Laguna Madre,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,Baffin Bay,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,North Laguna Madre,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,Baffin Bay,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,North Laguna Madre,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,South Corpus Christi Bay,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,North Laguna Madre,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,North Laguna Madre,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,Baffin Bay,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,Baffin Bay,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,North Laguna Madre,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,South Corpus Christi Bay,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,North Laguna Madre,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,Baffin Bay,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,North Laguna Madre,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,Baffin Bay,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,North Laguna Madre,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,North Laguna Madre,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,North Laguna Madre,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,Baffin Bay,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,North Laguna Madre,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,North Laguna Madre,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
Osland_et_al_2016,Upper_Laguna_Madre,Texas,North Laguna Madre,NA,27.724848259999998,27.27555542,-97.12855965099999,-97.741774519,NA,NA,NA,NA
