"","study_id","site_id","core_id","method_id","depth_min","depth_max","sample_id","dry_bulk_density","fraction_organic_matter","cs137_activity","cs137_activity_se","cs137_unit","total_pb210_activity","total_pb210_activity_se","pb210_unit","ra226_activity","ra226_activity_se","ra226_unit"
"416","Schieder_and_Kirwan_2019","Goodwin Island","G1","russian corer",10,12,"fraction_organic_matter_1",NA,0.217878597686723,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"417","Schieder_and_Kirwan_2019","Goodwin Island","G1","russian corer",10,12,"fraction_organic_matter_2",NA,0.160806972872394,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"418","Schieder_and_Kirwan_2019","Goodwin Island","G1","russian corer",10,12,NA,0.540575796178344,NA,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"419","Schieder_and_Kirwan_2019","Goodwin Island","G1","russian corer",12,14,"fraction_organic_matter_1",NA,0.0970015885623538,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"420","Schieder_and_Kirwan_2019","Goodwin Island","G1","russian corer",12,14,"fraction_organic_matter_2",NA,0.0883590462833063,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"421","Schieder_and_Kirwan_2019","Goodwin Island","G1","russian corer",12,14,NA,0.732030573248408,NA,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"422","Schieder_and_Kirwan_2019","Goodwin Island","G1","russian corer",14,16,"fraction_organic_matter_1",NA,0.0488884611683208,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"423","Schieder_and_Kirwan_2019","Goodwin Island","G1","russian corer",14,16,"fraction_organic_matter_2",NA,0.0395332636711953,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"424","Schieder_and_Kirwan_2019","Goodwin Island","G1","russian corer",14,16,NA,1.10706242038217,NA,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"425","Schieder_and_Kirwan_2019","Goodwin Island","G1","russian corer",16,18,"fraction_organic_matter_1",NA,0.0288190049654318,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"426","Schieder_and_Kirwan_2019","Goodwin Island","G1","russian corer",16,18,"fraction_organic_matter_2",NA,0.0257785304356008,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"427","Schieder_and_Kirwan_2019","Goodwin Island","G1","russian corer",16,18,NA,1.25585732484076,NA,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"428","Schieder_and_Kirwan_2019","Goodwin Island","G1","russian corer",18,20,"fraction_organic_matter_1",NA,0.0321024471537583,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"429","Schieder_and_Kirwan_2019","Goodwin Island","G1","russian corer",18,20,"fraction_organic_matter_2",NA,0.0257444168734516,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"430","Schieder_and_Kirwan_2019","Goodwin Island","G1","russian corer",18,20,NA,1.23851719745223,NA,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"431","Schieder_and_Kirwan_2019","Goodwin Island","G1","russian corer",20,25,"fraction_organic_matter_1",NA,0.0152963671128128,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"432","Schieder_and_Kirwan_2019","Goodwin Island","G1","russian corer",20,25,"fraction_organic_matter_2",NA,0.0154587432242518,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"433","Schieder_and_Kirwan_2019","Goodwin Island","G1","russian corer",20,25,NA,1.37445503184713,NA,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"434","Schieder_and_Kirwan_2019","Goodwin Island","G23","russian corer",0,5,NA,0.186564076433121,0.224707052194428,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"435","Schieder_and_Kirwan_2019","Goodwin Island","G23","russian corer",5,10,NA,0.210325605095541,0.425613252628226,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"436","Schieder_and_Kirwan_2019","Goodwin Island","G23","russian corer",10,15,NA,0.186769936305732,0.332396596081536,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"437","Schieder_and_Kirwan_2019","Goodwin Island","G23","russian corer",15,20,NA,0.276602292993631,0.281240843116954,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"438","Schieder_and_Kirwan_2019","Goodwin Island","G23","russian corer",20,25,NA,0.38343949044586,0.224181409441892,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"439","Schieder_and_Kirwan_2019","Goodwin Island","G23","russian corer",25,30,NA,0.379511847133758,0.21062139430081,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"440","Schieder_and_Kirwan_2019","Goodwin Island","G23","russian corer",30,35,NA,0.392699108280255,0.253820637365241,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"441","Schieder_and_Kirwan_2019","Goodwin Island","G23","russian corer",35,40,NA,0.344026496815287,0.221306277742549,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"442","Schieder_and_Kirwan_2019","Goodwin Island","G23","russian corer",40,45,NA,0.422285859872612,0.169102917550923,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"443","Schieder_and_Kirwan_2019","Goodwin Island","G23","russian corer",45,50,NA,0.517007898089172,0.150313152400835,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"444","Schieder_and_Kirwan_2019","Goodwin Island","G23","russian corer",50,52,NA,0.47948025477707,0.301001581444386,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"445","Schieder_and_Kirwan_2019","Goodwin Island","G23","russian corer",52,54,NA,0.524805095541401,0.139773792663222,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"446","Schieder_and_Kirwan_2019","Goodwin Island","G23","russian corer",54,56,NA,0.497712101910828,0.135722191477587,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"447","Schieder_and_Kirwan_2019","Goodwin Island","G23","russian corer",56,58,NA,0.520698089171975,0.142691572176399,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"448","Schieder_and_Kirwan_2019","Goodwin Island","G23","russian corer",58,60,NA,0.879347770700637,0.0838774291712408,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"449","Schieder_and_Kirwan_2019","Goodwin Island","G23","russian corer",60,62,NA,0.823826751592357,0.0742739501509064,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"450","Schieder_and_Kirwan_2019","Goodwin Island","G23","russian corer",62,64,NA,0.97355923566879,0.0525693102496351,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"451","Schieder_and_Kirwan_2019","Goodwin Island","G23","russian corer",64,66,NA,1.08071847133758,0.0467556695621757,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"452","Schieder_and_Kirwan_2019","Goodwin Island","G23","russian corer",66,68,NA,1.29814522292994,0.0325088475893945,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"453","Schieder_and_Kirwan_2019","Goodwin Island","G23","russian corer",68,70,NA,1.25779872611465,0.0253209629878738,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"454","Schieder_and_Kirwan_2019","Goodwin Island","G23","russian corer",70,75,NA,1.45460789808917,0.0332961418756239,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"455","Schieder_and_Kirwan_2019","Goodwin Island","G22","russian corer",0,5,NA,0.11687949044586,0.296464470058602,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"456","Schieder_and_Kirwan_2019","Goodwin Island","G22","russian corer",5,10,NA,0.104784713375796,0.379212939674187,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"457","Schieder_and_Kirwan_2019","Goodwin Island","G22","russian corer",10,15,NA,0.104050955414013,0.388575641051184,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"458","Schieder_and_Kirwan_2019","Goodwin Island","G22","russian corer",15,20,NA,0.112697070063694,0.552094564913542,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"459","Schieder_and_Kirwan_2019","Goodwin Island","G22","russian corer",20,25,NA,0.168511592356688,0.369109896734797,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"460","Schieder_and_Kirwan_2019","Goodwin Island","G22","russian corer",25,30,NA,0.173711082802548,0.34311666083168,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"461","Schieder_and_Kirwan_2019","Goodwin Island","G22","russian corer",30,35,NA,0.270124840764331,0.255771115030374,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"462","Schieder_and_Kirwan_2019","Goodwin Island","G22","russian corer",35,40,NA,0.377742675159236,0.173704943864487,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"463","Schieder_and_Kirwan_2019","Goodwin Island","G22","russian corer",40,45,NA,0.300447388535032,0.24239869831997,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"464","Schieder_and_Kirwan_2019","Goodwin Island","G22","russian corer",45,50,NA,0.274873885350318,0.240581783500238,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"465","Schieder_and_Kirwan_2019","Goodwin Island","G22","russian corer",50,55,NA,0.258502929936306,0.233225774909553,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"466","Schieder_and_Kirwan_2019","Goodwin Island","G22","russian corer",55,60,NA,0.336209936305732,0.190905681975172,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"467","Schieder_and_Kirwan_2019","Goodwin Island","G22","russian corer",60,65,NA,0.337082292993631,0.200282907357529,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"468","Schieder_and_Kirwan_2019","Goodwin Island","G22","russian corer",65,67,NA,0.497253503184713,0.129586169130877,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"469","Schieder_and_Kirwan_2019","Goodwin Island","G22","russian corer",67,69,NA,0.561431847133758,0.104540047581285,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"470","Schieder_and_Kirwan_2019","Goodwin Island","G22","russian corer",69,71,NA,0.738211464968153,0.0912928964288481,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"471","Schieder_and_Kirwan_2019","Goodwin Island","G22","russian corer",71,73,NA,0.810593630573248,0.271516130939477,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"472","Schieder_and_Kirwan_2019","Goodwin Island","G22","russian corer",73,75,NA,0.665722292993631,0.291251882419667,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"473","Schieder_and_Kirwan_2019","Goodwin Island","G22","russian corer",75,77,NA,0.577299363057325,0.308974764654695,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"474","Schieder_and_Kirwan_2019","Goodwin Island","G22","russian corer",77,79,NA,0.599668789808917,0.12365784536782,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"475","Schieder_and_Kirwan_2019","Goodwin Island","G22","russian corer",79,81,NA,0.797783439490446,0.0841278072519844,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"476","Schieder_and_Kirwan_2019","Goodwin Island","G22","russian corer",81,83,NA,0.849309554140127,0.082794333558192,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"477","Schieder_and_Kirwan_2019","Goodwin Island","G22","russian corer",83,85,NA,0.856713375796178,0.0851611615607225,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"478","Schieder_and_Kirwan_2019","Goodwin Island","G22","russian corer",85,90,NA,0.881212738853503,0.0691315860163476,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"479","Schieder_and_Kirwan_2019","Goodwin Island","G21","russian corer",0,5,NA,0.09536,0.358190500554276,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"480","Schieder_and_Kirwan_2019","Goodwin Island","G21","russian corer",5,10,NA,0.122337834394904,0.323040380047506,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"481","Schieder_and_Kirwan_2019","Goodwin Island","G21","russian corer",10,15,NA,0.107513885350318,0.431319969246348,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"482","Schieder_and_Kirwan_2019","Goodwin Island","G21","russian corer",15,20,NA,0.122898343949045,0.450657067100195,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"483","Schieder_and_Kirwan_2019","Goodwin Island","G21","russian corer",20,25,NA,0.143076687898089,0.40204596412556,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"484","Schieder_and_Kirwan_2019","Goodwin Island","G21","russian corer",25,30,NA,0.176046878980892,0.328361201331248,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"485","Schieder_and_Kirwan_2019","Goodwin Island","G21","russian corer",30,35,NA,0.235817579617834,0.273031959462155,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"486","Schieder_and_Kirwan_2019","Goodwin Island","G21","russian corer",35,40,NA,0.260396433121019,0.243333003854898,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"487","Schieder_and_Kirwan_2019","Goodwin Island","G21","russian corer",40,45,NA,0.299729936305732,0.263502163903326,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"488","Schieder_and_Kirwan_2019","Goodwin Island","G21","russian corer",45,50,NA,0.241506242038217,0.276048741116951,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"489","Schieder_and_Kirwan_2019","Goodwin Island","G21","russian corer",50,55,NA,0.398016815286624,0.189949669084136,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"490","Schieder_and_Kirwan_2019","Goodwin Island","G21","russian corer",55,57,NA,0.376484076433121,0.174389216512216,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"491","Schieder_and_Kirwan_2019","Goodwin Island","G21","russian corer",57,59,NA,0.467775796178344,0.146271758898415,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"492","Schieder_and_Kirwan_2019","Goodwin Island","G21","russian corer",59,61,NA,0.70795923566879,0.109753458080003,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"493","Schieder_and_Kirwan_2019","Goodwin Island","G21","russian corer",61,63,NA,0.384845859872611,0.179523980385122,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"494","Schieder_and_Kirwan_2019","Goodwin Island","G21","russian corer",63,65,NA,0.340738853503185,0.175999214376903,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"495","Schieder_and_Kirwan_2019","Goodwin Island","G21","russian corer",65,67,NA,0.483475159235669,0.13699143680202,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"496","Schieder_and_Kirwan_2019","Goodwin Island","G21","russian corer",67,69,NA,0.86220127388535,0.0746957616449853,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"497","Schieder_and_Kirwan_2019","Goodwin Island","G21","russian corer",68,71,NA,0.55492144373673,0.0514444554750323,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"498","Schieder_and_Kirwan_2019","Goodwin Island","G21","russian corer",71,73,NA,1.08138089171975,0.034806629834254,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"499","Schieder_and_Kirwan_2019","Goodwin Island","G21","russian corer",73,75,NA,0.923291719745223,0.0292398831205221,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"500","Schieder_and_Kirwan_2019","Goodwin Island","G21","russian corer",75,77,NA,1.07535286624204,0.0193152064451159,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"501","Schieder_and_Kirwan_2019","Goodwin Island","G21","russian corer",77,79,NA,1.01695796178344,0.0171412773016312,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"502","Schieder_and_Kirwan_2019","Goodwin Island","G21","russian corer",79,81,NA,1.65233121019108,0.0178676963082621,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"503","Schieder_and_Kirwan_2019","Goodwin Island","G21","russian corer",81,83,NA,1.38165095541401,0.0180858189841996,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"504","Schieder_and_Kirwan_2019","Goodwin Island","G21","russian corer",83,85,NA,1.4300076433121,0.0201866767933164,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"505","Schieder_and_Kirwan_2019","Goodwin Island","G21","russian corer",85,90,NA,1.50052280254777,0.0206537035935858,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"506","Schieder_and_Kirwan_2019","Goodwin Island","G20","russian corer",0,5,NA,0,0,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"507","Schieder_and_Kirwan_2019","Goodwin Island","G20","russian corer",5,10,NA,0.0641284076433121,0.1756164287468,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"508","Schieder_and_Kirwan_2019","Goodwin Island","G20","russian corer",10,15,NA,0.0508453503184714,0.34678044996121,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"509","Schieder_and_Kirwan_2019","Goodwin Island","G20","russian corer",15,20,NA,0.0823235668789809,0.355018200728029,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"510","Schieder_and_Kirwan_2019","Goodwin Island","G20","russian corer",20,25,NA,0.139022675159236,0.205723434060436,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"511","Schieder_and_Kirwan_2019","Goodwin Island","G20","russian corer",25,30,NA,0.120984458598726,0.230657717054571,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"512","Schieder_and_Kirwan_2019","Goodwin Island","G20","russian corer",30,35,NA,0.150260585987261,0.232238805970149,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"513","Schieder_and_Kirwan_2019","Goodwin Island","G20","russian corer",35,40,NA,0.250584458598726,0.150168496147252,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"514","Schieder_and_Kirwan_2019","Goodwin Island","G20","russian corer",40,45,NA,0.330983949044586,0.150275653565712,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"515","Schieder_and_Kirwan_2019","Goodwin Island","G20","russian corer",45,50,NA,0.519663694267516,0.116696659876995,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"516","Schieder_and_Kirwan_2019","Goodwin Island","G20","push core",50,52,NA,0.634532484076433,0.104159580640644,-0.0557178524924472,0,"DPM/g",0.144159115393128,0.117554218945419,"DPM/g",1.51838874333296,0.879894133677557,"DPM/g"
"517","Schieder_and_Kirwan_2019","Goodwin Island","G20","push core",52,54,NA,0.672127388535032,0.0878293601003764,-0.0502916729681587,0,"DPM/g",0.0339871479756778,0.101260442155681,"DPM/g",1.35857043277359,0.788245203406578,"DPM/g"
"518","Schieder_and_Kirwan_2019","Goodwin Island","G20","russian corer",54,56,NA,0.950726114649682,0.0485448426054248,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"519","Schieder_and_Kirwan_2019","Goodwin Island","G20","russian corer",56,58,NA,1.00426496815287,0.0468725003999362,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"520","Schieder_and_Kirwan_2019","Goodwin Island","G20","russian corer",58,60,NA,1.0428127388535,0.0471211351287965,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"521","Schieder_and_Kirwan_2019","Goodwin Island","G20","russian corer",60,62,NA,1.07686114649682,0.0358561799529561,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"522","Schieder_and_Kirwan_2019","Goodwin Island","G20","push core",62,64,NA,1.27827261146497,0.0347416371776574,-0.0519294524049674,0,"DPM/g",0.520652885700131,0.116479479043206,"DPM/g",1.66800674404558,0.96472122828332,"DPM/g"
"523","Schieder_and_Kirwan_2019","Goodwin Island","G20","russian corer",64,66,NA,1.39575031847134,0.0369059156266687,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"524","Schieder_and_Kirwan_2019","Goodwin Island","G20","russian corer",66,68,NA,1.2695796178344,0.0388780297107115,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"525","Schieder_and_Kirwan_2019","Goodwin Island","G20","russian corer",68,70,NA,1.3055949044586,0.0425890326799975,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"526","Schieder_and_Kirwan_2019","Goodwin Island","G20","russian corer",70,75,NA,1.52474089171975,0.0306688482720091,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"527","Schieder_and_Kirwan_2019","Goodwin Island","G20","russian corer",75,80,NA,1.45917961783439,0.0208732057416268,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"528","Schieder_and_Kirwan_2019","Goodwin Island","G19","russian corer",0,5,NA,0.173965859872611,0.291114559707135,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"529","Schieder_and_Kirwan_2019","Goodwin Island","G19","russian corer",5,10,NA,0.13520101910828,0.313187028894472,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"530","Schieder_and_Kirwan_2019","Goodwin Island","G19","russian corer",10,15,NA,0.183622929936306,0.272288438617402,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"531","Schieder_and_Kirwan_2019","Goodwin Island","G19","russian corer",15,20,NA,0.197203566878981,0.227814932144394,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"532","Schieder_and_Kirwan_2019","Goodwin Island","G19","russian corer",20,25,NA,0.22379821656051,0.258664277893899,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"533","Schieder_and_Kirwan_2019","Goodwin Island","G19","russian corer",25,30,NA,0.264411719745223,0.229699248120301,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"534","Schieder_and_Kirwan_2019","Goodwin Island","G19","russian corer",30,32,NA,0.225543949044586,0.252219596687238,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"535","Schieder_and_Kirwan_2019","Goodwin Island","G19","russian corer",32,34,NA,0.315653503184713,0.233443080913898,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"536","Schieder_and_Kirwan_2019","Goodwin Island","G19","russian corer",34,36,NA,0.38728152866242,0.170902335876052,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"537","Schieder_and_Kirwan_2019","Goodwin Island","G19","russian corer",36,38,NA,0.655261146496815,0.111514522821577,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"538","Schieder_and_Kirwan_2019","Goodwin Island","G19","russian corer",38,40,NA,0.790349044585987,0.0608555575442991,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"539","Schieder_and_Kirwan_2019","Goodwin Island","G19","russian corer",40,42,NA,1.13855286624204,0.0548042845546163,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"540","Schieder_and_Kirwan_2019","Goodwin Island","G19","russian corer",42,44,NA,1.28962038216561,0.0330358913345231,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"541","Schieder_and_Kirwan_2019","Goodwin Island","G19","russian corer",44,46,NA,1.54203312101911,0.0333227985620036,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"542","Schieder_and_Kirwan_2019","Goodwin Island","G19","russian corer",46,48,NA,1.60257834394904,0.0311162660480744,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"543","Schieder_and_Kirwan_2019","Goodwin Island","G19","russian corer",48,50,NA,1.66794904458599,0.0269189659950121,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"544","Schieder_and_Kirwan_2019","Goodwin Island","G19","russian corer",50,55,NA,1.69867617834395,0.0263923851478919,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"545","Schieder_and_Kirwan_2019","Goodwin Island","G19","russian corer",55,60,NA,1.66365757961783,0.0310770878368998,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"546","Schieder_and_Kirwan_2019","Goodwin Island","G19","russian corer",60,65,NA,1.7011301910828,0.0287871262540975,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"547","Schieder_and_Kirwan_2019","Goodwin Island","G18","russian corer",0,5,NA,0.138665987261147,0.483596912829308,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"548","Schieder_and_Kirwan_2019","Goodwin Island","G18","russian corer",5,10,NA,0.0827332484076433,0.52654246548372,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"549","Schieder_and_Kirwan_2019","Goodwin Island","G18","russian corer",10,15,NA,0.094404076433121,0.723873115174847,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"550","Schieder_and_Kirwan_2019","Goodwin Island","G18","russian corer",15,20,NA,0.158100382165605,0.385521413404912,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"551","Schieder_and_Kirwan_2019","Goodwin Island","G18","russian corer",20,25,NA,0.216766369426752,0.337871113691417,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"552","Schieder_and_Kirwan_2019","Goodwin Island","G18","russian corer",25,30,NA,0.208,0.377778223541683,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"553","Schieder_and_Kirwan_2019","Goodwin Island","G18","russian corer",30,35,NA,0.237018089171975,0.328136158057605,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"554","Schieder_and_Kirwan_2019","Goodwin Island","G18","russian corer",35,37,NA,0.522889171974522,0.131452305357535,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
"555","Schieder_and_Kirwan_2019","Goodwin Island","G18","russian corer",37,39,NA,0.508667515923567,0.142300271685632,NA,NA,"DPM/g",NA,NA,"DPM/g",NA,NA,"DPM/g"
