"","Site.name","SiteNum","U_depth","L_depth","mid_point","BD_final","OC_final","CD_calc"
"4699","CJS16 JGR H2","M1088",0.08,0.1,0.09,0.19,23.61,0.045
"4700","CJS16 JGR H2","M1088",0.1,0.15,0.125,0.19,39.02,0.074
"4701","CJS16 JGR H2","M1088",0.15,0.2,0.175,0.25,15.47,0.039
"4702","CJS16 JGR H2","M1088",0.2,0.25,0.225,0.22,16.99,0.037
"4703","CJS16 JGR H2","M1088",0.25,0.3,0.275,0.26,14.73,0.038
"4704","CJS16 JGR H2","M1088",0.3,0.35,0.325,0.28,21.38,0.06
"4705","CJS16 JGR H2","M1088",0.35,0.4,0.375,0.26,13.72,0.036
"4706","CJS16 JGR H2","M1088",0.4,0.45,0.425,0.21,24.69,0.052
"4707","CJS16 JGR H3","M1089",0,0.02,0.01,0.4,13.19,0.053
"4708","CJS16 JGR H3","M1089",0.02,0.04,0.03,0.17,16.51,0.028
"4709","CJS16 JGR H3","M1089",0.04,0.06,0.05,0.16,14.48,0.023
"4710","CJS16 JGR H3","M1089",0.06,0.08,0.07,0.21,14.04,0.029
"4711","CJS16 JGR H3","M1089",0.08,0.1,0.09,0.25,13.51,0.034
"4712","CJS16 JGR H3","M1089",0.1,0.15,0.125,0.24,18.23,0.044
"4713","CJS16 JGR H3","M1089",0.15,0.2,0.175,0.27,14.68,0.04
"4714","CJS16 JGR H3","M1089",0.2,0.25,0.225,0.27,16.99,0.046
"4715","CJS16 JGR H3","M1089",0.25,0.3,0.275,0.27,16.49,0.045
"4716","CJS16 JGR H3","M1089",0.3,0.35,0.325,0.25,14.16,0.035
"4717","CJS16 JGR H3","M1089",0.35,0.4,0.375,0.26,19.1,0.05
"4718","CJS16 JGR H3","M1089",0.4,0.45,0.425,0.28,18.15,0.051
"4719","CJS16 JGR H3","M1089",0.45,0.5,0.475,0.24,17.74,0.043
"4720","CJS16 JGR H3","M1089",0.5,0.52,0.51,0.24,18.38,0.044
"4721","CJS16 JGR H4","M1090",0,0.02,0.01,0.32,18.04,0.058
"4722","CJS16 JGR H4","M1090",0.04,0.06,0.05,0.36,16.81,0.061
"4723","CJS16 JGR H4","M1090",0.06,0.08,0.07,0.24,16.95,0.041
"4724","CJS16 JGR H4","M1090",0.08,0.1,0.09,0.33,11.43,0.038
"4725","CJS16 JGR H4","M1090",0.15,0.2,0.175,0.26,22.22,0.058
"4726","CJS16 JGR H4","M1090",0.2,0.25,0.225,0.26,17.05,0.044
"4727","CJS16 JGR H4","M1090",0.25,0.3,0.275,0.25,22.24,0.056
"4728","CJS16 JGR H4","M1090",0.3,0.35,0.325,0.28,19.36,0.054
"4729","CJS16 JGR H4","M1090",0.35,0.4,0.375,0.35,23.13,0.081
"4730","CJS16 JGR H4","M1090",0.4,0.45,0.425,0.33,24.42,0.081
"4731","CJS16 JGR H5","M1091",0,0.02,0.01,0.33,15.98,0.053
"4732","CJS16 JGR H5","M1091",0.02,0.04,0.03,0.38,20.63,0.078
"4733","CJS16 JGR H5","M1091",0.04,0.06,0.05,0.3,26.88,0.081
"4734","CJS16 JGR H5","M1091",0.06,0.08,0.07,0.24,25.35,0.061
"4735","CJS16 JGR H5","M1091",0.08,0.1,0.09,0.21,18.23,0.038
"4736","CJS16 JGR H5","M1091",0.1,0.15,0.125,0.2,22.53,0.045
"4737","CJS16 JGR H5","M1091",0.15,0.2,0.175,0.25,24.75,0.062
"4738","CJS16 JGR H5","M1091",0.2,0.25,0.225,0.32,16.94,0.054
"4739","CJS16 JGR H5","M1091",0.25,0.3,0.275,0.32,26.94,0.086
"4740","CJS16 JGR H5","M1091",0.3,0.35,0.325,0.33,12.57,0.041
"4741","CJS16 JGR H5","M1091",0.35,0.4,0.375,0.33,13.73,0.045
"4742","CJS16 JGR H5","M1091",0.4,0.45,0.425,0.36,15.64,0.056
"4743","CJS16 JGR H5","M1091",0.45,0.497,0.474,0.36,18.42,0.066
"4744","CJS16 JGR H6","M1092",0,0.02,0.01,0.26,13.06,0.034
"4745","CJS16 JGR H6","M1092",0.02,0.04,0.03,0.25,14.18,0.035
"4746","CJS16 JGR H6","M1092",0.04,0.06,0.05,0.34,13.87,0.047
"4747","CJS16 JGR H6","M1092",0.06,0.08,0.07,0.28,23.67,0.066
"4748","CJS16 JGR H6","M1092",0.1,0.15,0.125,0.28,26.8,0.075
"4749","CJS16 JGR H6","M1092",0.15,0.2,0.175,0.32,13.13,0.042
"4750","CJS16 JGR H6","M1092",0.2,0.25,0.225,0.34,21.1,0.072
"4751","CJS16 JGR H6","M1092",0.25,0.3,0.275,0.31,18.82,0.058
"4752","CJS16 JGR H6","M1092",0.3,0.35,0.325,0.34,10.89,0.037
"4753","CJS16 JGR H6","M1092",0.35,0.4,0.375,0.34,24.19,0.082
"4754","CJS16 JGR H6","M1092",0.4,0.45,0.425,0.31,13.11,0.041
"4755","CJS16 JGR H6","M1092",0.45,0.505,0.478,0.32,11.24,0.036
"4756","CJS16 JGR SB1","M1093",0,0.02,0.01,0.97,3.43,0.033
"4757","CJS16 JGR SB1","M1093",0.02,0.04,0.03,0.64,5.92,0.038
"4758","CJS16 JGR SB1","M1093",0.04,0.06,0.05,1.13,1.19,0.013
"4759","CJS16 JGR SB1","M1093",0.06,0.08,0.07,1.04,1.17,0.012
"4760","CJS16 JGR SB1","M1093",0.08,0.1,0.09,1.03,1.35,0.014
"4761","CJS16 JGR SB1","M1093",0.1,0.15,0.125,1,1.41,0.014
"4762","CJS16 JGR SB1","M1093",0.15,0.2,0.175,1.1,0.91,0.01
"4763","CJS16 JGR SB1","M1093",0.2,0.25,0.225,1.02,1.26,0.013
"4764","CJS16 JGR SB1","M1093",0.25,0.3,0.275,0.87,2.06,0.018
"4765","CJS16 JGR SB1","M1093",0.3,0.35,0.325,0.74,1.75,0.013
"4766","CJS16 JGR SB1","M1093",0.35,0.4,0.375,1.21,0.74,0.009
"4767","CJS16 JGR SB1","M1093",0.4,0.45,0.425,1.27,0.58,0.007
"4768","CJS16 JGR SB1","M1093",0.45,0.5,0.475,1.02,1.39,0.014
"4769","CJS16 JGR SB2","M1094",0,0.02,0.01,1.11,1.02,0.011
"4770","CJS16 JGR SB2","M1094",0.02,0.04,0.03,1.1,0.83,0.009
"4771","CJS16 JGR SB2","M1094",0.04,0.06,0.05,1.07,1.07,0.011
"4772","CJS16 JGR SB2","M1094",0.06,0.08,0.07,0.96,1.45,0.014
"4773","CJS16 JGR SB2","M1094",0.08,0.1,0.09,1.24,0.7,0.009
"4774","CJS16 JGR SB2","M1094",0.1,0.15,0.125,0.95,0.75,0.007
"4775","CJS16 JGR SB2","M1094",0.15,0.2,0.175,1.32,0.49,0.006
"4776","CJS16 JGR SB2","M1094",0.2,0.25,0.225,1.22,0.79,0.01
"4777","CJS16 JGR SB2","M1094",0.25,0.3,0.275,1.19,0.65,0.008
"4778","CJS16 JGR SB2","M1094",0.3,0.35,0.325,0.44,11.82,0.052
"4779","CJS16 JGR SB2","M1094",0.35,0.4,0.375,0.94,1.79,0.017
"4780","CJS16 JGR SB2","M1094",0.4,0.45,0.425,0.87,1.01,0.009
"4781","CJS16 JGR SB2","M1094",0.45,0.5,0.475,1,1.45,0.015
"4782","CJS16 JGR SB3","M1095",0,0.02,0.01,0.93,1.86,0.017
"4783","CJS16 JGR SB3","M1095",0.02,0.04,0.03,0.68,7.64,0.052
"4784","CJS16 JGR SB3","M1095",0.04,0.06,0.05,0.72,6.11,0.044
"4785","CJS16 JGR SB3","M1095",0.06,0.08,0.07,0.6,6.05,0.036
"4786","CJS16 JGR SB3","M1095",0.08,0.1,0.09,0.23,23.65,0.054
"4787","CJS16 JGR SB3","M1095",0.1,0.15,0.125,0.53,3.8,0.02
"4788","CJS16 JGR SB3","M1095",0.15,0.2,0.175,0.8,3.02,0.024
"4789","CJS16 JGR SB3","M1095",0.2,0.25,0.225,0.53,9.93,0.053
"4790","CJS16 JGR SB3","M1095",0.25,0.3,0.275,0.72,2.18,0.016
"4791","CJS16 JGR SB3","M1095",0.3,0.35,0.325,0.7,9.47,0.066
"4792","CJS16 JGR SB3","M1095",0.35,0.4,0.375,0.7,2.21,0.015
"4793","CJS16 JGR SB3","M1095",0.4,0.45,0.425,0.87,2.34,0.02
"4794","CJS16 JGR SB3","M1095",0.45,0.5,0.475,0.91,2.05,0.019
"4795","CJS16 JGR SB4","M1096",0,0.02,0.01,0.67,1.95,0.013
"4796","CJS16 JGR SB4","M1096",0.02,0.04,0.03,0.49,4.1,0.02
"4797","CJS16 JGR SB4","M1096",0.04,0.06,0.05,0.78,1.58,0.012
"4798","CJS16 JGR SB4","M1096",0.06,0.08,0.07,0.61,2.66,0.016
"4799","CJS16 JGR SB4","M1096",0.08,0.1,0.09,0.77,2.66,0.021
"4800","CJS16 JGR SB4","M1096",0.1,0.15,0.125,0.76,2.41,0.018
"4801","CJS16 JGR SB4","M1096",0.15,0.2,0.175,0.75,3.58,0.027
"4802","CJS16 JGR SB4","M1096",0.2,0.25,0.225,0.7,1.97,0.014
"4803","CJS16 JGR SB4","M1096",0.25,0.3,0.275,0.81,2.48,0.02
"4804","CJS16 JGR SB4","M1096",0.3,0.35,0.325,0.75,2.99,0.022
"4805","CJS16 JGR SB4","M1096",0.35,0.4,0.375,0.9,1.42,0.013
"4806","CJS16 JGR SB4","M1096",0.4,0.45,0.425,0.73,2.21,0.016
"4807","CJS16 JGR SB4","M1096",0.45,0.5,0.475,0.95,1.58,0.015
"4808","CJS16 JGR SB5","M1097",0,0.02,0.01,0.72,4.33,0.031
"4809","CJS16 JGR SB5","M1097",0.02,0.04,0.03,0.74,3.02,0.022
"4810","CJS16 JGR SB5","M1097",0.04,0.06,0.05,0.73,2.16,0.016
"4811","CJS16 JGR SB5","M1097",0.06,0.08,0.07,0.8,2.95,0.024
"4812","CJS16 JGR SB5","M1097",0.08,0.1,0.09,0.84,3.92,0.033
"4813","CJS16 JGR SB5","M1097",0.1,0.15,0.125,0.71,3.6,0.026
"4814","CJS16 JGR SB5","M1097",0.15,0.2,0.175,0.71,7.79,0.055
"4815","CJS16 JGR SB5","M1097",0.2,0.25,0.225,0.87,2.61,0.023
"4816","CJS16 JGR SB5","M1097",0.25,0.3,0.275,0.9,2.52,0.023
"4817","CJS16 JGR SB5","M1097",0.3,0.35,0.325,0.95,1.08,0.01
"4818","CJS16 JGR SB5","M1097",0.35,0.4,0.375,0.96,1.64,0.016
"4819","CJS16 JGR SB5","M1097",0.4,0.45,0.425,0.79,1.64,0.013
"4820","CJS16 JGR SB5","M1097",0.45,0.5,0.475,0.79,1.88,0.015
"4821","CJS16 JGR SB6","M1098",0,0.02,0.01,0.36,8.99,0.032
"4822","CJS16 JGR SB6","M1098",0.02,0.04,0.03,0.39,26.73,0.104
"4823","CJS16 JGR SB6","M1098",0.04,0.06,0.05,0.49,8.39,0.041
"4824","CJS16 JGR SB6","M1098",0.06,0.08,0.07,0.53,4.21,0.022
"4825","CJS16 JGR SB6","M1098",0.08,0.1,0.09,0.48,4.12,0.02
"4826","CJS16 JGR SB6","M1098",0.1,0.15,0.125,0.73,4.2,0.031
"4827","CJS16 JGR SB6","M1098",0.15,0.2,0.175,0.67,3.8,0.025
"4828","CJS16 JGR SB6","M1098",0.2,0.25,0.225,0.84,3.54,0.03
"4829","CJS16 JGR SB6","M1098",0.25,0.3,0.275,0.79,6.14,0.049
"4830","CJS16 JGR SB6","M1098",0.3,0.35,0.325,0.59,5.7,0.034
"4831","CJS16 JGR SB6","M1098",0.35,0.4,0.375,1.07,1.63,0.017
"4832","CJS16 JGR SB6","M1098",0.4,0.45,0.425,0.87,2.18,0.019
"4833","CJS16 JGR SB6","M1098",0.45,0.5,0.475,0.96,1.46,0.014
"4834","CJS16 JGR Melb 1","M1099",0.06,0.08,0.07,0.4,6,0.024
"4835","CJS16 JGR Melb 1","M1099",0.08,0.1,0.09,0.44,5.02,0.022
"4836","CJS16 JGR Melb 1","M1099",0.1,0.15,0.125,0.47,4.61,0.022
"4837","CJS16 JGR Melb 1","M1099",0.15,0.2,0.175,0.49,4.53,0.022
"4838","CJS16 JGR Melb 1","M1099",0.2,0.25,0.225,0.46,4.64,0.021
"4839","CJS16 JGR Melb 1","M1099",0.25,0.3,0.275,0.56,4.27,0.024
"4840","CJS16 JGR Melb 1","M1099",0.3,0.35,0.325,0.6,2.92,0.018
"4841","CJS16 JGR Melb 1","M1099",0.35,0.4,0.375,0.67,2.29,0.015
"4842","CJS16 JGR Melb 1","M1099",0.4,0.45,0.425,0.62,2.6,0.016
"4843","CJS16 JGR Melb 1","M1099",0.45,0.5,0.475,0.64,2.53,0.016
"4844","CJS16 JGR Melb 2","M1100",0,0.02,0.01,0.64,2.94,0.019
"4845","CJS16 JGR Melb 2","M1100",0.02,0.04,0.03,0.87,2.31,0.02
"4846","CJS16 JGR Melb 2","M1100",0.04,0.06,0.05,0.74,2.33,0.017
"4847","CJS16 JGR Melb 2","M1100",0.06,0.08,0.07,0.82,5.16,0.042
"4848","CJS16 JGR Melb 2","M1100",0.08,0.1,0.09,0.62,6.44,0.04
"4849","CJS16 JGR Melb 2","M1100",0.1,0.15,0.125,0.81,7.03,0.057
"4850","CJS16 JGR Melb 2","M1100",0.15,0.2,0.175,0.89,4.2,0.037
"4851","CJS16 JGR Melb 2","M1100",0.2,0.25,0.225,0.93,2.95,0.027
"4852","CJS16 JGR Melb 2","M1100",0.25,0.3,0.275,0.6,2.6,0.016
"4853","CJS16 JGR Melb 2","M1100",0.3,0.35,0.325,0.74,2.36,0.017
"4854","CJS16 JGR Melb 2","M1100",0.35,0.4,0.375,0.74,2.42,0.018
"4855","CJS16 JGR Melb 2","M1100",0.4,0.45,0.425,0.78,3.09,0.024
"4856","CJS16 JGR Melb 2","M1100",0.45,0.5,0.475,0.8,3.21,0.026
"4857","CJS16 JGR Melb 3","M1101",0,0.02,0.01,0.71,3.1,0.022
"4858","CJS16 JGR Melb 3","M1101",0.02,0.04,0.03,0.72,3.26,0.023
"4859","CJS16 JGR Melb 3","M1101",0.04,0.06,0.05,0.72,2.98,0.021
"4860","CJS16 JGR Melb 3","M1101",0.06,0.08,0.07,0.37,7.84,0.029
"4861","CJS16 JGR Melb 3","M1101",0.08,0.1,0.09,0.37,7.58,0.028
"4862","CJS16 JGR Melb 3","M1101",0.1,0.15,0.125,0.63,6.11,0.039
"4863","CJS16 JGR Melb 3","M1101",0.15,0.2,0.175,0.74,3.93,0.029
"4864","CJS16 JGR Melb 3","M1101",0.2,0.25,0.225,0.6,5.11,0.031
"4865","CJS16 JGR Melb 3","M1101",0.25,0.3,0.275,0.54,3.98,0.021
"4866","CJS16 JGR Melb 3","M1101",0.3,0.35,0.325,0.53,3.98,0.021
"4867","CJS16 JGR Melb 3","M1101",0.35,0.4,0.375,0.52,4.02,0.021
"4868","CJS16 JGR Melb 3","M1101",0.4,0.45,0.425,0.49,4.89,0.024
"4869","CJS16 JGR Melb 3","M1101",0.45,0.5,0.475,0.8,3.08,0.025
"4870","CJS16 JGR Melb 6","M1102",0,0.02,0.01,0.52,3.9,0.02
"4871","CJS16 JGR Melb 6","M1102",0.02,0.04,0.03,0.7,4.66,0.033
"4872","CJS16 JGR Melb 6","M1102",0.04,0.06,0.05,0.72,4.32,0.031
"4873","CJS16 JGR Melb 6","M1102",0.06,0.08,0.07,0.46,5.36,0.025
"4874","CJS16 JGR Melb 6","M1102",0.08,0.1,0.09,0.64,2.84,0.018
"4875","CJS16 JGR Melb 6","M1102",0.1,0.15,0.125,0.68,2.54,0.017
"4876","CJS16 JGR Melb 6","M1102",0.15,0.2,0.175,0.67,2.23,0.015
"4877","CJS16 JGR Melb 6","M1102",0.2,0.25,0.225,0.59,2.92,0.017
"4878","CJS16 JGR Melb 6","M1102",0.25,0.3,0.275,0.85,2.49,0.021
"4879","CJS16 JGR Melb 6","M1102",0.3,0.35,0.325,0.93,1.9,0.018
"4880","CJS16 JGR Melb 6","M1102",0.35,0.4,0.375,0.96,1.7,0.016
"4881","CJS16 JGR Melb 6","M1102",0.4,0.45,0.425,1.14,0.93,0.011
"4882","CJS16 JGR Melb 6","M1102",0.45,0.5,0.475,1.13,0.95,0.011
"4883","CJS16 JGR N1","M1103",0,0.02,0.01,1.02,1.36,0.014
"4884","CJS16 JGR N1","M1103",0.02,0.04,0.03,0.89,2.19,0.019
"4885","CJS16 JGR N1","M1103",0.04,0.06,0.05,1.26,0.6,0.008
"4886","CJS16 JGR N1","M1103",0.06,0.08,0.07,0.82,4.48,0.037
"4887","CJS16 JGR N1","M1103",0.08,0.1,0.09,0.89,4.39,0.039
"4888","CJS16 JGR N1","M1103",0.1,0.15,0.125,0.81,3.11,0.025
"4889","CJS16 JGR N1","M1103",0.15,0.2,0.175,0.89,3.44,0.031
"4890","CJS16 JGR N1","M1103",0.2,0.25,0.225,0.59,7.27,0.043
"4891","CJS16 JGR N1","M1103",0.25,0.3,0.275,0.6,4.44,0.027
"4892","CJS16 JGR N1","M1103",0.3,0.35,0.325,0.74,4.79,0.035
"4893","CJS16 JGR N1","M1103",0.35,0.4,0.375,0.74,5.6,0.041
"4894","CJS16 JGR N1","M1103",0.4,0.45,0.425,0.78,2.06,0.016
"4895","CJS16 JGR N1","M1103",0.45,0.5,0.475,0.8,2.24,0.018
"4896","CJS16 JGR N2","M1104",0,0.02,0.01,0.71,1.89,0.013
"4897","CJS16 JGR N2","M1104",0.02,0.04,0.03,0.72,1.97,0.014
"4898","CJS16 JGR N2","M1104",0.04,0.06,0.05,0.72,2.68,0.019
"4899","CJS16 JGR N2","M1104",0.06,0.08,0.07,0.65,3.08,0.02
"4900","CJS16 JGR N2","M1104",0.08,0.1,0.09,0.78,2.09,0.016
"4901","CJS16 JGR N2","M1104",0.1,0.15,0.125,0.67,2.07,0.014
"4902","CJS16 JGR N2","M1104",0.15,0.2,0.175,0.72,2.4,0.017
"4903","CJS16 JGR N2","M1104",0.2,0.25,0.225,0.75,2.12,0.016
"4904","CJS16 JGR N2","M1104",0.25,0.3,0.275,0.79,1.85,0.015
"4905","CJS16 JGR N2","M1104",0.3,0.35,0.325,0.9,2.16,0.019
"4906","CJS16 JGR N2","M1104",0.35,0.4,0.375,0.82,2.03,0.017
"4907","CJS16 JGR N2","M1104",0.4,0.45,0.425,0.66,2.15,0.014
"4908","CJS16 JGR N2","M1104",0.45,0.5,0.475,0.66,2.33,0.015
"4909","CJS16 JGR N3","M1105",0,0.02,0.01,0.93,1.87,0.017
"4910","CJS16 JGR N3","M1105",0.02,0.04,0.03,0.73,1.73,0.013
"4911","CJS16 JGR N3","M1105",0.04,0.06,0.05,0.73,2.44,0.018
"4912","CJS16 JGR N3","M1105",0.06,0.08,0.07,0.42,7.98,0.034
"4913","CJS16 JGR N3","M1105",0.08,0.1,0.09,0.52,5.03,0.026
"4914","CJS16 JGR N3","M1105",0.1,0.15,0.125,0.63,3.95,0.025
"4915","CJS16 JGR N3","M1105",0.15,0.2,0.175,0.65,4.75,0.031
"4916","CJS16 JGR N3","M1105",0.2,0.25,0.225,0.5,7.23,0.036
"4917","CJS16 JGR N3","M1105",0.25,0.3,0.275,0.58,5.25,0.03
"4918","CJS16 JGR N3","M1105",0.3,0.35,0.325,0.78,2.55,0.02
"4919","CJS16 JGR N3","M1105",0.35,0.4,0.375,0.83,2.67,0.022
"4920","CJS16 JGR N3","M1105",0.4,0.45,0.425,0.85,2.41,0.02
"4921","CJS16 JGR N3","M1105",0.45,0.5,0.475,0.84,2.35,0.02
"4922","CJS16 JGR N4","M1106",0,0.02,0.01,0.78,1.87,0.015
"4923","CJS16 JGR N4","M1106",0.02,0.04,0.03,0.77,1.73,0.013
"4924","CJS16 JGR N4","M1106",0.04,0.06,0.05,0.99,1.52,0.015
"4925","CJS16 JGR N4","M1106",0.06,0.08,0.07,0.65,2.14,0.014
"4926","CJS16 JGR N4","M1106",0.08,0.1,0.09,0.89,2.18,0.019
"4927","CJS16 JGR N4","M1106",0.1,0.15,0.125,0.7,2.55,0.018
"4928","CJS16 JGR N4","M1106",0.15,0.2,0.175,0.69,2.86,0.02
"4929","CJS16 JGR N4","M1106",0.2,0.25,0.225,0.7,3.14,0.022
"4930","CJS16 JGR N4","M1106",0.25,0.3,0.275,0.66,2.98,0.02
"4931","CJS16 JGR N4","M1106",0.3,0.35,0.325,0.71,2.72,0.019
"4932","CJS16 JGR N4","M1106",0.35,0.4,0.375,0.83,3.44,0.029
"4933","CJS16 JGR N4","M1106",0.4,0.45,0.425,0.92,1.46,0.013
"4934","CJS16 JGR N4","M1106",0.45,0.5,0.475,1.13,0.87,0.01
"4935","CJS16 JGR N5","M1107",0,0.02,0.01,0.95,1.15,0.011
"4936","CJS16 JGR N5","M1107",0.02,0.04,0.03,1.2,0.75,0.009
"4937","CJS16 JGR N5","M1107",0.04,0.06,0.05,1.12,1,0.011
"4938","CJS16 JGR N5","M1107",0.06,0.08,0.07,0.53,4.07,0.022
"4939","CJS16 JGR N5","M1107",0.08,0.1,0.09,0.49,6.85,0.034
"4940","CJS16 JGR N5","M1107",0.1,0.15,0.125,0.59,4.69,0.028
"4941","CJS16 JGR N5","M1107",0.15,0.2,0.175,0.64,3.62,0.023
"4942","CJS16 JGR N5","M1107",0.2,0.25,0.225,0.67,6.62,0.044
"4943","CJS16 JGR N5","M1107",0.25,0.3,0.275,0.73,3.55,0.026
"4944","CJS16 JGR N5","M1107",0.3,0.35,0.325,0.81,5.48,0.044
"4945","CJS16 JGR N5","M1107",0.35,0.4,0.375,0.81,4.33,0.035
"4946","CJS16 JGR N5","M1107",0.4,0.45,0.425,0.72,5.76,0.041
"4947","CJS16 JGR N5","M1107",0.45,0.5,0.475,0.61,7.58,0.046
"4948","CJS16 JGR N6","M1108",0,0.02,0.01,0.57,14.55,0.083
"4949","CJS16 JGR N6","M1108",0.02,0.04,0.03,0.68,6.62,0.045
"4950","CJS16 JGR N6","M1108",0.04,0.06,0.05,0.63,3.41,0.021
"4951","CJS16 JGR N6","M1108",0.06,0.08,0.07,0.4,12.07,0.048
"4952","CJS16 JGR N6","M1108",0.08,0.1,0.09,0.57,7.67,0.044
"4953","CJS16 JGR N6","M1108",0.1,0.15,0.125,0.75,5.35,0.04
"4954","CJS16 JGR N6","M1108",0.15,0.2,0.175,0.84,5.28,0.044
"4955","CJS16 JGR N6","M1108",0.2,0.25,0.225,0.83,4.05,0.034
"4956","CJS16 JGR N6","M1108",0.25,0.3,0.275,0.77,4.34,0.033
"4957","CJS16 JGR N6","M1108",0.3,0.35,0.325,0.76,3.62,0.028
"4958","CJS16 JGR N6","M1108",0.35,0.4,0.375,0.92,1.67,0.015
"4959","CJS16 JGR N6","M1108",0.4,0.45,0.425,0.98,1.38,0.014
"4960","CJS16 JGR N6","M1108",0.45,0.5,0.475,0.93,1.38,0.013
"4961","CJS Unpublished P1-1","M1109",0,0.01,0.005,0.86,1.28,0.011
"4962","CJS Unpublished P1-1","M1109",0,0.02,0.01,0.78,1.4,0.011
"4963","CJS Unpublished P1-1","M1109",0.02,0.04,0.03,0.99,1.54,0.015
"4964","CJS Unpublished P1-1","M1109",0.04,0.06,0.05,1.19,0.79,0.009
"4965","CJS Unpublished P1-1","M1109",0.06,0.08,0.07,1.16,0.86,0.01
"4966","CJS Unpublished P1-1","M1109",0.08,0.1,0.09,1.14,0.93,0.011
"4967","CJS Unpublished P1-1","M1109",0.1,0.15,0.125,0.93,1.86,0.017
"4968","CJS Unpublished P1-1","M1109",0.15,0.2,0.175,1,1.48,0.015
"4969","CJS Unpublished P1-1","M1109",0.2,0.25,0.225,0.62,2.78,0.017
"4970","CJS Unpublished P1-1","M1109",0.25,0.3,0.275,0.9,2.08,0.019
"4971","CJS Unpublished P1-1","M1109",0.3,0.35,0.325,1.17,0.83,0.01
"4972","CJS Unpublished P1-1","M1109",0.35,0.4,0.375,1.1,1.05,0.012
"4973","CJS Unpublished P1-1","M1109",0.4,0.45,0.425,1.08,1.14,0.012
"4974","CJS Unpublished P1-1","M1109",0.45,0.5,0.475,0.86,2.4,0.021
"4975","CJS Unpublished P1-2","M1110",0,0.02,0.01,1.24,0.66,0.008
"4976","CJS Unpublished P1-2","M1110",0.02,0.04,0.03,1.28,0.57,0.007
"4977","CJS Unpublished P1-2","M1110",0.04,0.06,0.05,0.87,2.32,0.02
"4978","CJS Unpublished P1-2","M1110",0.06,0.08,0.07,0.61,6.38,0.039
"4979","CJS Unpublished P1-2","M1110",0.08,0.1,0.09,0.67,4.9,0.033
"4980","CJS Unpublished P1-2","M1110",0.1,0.15,0.125,0.66,6.78,0.045
"4981","CJS Unpublished P1-2","M1110",0.15,0.2,0.175,0.59,7.47,0.044
"4982","CJS Unpublished P1-2","M1110",0.2,0.25,0.225,0.62,6.48,0.04
"4983","CJS Unpublished P1-2","M1110",0.25,0.3,0.275,0.55,6.42,0.035
"4984","CJS Unpublished P1-2","M1110",0.3,0.35,0.325,0.58,6.36,0.037
"4985","CJS Unpublished P1-2","M1110",0.35,0.4,0.375,0.65,3.7,0.024
"4986","CJS Unpublished P1-2","M1110",0.4,0.45,0.425,0.66,6.52,0.043
"4987","CJS Unpublished P1-2","M1110",0.45,0.5,0.475,0.6,3.5,0.021
"4988","CJS Unpublished P1-3","M1111",0,0.02,0.01,0.84,2.62,0.022
"4989","CJS Unpublished P1-3","M1111",0.02,0.04,0.03,0.87,2.33,0.02
"4990","CJS Unpublished P1-3","M1111",0.04,0.06,0.05,0.6,3.18,0.019
"4991","CJS Unpublished P1-3","M1111",0.06,0.08,0.07,0.61,5.06,0.031
"4992","CJS Unpublished P1-3","M1111",0.08,0.1,0.09,0.67,5.87,0.039
"4993","CJS Unpublished P1-3","M1111",0.1,0.15,0.125,0.66,7.52,0.05
"4994","CJS Unpublished P1-3","M1111",0.15,0.2,0.175,0.59,7.66,0.045
"4995","CJS Unpublished P1-3","M1111",0.2,0.25,0.225,0.62,10.14,0.063
"4996","CJS Unpublished P1-3","M1111",0.25,0.3,0.275,0.55,4.75,0.026
"4997","CJS Unpublished P1-3","M1111",0.3,0.35,0.325,0.58,4.29,0.025
"4998","CJS Unpublished P1-3","M1111",0.35,0.4,0.375,0.65,5.39,0.035
"4999","CJS Unpublished P1-3","M1111",0.4,0.45,0.425,0.66,4.9,0.032
"5000","CJS Unpublished P1-3","M1111",0.45,0.5,0.475,0.6,3.13,0.019
"5001","CJS Unpublished P1-3","M1111",0.45,0.51,0.48,0.88,2.28,0.02
"5002","CJS Unpublished P1-4","M1112",0,0.02,0.01,0.81,2.97,0.024
"5003","CJS Unpublished P1-4","M1112",0.02,0.04,0.03,0.6,6.62,0.04
"5004","CJS Unpublished P1-4","M1112",0.04,0.06,0.05,0.61,7.58,0.046
"5005","CJS Unpublished P1-4","M1112",0.06,0.08,0.07,0.67,9.71,0.065
"5006","CJS Unpublished P1-4","M1112",0.08,0.1,0.09,0.66,6.29,0.041
"5007","CJS Unpublished P1-4","M1112",0.1,0.15,0.125,0.59,5.71,0.034
"5008","CJS Unpublished P1-4","M1112",0.15,0.2,0.175,0.62,6.25,0.039
"5009","CJS Unpublished P1-4","M1112",0.2,0.25,0.225,0.55,5.45,0.03
"5010","CJS Unpublished P1-4","M1112",0.25,0.3,0.275,0.58,5.75,0.033
"5011","CJS Unpublished P1-4","M1112",0.3,0.35,0.325,0.65,5.35,0.035
"5012","CJS Unpublished P1-4","M1112",0.35,0.4,0.375,0.66,5.39,0.036
"5013","CJS Unpublished P1-4","M1112",0.4,0.45,0.425,0.6,4.26,0.026
"5014","CJS Unpublished P1-4","M1112",0.45,0.5,0.475,0.55,3.64,0.02
"5015","CJS Unpublished P1-4","M1112",0.5,0.51,0.505,0.8,3.04,0.024
"5016","CJS Unpublished P1-5","M1113",0,0.02,0.01,0.6,6.82,0.041
