study_id,site_id,core_id,method_id,depth_min,depth_max,dry_bulk_density,total_pb210_activity,total_pb210_activity_se,bi214_activity,bi214_activity_se,excess_pb210_activity,excess_pb210_activity_se,cs137_activity,cs137_activity_se,pb210_unit,pb214_unit,bi214_unit,cs137_unit,fraction_organic_matter,pb214_activity,pb214_activity_se
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Forest_2,gamma,19,20,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Forest_2,gamma,20,21,NA,17.83060058073635,0.6174808495304754,2.7216190379701732,0.124821243711777,15.045626786823906,0.7150451498293506,1.4127187663151648,0.07630404322844105,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,NA,1.4075480651784746,0.07832989240087773
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Forest_2,gamma,21,22,NA,NA,NA,0,NA,0,NA,0,NA,NA,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Forest_2,gamma,22,23,NA,12.5783811807641,0.4367036949262445,2.365506336363002,0.09254746610793,10.644944341798556,0.6180471314250366,1.1797013930752531,0.04750790026658028,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,NA,1.4075480651784746,0.04437070053430382
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Forest_2,gamma,23,24,NA,NA,NA,0,NA,0,NA,0,NA,NA,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Forest_2,gamma,24,25,NA,14.757214579744565,0.5076921670925075,2.8176439032211364,0.1323537164565776,12.08375291647276,0.6856022012806503,2.0720169035000566,0.09660471750147513,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,NA,1.4075480651784746,0.07902559995664758
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Forest_2,gamma,25,26,NA,NA,NA,0,NA,0,NA,0,NA,NA,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Forest_2,gamma,26,27,NA,NA,NA,0,NA,0,NA,0,NA,NA,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Forest_2,gamma,27,28,NA,NA,NA,0,NA,0,NA,0,NA,NA,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Forest_2,gamma,28,29,NA,15.58892657116386,0.5432595514164404,2.5523017245480655,0.12931762667947466,13.28376012289992,0.6340997347119262,1.9315626230711316,0.09581396116670078,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,NA,1.4075480651784746,0.07331701419313813
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Forest_2,gamma,29,30,NA,NA,NA,0,NA,0,NA,0,NA,NA,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Forest_2,gamma,30,31,NA,15.896154194782692,0.5512816871141916,2.7419615878212493,0.14148188475127407,13.384384735776548,0.6110111389892064,2.2925691012323477,0.11029676489670884,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,NA,1.4075480651784746,0.08157456060517879
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Forest_2,gamma,31,32,NA,NA,NA,0,NA,0,NA,0,NA,NA,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Forest_2,gamma,32,33,NA,NA,NA,0,NA,0,NA,0,NA,NA,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Forest_2,gamma,33,34,NA,NA,NA,0,NA,0,NA,0,NA,NA,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Forest_2,gamma,34,35,NA,12.01623048342664,0.41286456186018067,2.6668563425399214,0.1253924647504674,9.28496726320019,0.5018940882665821,1.7189017994377196,0.08666062217034662,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,NA,1.4075480651784746,0.07079703305649974
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Forest_2,gamma,35,36,NA,NA,NA,0,NA,0,NA,0,NA,NA,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Forest_2,gamma,36,37,NA,NA,NA,0,NA,0,NA,0,NA,NA,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Forest_2,gamma,37,38,NA,NA,NA,0,NA,0,NA,0,NA,NA,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Forest_2,gamma,38,39,NA,10.713558022555882,0.36720304849764146,3.231868279518718,0.13833107089082644,7.8880628270626785,0.5380831316336193,1.2358726525812895,0.0723303051404961,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,NA,1.4075480651784746,0.07541764029592062
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Forest_2,gamma,39,40,NA,6.941981921964372,0.23590532144278908,2.447670820794146,0.10215304231669212,4.871674453528893,0.3942544927710256,0.4725363530708307,0.03445228363564783,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,NA,1.4075480651784746,0.05260965123262739
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Forest_2,gamma,40,41,NA,4.43421063789018,0.1970964183920412,2.3655959732159006,0.07607302433078378,2.1497288814625937,0.23082838443612044,0.23492571551728916,0.02018339299856696,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,NA,1.4075480651784746,0.04410693327696351
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Forest_2,gamma,41,42,NA,NA,NA,0,NA,0,NA,0,NA,NA,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Forest_2,gamma,42,43,NA,NA,NA,0,NA,0,NA,0,NA,NA,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Forest_2,gamma,43,44,NA,NA,NA,0,NA,0,NA,0,NA,NA,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Forest_2,gamma,44,45,NA,3.960903130263304,0.18024697199444176,2.52286614589459,0.06851749763119587,1.543173923516741,0.24414572963355768,0.06903727615072451,0.009528391246047775,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,NA,1.4075480651784746,0.039598838195053436
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Forest_2,gamma,45,46,NA,NA,NA,0,NA,0,NA,0,NA,NA,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Forest_2,gamma,46,47,NA,NA,NA,0,NA,0,NA,0,NA,NA,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Forest_2,gamma,47,48,NA,NA,NA,0,NA,0,NA,0,NA,NA,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Forest_2,gamma,48,49,NA,NA,NA,0,NA,0,NA,0,NA,NA,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Forest_2,gamma,49,50,NA,NA,NA,0,NA,0,NA,0,NA,NA,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Forest_2,gamma,50,51,NA,3.975836067461968,0.183058584488917,2.61170519384,0.0690290017926571,1.3535269171319446,0.20338919452903811,0,NA,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,NA,1.4075480651784746,0.041163238739679656
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Forest_2,gamma,51,52,NA,NA,NA,0,NA,0,NA,0,NA,NA,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Forest_2,gamma,52,53,NA,NA,NA,0,NA,0,NA,0,NA,NA,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Forest_2,gamma,53,54,NA,NA,NA,0,NA,0,NA,0,NA,NA,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Forest_2,gamma,54,55,NA,NA,NA,0,NA,0,NA,0,NA,NA,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Forest_2,gamma,55,56,NA,NA,NA,0,NA,0,NA,0,NA,NA,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Forest_2,gamma,56,57,NA,NA,NA,0,NA,0,NA,0,NA,NA,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Forest_2,gamma,57,58,NA,NA,NA,0,NA,0,NA,0,NA,NA,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Forest_2,gamma,58,59,NA,3.711068363053675,0.16665156348886206,2.6054922442331807,0.0765103173988934,1.1241543352262553,0.22548209445859407,0,NA,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,NA,1.4075480651784746,0.04537066937559202
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Levee_2,gamma,0,1,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Levee_2,gamma,1,2,NA,8.203835704364174,0.2987001959569139,2.2994145179737413,0.06319290258834206,6.192612940467001,0.4181342062259305,0.1936032016060193,0.01408617953873012,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,NA,1.4075480651784746,0.0339350647905979
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Levee_2,gamma,2,3,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Levee_2,gamma,3,4,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Levee_2,gamma,4,5,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Levee_2,gamma,5,6,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Levee_2,gamma,6,7,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Levee_2,gamma,7,8,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Levee_2,gamma,8,9,NA,9.801381715075808,0.447057101554004,2.9928708798326036,0.08343778991042647,7.120802901726785,0.5627572713195096,0.25360163029945876,0.017926905020443258,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,NA,1.4075480651784746,0.04372496475062841
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Levee_2,gamma,9,10,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Levee_2,gamma,10,11,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Levee_2,gamma,11,12,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Levee_2,gamma,12,13,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Levee_2,gamma,13,14,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Levee_2,gamma,14,15,NA,8.822617411477937,0.308735287479016,2.7570697699974502,0.08075232862800323,6.3793248355971715,0.42623421743752193,0.2182363094640926,0.017426803887142555,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,NA,1.4075480651784746,0.0434994730721492
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Levee_2,gamma,15,16,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Levee_2,gamma,16,17,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Levee_2,gamma,17,18,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Levee_2,gamma,18,19,NA,9.038233009023081,0.40619538562326896,3.2233956673007755,0.08920136575469055,6.260296075440728,0.5884574942169514,0.279526802139264,0.019379553454325345,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,NA,1.4075480651784746,0.045161126608114284
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Levee_2,gamma,19,20,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Levee_2,gamma,20,21,NA,9.101303961966476,0.4129482036149902,3.294773093749931,0.08740315785369207,6.335031589250783,0.6328351945015709,0.3030288338430048,0.01955797504181122,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,NA,1.4075480651784746,0.04325059452728817
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Levee_2,gamma,21,22,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Levee_2,gamma,22,23,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Levee_2,gamma,23,24,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Levee_2,gamma,24,25,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Levee_2,gamma,25,26,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Levee_2,gamma,26,27,NA,8.468294256952548,0.3867727539244463,3.09577570444025,0.08068444972037117,5.645279542490247,0.5276979516488542,0.3246231278094704,0.01928685399153406,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,NA,1.4075480651784746,0.04282333628611159
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Levee_2,gamma,27,28,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Levee_2,gamma,28,29,NA,8.676161700032171,0.3926919088547374,3.2005311888257495,0.08505622806598825,5.830024070111506,0.5343204094706319,0.27188014103755453,0.01828881478415788,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,NA,1.4075480651784746,0.04412323396988553
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Levee_2,gamma,29,30,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Levee_2,gamma,30,31,NA,7.627420638702145,0.34496491488141445,3.1730170496236627,0.08584555361768044,4.839562734605011,0.5037284165283553,0.27868942610913816,0.018768663490848297,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,NA,1.4075480651784746,0.04389424774867364
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Levee_2,gamma,31,32,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Levee_2,gamma,32,33,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Levee_2,gamma,33,34,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Levee_2,gamma,34,35,NA,7.521853790194438,0.3345995295918666,3.173968030903976,0.08628390089711949,4.752242965354625,0.5114432839515435,0.2619997483189372,0.018285598838197248,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,NA,1.4075480651784746,0.043985985764775366
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Levee_2,gamma,35,36,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Levee_2,gamma,36,37,NA,7.935242588627704,0.35821080404649946,3.1501291662020923,0.08604242544770138,5.288829231464507,0.5719257540675664,0.2807291047124989,0.018947925398332455,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,NA,1.4075480651784746,0.04255678406424817
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Levee_2,gamma,37,38,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Levee_2,gamma,38,39,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Levee_2,gamma,39,40,NA,7.580516658989445,0.33442722901677857,3.055472756267165,0.08978635547558061,4.953259699377172,0.5137635436069401,0.41450987065358347,0.024407309152206333,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,NA,1.4075480651784746,0.04506563429111731
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Levee_2,gamma,40,41,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Levee_2,gamma,41,42,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Levee_2,gamma,42,43,NA,6.0250945661753885,0.2741337267273593,2.2305661119201363,0.06098960654368123,4.0049013018098805,0.3580857149103735,0.2437729496107406,0.01438212470986474,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,NA,1.4075480651784746,0.03233525285399954
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Levee_2,gamma,43,44,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Levee_2,gamma,44,45,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Levee_2,gamma,45,46,NA,6.080223054933353,0.2727795327101618,2.5305884649876997,0.07189328685687914,3.86854703322343,0.3984783955343972,0.25871035206888615,0.016383526905460712,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,NA,1.4075480651784746,0.036696522628098284
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Levee_2,gamma,46,47,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Levee_2,gamma,47,48,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Levee_2,gamma,48,49,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Levee_2,gamma,49,50,NA,5.936554581621905,0.27185215998726026,2.5606795385339653,0.06738111483205,3.792467454883003,0.4467189063891781,0.28009209448561373,0.015888471214300037,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,NA,1.4075480651784746,0.033404075378008664
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Levee_2,gamma,50,51,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Levee_2,gamma,51,52,NA,5.697166154614903,0.25646926448621876,2.4197520228986176,0.06411211067001533,3.694367806341059,0.4295885964349628,0.24294006320266923,0.014483485754907934,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,NA,1.4075480651784746,0.03141913144888038
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Levee_2,gamma,52,53,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,1.4075480651784746,NA
Lerberg_et_al_2025,Sweet_Hall_Marsh,Sweet_Hall_Levee_2,gamma,53,54,NA,5.548882321663886,0.2544429232832932,2.338330299561099,0.062070625100661615,3.5027587330494785,0.3791067814985414,0.3146316203057452,0.01624198326014354,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,disintegrationsPerMinutePerGram,NA,1.4075480651784746,0.03194186612149887
