study_id,site_id,core_id,method_id,depth_min,depth_max,dry_bulk_density,fraction_organic_matter,cs137_activity,cs137_unit,total_pb210_activity,pb210_unit
Smith_and_Kirwan_2021,Moneystump_Swamp,MS_2_TZ,single set of methods,26,27,0.662481487212361,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Moneystump_Swamp,MS_2_TZ,single set of methods,27,28,0.731448528924158,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Moneystump_Swamp,MS_2_TZ,single set of methods,28,29,0.585998806339663,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Moneystump_Swamp,MS_2_TZ,single set of methods,29,30,0.433917637436725,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Moneystump_Swamp,MS_2_TZ,single set of methods,30,31,0.499126859568072,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Moneystump_Swamp,MS_2_TZ,single set of methods,31,32,0.574062202966467,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Moneystump_Swamp,MS_2_TZ,single set of methods,32,33,0.405623466478039,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Moneystump_Swamp,MS_2_TZ,single set of methods,33,34,0.450275205022215,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Moneystump_Swamp,MS_2_TZ,single set of methods,34,35,0.539357633899954,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_1_TZ,single set of methods,0,1,0.0804615486637636,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_1_TZ,single set of methods,1,2,0.06675655960565,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_1_TZ,single set of methods,2,3,0.0417781118061849,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_1_TZ,single set of methods,3,4,0.0413360153849555,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_1_TZ,single set of methods,4,5,0.0371360993832755,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_1_TZ,single set of methods,5,6,0.0395676297000376,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_1_TZ,single set of methods,6,7,0.0351466654877429,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_1_TZ,single set of methods,7,8,0.0331572315922103,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_1_TZ,single set of methods,8,9,0.0519463294944627,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_1_TZ,single set of methods,9,10,0.0952717787749508,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_1_TZ,single set of methods,10,11,0.0685249452905679,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_1_TZ,single set of methods,11,12,0.0948296823537213,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_1_TZ,single set of methods,12,13,0.0813457415062225,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_1_TZ,single set of methods,13,14,0.166449302592896,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_1_TZ,single set of methods,14,15,0.214858860717522,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_1_TZ,single set of methods,15,16,0.219721921351047,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_1_TZ,single set of methods,16,17,0.321404098233825,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_1_TZ,single set of methods,17,18,0.341961581820995,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_1_TZ,single set of methods,18,19,0.422423130484759,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_1_TZ,single set of methods,19,20,0.474811556400451,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_1_TZ,single set of methods,20,21,0.583346227812286,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_1_TZ,single set of methods,21,22,0.419549503746767,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_1_TZ,single set of methods,22,23,0.538031344636265,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_1_TZ,single set of methods,23,24,0.505537257675899,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_1_TZ,single set of methods,24,25,0.769247772939278,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_1_TZ,single set of methods,25,26,0.48409558124627,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_1_TZ,single set of methods,26,27,0.569420190543558,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_1_TZ,single set of methods,27,28,0.511063462941268,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_1_TZ,single set of methods,28,29,0.555715201485444,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_1_TZ,single set of methods,29,30,0.636397798359822,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_1_TZ,single set of methods,30,31,0.631755785936913,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_1_TZ,single set of methods,31,32,0.749353433983952,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_3_HM,single set of methods,0,1,0.036694002962046,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_3_HM,single set of methods,1,2,0.0305046530648334,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_3_HM,single set of methods,2,3,0.0245363513782356,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_3_HM,single set of methods,3,4,0.0369150511726608,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_3_HM,single set of methods,4,5,0.0685249452905679,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_3_HM,single set of methods,5,6,0.0320519905391366,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_3_HM,single set of methods,6,7,0.0384623886469639,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_3_HM,single set of methods,7,8,0.0377992440151197,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_3_HM,single set of methods,8,9,0.0373571475938902,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_3_HM,single set of methods,9,10,0.0563672937067575,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_3_HM,single set of methods,10,11,0.0660934149738058,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_3_HM,single set of methods,11,12,0.0419991600167997,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_3_HM,single set of methods,12,13,0.0749353433983952,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_3_HM,single set of methods,13,14,0.0733880059240921,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_3_HM,single set of methods,14,15,0.121134419416875,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_3_HM,single set of methods,15,16,0.0988085501447866,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_3_HM,single set of methods,16,17,0.116271358783351,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_3_HM,single set of methods,17,18,0.0822299343486814,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_3_HM,single set of methods,18,19,0.168880832909658,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_3_HM,single set of methods,19,20,0.12511328720794,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_3_HM,single set of methods,20,21,0.174849134596255,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_3_HM,single set of methods,21,22,0.154291651009085,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_3_HM,single set of methods,22,23,0.187890979022525,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_3_HM,single set of methods,23,24,0.23762682641084,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_3_HM,single set of methods,24,25,0.329803930237185,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_3_HM,single set of methods,25,26,0.410265478900948,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_3_HM,single set of methods,26,27,0.31322531444108,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_3_HM,single set of methods,27,28,0.456243506708813,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_3_HM,single set of methods,28,29,0.494484847145162,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_2_HM,single set of methods,0,1,0.0247573995888503,0.745,0.039553753,disintegrationsPerMinutePerGram,3.008130081,disintegrationsPerMinutePerGram
Smith_and_Kirwan_2021,Monie_Bay,MB_2_HM,single set of methods,1,2,0.0698512345542563,0.738174757281553,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_2_HM,single set of methods,2,3,0.0510621366520038,0.736086688939687,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_2_HM,single set of methods,3,4,0.0543778598112248,0.7403949576216501,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_2_HM,single set of methods,4,5,0.0561462454961427,0.769149666535896,0.057809331,disintegrationsPerMinutePerGram,2.43902439,disintegrationsPerMinutePerGram
Smith_and_Kirwan_2021,Monie_Bay,MB_2_HM,single set of methods,5,6,0.0439885939123323,0.743256980944347,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_2_HM,single set of methods,6,7,0.0338203762240545,0.759485255710148,0.045638945,disintegrationsPerMinutePerGram,1.788617886,disintegrationsPerMinutePerGram
Smith_and_Kirwan_2021,Monie_Bay,MB_2_HM,single set of methods,7,8,0.0360308583302018,0.779687653472154,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_2_HM,single set of methods,8,9,0.0490727027564712,0.805620219487862,0.057809331,disintegrationsPerMinutePerGram,1.739837398,disintegrationsPerMinutePerGram
Smith_and_Kirwan_2021,Monie_Bay,MB_2_HM,single set of methods,9,10,0.0468622206503238,0.799738872403561,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_2_HM,single set of methods,10,11,0.0428833528592586,0.805897267349047,0.374239351,disintegrationsPerMinutePerGram,1.658536585,disintegrationsPerMinutePerGram
Smith_and_Kirwan_2021,Monie_Bay,MB_2_HM,single set of methods,11,12,0.0349256172771281,0.823941981964788,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_2_HM,single set of methods,12,13,0.0431044010698733,0.8207998491739921,0.690669371,disintegrationsPerMinutePerGram,1.756097561,disintegrationsPerMinutePerGram
Smith_and_Kirwan_2021,Monie_Bay,MB_2_HM,single set of methods,13,14,0.0411149671743407,0.82326569637735,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_2_HM,single set of methods,14,15,0.0543778598112248,0.78953069390101,0.538539554,disintegrationsPerMinutePerGram,1.495934959,disintegrationsPerMinutePerGram
Smith_and_Kirwan_2021,Monie_Bay,MB_2_HM,single set of methods,15,16,0.0340414244346692,0.776169417342938,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_2_HM,single set of methods,16,17,0.0503989920201596,0.7548603941038201,1.18356998,disintegrationsPerMinutePerGram,1.756097561,disintegrationsPerMinutePerGram
Smith_and_Kirwan_2021,Monie_Bay,MB_2_HM,single set of methods,17,18,0.0563672937067574,0.743650501518358,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_2_HM,single set of methods,18,19,0.0433254492804881,0.7896576490304049,0.209939148,disintegrationsPerMinutePerGram,1.853658537,disintegrationsPerMinutePerGram
Smith_and_Kirwan_2021,Monie_Bay,MB_2_HM,single set of methods,19,20,0.0309467494860629,0.8032045367599071,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_2_HM,single set of methods,20,21,0.0320519905391366,0.771416232924972,0.216024341,disintegrationsPerMinutePerGram,1.869918699,disintegrationsPerMinutePerGram
Smith_and_Kirwan_2021,Monie_Bay,MB_2_HM,single set of methods,21,22,0.0515042330732333,0.74668829413355,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_2_HM,single set of methods,22,23,0.0596830168659785,0.7549990742455099,0.179513185,disintegrationsPerMinutePerGram,1.739837398,disintegrationsPerMinutePerGram
Smith_and_Kirwan_2021,Monie_Bay,MB_2_HM,single set of methods,23,24,0.0358098101195871,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_2_HM,single set of methods,24,25,0.0466411724397091,NA,0.063894523,disintegrationsPerMinutePerGram,0.601626016,disintegrationsPerMinutePerGram
Smith_and_Kirwan_2021,Monie_Bay,MB_2_HM,single set of methods,25,26,0.0351466654877429,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_2_HM,single set of methods,26,27,0.047304317071553303,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_2_HM,single set of methods,27,28,0.033378279802825,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_2_HM,single set of methods,28,29,0.0298415084329892,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_2_HM,single set of methods,29,30,0.0621145471827406,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_2_HM,single set of methods,30,31,0.0444306903335618,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Phillips_Creek,PC_3_TZ,single set of methods,0,1,0.0389044850681934,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Phillips_Creek,PC_3_TZ,single set of methods,1,2,0.0293994120117598,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Phillips_Creek,PC_3_TZ,single set of methods,2,3,0.0276310263268419,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Phillips_Creek,PC_3_TZ,single set of methods,3,4,0.0196732907447114,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Phillips_Creek,PC_3_TZ,single set of methods,4,5,0.0479674617033975,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Phillips_Creek,PC_3_TZ,single set of methods,5,6,0.0428833528592586,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Phillips_Creek,PC_3_TZ,single set of methods,6,7,0.0194522425340967,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Phillips_Creek,PC_3_TZ,single set of methods,7,8,0.0495147991777007,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Phillips_Creek,PC_3_TZ,single set of methods,8,9,0.0422202082274144,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Phillips_Creek,PC_3_TZ,single set of methods,9,10,0.0360308583302018,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Phillips_Creek,PC_3_TZ,single set of methods,10,11,0.0331572315922103,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Phillips_Creek,PC_3_TZ,single set of methods,11,12,0.037578195804505,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Phillips_Creek,PC_3_TZ,single set of methods,12,13,0.040893918963726,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Phillips_Creek,PC_3_TZ,single set of methods,13,14,0.0605672097084374,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Phillips_Creek,PC_3_TZ,single set of methods,14,15,0.0461990760184796,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Phillips_Creek,PC_3_TZ,single set of methods,15,16,0.0360308583302018,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Phillips_Creek,PC_3_TZ,single set of methods,16,17,0.0428833528592586,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Phillips_Creek,PC_3_TZ,single set of methods,17,18,0.0358098101195871,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Phillips_Creek,PC_3_TZ,single set of methods,18,19,0.0585777758129048,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Phillips_Creek,PC_3_TZ,single set of methods,19,20,0.0587988240235195,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Phillips_Creek,PC_3_TZ,single set of methods,20,21,0.227016512301333,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Phillips_Creek,PC_3_TZ,single set of methods,21,22,0.190985653971131,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Phillips_Creek,PC_2_TZ,single set of methods,0,1,0.0327151351709808,0.780578832476586,NA,NA,NA,NA
Smith_and_Kirwan_2021,Phillips_Creek,PC_2_TZ,single set of methods,1,2,0.0373571475938902,0.74495803582613,NA,NA,NA,NA
Smith_and_Kirwan_2021,Phillips_Creek,PC_2_TZ,single set of methods,2,3,0.0377992440151197,0.7412279167395489,NA,NA,NA,NA
Smith_and_Kirwan_2021,Phillips_Creek,PC_2_TZ,single set of methods,3,4,0.0446517385441765,0.7418343745271401,NA,NA,NA,NA
Smith_and_Kirwan_2021,Phillips_Creek,PC_2_TZ,single set of methods,4,5,0.0422202082274144,0.7455798954742581,NA,NA,NA,NA
Smith_and_Kirwan_2021,Phillips_Creek,PC_2_TZ,single set of methods,5,6,0.0422202082274144,0.749547734090545,NA,NA,NA,NA
Smith_and_Kirwan_2021,Phillips_Creek,PC_2_TZ,single set of methods,6,7,0.134839408474988,0.731813851908645,NA,NA,NA,NA
Smith_and_Kirwan_2021,Phillips_Creek,PC_2_TZ,single set of methods,7,8,0.0985875019341718,0.7346297648282121,NA,NA,NA,NA
Smith_and_Kirwan_2021,Phillips_Creek,PC_2_TZ,single set of methods,8,9,0.0915139591945003,0.7324258347469901,NA,NA,NA,NA
Smith_and_Kirwan_2021,Phillips_Creek,PC_2_TZ,single set of methods,9,10,0.0665355113950353,0.6823897688356161,NA,NA,NA,NA
Smith_and_Kirwan_2021,Phillips_Creek,PC_2_TZ,single set of methods,10,11,0.0833351754017551,0.6105028644175681,NA,NA,NA,NA
Smith_and_Kirwan_2021,Phillips_Creek,PC_2_TZ,single set of methods,11,12,0.119587081942572,0.521289859053737,NA,NA,NA,NA
Smith_and_Kirwan_2021,Phillips_Creek,PC_2_TZ,single set of methods,12,13,0.177943809544862,0.442854316428147,NA,NA,NA,NA
Smith_and_Kirwan_2021,Phillips_Creek,PC_2_TZ,single set of methods,13,14,0.147218108269414,0.408187456342739,NA,NA,NA,NA
Smith_and_Kirwan_2021,Phillips_Creek,PC_2_TZ,single set of methods,14,15,0.197617100289573,0.303034715144456,NA,NA,NA,NA
Smith_and_Kirwan_2021,Phillips_Creek,PC_2_TZ,single set of methods,15,16,0.181480580914698,0.197818648417451,NA,NA,NA,NA
Smith_and_Kirwan_2021,Phillips_Creek,PC_2_TZ,single set of methods,16,17,0.24646875483543,0.131828809596422,NA,NA,NA,NA
Smith_and_Kirwan_2021,Phillips_Creek,PC_2_TZ,single set of methods,17,18,0.30858330201817,0.09671880172128419,NA,NA,NA,NA
Smith_and_Kirwan_2021,Phillips_Creek,PC_2_TZ,single set of methods,18,19,0.436791264174717,0.0914742261434279,NA,NA,NA,NA
Smith_and_Kirwan_2021,Phillips_Creek,PC_2_TZ,single set of methods,19,20,0.498021618514998,0.067181499767903,NA,NA,NA,NA
Smith_and_Kirwan_2021,Phillips_Creek,PC_2_TZ,single set of methods,20,21,0.310572735913703,0.0615203134996802,NA,NA,NA,NA
Smith_and_Kirwan_2021,Phillips_Creek,PC_2_TZ,single set of methods,21,22,0.531178850107208,0.0455269577338575,NA,NA,NA,NA
Smith_and_Kirwan_2021,Phillips_Creek,PC_2_TZ,single set of methods,22,23,0.288688963062844,0.043968407034945,NA,NA,NA,NA
Smith_and_Kirwan_2021,Moneystump_Swamp,MS_4_HM,single set of methods,0,1,0.0254205442206945,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Moneystump_Swamp,MS_4_HM,single set of methods,1,2,0.0201153871659409,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Moneystump_Swamp,MS_4_HM,single set of methods,2,3,0.0335993280134397,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Moneystump_Swamp,MS_4_HM,single set of methods,3,4,0.0446517385441765,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Moneystump_Swamp,MS_4_HM,single set of methods,4,5,0.0198943389553262,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Moneystump_Swamp,MS_4_HM,single set of methods,5,6,0.0415570635955702,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Moneystump_Swamp,MS_4_HM,single set of methods,6,7,0.0455359313866354,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Moneystump_Swamp,MS_4_HM,single set of methods,7,8,0.0433254492804881,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Moneystump_Swamp,MS_4_HM,single set of methods,8,9,0.036694002962046,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Moneystump_Swamp,MS_4_HM,single set of methods,9,10,0.051725281283848,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Moneystump_Swamp,MS_4_HM,single set of methods,10,11,0.0426623046486439,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Moneystump_Swamp,MS_4_HM,single set of methods,11,12,0.047525365282168,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Moneystump_Swamp,MS_4_HM,single set of methods,12,13,0.0446517385441765,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Moneystump_Swamp,MS_4_HM,single set of methods,13,14,0.0585777758129048,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Moneystump_Swamp,MS_4_HM,single set of methods,14,15,0.139702469108513,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Moneystump_Swamp,MS_4_HM,single set of methods,15,16,0.247352947677889,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Moneystump_Swamp,MS_4_HM,single set of methods,16,17,0.281615420323172,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Moneystump_Swamp,MS_4_HM,single set of methods,17,18,0.395676297000376,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Moneystump_Swamp,MS_4_HM,single set of methods,18,19,0.47989566524459,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Moneystump_Swamp,MS_4_HM,single set of methods,19,20,0.410486527111563,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Moneystump_Swamp,MS_4_HM,single set of methods,20,21,0.403634032582506,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Moneystump_Swamp,MS_4_HM,single set of methods,21,22,0.359203342248945,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Moneystump_Swamp,MS_4_HM,single set of methods,22,23,0.706470081124693,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Moneystump_Swamp,MS_4_HM,single set of methods,23,24,0.81367846327284,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Moneystump_Swamp,MS_4_HM,single set of methods,2,5,0.0422202082274144,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_1_TZ_2,single set of methods,0,1,0.047525365282168,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_1_TZ_2,single set of methods,1,2,0.0287362673799156,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_1_TZ_2,single set of methods,2,3,0.0377992440151197,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_1_TZ_2,single set of methods,3,4,0.0428833528592586,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_1_TZ_2,single set of methods,4,5,0.0568093901279869,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_1_TZ_2,single set of methods,5,6,0.040009726121267,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_1_TZ_2,single set of methods,6,7,0.0552620526536838,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_1_TZ_2,single set of methods,7,8,0.0519463294944627,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_1_TZ_2,single set of methods,8,9,0.0802405004531488,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_1_TZ_2,single set of methods,9,10,0.07095647560733,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_1_TZ_2,single set of methods,10,11,0.0853246092972877,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_1_TZ_2,single set of methods,11,12,0.136607794159906,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_1_TZ_2,single set of methods,12,13,0.22082716240412,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_1_TZ_2,single set of methods,13,14,0.306151771701408,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_1_TZ_2,single set of methods,14,15,0.409381286058489,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_1_TZ_2,single set of methods,15,16,0.225911271248259,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_1_TZ_2,single set of methods,16,17,0.319635712548907,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_1_TZ_2,single set of methods,17,18,0.278962841795796,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_1_TZ_2,single set of methods,18,19,0.486969207984261,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_1_TZ_2,single set of methods,19,20,0.614735073719578,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_1_TZ_2,single set of methods,20,21,0.409602334269104,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_1_TZ_2,single set of methods,21,22,0.41689692521939,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_1_TZ_2,single set of methods,22,23,0.523663210946307,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_1_TZ_2,single set of methods,23,24,0.457569795972502,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_1_TZ_2,single set of methods,24,25,0.55880987643405,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_1_TZ_2,single set of methods,25,26,0.400760405844515,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_1_TZ_2,single set of methods,26,27,0.410707575322178,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_1_TZ_2,single set of methods,27,28,0.530736753685979,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_1_TZ_2,single set of methods,28,29,0.482548243771967,NA,NA,NA,NA,NA
Smith_and_Kirwan_2021,Monie_Bay,MB_1_TZ_2,single set of methods,29,30,0.598377506134088,NA,NA,NA,NA,NA
