study_id,site_id,core_id,method_id,depth_min,depth_max,dry_bulk_density,fraction_organic_matter,cs137_activity,cs137_activity_se,cs137_unit,total_pb210_activity,total_pb210_activity_se,pb210_unit,ra226_activity,ra226_activity_se,ra226_unit,c14_age,c14_age_se,c14_material,be7_activity,be7_activity_se,be7_unit
Marot_et_al_2020,16CCT03,16CCT03_GB237M,push_core_gamma spectroscopy,0,1,0.8295,0.029917211505374196,NA,NA,dpm/g,3.2694159108373246,0.30451894520569217,dpm/g,1.9602196981285933,0.10139043641026912,dpm/g,NA,NA,NA,1.3177353369007663,0.33709508618391704,dpm/g
Marot_et_al_2020,16CCT03,16CCT03_GB237M,push_core_gamma spectroscopy,1,2,0.8993478260869565,0.03189873417721496,NA,NA,dpm/g,3.3970421545397973,0.261061925678483,dpm/g,1.8363181310821752,0.09176925476047267,dpm/g,NA,NA,NA,0.7352426517382675,0.28945973629593214,dpm/g
Marot_et_al_2020,16CCT03,16CCT03_GB237M,push_core_gamma spectroscopy,2,3,0.8827499999999999,0.03390551851326376,NA,NA,dpm/g,3.2755866019224706,0.3545834659686683,dpm/g,1.9147239812858574,0.12752771807548874,dpm/g,NA,NA,NA,NA,NA,dpm/g
Marot_et_al_2020,16CCT03,16CCT03_GB237M,push_core_no spectroscopy,3,4,0.888125,0.032825417409628604,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB237M,push_core_no spectroscopy,3,4,NA,0.033315117291072144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB237M,push_core_no spectroscopy,4,5,0.9546808510638297,0.030585617477495566,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB237M,push_core_no spectroscopy,5,6,0.978,0.03043197676763603,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB237M,push_core_no spectroscopy,6,7,1.0242307692307693,0.02801537625535832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB237M,push_core_no spectroscopy,7,8,1.0326470588235295,0.026448742980213612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB237M,push_core_no spectroscopy,8,9,1.12275,0.024675716440422678,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB237M,push_core_no spectroscopy,9,10,1.0611764705882352,0.02572819439974259,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB237M,push_core_no spectroscopy,10,11,1.0685,0.026975920822353224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB237M,push_core_no spectroscopy,10,11,NA,0.02691386355858798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB237M,push_core_no spectroscopy,11,12,1.0475,0.02669726987194976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB237M,push_core_no spectroscopy,12,13,1.0705555555555555,0.027066731063350783,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB237M,push_core_no spectroscopy,13,14,1.1043749999999999,0.02741656266355375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB237M,push_core_no spectroscopy,13,14,NA,0.0277061336342393,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB237M,push_core_no spectroscopy,14,15,1.06,0.026990607590354144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB237M,push_core_no spectroscopy,15,16,1.101388888888889,0.02705420899125067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB237M,push_core_no spectroscopy,16,17,1.1016666666666666,0.026308384918401883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB237M,push_core_no spectroscopy,17,18,1.1123529411764705,0.026326895636970247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB237M,push_core_no spectroscopy,17,18,NA,0.026553660942563995,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB237M,push_core_no spectroscopy,18,19,1.1459523809523808,0.028845767546502612,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB237M,push_core_no spectroscopy,19,20,1.0761904761904764,0.029472626820692946,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB237M,push_core_no spectroscopy,20,21,1.122857142857143,0.029949146750819264,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB237M,push_core_no spectroscopy,21,22,1.0323809523809524,0.03851720810550039,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB237M,push_core_no spectroscopy,21,22,NA,0.03710795775215689,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB237M,push_core_no spectroscopy,22,23,0.9004761904761904,0.051324903350516,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB237M,push_core_no spectroscopy,23,24,1.0599999999999998,0.03010194848283753,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB237M,push_core_no spectroscopy,24,25,1.1124999999999998,0.03449110004636424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB237M,push_core_no spectroscopy,24,25,NA,0.034370645610775914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB237M,push_core_no spectroscopy,25,26,1.0331249999999998,0.03372528490315314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB237M,push_core_no spectroscopy,26,27,1.1716666666666666,0.030954688635813247,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB237M,push_core_no spectroscopy,27,28,1.1450000000000002,0.031113977107850844,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB237M,push_core_no spectroscopy,28,29,1.028,0.04425208316479211,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB237M,push_core_no spectroscopy,29,30,1.0043333333333335,0.04133064516128999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB238M,push_core_gamma spectroscopy,0,1,0.8583783783783784,0.027762073978355544,NA,NA,dpm/g,3.6927126514752744,0.3035557888854612,dpm/g,2.0110190254784213,0.10408118286845452,dpm/g,NA,NA,NA,1.1462892963789197,0.37132808495782327,dpm/g
Marot_et_al_2020,16CCT03,16CCT03_GB238M,push_core_gamma spectroscopy,1,2,0.8997058823529411,0.021732562589377585,NA,NA,dpm/g,2.9424229811695173,0.4071352582273866,dpm/g,2.051613980370748,0.1453083035703897,dpm/g,NA,NA,NA,NA,NA,dpm/g
Marot_et_al_2020,16CCT03,16CCT03_GB238M,push_core_gamma spectroscopy,2,3,0.9866666666666666,0.024635312632407168,NA,NA,dpm/g,3.0294970631658136,0.40582401601062723,dpm/g,1.8757914506409659,0.13942608835511158,dpm/g,NA,NA,NA,NA,NA,dpm/g
Marot_et_al_2020,16CCT03,16CCT03_GB238M,push_core_gamma spectroscopy,2,3,NA,0.024844845651648358,NA,NA,dpm/g,3.0294970631658136,0.40582401601062723,dpm/g,1.8757914506409659,0.13942608835511158,dpm/g,NA,NA,NA,NA,NA,dpm/g
Marot_et_al_2020,16CCT03,16CCT03_GB238M,push_core_no spectroscopy,3,4,0.9978787878787879,0.026995898078360395,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB238M,push_core_no spectroscopy,4,5,0.9948387096774195,0.02787984010982314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB238M,push_core_no spectroscopy,5,6,1.1400000000000001,0.02886826709703458,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB238M,push_core_no spectroscopy,6,7,0.9877777777777779,0.030329918528676524,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB238M,push_core_no spectroscopy,7,8,1.1046666666666667,0.026771304067140057,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB238M,push_core_no spectroscopy,8,9,1.2520588235294117,0.024989428324037388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB238M,push_core_no spectroscopy,9,10,1.1523529411764706,0.02455469457582769,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB238M,push_core_no spectroscopy,9,10,NA,0.023888587011209814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB238M,push_core_no spectroscopy,10,11,1.1477499999999998,0.02464788732394341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB238M,push_core_no spectroscopy,11,12,1.1791666666666667,0.02464661109097478,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB238M,push_core_no spectroscopy,12,13,1.1457894736842105,0.02520906801007553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB238M,push_core_no spectroscopy,13,14,1.1830555555555557,0.025902035879863426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB238M,push_core_no spectroscopy,14,15,1.15725,0.02734201717949754,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB238M,push_core_no spectroscopy,14,15,NA,0.02698998206043026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB238M,push_core_no spectroscopy,15,16,1.2511764705882353,0.026852673171518862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB238M,push_core_no spectroscopy,16,17,1.1715,0.025415188648823157,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB238M,push_core_no spectroscopy,17,18,1.2030952380952382,0.02566840610077932,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB238M,push_core_no spectroscopy,18,19,1.247,0.024268120331112558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB238M,push_core_no spectroscopy,19,20,1.3119999999999998,0.02381144563725928,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB238M,push_core_no spectroscopy,19,20,NA,0.02457234856107861,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB238M,push_core_no spectroscopy,20,21,1.285,0.02301867743563801,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB238M,push_core_no spectroscopy,21,22,1.2886111111111112,0.022725441212023537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB238M,push_core_no spectroscopy,22,23,1.2750000000000001,0.023117076808352507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB238M,push_core_no spectroscopy,23,24,1.2820588235294117,0.02291905826435416,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB238M,push_core_no spectroscopy,24,25,1.2657142857142856,0.023192552591278757,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB238M,push_core_no spectroscopy,24,25,NA,0.023518287530679912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB238M,push_core_no spectroscopy,25,26,1.3023684210526314,0.022091666331334733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB238M,push_core_no spectroscopy,26,27,1.374047619047619,0.01995650247694228,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB238M,push_core_no spectroscopy,27,28,1.3584999999999998,0.020590778387725845,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB238M,push_core_no spectroscopy,28,29,1.32925,0.022638469284995147,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB238M,push_core_no spectroscopy,29,30,1.3965,0.021550770962748305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB238M,push_core_no spectroscopy,29,30,NA,0.023448331290562712,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB238M,push_core_no spectroscopy,30,31,1.3218181818181818,0.027264678659101045,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB239M,push_core_gamma spectroscopy,0,1,1.13328125,0.014530724117777963,NA,NA,dpm/g,2.5806655268654115,0.2450167258073119,dpm/g,1.7968144772163668,0.1007387594187267,dpm/g,NA,NA,NA,0.678045381670248,0.33653414101041845,dpm/g
Marot_et_al_2020,16CCT03,16CCT03_GB239M,push_core_gamma spectroscopy,1,2,1.1357894736842105,0.01670297748729099,NA,NA,dpm/g,2.492313322302956,0.267178331897276,dpm/g,1.7757072515146435,0.10894407243463444,dpm/g,NA,NA,NA,NA,NA,dpm/g
Marot_et_al_2020,16CCT03,16CCT03_GB239M,push_core_gamma spectroscopy,1,2,NA,0.01737642202758438,NA,NA,dpm/g,2.492313322302956,0.267178331897276,dpm/g,1.7757072515146435,0.10894407243463444,dpm/g,NA,NA,NA,NA,NA,dpm/g
Marot_et_al_2020,16CCT03,16CCT03_GB239M,push_core_gamma spectroscopy,2,3,1.0878260869565217,0.02060125750561036,NA,NA,dpm/g,3.095746761093808,0.3376141011271377,dpm/g,1.8084744539447757,0.1340199166338465,dpm/g,NA,NA,NA,NA,NA,dpm/g
Marot_et_al_2020,16CCT03,16CCT03_GB239M,push_core_no spectroscopy,3,4,1.1581818181818182,0.016810962442735305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB239M,push_core_no spectroscopy,4,5,1.1762962962962962,0.01799091367996001,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB239M,push_core_no spectroscopy,5,6,1.206842105263158,0.019866215344938976,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB239M,push_core_no spectroscopy,6,7,1.228888888888889,0.019837509828034908,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB239M,push_core_no spectroscopy,7,8,1.283125,0.01838190833232497,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB239M,push_core_no spectroscopy,7,8,NA,0.01867766931669527,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB239M,push_core_no spectroscopy,8,9,1.326111111111111,0.01753785438144391,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB239M,push_core_no spectroscopy,9,10,1.3113636363636363,0.01940280464216622,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB239M,push_core_no spectroscopy,10,11,1.238235294117647,0.02042789798138557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB239M,push_core_no spectroscopy,11,12,1.24,0.02187531473461631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB239M,push_core_no spectroscopy,12,13,1.2241666666666666,0.021298031392935343,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB239M,push_core_no spectroscopy,12,13,NA,0.02113994644546909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB239M,push_core_no spectroscopy,13,14,1.23,0.022344455190199338,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB239M,push_core_no spectroscopy,14,15,1.2685,0.021348654369518875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB239M,push_core_no spectroscopy,15,16,1.2794117647058822,0.019708102667337538,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB239M,push_core_no spectroscopy,16,17,1.3647058823529412,0.01778278449437751,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB239M,push_core_no spectroscopy,17,18,1.348529411764706,0.018507714900721957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB239M,push_core_no spectroscopy,17,18,NA,0.01817743103032302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB239M,push_core_no spectroscopy,18,19,1.303235294117647,0.019332338829980304,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB239M,push_core_no spectroscopy,19,20,1.3250000000000002,0.019919837257548065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB239M,push_core_no spectroscopy,20,21,1.333235294117647,0.018895730291713358,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB239M,push_core_no spectroscopy,21,22,1.2596666666666667,0.020044408558740307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB239M,push_core_no spectroscopy,22,23,1.365625,0.019566313666161936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB239M,push_core_no spectroscopy,23,24,1.309,0.020361214811825814,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB239M,push_core_no spectroscopy,23,24,NA,0.020767094619068914,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB239M,push_core_no spectroscopy,24,25,1.2513636363636362,0.020951073792992016,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB239M,push_core_no spectroscopy,25,26,1.258,0.02173693868086242,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB239M,push_core_no spectroscopy,26,27,1.1953333333333334,0.02236802261027579,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB239M,push_core_no spectroscopy,27,28,1.2914999999999999,0.022201180570944848,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB239M,push_core_no spectroscopy,27,28,NA,0.021874058451341164,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB239M,push_core_no spectroscopy,28,29,1.2536666666666667,0.021551984839015957,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB239M,push_core_no spectroscopy,29,30,1.2768181818181819,0.020663656156761388,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB239M,push_core_no spectroscopy,30,31,1.3026315789473684,0.02029353143685442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB239M,push_core_no spectroscopy,31,32,1.3058823529411765,0.021757945373669128,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB239M,push_core_no spectroscopy,31,32,NA,0.021063855470164084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB239M,push_core_no spectroscopy,32,33,1.2512500000000002,0.023163067998711324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB239M,push_core_no spectroscopy,33,34,1.3170454545454546,0.020881577092688404,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB239M,push_core_no spectroscopy,34,35,1.2916666666666667,0.02332990543020192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB239M,push_core_no spectroscopy,35,36,1.3165909090909091,0.02229818035588567,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB239M,push_core_no spectroscopy,35,36,NA,0.021624992456397617,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB239M,push_core_no spectroscopy,36,37,1.298,0.021985772726357034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB240M,push_core_gamma spectroscopy,0,1,0.4871666666666667,0.0528328119568999,NA,NA,dpm/g,4.9954409858991236,0.4874660077672741,dpm/g,1.716364969669363,0.13684073199701613,dpm/g,NA,NA,NA,3.0483997109132956,0.6470923414027928,dpm/g
Marot_et_al_2020,16CCT03,16CCT03_GB240M,push_core_gamma spectroscopy,1,2,0.82,0.028838928491642695,NA,NA,dpm/g,3.8321346846025666,0.2658425326000324,dpm/g,1.7479462357057263,0.08497903518485002,dpm/g,NA,NA,NA,1.1383016664356513,0.3335835322539297,dpm/g
Marot_et_al_2020,16CCT03,16CCT03_GB240M,push_core_gamma spectroscopy,1,2,NA,0.028951201747997177,NA,NA,dpm/g,3.8321346846025666,0.2658425326000324,dpm/g,1.7479462357057263,0.08497903518485002,dpm/g,NA,NA,NA,1.1383016664356513,0.3335835322539297,dpm/g
Marot_et_al_2020,16CCT03,16CCT03_GB240M,push_core_gamma spectroscopy,2,3,0.7836,0.031055774464800536,NA,NA,dpm/g,3.8685785188364457,0.41381766107440004,dpm/g,1.8613882240266104,0.12882037568314647,dpm/g,NA,NA,NA,NA,NA,dpm/g
Marot_et_al_2020,16CCT03,16CCT03_GB240M,push_core_no spectroscopy,3,4,0.7386363636363636,0.03529148073435578,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB240M,push_core_no spectroscopy,4,5,0.8018000000000001,0.03274027134616965,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Marot_et_al_2020,16CCT03,16CCT03_GB240M,push_core_no spectroscopy,5,6,1.1871875,0.02163132005483402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
