study_id,site_id,core_id,method_id,depth_min,depth_max,dry_bulk_density,fraction_organic_matter
Keshta_et_al_2020,Wootons Landing Wetland Park,WLWP_HM_P2,wetland cores,15,20,0.4619914320306407,0.024406230721777316
Keshta_et_al_2020,Wootons Landing Wetland Park,WLWP_HM_P2,wetland cores,20,25,0.649882684291906,0.02103816471085842
Keshta_et_al_2020,Wootons Landing Wetland Park,WLWP_HM_P2,wetland cores,25,30,1.1781886759441695,0.020808251424053525
Keshta_et_al_2020,Wootons Landing Wetland Park,WLWP_HM_P2,wetland cores,30,35,1.0079813062486704,0.01744329605982581
Keshta_et_al_2020,Wootons Landing Wetland Park,WLWP_HM_P2,wetland cores,35,40,1.3572379869225522,0.023857769633322836
Keshta_et_al_2020,Wootons Landing Wetland Park,WLWP_HM_P2,wetland cores,40,45,1.2378717796036305,0.02291599266688193
Keshta_et_al_2020,Wootons Landing Wetland Park,WLWP_HM_P2,wetland cores,45,50,1.1295579988883129,0.021915394710820445
Keshta_et_al_2020,Wootons Landing Wetland Park,WLWP_HM_P3,wetland cores,0,5,NA,NA
Keshta_et_al_2020,Wootons Landing Wetland Park,WLWP_HM_P3,wetland cores,5,10,NA,NA
Keshta_et_al_2020,Wootons Landing Wetland Park,WLWP_HM_P3,wetland cores,10,15,0.015473397245045404,0.15873015873018645
Keshta_et_al_2020,Wootons Landing Wetland Park,WLWP_HM_P3,wetland cores,15,20,0.24978484124144687,0.021540715144231927
Keshta_et_al_2020,Wootons Landing Wetland Park,WLWP_HM_P3,wetland cores,20,25,0.7471440384036198,0.012987777363599295
Keshta_et_al_2020,Wootons Landing Wetland Park,WLWP_HM_P3,wetland cores,25,30,1.4500783703928242,0.009380372225129647
Keshta_et_al_2020,Wootons Landing Wetland Park,WLWP_HM_P3,wetland cores,30,35,1.2643976034522797,0.006679306326206847
Keshta_et_al_2020,Wootons Landing Wetland Park,WLWP_HM_P3,wetland cores,35,40,1.6158647694468815,0.007011199468624277
Keshta_et_al_2020,Wootons Landing Wetland Park,WLWP_HM_P3,wetland cores,40,45,1.4522888557135452,0.005606683757215877
Keshta_et_al_2020,Wootons Landing Wetland Park,WLWP_HM_P3,wetland cores,45,50,1.1781886759441695,0.007461436838286378
Keshta_et_al_2020,Wootons Landing Wetland Park,WLWP_U_P1,upland cores,0,5,0.7599685069585455,0.07051331383715599
Keshta_et_al_2020,Wootons Landing Wetland Park,WLWP_U_P1,upland cores,5,10,1.1685977272385633,0.024443216673969
Keshta_et_al_2020,Wootons Landing Wetland Park,WLWP_U_P1,upland cores,10,15,1.931489189993103,0.008999944099725633
Keshta_et_al_2020,Wootons Landing Wetland Park,WLWP_U_P1,upland cores,15,20,1.8017099526509517,0.006037377471763772
Keshta_et_al_2020,Wootons Landing Wetland Park,WLWP_U_P1,upland cores,20,25,1.0692172301747536,0.008517766135641902
Keshta_et_al_2020,Wootons Landing Wetland Park,WLWP_U_P1,upland cores,25,30,1.1148153405922665,0.007418786112033089
Keshta_et_al_2020,Wootons Landing Wetland Park,WLWP_U_P1,upland cores,30,35,1.6146407817073094,0.00671633771537082
Keshta_et_al_2020,Wootons Landing Wetland Park,WLWP_U_P1,upland cores,35,40,1.4784310416139703,0.00767952741369678
Keshta_et_al_2020,Wootons Landing Wetland Park,WLWP_U_P1,upland cores,40,45,1.524613743190682,0.013098405492400766
Keshta_et_al_2020,Wootons Landing Wetland Park,WLWP_U_P1,upland cores,45,50,1.4871999090019534,0.01555021660581531
Keshta_et_al_2020,Wootons Landing Wetland Park,WLWP_U_P2,upland cores,0,5,0.526132043278993,0.06026883287192184
Keshta_et_al_2020,Wootons Landing Wetland Park,WLWP_U_P2,upland cores,5,10,1.0820782356771288,0.05029800033420553
Keshta_et_al_2020,Wootons Landing Wetland Park,WLWP_U_P2,upland cores,10,15,1.23816407518323,0.03312594896863417
Keshta_et_al_2020,Wootons Landing Wetland Park,WLWP_U_P2,upland cores,15,20,1.3527439423862109,0.021341073808350427
Keshta_et_al_2020,Wootons Landing Wetland Park,WLWP_U_P2,upland cores,20,25,1.5614429862202115,0.013380179130561925
Keshta_et_al_2020,Wootons Landing Wetland Park,WLWP_U_P2,upland cores,25,30,0.8564260482263608,0.01302250197881834
Keshta_et_al_2020,Wootons Landing Wetland Park,WLWP_U_P2,upland cores,30,35,1.112476975955471,0.011689204675681774
Keshta_et_al_2020,Wootons Landing Wetland Park,WLWP_U_P2,upland cores,35,40,1.2603785392327875,0.01050079302864032
Keshta_et_al_2020,Wootons Landing Wetland Park,WLWP_U_P2,upland cores,40,45,1.101369743930692,0.01006642342595239
Keshta_et_al_2020,Wootons Landing Wetland Park,WLWP_U_P2,upland cores,45,50,1.5479973895586372,0.03480942938973315
Keshta_et_al_2020,Wootons Landing Wetland Park,WLWP_U_P3,upland cores,0,5,0.4004449440512336,0.08751649413645075
Keshta_et_al_2020,Wootons Landing Wetland Park,WLWP_U_P3,upland cores,5,10,0.8418112692463887,0.06567685261656249
Keshta_et_al_2020,Wootons Landing Wetland Park,WLWP_U_P3,upland cores,10,15,1.301884511535908,0.04438726826608512
Keshta_et_al_2020,Wootons Landing Wetland Park,WLWP_U_P3,upland cores,15,20,1.704667820223937,0.038358739931061495
Keshta_et_al_2020,Wootons Landing Wetland Park,WLWP_U_P3,upland cores,20,25,0.8160892582416379,0.04106622862689444
Keshta_et_al_2020,Wootons Landing Wetland Park,WLWP_U_P3,upland cores,25,30,1.1282609372538406,0.033133411351667065
Keshta_et_al_2020,Wootons Landing Wetland Park,WLWP_U_P3,upland cores,30,35,1.441017207425242,0.03235997416787413
Keshta_et_al_2020,Wootons Landing Wetland Park,WLWP_U_P3,upland cores,35,40,1.18087414158174,0.033344136655672874
Keshta_et_al_2020,Wootons Landing Wetland Park,WLWP_U_P3,upland cores,40,45,1.3504055777494153,0.032380530822791895
Keshta_et_al_2020,Wootons Landing Wetland Park,WLWP_U_P3,upland cores,45,50,0.6956634794466685,0.031223059335056688
