study_id,site_id,core_id,impact_class
Bukoski_et_al_2020,Palian_River_Estuary_195,Palian_River_Estuary_195_650,Degraded
Bukoski_et_al_2020,Palian_River_Estuary_195,Palian_River_Estuary_195_651,Degraded
Bukoski_et_al_2020,Palian_River_Estuary_196,Palian_River_Estuary_196_652,Degraded
Bukoski_et_al_2020,Palian_River_Estuary_196,Palian_River_Estuary_196_653,Degraded
Bukoski_et_al_2020,Palian_River_Estuary_196,Palian_River_Estuary_196_654,Degraded
Bukoski_et_al_2020,Palian_River_Estuary_197,Palian_River_Estuary_197_655,Restoration
Bukoski_et_al_2020,Palian_River_Estuary_197,Palian_River_Estuary_197_656,Restoration
Bukoski_et_al_2020,Palian_River_Estuary_198,Palian_River_Estuary_198_658,Restoration
Bukoski_et_al_2020,Palian_River_Estuary_198,Palian_River_Estuary_198_659,Restoration
Bukoski_et_al_2020,Palian_River_Estuary_198,Palian_River_Estuary_198_660,Restoration
Bukoski_et_al_2020,Palian_River_Estuary_198,Palian_River_Estuary_198_661,Restoration
Bukoski_et_al_2020,Palian_River_Estuary_199,Palian_River_Estuary_199_663,NA
Bukoski_et_al_2020,Palian_River_Estuary_199,Palian_River_Estuary_199_664,NA
Bukoski_et_al_2020,Palian_River_Estuary_199,Palian_River_Estuary_199_665,NA
Bukoski_et_al_2020,Palian_River_Estuary_200,Palian_River_Estuary_200_667,Restoration
Bukoski_et_al_2020,Palian_River_Estuary_200,Palian_River_Estuary_200_668,Restoration
Bukoski_et_al_2020,Palian_River_Estuary_200,Palian_River_Estuary_200_669,Restoration
Bukoski_et_al_2020,Palian_River_Estuary_200,Palian_River_Estuary_200_670,Restoration
Bukoski_et_al_2020,Palian_River_Estuary_201,Palian_River_Estuary_201_671,Intact
Bukoski_et_al_2020,Palian_River_Estuary_201,Palian_River_Estuary_201_672,Intact
Bukoski_et_al_2020,Palian_River_Estuary_201,Palian_River_Estuary_201_673,Intact
Bukoski_et_al_2020,Palian_River_Estuary_201,Palian_River_Estuary_201_674,Intact
Bukoski_et_al_2020,Palian_River_Estuary_201,Palian_River_Estuary_201_675,Intact
Bukoski_et_al_2020,Palian_River_Estuary_201,Palian_River_Estuary_201_676,Intact
Bukoski_et_al_2020,Palian_River_Estuary_202,Palian_River_Estuary_202_677,Restoration
Bukoski_et_al_2020,Palian_River_Estuary_202,Palian_River_Estuary_202_678,Restoration
Bukoski_et_al_2020,Palian_River_Estuary_202,Palian_River_Estuary_202_679,Restoration
Bukoski_et_al_2020,Palian_River_Estuary_202,Palian_River_Estuary_202_680,Restoration
Bukoski_et_al_2020,Palian_River_Estuary_203,Palian_River_Estuary_203_681,NA
Bukoski_et_al_2020,Palian_River_Estuary_203,Palian_River_Estuary_203_682,NA
Bukoski_et_al_2020,Palian_River_Estuary_203,Palian_River_Estuary_203_683,NA
Bukoski_et_al_2020,Palian_River_Estuary_203,Palian_River_Estuary_203_684,NA
Bukoski_et_al_2020,Palian_River_Estuary_204,Palian_River_Estuary_204_685,Intact
Bukoski_et_al_2020,Palian_River_Estuary_204,Palian_River_Estuary_204_686,Intact
Bukoski_et_al_2020,Palian_River_Estuary_204,Palian_River_Estuary_204_687,Intact
Bukoski_et_al_2020,Palian_River_Estuary_204,Palian_River_Estuary_204_688,Intact
Bukoski_et_al_2020,Palian_River_Estuary_204,Palian_River_Estuary_204_689,Intact
Bukoski_et_al_2020,Palian_River_Estuary_204,Palian_River_Estuary_204_690,Intact
Bukoski_et_al_2020,Palian_River_Estuary_205,Palian_River_Estuary_205_691,Intact
Bukoski_et_al_2020,Palian_River_Estuary_205,Palian_River_Estuary_205_692,Intact
Bukoski_et_al_2020,Palian_River_Estuary_205,Palian_River_Estuary_205_693,Intact
Bukoski_et_al_2020,Palian_River_Estuary_205,Palian_River_Estuary_205_694,Intact
Bukoski_et_al_2020,Palian_River_Estuary_205,Palian_River_Estuary_205_695,Intact
Bukoski_et_al_2020,Palian_River_Estuary_205,Palian_River_Estuary_205_696,Intact
Bukoski_et_al_2020,Palian_River_Estuary_206,Palian_River_Estuary_206_697,NA
Bukoski_et_al_2020,Palian_River_Estuary_206,Palian_River_Estuary_206_698,NA
Bukoski_et_al_2020,Palian_River_Estuary_206,Palian_River_Estuary_206_699,NA
Bukoski_et_al_2020,Palian_River_Estuary_206,Palian_River_Estuary_206_700,NA
Bukoski_et_al_2020,Palian_River_Estuary_206,Palian_River_Estuary_206_701,NA
Bukoski_et_al_2020,Palian_River_Estuary_206,Palian_River_Estuary_206_702,NA
Bukoski_et_al_2020,Palian_River_Estuary_207,Palian_River_Estuary_207_703,Restoration
Bukoski_et_al_2020,Palian_River_Estuary_207,Palian_River_Estuary_207_704,Restoration
Bukoski_et_al_2020,Palian_River_Estuary_207,Palian_River_Estuary_207_705,Restoration
Sharma_et_al_2021,Koh_Kohng_131,Koh_Kohng_131_355,Intact
Sharma_et_al_2021,Koh_Kohng_131,Koh_Kohng_131_356,Intact
Sharma_et_al_2021,Koh_Kohng_131,Koh_Kohng_131_357,Intact
Sharma_et_al_2021,Koh_Kohng_131,Koh_Kohng_131_358,Intact
Sharma_et_al_2021,Koh_Kohng_132,Koh_Kohng_132_359,Intact
Sharma_et_al_2021,Koh_Kohng_132,Koh_Kohng_132_360,Intact
Sharma_et_al_2021,Koh_Kohng_132,Koh_Kohng_132_361,Intact
Sharma_et_al_2021,Koh_Kohng_133,Koh_Kohng_133_362,Intact
Sharma_et_al_2021,Koh_Kohng_133,Koh_Kohng_133_364,Intact
Sharma_et_al_2021,Koh_Kohng_134,Koh_Kohng_134_365,Intact
Sharma_et_al_2021,Koh_Kohng_134,Koh_Kohng_134_366,Intact
Sharma_et_al_2021,Koh_Kohng_134,Koh_Kohng_134_367,Intact
Sharma_et_al_2021,Koh_Kohng_134,Koh_Kohng_134_368,Intact
Sharma_et_al_2021,Koh_Kohng_134,Koh_Kohng_134_369,Intact
Sharma_et_al_2021,Koh_Kohng_135,Koh_Kohng_135_370,Intact
Sharma_et_al_2021,Koh_Kohng_135,Koh_Kohng_135_371,Intact
Sharma_et_al_2021,Koh_Kohng_135,Koh_Kohng_135_372,Intact
Sharma_et_al_2021,Koh_Kohng_136,Koh_Kohng_136_373,Intact
Sharma_et_al_2021,Koh_Kohng_136,Koh_Kohng_136_374,Intact
Sharma_et_al_2021,Koh_Kohng_136,Koh_Kohng_136_375,Intact
Sharma_et_al_2021,Koh_Kohng_136,Koh_Kohng_136_376,Intact
Sharma_et_al_2021,Koh_Kohng_136,Koh_Kohng_136_377,Intact
Sharma_et_al_2021,Koh_Kohng_137,Koh_Kohng_137_378,Intact
Sharma_et_al_2021,Koh_Kohng_137,Koh_Kohng_137_379,Intact
Sharma_et_al_2021,Koh_Kohng_137,Koh_Kohng_137_380,Intact
Sharma_et_al_2021,Koh_Kohng_137,Koh_Kohng_137_381,Intact
Sharma_et_al_2021,Koh_Kohng_137,Koh_Kohng_137_382,Intact
Sharma_et_al_2021,Koh_Kohng_138,Koh_Kohng_138_383,Intact
Sharma_et_al_2021,Koh_Kohng_138,Koh_Kohng_138_384,Intact
Sharma_et_al_2021,Koh_Kohng_138,Koh_Kohng_138_385,Intact
Sharma_et_al_2021,Koh_Kohng_138,Koh_Kohng_138_386,Intact
Sharma_et_al_2021,Koh_Kohng_138,Koh_Kohng_138_387,Intact
Sharma_et_al_2021,Koh_Kohng_139,Koh_Kohng_139_388,Intact
Sharma_et_al_2021,Koh_Kohng_139,Koh_Kohng_139_389,Intact
Sharma_et_al_2021,Koh_Kohng_139,Koh_Kohng_139_390,Intact
Sharma_et_al_2021,Koh_Kohng_139,Koh_Kohng_139_391,Intact
Sharma_et_al_2021,Koh_Kohng_139,Koh_Kohng_139_392,Intact
Sharma_et_al_2021,Koh_Kohng_140,Koh_Kohng_140_393,Intact
Sharma_et_al_2021,Koh_Kohng_140,Koh_Kohng_140_394,Intact
Sharma_et_al_2021,Koh_Kohng_140,Koh_Kohng_140_395,Intact
Sharma_et_al_2021,Koh_Kohng_141,Koh_Kohng_141_396,Degraded
Sharma_et_al_2021,Koh_Kohng_141,Koh_Kohng_141_397,Degraded
Sharma_et_al_2021,Koh_Kohng_141,Koh_Kohng_141_398,Degraded
Sharma_et_al_2021,Koh_Kohng_141,Koh_Kohng_141_399,Degraded
Sharma_et_al_2021,Koh_Kohng_141,Koh_Kohng_141_400,Degraded
Sharma_et_al_2021,Koh_Kohng_142,Koh_Kohng_142_401,Intact
Sharma_et_al_2021,Koh_Kohng_142,Koh_Kohng_142_402,Intact
Sharma_et_al_2021,Koh_Kohng_142,Koh_Kohng_142_403,Intact
Sharma_et_al_2021,Koh_Kohng_142,Koh_Kohng_142_404,Intact
Sharma_et_al_2021,Koh_Kohng_142,Koh_Kohng_142_405,Intact
Sharma_et_al_2021,Koh_Kohng_143,Koh_Kohng_143_406,Intact
Sharma_et_al_2021,Koh_Kohng_143,Koh_Kohng_143_407,Intact
Sharma_et_al_2021,Koh_Kohng_143,Koh_Kohng_143_408,Intact
Sharma_et_al_2021,Koh_Kohng_143,Koh_Kohng_143_409,Intact
Sharma_et_al_2021,Koh_Kohng_143,Koh_Kohng_143_410,Intact
Sharma_et_al_2021,Koh_Kohng_144,Koh_Kohng_144_411,Intact
Sharma_et_al_2021,Koh_Kohng_144,Koh_Kohng_144_412,Intact
Sharma_et_al_2021,Koh_Kohng_144,Koh_Kohng_144_413,Intact
Sharma_et_al_2021,Koh_Kohng_145,Koh_Kohng_145_414,Intact
Sharma_et_al_2021,Koh_Kohng_145,Koh_Kohng_145_415,Intact
Sharma_et_al_2021,Koh_Kohng_145,Koh_Kohng_145_416,Intact
Sharma_et_al_2021,Koh_Kohng_145,Koh_Kohng_145_417,Intact
Sharma_et_al_2021,Koh_Kohng_145,Koh_Kohng_145_418,Intact
Sharma_et_al_2021,Koh_Kohng_146,Koh_Kohng_146_419,Intact
Sharma_et_al_2021,Koh_Kohng_146,Koh_Kohng_146_420,Intact
Sharma_et_al_2021,Koh_Kohng_146,Koh_Kohng_146_421,Intact
Sharma_et_al_2021,Koh_Kohng_146,Koh_Kohng_146_422,Intact
Sharma_et_al_2021,Koh_Kohng_146,Koh_Kohng_146_423,Intact
Sharma_et_al_2021,Koh_Kohng_147,Koh_Kohng_147_424,Intact
Sharma_et_al_2021,Koh_Kohng_147,Koh_Kohng_147_425,Intact
Sharma_et_al_2021,Koh_Kohng_147,Koh_Kohng_147_426,Intact
Sharma_et_al_2021,Koh_Kohng_147,Koh_Kohng_147_427,Intact
Sharma_et_al_2021,Koh_Kohng_147,Koh_Kohng_147_428,Intact
Sharma_et_al_2021,Koh_Kohng_148,Koh_Kohng_148_429,Intact
Sharma_et_al_2021,Koh_Kohng_148,Koh_Kohng_148_430,Intact
Sharma_et_al_2021,Koh_Kohng_148,Koh_Kohng_148_431,Intact
Sharma_et_al_2021,Koh_Kohng_148,Koh_Kohng_148_432,Intact
Sharma_et_al_2021,Koh_Kohng_148,Koh_Kohng_148_433,Intact
Sharma_et_al_2021,Koh_Kohng_149,Koh_Kohng_149_434,NA
Sharma_et_al_2021,Koh_Kohng_149,Koh_Kohng_149_435,NA
Sharma_et_al_2021,Koh_Kohng_149,Koh_Kohng_149_436,NA
Sharma_et_al_2021,Koh_Kohng_149,Koh_Kohng_149_437,NA
Sharma_et_al_2021,Koh_Kohng_149,Koh_Kohng_149_438,NA
Sharma_et_al_2021,Koh_Kohng_150,Koh_Kohng_150_439,NA
Sharma_et_al_2021,Koh_Kohng_150,Koh_Kohng_150_440,NA
Sharma_et_al_2021,Koh_Kohng_150,Koh_Kohng_150_441,NA
Sharma_et_al_2021,Koh_Kohng_150,Koh_Kohng_150_442,NA
Sharma_et_al_2021,Koh_Kohng_150,Koh_Kohng_150_443,NA
Sharma_et_al_2021,Koh_Kohng_151,Koh_Kohng_151_444,NA
Sharma_et_al_2021,Koh_Kohng_151,Koh_Kohng_151_445,NA
Sharma_et_al_2021,Koh_Kohng_151,Koh_Kohng_151_446,NA
Sharma_et_al_2021,Koh_Kohng_152,Koh_Kohng_152_447,NA
Sharma_et_al_2021,Koh_Kohng_152,Koh_Kohng_152_448,NA
Sharma_et_al_2021,Koh_Kohng_152,Koh_Kohng_152_449,NA
Sharma_et_al_2021,Koh_Kohng_152,Koh_Kohng_152_450,NA
Sharma_et_al_2021,Koh_Kohng_152,Koh_Kohng_152_451,NA
Sharma_et_al_2021,Koh_Kohng_153,Koh_Kohng_153_454,Intact
Sharma_et_al_2021,Koh_Kohng_154,Koh_Kohng_154_457,NA
Sharma_et_al_2021,Koh_Kohng_154,Koh_Kohng_154_458,NA
Sharma_et_al_2021,Koh_Kohng_154,Koh_Kohng_154_459,NA
Sharma_et_al_2021,Koh_Kohng_154,Koh_Kohng_154_460,NA
Sharma_et_al_2021,Koh_Kohng_155,Koh_Kohng_155_461,NA
Sharma_et_al_2021,Koh_Kohng_155,Koh_Kohng_155_462,NA
Sharma_et_al_2021,Koh_Kohng_155,Koh_Kohng_155_463,NA
Sharma_et_al_2021,Koh_Kohng_155,Koh_Kohng_155_464,NA
Sharma_et_al_2021,Koh_Kohng_155,Koh_Kohng_155_465,NA
Sharma_et_al_2021,Koh_Kohng_156,Koh_Kohng_156_466,NA
Sharma_et_al_2021,Koh_Kohng_156,Koh_Kohng_156_467,NA
Sharma_et_al_2021,Koh_Kohng_156,Koh_Kohng_156_468,NA
Sharma_et_al_2021,Koh_Kohng_156,Koh_Kohng_156_469,NA
Sharma_et_al_2021,Koh_Kohng_156,Koh_Kohng_156_470,NA
Sharma_et_al_2021,Koh_Kohng_157,Koh_Kohng_157_471,NA
Sharma_et_al_2021,Koh_Kohng_157,Koh_Kohng_157_472,NA
Sharma_et_al_2021,Koh_Kohng_157,Koh_Kohng_157_474,NA
Sharma_et_al_2021,Koh_Kohng_158,Koh_Kohng_158_476,NA
Sharma_et_al_2021,Koh_Kohng_158,Koh_Kohng_158_477,NA
Sharma_et_al_2021,Koh_Kohng_158,Koh_Kohng_158_478,NA
Sharma_et_al_2021,Koh_Kohng_158,Koh_Kohng_158_479,NA
Sharma_et_al_2021,Koh_Kohng_158,Koh_Kohng_158_480,NA
Sharma_et_al_2021,Prey_Nob_159,Prey_Nob_159_481,Degraded
Sharma_et_al_2021,Prey_Nob_159,Prey_Nob_159_482,Intact
Sharma_et_al_2021,Prey_Nob_159,Prey_Nob_159_483,NA
Sharma_et_al_2021,Prey_Nob_159,Prey_Nob_159_484,NA
Sharma_et_al_2021,Prey_Nob_160,Prey_Nob_160_485,Intact
Sharma_et_al_2021,Prey_Nob_160,Prey_Nob_160_486,Intact
Sharma_et_al_2021,Prey_Nob_160,Prey_Nob_160_487,Intact
Sharma_et_al_2021,Prey_Nob_160,Prey_Nob_160_488,Intact
Sharma_et_al_2021,Prey_Nob_160,Prey_Nob_160_489,Intact
Sharma_et_al_2021,Prey_Nob_161,Prey_Nob_161_490,Degraded
Sharma_et_al_2021,Prey_Nob_161,Prey_Nob_161_491,Degraded
Sharma_et_al_2021,Prey_Nob_161,Prey_Nob_161_492,Degraded
Sharma_et_al_2021,Prey_Nob_161,Prey_Nob_161_493,Degraded
Sharma_et_al_2021,Prey_Nob_161,Prey_Nob_161_494,Degraded
Sharma_et_al_2021,Prey_Nob_162,Prey_Nob_162_495,Intact
Sharma_et_al_2021,Prey_Nob_162,Prey_Nob_162_496,Intact
Sharma_et_al_2021,Prey_Nob_162,Prey_Nob_162_497,Intact
Sharma_et_al_2021,Prey_Nob_163,Prey_Nob_163_498,Intact
Sharma_et_al_2021,Prey_Nob_163,Prey_Nob_163_499,Intact
Sharma_et_al_2021,Prey_Nob_163,Prey_Nob_163_500,Intact
Sharma_et_al_2021,Prey_Nob_163,Prey_Nob_163_501,Intact
Sharma_et_al_2021,Prey_Nob_163,Prey_Nob_163_502,Intact
Sharma_et_al_2021,Prey_Nob_164,Prey_Nob_164_503,NA
Sharma_et_al_2021,Prey_Nob_164,Prey_Nob_164_504,NA
Sharma_et_al_2021,Prey_Nob_164,Prey_Nob_164_505,NA
Sharma_et_al_2021,Prey_Nob_165,Prey_Nob_165_506,NA
Sharma_et_al_2021,Prey_Nob_165,Prey_Nob_165_507,NA
Trettin_et_al_2020,Rufiji_River_Delta_1,Rufiji_River_Delta_1_1,Intact
Trettin_et_al_2020,Rufiji_River_Delta_2,Rufiji_River_Delta_2_2,Intact
Trettin_et_al_2020,Rufiji_River_Delta_3,Rufiji_River_Delta_3_3,Intact
Trettin_et_al_2020,Rufiji_River_Delta_4,Rufiji_River_Delta_4_4,Intact
Trettin_et_al_2020,Rufiji_River_Delta_5,Rufiji_River_Delta_5_5,Intact
Trettin_et_al_2020,Rufiji_River_Delta_6,Rufiji_River_Delta_6_6,Intact
Trettin_et_al_2020,Rufiji_River_Delta_7,Rufiji_River_Delta_7_7,Intact
Trettin_et_al_2020,Rufiji_River_Delta_8,Rufiji_River_Delta_8_8,Intact
Trettin_et_al_2020,Rufiji_River_Delta_9,Rufiji_River_Delta_9_9,Intact
Trettin_et_al_2020,Rufiji_River_Delta_10,Rufiji_River_Delta_10_10,Intact
Trettin_et_al_2020,Rufiji_River_Delta_11,Rufiji_River_Delta_11_11,Intact
Trettin_et_al_2020,Rufiji_River_Delta_12,Rufiji_River_Delta_12_12,Intact
Trettin_et_al_2020,Rufiji_River_Delta_13,Rufiji_River_Delta_13_13,Intact
Trettin_et_al_2020,Rufiji_River_Delta_14,Rufiji_River_Delta_14_14,Intact
Trettin_et_al_2020,Rufiji_River_Delta_15,Rufiji_River_Delta_15_15,Intact
Trettin_et_al_2020,Rufiji_River_Delta_16,Rufiji_River_Delta_16_16,Intact
Trettin_et_al_2020,Rufiji_River_Delta_17,Rufiji_River_Delta_17_17,Intact
Trettin_et_al_2020,Rufiji_River_Delta_18,Rufiji_River_Delta_18_18,Intact
Trettin_et_al_2020,Rufiji_River_Delta_19,Rufiji_River_Delta_19_19,Intact
Trettin_et_al_2020,Rufiji_River_Delta_20,Rufiji_River_Delta_20_20,Intact
Trettin_et_al_2020,Rufiji_River_Delta_21,Rufiji_River_Delta_21_21,Intact
Trettin_et_al_2020,Rufiji_River_Delta_22,Rufiji_River_Delta_22_22,Intact
Trettin_et_al_2020,Rufiji_River_Delta_23,Rufiji_River_Delta_23_23,Intact
Trettin_et_al_2020,Rufiji_River_Delta_24,Rufiji_River_Delta_24_24,Intact
Trettin_et_al_2020,Rufiji_River_Delta_25,Rufiji_River_Delta_25_25,Intact
Trettin_et_al_2020,Rufiji_River_Delta_26,Rufiji_River_Delta_26_26,Intact
Trettin_et_al_2020,Rufiji_River_Delta_27,Rufiji_River_Delta_27_27,Intact
Trettin_et_al_2020,Rufiji_River_Delta_28,Rufiji_River_Delta_28_28,Intact
Trettin_et_al_2020,Rufiji_River_Delta_29,Rufiji_River_Delta_29_29,Intact
Trettin_et_al_2020,Rufiji_River_Delta_30,Rufiji_River_Delta_30_30,Intact
Trettin_et_al_2020,Rufiji_River_Delta_31,Rufiji_River_Delta_31_31,Intact
Trettin_et_al_2020,Rufiji_River_Delta_32,Rufiji_River_Delta_32_32,Intact
Trettin_et_al_2020,Rufiji_River_Delta_33,Rufiji_River_Delta_33_33,Intact
Trettin_et_al_2020,Rufiji_River_Delta_34,Rufiji_River_Delta_34_34,Intact
Trettin_et_al_2020,Rufiji_River_Delta_35,Rufiji_River_Delta_35_35,Intact
Trettin_et_al_2020,Rufiji_River_Delta_36,Rufiji_River_Delta_36_36,Intact
Trettin_et_al_2020,Rufiji_River_Delta_37,Rufiji_River_Delta_37_37,Intact
Trettin_et_al_2020,Rufiji_River_Delta_38,Rufiji_River_Delta_38_38,Intact
Trettin_et_al_2020,Rufiji_River_Delta_39,Rufiji_River_Delta_39_39,Intact
Trettin_et_al_2020,Rufiji_River_Delta_40,Rufiji_River_Delta_40_40,Intact
Trettin_et_al_2020,Rufiji_River_Delta_41,Rufiji_River_Delta_41_41,Intact
Trettin_et_al_2020,Rufiji_River_Delta_42,Rufiji_River_Delta_42_42,Intact
Trettin_et_al_2020,Rufiji_River_Delta_43,Rufiji_River_Delta_43_43,Intact
Trettin_et_al_2020,Rufiji_River_Delta_44,Rufiji_River_Delta_44_44,Intact
Trettin_et_al_2020,Rufiji_River_Delta_45,Rufiji_River_Delta_45_45,Intact
