core_id,study_id,site_id,depth_min,depth_max,fraction_organic_matter,dry_bulk_density,method_id
CB00,Thorne_et_al_2015,Coos Bay,36,37,0.1104651162790698,0.38499999999999995,single set of methods
CB00,Thorne_et_al_2015,Coos Bay,33,34,0.1339092872570194,0.33499999999999996,single set of methods
CB00,Thorne_et_al_2015,Coos Bay,25,26,0.14705882352941174,0.178,single set of methods
CB00,Thorne_et_al_2015,Coos Bay,26,27,0.13899613899613897,0.13099999999999998,single set of methods
CB00,Thorne_et_al_2015,Coos Bay,27,28,0.17216117216117227,0.145,single set of methods
CB00,Thorne_et_al_2015,Coos Bay,24,25,0.14114114114114115,0.20599999999999996,single set of methods
CB00,Thorne_et_al_2015,Coos Bay,2,3,0.17582417582417592,0.052000000000000005,single set of methods
CB00,Thorne_et_al_2015,Coos Bay,3,4,0.2358078602620087,0.099,single set of methods
CB00,Thorne_et_al_2015,Coos Bay,4,5,0.19064748201438847,0.151,single set of methods
CB00,Thorne_et_al_2015,Coos Bay,5,6,0.19607843137254904,0.128,single set of methods
CB00,Thorne_et_al_2015,Coos Bay,6,7,0.3019607843137254,0.126,single set of methods
CB00,Thorne_et_al_2015,Coos Bay,7,8,0.2358490566037736,0.085,single set of methods
CB00,Thorne_et_al_2015,Coos Bay,8,9,0.25438596491228055,0.09899999999999998,single set of methods
CB00,Thorne_et_al_2015,Coos Bay,9,10,0.2510288065843622,0.11400000000000002,single set of methods
CB00,Thorne_et_al_2015,Coos Bay,28,29,0.15083798882681562,0.229,single set of methods
CB00,Thorne_et_al_2015,Coos Bay,37,38,0.11049723756906076,0.413,single set of methods
CB00,Thorne_et_al_2015,Coos Bay,38,39,0.10931899641577075,0.429,single set of methods
CB00,Thorne_et_al_2015,Coos Bay,13,14,0.1851851851851852,0.192,single set of methods
CB00,Thorne_et_al_2015,Coos Bay,18,19,0.10299003322259125,0.173,single set of methods
CB00,Thorne_et_al_2015,Coos Bay,15,16,0.08767772511848335,0.297,single set of methods
CB00,Thorne_et_al_2015,Coos Bay,16,17,0.13934426229508204,0.24100000000000002,single set of methods
CB00,Thorne_et_al_2015,Coos Bay,17,18,0.12703583061889248,0.18,single set of methods
CB00,Thorne_et_al_2015,Coos Bay,39,40,0.09663865546218489,0.348,single set of methods
CB00,Thorne_et_al_2015,Coos Bay,19,20,0.11764705882352942,0.229,single set of methods
CB00,Thorne_et_al_2015,Coos Bay,20,21,0.1008403361344537,0.348,single set of methods
CB00,Thorne_et_al_2015,Coos Bay,46,47,0.04815864022662879,0.5730000000000001,single set of methods
CB00,Thorne_et_al_2015,Coos Bay,42,43,0.055033557046979806,0.616,single set of methods
CB00,Thorne_et_al_2015,Coos Bay,14,15,0.10688836104513072,0.293,single set of methods
CB00,Thorne_et_al_2015,Coos Bay,0,1,0.11042944785276063,0.03599999999999999,single set of methods
CB00,Thorne_et_al_2015,Coos Bay,1,2,0.187214611872146,0.093,single set of methods
CB00,Thorne_et_al_2015,Coos Bay,40,41,0.10877862595419856,0.394,single set of methods
CB00,Thorne_et_al_2015,Coos Bay,43,44,0.05143540669856463,0.7100000000000001,single set of methods
CB00,Thorne_et_al_2015,Coos Bay,44,45,0.07082630691399658,0.46699999999999997,single set of methods
CB00,Thorne_et_al_2015,Coos Bay,45,46,0.07177814029363773,0.484,single set of methods
CB00,Thorne_et_al_2015,Coos Bay,41,42,0.06841339155749637,0.557,single set of methods
CB03,Thorne_et_al_2015,Coos Bay,2,3,0.23966942148760326,0.11299999999999999,single set of methods
CB03,Thorne_et_al_2015,Coos Bay,3,4,0.21681415929203524,0.09499999999999997,single set of methods
CB03,Thorne_et_al_2015,Coos Bay,4,5,0.2436974789915965,0.10799999999999998,single set of methods
CB03,Thorne_et_al_2015,Coos Bay,13,14,0.1529411764705881,0.12499999999999997,single set of methods
CB03,Thorne_et_al_2015,Coos Bay,14,15,0.12462006079027362,0.20099999999999998,single set of methods
CB03,Thorne_et_al_2015,Coos Bay,27,28,0.21381578947368424,0.176,single set of methods
CB03,Thorne_et_al_2015,Coos Bay,15,16,0.09050772626931575,0.324,single set of methods
CB03,Thorne_et_al_2015,Coos Bay,12,13,0.17966101694915268,0.165,single set of methods
CB03,Thorne_et_al_2015,Coos Bay,26,27,0.23389830508474588,0.165,single set of methods
CB03,Thorne_et_al_2015,Coos Bay,18,19,0.13742690058479526,0.213,single set of methods
CB03,Thorne_et_al_2015,Coos Bay,19,20,0.13709677419354846,0.24300000000000002,single set of methods
CB03,Thorne_et_al_2015,Coos Bay,16,17,0.11162790697674424,0.3,single set of methods
CB03,Thorne_et_al_2015,Coos Bay,17,18,0.1542857142857143,0.22000000000000003,single set of methods
CB03,Thorne_et_al_2015,Coos Bay,22,23,0.1314102564102565,0.183,single set of methods
CB03,Thorne_et_al_2015,Coos Bay,23,24,0.16986301369863027,0.23499999999999996,single set of methods
CB03,Thorne_et_al_2015,Coos Bay,24,25,0.17847025495750699,0.22199999999999998,single set of methods
CB03,Thorne_et_al_2015,Coos Bay,25,26,0.21864951768488738,0.181,single set of methods
CB03,Thorne_et_al_2015,Coos Bay,0,1,0.12138728323699426,0.043,single set of methods
CB03,Thorne_et_al_2015,Coos Bay,1,2,0.1534391534391534,0.059999999999999984,single set of methods
CB03,Thorne_et_al_2015,Coos Bay,42,43,0.17794970986460343,0.386,single set of methods
CB03,Thorne_et_al_2015,Coos Bay,43,44,0.14967105263157904,0.479,single set of methods
CB03,Thorne_et_al_2015,Coos Bay,44,45,0.1619585687382296,0.40199999999999997,single set of methods
CB03,Thorne_et_al_2015,Coos Bay,45,46,0.1645101663585953,0.41100000000000003,single set of methods
CB03,Thorne_et_al_2015,Coos Bay,46,47,0.14711033274956223,0.44299999999999995,single set of methods
CB03,Thorne_et_al_2015,Coos Bay,20,21,0.1104761904761905,0.395,single set of methods
CB03,Thorne_et_al_2015,Coos Bay,21,22,0.12135922330097088,0.28300000000000003,single set of methods
CB03,Thorne_et_al_2015,Coos Bay,8,9,0.17370892018779344,0.08399999999999999,single set of methods
CB03,Thorne_et_al_2015,Coos Bay,9,10,0.19148936170212777,0.10700000000000001,single set of methods
CB03,Thorne_et_al_2015,Coos Bay,10,11,0.2388059701492537,0.139,single set of methods
CB03,Thorne_et_al_2015,Coos Bay,11,12,0.18181818181818188,0.09100000000000001,single set of methods
CB03,Thorne_et_al_2015,Coos Bay,38,39,0.13313609467455606,0.5479999999999999,single set of methods
CB03,Thorne_et_al_2015,Coos Bay,39,40,0.1613588110403397,0.34199999999999997,single set of methods
CB03,Thorne_et_al_2015,Coos Bay,40,41,0.1642276422764229,0.48500000000000004,single set of methods
CB03,Thorne_et_al_2015,Coos Bay,28,29,0.2038043478260869,0.238,single set of methods
CB03,Thorne_et_al_2015,Coos Bay,29,30,0.16719242902208195,0.187,single set of methods
CB03,Thorne_et_al_2015,Coos Bay,30,31,0.16844919786096268,0.24400000000000005,single set of methods
CB03,Thorne_et_al_2015,Coos Bay,31,32,0.16610738255033566,0.466,single set of methods
CB03,Thorne_et_al_2015,Coos Bay,47,48,0.12114989733059545,0.359,single set of methods
CB03,Thorne_et_al_2015,Coos Bay,7,8,0.20081967213114751,0.11499999999999999,single set of methods
CB03,Thorne_et_al_2015,Coos Bay,34,35,0.13535353535353536,0.36500000000000005,single set of methods
CB03,Thorne_et_al_2015,Coos Bay,35,36,0.12620027434842257,0.599,single set of methods
CB03,Thorne_et_al_2015,Coos Bay,36,37,0.12212643678160916,0.5660000000000001,single set of methods
CB03,Thorne_et_al_2015,Coos Bay,37,38,0.11363636363636359,0.576,single set of methods
CB03,Thorne_et_al_2015,Coos Bay,6,7,0.194888178913738,0.183,single set of methods
CB03,Thorne_et_al_2015,Coos Bay,33,34,0.16055846422338577,0.44300000000000006,single set of methods
CB03,Thorne_et_al_2015,Coos Bay,41,42,0.17579908675799089,0.309,single set of methods
CB03,Thorne_et_al_2015,Coos Bay,32,33,0.16935483870967744,0.24300000000000002,single set of methods
CB03,Thorne_et_al_2015,Coos Bay,5,6,0.1576354679802955,0.07399999999999998,single set of methods
CB06,Thorne_et_al_2015,Coos Bay,8,9,0.16541353383458643,0.137,single set of methods
CB06,Thorne_et_al_2015,Coos Bay,6,7,0.19123505976095628,0.123,single set of methods
CB06,Thorne_et_al_2015,Coos Bay,12,13,0.14224137931034478,0.10400000000000001,single set of methods
CB06,Thorne_et_al_2015,Coos Bay,10,11,0.133093525179856,0.151,single set of methods
CB06,Thorne_et_al_2015,Coos Bay,7,8,0.16803278688524587,0.11600000000000002,single set of methods
CB06,Thorne_et_al_2015,Coos Bay,16,17,0.16226415094339613,0.13499999999999998,single set of methods
CB06,Thorne_et_al_2015,Coos Bay,17,18,0.09090909090909079,0.071,single set of methods
CB06,Thorne_et_al_2015,Coos Bay,18,19,0.10958904109589042,0.09000000000000001,single set of methods
CB06,Thorne_et_al_2015,Coos Bay,11,12,0.1556420233463035,0.129,single set of methods
CB06,Thorne_et_al_2015,Coos Bay,20,21,0.1826086956521739,0.10300000000000001,single set of methods
CB06,Thorne_et_al_2015,Coos Bay,21,22,0.1753731343283583,0.14100000000000001,single set of methods
CB06,Thorne_et_al_2015,Coos Bay,9,10,0.1389830508474577,0.16699999999999998,single set of methods
CB06,Thorne_et_al_2015,Coos Bay,19,20,NA,0.153,single set of methods
CB06,Thorne_et_al_2015,Coos Bay,37,38,0.11214953271028051,0.29900000000000004,single set of methods
CB06,Thorne_et_al_2015,Coos Bay,38,39,0.1059782608695653,0.23900000000000002,single set of methods
CB06,Thorne_et_al_2015,Coos Bay,13,14,0.13526570048309167,0.07699999999999999,single set of methods
CB06,Thorne_et_al_2015,Coos Bay,36,37,0.10818713450292407,0.213,single set of methods
CB06,Thorne_et_al_2015,Coos Bay,15,16,0.14937759336099604,0.11099999999999999,single set of methods
CB06,Thorne_et_al_2015,Coos Bay,42,43,0.11041666666666672,0.353,single set of methods
CB06,Thorne_et_al_2015,Coos Bay,43,44,0.09622641509433962,0.40099999999999997,single set of methods
CB06,Thorne_et_al_2015,Coos Bay,44,45,0.11324786324786303,0.341,single set of methods
CB06,Thorne_et_al_2015,Coos Bay,45,46,NA,0.308,single set of methods
CB06,Thorne_et_al_2015,Coos Bay,46,47,NA,0.15099999999999997,single set of methods
CB06,Thorne_et_al_2015,Coos Bay,33,34,0.08260105448154662,0.44000000000000006,single set of methods
CB06,Thorne_et_al_2015,Coos Bay,34,35,0.09090909090909079,0.533,single set of methods
CB06,Thorne_et_al_2015,Coos Bay,35,36,0.1037344398340248,0.35200000000000004,single set of methods
CB06,Thorne_et_al_2015,Coos Bay,22,23,0.15867158671586723,0.14200000000000002,single set of methods
CB06,Thorne_et_al_2015,Coos Bay,23,24,NA,0.12699999999999997,single set of methods
CB06,Thorne_et_al_2015,Coos Bay,24,25,0.15789473684210534,0.157,single set of methods
CB06,Thorne_et_al_2015,Coos Bay,14,15,0.12500000000000014,0.087,single set of methods
CB06,Thorne_et_al_2015,Coos Bay,41,42,NA,0.24900000000000003,single set of methods
CB06,Thorne_et_al_2015,Coos Bay,28,29,0.12732919254658398,0.194,single set of methods
CB06,Thorne_et_al_2015,Coos Bay,29,30,0.15987460815047017,0.19,single set of methods
CB06,Thorne_et_al_2015,Coos Bay,30,31,NA,0.28700000000000003,single set of methods
CB06,Thorne_et_al_2015,Coos Bay,31,32,NA,0.477,single set of methods
CB06,Thorne_et_al_2015,Coos Bay,32,33,0.1466854724964739,0.581,single set of methods
CB06,Thorne_et_al_2015,Coos Bay,5,6,0.18779342723004688,0.085,single set of methods
CB06,Thorne_et_al_2015,Coos Bay,1,2,0.18316831683168316,0.075,single set of methods
CB06,Thorne_et_al_2015,Coos Bay,39,40,0.11246200607902736,0.20099999999999998,single set of methods
CB06,Thorne_et_al_2015,Coos Bay,40,41,0.12307692307692307,0.19599999999999998,single set of methods
CB06,Thorne_et_al_2015,Coos Bay,0,1,0.1139240506329115,0.029000000000000005,single set of methods
CB06,Thorne_et_al_2015,Coos Bay,26,27,0.11436950146627567,0.21200000000000002,single set of methods
CB06,Thorne_et_al_2015,Coos Bay,2,3,0.11413043478260874,0.05500000000000001,single set of methods
CB06,Thorne_et_al_2015,Coos Bay,3,4,0.14358974358974363,0.06699999999999999,single set of methods
CB06,Thorne_et_al_2015,Coos Bay,4,5,0.15979381443298962,0.06499999999999999,single set of methods
CB06,Thorne_et_al_2015,Coos Bay,27,28,0.12280701754385959,0.21600000000000003,single set of methods
CB06,Thorne_et_al_2015,Coos Bay,25,26,0.1462450592885375,0.124,single set of methods
GH01,Thorne_et_al_2015,Grays Harbor,1,2,0.2,0.10700000000000001,single set of methods
GH01,Thorne_et_al_2015,Grays Harbor,3,4,0.16153846153846146,0.12999999999999998,single set of methods
GH01,Thorne_et_al_2015,Grays Harbor,5,6,0.045302013422818706,0.46900000000000003,single set of methods
GH01,Thorne_et_al_2015,Grays Harbor,2,3,0.19434628975265028,0.154,single set of methods
GH01,Thorne_et_al_2015,Grays Harbor,15,16,0.02432432432432435,0.983,single set of methods
GH01,Thorne_et_al_2015,Grays Harbor,4,5,0.07407407407407404,0.387,single set of methods
GH01,Thorne_et_al_2015,Grays Harbor,0,1,0.1279069767441861,0.044,single set of methods
GH01,Thorne_et_al_2015,Grays Harbor,14,15,0.023545706371191102,0.5980000000000001,single set of methods
GH01,Thorne_et_al_2015,Grays Harbor,6,7,0.047775947281713374,0.481,single set of methods
GH01,Thorne_et_al_2015,Grays Harbor,28,29,0.014384349827387836,1.609,single set of methods
GH01,Thorne_et_al_2015,Grays Harbor,29,30,0.008917197452229146,1.443,single set of methods
GH01,Thorne_et_al_2015,Grays Harbor,30,31,0.010498687664042024,1.3969999999999998,single set of methods
GH01,Thorne_et_al_2015,Grays Harbor,10,11,0.0341409691629957,0.7799999999999999,single set of methods
GH01,Thorne_et_al_2015,Grays Harbor,11,12,0.028067361668003343,1.125,single set of methods
GH01,Thorne_et_al_2015,Grays Harbor,12,13,0.029213483146067462,0.764,single set of methods
GH01,Thorne_et_al_2015,Grays Harbor,13,14,0.023391812865497172,0.727,single set of methods
GH01,Thorne_et_al_2015,Grays Harbor,38,39,0.02598752598752597,0.8390000000000001,single set of methods
GH01,Thorne_et_al_2015,Grays Harbor,39,40,0.015728977616454927,1.526,single set of methods
GH01,Thorne_et_al_2015,Grays Harbor,40,41,0.01202404809619253,1.3699999999999999,single set of methods
GH01,Thorne_et_al_2015,Grays Harbor,41,42,0.009900990099009733,1.083,single set of methods
GH01,Thorne_et_al_2015,Grays Harbor,42,43,0.010328638497652634,0.937,single set of methods
GH01,Thorne_et_al_2015,Grays Harbor,43,44,0.009085402786190286,1.5240000000000002,single set of methods
GH01,Thorne_et_al_2015,Grays Harbor,7,8,0.040106951871657796,0.624,single set of methods
GH01,Thorne_et_al_2015,Grays Harbor,8,9,0.06793478260869562,0.608,single set of methods
GH01,Thorne_et_al_2015,Grays Harbor,9,10,0.03375,0.6729999999999999,single set of methods
GH01,Thorne_et_al_2015,Grays Harbor,47,48,0.03244837758112098,0.8889999999999999,single set of methods
GH01,Thorne_et_al_2015,Grays Harbor,22,23,0.01566951566951559,1.278,single set of methods
GH01,Thorne_et_al_2015,Grays Harbor,23,24,0.014014014014014009,0.8729999999999999,single set of methods
GH01,Thorne_et_al_2015,Grays Harbor,24,25,0.031333930170098515,0.9889999999999999,single set of methods
GH01,Thorne_et_al_2015,Grays Harbor,25,26,0.02838427947598248,1.2489999999999999,single set of methods
GH01,Thorne_et_al_2015,Grays Harbor,26,27,0.016835016835016887,1.061,single set of methods
GH01,Thorne_et_al_2015,Grays Harbor,27,28,0.01391941391941387,1.2389999999999999,single set of methods
GH01,Thorne_et_al_2015,Grays Harbor,16,17,0.05472636815920396,0.6769999999999999,single set of methods
GH01,Thorne_et_al_2015,Grays Harbor,17,18,0.041025641025641164,0.851,single set of methods
GH01,Thorne_et_al_2015,Grays Harbor,18,19,0.03471552555448398,0.9109999999999999,single set of methods
GH01,Thorne_et_al_2015,Grays Harbor,44,45,0.006855184233076272,1.045,single set of methods
GH01,Thorne_et_al_2015,Grays Harbor,45,46,0.008912655971479637,0.9960000000000001,single set of methods
GH01,Thorne_et_al_2015,Grays Harbor,46,47,0.011173184357541999,0,single set of methods
GH01,Thorne_et_al_2015,Grays Harbor,21,22,0.02054794520547958,0.8949999999999999,single set of methods
GH01,Thorne_et_al_2015,Grays Harbor,34,35,0.049145299145299075,0.8089999999999999,single set of methods
GH01,Thorne_et_al_2015,Grays Harbor,35,36,0.04270109235352521,0.884,single set of methods
GH01,Thorne_et_al_2015,Grays Harbor,36,37,0.02676181980374665,0.9960000000000001,single set of methods
GH01,Thorne_et_al_2015,Grays Harbor,37,38,0.04201680672268921,0.8290000000000001,single set of methods
GH01,Thorne_et_al_2015,Grays Harbor,33,34,0.039660056657223774,0.9359999999999999,single set of methods
GH01,Thorne_et_al_2015,Grays Harbor,20,21,0.02574665293511842,0.844,single set of methods
GH01,Thorne_et_al_2015,Grays Harbor,31,32,0.012185215272136389,1.1069999999999998,single set of methods
GH01,Thorne_et_al_2015,Grays Harbor,32,33,0.03125,0.992,single set of methods
GH01,Thorne_et_al_2015,Grays Harbor,19,20,0.03382352941176464,1.2360000000000002,single set of methods
GH03,Thorne_et_al_2015,Grays Harbor,47,48,0.0563909774436091,0.136,single set of methods
GH03,Thorne_et_al_2015,Grays Harbor,20,21,0.09726443768996944,0.2,single set of methods
GH03,Thorne_et_al_2015,Grays Harbor,21,22,0.08447488584474896,0.309,single set of methods
GH03,Thorne_et_al_2015,Grays Harbor,46,47,0.06278026905829606,0.763,single set of methods
GH03,Thorne_et_al_2015,Grays Harbor,23,24,0.11604095563139935,0.162,single set of methods
GH03,Thorne_et_al_2015,Grays Harbor,43,44,0.08333333333333329,0.34,single set of methods
GH03,Thorne_et_al_2015,Grays Harbor,44,45,0.06325301204819284,0.5349999999999999,single set of methods
GH03,Thorne_et_al_2015,Grays Harbor,22,23,0.07773851590106019,0.151,single set of methods
GH03,Thorne_et_al_2015,Grays Harbor,42,43,0.11470588235294116,0.21000000000000002,single set of methods
GH03,Thorne_et_al_2015,Grays Harbor,33,34,0.09828009828009826,0.277,single set of methods
GH03,Thorne_et_al_2015,Grays Harbor,34,35,0.09699769053117777,0.304,single set of methods
GH03,Thorne_et_al_2015,Grays Harbor,45,46,0.03978494623655919,0.8009999999999999,single set of methods
GH03,Thorne_et_al_2015,Grays Harbor,32,33,0.08839779005524875,0.23399999999999999,single set of methods
GH03,Thorne_et_al_2015,Grays Harbor,37,38,0.08188976377952756,0.5039999999999999,single set of methods
GH03,Thorne_et_al_2015,Grays Harbor,38,39,0.08086253369272228,0.242,single set of methods
GH03,Thorne_et_al_2015,Grays Harbor,35,36,0.08050847457627114,0.34400000000000003,single set of methods
GH03,Thorne_et_al_2015,Grays Harbor,36,37,0.05688622754491007,0.205,single set of methods
GH03,Thorne_et_al_2015,Grays Harbor,41,42,0.13507625272331153,0.32999999999999996,single set of methods
GH03,Thorne_et_al_2015,Grays Harbor,0,1,0.03571428571428555,0.03699999999999999,single set of methods
