study_id,site_id,core_id,depth_min,depth_max,dry_bulk_density,fraction_organic_matter
Osland_et_al_2016,Grand_Bay,grand_bay_47,15,0,1.0012938198851615,0.04499999999999993
Osland_et_al_2016,Grand_Bay,grand_bay_48,15,0,0.9910943638561498,0.04950495049505022
Osland_et_al_2016,Grand_Bay,grand_bay_49,15,0,0.9314086582048956,0.041666666666667594
Osland_et_al_2016,Grand_Bay,grand_bay_50,15,0,0.91252077666968867,0.04663212435233154
Osland_et_al_2016,Grand_Bay,grand_bay_51,15,0,0.79314936536718039,0.049751243781095196
Osland_et_al_2016,Grand_Bay,grand_bay_52,15,0,0.86303452704744632,0.05291005291005364
Osland_et_al_2016,Grand_Bay,grand_bay_53,15,0,0.96956217890601393,0.04950495049505022
Osland_et_al_2016,Grand_Bay,grand_bay_54,15,0,0.97636181625868845,0.03980099502487651
Osland_et_al_2016,Grand_Bay,grand_bay_55,15,0,0.88758877304321537,0.04739336492891056
Osland_et_al_2016,Grand_Bay,grand_bay_56,15,0,0.77615027198549402,0.08080808080807922
Osland_et_al_2016,Grand_Bay,grand_bay_57,15,0,0.61107018736778485,0.1005025125628138
Osland_et_al_2016,Grand_Bay,grand_bay_58,15,0,0.54420708673315199,0.08673469387755185
Osland_et_al_2016,Grand_Bay,grand_bay_59,15,0,0.43692391961317611,0.13265306122449053
Osland_et_al_2016,Grand_Bay,grand_bay_60,15,0,0.34324002719854935,0.16666666666666663
Osland_et_al_2016,Grand_Bay,grand_bay_61,15,0,0.29866462677546085,0.21649484536082406
Osland_et_al_2016,Grand_Bay,grand_bay_62,15,0,0.34663984587488667,0.1435897435897424
Osland_et_al_2016,Grand_Bay,grand_bay_63,15,0,0.39650385312783309,0.16666666666666663
Osland_et_al_2016,Grand_Bay,grand_bay_64,15,0,0.36288342399516466,0.1624365482233505
Osland_et_al_2016,Grand_Bay,grand_bay_65,15,0,0.98580575702629192,0.02985074626865611
Osland_et_al_2016,Grand_Bay,grand_bay_66,15,0,1.3541194469628286,0.020304568527918357
Osland_et_al_2016,Grand_Bay,grand_bay_67,15,0,1.0292478845572681,0.04166666666666582
Osland_et_al_2016,Grand_Bay,grand_bay_68,15,0,0.90609889694771828,0.04477611940298496
Osland_et_al_2016,Grand_Bay,grand_bay_69,15,0,0.78861627379873067,0.0677083333333346
Osland_et_al_2016,Grand_Bay,grand_bay_70,15,0,1.0764675883952857,0.029126213592232407
Osland_et_al_2016,Grand_Bay,grand_bay_71,15,0,0.25295595346025984,0.2834224598930472
Osland_et_al_2016,Grand_Bay,grand_bay_72,15,0,0.34663984587488667,0.16326530612244905
Osland_et_al_2016,Grand_Bay,grand_bay_73,15,0,0.34512881535207007,0.18324607329842815
Osland_et_al_2016,Grand_Bay,grand_bay_74,15,0,0.54571811725596853,0.11111111111111072
Osland_et_al_2016,Grand_Bay,grand_bay_75,15,0,0.39499282260501656,0.16836734693877486
Osland_et_al_2016,Grand_Bay,grand_bay_76,15,0,0.86681210335448766,0.06770833333333288
Osland_et_al_2016,Grand_Bay,grand_bay_77,15,0,1.3983170897552131,0.020100502512562367
Osland_et_al_2016,Grand_Bay,grand_bay_78,15,0,1.3529861740707161,0.024509803921568984
Osland_et_al_2016,Grand_Bay,grand_bay_79,15,0,1.3193657449380476,0.025252525252525606
Osland_et_al_2016,Grand_Bay,grand_bay_80,15,0,1.5441315352070111,0.015075376884422667
Osland_et_al_2016,Grand_Bay,grand_bay_81,15,0,1.6155277274100937,0.015306122448980166
Osland_et_al_2016,Grand_Bay,grand_bay_82,15,0,1.3726295708673315,0.025510204081633004
Osland_et_al_2016,Grand_Bay,grand_bay_83,15,0,1.1977277878513144,0.04545454545454537
Osland_et_al_2016,Grand_Bay,grand_bay_84,15,0,1.0160263674826231,0.0649999999999995
Osland_et_al_2016,Grand_Bay,grand_bay_85,15,0,0.85434610154125112,0.07106598984771594
Osland_et_al_2016,Grand_Bay,grand_bay_86,15,0,1.0647571018434572,0.060606060606061093
Osland_et_al_2016,Grand_Bay,grand_bay_87,15,0,0.88796653067391951,0.07655502392344504
Osland_et_al_2016,Grand_Bay,grand_bay_88,15,0,1.1168876548806286,0.04950495049505022
Osland_et_al_2016,Grand_Bay,grand_bay_89,15,0,0.46072265034753696,0.16425120772946852
Osland_et_al_2016,Grand_Bay,grand_bay_90,15,0,0.21820225143547894,0.36787564766839426
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_1,15,0,1.3943952334564238,0.00483091787439689
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_2,15,0,1.5027600945455095,0.005102040816327326
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_3,15,0,1.3396464360420772,0.005025125628139709
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_4,15,0,1.0073778724239746,0.026041666666667063
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_5,15,0,0.7253271712617898,0.05445544554455586
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_6,15,0,0.59393005746735839,0.09595959595959497
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_7,15,0,0.61545199851989452,0.08499999999999908
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_8,15,0,1.0908225912417027,0.025252525252523857
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_9,15,0,1.1127221102074412,0.025773195876289057
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_10,15,0,0.92015737447422286,0.0507614213197959
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_11,15,0,0.9092076149913535,0.040609137055836714
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_12,15,0,1.045513241657416,0.02590673575129571
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_13,15,0,1.0224809889520701,0.029556650246304824
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_14,15,0,1.1119669543810364,0.03125000000000116
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_15,15,0,1.2682842104468255,0.014925373134327171
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_16,15,0,1.2158008805116935,0.010050251256281202
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_17,15,0,1.1772879333650497,0.01990049751243737
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_18,15,0,1.1614296610105495,0.025641025641026015
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_19,15,0,0.8941044984632579,0.04040404040403953
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_20,15,0,1.190125582413931,0.025510204081633004
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_21,15,0,1.1270700709091321,0.031914893617020615
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_22,15,0,1.0968638378529409,0.03448275862068977
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_23,15,0,1.1995650302439909,0.014999999999998792
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_24,15,0,1.0307877030425228,0.020304568527918357
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_25,15,0,1.0032245153787482,0.03061224489796033
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_26,15,0,0.91562643951579403,0.0452261306532663
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_27,15,0,0.91185066038377016,0.04166666666666582
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_28,15,0,1.1161203114262628,0.015075376884422667
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_29,15,0,0.71890834673734927,0.040000000000000924
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_30,15,0,0.97452859397536662,0.03448275862068977
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_31,15,0,0.90543183585932963,0.047120418848167464
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_32,15,0,0.93639322474192543,0.0394088669950731
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_33,15,0,0.53842610422660719,0.05102040816326601
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_34,15,0,0.42666304191869991,0.08947368421052727
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_35,15,0,0.59619552494657269,0.09424083769633493
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_36,15,0,0.59355247955415602,0.11330049261083759
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_37,15,0,0.56561171397717924,0.10891089108910837
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_38,15,0,0.82765078573963735,0.04477611940298505
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_39,15,0,1.0243688785180822,0.02551020408163124
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_40,15,0,1.0047348270315579,0.035714285714285844
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_41,15,0,0.92166768612703243,0.03645833333333345
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_42,15,0,0.94507751674558049,0.050505050505049505
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_43,15,0,0.86087764210144757,0.05025125628140779
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_44,15,0,0.80952704590592273,0.04499999999999993
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_45,15,0,0.78498448154776734,0.04663212435233154
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_46,15,0,0.69474336029239636,0.07317073170731808
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_47,15,0,0.55315164284150031,0.09313725490196145
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_48,15,0,0.50935260491002321,0.10880829015543902
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_49,15,0,0.46177778784652213,0.11398963730569892
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_50,15,0,0.51048533864963042,0.10582010582010541
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_51,15,0,0.46819661237096266,0.09500000000000064
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_52,15,0,0.55994804527914344,0.09595959595959659
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_53,15,0,0.80084275390226778,0.06632653061224436
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_54,15,0,0.77101409875927907,0.0640394088669963
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_55,15,0,0.7796983907629339,0.07281553398058188
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_56,15,0,1.0130415411220106,0.05970149253731222
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_57,15,0,1.2339246203454084,0.05365853658536729
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_58,15,0,1.2860303723673379,0.046875000000001735
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_59,15,0,1.1950340952855623,0.04433497536945803
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_60,15,0,1.2335470424322059,0.04411764705882348
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_61,15,0,1.2577120288771586,0.05181347150259142
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_62,15,0,1.1063032856830006,0.065326633165828693
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_63,15,0,1.0496665987026423,0.05970149253731388
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_64,15,0,0.82727320782643499,0.0854271356783911
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_65,15,0,1.1214064022110963,0.06862745098039234
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_66,15,0,0.719663502563754,0.057894736842105006
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_67,15,0,0.57316327224122698,0.07894736842105195
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_68,15,0,0.54446735083784548,0.09183673469387736
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_69,15,0,0.62111566721793043,0.08673469387755185
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_70,15,0,0.63055511504799011,0.09405940594059295
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_71,15,0,0.76837105336686229,0.07575757575757681
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_72,15,0,0.87749107028235274,0.05641025641025614
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_73,15,0,1.096108682026536,0.04477611940298505
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_74,15,0,1.5220165681188313,0.039215686274508985
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_75,15,0,1.4952085362814616,0.04477611940298496
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_76,15,0,1.5001170491530926,0.04499999999999993
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_77,15,0,1.3770266494491137,0.055555555555555254
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_78,15,0,1.4910551792362352,0.04687499999999988
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_79,15,0,0.51577142943446375,0.0752688172043014
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_80,15,0,0.59997130407859667,0.07499999999999929
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_81,15,0,0.57354085015442935,0.07881773399014781
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_82,15,0,0.59430763538056075,0.08374384236453121
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_83,15,0,0.60714528442944204,0.09230769230769219
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_84,15,0,0.71248952221290873,0.09844559585492296
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_85,15,0,0.64528065366288334,0.1005025125628138
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_86,15,0,0.62904480339518054,0.10396039603960265
Osland_et_al_2016,Mission_Aransas_Bay,mission_aransas_bay_87,15,0,0.78838268276658896,0.07070707070706932
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_1,15,0,1.025124034344487,0.024154589371981016
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_2,15,0,1.1221615580375011,0.03045685279187929
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_3,15,0,1.0538199557478687,0.034825870646766344
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_4,15,0,1.0689230722759639,0.03500000000000014
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_5,15,0,1.0878019679360837,0.045685279187817215
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_6,15,0,1.1232942917771083,0.052083333333332274
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_7,15,0,0.94243447135316383,0.04411764705882348
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_8,15,0,1.0066227165975701,0.060301507537688884
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_9,15,0,1.0685454943627617,0.05339805825242694
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_10,15,0,1.1874825370215143,0.052083333333332274
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_11,15,0,1.0817607213248455,0.051282051282050205
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_12,15,0,1.2135354130324794,0.05641025641025786
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_13,15,0,1.1259373371695249,0.04975124378109352
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_14,15,0,1.1493471677880731,0.05555555555555536
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_15,15,0,1.352106507177756,0.06091370558375689
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_16,15,0,1.4000589021544596,0.06666666666666789
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_17,15,0,1.1349992070863824,0.05769230769230651
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_18,15,0,1.2078717443344436,0.04901960784313797
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_19,15,0,1.2116475234664674,0.05641025641025614
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_20,15,0,1.2271282179077652,0.06666666666666789
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_21,15,0,1.1942789394591573,0.06666666666666618
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_22,15,0,1.3566374421361846,0.057591623036648915
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_23,15,0,1.2490277368735039,0.060301507537687205
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_24,15,0,1.1263149150827274,0.06632653061224436
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_25,15,0,0.95678243205485458,0.05853658536585413
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_26,15,0,1.1648278622293711,0.05102040816326601
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_27,15,0,0.90392152420651994,0.05472636815920375
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_28,15,0,1.4419700505199247,0.053921568627450726
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_29,15,0,1.3623011108342207,0.025380710659897047
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_30,15,0,1.2562017172243491,0.02941176470588174
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_31,15,0,1.3185020729027435,0.030927835051547545
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_32,15,0,1.3252984753403865,0.030150753768843602
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_33,15,0,1.3955279671960308,0.04639175257731956
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_34,15,0,1.5129546982019739,0.07216494845360849
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_35,15,0,1.4132741291165429,0.04663212435233154
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_36,15,0,1.2471398473074919,0.03921568627451066
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_37,15,0,1.1157427335130603,0.015625000000000607
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_38,15,0,1.2607326521827777,0.020202020202019805
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_39,15,0,1.3547495525701729,0.019704433497538264
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_40,15,0,1.388731564758388,0.020304568527918357
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_41,15,0,1.4899224454966282,0.019999999999999574
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_42,15,0,1.3252984753403865,0.015000000000000568
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_43,15,0,1.2460071135678847,0.02072538860103583
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_44,15,0,1.0372065275669633,0.030303030303031445
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_45,15,0,0.76421769632163594,0.05769230769230651
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_46,15,0,0.99038686632986717,0.029702970297029077
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_47,15,0,0.67964024376430077,0.08457711442785987
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_48,15,0,1.2365676657378251,0.02392344497607689
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_49,15,0,1.294714664370993,0.015151515151515723
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_50,15,0,1.2637532754883969,0.015706806282723106
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_51,15,0,1.438194271387901,0.019801980198021107
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_52,15,0,1.4121413953769359,0.01990049751243737
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_53,15,0,1.4385718493011033,0.034482758620689835
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_54,15,0,0.49387191046872514,0.11442786069651774
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_55,15,0,0.70078460690363453,0.09844559585492296
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_56,15,0,0.77063652084607659,0.11675126903553328
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_57,15,0,0.75591098223118336,0.08040201005025124
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_58,15,0,0.81707860416997047,0.07070707070706932
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_59,15,0,0.92166768612703232,0.06965174129353256
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_60,15,0,1.0942207924605243,0.06382978723404299
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_61,15,0,1.1146099997734531,0.06735751295336921
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_62,15,0,1.1871049591083118,0.04663212435233154
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_63,15,0,1.2460071135678847,0.06315789473684268
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_64,15,0,1.2486501589603016,0.01587301587301647
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_65,15,0,1.216178458424896,0.015000000000000568
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_66,15,0,0.97264070440935491,0.024875621890547598
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_67,15,0,0.88730809602561489,0.04854368932038908
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_68,15,0,0.7185307688241469,0.026455026455024996
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_69,15,0,0.78989299441939842,0.04123711340206278
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_70,15,0,0.76723831962725508,0.06185567010309326
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_71,15,0,1.0492890207894401,0.03500000000000014
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_72,15,0,1.1716242646670141,0.030000000000001137
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_73,15,0,1.1576538818785258,0.02985074626865611
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_74,15,0,1.3132159821179101,0.045226130653266215
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_75,15,0,1.2497828926999086,0.029126213592232407
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_76,15,0,1.4178050640749718,0.028985507246377905
Osland_et_al_2016,Lower_Laguna_Madre,lower_laguna_madre_77,15,0,0.15782756771859871,0.218085106382977
