study_id,site_id,core_id,method_id,depth_min,depth_max,dry_bulk_density,fraction_organic_matter,fraction_carbon
Chambers_and_White_2020,Marsh_4,Marsh_4_2,White_et_al_2020_a,20,30,0.2845,0.285395,0.1054481546572935
Chambers_and_White_2020,Marsh_4,Marsh_4_2,White_et_al_2020_a,30,40,0.3388,0.227041,0.07792207792207792
Chambers_and_White_2020,Marsh_4,Marsh_4_2,White_et_al_2020_a,40,50,0.3595,0.181088,0.06648122392211406
Chambers_and_White_2020,Marsh_4,Marsh_4_2,White_et_al_2020_a,50,60,0.3802,0.135135,0.05549710678590216
Chambers_and_White_2020,Marsh_4,Marsh_4_2,White_et_al_2020_a,60,70,0.3126,0.21462599999999998,0.09341010876519514
Chambers_and_White_2020,Marsh_4,Marsh_4_2,White_et_al_2020_a,70,80,0.245,0.294118,0.13142857142857142
Chambers_and_White_2020,Marsh_4,Marsh_4_2,White_et_al_2020_a,80,90,0.2038,0.416081,0.19087340529931304
Chambers_and_White_2020,Marsh_4,Marsh_4_2,White_et_al_2020_a,90,100,0.1627,0.5380429999999999,0.2501536570374923
Chambers_and_White_2020,Marsh_4,Marsh_4_2,White_et_al_2020_a,100,110,0.1654,0.48749699999999996,0.22249093107617895
Chambers_and_White_2020,Marsh_4,Marsh_4_2,White_et_al_2020_a,110,120,0.1681,0.43695,0.1951219512195122
Chambers_and_White_2020,Marsh_4,Marsh_4_2,White_et_al_2020_a,120,130,0.1619,0.572249,0.2273008029647931
Chambers_and_White_2020,Marsh_4,Marsh_4_2,White_et_al_2020_a,130,140,0.1556,0.707547,0.25899742930591263
Chambers_and_White_2020,Marsh_4,Marsh_4_2,White_et_al_2020_a,140,150,0.158,0.663572,0.2525316455696202
Chambers_and_White_2020,Marsh_4,Marsh_4_2,White_et_al_2020_a,150,160,0.1604,0.619597,0.2456359102244389
Chambers_and_White_2020,Marsh_4,Marsh_4_2,White_et_al_2020_a,160,170,0.3673,0.367938,0.14293493057446227
Chambers_and_White_2020,Marsh_4,Marsh_4_2,White_et_al_2020_a,170,180,0.5742,0.11627900000000001,0.04022988505747126
Chambers_and_White_2020,Marsh_4,Marsh_4_2,White_et_al_2020_a,180,190,0.6386,0.108012,0.03210147196993424
Chambers_and_White_2020,Marsh_4,Marsh_4_2,White_et_al_2020_a,190,200,0.7029,0.099744,0.02375871389955897
Chambers_and_White_2020,Estuary,Estuary_1,White_et_al_2020_b,0,10,0.2242,0.235294,NA
Chambers_and_White_2020,Estuary,Estuary_1,White_et_al_2020_b,10,20,0.1941,0.315603,NA
Chambers_and_White_2020,Estuary,Estuary_1,White_et_al_2020_b,20,30,0.1237,0.57265,NA
Chambers_and_White_2020,Estuary,Estuary_1,White_et_al_2020_b,30,40,0.1638,0.44101100000000004,NA
Chambers_and_White_2020,Estuary,Estuary_1,White_et_al_2020_b,40,50,0.2097,0.397985,NA
Chambers_and_White_2020,Estuary,Estuary_2,White_et_al_2020_b,0,10,0.1708,0.34,NA
Chambers_and_White_2020,Estuary,Estuary_2,White_et_al_2020_b,10,20,0.1616,0.405248,NA
Chambers_and_White_2020,Estuary,Estuary_2,White_et_al_2020_b,20,30,0.1329,0.533582,NA
Chambers_and_White_2020,Estuary,Estuary_2,White_et_al_2020_b,30,40,0.15310000000000001,0.475655,NA
Chambers_and_White_2020,Estuary,Estuary_2,White_et_al_2020_b,40,50,0.1171,0.65625,NA
Chambers_and_White_2020,Estuary,Estuary_3,White_et_al_2020_b,0,10,0.1974,0.305994,NA
Chambers_and_White_2020,Estuary,Estuary_3,White_et_al_2020_b,10,20,0.1895,0.314189,NA
Chambers_and_White_2020,Estuary,Estuary_3,White_et_al_2020_b,20,30,0.1138,0.719212,NA
Chambers_and_White_2020,Estuary,Estuary_3,White_et_al_2020_b,30,40,0.1009,0.697248,NA
Chambers_and_White_2020,Estuary,Estuary_3,White_et_al_2020_b,40,50,0.1863,0.43359400000000003,NA
