study_id,site_id,core_id,depth_min,depth_max,dry_bulk_density,fraction_organic_matter,fraction_carbon,cs137_activity,cs137_activity_se,depth_interval_notes,method_id,cs137_unit
Piazza_et_al_2020,CRMS0312_H,0312_H_1,28,30,0.1242,0.518298,0.209489,2.75,0.9751,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0312_H,0312_H_1,30,32,0.1123,0.639951,0.27437100000000003,15.1812,0.9549,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0312_H,0312_H_1,32,34,0.0921,0.766857,0.361044,21.0983,0.5307,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0312_H,0312_H_1,34,36,0.0901,0.7728090000000001,0.370274,26.6811,0.6466,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0312_H,0312_H_1,36,38,0.0829,0.793438,0.35850499999999996,3.4249,0.396,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0312_H,0312_H_1,38,40,0.0856,0.8357009999999999,0.398596,7.3328,0.6486,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0312_H,0312_H_1,40,42,0.0923,0.7835930000000001,0.373802,2.4289,0.2951,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0312_H,0312_H_1,42,44,0.1072,0.7559659999999999,0.35505899999999996,1.6709,0.369,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0312_H,0312_H_2,0,2,0.1034,0.561827,0.253154,24.0509,4.9742,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0312_H,0312_H_2,2,4,0.0956,0.596029,0.271079,23.6005,4.9627,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0312_H,0312_H_2,4,6,0.0904,0.576279,0.255471,25.3222,5.1895,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0312_H,0312_H_2,6,8,0.1035,0.442021,0.186994,28.4529,4.6062,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0312_H,0312_H_2,8,10,0.1185,0.5180319999999999,0.213718,22.0238,3.9844,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0312_H,0312_H_2,10,12,0.0784,0.6965640000000001,0.300713,10.6235,6.4426,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0312_H,0312_H_2,12,14,0.068,0.6827209999999999,0.303002,7.5904,6.9771,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0312_H,0312_H_2,14,16,0.0726,0.686074,0.290736,15.0477,6.5457,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0312_H,0312_H_2,16,18,0.1012,0.581946,0.245683,34.3177,4.3918,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0312_H,0312_H_2,18,20,0.1354,0.455176,0.188138,37.7343,3.6956,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0312_H,0312_H_2,20,22,0.1223,0.426002,0.175306,48.4893,4.0107,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0312_H,0312_H_2,22,24,0.106,0.497653,0.211031,55.8762,4.4605,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0312_H,0312_H_2,24,26,0.0767,0.57779,0.24193,47.3824,6.0267,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0312_H,0312_H_2,26,28,0.0833,0.548554,0.221141,56.2656,5.9192,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0312_H,0312_H_2,28,30,0.0911,0.533299,0.233692,50.6185,5.1359,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0312_H,0312_H_2,30,32,0.0867,0.566607,0.246263,44.051,5.7175,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0312_H,0312_H_2,32,34,0.0992,0.455054,0.189227,58.7829,5.1318,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0312_H,0312_H_2,34,36,0.1072,0.52433,0.226256,84.0931,4.9559,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0312_H,0312_H_2,36,38,0.09,0.65155,0.289124,279.9277,4.8867,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0312_H,0312_H_2,38,40,0.0985,0.706437,0.32793300000000003,365.4836,6.5771,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0312_H,0312_H_2,40,42,0.096,0.7532890000000001,0.356169,155.4304,5.9656,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0312_H,0312_H_2,42,44,0.0952,0.7903530000000001,0.363809,57.4482,5.2534,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0326_H,0326_H_1,0,2,0.2838,NA,0.107013,4.7886,1.3682,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0326_H,0326_H_1,2,4,0.38,NA,0.102564,0.408,1.0298,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0326_H,0326_H_1,4,6,0.39,NA,0.042159,4.3404,1.0516,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0326_H,0326_H_1,6,8,0.25,NA,0.138389,8.3468,1.075,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0326_H,0326_H_1,8,10,0.2542,NA,0.119464,9.9253,1.503,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0326_H,0326_H_1,10,12,0.2886,NA,0.095953,12.2876,1.3202,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0326_H,0326_H_1,12,14,0.3847,NA,0.138823,14.1344,0.9766,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0326_H,0326_H_1,14,16,0.3483,NA,0.065116,15.3981,1.1446,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0326_H,0326_H_1,16,18,0.3288,NA,0.057303,35.1338,1.2891,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0326_H,0326_H_1,18,20,0.3849,NA,0.07026,48.8548,1.7728,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0326_H,0326_H_1,20,22,0.3384,NA,0.065166,41.8829,1.8364,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0326_H,0326_H_1,22,24,0.2868,NA,0.11255,22.3148,3.0639,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0326_H,0326_H_1,24,26,0.2481,NA,0.100004,7.4083,3.1873,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0326_H,0326_H_1,26,28,0.2765,NA,0.096778,8.0153,2.8095,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0326_H,0326_H_1,28,30,0.3099,NA,0.089255,4.2826,2.5695,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0326_H,0326_H_1,30,32,0.3571,NA,0.053402,5.2698,2.0743,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0326_H,0326_H_1,32,34,0.3682,NA,0.059482,1.9275,2.2287,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0326_H,0326_H_1,34,36,0.2883,NA,0.087197,2.1824,1.995,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0326_H,0326_H_1,36,38,0.2817,NA,0.068181,3.8615,2.813,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0326_H,0326_H_1,38,40,0.3482,NA,0.058732,-2.1594,2.369,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0326_H,0326_H_1,40,42,0.2787,NA,0.08624599999999999,-0.5782,2.6827,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0326_H,0326_H_1,42,44,0.2529,NA,0.104701,0.9195,3.4408,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0326_H,0326_H_1,44,46,0.2623,NA,0.108248,0.4382,3.0967,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0326_H,0326_H_1,46,48,0.2277,NA,0.113815,-1.797,3.5607,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0326_H,0326_H_2,0,2,0.2526,NA,0.163758,-2.4721,3.2961,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0326_H,0326_H_2,2,4,0.2743,NA,0.174473,-0.3024,2.9694,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0326_H,0326_H_2,4,6,0.3459,NA,0.139762,8.0613,2.2491,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0326_H,0326_H_2,6,8,0.2363,NA,0.171493,6.1409,3.4624,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0326_H,0326_H_2,8,10,0.2425,NA,0.139969,16.714,3.0964,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0326_H,0326_H_2,10,12,0.2721,NA,0.113009,14.206,2.8258,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0326_H,0326_H_2,12,14,0.3074,NA,0.095725,13.0652,2.7188,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0326_H,0326_H_2,14,16,0.2644,NA,0.091517,26.1946,2.686,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0326_H,0326_H_2,16,18,0.2876,NA,0.098655,23.6887,2.8042,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0326_H,0326_H_2,18,20,0.2992,NA,0.08842900000000001,27.5173,2.6424,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0326_H,0326_H_2,20,22,0.3286,NA,0.093048,39.3705,2.571,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0326_H,0326_H_2,22,24,0.2878,NA,0.105371,22.6396,2.8391,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0326_H,0326_H_2,24,26,0.2854,NA,0.090237,16.5015,2.4868,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0326_H,0326_H_2,26,28,0.2955,NA,0.086341,11.2823,2.853,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0326_H,0326_H_2,28,30,0.3487,NA,0.053431,10.3044,2.383,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0326_H,0326_H_2,30,32,0.3048,NA,0.07713199999999999,14.7463,2.708,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0326_H,0326_H_2,32,34,0.3088,NA,0.078255,12.0786,2.1087,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0326_H,0326_H_2,34,36,0.3067,NA,0.079805,4.3736,2.526,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0326_H,0326_H_2,36,38,0.2655,NA,0.14594,-0.2958,2.9582,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0326_H,0326_H_2,38,40,0.2635,NA,0.122281,0.6414,2.8477,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0326_H,0326_H_2,40,42,0.2397,NA,0.116401,1.8242,3.2004,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0326_H,0326_H_3,0,2,0.2347,NA,NA,4.6279,3.3283,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0326_H,0326_H_3,2,4,0.2423,NA,NA,3.7421,3.2199,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0326_H,0326_H_3,4,6,0.3769,NA,NA,4.4784,2.0107,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0326_H,0326_H_3,6,8,0.2948,NA,NA,5.3744,2.7002,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0326_H,0326_H_3,8,10,0.2431,NA,NA,9.8524,3.1625,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0326_H,0326_H_3,10,12,0.2799,NA,NA,8.1097,2.5434,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0326_H,0326_H_3,12,14,0.3489,NA,NA,13.9277,2.2771,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0326_H,0326_H_3,14,16,0.3473,NA,NA,11.7818,2.3275,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0326_H,0326_H_3,16,18,0.3543,NA,NA,15.5243,2.3029,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0326_H,0326_H_3,18,20,0.3183,NA,NA,21.7426,2.4614,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0326_H,0326_H_3,20,22,0.3933,NA,NA,30.6908,2.3155,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0326_H,0326_H_3,22,24,0.3355,NA,NA,41.9038,2.5065,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0326_H,0326_H_3,24,26,0.3002,NA,NA,18.7508,2.7998,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0326_H,0326_H_3,26,28,0.3198,NA,NA,6.5562,2.5309,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0326_H,0326_H_3,28,30,0.341,NA,NA,3.4328,2.303,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0326_H,0326_H_3,30,32,0.3793,NA,NA,5.4926,2.0951,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0326_H,0326_H_3,32,34,0.3153,NA,NA,5.9191,2.3318,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0326_H,0326_H_3,34,36,0.3198,NA,NA,6.8824,2.2092,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0326_H,0326_H_3,36,38,0.3306,NA,NA,7.7713,2.0577,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0326_H,0326_H_3,38,40,0.3034,NA,NA,6.0504,2.5293,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0326_H,0326_H_3,40,42,0.2661,NA,NA,-3.2362,3.1216,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0326_H,0326_H_3,42,44,0.2689,NA,NA,6.0434,2.8039,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0326_H,0326_H_3,44,46,0.2817,NA,NA,1.4874,2.5858,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0605_H,0605_H_1,0,2,0.0464,0.641232,0.275838,29.8332,20.7107,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0605_H,0605_H_1,2,4,0.0567,0.669173,0.28898399999999996,42.4194,16.9678,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0605_H,0605_H_1,4,6,0.0769,0.728042,0.32357199999999997,6.8571,12.1318,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0605_H,0605_H_1,6,8,0.0844,0.735243,0.347238,18.8366,10.1819,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0605_H,0605_H_1,8,10,0.0819,0.6925539999999999,0.300912,28.4893,14.8466,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0605_H,0605_H_1,10,12,0.06,0.6800849999999999,0.29484,19.3768,20.4841,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0605_H,0605_H_1,12,14,0.0602,0.699531,0.33655900000000005,31.0487,18.1692,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0605_H,0605_H_1,14,16,0.0708,0.6940949999999999,0.302186,57.0004,16.1933,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0605_H,0605_H_1,16,18,0.0621,0.6791280000000001,0.33543799999999996,72.2739,14.0066,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0605_H,0605_H_1,18,20,0.062,0.6612210000000001,0.307083,84.5975,18.5521,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0605_H,0605_H_1,20,22,0.0615,0.633127,0.300642,107.5619,19.656,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0605_H,0605_H_1,22,24,0.0438,0.6863819999999999,0.336004,119.0075,26.4461,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0605_H,0605_H_1,24,26,0.0248,0.7626930000000001,0.373263,116.3939,48.723,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0605_H,0605_H_1,26,28,0.0274,0.75063,0.35759500000000005,85.9521,45.238,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0605_H,0605_H_1,28,30,0.0401,0.678771,0.313813,72.7756,32.535,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0605_H,0605_H_1,30,32,0.0997,0.469968,0.240865,182.4738,11.3514,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0605_H,0605_H_1,32,34,0.1171,0.509073,0.245285,171.0384,11.5784,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0605_H,0605_H_1,34,36,0.1259,0.433142,0.190353,106.8825,10.2042,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0605_H,0605_H_1,36,38,0.1212,0.415699,0.156898,104.9645,10.3827,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0605_H,0605_H_2,0,2,0.0636,0.6443479999999999,0.327973,18.1536,17.4371,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0605_H,0605_H_2,2,4,0.0589,0.6950419999999999,0.324833,16.8039,20.2805,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0605_H,0605_H_2,4,6,0.0498,0.751127,0.330031,6.038,17.4238,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0605_H,0605_H_2,6,8,0.0543,0.7432559999999999,0.343439,-30.9715,22.5247,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0605_H,0605_H_2,8,10,0.0427,0.703467,0.318301,-19.2858,29.3306,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0605_H,0605_H_2,10,12,0.0433,0.707572,0.35833,53.9906,25.8216,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0605_H,0605_H_2,12,14,0.0423,0.713477,0.360901,28.3481,27.9847,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0605_H,0605_H_2,14,16,0.0552,0.7197410000000001,0.334951,60.1971,22.0309,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0605_H,0605_H_2,16,18,0.0419,0.756184,0.38823500000000005,39.5188,28.3418,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0605_H,0605_H_2,18,20,0.0463,0.711284,0.34848199999999996,100.5721,23.4343,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0605_H,0605_H_2,20,22,0.0499,0.657196,0.29119700000000004,101.3181,24.9031,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0605_H,0605_H_2,22,24,0.0552,0.618037,0.273931,148.6387,19.8185,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0605_H,0605_H_2,24,26,0.0577,0.619632,0.31700500000000004,146.1096,22.3182,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0605_H,0605_H_2,26,28,0.0745,0.575385,0.252042,350.2635,17.0296,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0605_H,0605_H_2,28,30,0.0829,0.52725,0.23686,169.5053,16.104,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0605_H,0605_H_2,30,32,0.1188,0.47013,0.203566,69.2165,10.6383,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0605_H,0605_H_2,32,34,0.1354,0.42585,0.180439,70.2198,9.3377,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0605_H,0605_H_2,34,36,0.1507,0.378101,0.151164,68.1268,7.9194,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0605_H,0605_H_2,36,38,0.1615,0.34976100000000004,0.164218,63.6327,7.385,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0610_H,0610_H_1,0,2,0.4798,0.132054,0.035269,3.6214,0.6218,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0610_H,0610_H_1,2,4,0.534,0.11942,0.020446,4.4266,0.6792,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0610_H,0610_H_1,4,6,0.5185,0.124926,0.022238,2.3523,0.6469,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0610_H,0610_H_1,6,8,0.6053,0.116771,0.03058399999999999,3.0736,0.6667,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0610_H,0610_H_1,8,10,0.4365,0.15424,0.03590199999999999,4.784,0.6455,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0610_H,0610_H_1,10,12,0.1586,0.5063409999999999,0.201032,3.7095,2.1639,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0610_H,0610_H_1,12,14,0.2573,0.292571,0.109192,8.284,1.4961,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0610_H,0610_H_1,14,16,0.3407,0.207187,0.078335,12.6261,1.2374,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0610_H,0610_H_1,16,18,0.2068,0.349503,0.105428,17.3686,2.0084,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0610_H,0610_H_1,18,20,0.189,0.34954,0.119491,33.6984,2.2391,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0610_H,0610_H_1,20,22,0.1846,0.370906,0.136009,68.6735,2.6322,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0610_H,0610_H_1,22,24,0.3411,0.202508,0.065156,46.0953,1.4971,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0610_H,0610_H_1,24,26,0.4502,0.144494,0.03630999999999999,21.169,1.0467,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0610_H,0610_H_1,26,28,0.2385,0.308679,0.118349,11.6303,1.7795,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0610_H,0610_H_1,28,30,0.1383,0.4746840000000001,0.191656,6.3185,2.8721,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0610_H,0610_H_1,30,32,0.1711,0.399429,0.16710799999999998,8.4538,2.287,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0610_H,0610_H_1,32,34,0.2429,0.29317499999999996,0.118653,9.7706,1.6188,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0610_H,0610_H_1,34,36,0.3539,0.18851,0.058144,10.0828,1.0981,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0610_H,0610_H_1,36,38,0.2957,0.25849900000000003,0.091482,3.5608,1.3637,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0610_H,0610_H_1,38,40,0.3533,0.2253,0.078916,0.8793,1.1191,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0610_H,0610_H_2,0,2,0.4624,0.149775,0.032962,5.6279,0.9024,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0610_H,0610_H_2,2,4,0.5575,0.127606,0.024995,5.3265,0.7258,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0610_H,0610_H_2,4,6,0.6557,0.120514,0.018307,4.6331,0.6429,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0610_H,0610_H_2,6,8,0.5652,0.116096,0.024453,4.7457,0.7301,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0610_H,0610_H_2,8,10,0.5436,0.14885500000000002,0.028367,4.5901,0.7234,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0610_H,0610_H_2,10,12,0.2052,0.3745770000000001,0.137337,10.5108,1.8223,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0610_H,0610_H_2,12,14,0.3599,0.229437,0.07869100000000001,9.3115,1.1739,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0610_H,0610_H_2,14,16,0.2746,0.30622699999999997,0.12463,14.8345,1.5058,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0610_H,0610_H_2,16,18,0.1941,0.416814,0.19136,38.9938,2.0884,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0610_H,0610_H_2,18,20,0.2012,0.3721370000000001,0.14593,56.6352,2.4194,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0610_H,0610_H_2,20,22,0.273,0.266017,0.101258,63.7427,1.9592,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0610_H,0610_H_2,22,24,0.4703,0.151251,0.032292,26.7876,1.0117,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0610_H,0610_H_2,24,26,0.3576,0.205272,0.061297,12.2478,1.2507,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0610_H,0610_H_2,26,28,0.256,0.316165,0.13492,5.781,1.5978,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0610_H,0610_H_2,28,30,0.2238,0.347232,0.135359,5.1741,1.7684,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0610_H,0610_H_2,30,32,0.2399,0.29805,0.12528499999999998,5.4983,1.5584,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0610_H,0610_H_2,32,34,0.3804,0.20344,0.060768,2.4627,0.9585,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0610_H,0610_H_2,34,36,0.3963,0.215643,0.078941,1.1485,1.0706,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0610_H,0610_H_2,36,38,0.4125,0.21875,0.062057,2.7801,0.961,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0610_H,0610_H_2,38,40,0.4621,0.208837,0.068535,2.6522,0.8733,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0651_H,0651_H_1,0,2,0.0412,0.518161,0.239416,14.7726,16.414,NA,single set of methods,becquerelsPerKilogram
Piazza_et_al_2020,CRMS0651_H,0651_H_1,2,4,0.1205,0.450266,0.200336,27.9535,5.538,NA,single set of methods,becquerelsPerKilogram
