study_id,core_id,country,core_latitude,core_longitude
Borg_et_al_2010,Borg_et_al_2010_7,Malta,35.58,14.21
Borg_et_al_2010,Borg_et_al_2010_8,Malta,35.58,14.21
Borg_et_al_2010,Borg_et_al_2010_9,Malta,35.58,14.21
Boschker_et_al_2000,Boschker_et_al_2000_1,Denmark,55.171973,10.493102
Boschker_et_al_2000,Boschker_et_al_2000_2,Denmark,55.171973,10.493102
Boschker_et_al_2000,Boschker_et_al_2000_7,Denmark,55.171973,10.493102
Boschker_et_al_2000,Boschker_et_al_2000_8,Denmark,55.171973,10.493102
Campbell_et_al_2015,Bu_Tinah_2_seagrass_1,United Arab Emirates,24.57855,53.079
Campbell_et_al_2015,Bu_Tinah_2_seagrass_2,United Arab Emirates,24.57855,53.079
Campbell_et_al_2015,Bu_Tinah_3_seagrass_1,United Arab Emirates,24.54852,53.03997
Campbell_et_al_2015,Bu_Tinah_3_seagrass_2,United Arab Emirates,24.54852,53.03997
Schile-Beers_and_Megonigal_2017,Bu_Tinah_Janoub_mangrove_1,United Arab Emirates,24.628174,53.053825
Schile-Beers_and_Megonigal_2017,Bu_Tinah_Janoub_mangrove_2,United Arab Emirates,24.628021,53.053821
Schile-Beers_and_Megonigal_2017,Bu_Tinah_Janoub_mangrove_3,United Arab Emirates,24.627844,53.053816
Schile-Beers_and_Megonigal_2017,Bu_Tinah_Janoub_mangrove_4,United Arab Emirates,24.627711,53.053844
Schile-Beers_and_Megonigal_2017,Bu_Tinah_Janoub_mangrove_5,United Arab Emirates,24.627495,53.053875
Schile-Beers_and_Megonigal_2017,Bu_Tinah_Janoub_mangrove_6,United Arab Emirates,24.627358,53.053896
Campbell_et_al_2015,Bu_Tinah_SE_seagrass_1,United Arab Emirates,24.54534,53.11234
Campbell_et_al_2015,Bu_Tinah_SE_seagrass_2,United Arab Emirates,24.54534,53.11234
Schile-Beers_and_Megonigal_2017,Bu_Tinah_Shamal_mangrove_1,United Arab Emirates,24.631528,53.051491
NA,Bu_Tinah_Shamal_mangrove_2,United Arab Emirates,NA,NA
Schile-Beers_and_Megonigal_2017,Bu_Tinah_Shamal_mangrove_3,United Arab Emirates,24.6315485,53.05182865
Schile-Beers_and_Megonigal_2017,Bu_Tinah_Shamal_mangrove_4,United Arab Emirates,24.63165205,53.0519931
Schile-Beers_and_Megonigal_2017,Bu_Tinah_Shamal_mangrove_5,United Arab Emirates,24.631773,53.05212741
Schile-Beers_and_Megonigal_2017,Bu_Tinah_Shamal_mangrove_6,United Arab Emirates,24.63187586,53.05227215
Burns_and_Swart_1992,Burns_and_Swart_1992_1,United States of America,25.0462,-80.6446
Calleja_et_al_2007,Calleja_et_al_2007_1,Spain,39.15266667,2.9305
Calleja_et_al_2007,Calleja_et_al_2007_2,Spain,39.14683333,2.931
Calleja_et_al_2007,Calleja_et_al_2007_3,Spain,39.15116667,2.948666667
Calleja_et_al_2007,Calleja_et_al_2007_4,Spain,39.50416667,2.543166667
Calleja_et_al_2007,Calleja_et_al_2007_5,Spain,39.8965,2.09205
Calleja_et_al_2007,Calleja_et_al_2007_6,Spain,39.60063333,2.390166667
Calleja_et_al_2007,Calleja_et_al_2007_7,Spain,39.41753333,2.269716667
Carruthers_et_al_2005,Carruthers_et_al_2005_2,Panama,9.007419,-82.023899
Carruthers_et_al_2005,Carruthers_et_al_2005_3,Panama,9.221818,-82.023482
NA,Coastal_EDU_Field_2,NA,NA,NA
CRMS_Database,CRMS0003_1,United States of America,30.099365,-89.252743
CRMS_Database,CRMS0003_2,United States of America,30.099365,-89.252743
CRMS_Database,CRMS0003_3,United States of America,30.099365,-89.252743
CRMS_Database,CRMS0108_1,United States of America,29.955055,-89.415928
CRMS_Database,CRMS0108_2,United States of America,29.955055,-89.415928
CRMS_Database,CRMS0108_3,United States of America,29.955055,-89.415928
CRMS_Database,CRMS0154_1,United States of America,29.113146,-89.197959
CRMS_Database,CRMS0154_2,United States of America,29.113146,-89.197959
CRMS_Database,CRMS0154_3,United States of America,29.113146,-89.197959
CRMS_Database,CRMS0156_1,United States of America,29.163943,-89.166708
CRMS_Database,CRMS0156_2,United States of America,29.163943,-89.166708
CRMS_Database,CRMS0156_3,United States of America,29.163943,-89.166708
CRMS_Database,CRMS0157_1,United States of America,29.127657,-89.229211
CRMS_Database,CRMS0157_2,United States of America,29.127657,-89.229211
CRMS_Database,CRMS0157_3,United States of America,29.127657,-89.229211
CRMS_Database,CRMS0159_1,United States of America,29.040559,-89.197959
CRMS_Database,CRMS0159_2,United States of America,29.040559,-89.197959
CRMS_Database,CRMS0159_3,United States of America,29.040559,-89.197959
CRMS_Database,CRMS0161_1,United States of America,29.294589,-89.166708
CRMS_Database,CRMS0161_2,United States of America,29.294589,-89.166708
CRMS_Database,CRMS0161_3,United States of America,29.294589,-89.166708
CRMS_Database,CRMS0162_1,United States of America,29.163946,-89.135458
CRMS_Database,CRMS0162_2,United States of America,29.163946,-89.135458
CRMS_Database,CRMS0162_3,United States of America,29.163946,-89.135458
CRMS_Database,CRMS0293_1,United States of America,29.243788,-91.19802
CRMS_Database,CRMS0293_2,United States of America,29.243788,-91.19802
CRMS_Database,CRMS0293_3,United States of America,29.243788,-91.19802
CRMS_Database,CRMS0302_1,United States of America,29.147828,-90.916995
CRMS_Database,CRMS0302_2,United States of America,29.147828,-90.916995
CRMS_Database,CRMS0302_3,United States of America,29.147828,-90.916995
CRMS_Database,CRMS0303_1,United States of America,29.243788,-91.073015
CRMS_Database,CRMS0303_2,United States of America,29.243788,-91.073015
CRMS_Database,CRMS0303_3,United States of America,29.243788,-91.073015
CRMS_Database,CRMS0309_1,United States of America,29.251045,-91.198019
CRMS_Database,CRMS0309_2,United States of America,29.251045,-91.198019
CRMS_Database,CRMS0309_3,United States of America,29.251045,-91.198019
CRMS_Database,CRMS0322_1,United States of America,29.243788,-91.104536
CRMS_Database,CRMS0322_2,United States of America,29.243788,-91.104536
CRMS_Database,CRMS0322_3,United States of America,29.243788,-91.104536
CRMS_Database,CRMS0326_1,United States of America,29.272819,-91.073015
CRMS_Database,CRMS0326_2,United States of America,29.272819,-91.073015
CRMS_Database,CRMS0326_3,United States of America,29.272819,-91.073015
Piazza_et_al_2011,CRMS0326_H_Piazza_1,United States of America,29.261217,-91.09475
Piazza_et_al_2011,CRMS0326_H_Piazza_2,United States of America,29.261217,-91.09475
Piazza_et_al_2011,CRMS0326_H_Piazza_3,United States of America,29.261217,-91.09475
Piazza_et_al_2011,CRMS0326_Piazza_1,United States of America,29.273717,-91.07405
Piazza_et_al_2011,CRMS0326_Piazza_2,United States of America,29.273717,-91.07405
CRMS_Database,CRMS0376_1,United States of America,29.127669,-90.856674
CRMS_Database,CRMS0376_2,United States of America,29.127669,-90.856674
CRMS_Database,CRMS0376_3,United States of America,29.127669,-90.856674
CRMS_Database,CRMS0377_1,United States of America,29.229272,-91.010792
CRMS_Database,CRMS0377_2,United States of America,29.229272,-91.010792
CRMS_Database,CRMS0377_3,United States of America,29.229272,-91.010792
CRMS_Database,CRMS0399_1,United States of America,29.301853,-91.104266
CRMS_Database,CRMS0399_2,United States of America,29.301853,-91.104266
CRMS_Database,CRMS0399_3,United States of America,29.301853,-91.104266
CRMS_Database,CRMS0479_1,United States of America,29.526858,-91.448025
CRMS_Database,CRMS0479_2,United States of America,29.526858,-91.448025
CRMS_Database,CRMS0479_3,United States of America,29.526858,-91.448025
CRMS_Database,CRMS0489_1,United States of America,29.599437,-91.541776
CRMS_Database,CRMS0489_2,United States of America,29.599437,-91.541776
CRMS_Database,CRMS0489_3,United States of America,29.599437,-91.541776
CRMS_Database,CRMS0498_1,United States of America,29.497825,-91.854284
CRMS_Database,CRMS0498_2,United States of America,29.497825,-91.854284
CRMS_Database,CRMS0498_3,United States of America,29.497825,-91.854284
CRMS_Database,CRMS0499_1,United States of America,29.570406,-91.854284
CRMS_Database,CRMS0499_2,United States of America,29.570406,-91.854284
CRMS_Database,CRMS0499_3,United States of America,29.570406,-91.854284
CRMS_Database,CRMS0504_1,United States of America,29.534116,-91.885535
CRMS_Database,CRMS0504_2,United States of America,29.534116,-91.885535
CRMS_Database,CRMS0504_3,United States of America,29.534116,-91.885535
CRMS_Database,CRMS0507_1,United States of America,29.584925,-92.229294
CRMS_Database,CRMS0507_2,United States of America,29.584925,-92.229294
CRMS_Database,CRMS0507_3,United States of America,29.584925,-92.229294
CRMS_Database,CRMS0520_1,United States of America,29.584921,-91.885535
CRMS_Database,CRMS0520_2,United States of America,29.584921,-91.885535
CRMS_Database,CRMS0520_3,United States of America,29.584921,-91.885535
CRMS_Database,CRMS0522_1,United States of America,29.497823,-91.823033
CRMS_Database,CRMS0522_2,United States of America,29.497823,-91.823033
CRMS_Database,CRMS0522_3,United States of America,29.497823,-91.823033
CRMS_Database,CRMS0523_1,United States of America,29.577665,-91.823033
CRMS_Database,CRMS0523_2,United States of America,29.577665,-91.823033
CRMS_Database,CRMS0523_3,United States of America,29.577665,-91.823033
CRMS_Database,CRMS0524_1,United States of America,29.548632,-91.823033
CRMS_Database,CRMS0524_2,United States of America,29.548632,-91.823033
CRMS_Database,CRMS0524_3,United States of America,29.548632,-91.823033
CRMS_Database,CRMS0529_1,United States of America,29.599438,-91.916786
CRMS_Database,CRMS0529_2,United States of America,29.599438,-91.916786
CRMS_Database,CRMS0529_3,United States of America,29.599438,-91.916786
CRMS_Database,CRMS0530_1,United States of America,29.577665,-92.010539
CRMS_Database,CRMS0530_2,United States of America,29.577665,-92.010539
CRMS_Database,CRMS0530_3,United States of America,29.577665,-92.010539
CRMS_Database,CRMS0536_1,United States of America,29.584925,-92.260545
CRMS_Database,CRMS0536_2,United States of America,29.584925,-92.260545
CRMS_Database,CRMS0536_3,United States of America,29.584925,-92.260545
CRMS_Database,CRMS0541_1,United States of America,29.616212,-92.041126
CRMS_Database,CRMS0541_2,United States of America,29.616212,-92.041126
CRMS_Database,CRMS0541_3,United States of America,29.616212,-92.041126
CRMS_Database,CRMS0633_1,United States of America,29.563152,-92.323047
CRMS_Database,CRMS0633_2,United States of America,29.563152,-92.323047
CRMS_Database,CRMS0633_3,United States of America,29.563152,-92.323047
CRMS_Database,CRMS1024_1,United States of America,29.874734,-89.378759
CRMS_Database,CRMS1024_2,United States of America,29.874734,-89.378759
CRMS_Database,CRMS1024_3,United States of America,29.874734,-89.378759
CRMS_Database,CRMS1069_1,United States of America,30.048498,-89.218259
CRMS_Database,CRMS1069_2,United States of America,30.048498,-89.218259
CRMS_Database,CRMS1069_3,United States of America,30.048498,-89.218259
CRMS_Database,CRMS2627_1,United States of America,29.228696,-89.187346
CRMS_Database,CRMS2627_2,United States of America,29.228696,-89.187346
CRMS_Database,CRMS2627_3,United States of America,29.228696,-89.187346
CRMS_Database,CRMS2634_1,United States of America,29.229271,-89.260462
CRMS_Database,CRMS2634_2,United States of America,29.229271,-89.260462
CRMS_Database,CRMS2634_3,United States of America,29.229271,-89.260462
CRMS_Database,CRMS4448_1,United States of America,29.214753,-89.229211
CRMS_Database,CRMS4448_2,United States of America,29.214753,-89.229211
CRMS_Database,CRMS4448_3,United States of America,29.214753,-89.229211
CRMS_Database,CRMS4572_1,United States of America,30.056701,-89.479209
CRMS_Database,CRMS4572_2,United States of America,30.056701,-89.479209
CRMS_Database,CRMS4572_3,United States of America,30.056701,-89.479209
CRMS_Database,CRMS4596_1,United States of America,30.056701,-89.447958
CRMS_Database,CRMS4596_2,United States of America,30.056701,-89.447958
CRMS_Database,CRMS4596_3,United States of America,30.056701,-89.447958
CRMS_Database,CRMS4626_1,United States of America,29.338139,-89.197959
CRMS_Database,CRMS4626_2,United States of America,29.338139,-89.197959
CRMS_Database,CRMS4626_3,United States of America,29.338139,-89.197959
Danovaro_1996,Danovaro_1996_1,Italy,44.2,9.12
Danovaro_1996,Danovaro_1996_10,Italy,44.2,9.12
Danovaro_1996,Danovaro_1996_11,Italy,44.2,9.12
Danovaro_1996,Danovaro_1996_12,Italy,44.2,9.12
Danovaro_1996,Danovaro_1996_13,Italy,44.2,9.12
Danovaro_1996,Danovaro_1996_14,Italy,44.2,9.12
Danovaro_1996,Danovaro_1996_15,Italy,44.2,9.12
Danovaro_1996,Danovaro_1996_2,Italy,44.2,9.12
Danovaro_1996,Danovaro_1996_3,Italy,44.2,9.12
Danovaro_1996,Danovaro_1996_4,Italy,44.2,9.12
Danovaro_1996,Danovaro_1996_5,Italy,44.2,9.12
Danovaro_1996,Danovaro_1996_6,Italy,44.2,9.12
Danovaro_1996,Danovaro_1996_7,Italy,44.2,9.12
Danovaro_1996,Danovaro_1996_8,Italy,44.2,9.12
Danovaro_1996,Danovaro_1996_9,Italy,44.2,9.12
Danovaro_and_Gambi_2002,Danovaro_and_Gambi_2002_1,Italy,44.2,9.12
Danovaro_and_Gambi_2002,Danovaro_and_Gambi_2002_10,Italy,44.2,9.12
Danovaro_and_Gambi_2002,Danovaro_and_Gambi_2002_11,Italy,44.2,9.12
Danovaro_and_Gambi_2002,Danovaro_and_Gambi_2002_12,Italy,44.2,9.12
Danovaro_and_Gambi_2002,Danovaro_and_Gambi_2002_13,Italy,44.2,9.12
Danovaro_and_Gambi_2002,Danovaro_and_Gambi_2002_2,Italy,44.2,9.12
Danovaro_and_Gambi_2002,Danovaro_and_Gambi_2002_3,Italy,44.2,9.12
Danovaro_and_Gambi_2002,Danovaro_and_Gambi_2002_4,Italy,44.2,9.12
Danovaro_and_Gambi_2002,Danovaro_and_Gambi_2002_5,Italy,44.2,9.12
Danovaro_and_Gambi_2002,Danovaro_and_Gambi_2002_6,Italy,44.2,9.12
Danovaro_and_Gambi_2002,Danovaro_and_Gambi_2002_7,Italy,44.2,9.12
Danovaro_and_Gambi_2002,Danovaro_and_Gambi_2002_8,Italy,44.2,9.12
Danovaro_and_Gambi_2002,Danovaro_and_Gambi_2002_9,Italy,44.2,9.12
De_Iongh_et_al_1995,De_Iongh_et_al_1995_1,Indonesia,-3.91667,128.8333
De_Iongh_et_al_1995,De_Iongh_et_al_1995_2,Indonesia,-3.91667,128.8333
De_Iongh_et_al_1995,De_Iongh_et_al_1995_3,Indonesia,-3.91667,128.8333
De_Troch_et_al_2006,De_Troch_et_al_2006_1,Mexico,19.77,-87.48
De_Troch_et_al_2006,De_Troch_et_al_2006_3,Kenya,-4.639,39.277
De_Troch_et_al_2006,De_Troch_et_al_2006_4,Kenya,-4.639,39.277
De_Troch_et_al_2006,De_Troch_et_al_2006_5,Kenya,-4.639,39.277
Devereux_et_al_2011,Devereux_et_al_2011_1,United States of America,30.2,-87.1
Craft_2007,Doboy_Sound_Site_6_Levee,United States of America,31.388798,-81.276774
Craft_2007,Doboy_Sound_Site_6_Plain,United States of America,31.388798,-81.276774
Boyd_et_al_2017,DV1,United States of America,39.225195,-75.107766
Unger_et_al_2016,DV1U,United States of America,39.225195,-75.107766
Thom_1992,ED1,United States of America,46.861573,-124.090835
Belshe_et_al_2019,EP05,Spain,39.14496,2.93326
Thom_1992,ER1,United States of America,46.862043,-124.089703
Erftemeijer_and_Middelburg_1993,Erftemeijer_and_Middelburg_1993_1,Indonesia,-5.05,119.333
Erftemeijer_and_Middelburg_1993,Erftemeijer_and_Middelburg_1993_2,Indonesia,-5.07,119.45
Campbell_et_al_2015,Fasht_al_Basm_seagrass_1,United Arab Emirates,24.24085,53.47422
Campbell_et_al_2015,Fasht_al_Basm_seagrass_2,United Arab Emirates,24.24085,53.47422
Fourqurean_and_Kendrick_unpublished,Fourqurean_and_Kendrick_unpublished_1,Australia,-25.78442,114.08992
Fourqurean_and_Kendrick_unpublished,Fourqurean_and_Kendrick_unpublished_10,Australia,-25.91903,113.97392
Fourqurean_and_Kendrick_unpublished,Fourqurean_and_Kendrick_unpublished_11,Australia,-25.89581,113.997
Fourqurean_and_Kendrick_unpublished,Fourqurean_and_Kendrick_unpublished_12,Australia,-25.87656,114.03211
Fourqurean_and_Kendrick_unpublished,Fourqurean_and_Kendrick_unpublished_13,Australia,-25.86883,114.07194
Fourqurean_and_Kendrick_unpublished,Fourqurean_and_Kendrick_unpublished_14,Australia,-25.85662,114.10688
Fourqurean_and_Kendrick_unpublished,Fourqurean_and_Kendrick_unpublished_17,Australia,-25.88895,113.93395
Fourqurean_and_Kendrick_unpublished,Fourqurean_and_Kendrick_unpublished_18,Australia,-25.87218,113.95502
Fourqurean_and_Kendrick_unpublished,Fourqurean_and_Kendrick_unpublished_19,Australia,-25.90625,113.95463
Fourqurean_and_Kendrick_unpublished,Fourqurean_and_Kendrick_unpublished_2,Australia,-25.80243,114.1184
Fourqurean_and_Kendrick_unpublished,Fourqurean_and_Kendrick_unpublished_20,Australia,-25.95167,114.00587
Fourqurean_and_Kendrick_unpublished,Fourqurean_and_Kendrick_unpublished_21,Australia,-25.87061,114.00569
Fourqurean_and_Kendrick_unpublished,Fourqurean_and_Kendrick_unpublished_22,Australia,-25.97889,114.09544
Fourqurean_and_Kendrick_unpublished,Fourqurean_and_Kendrick_unpublished_23,Australia,-25.95217,114.03541
Fourqurean_and_Kendrick_unpublished,Fourqurean_and_Kendrick_unpublished_24,Australia,-25.93385,114.06549
Fourqurean_and_Kendrick_unpublished,Fourqurean_and_Kendrick_unpublished_25,Australia,-25.95196,114.09554
Fourqurean_and_Kendrick_unpublished,Fourqurean_and_Kendrick_unpublished_26,Australia,-25.92518,114.1248
Fourqurean_and_Kendrick_unpublished,Fourqurean_and_Kendrick_unpublished_27,Australia,-25.92471,114.14544
Fourqurean_and_Kendrick_unpublished,Fourqurean_and_Kendrick_unpublished_28,Australia,-25.87136,114.15512
Fourqurean_and_Kendrick_unpublished,Fourqurean_and_Kendrick_unpublished_29,Australia,-25.88006,114.19559
Fourqurean_and_Kendrick_unpublished,Fourqurean_and_Kendrick_unpublished_3,Australia,-25.83033,114.1376
Fourqurean_and_Kendrick_unpublished,Fourqurean_and_Kendrick_unpublished_30,Australia,-25.87453,114.21507
Fourqurean_and_Kendrick_unpublished,Fourqurean_and_Kendrick_unpublished_31,Australia,-25.90684,114.20526
Fourqurean_and_Kendrick_unpublished,Fourqurean_and_Kendrick_unpublished_34,Australia,-25.93344,114.21532
Fourqurean_and_Kendrick_unpublished,Fourqurean_and_Kendrick_unpublished_36,Australia,-25.96872,114.15514
Fourqurean_and_Kendrick_unpublished,Fourqurean_and_Kendrick_unpublished_37,Australia,-25.96887,114.1142
Fourqurean_and_Kendrick_unpublished,Fourqurean_and_Kendrick_unpublished_4,Australia,-25.86165,114.14813
Fourqurean_and_Kendrick_unpublished,Fourqurean_and_Kendrick_unpublished_40,Australia,-25.97953,114.06838
Fourqurean_and_Kendrick_unpublished,Fourqurean_and_Kendrick_unpublished_41,Australia,-26.00123,114.13318
Fourqurean_and_Kendrick_unpublished,Fourqurean_and_Kendrick_unpublished_43,Australia,-25.85339,114.19316
Fourqurean_and_Kendrick_unpublished,Fourqurean_and_Kendrick_unpublished_44,Australia,-25.79899,114.10449
Fourqurean_and_Kendrick_unpublished,Fourqurean_and_Kendrick_unpublished_45,Australia,-25.81671,114.10447
Fourqurean_and_Kendrick_unpublished,Fourqurean_and_Kendrick_unpublished_46,Australia,-25.8614,114.19426
Fourqurean_and_Kendrick_unpublished,Fourqurean_and_Kendrick_unpublished_47,Australia,-25.85266,114.12431
Fourqurean_and_Kendrick_unpublished,Fourqurean_and_Kendrick_unpublished_48,Australia,-25.78989,114.08436
Fourqurean_and_Kendrick_unpublished,Fourqurean_and_Kendrick_unpublished_49,Australia,-25.83466,114.10501
Fourqurean_and_Kendrick_unpublished,Fourqurean_and_Kendrick_unpublished_5,Australia,-25.92403,114.16412
Fourqurean_and_Kendrick_unpublished,Fourqurean_and_Kendrick_unpublished_50,Australia,-25.88835,114.12879
Fourqurean_and_Kendrick_unpublished,Fourqurean_and_Kendrick_unpublished_51,Australia,-25.89397,114.114
Fourqurean_and_Kendrick_unpublished,Fourqurean_and_Kendrick_unpublished_52,Australia,-25.79944,114.14422
Fourqurean_and_Kendrick_unpublished,Fourqurean_and_Kendrick_unpublished_53,Australia,-25.76505,114.08386
Fourqurean_and_Kendrick_unpublished,Fourqurean_and_Kendrick_unpublished_54,Australia,-25.76446,114.10518
Fourqurean_and_Kendrick_unpublished,Fourqurean_and_Kendrick_unpublished_55,Australia,-25.75374,114.10419
Fourqurean_and_Kendrick_unpublished,Fourqurean_and_Kendrick_unpublished_56,Australia,-25.7451,114.08416
Fourqurean_and_Kendrick_unpublished,Fourqurean_and_Kendrick_unpublished_58,Australia,-25.77174,114.11426
Fourqurean_and_Kendrick_unpublished,Fourqurean_and_Kendrick_unpublished_59,Australia,-25.74388,114.07272
Fourqurean_and_Kendrick_unpublished,Fourqurean_and_Kendrick_unpublished_6,Australia,-25.95637,114.17398
Fourqurean_and_Kendrick_unpublished,Fourqurean_and_Kendrick_unpublished_60,Australia,-25.96872,114.15514
Fourqurean_and_Kendrick_unpublished,Fourqurean_and_Kendrick_unpublished_62,Australia,-25.74388,114.07272
Fourqurean_and_Kendrick_unpublished,Fourqurean_and_Kendrick_unpublished_63,Australia,-25.7451,114.08416
Fourqurean_and_Kendrick_unpublished,Fourqurean_and_Kendrick_unpublished_64,Australia,-25.92981,114.09576
Fourqurean_and_Kendrick_unpublished,Fourqurean_and_Kendrick_unpublished_65,Australia,-25.95637,114.17398
Fourqurean_and_Kendrick_unpublished,Fourqurean_and_Kendrick_unpublished_66,Australia,-25.87061,114.00569
Fourqurean_and_Kendrick_unpublished,Fourqurean_and_Kendrick_unpublished_67,Australia,-25.89397,114.114
Fourqurean_and_Kendrick_unpublished,Fourqurean_and_Kendrick_unpublished_68,Australia,-25.85123,113.93782
Fourqurean_and_Kendrick_unpublished,Fourqurean_and_Kendrick_unpublished_7,Australia,-25.92981,114.09576
Fourqurean_and_Kendrick_unpublished,Fourqurean_and_Kendrick_unpublished_70,Australia,-25.85123,113.93782
Fourqurean_and_Kendrick_unpublished,Fourqurean_and_Kendrick_unpublished_8,Australia,-25.92191,114.05618
Fourqurean_and_Kendrick_unpublished,Fourqurean_and_Kendrick_unpublished_9,Australia,-25.92351,114.0149
Fourqurean_et_al_2010,Fourqurean_et_al_2010_1,United States of America,25.24429853,-80.29754563
Fourqurean_et_al_2010,Fourqurean_et_al_2010_10,United States of America,24.800938,-80.71614876
Fourqurean_et_al_2010,Fourqurean_et_al_2010_11,United States of America,24.80164694,-80.81031496
Fourqurean_et_al_2010,Fourqurean_et_al_2010_12,United States of America,24.73208743,-80.78355361
Fourqurean_et_al_2010,Fourqurean_et_al_2010_13,United States of America,24.68442098,-80.98130003
Fourqurean_et_al_2010,Fourqurean_et_al_2010_14,United States of America,24.62247325,-81.24558453
Fourqurean_et_al_2010,Fourqurean_et_al_2010_15,United States of America,24.62450498,-81.41776887
Fourqurean_et_al_2010,Fourqurean_et_al_2010_16,United States of America,24.52868047,-81.4873028
Fourqurean_et_al_2010,Fourqurean_et_al_2010_17,United States of America,24.55802552,-81.55955366
Fourqurean_et_al_2010,Fourqurean_et_al_2010_18,United States of America,24.54087813,-81.74648797
Fourqurean_et_al_2010,Fourqurean_et_al_2010_19,United States of America,24.48358059,-81.7122544
Fourqurean_et_al_2010,Fourqurean_et_al_2010_2,United States of America,25.22046475,-80.2146787
