"study_id","site_id","transect_id","plot_id","core_id","depth_min","depth_max","cn_ratio","dry_weight","dry_bulk_density","soil_carbon","fraction_carbon","fraction_nitrogen"
"Cifuentes_and_Torres_2024","Boca Zacate","1","2","Boca Zacate_1_2","0","15","18.5416666666667","26.01","0.452505219206681","30.2047233820459",0.044500000000000005,0.0024
"Cifuentes_and_Torres_2024","Boca Zacate","1","2","Boca Zacate_1_2","15","30","41.1578947368421","12.19","0.212073764787752","49.7525052192067",0.1564,0.0038
"Cifuentes_and_Torres_2024","Boca Zacate","1","2","Boca Zacate_1_2","30","50","33.7435897435897","10.7","0.186151704940849","48.9951287404315",0.1316,0.0039000000000000003
"Cifuentes_and_Torres_2024","Boca Zacate","1","2","Boca Zacate_1_2","50","100","35.9302325581395","9.29","0.161621433542102","124.852557411273",0.1545,0.0043
"Cifuentes_and_Torres_2024","Boca Zacate","1","3","Boca Zacate_1_3","0","15","26.0416666666667","23.13","0.402400835073069","37.7250782881002",0.0625,0.0024
"Cifuentes_and_Torres_2024","Boca Zacate","1","3","Boca Zacate_1_3","15","30","34.051282051282","17.53","0.304975643702157","60.7511482254697",0.1328,0.0039000000000000003
"Cifuentes_and_Torres_2024","Boca Zacate","1","3","Boca Zacate_1_3","30","50","32.948275862069","8.45","0.147007654836465","56.1863256784969",0.1911,0.0058
"Cifuentes_and_Torres_2024","Boca Zacate","1","3","Boca Zacate_1_3","50","100","39.3809523809524","7.91","0.137613082811413","113.806019485038",0.1654,0.0042
"Cifuentes_and_Torres_2024","Boca Zacate","1","4","Boca Zacate_1_4","0","15","32.5384615384615","15.65","0.272268615170494","51.8263308977035",0.12689999999999999,0.0039000000000000003
"Cifuentes_and_Torres_2024","Boca Zacate","1","4","Boca Zacate_1_4","15","30","35.4166666666667","18.55","0.322720946416145","82.2938413361169",0.17,0.0048
"Cifuentes_and_Torres_2024","Boca Zacate","1","4","Boca Zacate_1_4","30","50","31.8181818181818","12.48","0.217118997912317","75.9916492693111",0.175,0.0055000000000000005
"Cifuentes_and_Torres_2024","Boca Zacate","1","4","Boca Zacate_1_4","50","100","37.188679245283","9.93","0.172755741127349","170.250782881002",0.1971,0.0053
"Cifuentes_and_Torres_2024","Boca Zacate","1","5","Boca Zacate_1_5","0","15","30.8928571428571","10.13","0.176235212247738","45.7330375782881",0.17300000000000001,0.005600000000000001
"Cifuentes_and_Torres_2024","Boca Zacate","1","5","Boca Zacate_1_5","15","30","30.3846153846154","11.99","0.208594293667363","61.7960594989562",0.1975,0.006500000000000001
"Cifuentes_and_Torres_2024","Boca Zacate","1","5","Boca Zacate_1_5","30","50","32.4","9.91","0.17240779401531","50.2741127348643",0.1458,0.0045000000000000005
"Cifuentes_and_Torres_2024","Boca Zacate","1","5","Boca Zacate_1_5","50","100","40","9.97","0.173451635351427","156.106471816284",0.18,0.0045000000000000005
"Cifuentes_and_Torres_2024","Boca Zacate","2","1","Boca Zacate_2_1","0","15","16.6363636363636","31.17","0.542275574112735","29.7709290187892",0.0366,0.0022
"Cifuentes_and_Torres_2024","Boca Zacate","2","1","Boca Zacate_2_1","15","30","20","35.98","0.625956854558107","41.3131524008351",0.044000000000000004,0.0022
"Cifuentes_and_Torres_2024","Boca Zacate","2","1","Boca Zacate_2_1","30","50","21.8636363636364","27.23","0.473729993041058","45.5728253305497",0.0481,0.0022
"Cifuentes_and_Torres_2024","Boca Zacate","2","1","Boca Zacate_2_1","50","100","20.0434782608696","33.73","0.586812804453723","135.260351426583",0.0461,0.0023
"Cifuentes_and_Torres_2024","Boca Zacate","2","2","Boca Zacate_2_2","0","15","21.7857142857143","31.91","0.555149617258177","50.7961899791232",0.061,0.0028000000000000004
"Cifuentes_and_Torres_2024","Boca Zacate","2","2","Boca Zacate_2_2","15","30","26.8387096774194","33.49","0.582637439109255","72.7131524008351",0.0832,0.0031
"Cifuentes_and_Torres_2024","Boca Zacate","2","2","Boca Zacate_2_2","30","50","31.4444444444444","35.43","0.616388308977036","69.7751565762004",0.056600000000000004,0.0018
"Cifuentes_and_Torres_2024","Boca Zacate","2","2","Boca Zacate_2_2","50","100","29.875","18.94","0.329505915100905","78.7519137091162",0.0478,0.0016
"Cifuentes_and_Torres_2024","Boca Zacate","2","3","Boca Zacate_2_3","0","15","27.5945945945946","10.02","0.174321503131524","26.6973382045929",0.10210000000000001,0.0037
"Cifuentes_and_Torres_2024","Boca Zacate","2","3","Boca Zacate_2_3","15","30","31.448275862069","23.83","0.414578983994433","56.7144050104384",0.09119999999999999,0.0029
"Cifuentes_and_Torres_2024","Boca Zacate","2","3","Boca Zacate_2_3","30","50","35.2631578947368","42.12","0.732776617954071","98.1920668058455",0.067,0.0019
"Cifuentes_and_Torres_2024","Boca Zacate","2","3","Boca Zacate_2_3","50","100","40","15.49","0.269485038274182","113.183716075157",0.084,0.0021
"Cifuentes_and_Torres_2024","Boca Zacate","2","4","Boca Zacate_2_4","0","15","31.1449275362319","13.96","0.242867084203201","78.2882045929019",0.21489999999999998,0.0069
"Cifuentes_and_Torres_2024","Boca Zacate","2","4","Boca Zacate_2_4","15","30","35.2258064516129","10.53","0.183194154488518","60.0144050104384",0.2184,0.0062
"Cifuentes_and_Torres_2024","Boca Zacate","2","4","Boca Zacate_2_4","30","50","39.1666666666667","35.25","0.613256784968685","172.938413361169",0.141,0.0036
"Cifuentes_and_Torres_2024","Boca Zacate","2","4","Boca Zacate_2_4","50","100","44.2","18.29","0.318197633959638","281.28670842032",0.17679999999999998,0.004
"Cifuentes_and_Torres_2024","Boca Zacate","2","5","Boca Zacate_2_5","0","15","26.1683168316832","11.88","0.206680584551148","81.9385177453027",0.2643,0.0101
"Cifuentes_and_Torres_2024","Boca Zacate","2","5","Boca Zacate_2_5","15","30","27.2159090909091","11.35","0.197459986082116","70.9375",0.2395,0.0088
"Cifuentes_and_Torres_2024","Boca Zacate","2","5","Boca Zacate_2_5","30","50","33.1739130434783","10.32","0.179540709812109","82.1937369519833",0.2289,0.0069
"Cifuentes_and_Torres_2024","Boca Zacate","2","5","Boca Zacate_2_5","50","100","39.640625","9.28","0.161447459986082","204.796102992345",0.25370000000000004,0.0064
"Cifuentes_and_Torres_2024","Boca Zacate","3","1","Boca Zacate_3_1","0","15","24","33.36","0.580375782881002","35.5189979123173",0.0408,0.0017000000000000001
"Cifuentes_and_Torres_2024","Boca Zacate","3","1","Boca Zacate_3_1","15","30","35.0714285714286","16.44","0.286012526096033","42.1296450939457",0.09820000000000001,0.0028000000000000004
"Cifuentes_and_Torres_2024","Boca Zacate","3","1","Boca Zacate_3_1","30","50","34.9210526315789","20.1","0.349686847599165","92.8068893528184",0.13269999999999998,0.0038
"Cifuentes_and_Torres_2024","Boca Zacate","3","1","Boca Zacate_3_1","50","100","40","11.64","0.202505219206681","117.453027139875",0.11599999999999999,0.0029
"Cifuentes_and_Torres_2024","Boca Zacate","3","2","Boca Zacate_3_2","0","15","33.8125","34.36","0.597773138482951","97.0185803757829",0.1082,0.0032
"Cifuentes_and_Torres_2024","Boca Zacate","3","2","Boca Zacate_3_2","15","30","35.3846153846154","14.12","0.245650661099513","67.7995824634655",0.184,0.0052
"Cifuentes_and_Torres_2024","Boca Zacate","3","2","Boca Zacate_3_2","30","50","37.4130434782609","11.77","0.204766875434934","70.4807585247042",0.1721,0.0046
"Cifuentes_and_Torres_2024","Boca Zacate","3","2","Boca Zacate_3_2","50","100","39.8181818181818","14.74","0.256437021572721","112.319415448852",0.0876,0.0022
"Cifuentes_and_Torres_2024","Boca Zacate","3","3","Boca Zacate_3_3","0","15","32.71875","23.86","0.415100904662491","65.1915970772443",0.1047,0.0032
"Cifuentes_and_Torres_2024","Boca Zacate","3","3","Boca Zacate_3_3","15","30","41.4","13.15","0.228775226165623","49.7242954070981",0.1449,0.0034999999999999996
"Cifuentes_and_Torres_2024","Boca Zacate","3","3","Boca Zacate_3_3","30","50","41.0285714285714","22.82","0.397007654836465","114.020598469033",0.1436,0.0034999999999999996
"Cifuentes_and_Torres_2024","Boca Zacate","3","3","Boca Zacate_3_3","50","100","39.1851851851852","24.83","0.431976339596381","228.515483646486",0.1058,0.0027
"Cifuentes_and_Torres_2024","Boca Zacate","3","4","Boca Zacate_3_4","0","15","31.3448275862069","18.66","0.324634655532359","44.2639352818372",0.0909,0.0029
"Cifuentes_and_Torres_2024","Boca Zacate","3","4","Boca Zacate_3_4","15","30","40.7027027027027","11.77","0.204766875434934","46.2568371607516",0.1506,0.0037
"Cifuentes_and_Torres_2024","Boca Zacate","3","4","Boca Zacate_3_4","30","50","41.8965517241379","18.36","0.319415448851775","77.6179540709812",0.1215,0.0029
"Cifuentes_and_Torres_2024","Boca Zacate","3","4","Boca Zacate_3_4","50","100","37.85","19.13","0.332811412665275","125.969119693807",0.0757,0.002
"Cifuentes_and_Torres_2024","Boca Zacate","3","5","Boca Zacate_3_5","0","15","26.125","23.29","0.405184411969381","50.8101252609603",0.0836,0.0032
"Cifuentes_and_Torres_2024","Boca Zacate","3","5","Boca Zacate_3_5","15","30","39.625","21.17","0.36830201809325","52.5382828810021",0.0951,0.0024
"Cifuentes_and_Torres_2024","Boca Zacate","3","5","Boca Zacate_3_5","30","50","40.3181818181818","29.1","0.506263048016702","89.8110647181628",0.08869999999999999,0.0022
"Cifuentes_and_Torres_2024","Boca Zacate","3","5","Boca Zacate_3_5","50","100","36.4444444444444","23.82","0.414405010438413","135.9248434238",0.06559999999999999,0.0018
"Cifuentes_and_Torres_2024","Boca Zacate","4","1","Boca Zacate_4_1","0","15","34","20.26","0.352470424495477","59.3207724425887",0.11220000000000001,0.0033
"Cifuentes_and_Torres_2024","Boca Zacate","4","1","Boca Zacate_4_1","15","30","39.3243243243243","16.11","0.28027139874739","61.169232776618",0.14550000000000002,0.0037
"Cifuentes_and_Torres_2024","Boca Zacate","4","1","Boca Zacate_4_1","30","50","40","18.07","0.314370215727209","65.3890048712596",0.10400000000000001,0.0026
"Cifuentes_and_Torres_2024","Boca Zacate","4","1","Boca Zacate_4_1","50","100","41.5862068965517","18.65","0.32446068197634","195.649791231733",0.1206,0.0029
"Cifuentes_and_Torres_2024","Boca Zacate","4","2","Boca Zacate_4_2","0","15","32.4166666666667","25.99","0.452157272094642","79.150130480167",0.1167,0.0036
"Cifuentes_and_Torres_2024","Boca Zacate","4","2","Boca Zacate_4_2","15","30","36.4883720930233","14.61","0.254175365344468","59.8201722338205",0.15689999999999998,0.0043
"Cifuentes_and_Torres_2024","Boca Zacate","4","2","Boca Zacate_4_2","30","50","40.2045454545455","15.97","0.277835768963118","98.298295059151",0.1769,0.0044
"Cifuentes_and_Torres_2024","Boca Zacate","4","2","Boca Zacate_4_2","50","100","48.075","12","0.208768267223382","200.730688935282",0.1923,0.004
"Cifuentes_and_Torres_2024","Boca Zacate","4","3","Boca Zacate_4_3","0","15","37.025","22.87","0.397877522616562","88.3884916492693",0.1481,0.004
"Cifuentes_and_Torres_2024","Boca Zacate","4","3","Boca Zacate_4_3","15","30","37.74","15.14","0.2633959638135","74.5542275574113",0.1887,0.005
"Cifuentes_and_Torres_2024","Boca Zacate","4","3","Boca Zacate_4_3","30","50","42.675","13.77","0.239561586638831","81.7863256784969",0.1707,0.004
"Cifuentes_and_Torres_2024","Boca Zacate","4","3","Boca Zacate_4_3","50","100","44.8461538461538","11.92","0.207376478775226","181.350730688935",0.17489999999999997,0.0039000000000000003
"Cifuentes_and_Torres_2024","Boca Zacate","4","4","Boca Zacate_4_4","0","15","32.8823529411765","20.51","0.356819763395964","59.8386743215031",0.1118,0.0034000000000000002
"Cifuentes_and_Torres_2024","Boca Zacate","4","4","Boca Zacate_4_4","15","30","39.6111111111111","15.07","0.262178148921364","56.0799060542798",0.1426,0.0036
"Cifuentes_and_Torres_2024","Boca Zacate","4","4","Boca Zacate_4_4","30","50","37.9761904761905","13.56","0.235908141962422","75.2546972860125",0.1595,0.0042
"Cifuentes_and_Torres_2024","Boca Zacate","4","4","Boca Zacate_4_4","50","100","45.4545454545455","13.95","0.242693110647182","182.019832985386",0.15,0.0033
"Cifuentes_and_Torres_2024","Boca Zacate","4","5","Boca Zacate_4_5","0","15","33.1475409836066","12.16","0.211551844119694","64.1636743215031",0.2022,0.0060999999999999995
"Cifuentes_and_Torres_2024","Boca Zacate","4","5","Boca Zacate_4_5","15","30","36.8478260869565","17.81","0.309846903270703","78.7785751565762",0.16949999999999998,0.0046
"Cifuentes_and_Torres_2024","Boca Zacate","4","5","Boca Zacate_4_5","30","50","33.5348837209302","14.4","0.250521920668058","72.2505219206681",0.1442,0.0043
"Cifuentes_and_Torres_2024","Boca Zacate","4","5","Boca Zacate_4_5","50","100","33.5789473684211","17.3","0.300974251913709","192.021572720946",0.1276,0.0038
"Cifuentes_and_Torres_2024","Boca Zacate","5","1","Boca Zacate_5_1","0","15","16.4166666666667","27.25","0.474077940153097","28.018006263048",0.0394,0.0024
"Cifuentes_and_Torres_2024","Boca Zacate","5","1","Boca Zacate_5_1","15","30","15.625","33.45","0.581941544885178","32.7342118997912",0.0375,0.0024
"Cifuentes_and_Torres_2024","Boca Zacate","5","1","Boca Zacate_5_1","30","50","16.037037037037","34.11","0.593423799582463","51.3905010438413",0.0433,0.0027
"Cifuentes_and_Torres_2024","Boca Zacate","5","1","Boca Zacate_5_1","50","100","18.3214285714286","29.9","0.52018093249826","133.426409185804",0.0513,0.0028000000000000004
"Cifuentes_and_Torres_2024","Boca Zacate","5","2","Boca Zacate_5_2","0","15","17.3333333333333","28.25","0.491475295755045","34.5015657620042",0.046799999999999994,0.0027
"Cifuentes_and_Torres_2024","Boca Zacate","5","2","Boca Zacate_5_2","15","30","16.5185185185185","27.81","0.483820459290188","32.3675887265136",0.0446,0.0027
"Cifuentes_and_Torres_2024","Boca Zacate","5","2","Boca Zacate_5_2","30","50","21.5909090909091","27.85","0.484516353514266","46.0290535838553",0.0475,0.0022
"Cifuentes_and_Torres_2024","Boca Zacate","5","2","Boca Zacate_5_2","50","100","25.75","27","0.46972860125261","145.146137787056",0.061799999999999994,0.0024
"Cifuentes_and_Torres_2024","Boca Zacate","5","3","Boca Zacate_5_3","0","15","21.2173913043478","29.34","0.510438413361169","37.3640918580376",0.048799999999999996,0.0023
"Cifuentes_and_Torres_2024","Boca Zacate","5","3","Boca Zacate_5_3","15","30","21.875","27.71","0.482080723729993","37.963856993737",0.0525,0.0024
"Cifuentes_and_Torres_2024","Boca Zacate","5","3","Boca Zacate_5_3","30","50","20.5185185185185","24.65","0.428844815588031","47.5160055671538",0.0554,0.0027
"Cifuentes_and_Torres_2024","Boca Zacate","5","3","Boca Zacate_5_3","50","100","26.0384615384615","21.01","0.365518441196938","123.727992345164",0.0677,0.0026
"Cifuentes_and_Torres_2024","Boca Zacate","5","4","Boca Zacate_5_4","0","15","22","31.99","0.556541405706333","47.7512526096033",0.0572,0.0026
"Cifuentes_and_Torres_2024","Boca Zacate","5","4","Boca Zacate_5_4","15","30","29.4074074074074","31.04","0.540013917884482","64.3156576200418",0.0794,0.0027
"Cifuentes_and_Torres_2024","Boca Zacate","5","4","Boca Zacate_5_4","30","50","31.8333333333333","23.24","0.404314544189283","77.2240779401531",0.0955,0.003
"Cifuentes_and_Torres_2024","Boca Zacate","5","4","Boca Zacate_5_4","50","100","40.2727272727273","19.28","0.335421016005567","148.591510090466",0.0886,0.0022
"Cifuentes_and_Torres_2024","Boca Zacate","5","5","Boca Zacate_5_5","0","15","22.1304347826087","30.85","0.536708420320111","40.9776878914405",0.0509,0.0023
"Cifuentes_and_Torres_2024","Boca Zacate","5","5","Boca Zacate_5_5","15","30","34.7959183673469","17.34","0.301670146137787","77.152139874739",0.1705,0.0049
"Cifuentes_and_Torres_2024","Boca Zacate","5","5","Boca Zacate_5_5","30","50","38.9444444444444","17.46","0.303757828810021","85.1736951983299",0.1402,0.0036
"Cifuentes_and_Torres_2024","Boca Zacate","5","5","Boca Zacate_5_5","50","100","36.1818181818182","22.44","0.390396659707724","155.377870563674",0.0796,0.0022
"Cifuentes_and_Torres_2024","Boca Zacate","6","1","Boca Zacate_6_1","0","15","21.7619047619048","27.67","0.481384829505915","32.9989300626305",0.045700000000000005,0.0021
"Cifuentes_and_Torres_2024","Boca Zacate","6","1","Boca Zacate_6_1","15","30","23.05","29.84","0.519137091162143","35.8983298538622",0.0461,0.002
"Cifuentes_and_Torres_2024","Boca Zacate","6","1","Boca Zacate_6_1","30","50","25.3684210526316","27.66","0.481210855949896","46.3887265135699",0.0482,0.0019
"Cifuentes_and_Torres_2024","Boca Zacate","6","1","Boca Zacate_6_1","50","100","37.7777777777778","20.68","0.359777313848295","122.32428670842",0.068,0.0018
"Cifuentes_and_Torres_2024","Boca Zacate","6","2","Boca Zacate_6_2","0","15","19.2","23.24","0.404314544189283","23.2885177453027",0.0384,0.002
"Cifuentes_and_Torres_2024","Boca Zacate","6","2","Boca Zacate_6_2","15","30","26.15","27.34","0.475643702157272","37.314248434238",0.052300000000000006,0.002
"Cifuentes_and_Torres_2024","Boca Zacate","6","2","Boca Zacate_6_2","30","50","33.6","16.39","0.285142658315936","38.3231732776618",0.0672,0.002
"Cifuentes_and_Torres_2024","Boca Zacate","6","2","Boca Zacate_6_2","50","100","33.3913043478261","25.58","0.445024356297843","170.889352818372",0.0768,0.0023
"Cifuentes_and_Torres_2024","Boca Zacate","6","3","Boca Zacate_6_3","0","15","19.9354838709677","20.12","0.350034794711204","32.4482254697286",0.061799999999999994,0.0031
"Cifuentes_and_Torres_2024","Boca Zacate","6","3","Boca Zacate_6_3","15","30","24.05","30.74","0.534794711203897","38.5854384133612",0.0481,0.002
"Cifuentes_and_Torres_2024","Boca Zacate","6","3","Boca Zacate_6_3","30","50","36.9090909090909","35.46","0.616910229645094","100.186221294363",0.0812,0.0022
"Cifuentes_and_Torres_2024","Boca Zacate","6","3","Boca Zacate_6_3","50","100","34.8235294117647","21.87","0.380480167014614","112.622129436326",0.0592,0.0017000000000000001
"Cifuentes_and_Torres_2024","Boca Zacate","6","4","Boca Zacate_6_4","0","15","23.7931034482759","22.97","0.399617258176757","41.3603862212944",0.069,0.0029
"Cifuentes_and_Torres_2024","Boca Zacate","6","4","Boca Zacate_6_4","15","30","31.2608695652174","23.12","0.402226861517049","43.3801670146138",0.0719,0.0023
"Cifuentes_and_Torres_2024","Boca Zacate","6","4","Boca Zacate_6_4","30","50","37.2352941176471","27.02","0.470076548364649","119.023382045929",0.1266,0.0034000000000000002
"Cifuentes_and_Torres_2024","Boca Zacate","6","4","Boca Zacate_6_4","50","100","35.1851851851852","21.96","0.382045929018789","181.471816283925",0.095,0.0027
"Cifuentes_and_Torres_2024","Boca Zacate","6","5","Boca Zacate_6_5","0","15","23.15625","20.79","0.361691022964509","40.2019572025052",0.0741,0.0032
"Cifuentes_and_Torres_2024","Boca Zacate","6","5","Boca Zacate_6_5","15","30","27.6129032258065","23.44","0.407794015309673","52.360751565762",0.08560000000000001,0.0031
"Cifuentes_and_Torres_2024","Boca Zacate","6","5","Boca Zacate_6_5","30","50","37.2727272727273","16.55","0.287926235212248","70.8298538622129",0.12300000000000001,0.0033
"Cifuentes_and_Torres_2024","Boca Zacate","6","5","Boca Zacate_6_5","50","100","32.5454545454545","35.96","0.625608907446068","223.967988865692",0.0716,0.0022
"Cifuentes_and_Torres_2024","Boca Zacate","7","1","Boca Zacate_7_1","0","15","18.7333333333333","51.28","0.892136395267919","37.6035490605428",0.0281,0.0015
"Cifuentes_and_Torres_2024","Boca Zacate","7","1","Boca Zacate_7_1","15","30","25.7272727272727","33.96","0.590814196242171","25.0800626304802",0.028300000000000002,0.0011
"Cifuentes_and_Torres_2024","Boca Zacate","7","1","Boca Zacate_7_1","30","50","26.0666666666667","40.27","0.700591510090466","54.7862560890745",0.0391,0.0015
"Cifuentes_and_Torres_2024","Boca Zacate","7","1","Boca Zacate_7_1","50","100","30.2727272727273","22.24","0.386917188587335","128.843423799582",0.0666,0.0022
"Cifuentes_and_Torres_2024","Boca Zacate","7","2","Boca Zacate_7_2","0","15","22.4705882352941","29.97","0.521398747390397","29.8761482254697",0.0382,0.0017000000000000001
"Cifuentes_and_Torres_2024","Boca Zacate","7","2","Boca Zacate_7_2","15","30","21.3333333333333","33.2","0.57759220598469","27.7244258872651",0.032,0.0015
"Cifuentes_and_Torres_2024","Boca Zacate","7","2","Boca Zacate_7_2","30","50","25.6","36.34","0.632219902574809","48.5544885177453",0.0384,0.0015
"Cifuentes_and_Torres_2024","Boca Zacate","7","2","Boca Zacate_7_2","50","100","33.75","34.6","0.601948503827418","365.683716075157",0.1215,0.0036
"Cifuentes_and_Torres_2024","Boca Zacate","7","3","Boca Zacate_7_3","0","15","20.48","34.42","0.598816979819068","45.9891440501044",0.0512,0.0025
"Cifuentes_and_Torres_2024","Boca Zacate","7","3","Boca Zacate_7_3","15","30","24.5","24.26","0.422059846903271","37.2256784968685",0.0588,0.0024
"Cifuentes_and_Torres_2024","Boca Zacate","7","3","Boca Zacate_7_3","30","50","36.9166666666667","33.15","0.576722338204593","102.195198329854",0.0886,0.0024
"Cifuentes_and_Torres_2024","Boca Zacate","7","3","Boca Zacate_7_3","50","100","34.9122807017544","11.31","0.196764091858038","195.780271398747",0.19899999999999998,0.005699999999999999
"Cifuentes_and_Torres_2024","Boca Zacate","7","4","Boca Zacate_7_4","0","15","24.15","18.54","0.322546972860125","23.3685281837161",0.0483,0.002
"Cifuentes_and_Torres_2024","Boca Zacate","7","4","Boca Zacate_7_4","15","30","25.5217391304348","25.14","0.437369519832985","38.5103862212944",0.0587,0.0023
"Cifuentes_and_Torres_2024","Boca Zacate","7","4","Boca Zacate_7_4","30","50","28.32","17.48","0.30410577592206","43.0613778705637",0.0708,0.0025
"Cifuentes_and_Torres_2024","Boca Zacate","7","4","Boca Zacate_7_4","50","100","35.75","12.79","0.222512178148921","302.28279401531",0.2717,0.0076
"Cifuentes_and_Torres_2024","Boca Zacate","7","5","Boca Zacate_7_5","0","15","24.8571428571429","25.57","0.444850382741823","34.8317849686848",0.052199999999999996,0.0021
"Cifuentes_and_Torres_2024","Boca Zacate","7","5","Boca Zacate_7_5","15","30","29.6538461538462","17.33","0.301496172581768","34.8680323590814",0.0771,0.0026
"Cifuentes_and_Torres_2024","Boca Zacate","7","5","Boca Zacate_7_5","30","50","25.8571428571429","17.95","0.312282533054976","45.2185107863605",0.0724,0.0028000000000000004
"Cifuentes_and_Torres_2024","Boca Zacate","7","5","Boca Zacate_7_5","50","100","30.8928571428571","9.13","0.15883785664579","137.394745998608",0.17300000000000001,0.005600000000000001
"Cifuentes_and_Torres_2024","Boca Zacate","8","1","Boca Zacate_8_1","0","15","20.4705882352941","35.02","0.609255393180237","31.8031315240084",0.0348,0.0017000000000000001
"Cifuentes_and_Torres_2024","Boca Zacate","8","1","Boca Zacate_8_1","15","30","21.4117647058824","36.62","0.637091162143354","34.7851774530271",0.0364,0.0017000000000000001
"Cifuentes_and_Torres_2024","Boca Zacate","8","1","Boca Zacate_8_1","30","50","32.72","14.3","0.248782185107864","40.7007654836465",0.0818,0.0025
"Cifuentes_and_Torres_2024","Boca Zacate","8","1","Boca Zacate_8_1","50","100","42.725","11.68","0.203201113430759","173.635351426583",0.1709,0.004
"Cifuentes_and_Torres_2024","Boca Zacate","8","2","Boca Zacate_8_2","0","15","22.3478260869565","25.7","0.447112038970077","34.4723382045929",0.051399999999999994,0.0023
"Cifuentes_and_Torres_2024","Boca Zacate","8","2","Boca Zacate_8_2","15","30","25.5","30.1","0.52366040361865","52.0780271398747",0.0663,0.0026
"Cifuentes_and_Torres_2024","Boca Zacate","8","2","Boca Zacate_8_2","30","50","39.2619047619048","29.88","0.519832985386221","171.440918580376",0.1649,0.0042
"Cifuentes_and_Torres_2024","Boca Zacate","8","2","Boca Zacate_8_2","50","100","42.3478260869565","10.02","0.174321503131524","169.789144050104",0.1948,0.0046
"Cifuentes_and_Torres_2024","Boca Zacate","8","3","Boca Zacate_8_3","0","15","22.12","24.23","0.421537926235212","34.9665709812109",0.0553,0.0025
"Cifuentes_and_Torres_2024","Boca Zacate","8","3","Boca Zacate_8_3","15","30","25.4545454545455","27.13","0.471990257480863","39.6471816283925",0.055999999999999994,0.0022
"Cifuentes_and_Torres_2024","Boca Zacate","8","3","Boca Zacate_8_3","30","50","30.1851851851852","24.11","0.419450243562978","68.3703897007655",0.0815,0.0027
"Cifuentes_and_Torres_2024","Boca Zacate","8","3","Boca Zacate_8_3","50","100","41.8648648648649","14.64","0.254697286012526","197.263048016701",0.1549,0.0037
"Cifuentes_and_Torres_2024","Boca Zacate","8","4","Boca Zacate_8_4","0","15","24.04","18.57","0.323068893528184","29.1246607515658",0.0601,0.0025
"Cifuentes_and_Torres_2024","Boca Zacate","8","4","Boca Zacate_8_4","15","30","23.3478260869565","32.65","0.568023660403619","45.7543058455115",0.0537,0.0023
"Cifuentes_and_Torres_2024","Boca Zacate","8","4","Boca Zacate_8_4","30","50","39.7317073170732","13.27","0.230862908837857","75.2151356993737",0.1629,0.0040999999999999995
"Cifuentes_and_Torres_2024","Boca Zacate","8","4","Boca Zacate_8_4","50","100","48.5161290322581","10.92","0.189979123173278","142.864300626305",0.15039999999999998,0.0031
"Cifuentes_and_Torres_2024","Boca Zacate","8","5","Boca Zacate_8_5","0","15","21.2307692307692","26.46","0.460334029227557","38.1156576200418",0.0552,0.0026
"Cifuentes_and_Torres_2024","Boca Zacate","8","5","Boca Zacate_8_5","15","30","25.1851851851852","22.98","0.399791231732777","40.7787056367432",0.068,0.0027
"Cifuentes_and_Torres_2024","Boca Zacate","8","5","Boca Zacate_8_5","30","50","42.6666666666667","21.48","0.373695198329854","76.5327766179541",0.1024,0.0024
"Cifuentes_and_Torres_2024","Boca Zacate","8","5","Boca Zacate_8_5","50","100","43","17.08","0.29714683368128","166.105080027836",0.1118,0.0026
"Cifuentes_and_Torres_2024","Boca Chica","1","1","Boca Chica_1_1","0","15","17.5","48.96","0.851774530271399","31.3027139874739",0.0245,0.0014000000000000002
"Cifuentes_and_Torres_2024","Boca Chica","1","1","Boca Chica_1_1","15","30","24.5294117647059","29.79","0.518267223382046","32.417614822547",0.0417,0.0017000000000000001
"Cifuentes_and_Torres_2024","Boca Chica","1","1","Boca Chica_1_1","30","50","33.5217391304348","33.31","0.579505915100905","89.3598121085595",0.0771,0.0023
"Cifuentes_and_Torres_2024","Boca Chica","1","1","Boca Chica_1_1","50","100","30.6315789473684","38.4","0.668058455114823","194.405010438413",0.0582,0.0019
"Cifuentes_and_Torres_2024","Boca Chica","1","2","Boca Chica_1_2","0","15","21.4347826086956","29.19","0.507828810020877","37.5539405010438",0.0493,0.0023
"Cifuentes_and_Torres_2024","Boca Chica","1","2","Boca Chica_1_2","15","30","28.09375","26.07","0.453549060542798","61.1610908141963",0.08990000000000001,0.0032
"Cifuentes_and_Torres_2024","Boca Chica","1","2","Boca Chica_1_2","30","50","25.9722222222222","19.25","0.334899095337509","62.6261308281141",0.0935,0.0036
"Cifuentes_and_Torres_2024","Boca Chica","1","2","Boca Chica_1_2","50","100","26.9259259259259","26.36","0.458594293667363","166.699025748086",0.0727,0.0027
"Cifuentes_and_Torres_2024","Boca Chica","1","3","Boca Chica_1_3","0","15","23.6774193548387","33.08","0.575504523312456","63.3630480167015",0.07339999999999999,0.0031
"Cifuentes_and_Torres_2024","Boca Chica","1","3","Boca Chica_1_3","15","30","25.6451612903226","27.73","0.482428670842032","57.5296189979123",0.0795,0.0031
"Cifuentes_and_Torres_2024","Boca Chica","1","3","Boca Chica_1_3","30","50","25.6774193548387","29.65","0.515831593597773","82.1203897007655",0.0796,0.0031
"Cifuentes_and_Torres_2024","Boca Chica","1","3","Boca Chica_1_3","50","100","26.8","27.66","0.481210855949896","193.446764091858",0.08039999999999999,0.003
