"study_id","site_id","transect_id","plot_id","tree_id","plot_radius","alive_or_dead","family","species","diameter","basal_area","basal_density","height","wood_density","plant_AGB_kg","plant_AGBK_kg","plant_BGB_kg","plant_AGB_MgHa","plant_AGBK_MgHa","plant_BGB_MgHa","plant_mass_total_MgHa","plant_mass_totalK_MgHa","plant_aboveground_carbon","plant_aboveground_carbon_K","plant_belowground_carbon","plant_total_carbon","plant_total_carbon_K","decay_reduction_factor","carbon_conversion_factor"
"Cifuentes_and_Torres_2024","Boca Guarumal","5","1","11",7,"alive","Theaceae","Pelliciera rhizophorae","6.1","0.0029224665660019","0.189846938807452",NA,"0.811","12.5867161784059","17.4022726956545","8.97854901852094","0.817648203030639","1.13047253918879","0.583257329930987","1.40090553296163","1.71372986911977","0.408824101515319","0.565236269594394","0.291628664965493","0.700452766480813","0.856864934559887",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Guarumal","5","1","12",7,"alive","Theaceae","Pelliciera rhizophorae","16","0.0201061929829747","1.30612244919935",NA,"0.811","137.494964295186","186.564811226285","76.3695595360379","8.93183804959356","12.1194742525165","4.96105832814539","13.892896377739","17.0805325806619","4.46591902479678","6.05973712625823","2.4805291640727","6.94644818886947","8.54026629033093",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Guarumal","5","1","13",7,"alive","Rhizophoraceae","Rhizophora mangle","9.3","0.00679290871522453","0.441275510278326",NA,"0.898","39.512774578966","54.3773590807791","22.8984491684442","2.56679730227603","3.53241856793675","1.48751076526921","4.05430806754524","5.01992933320596","1.21974207804157","1.67860530348355","0.706865115655928","1.9266071936975","2.38547041913947",NA,0.4752
"Cifuentes_and_Torres_2024","Boca Guarumal","5","1","14",7,"alive","Theaceae","Pelliciera rhizophorae","6.2","0.00301907054009979","0.196122449012589",NA,"0.811","13.0990930668491","18.1124888804081","9.30858084593044","0.8509328212084","1.17660903571386","0.604696593897807","1.45562941510621","1.78130562961166","0.4254664106042","0.588304517856929","0.302348296948904","0.727814707553103","0.890652814805832",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Guarumal","5","1","15",7,"alive","Theaceae","Pelliciera rhizophorae","17.9","0.0251649425534176","1.63474489823423",NA,"0.811","181.540033030152","245.874240782595","97.9732811853264","11.7930586247656","15.9722860433064","6.36446203844913","18.1575206632148","22.3367480817556","5.89652931238282","7.98614302165321","3.18223101922457","9.07876033160739","11.1683740408778",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Guarumal","5","1","16",7,"alive","Theaceae","Pelliciera rhizophorae","13.4","0.0141026094219646","0.916122449133728",NA,"0.811","88.5128359843478","120.606962451479","51.5165269302543","5.74990015361686","7.83477316272697","3.34657547479845","9.09647562841531","11.1813486375254","2.87495007680843","3.91738658136348","1.67328773739922","4.54823781420765","5.59067431876271",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Guarumal","5","1","17",7,"alive","Theaceae","Pelliciera rhizophorae","8.8","0.00608212337734984","0.395102040882802",NA,"0.811","31.1094625732229","42.8668873019056","20.2546832760885","2.02090805971175","2.784684493963","1.31576855701739","3.33667661672913","4.10045305098039","1.01045402985587","1.3923422469815","0.657884278508693","1.66833830836457","2.05022652549019",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Guarumal","5","1","18",7,"alive","Theaceae","Pelliciera rhizophorae","6.3","0.00311724531052447","0.20250000003407",NA,"0.811","13.6240010789378","18.8396281829402","9.6451712754655","0.885031476231464","1.2238448782991","0.626561912537375","1.51159338876884","1.85040679083647","0.442515738115732","0.61192243914955","0.313280956268688","0.755796694384419","0.925203395418237",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Guarumal","5","1","19",7,"alive","Theaceae","Pelliciera rhizophorae","12.5","0.0122718463030851","0.797193877685147",NA,"0.811","74.4563760353815","101.646682219175","44.1483170926126","4.83677562968721","6.60309058236515","2.86792771251424","7.70470334220145","9.4710182948794","2.4183878148436","3.30154529118258","1.43396385625712","3.85235167110073","4.7355091474397",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Guarumal","5","1","20",7,"alive","Theaceae","Pelliciera rhizophorae","8.8","0.00608212337734984","0.395102040882802",NA,"0.811","31.1094625732229","42.8668873019056","20.2546832760885","2.02090805971175","2.784684493963","1.31576855701739","3.33667661672913","4.10045305098039","1.01045402985587","1.3923422469815","0.657884278508693","1.66833830836457","2.05022652549019",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Guarumal","5","1","21",7,"alive","Theaceae","Pelliciera rhizophorae","9.2","0.006647610054996","0.431836734766534",NA,"0.811","34.7392405391298","47.8203368466068","22.3554234731587","2.25670279673106","3.10646652683163","1.4522351637814","3.70893796051246","4.55870169061302","1.12835139836553","1.55323326341581","0.726117581890698","1.85446898025623","2.27935084530651",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Guarumal","5","1","22",7,"alive","Theaceae","Pelliciera rhizophorae","21.3","0.0356327292751788","2.31474489834864",NA,"0.811","278.735144045581","377.145039704194","144.137386757325","18.1069697941835","24.4997948333105","9.36333779209645","27.47030758628","33.8631326254069","9.05348489709176","12.2498974166552","4.68166889604822","13.73515379314","16.9315663127034",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Guarumal","5","1","23",7,"alive","Theaceae","Pelliciera rhizophorae","6.2","0.00301907054009979","0.196122449012589",NA,"0.811","13.0990930668491","18.1124888804081","9.30858084593044","0.8509328212084","1.17660903571386","0.604696593897807","1.45562941510621","1.78130562961166","0.4254664106042","0.588304517856929","0.302348296948904","0.727814707553103","0.890652814805832",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Guarumal","5","1","24",7,"alive","Theaceae","Pelliciera rhizophorae","7.8","0.00477836242611008","0.310408163317532",NA,"0.811","23.0703842819124","31.8601120101461","15.4961546618684","1.4986798767811","2.06967114886912","1.00664882194605","2.50532869872716","3.07631997081517","0.749339938390551","1.03483557443456","0.503324410973026","1.25266434936358","1.53815998540759",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Guarumal","5","1","25",7,"alive","Theaceae","Pelliciera rhizophorae","10.8","0.00916088417786784","0.595102040916452",NA,"0.811","51.7534295117164","70.9442193456545","31.9135165318465","3.36196495107489","4.6086217120638","2.07314037075218","5.43510532182707","6.68176208281598","1.68098247553744","2.3043108560319","1.03657018537609","2.71755266091354","3.34088104140799",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Guarumal","5","1","26",7,"alive","Theaceae","Pelliciera rhizophorae","26","0.0530929158456675","3.44897959241702",NA,"0.811","453.974616266336","615.926672818559","224.395816947126","29.4907364200776","40.0113365623311","14.5770218295053","44.0677582495829","54.5883583918364","14.7453682100388","20.0056682811656","7.28851091475264","22.0338791247914","27.2941791959182",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Guarumal","5","1","27",7,"alive","Theaceae","Pelliciera rhizophorae","6.9","0.00373928065593525","0.242908163306175",NA,"0.811","17.0424104905316","23.5647772517388","11.8037201858368","1.10709545805128","1.53079623800191","0.766783842761464","1.87387930081274","2.29758008076337","0.553547729025639","0.765398119000955","0.383391921380732","0.936939650406372","1.14879004038169",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Guarumal","5","1","28",7,"alive","Theaceae","Pelliciera rhizophorae","26.3","0.0543252055640381","3.52903061283865",NA,"0.811","466.825749818749","633.557033983545","230.184293232876","30.3255614933611","41.1566260024842","14.9530482025675","45.2786096959286","56.1096742050516","15.1627807466806","20.5783130012421","7.47652410128374","22.6393048479643","28.0548371025258",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Guarumal","5","1","29",7,"alive","Theaceae","Pelliciera rhizophorae","7.2","0.00407150407905237","0.264489795962867",NA,"0.811","18.9290628963688","26.1657095906301","12.9733479559836","1.22965466471892","1.6997559271659","0.842764267752377","2.0724189324713","2.54252019491828","0.614827332359462","0.84987796358295","0.421382133876189","1.03620946623565","1.27126009745914",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Guarumal","5","1","30",7,"alive","Theaceae","Pelliciera rhizophorae","6.4","0.00321699087727595","0.208979591871895",NA,"0.811","14.161545196103","19.5838156224519","9.98834343535066","0.91995098781971","1.272188188342","0.64885478828694","1.56880577610665","1.92104297662894","0.459975493909855","0.636094094171001","0.32442739414347","0.784402888053325","0.960521488314471",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Guarumal","5","1","31",7,"alive","Rhizophoraceae","Rhizophora mangle","14.5","0.0165129963854313","1.07270408181313",NA,"0.898","119.24065446277","162.149399122773","61.3777394497914","7.74601615447166","10.5334197526988","3.98717168607521","11.7331878405469","14.520591438774","3.68090687660493","5.00548106648245","1.89470398522294","5.57561086182787","6.9001850517054",NA,0.4752
"Cifuentes_and_Torres_2024","Boca Guarumal","5","1","32",7,"alive","Theaceae","Pelliciera rhizophorae","5.8","0.00264207942166902","0.171632653090101",NA,"0.811","11.1237066560973","15.3718960819291","8.0275694220901","0.722609346987742","0.998576835324728","0.521480552960795","1.24408989994854","1.52005738828552","0.361304673493871","0.499288417662364","0.260740276480397","0.622044949974269","0.760028694142761",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Guarumal","5","2","1",7,"alive","Theaceae","Pelliciera rhizophorae","6.3","0.00311724531052447","0.20250000003407",NA,"0.811","13.6240010789378","18.8396281829402","9.6451712754655","0.885031476231464","1.2238448782991","0.626561912537375","1.51159338876884","1.85040679083647","0.442515738115732","0.61192243914955","0.313280956268688","0.755796694384419","0.925203395418237",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Guarumal","5","2","2",7,"alive","Theaceae","Pelliciera rhizophorae","9","0.00636172512351933","0.41326530619198",NA,"0.811","32.8941014864484","45.3034367261175","21.290815439489","2.13684034735328","2.94296567152066","1.3830769470294","3.51991729438268","4.32604261855006","1.06842017367664","1.47148283576033","0.691538473514699","1.75995864719134","2.16302130927503",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Guarumal","5","2","3",7,"alive","Theaceae","Pelliciera rhizophorae","12","0.0113097335529233","0.734693877674632",NA,"0.811","67.2653587611294","91.934906976132","40.3233207620211","4.36963850917742","5.9722019960844","2.61945135601448","6.9890898651919","8.59165335209888","2.18481925458871","2.9861009980422","1.30972567800724","3.49454493259595","4.29582667604944",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Guarumal","5","2","4",7,"alive","Theaceae","Pelliciera rhizophorae","12.4","0.0120762821603992","0.784489796050357",NA,"0.811","72.9832513272632","99.6579435423698","43.3680670144485","4.74107967902301","6.47389972890196","2.81724173014341","7.55832140916642","9.29114145904536","2.37053983951151","3.23694986445098","1.4086208650717","3.77916070458321","4.64557072952268",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Guarumal","5","2","5",7,"alive","Theaceae","Pelliciera rhizophorae","5.6","0.0024630086404144","0.16000000002692",NA,"0.811","10.209050107307","14.1005847157445","7.42593843308539","0.663192158826178","0.915990921785447","0.48239788119203","1.14559004001821","1.39838880297748","0.331596079413089","0.457995460892724","0.241198940596015","0.572795020009104","0.699194401488739",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Guarumal","5","2","6",7,"alive","Theaceae","Pelliciera rhizophorae","12.6","0.0124689812420979","0.810000000136281",NA,"0.811","75.9470834338002","103.658785615353","44.9362197271018","4.93361377303493","6.73379923606622","2.91911081413677","7.8527245871717","9.65291005020299","2.46680688651746","3.36689961803311","1.45955540706838","3.92636229358585","4.8264550251015",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Guarumal","5","2","7",7,"alive","Theaceae","Pelliciera rhizophorae","8","0.00502654824574367","0.326530612299836",NA,"0.811","24.5626056065847","33.9075135277588","16.3920660534043","1.59561636659689","2.20267281094126","1.06484830217433","2.66046466877122","3.26752111311558","0.797808183298447","1.10133640547063","0.532424151087163","1.33023233438561","1.63376055655779",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Guarumal","5","2","8",7,"alive","Theaceae","Pelliciera rhizophorae","13.2","0.0136847775990371","0.888979591986304",NA,"0.811","85.2638988712377","116.22684433144","49.8250853805727","5.53884529588902","7.55023542793194","3.2366973998482","8.77554269573722","10.7869328277801","2.76942264794451","3.77511771396597","1.6183486999241","4.38777134786861","5.39346641389007",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Guarumal","5","2","9",7,"alive","Theaceae","Pelliciera rhizophorae","9.9","0.00769768739945839","0.500051020492296",NA,"0.811","41.6828734157965","57.2739524217142","26.3077712114844","2.70776952959753","3.72058475096306","1.70898442071137","4.4167539503089","5.42956917167444","1.35388476479876","1.86029237548153","0.854492210355687","2.20837697515445","2.71478458583722",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Guarumal","5","2","10",7,"alive","Theaceae","Pelliciera rhizophorae","9.2","0.006647610054996","0.431836734766534",NA,"0.811","34.7392405391298","47.8203368466068","22.3554234731587","2.25670279673106","3.10646652683163","1.4522351637814","3.70893796051246","4.55870169061302","1.12835139836553","1.55323326341581","0.726117581890698","1.85446898025623","2.27935084530651",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Guarumal","5","2","11",7,"alive","Theaceae","Pelliciera rhizophorae","9.5","0.00708821842466197","0.460459183750941",NA,"0.811","37.6217941397181","51.7481281178179","24.0060290908433","2.44395694135888","3.36162056615882","1.55946048753403","4.00341742889291","4.92108105369285","1.22197847067944","1.68081028307941","0.779730243767014","2.00170871444645","2.46054052684643",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Guarumal","5","2","12",7,"alive","Theaceae","Pelliciera rhizophorae","17.4","0.0237787147950211","1.54469387781091",NA,"0.811","169.252781209176","229.322003014637","92.0011498942053","10.9948639861321","14.8970327941448","5.97650521561827","16.9713692017504","20.873538009763","5.49743199306604","7.44851639707238","2.98825260780913","8.48568460087518","10.4367690048815",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Guarumal","5","2","13",7,"alive","Theaceae","Pelliciera rhizophorae","10.1","0.00801184666481737","0.520459183761036",NA,"0.811","43.8080817408551","60.1624003299422","27.5021960803767","2.84582561534856","3.90822179689583","1.78657569502487","4.63240131037343","5.6947974919207","1.42291280767428","1.95411089844791","0.893287847512436","2.31620065518672","2.84739874596035",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Guarumal","5","2","14",7,"alive","Rhizophoraceae","Rhizophora racemosa","5.4","0.00229022104446696","0.148775510229113",NA,"0.88","10.1367179767297","13.9908803588728","6.84996056235706","0.658493376733245","0.908864394978185","0.444981666802894","1.10347504353614","1.35384606178108","0.329246688366623","0.454432197489092","0.222490833401447","0.55173752176807","0.67692303089054",NA,0.5
"Cifuentes_and_Torres_2024","Boca Guarumal","5","2","15",7,"alive","Rhizophoraceae","Rhizophora racemosa","6.7","0.00352565235549115","0.229030612283432",NA,"0.88","17.1996365022228","23.7848495292388","11.0575773569078","1.11730904864209","1.54509239751518","0.718313508273054","1.83562255691514","2.26340590578824","0.558654524321046","0.772546198757591","0.359156754136527","0.917811278457572","1.13170295289412",NA,0.5
"Cifuentes_and_Torres_2024","Boca Guarumal","5","2","16",7,"alive","Rhizophoraceae","Rhizophora racemosa","5.5","0.00237582944427728","0.154336734719844",NA,"0.88","10.6007942527481","14.6368832856784","7.13475550095345","0.688640329105665","0.950829521129304","0.463482288130565","1.15212261723623","1.41431180925987","0.344320164552832","0.475414760564652","0.231741144065283","0.576061308618115","0.707155904629935",NA,0.5
"Cifuentes_and_Torres_2024","Boca Guarumal","5","2","17",7,"alive","Rhizophoraceae","Rhizophora racemosa","5.4","0.00229022104446696","0.148775510229113",NA,"0.88","10.1367179767297","13.9908803588728","6.84996056235706","0.658493376733245","0.908864394978185","0.444981666802894","1.10347504353614","1.35384606178108","0.329246688366623","0.454432197489092","0.222490833401447","0.55173752176807","0.67692303089054",NA,0.5
"Cifuentes_and_Torres_2024","Boca Guarumal","5","5","1",7,"alive","Theaceae","Pelliciera rhizophorae","8.4","0.0055417694409324","0.36000000006057",NA,"0.811","27.7190485126504","38.2315247943433","18.2672822584274","1.80066268952433","2.48356577713626","1.18666459949908","2.98732728902341","3.67023037663534","0.900331344762164","1.24178288856813","0.593332299749542","1.49366364451171","1.83511518831767",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Guarumal","5","5","2",7,"alive","Theaceae","Pelliciera rhizophorae","5.1","0.00204282062299676","0.13270408165498",NA,"0.811","8.12829346525112","11.2025582009615","6.0336444598965","0.528023707801601","0.72773163806435","0.391952792168622","0.919976499970223","1.11968443023297","0.2640118539008","0.363865819032175","0.195976396084311","0.459988249985111","0.559842215116486",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Guarumal","5","5","3",7,"alive","Theaceae","Pelliciera rhizophorae","7.3","0.004185386812745","0.271887755147786",NA,"0.811","19.5848911770409","27.0687880522418","13.3767519472476","1.27225805766014","1.7584209888759","0.86896987562318","2.14122793328332","2.62739086449908","0.636129028830071","0.879210494437951","0.43448493781159","1.07061396664166","1.31369543224954",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Guarumal","5","5","4",7,"alive","Theaceae","Pelliciera rhizophorae","9.9","0.00769768739945839","0.500051020492296",NA,"0.811","41.6828734157965","57.2739524217142","26.3077712114844","2.70776952959753","3.72058475096306","1.70898442071137","4.4167539503089","5.42956917167444","1.35388476479876","1.86029237548153","0.854492210355687","2.20837697515445","2.71478458583722",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Guarumal","5","5","5",7,"alive","Theaceae","Pelliciera rhizophorae","6.1","0.0029224665660019","0.189846938807452",NA,"0.811","12.5867161784059","17.4022726956545","8.97854901852094","0.817648203030639","1.13047253918879","0.583257329930987","1.40090553296163","1.71372986911977","0.408824101515319","0.565236269594394","0.291628664965493","0.700452766480813","0.856864934559887",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Guarumal","5","5","6",7,"alive","Rhizophoraceae","Rhizophora racemosa","8.8","0.00608212337734984","0.395102040882802",NA,"0.88","33.7562602520791","46.5140084163711","20.2546832760885","2.19284721645664","3.02160586274654","1.31576855701739","3.50861577347403","4.33737441976392","1.09642360822832","1.51080293137327","0.657884278508693","1.75430788673701","2.16868720988196",NA,0.5
"Cifuentes_and_Torres_2024","Boca Guarumal","5","5","7",7,"alive","Rhizophoraceae","Rhizophora racemosa","8.9","0.00622113885227119","0.404132653129219",NA,"0.88","34.7163366500097","47.8250915414015","20.7691985942539","2.25521493258","3.10677539751718","1.34919209015873","3.60440702273873","4.45596748767591","1.12760746629","1.55338769875859","0.674596045079367","1.80220351136936","2.22798374383796",NA,0.5
"Cifuentes_and_Torres_2024","Boca Guarumal","5","5","8",7,"alive","Theaceae","Pelliciera rhizophorae","9.5","0.00708821842466197","0.460459183750941",NA,"0.811","37.6217941397181","51.7481281178179","24.0060290908433","2.44395694135888","3.36162056615882","1.55946048753403","4.00341742889291","4.92108105369285","1.22197847067944","1.68081028307941","0.779730243767014","2.00170871444645","2.46054052684643",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Guarumal","5","5","9",7,"alive","Theaceae","Pelliciera rhizophorae","6.7","0.00352565235549115","0.229030612283432",NA,"0.811","15.8510286401167","21.9199011002417","11.0575773569078","1.02970186187356","1.42394310725547","0.718313508273054","1.74801537014662","2.14225661552852","0.514850930936782","0.711971553627734","0.359156754136527","0.874007685073309","1.07112830776426",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Guarumal","5","5","10",7,"alive","Theaceae","Pelliciera rhizophorae","7","0.0038484510006475","0.250000000042062",NA,"0.811","17.657919252655","24.4138208925068","12.1868530143684","1.14707964663282","1.58595113283934","0.79167261154997","1.93875225818279","2.37762374438931","0.573539823316412","0.79297556641967","0.395836305774985","0.969376129091397","1.18881187219466",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Guarumal","5","5","11",7,"alive","Theaceae","Pelliciera rhizophorae","5.2","0.0021237166338267","0.137959183696681",NA,"0.811","8.52137169684896","11.7506746296094","6.2994313461991","0.553558541920435","0.763337939706743","0.40921862758543","0.962777169505865","1.17255656729217","0.276779270960217","0.381668969853372","0.204609313792715","0.481388584752932","0.586278283646086",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Guarumal","5","5","12",7,"alive","Theaceae","Pelliciera rhizophorae","9.4","0.00693977817177985","0.450816326606462",NA,"0.811","36.6455244570124","50.4184041889945","23.4486454102884","2.38053729000398","3.2752401023811","1.52325217407526","3.90378946407924","4.79849227645636","1.19026864500199","1.63762005119055","0.76162608703763","1.95189473203962","2.39924613822818",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Guarumal","5","5","13",7,"alive","Theaceae","Pelliciera rhizophorae","7.6","0.00453645979178366","0.294693877600602",NA,"0.811","21.6345432769921","29.8879420644251","14.6278365580746","1.40540592026455","1.94155662008072","0.950241834836572","2.35564775510112","2.89179845491729","0.702702960132274","0.97077831004036","0.475120917418286","1.17782387755056","1.44589922745865",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Guarumal","5","5","14",7,"alive","Rhizophoraceae","Rhizophora racemosa","5.2","0.0021237166338267","0.137959183696681",NA,"0.88","9.24637126168568","12.7504237657907","6.2994313461991","0.600655384574578","0.828282844564653","0.40921862758543","1.00987401216001","1.23750147215008","0.300327692287289","0.414141422282327","0.204609313792715","0.504937006080004","0.618750736075041",NA,0.5
"Cifuentes_and_Torres_2024","Boca Guarumal","5","5","15",7,"alive","Rhizophoraceae","Rhizophora racemosa","6.1","0.0029224665660019","0.189846938807452",NA,"0.88","13.6575958532641","18.8828606315363","8.97854901852094","0.88721383312819","1.22665331009388","0.583257329930987","1.47047116305918","1.80991064002486","0.443606916564095","0.613326655046938","0.291628664965493","0.735235581529588","0.904955320012431",NA,0.5
"Cifuentes_and_Torres_2024","Boca Guarumal","5","5","16",7,"alive","Rhizophoraceae","Rhizophora racemosa","6.8","0.0036316811075498","0.235918367386632",NA,"0.88","17.8388767370447","24.6676807359429","11.4273021440572","1.15883486219811","1.60244217322391","0.74233127458666","1.90116613678477","2.34477344781057","0.579417431099053","0.801221086611953","0.37116563729333","0.950583068392383","1.17238672390528",NA,0.5
"Cifuentes_and_Torres_2024","Boca Guarumal","5","4","1",7,"alive","Rhizophoraceae","Rhizophora mangle","8.1","0.00515299735005066","0.334744898015504",NA,"0.898","28.0473677569064","38.7100029655345","16.8504175168178","1.82199070203222","2.51464829391972","1.09462336384287","2.91661406587508","3.60927165776258","0.86580998160571","1.19496086927065","0.520165022498129","1.38597500410384","1.71512589176878",NA,0.4752
"Cifuentes_and_Torres_2024","Boca Guarumal","5","4","2",7,"alive","Rhizophoraceae","Rhizophora mangle","7.7","0.00465662571078347","0.302500000050895",NA,"0.898","24.7425703440856","34.1756860992113","15.0585562023776","1.60730709213172","2.22009362333127","0.978221900342346","2.58552899247407","3.19831552367361","0.763792330180994","1.05498848980702","0.464851047042683","1.22864337722368","1.5198395368497",NA,0.4752
"Cifuentes_and_Torres_2024","Boca Guarumal","5","4","3",7,"alive","Rhizophoraceae","Rhizophora mangle","20.7","0.0336535259034173","2.18617346975558",NA,"0.898","287.694940759644","389.257606573246","135.278285745884","18.6890089518903","25.2866417276228","8.78783994819503","27.4768489000853","34.0744816758178","8.88101705393826","12.0162121489663","4.17598154338228","13.0569985973205","16.1921936923486",NA,0.4752
"Cifuentes_and_Torres_2024","Boca Guarumal","5","4","4",7,"alive","Rhizophoraceae","Rhizophora mangle","16.3","0.0208672438033068","1.35556122471787",NA,"0.898","159.420590761048","216.237775490188","79.5848507363976","10.3561530834775","14.0470656564283","5.16992750696303","15.5260805904405","19.2169931633913","4.92124394526849","6.67516559993471","2.45674955130883","7.37799349657733","9.13191515124354",NA,0.4752
"Cifuentes_and_Torres_2024","Boca Guarumal","5","4","5",7,"alive","Rhizophoraceae","Rhizophora mangle","11.2","0.00985203456165759","0.640000000107679",NA,"0.898","62.7322362903815","85.9065728985566","34.596959616246","4.07516142796034","5.58059417273058","2.24746005706231","6.32262148502264","7.82805422979288","1.93651671056675","2.65189835088157","1.06799301911601","3.00450972968276","3.71989136999758",NA,0.4752
"Cifuentes_and_Torres_2024","Boca Guarumal","5","4","6",7,"alive","Rhizophoraceae","Rhizophora mangle","11","0.00950331777710912","0.617346938879378",NA,"0.898","59.9819558815672","82.1818784178171","33.2403574528042","3.89649990876636","5.33863354488709","2.15933355087568","6.05583345964203","7.49796709576277","1.85161675664577","2.53691866053035","1.02611530337612","2.8777320600219","3.56303396390647",NA,0.4752
"Cifuentes_and_Torres_2024","Boca Guarumal","5","4","7",7,"alive","Rhizophoraceae","Rhizophora racemosa","5.3","0.00220618344098343","0.143316326554725",NA,"0.88","9.6852852514222","13.3621096985865","6.57152788103131","0.629167764603356","0.86801869756082","0.426894345350331","1.05606210995369","1.29491304291115","0.314583882301678","0.43400934878041","0.213447172675166","0.528031054976844","0.647456521455576",NA,0.5
"Cifuentes_and_Torres_2024","Boca Guarumal","5","4","8",7,"alive","Rhizophoraceae","Rhizophora racemosa","6.3","0.00311724531052447","0.20250000003407",NA,"0.88","14.7831331066156","20.4425065363593","9.6451712754655","0.960330085183339","1.32796978163157","0.626561912537375","1.58689199772071","1.95453169416895","0.48016504259167","0.663984890815787","0.313280956268688","0.793445998860357","0.977265847084475",NA,0.5
"Cifuentes_and_Torres_2024","Boca Guarumal","5","3","1",7,"alive","Rhizophoraceae","Rhizophora racemosa","24.2","0.0459960580412082","2.98795918417619",NA,"0.88","413.531312318694","560.198825482466","191.356860357419","26.8634908121926","36.3911886550242","12.4307715206338","39.2942623328264","48.821960175658","13.4317454060963","18.1955943275121","6.21538576031691","19.6471311664132","24.410980087829",NA,0.5
"Cifuentes_and_Torres_2024","Boca Guarumal","5","3","2",7,"alive","Rhizophoraceae","Rhizophora racemosa","21.5","0.036305030103047","2.35841836774374",NA,"0.88","309.475829959348","418.750178357884","147.159161745412","20.1039216790956","27.2025146193809","9.55963592529903","29.6635576043946","36.7621505446799","10.0519608395478","13.6012573096904","4.77981796264952","14.8317788021973","18.3810752723399",NA,0.5
"Cifuentes_and_Torres_2024","Boca Zacate","2","5","1",7,"alive","Theaceae","Pelliciera rhizophorae","7.5","0.00441786466911065","0.286989795966653",NA,"0.811","20.9375373595417","28.9297901665196","14.2039759744444","1.36012757857263","1.87931392179085","0.92270734215171","2.28283492072434","2.80202126394256","0.680063789286315","0.939656960895423","0.461353671075855","1.14141746036217","1.40101063197128",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Zacate","2","5","2",7,"alive","Theaceae","Pelliciera rhizophorae","5.8","0.00264207942166902","0.171632653090101",NA,"0.811","11.1237066560973","15.3718960819291","8.0275694220901","0.722609346987742","0.998576835324728","0.521480552960795","1.24408989994854","1.52005738828552","0.361304673493871","0.499288417662364","0.260740276480397","0.622044949974269","0.760028694142761",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Zacate","2","5","3",7,"alive","Theaceae","Pelliciera rhizophorae","6","0.00282743338823081","0.183673469418658",NA,"0.811","12.0867643864909","16.7088535157119","8.65505237216605","0.785170734049287","1.08542719627403","0.56224259917601","1.3474133332253","1.64766979545004","0.392585367024644","0.542713598137014","0.281121299588005","0.673706666612649","0.823834897725019",NA,0.4669
"Cifuentes_and_Torres_2024","Boca Zacate","2","5","4",7,"alive","Theaceae","Pelliciera rhizophorae","6.2","0.00301907054009979","0.196122449012589",NA,"0.811","13.0990930668491","18.1124888804081","9.30858084593044","0.8509328212084","1.17660903571386","0.604696593897807","1.45562941510621","1.78130562961166","0.4254664106042","0.588304517856929","0.302348296948904","0.727814707553103","0.890652814805832",NA,0.4669
