"study_id","site_id","plot_id","family","species","alive_or_dead","plot_radius","decay_class","diameter","diameter_flag","diameter_crown","height","height_canopy","basal_area","basal_density","plant_notes","wood_density","plant_BGB_kg","plant_AGB_kg","carbon_conversion_factor","plant_belowground_carbon","plant_aboveground_carbon","plant_AGB_MgHa","plant_BGB_MgHa","plant_mass_total_MgHa","plant_total_carbon"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_8_3","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"11","DBH",NA,NA,NA,"0.00950331777710912","0.617346938879378",NA,"0.898","37.0459097283785","45.8340184865697",0.4752,"1.1435910385065","1.41487611410526","2.97743290005315","2.40654679820391","5.38397969825706","2.55846715261175"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_8_3","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"15.1","DBH",NA,12,NA,"0.0179078635236252","1.16331632672634","cut for firewood","0.898","74.8475046741669","79.3133499165126",0.4752,"2.31050974932279","2.44836843968695","5.15229048755672","4.86218381591495","10.0144743034717","4.75887818900974"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_8_3","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"18","DBH",NA,NA,NA,"0.0254469004940773","1.65306122476792",NA,"0.898","110.548655340673","107.501346474015",0.4752,"3.41258866345758","3.31851957089047","6.98341660540923","7.18137345003699","14.1647900554462","6.73110823434804"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_8_3","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"7","DBH",NA,NA,NA,"0.0038484510006475","0.250000000042062",NA,"0.898","13.582075863183","20.9605128654601",0.4752,"0.419272744422664","0.647041869161556","1.36162009503694","0.882307963852408","2.24392805888935","1.06631461358422"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_8_3","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"10","DBH",NA,NA,NA,"0.00785398163397448","0.510204081718494",NA,"0.898","29.9811648989314","38.863078297676",0.4752,"0.925505454010731","1.1996862378562","2.52459225138088","1.94761248739632","4.4722047387772","2.12519169186693"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_8_3","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"11.1","DBH",NA,NA,NA,"0.00967689077121996","0.628622449085357",NA,"0.898","37.7977123823102","46.5576738733181",0.4752,"1.166798857779","1.43721503954453","3.02444242328394","2.45538480172349","5.47982722500743","2.60401389732353"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_8_3","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"5.4","DBH",NA,NA,NA,"0.00229022104446696","0.148775510229113",NA,"0.898","7.63418446977696","13.3755237185256",0.4752,"0.235663937259303","0.412896570012414","0.868890088409963","0.49592579389584","1.3648158823058","0.648560507271718"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_8_3","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"5.5","DBH",NA,NA,NA,"0.00237582944427728","0.154336734719844",NA,"0.898","7.95158441354474","13.8071808403189",0.4752,"0.245461934770409","0.426221636661059","0.89693105357967","0.516544475526955","1.41347552910662","0.671683571431468"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_8_3","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"7","DBH",NA,NA,NA,"0.0038484510006475","0.250000000042062",NA,"0.898","13.582075863183","20.9605128654601",0.4752,"0.419272744422664","0.647041869161556","1.36162009503694","0.882307963852408","2.24392805888935","1.06631461358422"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_8_3","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"11","DBH",NA,NA,NA,"0.00950331777710912","0.617346938879378",NA,"0.898","37.0459097283785","45.8340184865697",0.4752,"1.1435910385065","1.41487611410526","2.97743290005315","2.40654679820391","5.38397969825706","2.55846715261175"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_8_3","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"7.5","DBH",NA,NA,NA,"0.00441786466911065","0.286989795966653",NA,"0.898","15.8301309629549","23.6193664657736",0.4752,"0.488669222603858","0.72911951747181","1.53434241892216","1.02834432366132","2.56268674258347","1.21778874007567"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_8_3","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"6","DBH",NA,NA,NA,"0.00282743338823081","0.183673469418658",NA,"0.898","9.64593384198409","16.0515513326414",0.4752,"0.29776576093283","0.495504372621037","1.04272805686245","0.626611449774473","1.66933950663692","0.793270133553866"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_8_3","Rhizophoraceae","Rhizophora racemosa","alive",7,NA,"8.5","DBH",NA,NA,NA,"0.00567450173054657","0.368622449041612",NA,"0.88","20.5235750475286","33.3963632735124",0.5,"0.666618044751272","1.08473393819723","2.16946787639445","1.33323608950254","3.502703965897","1.7513519829485"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_8_3","Combretaceae","Laguncularia racemosa","alive",7,NA,"12","DBH",NA,NA,NA,"0.0113097335529233","0.734693877674632",NA,"0.6","31.2747190314508","49.7647537073707",0.5,"1.01582165887817","1.61638909094109","3.23277818188219","2.03164331775634","5.26442149963852","2.63221074981926"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_8_3","Combretaceae","Laguncularia racemosa","alive",7,NA,"7","DBH",NA,NA,NA,"0.0038484510006475","0.250000000042062",NA,"0.6","9.45210852427959","13.063812024159",0.5,"0.307010162149641","0.424320461146544","0.848640922293088","0.614020324299282","1.46266124659237","0.731330623296185"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_8_3","Combretaceae","Laguncularia racemosa","alive",7,NA,"6","DBH",NA,NA,NA,"0.00282743338823081","0.183673469418658",NA,"0.6","6.71284819867642","8.94211915153454",0.5,"0.218037341474415","0.290445401004669","0.580890802009337","0.436074682948829","1.01696548495817","0.508482742479083"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_8_3","Combretaceae","Laguncularia racemosa","alive",7,NA,"7","DBH",NA,NA,NA,"0.0038484510006475","0.250000000042062",NA,"0.6","9.45210852427959","13.063812024159",0.5,"0.307010162149641","0.424320461146544","0.848640922293088","0.614020324299282","1.46266124659237","0.731330623296185"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_8_3","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"8.1","DBH",NA,NA,NA,"0.00515299735005066","0.334744898015504",NA,"0.898","18.7795527499918","26.9851455738189",0.4752,"0.579716583814897","0.833019647169649","1.7529874730001","1.21994230600778","2.97292977900788","1.41273623098455"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_8_3","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"7.5","DBH",NA,NA,NA,"0.00441786466911065","0.286989795966653",NA,"0.898","15.8301309629549","23.6193664657736",0.4752,"0.488669222603858","0.72911951747181","1.53434241892216","1.02834432366132","2.56268674258347","1.21778874007567"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_8_3","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"8","DBH",NA,NA,NA,"0.00502654824574367","0.326530612299836",NA,"0.898","18.2687265062731","26.4110681014059",0.4752,"0.5639476009816","0.815298126557157","1.71569471076843","1.18675841957407","2.9024531303425","1.37924572753876"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_8_3","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"9.1","DBH",NA,NA,NA,"0.00650388219109427","0.422500000071085",NA,"0.898","24.3175822808385","33.009416515563",0.4752,"0.750673134454256","1.01898625760049","2.14433135016939","1.57969935701653","3.72403070718592","1.76965939205475"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_8_3","Combretaceae","Laguncularia racemosa","alive",7,NA,"5","DBH",NA,NA,NA,"0.00196349540849362","0.127551020429624",NA,"0.6","4.4784162826025","5.73108656099806",0.5,"0.145461650759049","0.186149133800783","0.372298267601566","0.290923301518098","0.663221569119664","0.331610784559832"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_8_3","Combretaceae","Laguncularia racemosa","alive",7,NA,"5","DBH",NA,NA,NA,"0.00196349540849362","0.127551020429624",NA,"0.6","4.4784162826025","5.73108656099806",0.5,"0.145461650759049","0.186149133800783","0.372298267601566","0.290923301518098","0.663221569119664","0.331610784559832"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_8_3","Combretaceae","Laguncularia racemosa","alive",7,NA,"6","DBH",NA,NA,NA,"0.00282743338823081","0.183673469418658",NA,"0.6","6.71284819867642","8.94211915153454",0.5,"0.218037341474415","0.290445401004669","0.580890802009337","0.436074682948829","1.01696548495817","0.508482742479083"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_8_3","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"5.8","DBH",NA,NA,NA,"0.00264207942166902","0.171632653090101",NA,"0.898","8.94661294094939","15.1366948020037",0.4752,"0.27617803042959","0.467263151454454","0.983297877639844","0.581182723967993","1.56448060160784","0.743441181884044"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_8_3","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"6","DBH",NA,NA,NA,"0.00282743338823081","0.183673469418658",NA,"0.898","9.64593384198409","16.0515513326414",0.4752,"0.29776576093283","0.495504372621037","1.04272805686245","0.626611449774473","1.66933950663692","0.793270133553866"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_8_3","Combretaceae","Laguncularia racemosa","alive",7,NA,"5","DBH",NA,NA,NA,"0.00196349540849362","0.127551020429624",NA,"0.6","4.4784162826025","5.73108656099806",0.5,"0.145461650759049","0.186149133800783","0.372298267601566","0.290923301518098","0.663221569119664","0.331610784559832"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_8_3","Combretaceae","Laguncularia racemosa","alive",7,NA,"5","DBH",NA,NA,NA,"0.00196349540849362","0.127551020429624",NA,"0.6","4.4784162826025","5.73108656099806",0.5,"0.145461650759049","0.186149133800783","0.372298267601566","0.290923301518098","0.663221569119664","0.331610784559832"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_8_3","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"10","DBH",NA,NA,NA,"0.00785398163397448","0.510204081718494",NA,"0.898","29.9811648989314","38.863078297676",0.4752,"0.925505454010731","1.1996862378562","2.52459225138088","1.94761248739632","4.4722047387772","2.12519169186693"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_8_4","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"6","DBH",NA,NA,NA,"0.00282743338823081","0.183673469418658",NA,"0.898","9.64593384198409","16.0515513326414",0.4752,"0.29776576093283","0.495504372621037","1.04272805686245","0.626611449774473","1.66933950663692","0.793270133553866"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_8_4","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"9.4","DBH",NA,NA,NA,"0.00693977817177985","0.450816326606462",NA,"0.898","26.1331847094508","34.9157610068827",0.4752,"0.806719987725648","1.07783427867931","2.26816977836555","1.69764307181323","3.96581285017878","1.88455426640496"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_8_4","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"12","DBH",NA,9,NA,"0.0113097335529233","0.734693877674632","cut for firewood","0.898","44.9397724744463","53.2843821651151",0.4752,"1.38727113063521","1.64486558389744","3.46141747453165","2.91934160487208","6.38075907940373","3.03213671453265"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_8_4","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"6","DBH",NA,NA,NA,"0.00282743338823081","0.183673469418658",NA,"0.898","9.64593384198409","16.0515513326414",0.4752,"0.29776576093283","0.495504372621037","1.04272805686245","0.626611449774473","1.66933950663692","0.793270133553866"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_8_4","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"5.5","DBH",NA,NA,NA,"0.00237582944427728","0.154336734719844",NA,"0.898","7.95158441354474","13.8071808403189",0.4752,"0.245461934770409","0.426221636661059","0.89693105357967","0.516544475526955","1.41347552910662","0.671683571431468"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_8_4","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"6","DBH",NA,NA,NA,"0.00282743338823081","0.183673469418658",NA,"0.898","9.64593384198409","16.0515513326414",0.4752,"0.29776576093283","0.495504372621037","1.04272805686245","0.626611449774473","1.66933950663692","0.793270133553866"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_8_4","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"5.6","DBH",NA,NA,NA,"0.0024630086404144","0.16000000002692",NA,"0.898","8.27610368604415","14.2446135761501",0.4752,"0.255479702847209","0.439724993990214","0.925347209575367","0.537625637304733","1.4629728468801","0.695204696837423"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_8_4","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"5","DBH",NA,NA,NA,"0.00196349540849362","0.127551020429624",NA,"0.898","6.43519798159082","11.7072333560436",0.4752,"0.198651748512061","0.361397175824241","0.76051594239108","0.41803819131326","1.17855413370434","0.560048924336302"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_8_4","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"5","DBH",NA,NA,NA,"0.00196349540849362","0.127551020429624",NA,"0.898","6.43519798159082","11.7072333560436",0.4752,"0.198651748512061","0.361397175824241","0.76051594239108","0.41803819131326","1.17855413370434","0.560048924336302"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_8_4","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"5.3","DBH",NA,NA,NA,"0.00220618344098343","0.143316326554725",NA,"0.898","7.32387517203643","12.9496707912422",0.4752,"0.226084824891346","0.399750676310957","0.841226170688041","0.475767729148456","1.3169938998365","0.625835501202304"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_8_4","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"5","DBH",NA,NA,NA,"0.00196349540849362","0.127551020429624",NA,"0.898","6.43519798159082","11.7072333560436",0.4752,"0.198651748512061","0.361397175824241","0.76051594239108","0.41803819131326","1.17855413370434","0.560048924336302"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_8_4","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"5.1","DBH",NA,NA,NA,"0.00204282062299676","0.13270408165498",NA,"0.898","6.72441168275103","12.1154952702973",0.4752,"0.207579649035631","0.374000042643473","0.787037126774985","0.436825860765217","1.2238629875402","0.581579691679104"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_8_4","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"5","DBH",NA,NA,NA,"0.00196349540849362","0.127551020429624",NA,"0.898","6.43519798159082","11.7072333560436",0.4752,"0.198651748512061","0.361397175824241","0.76051594239108","0.41803819131326","1.17855413370434","0.560048924336302"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_8_4","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"6.8","DBH",NA,NA,NA,"0.0036316811075498","0.235918367386632",NA,"0.898","12.7355671270598","19.9347193324165",0.4752,"0.393141389794154","0.615376071227379","1.29498331487243","0.827317739465813","2.12230105433824","1.00851746102153"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_8_4","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"6.3","DBH",NA,NA,NA,"0.00311724531052447","0.20250000003407",NA,"0.898","10.7494074001151","17.4660897987041",0.4752,"0.331829507283235","0.53917055669568","1.13461817486465","0.698294417683575","1.83291259254822","0.871000063978914"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_8_4","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"6","DBH",NA,NA,NA,"0.00282743338823081","0.183673469418658",NA,"0.898","9.64593384198409","16.0515513326414",0.4752,"0.29776576093283","0.495504372621037","1.04272805686245","0.626611449774473","1.66933950663692","0.793270133553866"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_8_4","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"5.8","DBH",NA,8,NA,"0.00264207942166902","0.171632653090101","cut for firewood","0.898","8.94661294094939","15.1366948020037",0.4752,"0.27617803042959","0.467263151454454","0.983297877639844","0.581182723967993","1.56448060160784","0.743441181884044"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_8_4","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"6","DBH",NA,NA,NA,"0.00282743338823081","0.183673469418658",NA,"0.898","9.64593384198409","16.0515513326414",0.4752,"0.29776576093283","0.495504372621037","1.04272805686245","0.626611449774473","1.66933950663692","0.793270133553866"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_8_4","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"5","DBH",NA,NA,NA,"0.00196349540849362","0.127551020429624",NA,"0.898","6.43519798159082","11.7072333560436",0.4752,"0.198651748512061","0.361397175824241","0.76051594239108","0.41803819131326","1.17855413370434","0.560048924336302"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_8_4","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"15.7","DBH",NA,12,NA,"0.0193592793295837","1.25760204102792","cut for firewood","0.898","81.6104422691617","84.8475870119469",0.4752,"2.51927867642758","2.61920791950301","5.51180117740533","5.30151236621966","10.813313543625","5.1384865959306"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_8_4","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"5","DBH",NA,NA,NA,"0.00196349540849362","0.127551020429624",NA,"0.898","6.43519798159082","11.7072333560436",0.4752,"0.198651748512061","0.361397175824241","0.76051594239108","0.41803819131326","1.17855413370434","0.560048924336302"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_8_4","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"7","DBH",NA,NA,NA,"0.0038484510006475","0.250000000042062",NA,"0.898","13.582075863183","20.9605128654601",0.4752,"0.419272744422664","0.647041869161556","1.36162009503694","0.882307963852408","2.24392805888935","1.06631461358422"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_8_4","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"6.1","DBH",NA,NA,NA,"0.0029224665660019","0.189846938807452",NA,"0.898","10.0064662933969","16.5174553681251",0.4752,"0.30889524009934","0.50988662652409","1.07299374268538","0.65003207091612","1.7230258136015","0.818781866623431"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_8_4","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"8.2","DBH",NA,NA,NA,"0.00528101725068444","0.343061224547515",NA,"0.898","19.298131231145","27.5644274508717",0.4752,"0.595724874828868","0.850901825478239","1.79061831960909","1.25362978709779","3.04424810670687","1.44662670030711"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_8_4","Rhizophoraceae","Rhizophora mangle","alive",2,NA,"3.6","DBH",NA,NA,NA,NA,NA,NA,"0.898","3.10341642820057","6.62974502974022",0.4752,"4.69425827902721","10.0282176800046","21.1031516835113","9.87848964441753","30.9816413279288","14.7224759590318"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_8_4","Rhizophoraceae","Rhizophora mangle","alive",2,NA,"3.5","DBH",NA,NA,NA,NA,NA,NA,"0.898","2.91527522280111","6.31420942774286",0.4752,"4.40967403727121","9.55093541825448","20.0987698195591","9.27961708179969","29.3783869013588","13.9606094555257"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_8_4","Rhizophoraceae","Rhizophora mangle","alive",2,NA,"2.3","DBH",NA,NA,NA,NA,NA,NA,"0.898","1.14784778111349","3.05272780042276",0.4752,"1.73624586780939","4.61758616102323","9.71714259474585","3.65371605178743","13.3708586465333","6.35383202883262"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_8_4","Rhizophoraceae","Rhizophora mangle","alive",2,NA,"2","DBH",NA,NA,NA,NA,NA,NA,"0.898","0.841656910228386","2.39673556318387",0.4752,"1.27309853844878","3.62532583699647","7.62905268728214","2.67907941592756","10.3081321032097","4.89842437544525"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_8_4","Rhizophoraceae","Rhizophora mangle","alive",2,NA,"1.3","DBH",NA,NA,NA,NA,NA,NA,"0.898","0.3234467153661","1.13703318602998",0.4752,"0.489248689809843","1.71988760468886","3.61929209740921","1.02956374118233","4.64885583859154","2.2091362944987"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_8_4","Rhizophoraceae","Rhizophora racemosa","alive",2,NA,"2","DBH",NA,NA,NA,NA,NA,NA,"0.88","0.826474748594992","0.776046882053324",0.5,"1.31537652684627","1.23511801675795","2.47023603351591","2.63075305369253","5.10098908720844","2.55049454360422"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_8_4","Rhizophoraceae","Rhizophora mangle","alive",2,NA,"1.3","DBH",NA,NA,NA,NA,NA,NA,"0.898","0.3234467153661","1.13703318602998",0.4752,"0.489248689809843","1.71988760468886","3.61929209740921","1.02956374118233","4.64885583859154","2.2091362944987"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_8_5","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"9.5","DBH",NA,NA,NA,"0.00708821842466197","0.460459183750941",NA,"0.898","26.7543809629275","35.5612287135621",0.4752,"0.825896044511358","1.097759584615","2.31010013597433","1.73799672666532","4.04809686263964","1.92365562912636"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_8_5","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"6","DBH",NA,NA,NA,"0.00282743338823081","0.183673469418658",NA,"0.898","9.64593384198409","16.0515513326414",0.4752,"0.29776576093283","0.495504372621037","1.04272805686245","0.626611449774473","1.66933950663692","0.793270133553866"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_8_5","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"10","DBH",NA,NA,NA,"0.00785398163397448","0.510204081718494",NA,"0.898","29.9811648989314","38.863078297676",0.4752,"0.925505454010731","1.1996862378562","2.52459225138088","1.94761248739632","4.4722047387772","2.12519169186693"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_8_5","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"7.8","DBH",NA,NA,NA,"0.00477836242611008","0.310408163317532",NA,"0.898","17.2702458917794","25.2785963330707",0.4752,"0.533124940903078","0.780339218134465","1.6421279842897","1.12189591940883","2.76402390369853","1.31346415903754"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_8_5","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"12","DBH",NA,10,NA,"0.0113097335529233","0.734693877674632","cut for firewood","0.898","44.9397724744463","53.2843821651151",0.4752,"1.38727113063521","1.64486558389744","3.46141747453165","2.91934160487208","6.38075907940373","3.03213671453265"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_8_5","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"5.8","DBH",NA,NA,NA,"0.00264207942166902","0.171632653090101",NA,"0.898","8.94661294094939","15.1366948020037",0.4752,"0.27617803042959","0.467263151454454","0.983297877639844","0.581182723967993","1.56448060160784","0.743441181884044"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_8_5","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"7.1","DBH",NA,NA,NA,"0.00395919214168654","0.257193877594293",NA,"0.898","14.0165792614613","21.4815393432268",0.4752,"0.432685674382136","0.663125728760829","1.39546660092767","0.910533826561735","2.3060004274894","1.09581140314297"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_8_5","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"7","DBH",NA,NA,NA,"0.0038484510006475","0.250000000042062",NA,"0.898","13.582075863183","20.9605128654601",0.4752,"0.419272744422664","0.647041869161556","1.36162009503694","0.882307963852408","2.24392805888935","1.06631461358422"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_8_5","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"7.5","DBH",NA,NA,NA,"0.00441786466911065","0.286989795966653",NA,"0.898","15.8301309629549","23.6193664657736",0.4752,"0.488669222603858","0.72911951747181","1.53434241892216","1.02834432366132","2.56268674258347","1.21778874007567"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_8_5","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"9","DBH",NA,NA,NA,"0.00636172512351933","0.41326530619198",NA,"0.898","23.728313630043","32.3840365814626",0.4752,"0.732482668805997","0.999681052422847","2.10370591839825","1.54141975758838","3.64512567598663","1.73216372122884"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_8_5","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"9.1","DBH",NA,NA,NA,"0.00650388219109427","0.422500000071085",NA,"0.898","24.3175822808385","33.009416515563",0.4752,"0.750673134454256","1.01898625760049","2.14433135016939","1.57969935701653","3.72403070718592","1.76965939205475"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_8_5","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"6","DBH",NA,NA,NA,"0.00282743338823081","0.183673469418658",NA,"0.898","9.64593384198409","16.0515513326414",0.4752,"0.29776576093283","0.495504372621037","1.04272805686245","0.626611449774473","1.66933950663692","0.793270133553866"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_8_5","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"15.9","DBH",NA,12,NA,"0.0198556509688509","1.28984693899253","cut for firewood","0.898","83.9363575797688","86.7272587929158",0.4752,"2.59107866528027","2.67723256567341","5.6339069142959","5.45260661885579","11.0865135331517","5.26831123095368"
"Cifuentes_et_al_2024_Nicoya","Isla Chira","Isla Chira_Manglar_8_5","Rhizophoraceae","Rhizophora mangle","alive",7,NA,"7","DBH",NA,NA,NA,"0.0038484510006475","0.250000000042062",NA,"0.898","13.582075863183","20.9605128654601",0.4752,"0.419272744422664","0.647041869161556","1.36162009503694","0.882307963852408","2.24392805888935","1.06631461358422"
