method_id,site_id,core_id,depth_min,depth_max,dry_bulk_density,fraction_organic_matter,fraction_carbon,cs137_activity,total_pb210_activity,total_pb210_activity_sd,excess_pb210_activity,excess_pb210_activity_sd,pb214_activity,pb214_activity_sd,depth_interval_notes,study_id,pb210_unit,pb214_unit
Poppe_et_al_2019,Smith_Island_City,SS_B,60,62,0.54,NA,NA,11.36262882,27.99028002,4.337150841,11.10314041,4.777543605,17.32559641,1.498983716,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_et_al_2019,Smith_Island_City,SS_B,62,64,0.46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Smith_Island_City,SS_B,64,66,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Smith_Island_City,SS_B,66,68,0.49,0.286259542,0.1412,0.133506221,21.94766157,3.500212562,4.439142824,3.947822759,17.68855697,1.447503575,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_et_al_2019,Smith_Island_City,SS_B,68,70,0.45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Smith_Island_City,SS_B,70,72,0.48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Smith_Island_City,SS_B,72,74,0.51,0.222648752,0.101,0,19.19483764,3.263494026,1.366251414,3.736612324,17.88444571,1.481052608,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_et_al_2019,Smith_Island_City,SS_B,74,76,0.36,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Smith_Island_City,SS_B,76,78,0.32,0.368421053,0.1844,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Smith_Island_City,SS_B,78,80,0.32,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Smith_Island_City,SS_B,80,82,0.31,NA,NA,0.141268564,20.0848744,3.410819323,5.780816348,3.815818039,14.54230478,1.323381847,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_et_al_2019,Smith_Island_City,SS_B,82,84,0.37,0.37431694,0.1858,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Spencer_Island,SP_A,0,3,0.32,0.166666667,0.07005,4.821879437,59.69691751,8.480381473,40.8594589,8.675009364,18.94566633,1.714889785,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_et_al_2019,Spencer_Island,SP_A,3,6,0.46,0.152249135,0.0567,4.417880637,48.17705261,6.975724392,28.21603882,7.748403169,21.84312477,1.90648478,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_et_al_2019,Spencer_Island,SP_A,6,9,0.58,0.119565217,0.0427,5.730440521,40.89430645,6.105743128,19.37640179,6.876078868,22.80573875,1.980989625,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_et_al_2019,Spencer_Island,SP_A,9,12,0.45,NA,0.0658,4.608261437,54.49630536,7.812472492,34.46192002,8.038209811,20.13446978,1.789787103,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_et_al_2019,Spencer_Island,SP_A,12,15,0.49,0.158783784,0.0637,7.384219299,46.05298149,6.758688808,27.76194163,7.49575857,20.11403165,1.835706308,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_et_al_2019,Spencer_Island,SP_A,15,18,0.62,NA,0.0508,8.664974569,34.91159283,5.590146195,13.16192596,6.026672486,21.89744949,2.063977559,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_et_al_2019,Spencer_Island,SP_A,18,21,0.83,0.104060914,0.0353,4.978468518,23.55472891,4.264472893,2.229727037,5.036365902,21.46892076,2.002631821,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_et_al_2019,Spencer_Island,SP_A,21,24,0.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Spencer_Island,SP_A,24,27,0.97,0.075966851,0.0255,4.743853117,28.42810074,4.246907032,5.191359816,4.67171993,23.25314589,1.910766767,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_et_al_2019,Spencer_Island,SP_A,27,30,0.95,NA,0.0157,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Spencer_Island,SP_A,30,33,0.97,0.057422969,0.0132,0,23.35795603,3.670185289,1.046500917,4.406657902,22.38042463,1.863639481,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_et_al_2019,Spencer_Island,SP_A,33,36,0.94,NA,0.0189,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Spencer_Island,SP_A,36,39,0.78,0.078671329,0.0247,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Spencer_Island,SP_A,39,42,0.81,NA,NA,0,23.85917765,3.704489791,1.655642387,4.156732179,22.20947293,1.852422234,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_et_al_2019,Spencer_Island,SP_A,42,45,0.79,0.066129032,0.0201,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Spencer_Island,SP_A,45,48,0.94,NA,NA,0.618335823,22.33649989,3.540962262,0.877608269,4.262368974,21.51820159,1.804645123,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_et_al_2019,Spencer_Island,SP_A,48,51,0.9,0.077279753,0.0257,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Spencer_Island,SP_A,51,54,0.92,NA,NA,0,24.88949825,3.727937515,2.816667119,4.434938224,22.25913835,1.804233686,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_et_al_2019,Spencer_Island,SP_A,54,57,0.92,0.073446328,0.0231,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Spencer_Island,SP_A,57,60,0.78,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Spencer_Island,SP_A,60,63,0.89,0.087114338,0.0302,0,18.42992928,2.765243049,-2.079866608,3.428345364,20.37039724,1.607565498,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_et_al_2019,Spencer_Island,SP_A,63,66,0.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Spencer_Island,SP_A,66,69,0.81,NA,0.0316,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Spencer_Island,SP_A,69,72,0.69,0.091065292,0.0348,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Spencer_Island,SP_B,0,3,0.35,NA,0.0851,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Spencer_Island,SP_B,3,6,0.41,NA,0.0508,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Spencer_Island,SP_B,6,9,0.43,NA,0.0588,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Spencer_Island,SP_B,9,12,0.37,NA,0.0692,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Spencer_Island,SP_B,12,15,0.33,NA,0.0872,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Spencer_Island,SP_B,15,18,0.56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Spencer_Island,SP_B,18,21,0.83,NA,0.0396,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Spencer_Island,SP_B,21,24,0.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Spencer_Island,SP_B,24,27,0.9,NA,0.0377,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Spencer_Island,SP_B,27,30,0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Spencer_Island,SP_B,30,33,0.97,NA,0.0324,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Spencer_Island,SP_B,33,36,0.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Spencer_Island,SP_B,36,39,0.84,NA,0.0294,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Spencer_Island,SP_B,39,42,0.85,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Spencer_Island,SP_B,42,45,0.63,NA,0.024,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Spencer_Island,SP_B,45,48,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Spencer_Island,SP_B,48,51,0.95,NA,0.02285,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Spencer_Island,SP_B,51,54,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Spencer_Island,SP_B,54,57,0.92,NA,0.0222,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Spencer_Island,SP_B,57,60,0.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Spencer_Island,SP_B,60,63,0.8,NA,0.0405,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Spencer_Island,SP_B,63,66,0.45,NA,0.037,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Union_Slough,US_A,0,3,0.73,NA,0.0192,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Union_Slough,US_A,3,6,0.88,NA,0.0173,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Union_Slough,US_A,6,9,0.97,NA,0.0197,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Union_Slough,US_A,9,12,0.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Union_Slough,US_A,12,15,0.93,NA,0.02295,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Union_Slough,US_A,15,18,0.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Union_Slough,US_A,18,21,0.89,NA,0.0214,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Union_Slough,US_A,21,24,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Union_Slough,US_A,24,27,0.84,NA,0.018,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Union_Slough,US_A,27,30,0.83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Union_Slough,US_A,30,33,0.71,NA,0.0189,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Union_Slough,US_A,33,36,0.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Union_Slough,US_A,36,39,0.78,NA,0.0191,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Union_Slough,US_A,39,42,NA,NA,0.0165,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Union_Slough,US_B,0,3,0.67,0.072029935,0.0213,3.291094536,40.82050601,5.794546751,22.20615607,6.282485337,19.67293519,1.48978115,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_et_al_2019,Union_Slough,US_B,3,6,0.81,0.069431051,0.0202,2.741065189,34.4303243,4.835792738,15.80211146,5.283743201,19.38794731,1.383149828,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_et_al_2019,Union_Slough,US_B,6,9,0.88,0.067178503,0.0237,0.7859944,20.74285131,3.493146079,-1.158240683,3.999149746,21.84568904,1.515814761,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_et_al_2019,Union_Slough,US_B,9,12,0.81,NA,NA,0,21.52304223,3.681968577,-1.479139254,4.212142437,22.93046528,1.583193151,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_et_al_2019,Union_Slough,US_B,12,15,0.89,0.079074253,0.0252,0.003191871,21.57714535,2.779867515,1.153483647,3.186780954,20.47977623,1.20989661,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_et_al_2019,Union_Slough,US_B,15,18,0.95,NA,NA,0,23.49842284,3.699109345,2.01070553,4.1931468,21.58864035,1.475918916,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_et_al_2019,Union_Slough,US_B,18,21,0.87,0.075851393,0.0243,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Union_Slough,US_B,21,24,0.9,NA,NA,0,25.48647066,3.74333101,5.327729274,4.208409123,20.42745372,1.39882069,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_et_al_2019,Union_Slough,US_B,24,27,0.88,0.065530799,0.0157,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Union_Slough,US_B,27,30,0.89,NA,NA,0.485025127,25.76899244,3.879420654,4.742111522,4.363608948,21.2675972,1.451598216,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_et_al_2019,Union_Slough,US_B,30,33,0.93,0.068493151,0.0163,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Union_Slough,US_B,33,36,0.93,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Union_Slough,US_B,36,39,0.88,0.074141049,0.019,0.965223512,25.33969055,4.130326072,4.239720795,4.646586984,21.31621664,1.544303063,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_et_al_2019,Union_Slough,US_B,39,42,0.88,NA,0.0235,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Union_Slough,US_B,42,45,0.78,0.082236842,0.0257,0,20.62644141,3.894744646,0.008683689,4.490400367,20.61833279,1.553200533,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_et_al_2019,Qwuloolt,QW_A,0,2,0.24,NA,0.121,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Qwuloolt,QW_A,2,4,0.42,NA,0.0864,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Qwuloolt,QW_A,4,6,0.58,NA,0.0691,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Qwuloolt,QW_A,6,8,0.63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Qwuloolt,QW_A,8,10,0.69,NA,0.0593,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Qwuloolt,QW_A,10,12,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Qwuloolt,QW_A,12,14,0.86,NA,0.0498,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Qwuloolt,QW_A,14,16,0.81,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Qwuloolt,QW_A,16,18,0.8,NA,0.0455,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Qwuloolt,QW_A,18,20,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Qwuloolt,QW_A,20,22,0.84,NA,0.041,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Qwuloolt,QW_A,22,24,0.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Qwuloolt,QW_A,24,26,0.93,NA,0.041,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Qwuloolt,QW_A,26,28,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Qwuloolt,QW_A,28,30,0.98,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Qwuloolt,QW_A,30,32,0.89,NA,0.0429,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Qwuloolt,QW_A,32,34,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Qwuloolt,QW_A,34,36,0.88,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Qwuloolt,QW_A,36,38,0.83,NA,0.0705,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Qwuloolt,QW_A,38,40,0.74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Qwuloolt,QW_A,40,42,0.68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Qwuloolt,QW_A,42,44,0.8,NA,0.0727,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Qwuloolt,QW_A,44,46,0.86,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Qwuloolt,QW_A,46,48,0.97,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Qwuloolt,QW_A,48,50,0.99,NA,0.0337,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Qwuloolt,QW_B,0,2,0.68,0.150246305,0.0602,11.52304615,42.36976453,4.910946598,0.02476416,0.00524377,18.3010721,1.362711119,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_et_al_2019,Qwuloolt,QW_B,2,4,0.66,0.14552737,0.0575,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Qwuloolt,QW_B,4,6,0.7,0.14037123,0.0578,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Qwuloolt,QW_B,6,8,0.74,NA,NA,11.36076944,35.33104454,4.283743302,0.017418999,0.004632748,18.40557832,1.383090701,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_et_al_2019,Qwuloolt,QW_B,8,10,0.74,0.128318584,0.0477,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Qwuloolt,QW_B,10,12,0.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Qwuloolt,QW_B,12,14,0.8,0.12086514,0.0438,13.11760156,30.60534972,3.700276832,0.011501928,0.004057997,19.43217373,1.359189882,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_et_al_2019,Qwuloolt,QW_B,14,16,0.84,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Qwuloolt,QW_B,16,18,0.86,0.124031008,0.0456,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Qwuloolt,QW_B,18,20,0.88,NA,NA,10.87745695,25.70913738,3.412088922,0.007203334,0.003792077,18.7236527,1.371450973,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_et_al_2019,Qwuloolt,QW_B,20,22,1.01,0.103004292,0.0343,0.89767135,17.229554920000002,2.725534872,0.002590329,0.003075582,14.72207374,1.198024954,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_et_al_2019,Qwuloolt,QW_B,22,24,0.87,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Qwuloolt,QW_B,24,26,1.02,0.113253012,0.0393,0.703928309,15.6483385,2.439049527,-0.002622035,0.00283028,18.1906412,1.257677273,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_et_al_2019,Qwuloolt,QW_B,26,28,0.99,NA,NA,1.043063095,20.6649421,2.882349907,0.003428622,0.003248223,17.34683037,1.254520056,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_et_al_2019,Qwuloolt,QW_B,28,30,0.95,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Qwuloolt,QW_B,30,32,0.9,0.113861386,0.0401,5.134322821,27.97027193,3.543323624,0.009485508,0.003917703,18.77635257,1.365328742,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_et_al_2019,Qwuloolt,QW_B,32,34,0.82,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Qwuloolt,QW_B,34,36,0.89,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Qwuloolt,QW_B,36,38,0.87,0.109329446,0.0406,11.93508919,23.87094555,3.302828181,0.007369318,0.00366363,16.72999653,1.301735621,cs137 and excess pb210 activity corrected for decay since date of core collection,Poppe_et_al_2019_synthesis,becquerelsPerKilogram,becquerelsPerKilogram
Poppe_et_al_2019,Qwuloolt,QW_B,38,40,0.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
Poppe_et_al_2019,Qwuloolt,QW_B,40,42,0.79,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Poppe_et_al_2019_synthesis,NA,NA
