study_id,site_id,core_id,method_id,depth_min,depth_max,dry_bulk_density,fraction_organic_matter,fraction_carbon
Radabaugh_et_al_2018,Clam_Bayou,CBM5,LOI methods,40,41,0.875331565,0.035353535,NA
Radabaugh_et_al_2018,Clam_Bayou,CBM5,LOI methods,41,42,0.743589744,0.038049941,NA
Radabaugh_et_al_2018,Clam_Bayou,CBM5,LOI methods,42,43,1.100795756,0.015261044,NA
Radabaugh_et_al_2018,Clam_Bayou,CBM5,LOI methods,43,44,1.270557029,0.014613779,NA
Radabaugh_et_al_2018,Clam_Bayou,CBM5,LOI methods,44,45,1.008841733,0.021910605,NA
Radabaugh_et_al_2018,Clam_Bayou,CBM5,LOI methods,45,46,0.8443855,0.037696335,NA
Radabaugh_et_al_2018,Clam_Bayou,CBM5,LOI methods,46,47,1.221927498,0.010130246,NA
Radabaugh_et_al_2018,Clam_Bayou,CBM5,LOI methods,47,48,1.41821397,0.009351621,NA
Radabaugh_et_al_2018,Clam_Bayou,CBM5,LOI methods,48,49,0.785145889,0.01463964,NA
Radabaugh_et_al_2018,Clam_Bayou,CBM6,LOI methods,0,1,0.358974359,0.221674877,NA
Radabaugh_et_al_2018,Clam_Bayou,CBM6,LOI methods,1,2,0.774535809,0.126712329,NA
Radabaugh_et_al_2018,Clam_Bayou,CBM6,LOI methods,2,3,0.465959328,0.178368121,NA
Radabaugh_et_al_2018,Clam_Bayou,CBM6,LOI methods,3,4,0.546419098,0.147249191,NA
Radabaugh_et_al_2018,Clam_Bayou,CBM6,LOI methods,4,5,0.757736516,0.080513419,NA
Radabaugh_et_al_2018,Clam_Bayou,CBM6,LOI methods,5,6,0.696728559,0.105329949,NA
Radabaugh_et_al_2018,Clam_Bayou,CBM6,LOI methods,6,7,0.556145004,0.119236884,NA
Radabaugh_et_al_2018,Clam_Bayou,CBM6,LOI methods,7,8,0.735632184,0.106971154,NA
Radabaugh_et_al_2018,Clam_Bayou,CBM6,LOI methods,8,9,0.800176835,0.068508287,NA
Radabaugh_et_al_2018,Clam_Bayou,CBM6,LOI methods,9,10,0.961096375,0.062557498,NA
Radabaugh_et_al_2018,Clam_Bayou,CBM6,LOI methods,10,11,0.707338638,0.0975,NA
Radabaugh_et_al_2018,Clam_Bayou,CBM6,LOI methods,11,12,0.726790451,0.088807786,NA
Radabaugh_et_al_2018,Clam_Bayou,CBM6,LOI methods,12,13,0.695844385,0.108005083,NA
Radabaugh_et_al_2018,Clam_Bayou,CBM6,LOI methods,13,14,0.932802829,0.069194313,NA
Radabaugh_et_al_2018,Clam_Bayou,CBM6,LOI methods,14,15,1.032714412,0.057363014,NA
Radabaugh_et_al_2018,Clam_Bayou,CBM6,LOI methods,15,16,0.477453581,0.12962963,NA
Radabaugh_et_al_2018,Clam_Bayou,CBM6,LOI methods,16,17,0.553492485,0.138977636,NA
Radabaugh_et_al_2018,Clam_Bayou,CBM6,LOI methods,17,18,0.25464191,0.222222222,NA
Radabaugh_et_al_2018,Clam_Bayou,CBM6,LOI methods,18,19,0.748894783,0.079102715,NA
Radabaugh_et_al_2018,Clam_Bayou,CBM6,LOI methods,19,20,0.918656057,0.073147257,NA
Radabaugh_et_al_2018,Clam_Bayou,CBM6,LOI methods,20,21,0.854995579,0.076525336,NA
Radabaugh_et_al_2018,Clam_Bayou,CBM6,LOI methods,21,22,0.550839965,0.146067416,NA
Radabaugh_et_al_2018,Clam_Bayou,CBM6,LOI methods,22,23,0.779840849,0.095238095,NA
Radabaugh_et_al_2018,Clam_Bayou,CBM6,LOI methods,23,24,0.993810787,0.056049822,NA
Radabaugh_et_al_2018,Clam_Bayou,CBM6,LOI methods,24,25,0.99469496,0.053333333,NA
Radabaugh_et_al_2018,Clam_Bayou,CBM6,LOI methods,25,26,0.888594164,0.070646766,NA
Radabaugh_et_al_2018,Clam_Bayou,CBM6,LOI methods,26,27,0.735632184,0.079326923,NA
Radabaugh_et_al_2018,Clam_Bayou,CBM6,LOI methods,27,28,0.57913351,0.201526718,NA
Radabaugh_et_al_2018,Clam_Bayou,CBM6,LOI methods,28,29,0.442970822,0.157684631,NA
Radabaugh_et_al_2018,Clam_Bayou,CBM6,LOI methods,29,30,0.288240495,0.22392638,NA
Radabaugh_et_al_2018,Clam_Bayou,CBM6,LOI methods,30,31,0.306808134,0.239193084,NA
Radabaugh_et_al_2018,Clam_Bayou,CBM6,LOI methods,31,32,0.405835544,0.17211329,NA
Radabaugh_et_al_2018,Clam_Bayou,CBM6,LOI methods,32,33,0.465959328,0.140417457,NA
Radabaugh_et_al_2018,Clam_Bayou,CBM6,LOI methods,33,34,0.549071618,0.130434783,NA
Radabaugh_et_al_2018,Clam_Bayou,CBM6,LOI methods,34,35,0.430592396,0.277207392,NA
Radabaugh_et_al_2018,Clam_Bayou,CBM6,LOI methods,35,36,0.913351017,0.060019361,NA
Radabaugh_et_al_2018,Clam_Bayou,CBM6,LOI methods,36,37,0.66489832,0.079787234,NA
Radabaugh_et_al_2018,Clam_Bayou,CBM6,LOI methods,37,38,0.91423519,0.066731141,NA
Radabaugh_et_al_2018,Clam_Bayou,CBM6,LOI methods,38,39,0.861184792,0.069815195,NA
Radabaugh_et_al_2018,Clam_Bayou,CBM6,LOI methods,39,40,1.038903625,0.027234043,NA
Radabaugh_et_al_2018,Clam_Bayou,CBM6,LOI methods,40,41,1.231653404,0.037329505,NA
Radabaugh_et_al_2018,Clam_Bayou,CBM6,LOI methods,41,42,1.004420866,0.044894366,NA
Radabaugh_et_al_2018,Clam_Bayou,CBM6,LOI methods,42,43,0.91158267,0.047526673,NA
Radabaugh_et_al_2018,Clam_Bayou,CBM6,LOI methods,43,44,1.048629531,0.036256324,NA
Radabaugh_et_al_2018,Clam_Bayou,CBM6,LOI methods,44,45,0.806366048,0.024122807,NA
Radabaugh_et_al_2018,Clam_Bayou,CBM6,LOI methods,45,46,0.92749779,0.031458532,NA
Radabaugh_et_al_2018,Clam_Bayou,CBM6,LOI methods,46,47,0.873563218,0.03340081,NA
Radabaugh_et_al_2018,Clam_Bayou,CBM6,LOI methods,47,48,1.148541114,0.035411855,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM1,LOI methods,0,1,0.207780725,0.327659574,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM1,LOI methods,1,2,0.302387268,0.210526316,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM1,LOI methods,2,3,0.500442087,0.132508834,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM1,LOI methods,3,4,0.325375774,0.29076087,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM1,LOI methods,4,5,0.172413793,0.482051282,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM1,LOI methods,5,6,0.179487179,0.403940887,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM1,LOI methods,6,7,0.50397878,0.131578947,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM1,LOI methods,7,8,0.290008842,0.207317073,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM1,LOI methods,8,9,0.250221043,0.303886926,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM1,LOI methods,9,10,0.374005305,0.160756501,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM1,LOI methods,10,11,0.610079576,0.098550725,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM1,LOI methods,11,12,0.40937223700000003,0.153347732,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM1,LOI methods,12,13,0.274977896,0.276527331,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM1,LOI methods,13,14,0.633068081,0.085195531,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM1,LOI methods,14,15,0.461538462,0.109195402,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM1,LOI methods,15,16,0.512820513,0.094827586,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM1,LOI methods,16,17,0.585322723,0.081570997,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM1,LOI methods,17,18,0.622458002,0.068181818,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM1,LOI methods,18,19,0.995579134,0.040852575,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM1,LOI methods,19,20,0.974358974,0.033575318,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM1,LOI methods,20,21,1.141467728,0.03718048,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM1,LOI methods,21,22,1.222811671,0.029645698,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM1,LOI methods,22,23,1.269672856,0.033426184,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM1,LOI methods,23,24,1.296198055,0.039563438,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM1,LOI methods,24,25,1.460654288,0.026634383,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM1,LOI methods,25,26,1.188328912,0.025297619,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM1,LOI methods,26,27,1.060123784,0.026688907,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM1,LOI methods,27,28,1.296198055,0.028649386,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM1,LOI methods,28,29,1.272325376,0.023627519,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM1,LOI methods,29,30,1.325375774,0.022014676,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM1,LOI methods,30,31,1.195402299,0.023668639000000002,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM1,LOI methods,31,32,0.99469496,0.027555556,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM1,LOI methods,32,33,1.101679929,0.028892456,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM1,LOI methods,33,34,1.175950486,0.02481203,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM1,LOI methods,34,35,0.988505747,0.035778175,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM1,LOI methods,35,36,1.261715296,0.135949544,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM1,LOI methods,36,37,1.114058355,0.033333333,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM1,LOI methods,37,38,1.161803714,0.0304414,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM1,LOI methods,38,39,1.09106985,0.032414911,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM1,LOI methods,39,40,1.240495137,0.024233785,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM1,LOI methods,40,41,1.381078691,0.058258643,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM1,LOI methods,41,42,0.949602122,0.040037244,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM1,LOI methods,42,43,1.251105217,0.030388693,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM1,LOI methods,43,44,1.194518126,0.028867506,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM1,LOI methods,44,45,1.066312997,0.032338308,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM1,LOI methods,45,46,1.08045977,0.027823241,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM1,LOI methods,46,47,1.015030946,0.032229965,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM1,LOI methods,47,48,1.042440318,0.026293469,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM1,LOI methods,48,49,1.138815208,0.013975155,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM1,LOI methods,49,50,1.258178603,0.02037948,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM2,LOI methods,0,1,0.396993811,0.160356347,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM2,LOI methods,1,2,0.273209549,0.207119741,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM2,LOI methods,2,3,0.412024757,0.193133047,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM2,LOI methods,3,4,0.417329797,0.137711864,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM2,LOI methods,4,5,0.338638373,0.174934726,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM2,LOI methods,5,6,0.244916004,0.25631769,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM2,LOI methods,6,7,0.3377542,0.164921466,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM2,LOI methods,7,8,0.3377542,0.19895288,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM2,LOI methods,8,9,0.262599469,0.228956229,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM2,LOI methods,9,10,0.234305924,0.222641509,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM2,LOI methods,10,11,0.225464191,0.250980392,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM2,LOI methods,11,12,0.338638373,0.182767624,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM2,LOI methods,12,13,0.625110522,0.072135785,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM2,LOI methods,13,14,0.809018568,0.049180328,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM2,LOI methods,14,15,0.802829355,0.049559471,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM2,LOI methods,15,16,0.593280283,0.071535022,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM2,LOI methods,16,17,0.872679045,0.045592705,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM2,LOI methods,17,18,1.063660477,0.042394015,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM2,LOI methods,18,19,1.071618037,0.037953795,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM2,LOI methods,19,20,1.074270557,0.053497942,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM2,LOI methods,20,21,0.816976127,0.062770563,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM2,LOI methods,21,22,0.782493369,0.06440678,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM2,LOI methods,22,23,1.018567639,0.041666667,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM2,LOI methods,23,24,0.980548187,0.042380523,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM2,LOI methods,24,25,0.819628647,0.044228695,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM2,LOI methods,25,26,1.23872679,0.047822984,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM2,LOI methods,26,27,0.83377542,0.04135737,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM2,LOI methods,27,28,0.99734748,0.030141844,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM2,LOI methods,28,29,0.977011494,0.032579186,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM2,LOI methods,29,30,0.899204244,0.050147493,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM2,LOI methods,30,31,0.34217506600000003,0.139534884,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM2,LOI methods,31,32,0.874447392,0.03437816,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM2,LOI methods,32,33,0.635720601,0.062586926,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM2,LOI methods,33,34,0.923076923,0.024904215,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM2,LOI methods,34,35,1.014146773,0.034873583,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM2,LOI methods,35,36,0.803713528,0.04290429,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM2,LOI methods,36,37,0.954022989,0.02965709,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM2,LOI methods,37,38,0.944297082,0.036516854,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM2,LOI methods,38,39,0.632183908,0.067132867,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM2,LOI methods,39,40,0.992926614,0.032947462,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM2,LOI methods,40,41,0.429708223,0.141975309,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM2,LOI methods,41,42,0.130857648,0.675675676,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM2,LOI methods,42,43,0.971706454,0.036396724,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM2,LOI methods,43,44,1.035366932,0.027327071,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM2,LOI methods,44,45,1,0.025641026,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM2,LOI methods,45,46,1.198054819,0.019926199,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM2,LOI methods,46,47,1.184792219,0.02238806,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM2,LOI methods,47,48,1.24933687,0.043878273,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM2,LOI methods,48,49,1.042440318,0.017811705,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM2,LOI methods,49,50,1.190981432,0.051967335,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,0,1,0.41290893,0.214132762,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,1,2,0.236074271,0.479400749,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,2,3,0.400530504,0.189845475,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,3,4,0.466843501,0.147727273,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,4,5,0.322723254,0.268493151,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,5,6,0.502210433,0.13028169,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,6,7,0.452696729,0.1484375,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,7,8,0.710875332,0.07960199,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,8,9,0.728558798,0.075242718,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,9,10,0.639257294,0.085753804,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,10,11,0.803713528,0.053905391,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,11,12,0.905393457,0.046875,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,12,13,0.985853227,0.051121076,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,13,14,0.860300619,0.057553957,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,14,15,1.118479222,0.03083004,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,15,16,1.055702918,0.042713568,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,16,17,1.116710875,0.036421219,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,17,18,0.701149425,0.084489281,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,18,19,0.951370469,0.12267658,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,19,20,1.038019452,0.033219761,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,20,21,1.104332449,0.036028823,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,21,22,1.16622458,0.030326005,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,22,23,1.022104332,0.03200692,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,23,24,1.08576481,0.029315961,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,24,25,1.097259063,0.029008864,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,25,26,1.070733864,0.026424443,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,26,27,1.146772767,0.027756361,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,27,28,1.105216622,0.0384,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,28,29,0.999115827,0.030088496,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,29,30,0.923076923,0.027777778,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,30,31,1.045092838,0.032994924,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,31,32,1.178603006,0.024006002,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,32,33,1.09106985,0.025121556,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,33,34,1.16357206,0.052431611,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,34,35,1.180371353,0.03071161,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,35,36,1.295313882,0.017064846,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,36,37,1.316534041,0.022162525,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,37,38,1.099911583,0.026527331,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,38,39,1.122900088,0.022047244,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,39,40,1.129089302,0.021143305,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,40,41,1.042440318,0.039016115,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,41,42,1.111405836,0.015115354,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,42,43,1.42086649,0.018668326,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,43,44,0.955791335,0.084181314,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,44,45,0.812555261,0.040261153,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,45,46,1.039787798,0.049319728,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,46,47,0.765694076,0.04965358,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,47,48,1.016799293,0.037391304,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,48,49,1.007073386,0.041264267,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,49,50,0.961096375,0.033118675,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,50,51,1.234305924,0.016475645,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,51,52,1.242263484,0.015658363,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,52,53,1.196286472,0.022912047,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,53,54,1.1556145,0.01606733,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,54,55,1.24933687,0.020523708,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,55,56,1.309460654,0.034436192,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,56,57,1.305039788,0.016260163,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,57,58,1.209549072,0.021929825,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,58,59,1.251105217,0.018374558,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,59,60,1.297082228,0.035446489,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,60,61,1.364279399,0.013609851,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,61,62,1.192749779,0.016308377,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,62,63,1.402298851,0.015132409,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,63,64,1.251105217,0.012014134,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,64,65,1.277630416,0.019377163,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,65,66,1.289124668,0.018518519,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,66,67,1.419982317,0.01867995,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,67,68,1.289124668,0.016460905,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,68,69,1.390804598,0.013986014,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,69,70,1.309460654,0.01215395,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,70,71,1.08045977,0.016366612,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,71,72,1.248452697,0.009206799,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,72,73,1.331564987,0.014608234,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,73,74,1.351900973,0.018966645,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,74,75,1.310344828,0.021592443,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,75,76,1.435013263,0.014787431,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,76,77,1.286472149,0.013058419,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,77,78,1.285587975,0.018569464,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,78,79,1.409372237,0.010664994,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,79,80,1.316534041,0.011417058,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,80,81,1.431476569,0.00123533,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,81,82,1.192749779,0.021497405,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,82,83,1.463306808,0.016314199,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,83,84,1.505747126,0.017028773,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,84,85,1.50928382,0.016988869,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,85,86,1.207780725,0.022693997,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,86,87,1.334217507,0.016567263,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,87,88,1.380194518,0.01793722,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,88,89,1.177718833,0.017267267,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM3,LOI methods,89,90,1.357206012,0.016286645,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM4,LOI methods,0,1,0.180371353,0.446078431,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM4,LOI methods,1,2,0.231653404,0.339694656,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM4,LOI methods,2,3,0.422634836,0.182008368,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM4,LOI methods,3,4,0.346595933,0.214285714,NA
Radabaugh_et_al_2018,Haley_House_Mangroves,HHM4,LOI methods,4,5,0.40760389,0.286334056,NA
