study_id,site_id,core_id,method_id,depth_min,depth_max,dry_bulk_density,fraction_organic_matter,fraction_carbon,c14_age,c14_age_se,c14_material
Rodriguez_et_al_2022,LB,LB_5,single set of methods,14,16,0.14091604166666624,0.5912208362840183,0.32387385382770084,565,20,plant fragment
Rodriguez_et_al_2022,LB,LB_5,single set of methods,16,18,0.20420354166666624,0.4234133222877101,0.2141850392877631,565,20,plant fragment
Rodriguez_et_al_2022,LB,LB_5,single set of methods,18,20,0.20717854166666624,0.48955359558030254,0.25573711896852164,565,20,plant fragment
Rodriguez_et_al_2022,LB,LB_5,single set of methods,20,22,0.11997854166666624,0.6144848818451933,0.34019187024215264,565,20,plant fragment
Rodriguez_et_al_2022,LB,LB_5,single set of methods,22,24,0.12914104166666626,0.6822966491739513,0.38930083903808105,565,20,plant fragment
Rodriguez_et_al_2022,LB,LB_5,single set of methods,24,26,0.12914104166666626,0.6822966491739513,0.38930083903808105,565,20,plant fragment
Rodriguez_et_al_2022,LB,LB_5,single set of methods,26,28,0.07937854166666625,0.6727258888711038,0.3822303859377958,565,20,plant fragment
Rodriguez_et_al_2022,LB,LB_5,single set of methods,28,30,0.09720354166666625,0.6702430681323799,0.3804036698478284,565,20,plant fragment
Rodriguez_et_al_2022,LB,LB_5,single set of methods,30,32,0.11682854166666626,0.5992756478956898,0.3294930846984756,565,20,plant fragment
Rodriguez_et_al_2022,LB,LB_5,single set of methods,32,34,0.10637854166666624,0.670717974528857,0.3807528401505659,565,20,plant fragment
Rodriguez_et_al_2022,LB,LB_5,single set of methods,34,36,0.14999104166666624,0.6552891353233615,0.36946661684755433,565,20,plant fragment
Rodriguez_et_al_2022,LB,LB_5,single set of methods,36,38,0.2774410416666663,0.6302690436481635,0.35141738430455804,565,20,plant fragment
Rodriguez_et_al_2022,LB,LB_5,single set of methods,38,40,0.20234104166666625,0.637969929069837,0.356939379227278,565,20,plant fragment
Rodriguez_et_al_2022,LB,LB_5,single set of methods,40,42,0.18392854166666625,0.6210971878798054,0.3448793043499727,565,20,plant fragment
Rodriguez_et_al_2022,LB,LB_5,single set of methods,42,44,0.19977854166666623,0.5985377558692606,0.3289769636479569,565,20,plant fragment
Rodriguez_et_al_2022,LB,LB_5,single set of methods,44,46,0.21870354166666625,0.6015563305349624,0.3310900369156572,565,20,plant fragment
Rodriguez_et_al_2022,LB,LB_5,single set of methods,46,48,0.18675354166666622,0.6560116552898944,0.3699924850850046,565,20,plant fragment
Rodriguez_et_al_2022,LB,LB_5,single set of methods,48,50,0.14179104166666626,0.6048513290537592,0.3334018141860284,565,20,plant fragment
Rodriguez_et_al_2022,LB,LB_5,single set of methods,50,52,0.16305354166666622,0.530423927723129,0.28250695686455934,565,20,plant fragment
Rodriguez_et_al_2022,LB,LB_5,single set of methods,52,54,0.21301604166666624,0.4421615351738971,0.22574131986639323,565,20,plant fragment
Rodriguez_et_al_2022,LB,LB_5,single set of methods,54,56,0.24847854166666625,0.4383678335738254,0.22338872280758246,565,20,plant fragment
Rodriguez_et_al_2022,LB,LB_5,single set of methods,56,58,0.17942854166666625,0.5080016766191753,0.26771709650964337,565,20,plant fragment
Rodriguez_et_al_2022,LB,LB_5,single set of methods,58,60,0.20469104166666627,0.5464943609118226,0.2932617659918344,565,20,plant fragment
Rodriguez_et_al_2022,LB,LB_5,single set of methods,60,62,0.18745354166666625,0.4934556006654993,0.2582568477232369,565,20,plant fragment
Rodriguez_et_al_2022,LB,LB_5,single set of methods,62,64,0.5375535416666662,0.17705213085363217,0.07865771660140579,565,20,plant fragment
Rodriguez_et_al_2022,LB,LB_5,single set of methods,64,66,0.8370660416666663,0.11718012094326494,0.05030484356337552,565,20,plant fragment
Rodriguez_et_al_2022,LB,LB_5,single set of methods,66,68,0.44389104166666626,0.1999364521229639,0.08996822707106512,565,20,plant fragment
Rodriguez_et_al_2022,LB,LB_5,single set of methods,68,70,0.6321660416666662,0.1284077198863564,0.055485223586145806,565,20,plant fragment
Rodriguez_et_al_2022,LB,LB_5,single set of methods,70,72,0.5872410416666662,0.1078134794875898,0.04603132838484116,565,20,plant fragment
Rodriguez_et_al_2022,LB,LB_5,single set of methods,72,74,0.7465160416666663,0.10322952984098085,0.04395589589418983,565,20,plant fragment
Rodriguez_et_al_2022,LB,LB_5,single set of methods,74,76,0.5570035416666663,0.10219863204041574,0.04349059291389937,565,20,plant fragment
Rodriguez_et_al_2022,LB,LB_5,single set of methods,76,78,0.6652535416666663,0.1017657115066092,0.043295349612255285,565,20,plant fragment
Rodriguez_et_al_2022,LB,LB_5,single set of methods,78,80,0.8257660416666662,0.08125788251666316,0.03415386387443822,565,20,plant fragment
Rodriguez_et_al_2022,LB,LB_5,single set of methods,80,82,0.5187410416666662,0.10067643738426008,0.042804511214800736,565,20,plant fragment
Rodriguez_et_al_2022,LB,LB_5,single set of methods,82,83,1.0922820833333327,0.06751918861008531,0.028147385651675193,565,20,plant fragment
Rodriguez_et_al_2022,LB,LB_6,single set of methods,0,2,0.09174104166666625,0.5623164841253827,0.30397655072993607,340,15,plant fragment
Rodriguez_et_al_2022,LB,LB_6,single set of methods,2,4,0.07924104166666623,0.5317635800051033,0.2833985582570023,340,15,plant fragment
Rodriguez_et_al_2022,LB,LB_6,single set of methods,4,6,0.12860354166666624,0.5483908070183415,0.2945394421128936,340,15,plant fragment
Rodriguez_et_al_2022,LB,LB_6,single set of methods,6,8,0.07666604166666624,0.6931034763870396,0.39733949779976574,340,15,plant fragment
Rodriguez_et_al_2022,LB,LB_6,single set of methods,8,10,0.08630354166666623,0.5821024146846068,0.31755177116925526,340,15,plant fragment
Rodriguez_et_al_2022,LB,LB_6,single set of methods,10,12,0.12040354166666625,0.5344527171646757,0.28519101358704646,340,15,plant fragment
Rodriguez_et_al_2022,LB,LB_6,single set of methods,12,14,0.15345354166666622,0.45062498557516856,0.23101571363622264,340,15,plant fragment
Rodriguez_et_al_2022,LB,LB_6,single set of methods,14,16,0.16165354166666626,0.4114509296502177,0.20690333873759414,340,15,plant fragment
Rodriguez_et_al_2022,LB,LB_6,single set of methods,16,18,0.10480354166666625,0.5770320261918652,0.3140543002895184,340,15,plant fragment
Rodriguez_et_al_2022,LB,LB_6,single set of methods,18,20,0.10639104166666624,0.5820508853933136,0.3175161624541106,340,15,plant fragment
Rodriguez_et_al_2022,LB,LB_6,single set of methods,20,22,0.08589104166666625,0.7339240365094377,0.4282307374453518,340,15,plant fragment
Rodriguez_et_al_2022,LB,LB_6,single set of methods,22,24,0.09886604166666624,0.7402693459373721,0.43310741450858503,340,15,plant fragment
Rodriguez_et_al_2022,LB,LB_6,single set of methods,24,26,0.07369104166666623,0.6318610640709981,0.3525565267006327,340,15,plant fragment
Rodriguez_et_al_2022,LB,LB_6,single set of methods,26,28,0.09414104166666623,0.6642958150116101,0.3760405584651289,340,15,plant fragment
Rodriguez_et_al_2022,LB,LB_6,single set of methods,28,30,0.13390354166666626,0.6246100660145617,0.34737846004750345,340,15,plant fragment
Rodriguez_et_al_2022,LB,LB_6,single set of methods,30,32,0.14385354166666622,0.594615182976901,0.32623787714742375,340,15,plant fragment
Rodriguez_et_al_2022,LB,LB_6,single set of methods,32,34,0.11257854166666625,0.6892965466701976,0.39450105098094407,340,15,plant fragment
Rodriguez_et_al_2022,LB,LB_6,single set of methods,34,36,0.14235354166666622,0.6007929202089299,0.3305552013268654,340,15,plant fragment
Rodriguez_et_al_2022,LB,LB_6,single set of methods,36,38,0.12412854166666623,0.638853876274093,0.3575751193172457,340,15,plant fragment
Rodriguez_et_al_2022,LB,LB_6,single set of methods,38,40,0.14691604166666625,0.5895373916792063,0.3227035407186629,340,15,plant fragment
Rodriguez_et_al_2022,LB,LB_6,single set of methods,40,42,0.12890354166666626,0.5402295320952216,0.2890537996750442,340,15,plant fragment
Rodriguez_et_al_2022,LB,LB_6,single set of methods,42,44,0.13265354166666624,0.5445576431085378,0.2919588139103965,340,15,plant fragment
Rodriguez_et_al_2022,LB,LB_6,single set of methods,44,46,0.13189104166666624,0.6119634736374899,0.3384102127216117,340,15,plant fragment
Rodriguez_et_al_2022,LB,LB_6,single set of methods,46,48,0.11145354166666624,0.6167367942920935,0.34178578607525945,340,15,plant fragment
Rodriguez_et_al_2022,LB,LB_6,single set of methods,48,50,0.11695354166666624,0.5304456719815758,0.28252142152362675,340,15,plant fragment
Rodriguez_et_al_2022,LB,LB_6,single set of methods,50,52,0.24007854166666623,0.567366408736031,0.3074227239349176,340,15,plant fragment
Rodriguez_et_al_2022,LB,LB_6,single set of methods,52,54,0.15524104166666622,0.5832059552550685,0.3183146786632717,340,15,plant fragment
Rodriguez_et_al_2022,LB,LB_6,single set of methods,54,56,0.23360354166666622,0.5305998321586529,0.28262397833515884,340,15,plant fragment
Rodriguez_et_al_2022,LB,LB_6,single set of methods,56,58,0.46210354166666623,0.24653565646588058,0.11380922006361789,340,15,plant fragment
Rodriguez_et_al_2022,LB,LB_6,single set of methods,58,60,0.7061410416666662,0.2141215296637211,0.0971106192318714,340,15,plant fragment
Rodriguez_et_al_2022,LB,LB_6,single set of methods,60,62,0.6156160416666663,0.2521051913784195,0.1167313334313552,340,15,plant fragment
Rodriguez_et_al_2022,LB,LB_6,single set of methods,62,64,0.44346604166666626,0.2196053155141061,0.09989874985615495,340,15,plant fragment
Rodriguez_et_al_2022,LB,LB_6,single set of methods,64,66,0.6269660416666663,0.10506948641888841,0.044787693811637615,340,15,plant fragment
Rodriguez_et_al_2022,LB,LB_6,single set of methods,66,68,0.8031160416666663,0.09056910362424282,0.03827833208252184,340,15,plant fragment
Rodriguez_et_al_2022,LB,LB_6,single set of methods,68,70,0.7288910416666663,0.10385640057656084,0.04423909821580411,340,15,plant fragment
Rodriguez_et_al_2022,LB,LB_6,single set of methods,70,72,0.39101604166666626,0.16786395698812467,0.0741901598091776,340,15,plant fragment
Rodriguez_et_al_2022,LB,LB_6,single set of methods,72,74,0.6365535416666662,0.1151120765240683,0.049357528150048055,340,15,plant fragment
Rodriguez_et_al_2022,LB,LB_6,single set of methods,74,76,0.6566160416666663,0.10670238854074103,0.04552730534637123,340,15,plant fragment
Rodriguez_et_al_2022,LB,LB_6,single set of methods,76,78,1.0360785416666662,0.05910507508580528,0.024515382509546782,340,15,plant fragment
Rodriguez_et_al_2022,LB,LB_6,single set of methods,78,80,1.0000160416666661,0.0589865537573667,0.02446447488398936,340,15,plant fragment
Rodriguez_et_al_2022,LB,LB_7,single set of methods,0,2,0.10112854166666624,0.6551068462785633,0.36933398352168667,115,15,plant fragment
Rodriguez_et_al_2022,LB,LB_7,single set of methods,2,4,0.12300354166666624,0.5489679328339142,0.29492862095355094,115,15,plant fragment
Rodriguez_et_al_2022,LB,LB_7,single set of methods,4,6,0.09942854166666623,0.6940914433942328,0.3980773103059655,115,15,plant fragment
Rodriguez_et_al_2022,LB,LB_7,single set of methods,6,8,0.08072854166666624,0.7209346136873356,0.4183105247780612,115,15,plant fragment
Rodriguez_et_al_2022,LB,LB_7,single set of methods,8,10,0.11502854166666623,0.7056944200443033,0.4067789216381377,115,15,plant fragment
Rodriguez_et_al_2022,LB,LB_7,single set of methods,10,12,0.13296604166666623,0.6391669552219651,0.3578003812507155,115,15,plant fragment
Rodriguez_et_al_2022,LB,LB_7,single set of methods,12,14,0.21086604166666625,0.6093916260026866,0.3365961888616242,115,15,plant fragment
Rodriguez_et_al_2022,LB,LB_7,single set of methods,14,16,0.17526604166666623,0.677969325204423,0.38609833156130435,115,15,plant fragment
Rodriguez_et_al_2022,LB,LB_7,single set of methods,16,18,0.18704104166666627,0.749501279242414,0.4402385535934694,115,15,plant fragment
Rodriguez_et_al_2022,LB,LB_7,single set of methods,18,20,0.14014104166666627,0.6821698972909753,0.3892069011088852,115,15,plant fragment
Rodriguez_et_al_2022,LB,LB_7,single set of methods,20,22,0.15992854166666623,0.6674856088070601,0.378378503013957,115,15,plant fragment
Rodriguez_et_al_2022,LB,LB_7,single set of methods,22,24,0.11046604166666624,0.7032704243574126,0.4049554921869289,115,15,plant fragment
Rodriguez_et_al_2022,LB,LB_7,single set of methods,24,26,0.11611604166666625,0.6836910633579579,0.390334792872067,115,15,plant fragment
Rodriguez_et_al_2022,LB,LB_7,single set of methods,26,28,0.10234104166666624,0.6694528303039091,0.3798229051220423,115,15,plant fragment
Rodriguez_et_al_2022,LB,LB_7,single set of methods,28,30,0.12577854166666627,0.5942985107753894,0.3260170842876173,115,15,plant fragment
Rodriguez_et_al_2022,LB,LB_7,single set of methods,30,32,0.18252854166666624,0.3732977833375382,0.18415692209619522,115,15,plant fragment
Rodriguez_et_al_2022,LB,LB_7,single set of methods,32,34,0.17837854166666625,0.38674775203015216,0.1920925567371549,115,15,plant fragment
Rodriguez_et_al_2022,LB,LB_7,single set of methods,34,36,0.13657854166666625,0.627477779116719,0.34942320246800007,115,15,plant fragment
Rodriguez_et_al_2022,LB,LB_7,single set of methods,36,38,0.16527854166666625,0.5075522760188936,0.2674232386305473,115,15,plant fragment
Rodriguez_et_al_2022,LB,LB_7,single set of methods,38,40,0.2611410416666663,0.3970555502813383,0.1982354976148394,115,15,plant fragment
Rodriguez_et_al_2022,LB,LB_7,single set of methods,40,42,0.2713785416666662,0.42178169024356404,0.2131876246536051,115,15,plant fragment
Rodriguez_et_al_2022,LB,LB_7,single set of methods,42,44,0.21407854166666626,0.3588636180062427,0.1757412212846297,115,15,plant fragment
Rodriguez_et_al_2022,LB,LB_7,single set of methods,44,46,0.3914160416666663,0.238524971031996,0.10963352886425204,115,15,plant fragment
Rodriguez_et_al_2022,LB,LB_7,single set of methods,46,48,0.5386535416666662,0.1457337489272056,0.06360308096497669,115,15,plant fragment
Rodriguez_et_al_2022,LB,LB_7,single set of methods,48,50,0.7298535416666663,0.10366805897416062,0.04415399020253176,115,15,plant fragment
Rodriguez_et_al_2022,LB,LB_7,single set of methods,50,51,0.7187320833333324,0.1295336637377049,0.05600820800541016,115,15,plant fragment
Rodriguez_et_al_2022,LB,LB_8,single set of methods,0,2,0.12962854166666624,0.750027723446967,0.44064648586354677,75,20,plant fragment
Rodriguez_et_al_2022,LB,LB_8,single set of methods,2,4,0.19625354166666623,0.6982676533438371,0.4012014902641121,75,20,plant fragment
Rodriguez_et_al_2022,LB,LB_8,single set of methods,4,6,0.18540354166666626,0.6728566179403725,0.38232665425268814,75,20,plant fragment
Rodriguez_et_al_2022,LB,LB_8,single set of methods,6,8,0.20576604166666626,0.5156341597506079,0.27272331057567206,75,20,plant fragment
Rodriguez_et_al_2022,LB,LB_8,single set of methods,8,10,0.17592854166666624,0.6581507406534628,0.37155089561706056,75,20,plant fragment
Rodriguez_et_al_2022,LB,LB_8,single set of methods,10,12,0.26982854166666626,0.5905138834306054,0.3233822150033159,75,20,plant fragment
Rodriguez_et_al_2022,LB,LB_8,single set of methods,12,14,0.28084104166666624,0.6737352164666113,0.3829738720634724,75,20,plant fragment
Rodriguez_et_al_2022,LB,LB_8,single set of methods,14,16,0.16005354166666627,0.5594221725282049,0.3020071607903262,75,20,plant fragment
Rodriguez_et_al_2022,LB,LB_8,single set of methods,16,18,0.10431604166666625,0.612082274019059,0.3384940871497092,75,20,plant fragment
Rodriguez_et_al_2022,LB,LB_8,single set of methods,18,20,0.3888410416666662,0.17709678922996067,0.07867953388087454,75,20,plant fragment
Rodriguez_et_al_2022,LB,LB_8,single set of methods,20,22,0.2535285416666663,0.2379416518685854,0.10933071817092194,75,20,plant fragment
Rodriguez_et_al_2022,LB,LB_8,single set of methods,22,24,0.28145354166666625,0.325186883270404,0.15651138057094147,75,20,plant fragment
Rodriguez_et_al_2022,LB,LB_8,single set of methods,24,25,0.20540708333333246,0.33007625102185423,0.15926808328090222,75,20,plant fragment
Rodriguez_et_al_2022,LB,LB_9,single set of methods,0,2,0.07394104166666624,0.7811967305031926,0.46504577513849654,NA,NA,"NA"
Rodriguez_et_al_2022,LB,LB_9,single set of methods,2,4,0.11212854166666625,0.7882694154959833,0.47064993404998817,NA,NA,"NA"
Rodriguez_et_al_2022,LB,LB_9,single set of methods,4,6,0.18472854166666622,0.6332941241483857,0.35358301157957206,NA,NA,"NA"
Rodriguez_et_al_2022,LB,LB_9,single set of methods,6,8,0.3469410416666663,0.3459521520527327,0.16830158369857237,NA,NA,"NA"
Rodriguez_et_al_2022,LB,LB_9,single set of methods,8,10,0.3903660416666662,0.3466938348996165,0.16872668774919727,NA,NA,"NA"
Rodriguez_et_al_2022,LB,LB_9,single set of methods,10,12,0.4141410416666663,0.29280483651654543,0.1385556026784884,NA,NA,"NA"
Rodriguez_et_al_2022,LB,LB_9,single set of methods,12,14,0.23229104166666623,0.470046107747376,0.24325427895106486,NA,NA,"NA"
Rodriguez_et_al_2022,LB,LB_9,single set of methods,14,16,0.2789035416666662,0.48238003431592674,0.2511246381030294,NA,NA,"NA"
Rodriguez_et_al_2022,LB,LB_9,single set of methods,16,18,0.7560535416666663,0.12644607125211876,0.05457558073462148,NA,NA,"NA"
Rodriguez_et_al_2022,LB,LB_9,single set of methods,18,20,0.5951410416666663,0.16365868454851584,0.07215951507644398,NA,NA,"NA"
Rodriguez_et_al_2022,LB,LB_9,single set of methods,20,22,0.5668910416666663,0.1536229956006391,0.06734920443458414,NA,NA,"NA"
Rodriguez_et_al_2022,LB,LB_9,single set of methods,22,24,0.5363285416666663,0.16832033536657637,0.07441106797110973,NA,NA,"NA"
Rodriguez_et_al_2022,LB,LB_9,single set of methods,24,26,0.3843285416666663,0.24526541690404888,0.11314494794389879,NA,NA,"NA"
Rodriguez_et_al_2022,LB,LB_9,single set of methods,26,28,0.5072535416666663,0.23186136781532268,0.10618447059742717,NA,NA,"NA"
Rodriguez_et_al_2022,LB,LB_9,single set of methods,28,30,0.6424660416666663,0.20547778627729052,0.09274639467427019,NA,NA,"NA"
Rodriguez_et_al_2022,LB,LB_9,single set of methods,30,31,0.6591070833333326,0.20948796256551686,0.0947664866411696,NA,NA,"NA"
Rodriguez_et_al_2022,NB,NB_1,single set of methods,0,2,0.5571125,0.18261571944625193,0.0813834130257188,NA,NA,"NA"
Rodriguez_et_al_2022,NB,NB_1,single set of methods,2,4,0.48021250000000004,0.1969961215087071,0.08850031657585117,NA,NA,"NA"
