"","Core","Source","Site_name","Site","Habitat_type","Latitude","Longitude","accuracy_flag","accuracy_code","Country","Year_collected","U_depth_m","L_depth_m","Method","OC_perc","BD_reported_g_cm3","DOI"
"112","W_13_2","Russell et al submitted","SKR W_13_2","Cape Missiessy","Supratidal saltmarsh",-32.43987,133.88556,"direct from dataset",1,"Australia",2021,0.05,0.1,"EA",0.74,4.597585513,"https://doi.org/10.1007/s12237-023-01260-4"
"113","W_13_3","Russell et al submitted","SKR W_13_3","Cape Missiessy","Supratidal saltmarsh",-32.43987,133.88556,"direct from dataset",1,"Australia",2021,0.1,0.2,"EA",0.53,5.194919517,"https://doi.org/10.1007/s12237-023-01260-4"
"114","W_13_4","Russell et al submitted","SKR W_13_4","Cape Missiessy","Supratidal saltmarsh",-32.43987,133.88556,"direct from dataset",1,"Australia",2021,0.2,0.3,"EA",0.59,5.18360161,"https://doi.org/10.1007/s12237-023-01260-4"
"115","W_13_5","Russell et al submitted","SKR W_13_5","Cape Missiessy","Supratidal saltmarsh",-32.43987,133.88556,"direct from dataset",1,"Australia",2021,0.3,0.4,"EA",0.79,2.656335261,"https://doi.org/10.1007/s12237-023-01260-4"
"116","W_2_1","Russell et al submitted","SKR W_2_1","Cape Missiessy","Supratidal saltmarsh",-32.44151,133.88539,"direct from dataset",1,"Australia",2021,0,0.05,"EA",2.42,1.188754202,"https://doi.org/10.1007/s12237-023-01260-4"
"117","W_2_2","Russell et al submitted","SKR W_2_2","Cape Missiessy","Supratidal saltmarsh",-32.44151,133.88539,"direct from dataset",1,"Australia",2021,0.05,0.1,"EA",1.43,1.70826118,"https://doi.org/10.1007/s12237-023-01260-4"
"118","W_2_3","Russell et al submitted","SKR W_2_3","Cape Missiessy","Supratidal saltmarsh",-32.44151,133.88539,"direct from dataset",1,"Australia",2021,0.1,0.2,"EA",1.01,1.921568627,"https://doi.org/10.1007/s12237-023-01260-4"
"119","W_2_4","Russell et al submitted","SKR W_2_4","Cape Missiessy","Supratidal saltmarsh",-32.44151,133.88539,"direct from dataset",1,"Australia",2021,0.2,0.3,"EA",0.77,1.79526356,"https://doi.org/10.1007/s12237-023-01260-4"
"120","W_2_5","Russell et al submitted","SKR W_2_5","Cape Missiessy","Supratidal saltmarsh",-32.44151,133.88539,"direct from dataset",1,"Australia",2021,0.3,0.4,"EA",0.55,1.524828113,"https://doi.org/10.1007/s12237-023-01260-4"
"121","W_2_6","Russell et al submitted","SKR W_2_6","Cape Missiessy","Supratidal saltmarsh",-32.44151,133.88539,"direct from dataset",1,"Australia",2021,0.4,0.5,"EA",0.56,1.311942959,"https://doi.org/10.1007/s12237-023-01260-4"
"122","W_3_1","Russell et al submitted","SKR W_3_1","Cape Missiessy","Supratidal saltmarsh",-32.44156,133.88493,"direct from dataset",1,"Australia",2021,0,0.05,"EA",2.69,0.965671794,"https://doi.org/10.1007/s12237-023-01260-4"
"123","W_3_2","Russell et al submitted","SKR W_3_2","Cape Missiessy","Supratidal saltmarsh",-32.44156,133.88493,"direct from dataset",1,"Australia",2021,0.05,0.1,"EA",2.08,1.079759601,"https://doi.org/10.1007/s12237-023-01260-4"
"124","W_3_3","Russell et al submitted","SKR W_3_3","Cape Missiessy","Supratidal saltmarsh",-32.44156,133.88493,"direct from dataset",1,"Australia",2021,0.1,0.2,"EA",0.68,2.047873695,"https://doi.org/10.1007/s12237-023-01260-4"
"125","W_3_4","Russell et al submitted","SKR W_3_4","Cape Missiessy","Supratidal saltmarsh",-32.44156,133.88493,"direct from dataset",1,"Australia",2021,0.2,0.3,"EA",NA,1.489686784,"https://doi.org/10.1007/s12237-023-01260-4"
"126","W_3_5","Russell et al submitted","SKR W_3_5","Cape Missiessy","Supratidal saltmarsh",-32.44156,133.88493,"direct from dataset",1,"Australia",2021,0.3,0.4,"EA",1.34,0.782276547,"https://doi.org/10.1007/s12237-023-01260-4"
"127","W_3_6","Russell et al submitted","SKR W_3_6","Cape Missiessy","Supratidal saltmarsh",-32.44156,133.88493,"direct from dataset",1,"Australia",2021,0.4,0.5,"EA",0.34,0.834224599,"https://doi.org/10.1007/s12237-023-01260-4"
"128","W_4_1","Russell et al submitted","SKR W_4_1","Cape Missiessy","Supratidal saltmarsh",-32.44007,133.88524,"direct from dataset",1,"Australia",2021,0,0.05,"EA",1.85,1.098095141,"https://doi.org/10.1007/s12237-023-01260-4"
"129","W_4_2","Russell et al submitted","SKR W_4_2","Cape Missiessy","Supratidal saltmarsh",-32.44007,133.88524,"direct from dataset",1,"Australia",2021,0.05,0.1,"EA",1.38,1.850870938,"https://doi.org/10.1007/s12237-023-01260-4"
"130","W_4_3","Russell et al submitted","SKR W_4_3","Cape Missiessy","Supratidal saltmarsh",-32.44007,133.88524,"direct from dataset",1,"Australia",2021,0.1,0.2,"EA",0.87,1.049656226,"https://doi.org/10.1007/s12237-023-01260-4"
"131","W_4_4","Russell et al submitted","SKR W_4_4","Cape Missiessy","Supratidal saltmarsh",-32.44007,133.88524,"direct from dataset",1,"Australia",2021,0.2,0.3,"EA",0.49,1.74688057,"https://doi.org/10.1007/s12237-023-01260-4"
"132","W_4_5","Russell et al submitted","SKR W_4_5","Cape Missiessy","Supratidal saltmarsh",-32.44007,133.88524,"direct from dataset",1,"Australia",2021,0.3,0.4,"EA",0.54,0.948306595,"https://doi.org/10.1007/s12237-023-01260-4"
"133","W_4_6","Russell et al submitted","SKR W_4_6","Cape Missiessy","Supratidal saltmarsh",-32.44007,133.88524,"direct from dataset",1,"Australia",2021,0.4,0.5,"EA",0.45,1.094983448,"https://doi.org/10.1007/s12237-023-01260-4"
"134","W_5_1","Russell et al submitted","SKR W_5_1","Cape Missiessy","Supratidal saltmarsh",-32.4403,133.88534,"direct from dataset",1,"Australia",2021,0,0.05,"EA",0.87,1.000305592,"https://doi.org/10.1007/s12237-023-01260-4"
"135","W_5_2","Russell et al submitted","SKR W_5_2","Cape Missiessy","Supratidal saltmarsh",-32.4403,133.88534,"direct from dataset",1,"Australia",2021,0.05,0.1,"EA",0.73,1.909952124,"https://doi.org/10.1007/s12237-023-01260-4"
"136","W_5_3","Russell et al submitted","SKR W_5_3","Cape Missiessy","Supratidal saltmarsh",-32.4403,133.88534,"direct from dataset",1,"Australia",2021,0.1,0.2,"EA",0.55,1.229946524,"https://doi.org/10.1007/s12237-023-01260-4"
"137","W_5_4","Russell et al submitted","SKR W_5_4","Cape Missiessy","Supratidal saltmarsh",-32.4403,133.88534,"direct from dataset",1,"Australia",2021,0.2,0.3,"EA",0.45,2.05500382,"https://doi.org/10.1007/s12237-023-01260-4"
"138","W_5_5","Russell et al submitted","SKR W_5_5","Cape Missiessy","Supratidal saltmarsh",-32.4403,133.88534,"direct from dataset",1,"Australia",2021,0.3,0.4,"EA",0.36,1.327731092,"https://doi.org/10.1007/s12237-023-01260-4"
"139","W_5_6","Russell et al submitted","SKR W_5_6","Cape Missiessy","Supratidal saltmarsh",-32.4403,133.88534,"direct from dataset",1,"Australia",2021,0.4,0.5,"EA",0.57,0.696460402,"https://doi.org/10.1007/s12237-023-01260-4"
"140","DC_2_A","Russell et al submitted","SKR DC_2_A","Davenport Creek","Intertidal saltmarsh",-32.154732,133.401234,"direct from dataset",1,"Australia",2021,0,0.05,"EA",19.5,0.162853665,"https://doi.org/10.1007/s12237-023-01260-4"
"141","DC_2_A","Russell et al submitted","SKR DC_2_A","Davenport Creek","Intertidal saltmarsh",-32.154732,133.401234,"direct from dataset",1,"Australia",2021,0.05,0.1,"EA",16.9,0.138471432,"https://doi.org/10.1007/s12237-023-01260-4"
"142","DC_2_A","Russell et al submitted","SKR DC_2_A","Davenport Creek","Intertidal saltmarsh",-32.154732,133.401234,"direct from dataset",1,"Australia",2021,0.1,0.2,"EA",4.82,0.416619509,"https://doi.org/10.1007/s12237-023-01260-4"
"143","DC_2_A","Russell et al submitted","SKR DC_2_A","Davenport Creek","Intertidal saltmarsh",-32.154732,133.401234,"direct from dataset",1,"Australia",2021,0.2,0.3,"EA",3.08,0.596653978,"https://doi.org/10.1007/s12237-023-01260-4"
"144","DC_2_A","Russell et al submitted","SKR DC_2_A","Davenport Creek","Intertidal saltmarsh",-32.154732,133.401234,"direct from dataset",1,"Australia",2021,0.3,0.4,"EA",0.61,1.015423527,"https://doi.org/10.1007/s12237-023-01260-4"
"145","DC_2_A","Russell et al submitted","SKR DC_2_A","Davenport Creek","Intertidal saltmarsh",-32.154732,133.401234,"direct from dataset",1,"Australia",2021,0.4,0.5,"EA",0,0.975798468,"https://doi.org/10.1007/s12237-023-01260-4"
"146","DC_2_B","Russell et al submitted","SKR DC_2_B","Davenport Creek","Intertidal saltmarsh",-32.154662,133.401301,"direct from dataset",1,"Australia",2021,0,0.05,"EA",22.1,0.176850297,"https://doi.org/10.1007/s12237-023-01260-4"
"147","DC_2_B","Russell et al submitted","SKR DC_2_B","Davenport Creek","Intertidal saltmarsh",-32.154662,133.401301,"direct from dataset",1,"Australia",2021,0.05,0.1,"EA",19.2,0.180607454,"https://doi.org/10.1007/s12237-023-01260-4"
"148","DC_2_B","Russell et al submitted","SKR DC_2_B","Davenport Creek","Intertidal saltmarsh",-32.154662,133.401301,"direct from dataset",1,"Australia",2021,0.1,0.2,"EA",11.4,0.248387243,"https://doi.org/10.1007/s12237-023-01260-4"
"149","DC_2_B","Russell et al submitted","SKR DC_2_B","Davenport Creek","Intertidal saltmarsh",-32.154662,133.401301,"direct from dataset",1,"Australia",2021,0.2,0.3,"EA",2.51,0.581469399,"https://doi.org/10.1007/s12237-023-01260-4"
"150","DC_2_B","Russell et al submitted","SKR DC_2_B","Davenport Creek","Intertidal saltmarsh",-32.154662,133.401301,"direct from dataset",1,"Australia",2021,0.3,0.4,"EA",1.01,0.806841454,"https://doi.org/10.1007/s12237-023-01260-4"
"151","DC_2_B","Russell et al submitted","SKR DC_2_B","Davenport Creek","Intertidal saltmarsh",-32.154662,133.401301,"direct from dataset",1,"Australia",2021,0.4,0.5,"EA",0,0.871920522,"https://doi.org/10.1007/s12237-023-01260-4"
"152","DC_2_C","Russell et al submitted","SKR DC_2_C","Davenport Creek","Intertidal saltmarsh",-32.154586,133.401028,"direct from dataset",1,"Australia",2021,0,0.05,"EA",2.15,0.824261197,"https://doi.org/10.1007/s12237-023-01260-4"
"153","DC_2_C","Russell et al submitted","SKR DC_2_C","Davenport Creek","Intertidal saltmarsh",-32.154586,133.401028,"direct from dataset",1,"Australia",2021,0.05,0.1,"EA",1.39,0.926076566,"https://doi.org/10.1007/s12237-023-01260-4"
"154","DC_2_C","Russell et al submitted","SKR DC_2_C","Davenport Creek","Intertidal saltmarsh",-32.154586,133.401028,"direct from dataset",1,"Australia",2021,0.1,0.2,"EA",0.68,1.047054686,"https://doi.org/10.1007/s12237-023-01260-4"
"155","DC_2_C","Russell et al submitted","SKR DC_2_C","Davenport Creek","Intertidal saltmarsh",-32.154586,133.401028,"direct from dataset",1,"Australia",2021,0.2,0.3,"EA",0.68,0.941210686,"https://doi.org/10.1007/s12237-023-01260-4"
"156","DC_2_C","Russell et al submitted","SKR DC_2_C","Davenport Creek","Intertidal saltmarsh",-32.154586,133.401028,"direct from dataset",1,"Australia",2021,0.3,0.4,"EA",0,1.158474565,"https://doi.org/10.1007/s12237-023-01260-4"
"157","DC_2_C","Russell et al submitted","SKR DC_2_C","Davenport Creek","Intertidal saltmarsh",-32.154586,133.401028,"direct from dataset",1,"Australia",2021,0.4,0.5,"EA",0,1.158816434,"https://doi.org/10.1007/s12237-023-01260-4"
"158","DC_3_A","Russell et al submitted","SKR DC_3_A","Davenport Creek","Intertidal saltmarsh",-32.151575,133.408533,"direct from dataset",1,"Australia",2021,0,0.05,"EA",19.9,0.166373239,"https://doi.org/10.1007/s12237-023-01260-4"
"159","DC_3_A","Russell et al submitted","SKR DC_3_A","Davenport Creek","Intertidal saltmarsh",-32.151575,133.408533,"direct from dataset",1,"Australia",2021,0.05,0.1,"EA",17.2,0.180057618,"https://doi.org/10.1007/s12237-023-01260-4"
"160","DC_3_A","Russell et al submitted","SKR DC_3_A","Davenport Creek","Intertidal saltmarsh",-32.151575,133.408533,"direct from dataset",1,"Australia",2021,0.1,0.2,"EA",9.94,0.199058274,"https://doi.org/10.1007/s12237-023-01260-4"
"161","DC_3_A","Russell et al submitted","SKR DC_3_A","Davenport Creek","Intertidal saltmarsh",-32.151575,133.408533,"direct from dataset",1,"Australia",2021,0.2,0.3,"EA",0.85,0.773313764,"https://doi.org/10.1007/s12237-023-01260-4"
"162","DC_3_A","Russell et al submitted","SKR DC_3_A","Davenport Creek","Intertidal saltmarsh",-32.151575,133.408533,"direct from dataset",1,"Australia",2021,0.3,0.4,"EA",0.51,0.880201462,"https://doi.org/10.1007/s12237-023-01260-4"
"163","DC_3_A","Russell et al submitted","SKR DC_3_A","Davenport Creek","Intertidal saltmarsh",-32.151575,133.408533,"direct from dataset",1,"Australia",2021,0.4,0.5,"EA",0,0.86844258,"https://doi.org/10.1007/s12237-023-01260-4"
"164","DC_3_B","Russell et al submitted","SKR DC_3_B","Davenport Creek","Intertidal saltmarsh",-32.151541,133.408471,"direct from dataset",1,"Australia",2021,0,0.05,"EA",14.1,0.180363839,"https://doi.org/10.1007/s12237-023-01260-4"
"165","DC_3_B","Russell et al submitted","SKR DC_3_B","Davenport Creek","Intertidal saltmarsh",-32.151541,133.408471,"direct from dataset",1,"Australia",2021,0.05,0.1,"EA",9.15,0.224489077,"https://doi.org/10.1007/s12237-023-01260-4"
"166","DC_3_B","Russell et al submitted","SKR DC_3_B","Davenport Creek","Intertidal saltmarsh",-32.151541,133.408471,"direct from dataset",1,"Australia",2021,0.1,0.2,"EA",5.85,0.327675363,"https://doi.org/10.1007/s12237-023-01260-4"
"167","DC_3_B","Russell et al submitted","SKR DC_3_B","Davenport Creek","Intertidal saltmarsh",-32.151541,133.408471,"direct from dataset",1,"Australia",2021,0.2,0.3,"EA",0.48,0.928924033,"https://doi.org/10.1007/s12237-023-01260-4"
"168","DC_3_B","Russell et al submitted","SKR DC_3_B","Davenport Creek","Intertidal saltmarsh",-32.151541,133.408471,"direct from dataset",1,"Australia",2021,0.3,0.4,"EA",0,1.124128397,"https://doi.org/10.1007/s12237-023-01260-4"
"169","DC_3_B","Russell et al submitted","SKR DC_3_B","Davenport Creek","Intertidal saltmarsh",-32.151541,133.408471,"direct from dataset",1,"Australia",2021,0.4,0.5,"EA",0,1.143493035,"https://doi.org/10.1007/s12237-023-01260-4"
"170","DC_3_C","Russell et al submitted","SKR DC_3_C","Davenport Creek","Intertidal saltmarsh",-32.151618,133.408471,"direct from dataset",1,"Australia",2021,0,0.05,"EA",22.6,0.147329912,"https://doi.org/10.1007/s12237-023-01260-4"
"171","DC_3_C","Russell et al submitted","SKR DC_3_C","Davenport Creek","Intertidal saltmarsh",-32.151618,133.408471,"direct from dataset",1,"Australia",2021,0.05,0.1,"EA",19.6,0.154324825,"https://doi.org/10.1007/s12237-023-01260-4"
"172","DC_3_C","Russell et al submitted","SKR DC_3_C","Davenport Creek","Intertidal saltmarsh",-32.151618,133.408471,"direct from dataset",1,"Australia",2021,0.1,0.2,"EA",8.15,0.303641111,"https://doi.org/10.1007/s12237-023-01260-4"
"173","DC_3_C","Russell et al submitted","SKR DC_3_C","Davenport Creek","Intertidal saltmarsh",-32.151618,133.408471,"direct from dataset",1,"Australia",2021,0.2,0.3,"EA",0.43,0.942403405,"https://doi.org/10.1007/s12237-023-01260-4"
"174","DC_3_C","Russell et al submitted","SKR DC_3_C","Davenport Creek","Intertidal saltmarsh",-32.151618,133.408471,"direct from dataset",1,"Australia",2021,0.3,0.4,"EA",0,1.140927499,"https://doi.org/10.1007/s12237-023-01260-4"
"175","DC_3_C","Russell et al submitted","SKR DC_3_C","Davenport Creek","Intertidal saltmarsh",-32.151618,133.408471,"direct from dataset",1,"Australia",2021,0.4,0.5,"EA",0,1.025467653,"https://doi.org/10.1007/s12237-023-01260-4"
"176","DC_1_A","Russell et al submitted","SKR DC_1_A","Davenport Creek","Supratidal saltmarsh",-32.158229,133.391459,"direct from dataset",1,"Australia",2021,0,0.05,"EA",0.74,1.12159894,"https://doi.org/10.1007/s12237-023-01260-4"
"177","DC_1_A","Russell et al submitted","SKR DC_1_A","Davenport Creek","Supratidal saltmarsh",-32.158229,133.391459,"direct from dataset",1,"Australia",2021,0.05,0.1,"EA",0.71,1.516890228,"https://doi.org/10.1007/s12237-023-01260-4"
"178","DC_1_A","Russell et al submitted","SKR DC_1_A","Davenport Creek","Supratidal saltmarsh",-32.158229,133.391459,"direct from dataset",1,"Australia",2021,0.1,0.2,"EA",0.41,1.430532329,"https://doi.org/10.1007/s12237-023-01260-4"
"179","DC_1_A","Russell et al submitted","SKR DC_1_A","Davenport Creek","Supratidal saltmarsh",-32.158229,133.391459,"direct from dataset",1,"Australia",2021,0.2,0.3,"EA",0,1.52039071,"https://doi.org/10.1007/s12237-023-01260-4"
"180","DC_1_A","Russell et al submitted","SKR DC_1_A","Davenport Creek","Supratidal saltmarsh",-32.158229,133.391459,"direct from dataset",1,"Australia",2021,0.3,0.4,"EA",0,1.546233492,"https://doi.org/10.1007/s12237-023-01260-4"
"181","DC_1_A","Russell et al submitted","SKR DC_1_A","Davenport Creek","Supratidal saltmarsh",-32.158229,133.391459,"direct from dataset",1,"Australia",2021,0.4,0.5,"EA",0,1.72967381,"https://doi.org/10.1007/s12237-023-01260-4"
"182","DC_1_B","Russell et al submitted","SKR DC_1_B","Davenport Creek","Supratidal saltmarsh",-32.158331,133.391651,"direct from dataset",1,"Australia",2021,0,0.05,"EA",0,1.416181092,"https://doi.org/10.1007/s12237-023-01260-4"
"183","DC_1_B","Russell et al submitted","SKR DC_1_B","Davenport Creek","Supratidal saltmarsh",-32.158331,133.391651,"direct from dataset",1,"Australia",2021,0.05,0.1,"EA",0.29,1.767154648,"https://doi.org/10.1007/s12237-023-01260-4"
"184","DC_1_B","Russell et al submitted","SKR DC_1_B","Davenport Creek","Supratidal saltmarsh",-32.158331,133.391651,"direct from dataset",1,"Australia",2021,0.1,0.2,"EA",0.25,1.387630374,"https://doi.org/10.1007/s12237-023-01260-4"
"185","DC_1_B","Russell et al submitted","SKR DC_1_B","Davenport Creek","Supratidal saltmarsh",-32.158331,133.391651,"direct from dataset",1,"Australia",2021,0.2,0.3,"EA",0,1.394194041,"https://doi.org/10.1007/s12237-023-01260-4"
"186","DC_1_B","Russell et al submitted","SKR DC_1_B","Davenport Creek","Supratidal saltmarsh",-32.158331,133.391651,"direct from dataset",1,"Australia",2021,0.3,0.4,"EA",0,1.252322499,"https://doi.org/10.1007/s12237-023-01260-4"
"187","DC_1_B","Russell et al submitted","SKR DC_1_B","Davenport Creek","Supratidal saltmarsh",-32.158331,133.391651,"direct from dataset",1,"Australia",2021,0.4,0.5,"EA",0,1.818336248,"https://doi.org/10.1007/s12237-023-01260-4"
"188","DC_1_C","Russell et al submitted","SKR DC_1_C","Davenport Creek","Supratidal saltmarsh",-32.158582,133.391617,"direct from dataset",1,"Australia",2021,0,0.05,"EA",1.61,0.916095345,"https://doi.org/10.1007/s12237-023-01260-4"
"189","DC_1_C","Russell et al submitted","SKR DC_1_C","Davenport Creek","Supratidal saltmarsh",-32.158582,133.391617,"direct from dataset",1,"Australia",2021,0.05,0.1,"EA",1.9,1.262096363,"https://doi.org/10.1007/s12237-023-01260-4"
"190","DC_1_C","Russell et al submitted","SKR DC_1_C","Davenport Creek","Supratidal saltmarsh",-32.158582,133.391617,"direct from dataset",1,"Australia",2021,0.1,0.2,"EA",0.94,1.124706214,"https://doi.org/10.1007/s12237-023-01260-4"
"191","DC_1_C","Russell et al submitted","SKR DC_1_C","Davenport Creek","Supratidal saltmarsh",-32.158582,133.391617,"direct from dataset",1,"Australia",2021,0.2,0.3,"EA",0,1.373160173,"https://doi.org/10.1007/s12237-023-01260-4"
"192","DC_1_C","Russell et al submitted","SKR DC_1_C","Davenport Creek","Supratidal saltmarsh",-32.158582,133.391617,"direct from dataset",1,"Australia",2021,0.3,0.4,"EA",0,1.219771704,"https://doi.org/10.1007/s12237-023-01260-4"
"193","DC_1_C","Russell et al submitted","SKR DC_1_C","Davenport Creek","Supratidal saltmarsh",-32.158582,133.391617,"direct from dataset",1,"Australia",2021,0.4,0.5,"EA",0.26,1.498503444,"https://doi.org/10.1007/s12237-023-01260-4"
"194","FH_IS_1","Russell et al submitted","SKR FH_IS_1","Franklin Harbour","Intertidal saltmarsh",-33.770451,136.873701,"direct from dataset",1,"Australia",2020,0,0.05,"EA",4.48,0.437625755,"https://doi.org/10.1007/s12237-023-01260-4"
"195","FH_IS_1","Russell et al submitted","SKR FH_IS_1","Franklin Harbour","Intertidal saltmarsh",-33.770451,136.873701,"direct from dataset",1,"Australia",2020,0.05,0.1,"EA",1.29,2.039738431,"https://doi.org/10.1007/s12237-023-01260-4"
"196","FH_IS_1","Russell et al submitted","SKR FH_IS_1","Franklin Harbour","Intertidal saltmarsh",-33.770451,136.873701,"direct from dataset",1,"Australia",2020,0.1,0.2,"EA",0.8,1.265090543,"https://doi.org/10.1007/s12237-023-01260-4"
"197","FH_IS_1","Russell et al submitted","SKR FH_IS_1","Franklin Harbour","Intertidal saltmarsh",-33.770451,136.873701,"direct from dataset",1,"Australia",2020,0.2,0.3,"EA",2.12,0.876509054,"https://doi.org/10.1007/s12237-023-01260-4"
"198","FH_IS_1","Russell et al submitted","SKR FH_IS_1","Franklin Harbour","Intertidal saltmarsh",-33.770451,136.873701,"direct from dataset",1,"Australia",2020,0.3,0.4,"EA",1.45,0.958249497,"https://doi.org/10.1007/s12237-023-01260-4"
"199","FH_IS_1","Russell et al submitted","SKR FH_IS_1","Franklin Harbour","Intertidal saltmarsh",-33.770451,136.873701,"direct from dataset",1,"Australia",2020,0.4,0.5,"EA",5.29,0.163480885,"https://doi.org/10.1007/s12237-023-01260-4"
"200","FH_IS_2","Russell et al submitted","SKR FH_IS_2","Franklin Harbour","Intertidal saltmarsh",-33.77036,136.873871,"direct from dataset",1,"Australia",2020,0,0.05,"EA",5.93,0.449572435,"https://doi.org/10.1007/s12237-023-01260-4"
"201","FH_IS_2","Russell et al submitted","SKR FH_IS_2","Franklin Harbour","Intertidal saltmarsh",-33.77036,136.873871,"direct from dataset",1,"Australia",2020,0.05,0.1,"EA",4.23,0.550176056,"https://doi.org/10.1007/s12237-023-01260-4"
"202","FH_IS_2","Russell et al submitted","SKR FH_IS_2","Franklin Harbour","Intertidal saltmarsh",-33.77036,136.873871,"direct from dataset",1,"Australia",2020,0.1,0.2,"EA",0,0.85792533,"https://doi.org/10.1007/s12237-023-01260-4"
"203","FH_IS_2","Russell et al submitted","SKR FH_IS_2","Franklin Harbour","Intertidal saltmarsh",-33.77036,136.873871,"direct from dataset",1,"Australia",2020,0.2,0.3,"EA",2.14,1.011625307,"https://doi.org/10.1007/s12237-023-01260-4"
"204","FH_IS_2","Russell et al submitted","SKR FH_IS_2","Franklin Harbour","Intertidal saltmarsh",-33.77036,136.873871,"direct from dataset",1,"Australia",2020,0.3,0.4,"EA",1.62,1.250558909,"https://doi.org/10.1007/s12237-023-01260-4"
"205","FH_IS_2","Russell et al submitted","SKR FH_IS_2","Franklin Harbour","Intertidal saltmarsh",-33.77036,136.873871,"direct from dataset",1,"Australia",2020,0.4,0.5,"EA",1.12,1.1848871,"https://doi.org/10.1007/s12237-023-01260-4"
"206","FH_IS_3","Russell et al submitted","SKR FH_IS_3","Franklin Harbour","Intertidal saltmarsh",-33.770449,136.874073,"direct from dataset",1,"Australia",2020,0,0.05,"EA",6.03,0.3722334,"https://doi.org/10.1007/s12237-023-01260-4"
"207","FH_IS_3","Russell et al submitted","SKR FH_IS_3","Franklin Harbour","Intertidal saltmarsh",-33.770449,136.874073,"direct from dataset",1,"Australia",2020,0.05,0.1,"EA",3.57,0.460261569,"https://doi.org/10.1007/s12237-023-01260-4"
"208","FH_IS_3","Russell et al submitted","SKR FH_IS_3","Franklin Harbour","Intertidal saltmarsh",-33.770449,136.874073,"direct from dataset",1,"Australia",2020,0.1,0.2,"EA",1.34,0.872736419,"https://doi.org/10.1007/s12237-023-01260-4"
"209","FH_IS_3","Russell et al submitted","SKR FH_IS_3","Franklin Harbour","Intertidal saltmarsh",-33.770449,136.874073,"direct from dataset",1,"Australia",2020,0.2,0.3,"EA",2.15,0.948189135,"https://doi.org/10.1007/s12237-023-01260-4"
"210","FH_IS_3","Russell et al submitted","SKR FH_IS_3","Franklin Harbour","Intertidal saltmarsh",-33.770449,136.874073,"direct from dataset",1,"Australia",2020,0.3,0.4,"EA",1.64,1.053822938,"https://doi.org/10.1007/s12237-023-01260-4"
"211","FH_IS_3","Russell et al submitted","SKR FH_IS_3","Franklin Harbour","Intertidal saltmarsh",-33.770449,136.874073,"direct from dataset",1,"Australia",2020,0.4,0.5,"EA",0.73,0.977112676,"https://doi.org/10.1007/s12237-023-01260-4"
"212","FH_SS_1","Russell et al submitted","SKR FH_SS_1","Franklin Harbour","Supratidal saltmarsh",-33.77112,136.869021,"direct from dataset",1,"Australia",2020,0,0.05,"EA",2.17,0.900478761,"https://doi.org/10.1007/s12237-023-01260-4"
"213","FH_SS_1","Russell et al submitted","SKR FH_SS_1","Franklin Harbour","Supratidal saltmarsh",-33.77112,136.869021,"direct from dataset",1,"Australia",2020,0.05,0.1,"EA",1.96,1.189772843,"https://doi.org/10.1007/s12237-023-01260-4"
"214","FH_SS_1","Russell et al submitted","SKR FH_SS_1","Franklin Harbour","Supratidal saltmarsh",-33.77112,136.869021,"direct from dataset",1,"Australia",2020,0.1,0.2,"EA",0.69,1.841100076,"https://doi.org/10.1007/s12237-023-01260-4"
"215","FH_SS_1","Russell et al submitted","SKR FH_SS_1","Franklin Harbour","Supratidal saltmarsh",-33.77112,136.869021,"direct from dataset",1,"Australia",2020,0.2,0.3,"EA",0.34,2.316271963,"https://doi.org/10.1007/s12237-023-01260-4"
"216","FH_SS_1","Russell et al submitted","SKR FH_SS_1","Franklin Harbour","Supratidal saltmarsh",-33.77112,136.869021,"direct from dataset",1,"Australia",2020,0.3,0.4,"EA",0.58,1.780494016,"https://doi.org/10.1007/s12237-023-01260-4"
"217","FH_SS_1","Russell et al submitted","SKR FH_SS_1","Franklin Harbour","Supratidal saltmarsh",-33.77112,136.869021,"direct from dataset",1,"Australia",2020,0.4,0.5,"EA",0,1.227909346,"https://doi.org/10.1007/s12237-023-01260-4"
"218","FH_SS_2","Russell et al submitted","SKR FH_SS_2","Franklin Harbour","Supratidal saltmarsh",-33.771225,136.868794,"direct from dataset",1,"Australia",2020,0,0.05,"EA",1.39,1.493327901,"https://doi.org/10.1007/s12237-023-01260-4"
"219","FH_SS_2","Russell et al submitted","SKR FH_SS_2","Franklin Harbour","Supratidal saltmarsh",-33.771225,136.868794,"direct from dataset",1,"Australia",2020,0.05,0.1,"EA",0.87,1.684832434,"https://doi.org/10.1007/s12237-023-01260-4"
"220","FH_SS_2","Russell et al submitted","SKR FH_SS_2","Franklin Harbour","Supratidal saltmarsh",-33.771225,136.868794,"direct from dataset",1,"Australia",2020,0.1,0.2,"EA",0,1.963840081,"https://doi.org/10.1007/s12237-023-01260-4"
"221","FH_SS_2","Russell et al submitted","SKR FH_SS_2","Franklin Harbour","Supratidal saltmarsh",-33.771225,136.868794,"direct from dataset",1,"Australia",2020,0.2,0.3,"EA",0.34,2.103386809,"https://doi.org/10.1007/s12237-023-01260-4"
"222","FH_SS_2","Russell et al submitted","SKR FH_SS_2","Franklin Harbour","Supratidal saltmarsh",-33.771225,136.868794,"direct from dataset",1,"Australia",2020,0.3,0.4,"EA",0.66,1.074102368,"https://doi.org/10.1007/s12237-023-01260-4"
