Marsh_type,Marsh_zone,Source,Site_name,Site,Core,Habitat_type,Soil_type,Latitude,Longitude,accuracy_flag,accuracy_code,Country,Nation,Year_collected,U_depth_m,L_depth_m,Method,OC_perc,N_perc,BD_reported_g_cm3,DOI
Natural,HM,Smeaton et al 2022b,CS Skin-2,Skinflats,Skin-2,Salt marsh,Humified Peat (Substantia Humosa),56.058454,-3.7345298,direct from dataset,1,UK,Scotland,2019,0.11,0.12,EA,9.47,0.52,0.27907676,unpublished
Natural,HM,Smeaton et al 2022b,CS Skin-2,Skinflats,Skin-2,Salt marsh,Humified Peat (Substantia Humosa),56.058454,-3.7345298,direct from dataset,1,UK,Scotland,2019,0.12,0.13,EA,9.2,0.58,0.393049169,unpublished
Natural,HM,Smeaton et al 2022b,CS Skin-2,Skinflats,Skin-2,Salt marsh,Silt with Organic,56.058454,-3.7345298,direct from dataset,1,UK,Scotland,2019,0.13,0.14,EA,7.23,0.48,0.318924655,unpublished
Natural,HM,Smeaton et al 2022b,CS Skin-2,Skinflats,Skin-2,Salt marsh,Silt with Organic,56.058454,-3.7345298,direct from dataset,1,UK,Scotland,2019,0.14,0.15,EA,7.67,0.48,0.517859922,unpublished
Natural,HM,Smeaton et al 2022b,CS Skin-2,Skinflats,Skin-2,Salt marsh,Silt with Organic,56.058454,-3.7345298,direct from dataset,1,UK,Scotland,2019,0.15,0.16,EA,5.39,0.39,0.612327556,unpublished
Natural,HM,Smeaton et al 2022b,CS Skin-2,Skinflats,Skin-2,Salt marsh,Silt with Organic,56.058454,-3.7345298,direct from dataset,1,UK,Scotland,2019,0.16,0.17,EA,6.11,0.43,0.791867704,unpublished
Natural,HM,Smeaton et al 2022b,CS Skin-2,Skinflats,Skin-2,Salt marsh,Silt with Organic,56.058454,-3.7345298,direct from dataset,1,UK,Scotland,2019,0.17,0.18,EA,7.22,0.5,0.600371418,unpublished
Natural,HM,Smeaton et al 2022b,CS Skin-2,Skinflats,Skin-2,Salt marsh,Silt with Organic,56.058454,-3.7345298,direct from dataset,1,UK,Scotland,2019,0.18,0.19,EA,5.64,0.38,0.719373895,unpublished
Natural,HM,Smeaton et al 2022b,CS Skin-2,Skinflats,Skin-2,Salt marsh,Silt with Organic,56.058454,-3.7345298,direct from dataset,1,UK,Scotland,2019,0.19,0.2,EA,4.72,0.33,0.755143261,unpublished
Natural,HM,Smeaton et al 2022b,CS Skin-2,Skinflats,Skin-2,Salt marsh,Basal Mud,56.058454,-3.7345298,direct from dataset,1,UK,Scotland,2019,0.2,0.21,EA,5.15,0.34,0.769883268,unpublished
Natural,HM,Smeaton et al 2022b,CS Skin-2,Skinflats,Skin-2,Salt marsh,Basal Mud,56.058454,-3.7345298,direct from dataset,1,UK,Scotland,2019,0.21,0.22,EA,5.68,NA,0.861786346,unpublished
Natural,HM,Smeaton et al 2022b,CS Skin-2,Skinflats,Skin-2,Salt marsh,Basal Mud,56.058454,-3.7345298,direct from dataset,1,UK,Scotland,2019,0.22,0.23,EA,6,0.38,0.687920057,unpublished
Natural,HM,Smeaton et al 2022b,CS Skin-2,Skinflats,Skin-2,Salt marsh,Basal Mud,56.058454,-3.7345298,direct from dataset,1,UK,Scotland,2019,0.23,0.24,EA,4.62,NA,0.880233463,unpublished
Natural,HM,Smeaton et al 2022b,CS Skin-2,Skinflats,Skin-2,Salt marsh,Basal Mud,56.058454,-3.7345298,direct from dataset,1,UK,Scotland,2019,0.24,0.25,EA,4.86,0.29,0.741340644,unpublished
Natural,HM,Smeaton et al 2022b,CS Skin-2,Skinflats,Skin-2,Salt marsh,Basal Mud,56.058454,-3.7345298,direct from dataset,1,UK,Scotland,2019,0.25,0.26,EA,5.52,NA,0.794545455,unpublished
Natural,HM,Smeaton et al 2022b,CS Skin-2,Skinflats,Skin-2,Salt marsh,Basal Mud,56.058454,-3.7345298,direct from dataset,1,UK,Scotland,2019,0.26,0.27,EA,5.5,0.3,0.865921472,unpublished
Natural,HM,Smeaton et al 2022b,CS Skin-2,Skinflats,Skin-2,Salt marsh,Basal Mud,56.058454,-3.7345298,direct from dataset,1,UK,Scotland,2019,0.27,0.28,EA,6.18,NA,0.797127697,unpublished
Natural,HM,Smeaton et al 2022b,CS Skin-2,Skinflats,Skin-2,Salt marsh,Basal Mud,56.058454,-3.7345298,direct from dataset,1,UK,Scotland,2019,0.28,0.29,EA,4.9,0.23,0.779186417,unpublished
Natural,HM,Smeaton et al 2022b,CS Skin-2,Skinflats,Skin-2,Salt marsh,Basal Mud,56.058454,-3.7345298,direct from dataset,1,UK,Scotland,2019,0.29,0.3,EA,4.44,NA,0.845405023,unpublished
Natural,HM,Smeaton et al 2022b,CS Skin-2,Skinflats,Skin-2,Salt marsh,Basal Mud,56.058454,-3.7345298,direct from dataset,1,UK,Scotland,2019,0.3,0.31,EA,3.14,0.21,0.804000707,unpublished
Natural,HM,Smeaton et al 2022b,CS Skin-2,Skinflats,Skin-2,Salt marsh,Basal Mud,56.058454,-3.7345298,direct from dataset,1,UK,Scotland,2019,0.31,0.32,EA,3.95,NA,0.803346304,unpublished
Natural,HM,Smeaton et al 2022b,CS Skin-2,Skinflats,Skin-2,Salt marsh,Basal Mud,56.058454,-3.7345298,direct from dataset,1,UK,Scotland,2019,0.32,0.33,EA,3.65,0.25,0.78868058,unpublished
Natural,HM,Smeaton et al 2022b,CS Skin-2,Skinflats,Skin-2,Salt marsh,Basal Mud,56.058454,-3.7345298,direct from dataset,1,UK,Scotland,2019,0.33,0.34,EA,4.13,NA,0.759235939,unpublished
Natural,HM,Smeaton et al 2022b,CS Skin-2,Skinflats,Skin-2,Salt marsh,Basal Mud,56.058454,-3.7345298,direct from dataset,1,UK,Scotland,2019,0.34,0.35,EA,3.47,0.22,0.86307393,unpublished
Natural,HM,Smeaton et al 2022b,CS Skin-2,Skinflats,Skin-2,Salt marsh,Basal Mud,56.058454,-3.7345298,direct from dataset,1,UK,Scotland,2019,0.35,0.36,EA,3.43,NA,0.85238769,unpublished
Natural,HM,Smeaton et al 2022b,CS Skin-2,Skinflats,Skin-2,Salt marsh,Basal Mud,56.058454,-3.7345298,direct from dataset,1,UK,Scotland,2019,0.36,0.37,EA,3.74,0.26,0.849147506,unpublished
Natural,HM,Smeaton et al 2022b,CS Skin-2,Skinflats,Skin-2,Salt marsh,Basal Mud,56.058454,-3.7345298,direct from dataset,1,UK,Scotland,2019,0.37,0.38,EA,3.68,NA,0.748397595,unpublished
Natural,HM,Smeaton et al 2022b,CS Skin-2,Skinflats,Skin-2,Salt marsh,Basal Mud,56.058454,-3.7345298,direct from dataset,1,UK,Scotland,2019,0.38,0.39,EA,2.58,0.16,0.725956845,unpublished
Natural,HM,Smeaton et al 2022b,CS Skin-2,Skinflats,Skin-2,Salt marsh,Basal Mud,56.058454,-3.7345298,direct from dataset,1,UK,Scotland,2019,0.39,0.4,EA,3.01,NA,0.729497701,unpublished
Natural,HM,Smeaton et al 2022b,CS Skin-2,Skinflats,Skin-2,Salt marsh,Basal Mud,56.058454,-3.7345298,direct from dataset,1,UK,Scotland,2019,0.4,0.41,EA,3.2,0.22,0.71750619,unpublished
Natural,HM,Smeaton et al 2022b,CS Skin-2,Skinflats,Skin-2,Salt marsh,Basal Mud,56.058454,-3.7345298,direct from dataset,1,UK,Scotland,2019,0.41,0.42,EA,3.28,NA,0.544662186,unpublished
Natural,HM,Smeaton et al 2022b,CS Skin-2,Skinflats,Skin-2,Salt marsh,Basal Mud,56.058454,-3.7345298,direct from dataset,1,UK,Scotland,2019,0.42,0.43,EA,2.55,0.16,0.3390237,unpublished
Natural,HM,Smeaton et al 2022b,CS SU-19-1,Sunderland,SU-19-1,Salt marsh,Sandy Silt with Roots,54.003307,-2.8885075,direct from dataset,1,UK,England,2019,0,0.01,EA,4.44,0.24,0.523457258,unpublished
Natural,HM,Smeaton et al 2022b,CS SU-19-1,Sunderland,SU-19-1,Salt marsh,Sandy Silt with Roots,54.003307,-2.8885075,direct from dataset,1,UK,England,2019,0.01,0.02,EA,4.15,0.27,0.604744172,unpublished
Natural,HM,Smeaton et al 2022b,CS SU-19-1,Sunderland,SU-19-1,Salt marsh,Sandy Silt with Roots,54.003307,-2.8885075,direct from dataset,1,UK,England,2019,0.02,0.03,EA,4.15,0.34,0.929382033,unpublished
Natural,HM,Smeaton et al 2022b,CS SU-19-1,Sunderland,SU-19-1,Salt marsh,Sandy Silt with Roots,54.003307,-2.8885075,direct from dataset,1,UK,England,2019,0.03,0.04,EA,4.28,0.38,0.845129624,unpublished
Natural,HM,Smeaton et al 2022b,CS SU-19-1,Sunderland,SU-19-1,Salt marsh,Sandy Silt with Roots,54.003307,-2.8885075,direct from dataset,1,UK,England,2019,0.04,0.05,EA,3.19,0.26,0.558026733,unpublished
Natural,HM,Smeaton et al 2022b,CS SU-19-1,Sunderland,SU-19-1,Salt marsh,Sandy Silt with Roots,54.003307,-2.8885075,direct from dataset,1,UK,England,2019,0.05,0.06,EA,3.33,0.2,0.54072179,unpublished
Natural,HM,Smeaton et al 2022b,CS SU-19-1,Sunderland,SU-19-1,Salt marsh,Sandy Silt with Roots,54.003307,-2.8885075,direct from dataset,1,UK,England,2019,0.06,0.07,EA,3.14,0.23,0.482447,unpublished
Natural,HM,Smeaton et al 2022b,CS SU-19-1,Sunderland,SU-19-1,Salt marsh,Sandy Silt with Roots,54.003307,-2.8885075,direct from dataset,1,UK,England,2019,0.07,0.08,EA,3.26,0.25,0.48294125,unpublished
Natural,HM,Smeaton et al 2022b,CS SU-19-1,Sunderland,SU-19-1,Salt marsh,Sandy Silt with Roots,54.003307,-2.8885075,direct from dataset,1,UK,England,2019,0.08,0.09,EA,2.36,0.17,0.536065278,unpublished
Natural,HM,Smeaton et al 2022b,CS SU-19-1,Sunderland,SU-19-1,Salt marsh,Sandy Silt with Roots,54.003307,-2.8885075,direct from dataset,1,UK,England,2019,0.09,0.1,EA,2.48,0.18,0.551735157,unpublished
Natural,HM,Smeaton et al 2022b,CS SU-19-1,Sunderland,SU-19-1,Salt marsh,Sandy Silt with Roots,54.003307,-2.8885075,direct from dataset,1,UK,England,2019,0.1,0.11,EA,2.65,0.18,0.616226919,unpublished
Natural,HM,Smeaton et al 2022b,CS SU-19-1,Sunderland,SU-19-1,Salt marsh,Sandy Silt with Roots,54.003307,-2.8885075,direct from dataset,1,UK,England,2019,0.11,0.12,EA,2.14,0.22,0.525611439,unpublished
Natural,HM,Smeaton et al 2022b,CS SU-19-1,Sunderland,SU-19-1,Salt marsh,Sandy Silt with Roots,54.003307,-2.8885075,direct from dataset,1,UK,England,2019,0.12,0.13,EA,2.28,0.24,0.684846752,unpublished
Natural,HM,Smeaton et al 2022b,CS SU-19-1,Sunderland,SU-19-1,Salt marsh,Sandy Silt with Roots,54.003307,-2.8885075,direct from dataset,1,UK,England,2019,0.13,0.14,EA,2.44,0.24,0.702126826,unpublished
Natural,HM,Smeaton et al 2022b,CS SU-19-1,Sunderland,SU-19-1,Salt marsh,Sandy Silt with Roots,54.003307,-2.8885075,direct from dataset,1,UK,England,2019,0.14,0.15,EA,2.52,0.27,0.877246503,unpublished
Natural,HM,Smeaton et al 2022b,CS SU-19-1,Sunderland,SU-19-1,Salt marsh,Sandy Silt with Roots,54.003307,-2.8885075,direct from dataset,1,UK,England,2019,0.15,0.16,EA,2.65,0.33,0.840839913,unpublished
Natural,HM,Smeaton et al 2022b,CS SU-19-1,Sunderland,SU-19-1,Salt marsh,Sandy Silt with Roots,54.003307,-2.8885075,direct from dataset,1,UK,England,2019,0.16,0.17,EA,2.96,0.3,0.562372397,unpublished
Natural,HM,Smeaton et al 2022b,CS SU-19-1,Sunderland,SU-19-1,Salt marsh,Sandy Silt with Roots,54.003307,-2.8885075,direct from dataset,1,UK,England,2019,0.17,0.18,EA,2.11,0.2,0.915984458,unpublished
Natural,HM,Smeaton et al 2022b,CS SU-19-1,Sunderland,SU-19-1,Salt marsh,Sandy Silt with Roots,54.003307,-2.8885075,direct from dataset,1,UK,England,2019,0.18,0.19,EA,2.57,0.19,1.020019273,unpublished
Natural,HM,Smeaton et al 2022b,CS SU-19-1,Sunderland,SU-19-1,Salt marsh,Sandy Silt with Roots,54.003307,-2.8885075,direct from dataset,1,UK,England,2019,0.19,0.2,EA,2.37,0.22,0.673388872,unpublished
Natural,HM,Smeaton et al 2022b,CS SU-19-1,Sunderland,SU-19-1,Salt marsh,Sandy Silt with Roots,54.003307,-2.8885075,direct from dataset,1,UK,England,2019,0.2,0.21,EA,2.67,0.26,0.652220081,unpublished
Natural,HM,Smeaton et al 2022b,CS SU-19-1,Sunderland,SU-19-1,Salt marsh,Sandy Silt with Roots,54.003307,-2.8885075,direct from dataset,1,UK,England,2019,0.21,0.22,EA,2.97,NA,0.513053155,unpublished
Natural,HM,Smeaton et al 2022b,CS SU-19-1,Sunderland,SU-19-1,Salt marsh,Sandy Silt with Roots,54.003307,-2.8885075,direct from dataset,1,UK,England,2019,0.22,0.23,EA,2.15,0.14,0.863155735,unpublished
Natural,HM,Smeaton et al 2022b,CS SU-19-1,Sunderland,SU-19-1,Salt marsh,Sandy Silt with Roots,54.003307,-2.8885075,direct from dataset,1,UK,England,2019,0.23,0.24,EA,2.02,NA,0.525580354,unpublished
Natural,HM,Smeaton et al 2022b,CS SU-19-1,Sunderland,SU-19-1,Salt marsh,Sandy Silt with Roots,54.003307,-2.8885075,direct from dataset,1,UK,England,2019,0.24,0.25,EA,1.97,0.09,0.891719615,unpublished
Natural,HM,Smeaton et al 2022b,CS SU-19-1,Sunderland,SU-19-1,Salt marsh,Sandy Silt with Roots,54.003307,-2.8885075,direct from dataset,1,UK,England,2019,0.25,0.26,EA,0.96,NA,0.993314268,unpublished
Natural,HM,Smeaton et al 2022b,CS SU-19-1,Sunderland,SU-19-1,Salt marsh,Sandy Silt with Roots,54.003307,-2.8885075,direct from dataset,1,UK,England,2019,0.26,0.27,EA,1.01,0.05,0.986258004,unpublished
Natural,HM,Smeaton et al 2022b,CS SU-19-1,Sunderland,SU-19-1,Salt marsh,Sandy Silt with Roots,54.003307,-2.8885075,direct from dataset,1,UK,England,2019,0.27,0.28,EA,0.82,NA,0.850811937,unpublished
Natural,HM,Smeaton et al 2022b,CS SU-19-1,Sunderland,SU-19-1,Salt marsh,Sandy Silt with Roots,54.003307,-2.8885075,direct from dataset,1,UK,England,2019,0.28,0.29,EA,1.12,0.05,0.677886851,unpublished
Natural,HM,Smeaton et al 2022b,CS SU-19-1,Sunderland,SU-19-1,Salt marsh,Sandy Silt with Roots,54.003307,-2.8885075,direct from dataset,1,UK,England,2019,0.29,0.3,EA,0.76,NA,0.946108797,unpublished
Natural,HM,Smeaton et al 2022b,CS SU-19-1,Sunderland,SU-19-1,Salt marsh,Sandy Silt with Roots,54.003307,-2.8885075,direct from dataset,1,UK,England,2019,0.3,0.31,EA,0.69,0.02,0.61538452,unpublished
Natural,HM,Smeaton et al 2022b,CS SU-19-1,Sunderland,SU-19-1,Salt marsh,Sandy Silt with Roots,54.003307,-2.8885075,direct from dataset,1,UK,England,2019,0.31,0.32,EA,0.64,NA,0.919217283,unpublished
Natural,HM,Smeaton et al 2022b,CS SU-19-1,Sunderland,SU-19-1,Salt marsh,Sandy Silt,54.003307,-2.8885075,direct from dataset,1,UK,England,2019,0.32,0.33,EA,0.79,0.03,1.100995337,unpublished
Natural,HM,Smeaton et al 2022b,CS SU-19-1,Sunderland,SU-19-1,Salt marsh,Sandy Silt,54.003307,-2.8885075,direct from dataset,1,UK,England,2019,0.33,0.34,EA,0.73,NA,0.797358408,unpublished
Natural,HM,Smeaton et al 2022b,CS SU-19-1,Sunderland,SU-19-1,Salt marsh,Sandy Silt,54.003307,-2.8885075,direct from dataset,1,UK,England,2019,0.34,0.35,EA,0.51,0.02,0.891529997,unpublished
Natural,HM,Smeaton et al 2022b,CS SU-19-1,Sunderland,SU-19-1,Salt marsh,Sandy Silt,54.003307,-2.8885075,direct from dataset,1,UK,England,2019,0.35,0.36,EA,0.63,NA,0.581980727,unpublished
Natural,HM,Smeaton et al 2022b,CS SU-19-1,Sunderland,SU-19-1,Salt marsh,Sandy Silt,54.003307,-2.8885075,direct from dataset,1,UK,England,2019,0.36,0.37,EA,0.55,0.02,1.003040721,unpublished
Natural,HM,Smeaton et al 2022b,CS SU-19-1,Sunderland,SU-19-1,Salt marsh,Sandy Silt,54.003307,-2.8885075,direct from dataset,1,UK,England,2019,0.37,0.38,EA,0.57,NA,0.647433012,unpublished
Natural,HM,Smeaton et al 2022b,CS SU-19-1,Sunderland,SU-19-1,Salt marsh,Sandy Silt,54.003307,-2.8885075,direct from dataset,1,UK,England,2019,0.38,0.39,EA,0.52,0.01,1.261470936,unpublished
Natural,HM,Smeaton et al 2022b,CS SU-19-1,Sunderland,SU-19-1,Salt marsh,Sandy Silt,54.003307,-2.8885075,direct from dataset,1,UK,England,2019,0.39,0.4,EA,0.57,NA,0.983665527,unpublished
Natural,HM,Smeaton et al 2022b,CS SU-19-1,Sunderland,SU-19-1,Salt marsh,Sandy Silt,54.003307,-2.8885075,direct from dataset,1,UK,England,2019,0.4,0.41,EA,0.55,0.02,0.727367734,unpublished
Natural,HM,Smeaton et al 2022b,CS SU-19-1,Sunderland,SU-19-1,Salt marsh,Sandy Silt,54.003307,-2.8885075,direct from dataset,1,UK,England,2019,0.41,0.42,EA,0.5,NA,1.148679515,unpublished
Natural,HM,Smeaton et al 2022b,CS SU-19-1,Sunderland,SU-19-1,Salt marsh,Sandy Silt,54.003307,-2.8885075,direct from dataset,1,UK,England,2019,0.42,0.43,EA,0.61,0.02,0.890644078,unpublished
Natural,HM,Smeaton et al 2022b,CS SU-19-1,Sunderland,SU-19-1,Salt marsh,Sandy Silt,54.003307,-2.8885075,direct from dataset,1,UK,England,2019,0.43,0.44,EA,0.56,NA,1.036693192,unpublished
Natural,HM,Smeaton et al 2022b,CS SU-19-1,Sunderland,SU-19-1,Salt marsh,Sandy Silt,54.003307,-2.8885075,direct from dataset,1,UK,England,2019,0.44,0.45,EA,0.55,0.02,0.935791731,unpublished
Natural,HM,Smeaton et al 2022b,CS SU-19-1,Sunderland,SU-19-1,Salt marsh,Sandy Silt,54.003307,-2.8885075,direct from dataset,1,UK,England,2019,0.45,0.46,EA,0.53,NA,1.055341001,unpublished
Natural,HM,Smeaton et al 2022b,CS SU-19-1,Sunderland,SU-19-1,Salt marsh,Sandy Silt,54.003307,-2.8885075,direct from dataset,1,UK,England,2019,0.46,0.47,EA,0.54,0.02,1.35778738,unpublished
Natural,HM,Smeaton et al 2022b,CS SU-19-1,Sunderland,SU-19-1,Salt marsh,Sandy Silt,54.003307,-2.8885075,direct from dataset,1,UK,England,2019,0.47,0.48,EA,0.46,NA,1.17304383,unpublished
Natural,HM,Smeaton et al 2022b,CS SU-19-1,Sunderland,SU-19-1,Salt marsh,Sandy Silt,54.003307,-2.8885075,direct from dataset,1,UK,England,2019,0.48,0.49,EA,0.44,0.01,0.551735157,unpublished
Natural,HM,Smeaton et al 2022b,CS SU-19-1,Sunderland,SU-19-1,Salt marsh,Sandy Silt,54.003307,-2.8885075,direct from dataset,1,UK,England,2019,0.49,0.5,EA,0.57,NA,0.958054709,unpublished
Natural,HM,Smeaton et al 2022b,CS SU-19-1,Sunderland,SU-19-1,Salt marsh,Sandy Silt,54.003307,-2.8885075,direct from dataset,1,UK,England,2019,0.5,0.51,EA,0.29,0.01,1.041837737,unpublished
Natural,HM,Smeaton et al 2022b,CS SU-19-1,Sunderland,SU-19-1,Salt marsh,Sandy Silt,54.003307,-2.8885075,direct from dataset,1,UK,England,2019,0.51,0.52,EA,0.29,NA,0.912900839,unpublished
Natural,HM,Smeaton et al 2022b,CS SU-19-1,Sunderland,SU-19-1,Salt marsh,Sandy Silt,54.003307,-2.8885075,direct from dataset,1,UK,England,2019,0.52,0.53,EA,0.24,0.01,0.935791731,unpublished
Natural,HM,Smeaton et al 2022b,CS SU-19-1,Sunderland,SU-19-1,Salt marsh,Sand,54.003307,-2.8885075,direct from dataset,1,UK,England,2019,0.53,0.54,EA,0.5,NA,1.16406963,unpublished
Natural,HM,Smeaton et al 2022b,CS SU-19-1,Sunderland,SU-19-1,Salt marsh,Sand,54.003307,-2.8885075,direct from dataset,1,UK,England,2019,0.54,0.55,EA,0.55,0.03,0.868822505,unpublished
Natural,HM,Smeaton et al 2022b,CS SU-19-1,Sunderland,SU-19-1,Salt marsh,Sand,54.003307,-2.8885075,direct from dataset,1,UK,England,2019,0.55,0.56,EA,0.48,NA,0.596805098,unpublished
Natural,HM,Smeaton et al 2022b,CS SU-19-1,Sunderland,SU-19-1,Salt marsh,Sand,54.003307,-2.8885075,direct from dataset,1,UK,England,2019,0.56,0.57,EA,0.44,0.03,0.733242773,unpublished
Natural,HM,Smeaton et al 2022b,CS SU-19-1,Sunderland,SU-19-1,Salt marsh,Sand,54.003307,-2.8885075,direct from dataset,1,UK,England,2019,0.57,0.58,EA,0.19,NA,0.841290643,unpublished
Natural,HM,Smeaton et al 2022b,CS SU-19-1,Sunderland,SU-19-1,Salt marsh,Sand,54.003307,-2.8885075,direct from dataset,1,UK,England,2019,0.58,0.59,EA,0.41,0.02,0.571271993,unpublished
Natural,HM,Smeaton et al 2022b,CS SU-19-1,Sunderland,SU-19-1,Salt marsh,Sand,54.003307,-2.8885075,direct from dataset,1,UK,England,2019,0.59,0.6,EA,0.09,NA,0.911632577,unpublished
Natural,HM,Smeaton et al 2022b,CS SU-19-1,Sunderland,SU-19-1,Salt marsh,Sand,54.003307,-2.8885075,direct from dataset,1,UK,England,2019,0.6,0.61,EA,0.11,0.01,0.967262045,unpublished
Natural,HM,Smeaton et al 2022b,CS SU-19-1,Sunderland,SU-19-1,Salt marsh,Sand,54.003307,-2.8885075,direct from dataset,1,UK,England,2019,0.61,0.62,EA,0.12,NA,1.152866646,unpublished
Natural,HM,Smeaton et al 2022b,CS SU-19-1,Sunderland,SU-19-1,Salt marsh,Sand,54.003307,-2.8885075,direct from dataset,1,UK,England,2019,0.62,0.63,EA,0.29,0.01,1.232655269,unpublished
Natural,HM,Smeaton et al 2022b,CS SU-19-1,Sunderland,SU-19-1,Salt marsh,Sand,54.003307,-2.8885075,direct from dataset,1,UK,England,2019,0.63,0.64,EA,0.42,NA,0.91304383,unpublished
Natural,HM,Smeaton et al 2022b,CS SU-19-1,Sunderland,SU-19-1,Salt marsh,Sand,54.003307,-2.8885075,direct from dataset,1,UK,England,2019,0.64,0.65,EA,0.41,0.02,0.728405968,unpublished
Natural,HM,Smeaton et al 2022b,CS SU-19-1,Sunderland,SU-19-1,Salt marsh,Sand,54.003307,-2.8885075,direct from dataset,1,UK,England,2019,0.65,0.66,EA,0.55,NA,0.794977308,unpublished
Natural,HM,Smeaton et al 2022b,CS SU-19-1,Sunderland,SU-19-1,Salt marsh,Sand,54.003307,-2.8885075,direct from dataset,1,UK,England,2019,0.66,0.67,EA,0.31,0.02,0.882524712,unpublished
Natural,HM,Smeaton et al 2022b,CS SU-19-1,Sunderland,SU-19-1,Salt marsh,Sand,54.003307,-2.8885075,direct from dataset,1,UK,England,2019,0.67,0.68,EA,0.82,NA,0.923587815,unpublished
Natural,HM,Smeaton et al 2022b,CS SU-19-1,Sunderland,SU-19-1,Salt marsh,Sand,54.003307,-2.8885075,direct from dataset,1,UK,England,2019,0.68,0.69,EA,1.35,0.06,0.864700653,unpublished
Natural,HM,Smeaton et al 2022b,CS SU-19-1,Sunderland,SU-19-1,Salt marsh,Sand,54.003307,-2.8885075,direct from dataset,1,UK,England,2019,0.69,0.7,EA,1.02,NA,0.987756295,unpublished
Natural,HM,Smeaton et al 2022b,CS SU-19-1,Sunderland,SU-19-1,Salt marsh,Sand,54.003307,-2.8885075,direct from dataset,1,UK,England,2019,0.7,0.71,EA,0.43,0.02,0.992108175,unpublished
Natural,HM,Smeaton et al 2022b,CS SU-19-1,Sunderland,SU-19-1,Salt marsh,Sand,54.003307,-2.8885075,direct from dataset,1,UK,England,2019,0.71,0.72,EA,0.57,NA,0.977370842,unpublished
Natural,HM,Smeaton et al 2022b,CS SU-19-1,Sunderland,SU-19-1,Salt marsh,Sand,54.003307,-2.8885075,direct from dataset,1,UK,England,2019,0.72,0.73,EA,0.5,0.02,0.858735468,unpublished
Natural,HM,Smeaton et al 2022b,CS SU-19-1,Sunderland,SU-19-1,Salt marsh,Sand,54.003307,-2.8885075,direct from dataset,1,UK,England,2019,0.73,0.74,EA,0.43,NA,0.948057818,unpublished
Natural,HM,Smeaton et al 2022b,CS SU-19-1,Sunderland,SU-19-1,Salt marsh,Sand,54.003307,-2.8885075,direct from dataset,1,UK,England,2019,0.74,0.75,EA,0.48,0.03,1.186391669,unpublished
Natural,HM,Smeaton et al 2022b,CS SU-19-1,Sunderland,SU-19-1,Salt marsh,Sand,54.003307,-2.8885075,direct from dataset,1,UK,England,2019,0.75,0.76,EA,0.34,NA,1.046702518,unpublished
Natural,HM,Smeaton et al 2022b,CS SU-19-1,Sunderland,SU-19-1,Salt marsh,Sand,54.003307,-2.8885075,direct from dataset,1,UK,England,2019,0.76,0.77,EA,0.44,0.02,1.02,unpublished
Natural,LM,Smeaton et al 2022b,CS SU-19-05,Sunderland,SU-19-05,Salt marsh,Sandy Silt with Roots,54.003057,-2.894315,direct from dataset,1,UK,England,2019,0,0.01,EA,4.44,0.24,0.523457258,unpublished
Natural,LM,Smeaton et al 2022b,CS SU-19-05,Sunderland,SU-19-05,Salt marsh,Sandy Silt with Roots,54.003057,-2.894315,direct from dataset,1,UK,England,2019,0.01,0.02,EA,4.15,0.27,0.604744172,unpublished
Natural,LM,Smeaton et al 2022b,CS SU-19-05,Sunderland,SU-19-05,Salt marsh,Sandy Silt with Roots,54.003057,-2.894315,direct from dataset,1,UK,England,2019,0.02,0.03,EA,4.15,0.34,0.929382033,unpublished
Natural,LM,Smeaton et al 2022b,CS SU-19-05,Sunderland,SU-19-05,Salt marsh,Sandy Silt with Roots,54.003057,-2.894315,direct from dataset,1,UK,England,2019,0.03,0.04,EA,4.28,0.38,0.845129624,unpublished
Natural,LM,Smeaton et al 2022b,CS SU-19-05,Sunderland,SU-19-05,Salt marsh,Sandy Silt with Roots,54.003057,-2.894315,direct from dataset,1,UK,England,2019,0.04,0.05,EA,3.19,0.26,0.558026733,unpublished
Natural,LM,Smeaton et al 2022b,CS SU-19-05,Sunderland,SU-19-05,Salt marsh,Sandy Silt with Roots,54.003057,-2.894315,direct from dataset,1,UK,England,2019,0.05,0.06,EA,3.33,0.2,0.54072179,unpublished
Natural,LM,Smeaton et al 2022b,CS SU-19-05,Sunderland,SU-19-05,Salt marsh,Sandy Silt with Roots,54.003057,-2.894315,direct from dataset,1,UK,England,2019,0.06,0.07,EA,3.14,0.23,0.482447,unpublished
Natural,LM,Smeaton et al 2022b,CS SU-19-05,Sunderland,SU-19-05,Salt marsh,Sandy Silt with Roots,54.003057,-2.894315,direct from dataset,1,UK,England,2019,0.07,0.08,EA,3.26,0.25,0.48294125,unpublished
Natural,LM,Smeaton et al 2022b,CS SU-19-05,Sunderland,SU-19-05,Salt marsh,Sandy Silt with Roots,54.003057,-2.894315,direct from dataset,1,UK,England,2019,0.08,0.09,EA,2.36,0.17,0.536065278,unpublished
Natural,LM,Smeaton et al 2022b,CS SU-19-05,Sunderland,SU-19-05,Salt marsh,Sandy Silt with Roots,54.003057,-2.894315,direct from dataset,1,UK,England,2019,0.09,0.1,EA,2.48,0.18,0.551735157,unpublished
Natural,LM,Smeaton et al 2022b,CS SU-19-05,Sunderland,SU-19-05,Salt marsh,Sandy Silt with Roots,54.003057,-2.894315,direct from dataset,1,UK,England,2019,0.1,0.11,EA,2.65,0.18,0.616226919,unpublished
