"","Source","Site_name","Site","Core","Habitat_type","Marsh_type","Soil_type","Latitude","Longitude","accuracy_flag","accuracy_code","Country","Nation","Year_collected","U_depth_m","L_depth_m","Method","OC_perc","BD_reported_g_cm3","DOI"
"90","Smeaton unpublished Essex","CS BaH-H-3","Barrow Hill","BaH-H-3","Salt marsh","Historic-Breach","Silt (Black Organic Layer) - Relict",51.79594626,0.92325638,"direct from dataset","1","UK","England",2019,0.4,0.41,"EA",5.04,1.27,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"91","Smeaton unpublished Essex","CS BaH-H-3","Barrow Hill","BaH-H-3","Salt marsh","Historic-Breach","Silt (Black Organic Layer) - Relict",51.79594626,0.92325638,"direct from dataset","1","UK","England",2019,0.41,0.42,"EA",4.91,1.15,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"92","Smeaton unpublished Essex","CS BaH-H-3","Barrow Hill","BaH-H-3","Salt marsh","Historic-Breach","Silt (Black Organic Layer) - Relict",51.79594626,0.92325638,"direct from dataset","1","UK","England",2019,0.42,0.43,"EA",4.74,1.09,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"93","Smeaton unpublished Essex","CS BaH-H-3","Barrow Hill","BaH-H-3","Salt marsh","Historic-Breach","Silt (Black Organic Layer) - Relict",51.79594626,0.92325638,"direct from dataset","1","UK","England",2019,0.43,0.44,"EA",4.52,1.1,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"94","Smeaton unpublished Essex","CS BaH-H-3","Barrow Hill","BaH-H-3","Salt marsh","Historic-Breach","Silt (Black Organic Layer) - Relict",51.79594626,0.92325638,"direct from dataset","1","UK","England",2019,0.44,0.45,"EA",6.64,1.11,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"95","Smeaton unpublished Essex","CS BaH-H-3","Barrow Hill","BaH-H-3","Salt marsh","Historic-Breach","Silt (Black Organic Layer) - Relict",51.79594626,0.92325638,"direct from dataset","1","UK","England",2019,0.45,0.46,"EA",6.64,1,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"96","Smeaton unpublished Essex","CS BaH-H-3","Barrow Hill","BaH-H-3","Salt marsh","Historic-Breach","Silt (Black Organic Layer) - Relict",51.79594626,0.92325638,"direct from dataset","1","UK","England",2019,0.46,0.47,"EA",4.73,1.15,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"97","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Humified Peat (Substantia Humosa)",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0,0.01,"EA",5.71,0.37,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"98","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Humified Peat (Substantia Humosa)",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.01,0.02,"EA",6.06,0.47,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"99","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Humified Peat (Substantia Humosa)",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.02,0.03,"EA",4.51,0.46,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"100","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Humified Peat (Substantia Humosa)",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.03,0.04,"EA",3.48,0.51,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"101","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Humified Peat (Substantia Humosa)",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.04,0.05,"EA",4.1,0.39,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"102","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Humified Peat (Substantia Humosa)",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.05,0.06,"EA",4.11,0.5,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"103","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Humified Peat (Substantia Humosa)",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.06,0.07,"EA",4.49,0.74,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"104","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Humified Peat (Substantia Humosa)",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.07,0.08,"EA",3.89,0.59,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"105","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Humified Peat (Substantia Humosa)",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.08,0.09,"EA",3.86,0.68,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"106","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Humified Peat (Substantia Humosa)",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.09,0.1,"EA",3.37,0.76,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"107","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Humified Peat (Substantia Humosa)",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.1,0.11,"EA",4.66,0.57,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"108","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Humified Peat (Substantia Humosa)",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.11,0.12,"EA",3.89,0.76,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"109","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Humified Peat (Substantia Humosa)",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.12,0.13,"EA",3.85,0.65,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"110","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Humified Peat (Substantia Humosa)",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.13,0.14,"EA",3.53,0.67,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"111","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Humified Peat (Substantia Humosa)",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.14,0.15,"EA",3.76,0.78,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"112","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Humified Peat (Substantia Humosa)",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.15,0.16,"EA",4.37,0.62,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"113","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Humified Peat (Substantia Humosa)",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.16,0.17,"EA",3.14,0.59,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"114","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Humified Peat (Substantia Humosa)",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.17,0.18,"EA",3.36,0.67,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"115","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Humified Peat (Substantia Humosa)",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.18,0.19,"EA",3.74,0.69,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"116","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Silt with Organics ",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.19,0.2,"EA",3.15,0.89,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"117","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Silt with Organics ",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.2,0.21,"EA",3.05,0.73,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"118","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Silt with Organics ",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.21,0.22,"EA",3.64,0.57,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"119","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Silt with Organics ",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.22,0.23,"EA",3.88,0.6,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"120","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Silt with Organics ",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.23,0.24,"EA",3.89,0.64,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"121","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Silt with Organics ",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.24,0.25,"EA",3.77,0.62,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"122","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Silt with Organics ",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.25,0.26,"EA",3.2,0.72,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"123","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Silt with Organics ",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.26,0.27,"EA",2.97,0.64,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"124","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Silt with Organics ",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.27,0.28,"EA",4.05,0.74,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"125","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Silt with Organics ",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.28,0.29,"EA",3.05,0.86,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"126","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Silt (Annoxic)",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.29,0.3,"EA",3.3,0.76,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"127","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Silt (Annoxic)",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.3,0.31,"EA",3.47,0.6,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"128","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Silt (Annoxic)",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.31,0.32,"EA",3.2,0.64,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"129","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Silt (Annoxic)",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.32,0.33,"EA",3.08,0.65,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"130","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Silt (Annoxic)",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.33,0.34,"EA",2.63,0.74,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"131","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Silt (Annoxic)",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.34,0.35,"EA",2.74,0.76,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"132","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Silt (Annoxic)",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.35,0.36,"EA",2.43,0.83,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"133","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Silt (Annoxic)",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.36,0.37,"EA",2.44,0.81,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"134","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Silt (Annoxic)",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.37,0.38,"EA",2.17,0.72,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"135","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Silt (Annoxic)",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.38,0.39,"EA",2.43,0.67,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"136","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Silt (Annoxic)",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.39,0.4,"EA",2.7,0.71,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"137","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Silt (Annoxic)",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.4,0.41,"EA",3.13,0.84,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"138","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Basal Clay",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.41,0.42,"EA",2.95,0.79,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"139","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Basal Clay",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.42,0.43,"EA",2.41,0.78,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"140","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Basal Clay",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.43,0.44,"EA",2.89,0.82,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"141","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Basal Clay",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.44,0.45,"EA",2.68,0.83,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"142","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Basal Clay",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.45,0.46,"EA",3.14,0.91,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"143","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Basal Clay",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.46,0.47,"EA",2.43,0.79,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"144","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Basal Clay",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.47,0.48,"EA",3.54,0.9,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"145","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Basal Clay",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.48,0.49,"EA",3.93,0.9,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"146","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Basal Clay",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.49,0.5,"EA",3.65,0.86,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"147","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Basal Clay",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.5,0.51,"EA",3.47,0.68,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"148","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Basal Clay",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.51,0.52,"EA",3.93,0.94,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"149","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Basal Clay",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.52,0.53,"EA",3.28,0.7,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"150","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Basal Clay",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.53,0.54,"EA",3.35,0.7,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"151","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Basal Clay",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.54,0.55,"EA",3.15,0.76,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"152","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Basal Clay",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.55,0.56,"EA",3.02,0.75,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"153","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Basal Clay",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.56,0.57,"EA",2.68,0.79,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"154","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Basal Clay",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.57,0.58,"EA",2.56,0.86,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"155","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Basal Clay",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.58,0.59,"EA",2.77,0.9,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"156","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Basal Clay",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.59,0.6,"EA",2.61,0.65,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"157","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Basal Clay",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.6,0.61,"EA",2.95,0.69,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"158","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Basal Clay",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.61,0.62,"EA",2.56,0.76,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"159","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Basal Clay",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.63,0.64,"EA",2.38,0.79,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"160","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Basal Clay",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.64,0.65,"EA",2.75,0.72,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"161","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Basal Clay",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.64,0.65,"EA",3.19,1,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"162","Smeaton unpublished Essex","CS BH-N-12","Brandy Hole","BH-N-12","Salt marsh","Natural","Basal Clay",51.62965771,0.64532704,"direct from dataset","1","UK","England",2019,0.65,0.66,"EA",3.2,1.04,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"163","Smeaton unpublished Essex","CS BH-H-3","Brandy Hole","BH-H-3","Salt marsh","Historic-Breach","Peat (Turfa herbacea) Dark",51.62850607,0.64507262,"direct from dataset","1","UK","England",2019,0,0.01,"EA",5.94,0.63,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"164","Smeaton unpublished Essex","CS BH-H-3","Brandy Hole","BH-H-3","Salt marsh","Historic-Breach","Peat (Turfa herbacea) Dark",51.62850607,0.64507262,"direct from dataset","1","UK","England",2019,0.01,0.02,"EA",5.75,0.78,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"165","Smeaton unpublished Essex","CS BH-H-3","Brandy Hole","BH-H-3","Salt marsh","Historic-Breach","Peat (Turfa herbacea) Dark",51.62850607,0.64507262,"direct from dataset","1","UK","England",2019,0.02,0.03,"EA",4.69,0.56,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
"166","Smeaton unpublished Essex","CS BH-H-3","Brandy Hole","BH-H-3","Salt marsh","Historic-Breach","Peat (Turfa herbacea) Dark",51.62850607,0.64507262,"direct from dataset","1","UK","England",2019,0.03,0.04,"EA",2.82,0.5,"https://doi.org/10.5285/fa3f4087-528e-4c5d-90d8-6bb4675d6317"
