"","Core","Source","Site_name","Site","Habitat_type","Latitude","Longitude","accuracy_flag","accuracy_code","Country","Year_collected","U_depth_m","L_depth_m","Method","OC_perc","BD_reported_g_cm3","DOI"
"320","MS2B2","Mazarrasa et al in prep","IM MS2B2","Marismas de Santoña","Saltmarsh","43.419399","-3.480063","direct from dataset",1,"Spain",2019,0.042,0.063,"EA",NA,1.3,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"321","MS2B2","Mazarrasa et al in prep","IM MS2B2","Marismas de Santoña","Saltmarsh","43.419399","-3.480063","direct from dataset",1,"Spain",2019,0.063,0.083,"EA",NA,1.23,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"322","MS2B2","Mazarrasa et al in prep","IM MS2B2","Marismas de Santoña","Saltmarsh","43.419399","-3.480063","direct from dataset",1,"Spain",2019,0.083,0.104,"EA",0.9,1.34,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"323","MS2B2","Mazarrasa et al in prep","IM MS2B2","Marismas de Santoña","Saltmarsh","43.419399","-3.480063","direct from dataset",1,"Spain",2019,0.104,0.125,"EA",NA,1.27,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"324","MS2B2","Mazarrasa et al in prep","IM MS2B2","Marismas de Santoña","Saltmarsh","43.419399","-3.480063","direct from dataset",1,"Spain",2019,0.125,0.146,"EA",NA,1.71,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"325","MS2B2","Mazarrasa et al in prep","IM MS2B2","Marismas de Santoña","Saltmarsh","43.419399","-3.480063","direct from dataset",1,"Spain",2019,0.146,0.167,"EA",NA,1.64,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"326","MS2B2","Mazarrasa et al in prep","IM MS2B2","Marismas de Santoña","Saltmarsh","43.419399","-3.480063","direct from dataset",1,"Spain",2019,0.167,0.188,"EA",1.3,1.88,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"327","MS2B2","Mazarrasa et al in prep","IM MS2B2","Marismas de Santoña","Saltmarsh","43.419399","-3.480063","direct from dataset",1,"Spain",2019,0.188,0.209,"EA",NA,2.18,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"328","MS2B2","Mazarrasa et al in prep","IM MS2B2","Marismas de Santoña","Saltmarsh","43.419399","-3.480063","direct from dataset",1,"Spain",2019,0.209,0.24,"EA",0.7,2.75,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"329","MS3_B3","Mazarrasa et al in prep","IM MS3_B3","Marismas de Santoña","Saltmarsh","43.448644","-3.487925","direct from dataset",1,"Spain",2019,0,0.01,"EA",4.7,0.3,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"330","MS3_B3","Mazarrasa et al in prep","IM MS3_B3","Marismas de Santoña","Saltmarsh","43.448644","-3.487925","direct from dataset",1,"Spain",2019,0.01,0.02,"EA",NA,0.48,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"331","MS3_B3","Mazarrasa et al in prep","IM MS3_B3","Marismas de Santoña","Saltmarsh","43.448644","-3.487925","direct from dataset",1,"Spain",2019,0.02,0.03,"EA",NA,0.32,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"332","MS3_B3","Mazarrasa et al in prep","IM MS3_B3","Marismas de Santoña","Saltmarsh","43.448644","-3.487925","direct from dataset",1,"Spain",2019,0.03,0.04,"EA",3.8,0.41,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"333","MS3_B3","Mazarrasa et al in prep","IM MS3_B3","Marismas de Santoña","Saltmarsh","43.448644","-3.487925","direct from dataset",1,"Spain",2019,0.04,0.051,"EA",NA,0.44,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"334","MS3_B3","Mazarrasa et al in prep","IM MS3_B3","Marismas de Santoña","Saltmarsh","43.448644","-3.487925","direct from dataset",1,"Spain",2019,0.051,0.061,"EA",NA,0.53,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"335","MS3_B3","Mazarrasa et al in prep","IM MS3_B3","Marismas de Santoña","Saltmarsh","43.448644","-3.487925","direct from dataset",1,"Spain",2019,0.061,0.071,"EA",3.7,0.54,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"336","MS3_B3","Mazarrasa et al in prep","IM MS3_B3","Marismas de Santoña","Saltmarsh","43.448644","-3.487925","direct from dataset",1,"Spain",2019,0.071,0.081,"EA",NA,0.6,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"337","MS3_B3","Mazarrasa et al in prep","IM MS3_B3","Marismas de Santoña","Saltmarsh","43.448644","-3.487925","direct from dataset",1,"Spain",2019,0.081,0.091,"EA",NA,0.55,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"338","MS3_B3","Mazarrasa et al in prep","IM MS3_B3","Marismas de Santoña","Saltmarsh","43.448644","-3.487925","direct from dataset",1,"Spain",2019,0.091,0.101,"EA",3.1,0.55,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"339","MS3_B3","Mazarrasa et al in prep","IM MS3_B3","Marismas de Santoña","Saltmarsh","43.448644","-3.487925","direct from dataset",1,"Spain",2019,0.101,0.111,"EA",NA,0.61,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"340","MS3_B3","Mazarrasa et al in prep","IM MS3_B3","Marismas de Santoña","Saltmarsh","43.448644","-3.487925","direct from dataset",1,"Spain",2019,0.111,0.121,"EA",NA,0.56,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"341","MS3_B3","Mazarrasa et al in prep","IM MS3_B3","Marismas de Santoña","Saltmarsh","43.448644","-3.487925","direct from dataset",1,"Spain",2019,0.121,0.132,"EA",3.1,0.54,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"342","MS3_B3","Mazarrasa et al in prep","IM MS3_B3","Marismas de Santoña","Saltmarsh","43.448644","-3.487925","direct from dataset",1,"Spain",2019,0.132,0.142,"EA",NA,0.66,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"343","MS3_B3","Mazarrasa et al in prep","IM MS3_B3","Marismas de Santoña","Saltmarsh","43.448644","-3.487925","direct from dataset",1,"Spain",2019,0.142,0.152,"EA",NA,0.54,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"344","MS3_B3","Mazarrasa et al in prep","IM MS3_B3","Marismas de Santoña","Saltmarsh","43.448644","-3.487925","direct from dataset",1,"Spain",2019,0.152,0.162,"EA",2.7,0.85,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"345","MS3_B3","Mazarrasa et al in prep","IM MS3_B3","Marismas de Santoña","Saltmarsh","43.448644","-3.487925","direct from dataset",1,"Spain",2019,0.162,0.172,"EA",NA,0.75,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"346","MS3_B3","Mazarrasa et al in prep","IM MS3_B3","Marismas de Santoña","Saltmarsh","43.448644","-3.487925","direct from dataset",1,"Spain",2019,0.172,0.182,"EA",NA,0.9,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"347","MS3_B3","Mazarrasa et al in prep","IM MS3_B3","Marismas de Santoña","Saltmarsh","43.448644","-3.487925","direct from dataset",1,"Spain",2019,0.182,0.192,"EA",1.8,0.97,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"348","MS3_B3","Mazarrasa et al in prep","IM MS3_B3","Marismas de Santoña","Saltmarsh","43.448644","-3.487925","direct from dataset",1,"Spain",2019,0.192,0.202,"EA",NA,0.73,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"349","MS3_B3","Mazarrasa et al in prep","IM MS3_B3","Marismas de Santoña","Saltmarsh","43.448644","-3.487925","direct from dataset",1,"Spain",2019,0.202,0.213,"EA",NA,0.83,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"350","MS3_B3","Mazarrasa et al in prep","IM MS3_B3","Marismas de Santoña","Saltmarsh","43.448644","-3.487925","direct from dataset",1,"Spain",2019,0.213,0.223,"EA",2.3,0.69,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"351","MS3_B3","Mazarrasa et al in prep","IM MS3_B3","Marismas de Santoña","Saltmarsh","43.448644","-3.487925","direct from dataset",1,"Spain",2019,0.223,0.233,"EA",NA,1.08,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"352","MS3_B3","Mazarrasa et al in prep","IM MS3_B3","Marismas de Santoña","Saltmarsh","43.448644","-3.487925","direct from dataset",1,"Spain",2019,0.233,0.253,"EA",3.3,0.72,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"353","MS2_a3","Mazarrasa et al in prep","IM MS2_a3","Marismas de Santoña","Saltmarsh","43.419143","-3.480078","direct from dataset",1,"Spain",2019,0,0.04,"EA",8.2,0.27,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"354","MS2_a3","Mazarrasa et al in prep","IM MS2_a3","Marismas de Santoña","Saltmarsh","43.419143","-3.480078","direct from dataset",1,"Spain",2019,0.04,0.05,"EA",NA,0.68,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"355","MS2_a3","Mazarrasa et al in prep","IM MS2_a3","Marismas de Santoña","Saltmarsh","43.419143","-3.480078","direct from dataset",1,"Spain",2019,0.05,0.06,"EA",NA,0.38,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"356","MS2_a3","Mazarrasa et al in prep","IM MS2_a3","Marismas de Santoña","Saltmarsh","43.419143","-3.480078","direct from dataset",1,"Spain",2019,0.06,0.07,"EA",6.3,0.59,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"357","MS2_a3","Mazarrasa et al in prep","IM MS2_a3","Marismas de Santoña","Saltmarsh","43.419143","-3.480078","direct from dataset",1,"Spain",2019,0.07,0.08,"EA",NA,0.85,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"358","MS2_a3","Mazarrasa et al in prep","IM MS2_a3","Marismas de Santoña","Saltmarsh","43.419143","-3.480078","direct from dataset",1,"Spain",2019,0.08,0.09,"EA",NA,0.96,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"359","MS2_a3","Mazarrasa et al in prep","IM MS2_a3","Marismas de Santoña","Saltmarsh","43.419143","-3.480078","direct from dataset",1,"Spain",2019,0.09,0.1,"EA",1.2,1.41,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"360","MS2_a3","Mazarrasa et al in prep","IM MS2_a3","Marismas de Santoña","Saltmarsh","43.419143","-3.480078","direct from dataset",1,"Spain",2019,0.1,0.11,"EA",NA,1.03,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"361","MS2_a3","Mazarrasa et al in prep","IM MS2_a3","Marismas de Santoña","Saltmarsh","43.419143","-3.480078","direct from dataset",1,"Spain",2019,0.11,0.12,"EA",NA,1.38,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"362","MS2_a3","Mazarrasa et al in prep","IM MS2_a3","Marismas de Santoña","Saltmarsh","43.419143","-3.480078","direct from dataset",1,"Spain",2019,0.12,0.13,"EA",1.7,0.84,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"363","MS2_a3","Mazarrasa et al in prep","IM MS2_a3","Marismas de Santoña","Saltmarsh","43.419143","-3.480078","direct from dataset",1,"Spain",2019,0.13,0.14,"EA",NA,0.94,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"364","MS2_a3","Mazarrasa et al in prep","IM MS2_a3","Marismas de Santoña","Saltmarsh","43.419143","-3.480078","direct from dataset",1,"Spain",2019,0.14,0.15,"EA",NA,0.98,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"365","MS2_a3","Mazarrasa et al in prep","IM MS2_a3","Marismas de Santoña","Saltmarsh","43.419143","-3.480078","direct from dataset",1,"Spain",2019,0.15,0.16,"EA",1.9,1.08,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"366","MS2_a3","Mazarrasa et al in prep","IM MS2_a3","Marismas de Santoña","Saltmarsh","43.419143","-3.480078","direct from dataset",1,"Spain",2019,0.16,0.17,"EA",NA,1.43,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"367","MS2_a3","Mazarrasa et al in prep","IM MS2_a3","Marismas de Santoña","Saltmarsh","43.419143","-3.480078","direct from dataset",1,"Spain",2019,0.17,0.18,"EA",NA,1.3,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"368","MS2_a3","Mazarrasa et al in prep","IM MS2_a3","Marismas de Santoña","Saltmarsh","43.419143","-3.480078","direct from dataset",1,"Spain",2019,0.18,0.19,"EA",0.3,1.24,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"369","MS2_a3","Mazarrasa et al in prep","IM MS2_a3","Marismas de Santoña","Saltmarsh","43.419143","-3.480078","direct from dataset",1,"Spain",2019,0.19,0.2,"EA",NA,1.58,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"370","MS2_a3","Mazarrasa et al in prep","IM MS2_a3","Marismas de Santoña","Saltmarsh","43.419143","-3.480078","direct from dataset",1,"Spain",2019,0.2,0.21,"EA",NA,1.36,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"371","MS2_a3","Mazarrasa et al in prep","IM MS2_a3","Marismas de Santoña","Saltmarsh","43.419143","-3.480078","direct from dataset",1,"Spain",2019,0.21,0.22,"EA",0.8,1.21,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"372","MS2_a3","Mazarrasa et al in prep","IM MS2_a3","Marismas de Santoña","Saltmarsh","43.419143","-3.480078","direct from dataset",1,"Spain",2019,0.22,0.23,"EA",NA,1.68,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"373","MS2_a3","Mazarrasa et al in prep","IM MS2_a3","Marismas de Santoña","Saltmarsh","43.419143","-3.480078","direct from dataset",1,"Spain",2019,0.23,0.24,"EA",NA,1.52,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"374","MS2_a3","Mazarrasa et al in prep","IM MS2_a3","Marismas de Santoña","Saltmarsh","43.419143","-3.480078","direct from dataset",1,"Spain",2019,0.24,0.25,"EA",0.2,1.84,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"375","MS2_a3","Mazarrasa et al in prep","IM MS2_a3","Marismas de Santoña","Saltmarsh","43.419143","-3.480078","direct from dataset",1,"Spain",2019,0.25,0.26,"EA",NA,1.63,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"376","MS2_a3","Mazarrasa et al in prep","IM MS2_a3","Marismas de Santoña","Saltmarsh","43.419143","-3.480078","direct from dataset",1,"Spain",2019,0.26,0.27,"EA",NA,2.12,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"377","MS2_a3","Mazarrasa et al in prep","IM MS2_a3","Marismas de Santoña","Saltmarsh","43.419143","-3.480078","direct from dataset",1,"Spain",2019,0.27,0.28,"EA",0.3,1.37,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"378","MS2_a3","Mazarrasa et al in prep","IM MS2_a3","Marismas de Santoña","Saltmarsh","43.419143","-3.480078","direct from dataset",1,"Spain",2019,0.28,0.29,"EA",NA,1.81,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"379","MS2_a3","Mazarrasa et al in prep","IM MS2_a3","Marismas de Santoña","Saltmarsh","43.419143","-3.480078","direct from dataset",1,"Spain",2019,0.29,0.3,"EA",NA,1.58,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"380","MS2_a3","Mazarrasa et al in prep","IM MS2_a3","Marismas de Santoña","Saltmarsh","43.419143","-3.480078","direct from dataset",1,"Spain",2019,0.3,0.31,"EA",0,1.99,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"381","MS2_a3","Mazarrasa et al in prep","IM MS2_a3","Marismas de Santoña","Saltmarsh","43.419143","-3.480078","direct from dataset",1,"Spain",2019,0.31,0.32,"EA",NA,2.32,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"382","MS2_a3","Mazarrasa et al in prep","IM MS2_a3","Marismas de Santoña","Saltmarsh","43.419143","-3.480078","direct from dataset",1,"Spain",2019,0.32,0.33,"EA",NA,1.77,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"383","MS2_a3","Mazarrasa et al in prep","IM MS2_a3","Marismas de Santoña","Saltmarsh","43.419143","-3.480078","direct from dataset",1,"Spain",2019,0.33,0.34,"EA",NA,1.58,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"384","MS2_a3","Mazarrasa et al in prep","IM MS2_a3","Marismas de Santoña","Saltmarsh","43.419143","-3.480078","direct from dataset",1,"Spain",2019,0.34,0.35,"EA",NA,1.68,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"385","MS2_a3","Mazarrasa et al in prep","IM MS2_a3","Marismas de Santoña","Saltmarsh","43.419143","-3.480078","direct from dataset",1,"Spain",2019,0.35,0.36,"EA",NA,1.66,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"386","MS2_a3","Mazarrasa et al in prep","IM MS2_a3","Marismas de Santoña","Saltmarsh","43.419143","-3.480078","direct from dataset",1,"Spain",2019,0.36,0.37,"EA",NA,1.44,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"387","MS2_a3","Mazarrasa et al in prep","IM MS2_a3","Marismas de Santoña","Saltmarsh","43.419143","-3.480078","direct from dataset",1,"Spain",2019,0.37,0.38,"EA",NA,1.68,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"388","MS2_a3","Mazarrasa et al in prep","IM MS2_a3","Marismas de Santoña","Saltmarsh","43.419143","-3.480078","direct from dataset",1,"Spain",2019,0.38,0.39,"EA",NA,1.7,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"389","MS2_a3","Mazarrasa et al in prep","IM MS2_a3","Marismas de Santoña","Saltmarsh","43.419143","-3.480078","direct from dataset",1,"Spain",2019,0.39,0.4,"EA",NA,1.37,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"390","MS2_a3","Mazarrasa et al in prep","IM MS2_a3","Marismas de Santoña","Saltmarsh","43.419143","-3.480078","direct from dataset",1,"Spain",2019,0.4,0.41,"EA",NA,1.57,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"391","MS1_a2","Mazarrasa et al in prep","IM MS1_a2","Marismas de Santoña","Saltmarsh","43.368192","-3.428633","direct from dataset",1,"Spain",2019,0,0.01,"EA",14.9,0.23,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"392","MS1_a2","Mazarrasa et al in prep","IM MS1_a2","Marismas de Santoña","Saltmarsh","43.368192","-3.428633","direct from dataset",1,"Spain",2019,0.01,0.02,"EA",NA,0.3,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"393","MS1_a2","Mazarrasa et al in prep","IM MS1_a2","Marismas de Santoña","Saltmarsh","43.368192","-3.428633","direct from dataset",1,"Spain",2019,0.02,0.031,"EA",NA,0.22,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"394","MS1_a2","Mazarrasa et al in prep","IM MS1_a2","Marismas de Santoña","Saltmarsh","43.368192","-3.428633","direct from dataset",1,"Spain",2019,0.031,0.041,"EA",13.9,0.16,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"395","MS1_a2","Mazarrasa et al in prep","IM MS1_a2","Marismas de Santoña","Saltmarsh","43.368192","-3.428633","direct from dataset",1,"Spain",2019,0.041,0.051,"EA",NA,0.24,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"396","MS1_a2","Mazarrasa et al in prep","IM MS1_a2","Marismas de Santoña","Saltmarsh","43.368192","-3.428633","direct from dataset",1,"Spain",2019,0.051,0.061,"EA",NA,0.22,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"397","MS1_a2","Mazarrasa et al in prep","IM MS1_a2","Marismas de Santoña","Saltmarsh","43.368192","-3.428633","direct from dataset",1,"Spain",2019,0.061,0.072,"EA",12.2,0.19,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"398","MS1_a2","Mazarrasa et al in prep","IM MS1_a2","Marismas de Santoña","Saltmarsh","43.368192","-3.428633","direct from dataset",1,"Spain",2019,0.072,0.082,"EA",NA,0.22,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"399","MS1_a2","Mazarrasa et al in prep","IM MS1_a2","Marismas de Santoña","Saltmarsh","43.368192","-3.428633","direct from dataset",1,"Spain",2019,0.082,0.092,"EA",NA,0.22,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"400","MS1_a2","Mazarrasa et al in prep","IM MS1_a2","Marismas de Santoña","Saltmarsh","43.368192","-3.428633","direct from dataset",1,"Spain",2019,0.092,0.102,"EA",11.2,0.22,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"401","MS1_a2","Mazarrasa et al in prep","IM MS1_a2","Marismas de Santoña","Saltmarsh","43.368192","-3.428633","direct from dataset",1,"Spain",2019,0.102,0.112,"EA",NA,0.27,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"402","MS1_a2","Mazarrasa et al in prep","IM MS1_a2","Marismas de Santoña","Saltmarsh","43.368192","-3.428633","direct from dataset",1,"Spain",2019,0.112,0.123,"EA",NA,0.33,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"403","MS1_a2","Mazarrasa et al in prep","IM MS1_a2","Marismas de Santoña","Saltmarsh","43.368192","-3.428633","direct from dataset",1,"Spain",2019,0.123,0.133,"EA",7.6,0.25,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"404","MS1_a2","Mazarrasa et al in prep","IM MS1_a2","Marismas de Santoña","Saltmarsh","43.368192","-3.428633","direct from dataset",1,"Spain",2019,0.133,0.143,"EA",NA,0.4,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"405","MS1_a2","Mazarrasa et al in prep","IM MS1_a2","Marismas de Santoña","Saltmarsh","43.368192","-3.428633","direct from dataset",1,"Spain",2019,0.143,0.153,"EA",NA,0.27,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"406","MS1_a2","Mazarrasa et al in prep","IM MS1_a2","Marismas de Santoña","Saltmarsh","43.368192","-3.428633","direct from dataset",1,"Spain",2019,0.153,0.164,"EA",8.9,0.38,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"407","MS1_a2","Mazarrasa et al in prep","IM MS1_a2","Marismas de Santoña","Saltmarsh","43.368192","-3.428633","direct from dataset",1,"Spain",2019,0.164,0.174,"EA",NA,0.41,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"408","MS1_a2","Mazarrasa et al in prep","IM MS1_a2","Marismas de Santoña","Saltmarsh","43.368192","-3.428633","direct from dataset",1,"Spain",2019,0.174,0.184,"EA",NA,0.44,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"409","MS1_a2","Mazarrasa et al in prep","IM MS1_a2","Marismas de Santoña","Saltmarsh","43.368192","-3.428633","direct from dataset",1,"Spain",2019,0.184,0.194,"EA",9,0.38,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"410","MS1_a2","Mazarrasa et al in prep","IM MS1_a2","Marismas de Santoña","Saltmarsh","43.368192","-3.428633","direct from dataset",1,"Spain",2019,0.194,0.204,"EA",NA,0.57,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"411","MS1_a2","Mazarrasa et al in prep","IM MS1_a2","Marismas de Santoña","Saltmarsh","43.368192","-3.428633","direct from dataset",1,"Spain",2019,0.204,0.215,"EA",NA,0.48,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"412","MS1_a2","Mazarrasa et al in prep","IM MS1_a2","Marismas de Santoña","Saltmarsh","43.368192","-3.428633","direct from dataset",1,"Spain",2019,0.215,0.225,"EA",6.3,0.5,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"413","MS1_a2","Mazarrasa et al in prep","IM MS1_a2","Marismas de Santoña","Saltmarsh","43.368192","-3.428633","direct from dataset",1,"Spain",2019,0.225,0.235,"EA",NA,0.5,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"414","MS1_a2","Mazarrasa et al in prep","IM MS1_a2","Marismas de Santoña","Saltmarsh","43.368192","-3.428633","direct from dataset",1,"Spain",2019,0.235,0.245,"EA",NA,0.43,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"415","MS1_a2","Mazarrasa et al in prep","IM MS1_a2","Marismas de Santoña","Saltmarsh","43.368192","-3.428633","direct from dataset",1,"Spain",2019,0.245,0.256,"EA",8.9,0.5,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"416","MS1_a2","Mazarrasa et al in prep","IM MS1_a2","Marismas de Santoña","Saltmarsh","43.368192","-3.428633","direct from dataset",1,"Spain",2019,0.256,0.266,"EA",NA,0.49,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"417","MS1_a2","Mazarrasa et al in prep","IM MS1_a2","Marismas de Santoña","Saltmarsh","43.368192","-3.428633","direct from dataset",1,"Spain",2019,0.266,0.276,"EA",NA,0.44,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"418","MS1_a2","Mazarrasa et al in prep","IM MS1_a2","Marismas de Santoña","Saltmarsh","43.368192","-3.428633","direct from dataset",1,"Spain",2019,0.276,0.286,"EA",13.3,0.38,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"419","MS1_a2","Mazarrasa et al in prep","IM MS1_a2","Marismas de Santoña","Saltmarsh","43.368192","-3.428633","direct from dataset",1,"Spain",2019,0.286,0.296,"EA",NA,0.52,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"420","MS1_a2","Mazarrasa et al in prep","IM MS1_a2","Marismas de Santoña","Saltmarsh","43.368192","-3.428633","direct from dataset",1,"Spain",2019,0.296,0.307,"EA",NA,0.51,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"421","MS1_a2","Mazarrasa et al in prep","IM MS1_a2","Marismas de Santoña","Saltmarsh","43.368192","-3.428633","direct from dataset",1,"Spain",2019,0.307,0.317,"EA",6.8,0.57,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"422","MS1_a2","Mazarrasa et al in prep","IM MS1_a2","Marismas de Santoña","Saltmarsh","43.368192","-3.428633","direct from dataset",1,"Spain",2019,0.317,0.327,"EA",NA,0.5,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"423","MS1_a2","Mazarrasa et al in prep","IM MS1_a2","Marismas de Santoña","Saltmarsh","43.368192","-3.428633","direct from dataset",1,"Spain",2019,0.327,0.337,"EA",NA,0.48,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"424","MS1_a2","Mazarrasa et al in prep","IM MS1_a2","Marismas de Santoña","Saltmarsh","43.368192","-3.428633","direct from dataset",1,"Spain",2019,0.337,0.348,"EA",NA,0.45,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"425","MS1_a2","Mazarrasa et al in prep","IM MS1_a2","Marismas de Santoña","Saltmarsh","43.368192","-3.428633","direct from dataset",1,"Spain",2019,0.348,0.358,"EA",NA,0.56,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"426","MS2B3","Mazarrasa et al in prep","IM MS2B3","Marismas de Santoña","Saltmarsh","43.419399","-3.480063","direct from dataset",1,"Spain",2019,0,0.01,"EA",1.3,0.73,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"427","MS2B3","Mazarrasa et al in prep","IM MS2B3","Marismas de Santoña","Saltmarsh","43.419399","-3.480063","direct from dataset",1,"Spain",2019,0.01,0.021,"EA",NA,1,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"428","MS2B3","Mazarrasa et al in prep","IM MS2B3","Marismas de Santoña","Saltmarsh","43.419399","-3.480063","direct from dataset",1,"Spain",2019,0.021,0.031,"EA",NA,1.09,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"429","MS2B3","Mazarrasa et al in prep","IM MS2B3","Marismas de Santoña","Saltmarsh","43.419399","-3.480063","direct from dataset",1,"Spain",2019,0.031,0.041,"EA",0.7,1.08,"https://doi.org/10.1016/j.scitotenv.2023.163957"
"430","MS2B3","Mazarrasa et al in prep","IM MS2B3","Marismas de Santoña","Saltmarsh","43.419399","-3.480063","direct from dataset",1,"Spain",2019,0.041,0.052,"EA",NA,1.08,"https://doi.org/10.1016/j.scitotenv.2023.163957"
