Marsh_type,Marsh_zone,Source,Site_name,Site,Core,Habitat_type,Soil_type,Latitude,Longitude,accuracy_flag,accuracy_code,Country,Nation,Year_collected,U_depth_m,L_depth_m,Method,OC_perc,BD_reported_g_cm3,DOI
Natural,HM,Smeaton et al 2022a,CS NT-02,Newton,NT-02,Salt marsh,Humified Peat (Substantia Humosa),50.715863,-1.3933395,direct from dataset,1,UK,England,2019,0.04,0.06,EA,23.46,0.145453471,unpublished
Natural,HM,Smeaton et al 2022a,CS NT-02,Newton,NT-02,Salt marsh,Silt with Organics,50.715863,-1.3933395,direct from dataset,1,UK,England,2019,0.1,0.12,EA,14.21,0.173938669,unpublished
Natural,HM,Smeaton et al 2022a,CS NT-02,Newton,NT-02,Salt marsh,Silt (Fe Staining),50.715863,-1.3933395,direct from dataset,1,UK,England,2019,0.2,0.22,EA,1.65,0.526109653,unpublished
Natural,HM,Smeaton et al 2022a,CS NT-02,Newton,NT-02,Salt marsh,Silt (Fe Staining),50.715863,-1.3933395,direct from dataset,1,UK,England,2019,0.3,0.32,EA,1.85,0.610730568,unpublished
Natural,HM,Smeaton et al 2022a,CS NT-02,Newton,NT-02,Salt marsh,Basal Clay (Chalk),50.715863,-1.3933395,direct from dataset,1,UK,England,2019,0.4,0.42,EA,0.89,1.023663373,unpublished
Natural,HM,Smeaton et al 2022a,CS NT-08,Newton,NT-08,Salt marsh,Peat (Turfa herbacea),50.716256,-1.3944535,direct from dataset,1,UK,England,2019,0,0.02,EA,21.67,0.098937786,unpublished
Natural,HM,Smeaton et al 2022a,CS NT-08,Newton,NT-08,Salt marsh,Peat (Turfa herbacea),50.716256,-1.3944535,direct from dataset,1,UK,England,2019,0.04,0.06,EA,20.18,0.115730401,unpublished
Natural,HM,Smeaton et al 2022a,CS NT-08,Newton,NT-08,Salt marsh,Peat (Turfa herbacea),50.716256,-1.3944535,direct from dataset,1,UK,England,2019,0.1,0.12,EA,25.5,0.124834064,unpublished
Natural,HM,Smeaton et al 2022a,CS NT-08,Newton,NT-08,Salt marsh,Humified Peat (Substantia Humosa),50.716256,-1.3944535,direct from dataset,1,UK,England,2019,0.2,0.22,EA,10.49,0.198137294,unpublished
Natural,HM,Smeaton et al 2022a,CS NT-08,Newton,NT-08,Salt marsh,Silt with Organics,50.716256,-1.3944535,direct from dataset,1,UK,England,2019,0.3,0.32,EA,6.22,0.379227325,unpublished
Natural,HM,Smeaton et al 2022a,CS NT-08,Newton,NT-08,Salt marsh,Basal Clay ,50.716256,-1.3944535,direct from dataset,1,UK,England,2019,0.4,0.42,EA,1.77,0.659375392,unpublished
Natural,HM,Smeaton et al 2022a,CS NT-08,Newton,NT-08,Salt marsh,Basal Clay ,50.716256,-1.3944535,direct from dataset,1,UK,England,2019,0.5,0.52,EA,1.8,0.782398627,unpublished
Natural,HM,Smeaton et al 2022a,CS NT-08,Newton,NT-08,Salt marsh,Basal Clay ,50.716256,-1.3944535,direct from dataset,1,UK,England,2019,0.6,0.62,EA,1.59,0.88,unpublished
Natural,HM,Smeaton et al 2022a,CS NT-09,Newton,NT-09,Salt marsh,Basal Clay ,50.716309,-1.394382,direct from dataset,1,UK,England,2019,0,0.02,EA,31.63,0.088171838,unpublished
Natural,HM,Smeaton et al 2022a,CS NT-09,Newton,NT-09,Salt marsh,Peat (Turfa herbacea),50.716309,-1.394382,direct from dataset,1,UK,England,2019,0.04,0.06,EA,30.48,0.195505932,unpublished
Natural,HM,Smeaton et al 2022a,CS NT-09,Newton,NT-09,Salt marsh,Peat (Turfa herbacea),50.716309,-1.394382,direct from dataset,1,UK,England,2019,0.1,0.12,EA,20.37,0.141520575,unpublished
Natural,HM,Smeaton et al 2022a,CS NT-09,Newton,NT-09,Salt marsh,Peat (Turfa herbacea),50.716309,-1.394382,direct from dataset,1,UK,England,2019,0.2,0.22,EA,18.75,0.175218982,unpublished
Natural,HM,Smeaton et al 2022a,CS NT-09,Newton,NT-09,Salt marsh,Silt with Organics,50.716309,-1.394382,direct from dataset,1,UK,England,2019,0.3,0.32,EA,12.09,0.314638712,unpublished
Natural,HM,Smeaton et al 2022a,CS NT-09,Newton,NT-09,Salt marsh,Basal Clay ,50.716309,-1.394382,direct from dataset,1,UK,England,2019,0.4,0.42,EA,1.42,0.522714348,unpublished
Natural,HM,Smeaton et al 2022a,CS NT-09,Newton,NT-09,Salt marsh,Basal Clay ,50.716309,-1.394382,direct from dataset,1,UK,England,2019,0.5,0.52,EA,1.45,0.591101459,unpublished
Natural,HM,Smeaton et al 2022a,CS NT-09,Newton,NT-09,Salt marsh,Basal Clay ,50.716309,-1.394382,direct from dataset,1,UK,England,2019,0.6,0.62,EA,1.7,0.546184397,unpublished
Natural,LM,Smeaton et al 2022a,CS NT-14,Newton,NT-14,Salt marsh,Silt with Organics,50.716703,-1.3940511,direct from dataset,1,UK,England,2019,0,0.02,EA,21.65,0.168088841,unpublished
Natural,LM,Smeaton et al 2022a,CS NT-14,Newton,NT-14,Salt marsh,Silt with Organics,50.716703,-1.3940511,direct from dataset,1,UK,England,2019,0.04,0.06,EA,25.59,0.22655883,unpublished
Natural,LM,Smeaton et al 2022a,CS NT-14,Newton,NT-14,Salt marsh,Silt with Organics,50.716703,-1.3940511,direct from dataset,1,UK,England,2019,0.1,0.12,EA,16.05,0.295292545,unpublished
Natural,LM,Smeaton et al 2022a,CS NT-14,Newton,NT-14,Salt marsh,Basal Clay ,50.716703,-1.3940511,direct from dataset,1,UK,England,2019,0.2,0.22,EA,13.34,0.38528936,unpublished
Natural,LM,Smeaton et al 2022a,CS NT-14,Newton,NT-14,Salt marsh,Basal Clay ,50.716703,-1.3940511,direct from dataset,1,UK,England,2019,0.3,0.32,EA,1.19,0.312000277,unpublished
Natural,LM,Smeaton et al 2022a,CS NT-14,Newton,NT-14,Salt marsh,Basal Clay ,50.716703,-1.3940511,direct from dataset,1,UK,England,2019,0.4,0.42,EA,1.36,0.305867506,unpublished
Natural,LM,Smeaton et al 2022a,CS NT-14,Newton,NT-14,Salt marsh,Basal Clay ,50.716703,-1.3940511,direct from dataset,1,UK,England,2019,0.5,0.52,EA,1.14,0.290758397,unpublished
Natural,HM,Smeaton et al 2022a,CS NT-15,Newton,NT-15,Salt marsh,Peat (Turfa herbacea),50.716317,-1.3942119,direct from dataset,1,UK,England,2019,0,0.02,EA,32.72,0.079577472,unpublished
Natural,HM,Smeaton et al 2022a,CS NT-15,Newton,NT-15,Salt marsh,Peat (Turfa herbacea),50.716317,-1.3942119,direct from dataset,1,UK,England,2019,0.04,0.06,EA,26.12,0.220341177,unpublished
Natural,HM,Smeaton et al 2022a,CS NT-15,Newton,NT-15,Salt marsh,Peat (Turfa herbacea),50.716317,-1.3942119,direct from dataset,1,UK,England,2019,0.1,0.12,EA,26.17,0.220411912,unpublished
Natural,HM,Smeaton et al 2022a,CS NT-15,Newton,NT-15,Salt marsh,Silt with Organics,50.716317,-1.3942119,direct from dataset,1,UK,England,2019,0.2,0.22,EA,9.17,0.167409779,unpublished
Natural,HM,Smeaton et al 2022a,CS NT-15,Newton,NT-15,Salt marsh,Basal Clay ,50.716317,-1.3942119,direct from dataset,1,UK,England,2019,0.3,0.32,EA,3.21,0.317255927,unpublished
Natural,HM,Smeaton et al 2022a,CS NT-15,Newton,NT-15,Salt marsh,Basal Clay ,50.716317,-1.3942119,direct from dataset,1,UK,England,2019,0.4,0.42,EA,2.51,0.430850115,unpublished
Natural,HM,Smeaton et al 2022a,CS NT-15,Newton,NT-15,Salt marsh,Basal Clay ,50.716317,-1.3942119,direct from dataset,1,UK,England,2019,0.5,0.52,EA,3.85,0.520910592,unpublished
Natural,HM,Smeaton et al 2022a,CS NT-20,Newton,NT-20,Salt marsh,Peat (Turfa herbacea),50.716194,-1.392882,direct from dataset,1,UK,England,2019,0,0.02,EA,5.4,0.268688912,unpublished
Natural,HM,Smeaton et al 2022a,CS NT-20,Newton,NT-20,Salt marsh,Peat (Turfa herbacea),50.716194,-1.392882,direct from dataset,1,UK,England,2019,0.04,0.06,EA,9.72,0.25317661,unpublished
Natural,HM,Smeaton et al 2022a,CS NT-20,Newton,NT-20,Salt marsh,Silt with Organics (Fe Staining),50.716194,-1.392882,direct from dataset,1,UK,England,2019,0.1,0.12,EA,7.18,0.242891664,unpublished
Natural,HM,Smeaton et al 2022a,CS NT-20,Newton,NT-20,Salt marsh,Silt with Organics (Fe Staining),50.716194,-1.392882,direct from dataset,1,UK,England,2019,0.2,0.22,EA,3.26,0.560692254,unpublished
Natural,HM,Smeaton et al 2022a,CS NT-20,Newton,NT-20,Salt marsh,Silt with Organics (Fe Staining),50.716194,-1.392882,direct from dataset,1,UK,England,2019,0.3,0.32,EA,1.91,0.798335342,unpublished
Natural,HM,Smeaton et al 2022a,CS NT-20,Newton,NT-20,Salt marsh,Basal Clay ,50.716194,-1.392882,direct from dataset,1,UK,England,2019,0.4,0.42,EA,2.75,0.60358628,unpublished
Natural,HM,Smeaton et al 2022a,CS NT-20,Newton,NT-20,Salt marsh,Basal Clay ,50.716194,-1.392882,direct from dataset,1,UK,England,2019,0.5,0.52,EA,2.38,0.582358547,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-03,Newton,NT-03,NA,Humified Peat (Substantia Humosa),50.715943,-1.3931968,direct from dataset,1,UK,England,2019,0,0.02,EA,14.56,0.137375473,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-03,Newton,NT-03,NA,Humified Peat (Substantia Humosa),50.715943,-1.3931968,direct from dataset,1,UK,England,2019,0.04,0.06,EA,12.88,0.302493422,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-03,Newton,NT-03,NA,Silt with Organics,50.715943,-1.3931968,direct from dataset,1,UK,England,2019,0.1,0.12,EA,6.52,0.304106192,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-03,Newton,NT-03,NA,Basal Clay ,50.715943,-1.3931968,direct from dataset,1,UK,England,2019,0.2,0.22,EA,5.87,0.445754091,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-03,Newton,NT-03,NA,Basal Clay ,50.715943,-1.3931968,direct from dataset,1,UK,England,2019,0.3,0.32,EA,2.28,0.499470653,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-03,Newton,NT-03,NA,Basal Clay ,50.715943,-1.3931968,direct from dataset,1,UK,England,2019,0.4,0.42,EA,1.65,0.649649257,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-03,Newton,NT-03,NA,Basal Clay ,50.715943,-1.3931968,direct from dataset,1,UK,England,2019,0.5,0.52,EA,1.26,0.676995613,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-04,Newton,NT-04,NA,Silt with Organics,50.716015,-1.3930684,direct from dataset,1,UK,England,2019,0,0.02,EA,11.33,0.250432071,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-04,Newton,NT-04,NA,Silt with Organics,50.716015,-1.3930684,direct from dataset,1,UK,England,2019,0.04,0.06,EA,7.44,0.186883271,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-04,Newton,NT-04,NA,Silt with Organics (Fe Staining),50.716015,-1.3930684,direct from dataset,1,UK,England,2019,0.1,0.12,EA,9.26,0.357164913,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-04,Newton,NT-04,NA,Silt (Fe Staining),50.716015,-1.3930684,direct from dataset,1,UK,England,2019,0.2,0.22,EA,2.04,0.529611062,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-04,Newton,NT-04,NA,Silt (Fe Staining),50.716015,-1.3930684,direct from dataset,1,UK,England,2019,0.3,0.32,EA,1.63,0.68045458,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-04,Newton,NT-04,NA,Silt (Fe Staining),50.716015,-1.3930684,direct from dataset,1,UK,England,2019,0.4,0.42,EA,0.95,0.721573144,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-04,Newton,NT-04,NA,Silt (Fe Staining),50.716015,-1.3930684,direct from dataset,1,UK,England,2019,0.5,0.52,EA,0.65,0.582167561,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-05,Newton,NT-05,NA,Humified Peat (Substantia Humosa),50.716113,-1.3928972,direct from dataset,1,UK,England,2019,0,0.02,EA,14.11,0.218721333,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-05,Newton,NT-05,NA,Humified Peat (Substantia Humosa),50.716113,-1.3928972,direct from dataset,1,UK,England,2019,0.04,0.06,EA,8.39,0.162939294,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-05,Newton,NT-05,NA,Silt with Organics,50.716113,-1.3928972,direct from dataset,1,UK,England,2019,0.1,0.12,EA,5.23,0.224486279,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-05,Newton,NT-05,NA,Silt (Fe Staining),50.716113,-1.3928972,direct from dataset,1,UK,England,2019,0.2,0.22,EA,3.86,0.469464641,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-05,Newton,NT-05,NA,Silt (Fe Staining),50.716113,-1.3928972,direct from dataset,1,UK,England,2019,0.3,0.32,EA,2.39,0.630479928,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-05,Newton,NT-05,NA,Basal Clay ,50.716113,-1.3928972,direct from dataset,1,UK,England,2019,0.4,0.42,EA,1.44,0.500871216,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-05,Newton,NT-05,NA,Basal Clay ,50.716113,-1.3928972,direct from dataset,1,UK,England,2019,0.5,0.52,EA,1.67,0.736165884,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-06,Newton,NT-06,NA,Humified Peat (Substantia Humosa),50.71622,-1.3927117,direct from dataset,1,UK,England,2019,0,0.02,EA,10.02,0.146436695,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-06,Newton,NT-06,NA,Humified Peat (Substantia Humosa),50.71622,-1.3927117,direct from dataset,1,UK,England,2019,0.04,0.06,EA,16.6,0.154833002,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-06,Newton,NT-06,NA,Silt with Organics,50.71622,-1.3927117,direct from dataset,1,UK,England,2019,0.1,0.12,EA,8.4,0.342345819,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-06,Newton,NT-06,NA,Silt (Fe Staining),50.71622,-1.3927117,direct from dataset,1,UK,England,2019,0.2,0.22,EA,2.64,0.378456308,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-06,Newton,NT-06,NA,Silt (Fe Staining),50.71622,-1.3927117,direct from dataset,1,UK,England,2019,0.3,0.32,EA,2.74,0.364641659,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-06,Newton,NT-06,NA,Silt (Fe Staining),50.71622,-1.3927117,direct from dataset,1,UK,England,2019,0.4,0.42,EA,1.68,0.412190082,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-06,Newton,NT-06,NA,Basal Clay ,50.71622,-1.3927117,direct from dataset,1,UK,England,2019,0.5,0.52,EA,2.43,0.602525247,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-07,Newton,NT-07,NA,Silt with Organics,50.7163,-1.3925832,direct from dataset,1,UK,England,2019,0,0.02,EA,6.88,0.17031701,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-07,Newton,NT-07,NA,Silt with Organics (Fe Staining),50.7163,-1.3925832,direct from dataset,1,UK,England,2019,0.04,0.06,EA,10.75,0.24975301,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-07,Newton,NT-07,NA,Silt with Organics,50.7163,-1.3925832,direct from dataset,1,UK,England,2019,0.1,0.12,EA,4.82,0.327024504,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-07,Newton,NT-07,NA,Basal Clay ,50.7163,-1.3925832,direct from dataset,1,UK,England,2019,0.2,0.22,EA,3.73,0.426068393,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-07,Newton,NT-07,NA,Basal Clay ,50.7163,-1.3925832,direct from dataset,1,UK,England,2019,0.3,0.32,EA,4.21,0.4387442,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-07,Newton,NT-07,NA,Basal Clay ,50.7163,-1.3925832,direct from dataset,1,UK,England,2019,0.4,0.42,EA,2.37,0.601513729,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-07,Newton,NT-07,NA,Basal Clay ,50.7163,-1.3925832,direct from dataset,1,UK,England,2019,0.5,0.52,EA,1.81,0.532603175,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-10,Newton,NT-10,NA,Peat (Turfa herbacea),50.716363,-1.3943671,direct from dataset,1,UK,England,2019,0,0.02,EA,34.61,0.184435822,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-10,Newton,NT-10,NA,Peat (Turfa herbacea),50.716363,-1.3943671,direct from dataset,1,UK,England,2019,0.04,0.06,EA,30.41,0.155985991,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-10,Newton,NT-10,NA,Humified Peat (Substantia Humosa),50.716363,-1.3943671,direct from dataset,1,UK,England,2019,0.1,0.12,EA,21.38,0.101420603,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-10,Newton,NT-10,NA,Silt with Organics,50.716363,-1.3943671,direct from dataset,1,UK,England,2019,0.2,0.22,EA,13.05,0.198703178,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-10,Newton,NT-10,NA,Silt with Organics,50.716363,-1.3943671,direct from dataset,1,UK,England,2019,0.3,0.32,EA,11.12,0.308258367,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-10,Newton,NT-10,NA,Basal Clay ,50.716363,-1.3943671,direct from dataset,1,UK,England,2019,0.4,0.42,EA,2.28,0.424894183,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-10,Newton,NT-10,NA,Basal Clay ,50.716363,-1.3943671,direct from dataset,1,UK,England,2019,0.5,0.52,EA,1.92,0.217716889,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-11,Newton,NT-11,NA,Humified Peat (Substantia Humosa),50.716417,-1.3943239,direct from dataset,1,UK,England,2019,0,0.02,EA,17.11,0.20328684,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-11,Newton,NT-11,NA,Silt with Organics,50.716417,-1.3943239,direct from dataset,1,UK,England,2019,0.04,0.06,EA,14.27,0.181040516,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-11,Newton,NT-11,NA,Silt with Organics,50.716417,-1.3943239,direct from dataset,1,UK,England,2019,0.1,0.12,EA,12.75,0.135380731,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-11,Newton,NT-11,NA,Silt with Organics,50.716417,-1.3943239,direct from dataset,1,UK,England,2019,0.2,0.22,EA,10.82,0.239170975,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-11,Newton,NT-11,NA,Silt with Organics,50.716417,-1.3943239,direct from dataset,1,UK,England,2019,0.3,0.32,EA,7.98,0.350006477,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-11,Newton,NT-11,NA,Basal Clay ,50.716417,-1.3943239,direct from dataset,1,UK,England,2019,0.4,0.42,EA,2.8,0.502568869,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-11,Newton,NT-11,NA,Basal Clay ,50.716417,-1.3943239,direct from dataset,1,UK,England,2019,0.5,0.52,EA,1.59,0.389858875,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-12,Newton,NT-12,NA,Humified Peat (Substantia Humosa),50.716506,-1.3942378,direct from dataset,1,UK,England,2019,0,0.02,EA,32.22,0.090428302,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-12,Newton,NT-12,NA,Humified Peat (Substantia Humosa),50.716506,-1.3942378,direct from dataset,1,UK,England,2019,0.04,0.06,EA,35.72,0.224804589,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-12,Newton,NT-12,NA,Humified Peat (Substantia Humosa),50.716506,-1.3942378,direct from dataset,1,UK,England,2019,0.1,0.12,EA,19.26,0.241080834,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-12,Newton,NT-12,NA,Silt with Organics,50.716506,-1.3942378,direct from dataset,1,UK,England,2019,0.2,0.22,EA,12.27,0.355927041,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-12,Newton,NT-12,NA,Basal Clay ,50.716506,-1.3942378,direct from dataset,1,UK,England,2019,0.3,0.32,EA,1.63,0.314723595,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-12,Newton,NT-12,NA,Basal Clay ,50.716506,-1.3942378,direct from dataset,1,UK,England,2019,0.4,0.42,EA,1.34,0.38787828,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-12,Newton,NT-12,NA,Basal Clay ,50.716506,-1.3942378,direct from dataset,1,UK,England,2019,0.5,0.52,EA,2.03,0.417749895,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-13,Newton,NT-13,NA,Silt with Organics,50.71656,-1.3941946,direct from dataset,1,UK,England,2019,0,0.02,EA,26.64,0.20328684,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-13,Newton,NT-13,NA,Silt with Organics,50.71656,-1.3941946,direct from dataset,1,UK,England,2019,0.04,0.06,EA,26.18,0.267649099,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-13,Newton,NT-13,NA,Silt with Organics,50.71656,-1.3941946,direct from dataset,1,UK,England,2019,0.1,0.12,EA,17.79,0.256451665,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-13,Newton,NT-13,NA,Basal Clay ,50.71656,-1.3941946,direct from dataset,1,UK,England,2019,0.2,0.22,EA,10.95,0.332655052,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-13,Newton,NT-13,NA,Basal Clay ,50.71656,-1.3941946,direct from dataset,1,UK,England,2019,0.3,0.32,EA,2.22,0.397958093,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-13,Newton,NT-13,NA,Basal Clay ,50.71656,-1.3941946,direct from dataset,1,UK,England,2019,0.4,0.42,EA,1.24,0.300767475,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-13,Newton,NT-13,NA,Basal Clay ,50.71656,-1.3941946,direct from dataset,1,UK,England,2019,0.5,0.52,EA,2.44,0.499244299,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-16,Newton,NT-16,NA,Humified Peat (Substantia Humosa),50.716298,-1.3939855,direct from dataset,1,UK,England,2019,0,0.02,EA,16.39,0.132077382,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-16,Newton,NT-16,NA,Humified Peat (Substantia Humosa),50.716298,-1.3939855,direct from dataset,1,UK,England,2019,0.04,0.06,EA,14.52,0.138295035,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-16,Newton,NT-16,NA,Humified Peat (Substantia Humosa),50.716298,-1.3939855,direct from dataset,1,UK,England,2019,0.1,0.12,EA,13.78,0.153460733,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-16,Newton,NT-16,NA,Silt with Organics,50.716298,-1.3939855,direct from dataset,1,UK,England,2019,0.2,0.22,EA,5.87,0.178784053,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-16,Newton,NT-16,NA,Basal Clay ,50.716298,-1.3939855,direct from dataset,1,UK,England,2019,0.3,0.32,EA,2.48,0.330094426,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-16,Newton,NT-16,NA,Basal Clay ,50.716298,-1.3939855,direct from dataset,1,UK,England,2019,0.4,0.42,EA,2.58,0.27722669,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-16,Newton,NT-16,NA,Basal Clay ,50.716298,-1.3939855,direct from dataset,1,UK,England,2019,0.5,0.52,EA,1.52,0.353599842,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-17,Newton,NT-17,NA,Humified Peat (Substantia Humosa),50.716279,-1.3938158,direct from dataset,1,UK,England,2019,0,0.02,EA,26.79,0.168449592,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-17,Newton,NT-17,NA,Humified Peat (Substantia Humosa),50.716279,-1.3938158,direct from dataset,1,UK,England,2019,0.04,0.06,EA,24.09,0.129806772,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-17,Newton,NT-17,NA,Silt with Organics,50.716279,-1.3938158,direct from dataset,1,UK,England,2019,0.1,0.12,EA,15.12,0.214222553,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-17,Newton,NT-17,NA,Basal Clay ,50.716279,-1.3938158,direct from dataset,1,UK,England,2019,0.2,0.22,EA,2.63,0.20059889,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-17,Newton,NT-17,NA,Basal Clay ,50.716279,-1.3938158,direct from dataset,1,UK,England,2019,0.3,0.32,EA,2.04,0.556561299,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-17,Newton,NT-17,NA,Basal Clay ,50.716279,-1.3938158,direct from dataset,1,UK,England,2019,0.4,0.42,EA,2.99,0.408724041,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-17,Newton,NT-17,NA,Basal Clay ,50.716279,-1.3938158,direct from dataset,1,UK,England,2019,0.5,0.52,EA,1.29,0.61079423,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-18,Newton,NT-18,NA,Humified Peat (Substantia Humosa),50.716251,-1.3935753,direct from dataset,1,UK,England,2019,0,0.02,EA,17.77,0.153517321,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-18,Newton,NT-18,NA,Humified Peat (Substantia Humosa),50.716251,-1.3935753,direct from dataset,1,UK,England,2019,0.04,0.06,EA,13.07,0.205380612,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-18,Newton,NT-18,NA,Silt with Organics,50.716251,-1.3935753,direct from dataset,1,UK,England,2019,0.1,0.12,EA,10.03,0.344885225,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-18,Newton,NT-18,NA,Basal Clay (Fe Staining),50.716251,-1.3935753,direct from dataset,1,UK,England,2019,0.2,0.22,EA,6.38,0.508892625,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-18,Newton,NT-18,NA,Basal Clay ,50.716251,-1.3935753,direct from dataset,1,UK,England,2019,0.3,0.32,EA,2.96,0.61626916,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-18,Newton,NT-18,NA,Basal Clay ,50.716251,-1.3935753,direct from dataset,1,UK,England,2019,0.4,0.42,EA,1.17,0.500404362,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-18,Newton,NT-18,NA,Basal Clay ,50.716251,-1.3935753,direct from dataset,1,UK,England,2019,0.5,0.52,EA,0.97,0.632085625,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-19,Newton,NT-19,NA,Peat (Turfa herbacea),50.716223,-1.3933491,direct from dataset,1,UK,England,2019,0,0.02,EA,14.8,0.203279767,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-19,Newton,NT-19,NA,Peat (Turfa herbacea),50.716223,-1.3933491,direct from dataset,1,UK,England,2019,0.04,0.06,EA,14.77,0.240748377,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-19,Newton,NT-19,NA,Silt with Organics,50.716223,-1.3933491,direct from dataset,1,UK,England,2019,0.1,0.12,EA,7.3,0.448137878,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-19,Newton,NT-19,NA,Basal Clay ,50.716223,-1.3933491,direct from dataset,1,UK,England,2019,0.2,0.22,EA,3.44,0.304933797,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-19,Newton,NT-19,NA,Basal Clay ,50.716223,-1.3933491,direct from dataset,1,UK,England,2019,0.3,0.32,EA,2.55,0.531888746,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-19,Newton,NT-19,NA,Basal Clay ,50.716223,-1.3933491,direct from dataset,1,UK,England,2019,0.4,0.42,EA,2.37,0.581233852,unpublished
Natural,MM,Smeaton et al 2022a,CS NT-19,Newton,NT-19,NA,Basal Clay ,50.716223,-1.3933491,direct from dataset,1,UK,England,2019,0.5,0.52,EA,1.01,0.583362992,unpublished
