Marsh_ID,Site_ID,Nation,Marsh_Type,Collection_Year,Latitude_Dec_Degree,Longitude_Dec_Degree,X_Easting,Y_Northing,Elevation_above_OD__m,Sampling_Method,Core_Depth_cm,Purpose
Skinflats,SF9,Scotland,Natural,2019,56.06050567,-3.73574062,292016,686654.00,3.33,Narrow Gouge,47,Soil_C_Stocks
Skinflats,SkinR 1,Scotland,Managed_realignment,2018,56.05550128,-3.7330708,292169,686093.00,1.89,Narrow Gouge,4,Soil_C_Stocks
Skinflats,SkinR 10,Scotland,Managed_realignment,2018,56.05599517,-3.73523091,292035,686151.00,3.19,Narrow Gouge,4,Soil_C_Stocks
Skinflats,SkinR 11,Scotland,Managed_realignment,2018,56.05663079,-3.73497932,292053,686222.00,1.95,Narrow Gouge,6,Soil_C_Stocks
Skinflats,SkinR 12,Scotland,Managed_realignment,2018,56.05685998,-3.73508045,292047,686247.00,2.30,Narrow Gouge,5,Soil_C_Stocks
Skinflats,SkinR 13,Scotland,Managed_realignment,2018,56.0578297,-3.73492004,292060,686355.00,2.31,Narrow Gouge,8,Soil_C_Stocks
Skinflats,SkinR 14,Scotland,Managed_realignment,2018,56.05392582,-3.7322438,292216,685916.00,3.07,Narrow Gouge,5,Soil_C_Stocks
Skinflats,SkinR 15,Scotland,Managed_realignment,2018,56.05360143,-3.73327792,292150,685882.00,2.49,Narrow Gouge,4,Soil_C_Stocks
Skinflats,SkinR 16,Scotland,Managed_realignment,2018,56.0539654,-3.73427701,292089,685924.00,2.76,Narrow Gouge,8,Soil_C_Stocks
Skinflats,SkinR 17,Scotland,Managed_realignment,2018,56.05421227,-3.73430867,292088,685952.00,3.26,Narrow Gouge,10,Soil_C_Stocks
Skinflats,SkinR 2,Scotland,Managed_realignment,2018,56.05545213,-3.73329188,292155,686088.00,2.21,Narrow Gouge,8,Soil_C_Stocks
Skinflats,SkinR 3,Scotland,Managed_realignment,2018,56.0553849,-3.73355769,292138,686081.00,8.00,Narrow Gouge,6,Soil_C_Stocks
Skinflats,SkinR 4,Scotland,Managed_realignment,2018,56.05547254,-3.73381711,292122,686091.00,2.15,Narrow Gouge,8,Soil_C_Stocks
Skinflats,SkinR 5,Scotland,Managed_realignment,2018,56.05551434,-3.73434093,292090,686097.00,2.37,Narrow Gouge,8,Soil_C_Stocks
Skinflats,SkinR 6,Scotland,Managed_realignment,2018,56.05551936,-3.73458955,292074,686097.00,2.66,Narrow Gouge,5,Soil_C_Stocks
Skinflats,SkinR 7,Scotland,Managed_realignment,2018,56.05535148,-3.73480622,292060,686079.00,2.74,Narrow Gouge,4,Soil_C_Stocks
Skinflats,SkinR 8,Scotland,Managed_realignment,2018,56.0556062,-3.73495794,292051,686108.00,2.98,Narrow Gouge,4,Soil_C_Stocks
Skinflats,SkinR 9,Scotland,Managed_realignment,2018,56.05569557,-3.73531064,292030,686118.00,3.30,Narrow Gouge,3,Soil_C_Stocks
Tay,T1,Scotland,Natural,2019,56.4371669,-3.10232672,332127,727765.00,2.41,Narrow Gouge,59,Soil_C_Stocks
Tay,T10,Scotland,Natural,2019,56.43631337,-3.10603896,331896,727674.00,2.56,Narrow Gouge,100,Soil_C_Stocks
Tay,T11,Scotland,Natural,2019,56.43640744,-3.10607508,331894,727684.00,2.60,Narrow Gouge,22,Soil_C_Stocks
Tay,T12,Scotland,Natural,2019,56.43618518,-3.1059813,331900,727659.00,2.49,Narrow Gouge,47,Soil_C_Stocks
Tay,T13,Scotland,Natural,2019,56.43572907,-3.10809952,331768,727611.00,2.60,Narrow Gouge,80,Soil_C_Stocks
Tay,T14,Scotland,Natural,2019,56.4353147,-3.1092585,331696,727566.00,2.57,Narrow Gouge,67,Soil_C_Stocks
Tay,T15,Scotland,Natural,2019,56.43535128,-3.10931125,331693,727570.00,2.60,Narrow Gouge,90,Soil_C_Stocks
Tay,T16,Scotland,Natural,2019,56.43518728,-3.10910273,331705,727551.00,2.48,Narrow Gouge,56,Soil_C_Stocks
Tay,T17,Scotland,Natural,2019,56.4348558,-3.11003192,331647,727515.00,2.54,Narrow Gouge,92,Soil_C_Stocks
Tay,T2,Scotland,Natural,2019,56.43714056,-3.10232741,332127,727762.00,2.39,Narrow Gouge,82,Soil_C_Stocks
Tay,T3,Scotland,Natural,2019,56.43720303,-3.10241443,332121,727769.00,2.43,Narrow Gouge,90,Soil_C_Stocks
Tay,T4,Scotland,Natural,2019,56.43730402,-3.10250048,332116,727780.00,2.51,Narrow Gouge,92,Soil_C_Stocks
Tay,T5,Scotland,Natural,2019,56.43743858,-3.10265448,332107,727795.00,2.58,Narrow Gouge,38,Soil_C_Stocks
Tay,T6,Scotland,Natural,2019,56.43678335,-3.10429936,332004,727724.00,2.53,Narrow Gouge,28,Soil_C_Stocks
Tay,T7,Scotland,Natural,2019,56.43672002,-3.10452768,331990,727717.00,2.53,Narrow Gouge,38,Soil_C_Stocks
Tay,T8,Scotland,Natural,2019,56.43666077,-3.10483264,331971,727711.00,2.56,Narrow Gouge,70,Soil_C_Stocks
Tay,T9,Scotland,Natural,2019,56.43659764,-3.10517277,331950,727704.00,2.56,Narrow Gouge,60,Soil_C_Stocks
Tyninghame,Bel 1,Scotland,Natural,2018,56.00329317,-2.59865706,362764,679089.00,2.11,Narrow Gouge,52,Soil_C_Stocks
Tyninghame,Bel 10,Scotland,Natural,2018,56.00309109,-2.6020246,362554,679069.00,2.45,Narrow Gouge,51,Soil_C_Stocks
Tyninghame,Bel 11,Scotland,Natural,2018,56.00388108,-2.60157871,362582,679156.00,2.56,Narrow Gouge,75,Soil_C_Stocks
Tyninghame,Bel 12,Scotland,Natural,2018,56.00373111,-2.6013844,362594,679140.00,2.51,Narrow Gouge,67,Soil_C_Stocks
Tyninghame,Bel 13,Scotland,Natural,2018,56.00355049,-2.60121371,362605,679119.00,2.46,Narrow Gouge,49.5,Soil_C_Stocks
Tyninghame,Bel 14,Scotland,Natural,2018,56.00337505,-2.60114122,362609,679100.00,2.44,Narrow Gouge,42.5,Soil_C_Stocks
Tyninghame,Bel 15,Scotland,Natural,2018,56.00305859,-2.60098691,362618,679065.00,2.43,Narrow Gouge,47,Soil_C_Stocks
Tyninghame,Bel 16,Scotland,Natural,2018,56.00283584,-2.600737,362634,679040.00,2.41,Narrow Gouge,53,Soil_C_Stocks
Tyninghame,Bel 17,Scotland,Natural,2018,56.00265462,-2.60056717,362644,679019.00,2.40,Narrow Gouge,47,Soil_C_Stocks
Tyninghame,Bel 18,Scotland,Natural,2018,56.00241896,-2.60026555,362663,678993.00,2.40,Narrow Gouge,57,Soil_C_Stocks
Tyninghame,Bel 19,Scotland,Natural,2019,56.00198,-2.60002,362678,678944.00,2.40,Narrow Gouge,74,Soil_C_Stocks
Tyninghame,Bel 2,Scotland,Natural,2018,56.00325372,-2.59876978,362757,679085.00,2.40,Narrow Gouge,92.5,Soil_C_Stocks
Tyninghame,Bel 20,Scotland,Natural,2019,56.00191,-2.60056,362644,678937.00,2.40,Narrow Gouge,33,Soil_C_Stocks
Tyninghame,Bel 21,Scotland,Natural,2019,56.00177,-2.60132,362596,678921.00,2.40,Narrow Gouge,24,Soil_C_Stocks
Tyninghame,Bel 22,Scotland,Natural,2019,56.00177,-2.60125,362601,678921.00,2.40,Narrow Gouge,40,Soil_C_Stocks
Tyninghame,Bel 23,Scotland,Natural,2019,56.00224,-2.60079,362630,678973.00,2.40,Narrow Gouge,32,Soil_C_Stocks
Tyninghame,Bel 24,Scotland,Natural,2019,56.00149,-2.60036,362656,678890.00,2.40,Narrow Gouge,54,Soil_C_Stocks
Tyninghame,Bel 3,Scotland,Natural,2018,56.00319275,-2.5989909,362743,679078.00,2.40,Narrow Gouge,87,Soil_C_Stocks
Tyninghame,Bel 4,Scotland,Natural,2018,56.00314484,-2.59941866,362716,679073.00,2.40,Narrow Gouge,63.5,Soil_C_Stocks
Tyninghame,Bel 5,Scotland,Natural,2018,56.00309173,-2.59983048,362690,679068.00,2.36,Narrow Gouge,65,Soil_C_Stocks
Tyninghame,Bel 6,Scotland,Natural,2018,56.00307417,-2.60026727,362663,679066.00,2.38,Narrow Gouge,47,Soil_C_Stocks
Tyninghame,Bel 7,Scotland,Natural,2018,56.00310657,-2.60085342,362627,679070.00,2.42,Narrow Gouge,33,Soil_C_Stocks
Tyninghame,Bel 8,Scotland,Natural,2018,56.00316974,-2.60141202,362592,679077.00,2.45,Narrow Gouge,44,Soil_C_Stocks
Tyninghame,Bel 9,Scotland,Natural,2018,56.00312718,-2.60187292,362563,679073.00,2.46,Narrow Gouge,44,Soil_C_Stocks
Waulkmill Bay,waulk 1,Scotland,Natural,2019,58.94207092,-3.08321368,337762,1006598.00,1.79,Narrow Gouge,69,Soil_C_Stocks
Waulkmill Bay,waulk 10,Scotland,Natural,2019,58.94276905,-3.08898809,337431,1006681.00,1.55,Narrow Gouge,54,Soil_C_Stocks
Waulkmill Bay,waulk 11,Scotland,Natural,2019,58.94264344,-3.08943883,337405,1006667.00,1.80,Narrow Gouge,55,Soil_C_Stocks
Waulkmill Bay,waulk 2,Scotland,Natural,2019,58.94203208,-3.08368271,337735,1006594.00,2.18,Narrow Gouge,52,Soil_C_Stocks
Waulkmill Bay,waulk 3,Scotland,Natural,2019,58.94198285,-3.08448606,337689,1006589.00,2.16,Narrow Gouge,59,Soil_C_Stocks
Waulkmill Bay,waulk 4,Scotland,Natural,2019,58.9419294,-3.08520505,337647,1006584.00,1.65,Narrow Gouge,51,Soil_C_Stocks
Waulkmill Bay,waulk 5,Scotland,Natural,2019,58.94194752,-3.08592804,337606,1006587.00,1.31,Narrow Gouge,44,Soil_C_Stocks
Waulkmill Bay,waulk 6,Scotland,Natural,2019,58.94197364,-3.0864705,337574,1006590.00,1.80,Narrow Gouge,35,Soil_C_Stocks
Waulkmill Bay,waulk 7,Scotland,Natural,2019,58.94191409,-3.08691878,337548,1006584.00,1.80,Narrow Gouge,48,Soil_C_Stocks
Waulkmill Bay,waulk 8,Scotland,Natural,2019,58.94244145,-3.08718473,337534,1006643.00,1.80,Narrow Gouge,40,Soil_C_Stocks
Waulkmill Bay,waulk 9,Scotland,Natural,2019,58.94269592,-3.08717548,337535,1006671.00,1.57,Narrow Gouge,67,Soil_C_Stocks
Wigtown,Wig 10,Scotland,Natural,2019,54.86928143,-4.43567704,243796,555441.00,3.90,Narrow Gouge,39,Soil_C_Stocks
Wigtown Bay,Wig 1,Scotland,Natural,2019,54.87083274,-4.42241198,244653,555584.00,3.33,Narrow Gouge,30,Soil_C_Stocks
Wigtown Bay,Wig 2,Scotland,Natural,2019,54.87075473,-4.4234526,244586,555578.00,3.95,Narrow Gouge,71,Soil_C_Stocks
Wigtown Bay,Wig 3,Scotland,Natural,2019,54.87060216,-4.4245158,244518,555563.00,3.60,Narrow Gouge,80,Soil_C_Stocks
Wigtown Bay,Wig 4,Scotland,Natural,2019,54.8704657,-4.42552276,244452,555551.00,3.84,Narrow Gouge,72,Soil_C_Stocks
Wigtown Bay,Wig 5,Scotland,Natural,2019,54.87029314,-4.42673412,244374,555534.00,3.49,Narrow Gouge,70,Soil_C_Stocks
Wigtown Bay,Wig 6,Scotland,Natural,2019,54.87007849,-4.42869287,244248,555514.00,3.83,Narrow Gouge,86,Soil_C_Stocks
Wigtown Bay,Wig 7,Scotland,Natural,2019,54.86987245,-4.43011727,244155,555495.00,3.38,Narrow Gouge,45,Soil_C_Stocks
Wigtown Bay,Wig 8,Scotland,Natural,2019,54.8698509,-4.43128024,244081,555495.00,3.48,Narrow Gouge,72,Soil_C_Stocks
Wigtown Bay,Wig 9,Scotland,Natural,2019,54.86956728,-4.43371955,243923,555469.00,3.65,Narrow Gouge,74,Soil_C_Stocks
Black Rock,BR-01,Wales,Natural,2019,51.59886942,-2.69622453,351873,189122.00,7.55,Narrow Gouge,98,Soil_C_Stocks
Black Rock,BR-02,Wales,Natural,2019,51.59874676,-2.69593872,351893,189108.00,7.17,Narrow Gouge,85,Soil_C_Stocks
Black Rock,BR-03,Wales,Natural,2019,51.59866641,-2.69577923,351904,189099.00,7.02,Narrow Gouge,79,Soil_C_Stocks
Black Rock,BR-04,Wales,Natural,2019,51.59849963,-2.69549823,351923,189080.00,6.80,Narrow Gouge,89,Soil_C_Stocks
Black Rock,BR-05,Wales,Natural,2019,51.5983827,-2.69520416,351943,189067.00,6.41,Narrow Gouge,100,Soil_C_Stocks
Black Rock,BR-06,Wales,Natural,2019,51.59826939,-2.695043,351955,189054.00,5.83,Narrow Gouge,100,Soil_C_Stocks
Black Rock,BR-07,Wales,Natural,2019,51.59816788,-2.69483378,351969,189043.00,4.31,Narrow Gouge,97,Soil_C_Stocks
Black Rock,BR-08,Wales,Natural,2019,51.59787294,-2.69726949,351800,189011.00,7.78,Narrow Gouge,54,Soil_C_Stocks
Black Rock,BR-09,Wales,Natural,2019,51.59778753,-2.69689334,351826,189002.00,7.10,Narrow Gouge,97,Soil_C_Stocks
Black Rock,BR-10,Wales,Natural,2019,51.59758218,-2.69666663,351841,188979.00,7.01,Narrow Gouge,99,Soil_C_Stocks
Black Rock,BR-11,Wales,Natural,2019,51.59741697,-2.6962627,351869,188960.00,6.25,Narrow Gouge,99,Soil_C_Stocks
Black Rock,BR-12,Wales,Natural,2019,51.59733767,-2.69610407,351880,188951.00,5.61,Narrow Gouge,96,Soil_C_Stocks
Black Rock,BR-13,Wales,Natural,2019,51.59726275,-2.69598185,351888,188943.00,4.61,Narrow Gouge,93,Soil_C_Stocks
Black Rock,BR-14,Wales,Natural,2019,51.59905391,-2.69589013,351897,189142.00,7.74,Narrow Gouge,95,Soil_C_Stocks
Black Rock,BR-15,Wales,Natural,2019,51.59838629,-2.69598852,351889,189068.00,6.94,Narrow Gouge,98,Soil_C_Stocks
Black Rock,BR-16,Wales,Natural,2019,51.59795982,-2.69603309,351886,189020.00,6.73,Narrow Gouge,100,Soil_C_Stocks
Black Rock,BR-17,Wales,Natural,2019,51.59767937,-2.69610227,351881,188989.00,6.52,Narrow Gouge,99,Soil_C_Stocks
Black Rock,BR-18,Wales,Natural,2019,51.59710966,-2.69613908,351877,188926.00,4.40,Narrow Gouge,98,Soil_C_Stocks
Llanrhidian,LI-01,Wales,Natural,2019,51.63208608,-4.17024231,249894,194817.00,2.89,Narrow Gouge,76,Soil_C_Stocks
Llanrhidian,LI-02,Wales,Natural,2019,51.63017142,-4.17018228,249892,194604.00,3.03,Narrow Gouge,74,Soil_C_Stocks
Llanrhidian,LI-03,Wales,Natural,2019,51.6262687,-4.16986314,249901,194170.00,3.59,Narrow Gouge,46,Soil_C_Stocks
Llanrhidian,LI-04,Wales,Natural,2019,51.62321216,-4.16968844,249903,193830.00,4.59,Narrow Gouge,98,Soil_C_Stocks
Llanrhidian,LI-05,Wales,Natural,2019,51.62008142,-4.16949972,249906,193481.00,4.59,Narrow Gouge,92,Soil_C_Stocks
Llanrhidian,LI-06,Wales,Natural,2019,51.61576408,-4.16927728,249907,193000.00,4.35,Narrow Gouge,100,Soil_C_Stocks
Llanrhidian,LI-07,Wales,Natural,2019,51.61310751,-4.16992359,249853,192706.00,4.61,Narrow Gouge,96,Soil_C_Stocks
Llanrhidian,LI-08,Wales,Natural,2019,51.63063588,-4.18012104,249205,194677.00,3.20,Narrow Gouge,84,Soil_C_Stocks
Llanrhidian,LI-09,Wales,Natural,2019,51.62877074,-4.18097476,249140,194471.00,3.15,Narrow Gouge,86.5,Soil_C_Stocks
Llanrhidian,LI-10,Wales,Natural,2019,51.62667515,-4.18007695,249195,194236.00,3.62,Narrow Gouge,93,Soil_C_Stocks
Llanrhidian,LI-11,Wales,Natural,2019,51.624823,-4.1800378,249192,194030.00,NA,Narrow Gouge,99,Soil_C_Stocks
Llanrhidian,LI-12,Wales,Natural,2019,51.62328066,-4.18004329,249186,193859.00,4.43,Narrow Gouge,73,Soil_C_Stocks
Llanrhidian,LI-13,Wales,Natural,2019,51.62265308,-4.17985365,249197,193788.00,4.66,Narrow Gouge,96,Soil_C_Stocks
Llanrhidian,LI-14,Wales,Natural,2019,51.62022844,-4.17991741,249185,193519.00,4.57,Narrow Gouge,65,Soil_C_Stocks
Llanrhidian,LI-15,Wales,Natural,2019,51.63218244,-4.1671773,250106,194822.00,2.70,Narrow Gouge,96.5,Soil_C_Stocks
Llanrhidian,LI-16,Wales,Natural,2019,51.6283101,-4.17211362,249752,194401.00,3.40,Narrow Gouge,84,Soil_C_Stocks
Llanrhidian,LI-17,Wales,Natural,2019,51.62595208,-4.17511313,249536,194145.00,3.54,Narrow Gouge,88,Soil_C_Stocks
Llanrhidian,LI-18,Wales,Natural,2019,51.62394996,-4.17749315,249365,193928.00,4.39,Narrow Gouge,96,Soil_C_Stocks
Llanrhidian,LI-19,Wales,Natural,2019,51.62061387,-4.18192455,249047,193566.00,4.42,Narrow Gouge,89,Soil_C_Stocks
Malltraeth,MA-1,Wales,Natural,2019,53.17277033,-4.39187077,240228,366634.00,1.80,Narrow Gouge,67,Soil_C_Stocks
Malltraeth,MA-10,Wales,Natural,2019,53.16988696,-4.3953258,239986,366322.00,2.00,Narrow Gouge,70,Soil_C_Stocks
Malltraeth,MA-11,Wales,Natural,2019,53.1691648,-4.39534845,239982,366241.00,2.32,Narrow Gouge,95,Soil_C_Stocks
Malltraeth,MA-12,Wales,Natural,2019,53.16792421,-4.39537544,239976,366103.00,2.22,Narrow Gouge,73,Soil_C_Stocks
Malltraeth,MA-13,Wales,Natural,2019,53.16696807,-4.39544149,239968,365997.00,2.31,Narrow Gouge,70,Soil_C_Stocks
Malltraeth,MA-14,Wales,Natural,2019,53.16607655,-4.39553093,239958,365898.00,2.50,Narrow Gouge,93.5,Soil_C_Stocks
Malltraeth,MA-15,Wales,Natural,2019,53.17050886,-4.3975955,239837,366396.00,1.80,Narrow Gouge,77,Soil_C_Stocks
Malltraeth,MA-16,Wales,Natural,2019,53.17023513,-4.39663337,239900,366363.00,1.93,Narrow Gouge,67,Soil_C_Stocks
Malltraeth,MA-17,Wales,Natural,2019,53.16904702,-4.39240609,240178,366222.00,2.11,Narrow Gouge,93.5,Soil_C_Stocks
Malltraeth,MA-18,Wales,Natural,2019,53.16773928,-4.38752309,240500,366065.00,2.25,Narrow Gouge,85,Soil_C_Stocks
Malltraeth,MA-19,Wales,Natural,2019,53.16708771,-4.38523582,240650,365988.00,2.25,Narrow Gouge,100,Soil_C_Stocks
Malltraeth,MA-2,Wales,Natural,2019,53.17209989,-4.39156417,240246,366559.00,1.90,Narrow Gouge,90,Soil_C_Stocks
Malltraeth,MA-3,Wales,Natural,2019,53.1711693,-4.39123419,240264,366455.00,1.95,Narrow Gouge,81.5,Soil_C_Stocks
Malltraeth,MA-4,Wales,Natural,2019,53.16974686,-4.39069492,240295,366296.00,2.11,Narrow Gouge,NA,Soil_C_Stocks
Malltraeth,MA-5,Wales,Natural,2019,53.16848754,-4.39020069,240323,366154.00,2.16,Narrow Gouge,67,Soil_C_Stocks
Malltraeth,MA-6,Wales,Natural,2019,53.1671198,-4.38968368,240353,366001.00,2.34,Narrow Gouge,NA,Soil_C_Stocks
Malltraeth,MA-7,Wales,Natural,2019,53.16613443,-4.3892853,240376,365891.00,2.47,Narrow Gouge,NA,Soil_C_Stocks
Malltraeth,MA-8,Wales,Natural,2019,53.17315571,-4.3951614,240009,366685.00,1.98,Narrow Gouge,70,Soil_C_Stocks
Malltraeth,MA-9,Wales,Natural,2019,53.17183379,-4.39514477,240006,366538.00,1.85,Narrow Gouge,70,Soil_C_Stocks
Rhymney Wharf,RW-02,Wales,Natural,2019,51.50239966,-3.08335845,324900,178719.00,6.87,Narrow Gouge,96,Soil_C_Stocks
Rhymney Wharf,RW-03,Wales,Natural,2019,51.50200484,-3.0830864,324919,178675.00,6.89,Narrow Gouge,97,Soil_C_Stocks
Rhymney Wharf,RW-04,Wales,Natural,2019,51.50170199,-3.08285531,324934,178641.00,5.57,Narrow Gouge,98,Soil_C_Stocks
Rhymney Wharf,RW-05,Wales,Natural,2019,51.50111933,-3.08239495,324965,178576.00,5.00,Narrow Gouge,98,Soil_C_Stocks
Rhymney Wharf,RW-06,Wales,Natural,2019,51.50057402,-3.08191237,324998,178515.00,4.19,Narrow Gouge,98,Soil_C_Stocks
Rhymney Wharf,RW-07,Wales,Natural,2019,51.50344484,-3.08011216,325128,178832.00,6.93,Narrow Gouge,101,Soil_C_Stocks
Rhymney Wharf,RW-08,Wales,Natural,2019,51.50335079,-3.07998273,325136,178822.00,6.99,Narrow Gouge,81,Soil_C_Stocks
Rhymney Wharf,RW-09,Wales,Natural,2019,51.50295079,-3.07940815,325176,178777.00,5.79,Narrow Gouge,98,Soil_C_Stocks
Rhymney Wharf,RW-10,Wales,Natural,2019,51.50241763,-3.0787951,325217,178717.00,5.26,Narrow Gouge,99,Soil_C_Stocks
Rhymney Wharf,RW-11,Wales,Natural,2019,51.50209698,-3.07815961,325261,178680.00,4.39,Narrow Gouge,99,Soil_C_Stocks
Rhymney Wharf,RW-12,Wales,Natural,2019,51.50236798,-3.08385067,324866,178716.00,6.85,Narrow Gouge,97,Soil_C_Stocks
Rhymney Wharf,RW-13,Wales,Natural,2019,51.50235183,-3.08206815,324990,178713.00,7.09,Narrow Gouge,93,Soil_C_Stocks
Rhymney Wharf,RW-14,Wales,Natural,2019,51.50240477,-3.0807158,325084,178717.00,5.56,Narrow Gouge,97,Soil_C_Stocks
Rhymney Wharf,RW-15,Wales,Natural,2019,51.50240605,-3.07952172,325167,178716.00,5.26,Narrow Gouge,100,Soil_C_Stocks
Rhymney Wharf,RW-16,Wales,Natural,2019,51.50242521,-3.07769725,325293,178716.00,4.39,Narrow Gouge,98,Soil_C_Stocks
Shell Island,SI-01,Wales,Natural,2019,52.8226602,-4.13535969,256211,327151.00,0.24,Narrow Gouge,98,Soil_C_Stocks
Shell Island,SI-02,Wales,Natural,2019,52.82224801,-4.13519381,256220,327105.00,1.54,Narrow Gouge,98,Soil_C_Stocks
Shell Island,SI-03,Wales,Natural,2019,52.82115308,-4.13537201,256205,326984.00,1.67,Narrow Gouge,97,Soil_C_Stocks
Shell Island,SI-04,Wales,Natural,2019,52.81959374,-4.13536486,256200,326810.00,1.65,Narrow Gouge,94,Soil_C_Stocks
Shell Island,SI-05,Wales,Natural,2019,52.81678436,-4.1346862,256237,326497.00,1.80,Narrow Gouge,70,Soil_C_Stocks
Shell Island,SI-06,Wales,Natural,2019,52.81598493,-4.13455363,256243,326407.00,1.90,Narrow Gouge,100,Soil_C_Stocks
Shell Island,SI-07,Wales,Natural,2019,52.81541743,-4.13450361,256244,326344.00,2.47,Narrow Gouge,94,Soil_C_Stocks
Shell Island,SI-09,Wales,Natural,2019,52.82282318,-4.13432742,256281,327168.00,1.84,Narrow Gouge,92,Soil_C_Stocks
Shell Island,SI-10,Wales,Natural,2019,52.82230855,-4.1340045,256301,327110.00,1.88,Narrow Gouge,84.5,Soil_C_Stocks
Shell Island,SI-11,Wales,Natural,2019,52.82170493,-4.13360196,256326,327042.00,1.84,Narrow Gouge,94,Soil_C_Stocks
Shell Island,SI-12,Wales,Natural,2019,52.81939863,-4.13207346,256421,326782.00,2.03,Narrow Gouge,90,Soil_C_Stocks
Shell Island,SI-13,Wales,Natural,2019,52.81886219,-4.13163885,256449,326722.00,2.12,Narrow Gouge,76,Soil_C_Stocks
Shell Island,SI-14,Wales,Natural,2019,52.81843566,-4.13134162,256467,326674.00,2.20,Narrow Gouge,80,Soil_C_Stocks
Shell Island,SI-15,Wales,Natural,2019,52.82323441,-4.12803217,256706,327201.00,2.33,Narrow Gouge,56,Soil_C_Stocks
Shell Island,SI-16,Wales,Natural,2019,52.82146049,-4.13090825,256507,327009.00,2.14,Narrow Gouge,74,Soil_C_Stocks
Shell Island,SI-17,Wales,Natural,2019,52.82050147,-4.13282163,256374,326906.00,2.07,Narrow Gouge,75,Soil_C_Stocks
Shell Island,SI-18,Wales,Natural,2019,52.81703779,-4.13681535,256094,326529.00,2.14,Narrow Gouge,63,Soil_C_Stocks
Shell Island,SI-19,Wales,Natural,2019,52.81385278,-4.14027874,255850,326182.00,2.42,Narrow Gouge,61,Soil_C_Stocks
Shell Island,SI-20,Wales,Natural,2019,52.81269661,-4.14105566,255794,326055.00,2.59,Narrow Gouge,75,Soil_C_Stocks
Alnmouth,NA,England,NA,2019,55.38815,-1.6187475,424251,610531.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Alnmouth,NA,England,NA,2019,55.3896,-1.617476944,424331,610693.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Breydon Bridge,NA,England,NA,2019,52.58839,1.643605556,646904,305190.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Breydon Bridge,NA,England,NA,2019,52.58846,1.643563889,646900,305198.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Breydon Bridge,NA,England,NA,2019,52.58857,1.643583333,646901,305210.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Breydon Bridge,NA,England,NA,2019,52.58862,1.643527778,646897,305215.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Breydon Bridge,NA,England,NA,2019,52.58873,1.643422222,646889,305227.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Brunton Burn,NA,England,NA,2019,55.53769,-1.640111111,422812,627166.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Brunton Burn,NA,England,NA,2019,55.53754,-1.640733333,422772,627149.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Brunton Burn,NA,England,NA,2019,55.53775,-1.639573611,422845,627173.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Brunton Burn,NA,England,NA,2019,55.53773,-1.639615833,422843,627171.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Brunton Burn,NA,England,NA,2019,55.53758,-1.639398611,422857,627154.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Burgh (Solway),NA,England,NA,2019,54.923122,-3.0853725,330535,559254.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Burgh (Solway),NA,England,NA,2019,54.925459,-3.0863717,330475,559515.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Burgh (Solway),NA,England,NA,2019,54.927685,-3.0907387,330199,559767.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Burgh (Solway),NA,England,NA,2019,54.930157,-3.0906028,330212,560042.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Burgh (Solway),NA,England,NA,2019,54.932706,-3.0919828,330128,560327.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Butley Ferry,NA,England,NA,2019,52.08013,1.489391667,639189,248165.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Butley Ferry,NA,England,NA,2019,52.08013,1.489494444,639196,248165.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Butley Ferry,NA,England,NA,2019,52.08013,1.489463889,639193,248165.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Butley Ferry,NA,England,NA,2019,52.08013,1.489436111,639192,248165.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Butley Ferry,NA,England,NA,2019,52.08012,1.489480556,639195,248164.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Cockleshell Creek,NA,England,NA,2019,51.36978,0.7980001,594855,167129.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Cockleshell Creek,NA,England,NA,2019,51.37027,0.79848021,594886,167185.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
Cockleshell Creek,NA,England,NA,2019,51.36936,0.79787135,594848,167082.00,NA,Syringe Sampler,10,Surficial_Soil_OC_Stocks
