Core_ID,Saltmarsh,Marsh_type,Marsh_zone,Nation,Collection_Year,Latitude_Dec_Degree,Longitude_Dec_Degree,X_Easting,Y_Northing,Elevation_above_OD__m,Core_depth_cm,Core_mid-depth_cm,Substrate,Dry_bulk_density_g_cm_3,OC_Perc,N_Perc,CN,NC,d13C_per_mil,d15N_per_mil
GM-5,Gedney,Natural,LM,England,2019,52.840486,0.19981998,548266.445,329264.03,2.95,25-26,25.5,Basal Silty Sand,0.808661,3.07,0.13,13.46,0.07,-22.71,8.97
GM-5,Gedney,Natural,LM,England,2019,52.840486,0.19981998,548266.445,329264.03,2.95,26-27,26.5,Basal Silty Sand,0.893181,2.71,0.21,16.56,0.06,-22.93,8.72
GM-5,Gedney,Natural,LM,England,2019,52.840486,0.19981998,548266.445,329264.03,2.95,27-28,27.5,Basal Silty Sand,0.899225,2.62,0.19,14.86,0.07,-22.28,8.76
GM-5,Gedney,Natural,LM,England,2019,52.840486,0.19981998,548266.445,329264.03,2.95,28-29,28.5,Basal Silty Sand,0.981888,2.44,0.16,14.95,0.07,-22.79,8.67
GM-5,Gedney,Natural,LM,England,2019,52.840486,0.19981998,548266.445,329264.03,2.95,29-30,29.5,Basal Silty Sand,1.032443,2.40,0.15,14.86,0.07,-22.88,8.66
GM-5,Gedney,Natural,LM,England,2019,52.840486,0.19981998,548266.445,329264.03,2.95,30-31,30.5,Basal Silty Sand,0.918405,2.27,0.13,14.27,0.07,-22.27,9.18
GM-5,Gedney,Natural,LM,England,2019,52.840486,0.19981998,548266.445,329264.03,2.95,31-32,31.5,Basal Silty Sand,0.919841,2.48,0.14,14.33,0.07,-22.66,9.11
GM-5,Gedney,Natural,LM,England,2019,52.840486,0.19981998,548266.445,329264.03,2.95,32_33,32.5,Basal Silty Sand,0.85731,2.49,0.15,15.17,0.07,-22.29,8.40
GM-5,Gedney,Natural,LM,England,2019,52.840486,0.19981998,548266.445,329264.03,2.95,33-34,33.5,Basal Silty Sand,0.67619,2.62,0.15,15.56,0.06,-22.67,8.58
GM-5,Gedney,Natural,LM,England,2019,52.840486,0.19981998,548266.445,329264.03,2.95,34-35,34.5,Basal Silty Sand,0.88801,2.58,0.15,16.18,0.06,-22.53,8.75
GM-5,Gedney,Natural,LM,England,2019,52.840486,0.19981998,548266.445,329264.03,2.95,35-36,35.5,Basal Silty Sand,0.948054,2.89,0.16,15.39,0.06,-22.15,8.98
GM-5,Gedney,Natural,LM,England,2019,52.840486,0.19981998,548266.445,329264.03,2.95,36-37,36.5,Basal Silty Sand,0.712637,2.73,0.17,15.51,0.06,-22.95,8.67
GM-5,Gedney,Natural,LM,England,2019,52.840486,0.19981998,548266.445,329264.03,2.95,37-38,37.5,Basal Silty Sand,0.90951,2.80,0.17,15.44,0.06,-22.14,8.53
GM-5,Gedney,Natural,LM,England,2019,52.840486,0.19981998,548266.445,329264.03,2.95,38-39,38.5,Basal Silty Sand,0.77555,2.07,0.17,14.17,0.06,-22.13,8.54
GM-5,Gedney,Natural,LM,England,2019,52.840486,0.19981998,548266.445,329264.03,2.95,39-40,39.5,Basal Silty Sand,0.741674,2.01,0.17,13.78,0.06,-22.08,8.42
GM-5,Gedney,Natural,LM,England,2019,52.840486,0.19981998,548266.445,329264.03,2.95,40-41,40.5,Basal Silty Sand,0.769042,2.31,0.17,15.72,0.06,-22.06,8.49
GM-5,Gedney,Natural,LM,England,2019,52.840486,0.19981998,548266.445,329264.03,2.95,41-42,41.5,Basal Silty Sand,0.737101,2.80,NA,NA,NA,NA,NA
GM-5,Gedney,Natural,LM,England,2019,52.840486,0.19981998,548266.445,329264.03,2.95,42-43,42.5,Basal Silty Sand,0.639757,2.86,0.17,15.92,0.06,-22.77,7.79
GM-5,Gedney,Natural,LM,England,2019,52.840486,0.19981998,548266.445,329264.03,2.95,43_44,43.5,Basal Silty Sand,0.851853,2.60,NA,NA,NA,NA,NA
GM-5,Gedney,Natural,LM,England,2019,52.840486,0.19981998,548266.445,329264.03,2.95,44-45,44.5,Basal Silty Sand,0.625532,2.05,0.23,15.88,0.06,-22.72,8.39
GM-5,Gedney,Natural,LM,England,2019,52.840486,0.19981998,548266.445,329264.03,2.95,45-46,45.5,Basal Silty Sand,0.973371,2.55,NA,NA,NA,NA,NA
GM-5,Gedney,Natural,LM,England,2019,52.840486,0.19981998,548266.445,329264.03,2.95,46-47,46.5,Basal Silty Sand,0.83534,2.04,0.18,16.40,0.06,-22.77,8.40
GM-5,Gedney,Natural,LM,England,2019,52.840486,0.19981998,548266.445,329264.03,2.95,47-48,47.5,Basal Silty Sand,0.953409,2.66,NA,NA,NA,NA,NA
GM-5,Gedney,Natural,LM,England,2019,52.840486,0.19981998,548266.445,329264.03,2.95,48-49,48.5,Basal Silty Sand,1.114589,2.09,0.14,17.17,0.06,-22.73,7.17
GM-5,Gedney,Natural,LM,England,2019,52.840486,0.19981998,548266.445,329264.03,2.95,49-50,49.5,Basal Silty Sand,0.989545,2.40,NA,NA,NA,NA,NA
GM-5,Gedney,Natural,LM,England,2019,52.840486,0.19981998,548266.445,329264.03,2.95,50-51,50.5,Basal Silty Sand,0.746007,2.98,0.16,17.14,0.06,-22.67,6.66
GM-5,Gedney,Natural,LM,England,2019,52.840486,0.19981998,548266.445,329264.03,2.95,51-52,51.5,Basal Silty Sand,0.878333,2.72,NA,NA,NA,NA,NA
GM-5,Gedney,Natural,LM,England,2019,52.840486,0.19981998,548266.445,329264.03,2.95,52-53,52.5,Basal Silty Sand,0.817917,2.18,0.14,18.00,0.06,-22.75,6.84
GM-5,Gedney,Natural,LM,England,2019,52.840486,0.19981998,548266.445,329264.03,2.95,53-54,53.5,Basal Silty Sand,0.786252,2.78,NA,NA,NA,NA,NA
GM-5,Gedney,Natural,LM,England,2019,52.840486,0.19981998,548266.445,329264.03,2.95,54_55,54.5,Basal Silty Sand,0.980102,2.51,0.15,17.97,0.06,-23.00,7.59
GM-5,Gedney,Natural,LM,England,2019,52.840486,0.19981998,548266.445,329264.03,2.95,55-56,55.5,Basal Silty Sand,0.875635,2.99,NA,NA,NA,NA,NA
GM-5,Gedney,Natural,LM,England,2019,52.840486,0.19981998,548266.445,329264.03,2.95,56-57,56.5,Basal Silty Sand,0.858686,3.08,0.14,18.00,0.06,-22.24,7.29
GM-5,Gedney,Natural,LM,England,2019,52.840486,0.19981998,548266.445,329264.03,2.95,57-58,57.5,Basal Silty Sand,0.879787,2.59,NA,NA,NA,NA,NA
GM-5,Gedney,Natural,LM,England,2019,52.840486,0.19981998,548266.445,329264.03,2.95,58-59,58.5,Basal Silty Sand,0.937762,2.96,0.14,17.92,0.06,-22.17,6.79
GM-5,Gedney,Natural,LM,England,2019,52.840486,0.19981998,548266.445,329264.03,2.95,59-60,59.5,Basal Silty Sand,0.733239,2.85,NA,NA,NA,NA,NA
GM-5,Gedney,Natural,LM,England,2019,52.840486,0.19981998,548266.445,329264.03,2.95,60-61,60.5,Basal Silty Sand,0.693004,2.67,0.14,17.75,0.06,-22.00,6.86
GM-5,Gedney,Natural,LM,England,2019,52.840486,0.19981998,548266.445,329264.03,2.95,61-62,61.5,Basal Silty Sand,0.812764,2.88,NA,NA,NA,NA,NA
GM-5,Gedney,Natural,LM,England,2019,52.840486,0.19981998,548266.445,329264.03,2.95,62-63,62.5,Basal Silty Sand,0.724842,2.23,0.16,16.77,0.06,-22.95,7.50
GM-5,Gedney,Natural,LM,England,2019,52.840486,0.19981998,548266.445,329264.03,2.95,63-64,63.5,Basal Silty Sand,0.598518,2.19,NA,NA,NA,NA,NA
GM-5,Gedney,Natural,LM,England,2019,52.840486,0.19981998,548266.445,329264.03,2.95,64-65,64.5,Basal Silty Sand,0.690602,2.03,0.14,17.50,0.06,-22.22,7.04
GM-5,Gedney,Natural,LM,England,2019,52.840486,0.19981998,548266.445,329264.03,2.95,65_66,65.5,Basal Silty Sand,0.782245,2.62,NA,NA,NA,NA,NA
GM-5,Gedney,Natural,LM,England,2019,52.840486,0.19981998,548266.445,329264.03,2.95,66-67,66.5,Basal Silty Sand,0.830331,2.06,0.17,16.81,0.06,-22.89,7.36
GM-5,Gedney,Natural,LM,England,2019,52.840486,0.19981998,548266.445,329264.03,2.95,67-68,67.5,Basal Silty Sand,0.987943,2.35,NA,NA,NA,NA,NA
GM-5,Gedney,Natural,LM,England,2019,52.840486,0.19981998,548266.445,329264.03,2.95,68-69,68.5,Basal Silty Sand,0.777986,2.20,0.14,16.08,0.06,-23.20,7.29
GM-5,Gedney,Natural,LM,England,2019,52.840486,0.19981998,548266.445,329264.03,2.95,69-70,69.5,Basal Silty Sand,0.700728,2.14,NA,NA,NA,NA,NA
GM-5,Gedney,Natural,LM,England,2019,52.840486,0.19981998,548266.445,329264.03,2.95,70-71,70.5,Basal Silty Sand,0.811215,3.00,0.17,17.16,0.06,-22.31,7.44
GM-5,Gedney,Natural,LM,England,2019,52.840486,0.19981998,548266.445,329264.03,2.95,71-72,71.5,Basal Silty Sand,0.893326,2.82,NA,NA,NA,NA,NA
GM-5,Gedney,Natural,LM,England,2019,52.840486,0.19981998,548266.445,329264.03,2.95,72-73,72.5,Basal Silty Sand,0.703575,2.96,NA,NA,NA,NA,NA
GM-5,Gedney,Natural,LM,England,2019,52.840486,0.19981998,548266.445,329264.03,2.95,73-74,73.5,Basal Silty Sand,0.740525,2.47,NA,NA,NA,NA,NA
GM-5,Gedney,Natural,LM,England,2019,52.840486,0.19981998,548266.445,329264.03,2.95,74-75,74.5,Basal Silty Sand,0.687306,2.11,NA,NA,NA,NA,NA
GM-5,Gedney,Natural,LM,England,2019,52.840486,0.19981998,548266.445,329264.03,2.95,75-76,75.5,Basal Silty Sand,0.586139,2.09,NA,NA,NA,NA,NA
GM-5,Gedney,Natural,LM,England,2019,52.840486,0.19981998,548266.445,329264.03,2.95,76_77,76.5,Basal Silty Sand,0.505492,2.75,NA,NA,NA,NA,NA
GM-5,Gedney,Natural,LM,England,2019,52.840486,0.19981998,548266.445,329264.03,2.95,77-78,77.5,Basal Silty Sand,0.373283,2.03,NA,NA,NA,NA,NA
GM-5,Gedney,Natural,LM,England,2019,52.840486,0.19981998,548266.445,329264.03,2.95,78-79,78.5,Basal Silty Sand,0.677438,2.64,NA,NA,NA,NA,NA
GM-5,Gedney,Natural,LM,England,2019,52.840486,0.19981998,548266.445,329264.03,2.95,79-80,79.5,Basal Silty Sand,0.479408,2.15,NA,NA,NA,NA,NA
GM-5,Gedney,Natural,LM,England,2019,52.840486,0.19981998,548266.445,329264.03,2.95,80-81,80.5,Basal Silty Sand,0.547404,2.38,NA,NA,NA,NA,NA
GM-5,Gedney,Natural,LM,England,2019,52.840486,0.19981998,548266.445,329264.03,2.95,81-82,81.5,Basal Silty Sand,0.663539,2.10,NA,NA,NA,NA,NA
GM-5,Gedney,Natural,LM,England,2019,52.840486,0.19981998,548266.445,329264.03,2.95,82-83,82.5,Basal Silty Sand,0.625617,2.21,NA,NA,NA,NA,NA
GM-5,Gedney,Natural,LM,England,2019,52.840486,0.19981998,548266.445,329264.03,2.95,83-84,83.5,Basal Silty Sand,0.76906,2.91,NA,NA,NA,NA,NA
GM-5,Gedney,Natural,LM,England,2019,52.840486,0.19981998,548266.445,329264.03,2.95,84-85,84.5,Basal Silty Sand,0.802525,2.02,NA,NA,NA,NA,NA
GM-5,Gedney,Natural,LM,England,2019,52.840486,0.19981998,548266.445,329264.03,2.95,85-86,85.5,Basal Silty Sand,0.746488,2.91,NA,NA,NA,NA,NA
GM-5,Gedney,Natural,LM,England,2019,52.840486,0.19981998,548266.445,329264.03,2.95,86-87,86.5,Basal Silty Sand,0.652039,2.01,NA,NA,NA,NA,NA
GM-5,Gedney,Natural,LM,England,2019,52.840486,0.19981998,548266.445,329264.03,2.95,87_88,87.5,Basal Silty Sand,0.716442,2.81,NA,NA,NA,NA,NA
GM-5,Gedney,Natural,LM,England,2019,52.840486,0.19981998,548266.445,329264.03,2.95,88-89,88.5,Basal Silty Sand,0.695579,2.66,NA,NA,NA,NA,NA
GM-5,Gedney,Natural,LM,England,2019,52.840486,0.19981998,548266.445,329264.03,2.95,89-90,89.5,Basal Silty Sand,0.580109,2.77,NA,NA,NA,NA,NA
GM-5,Gedney,Natural,LM,England,2019,52.840486,0.19981998,548266.445,329264.03,2.95,90-91,90.5,Basal Silty Sand,0.737401,2.80,NA,NA,NA,NA,NA
GM-5,Gedney,Natural,LM,England,2019,52.840486,0.19981998,548266.445,329264.03,2.95,91-92,91.5,Basal Silty Sand,0.828078,2.29,NA,NA,NA,NA,NA
GM-5,Gedney,Natural,LM,England,2019,52.840486,0.19981998,548266.445,329264.03,2.95,92-93,92.5,Basal Silty Sand,0.646435,2.44,NA,NA,NA,NA,NA
GM-5,Gedney,Natural,LM,England,2019,52.840486,0.19981998,548266.445,329264.03,2.95,93-94,93.5,Basal Silty Sand,0.734515,2.62,NA,NA,NA,NA,NA
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,0_1,0.5,Humified Peat (Substantia Humosa),0.120629907,18.13,1.10,19.23,0.05,-26.21,5.21
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,1_2,1.5,Humified Peat (Substantia Humosa),0.225111056,14.16,0.93,15.98,0.06,-26.14,5.39
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,2_3,2.5,Humified Peat (Substantia Humosa),0.264673905,14.42,0.94,17.89,0.06,-25.52,4.76
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,3_4,3.5,Humified Peat (Substantia Humosa),0.305372073,15.33,1.04,17.25,0.06,-25.43,4.88
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,4_5,4.5,Humified Peat (Substantia Humosa),0.311812619,13.08,0.99,18.01,0.06,-25.85,4.41
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,5_6,5.5,Humified Peat (Substantia Humosa),0.419554715,10.91,0.58,17.50,0.06,-25.15,4.43
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,6_7,6.5,Humified Peat (Substantia Humosa),0.314776473,12.04,0.83,14.90,0.07,-25.91,5.08
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,7_8,7.5,Humified Peat (Substantia Humosa),0.375093372,8.95,0.79,17.04,0.06,-25.40,4.11
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,8_9,8.5,Humified Peat (Substantia Humosa),0.401746835,11.36,0.56,15.56,0.06,-24.83,5.08
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,9_10,9.5,Humified Peat (Substantia Humosa),0.349780364,10.89,0.69,17.52,0.06,-25.22,4.55
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,10_11,10.5,Humified Peat (Substantia Humosa),0.319590083,10.25,0.75,16.24,0.06,-25.64,4.33
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,11_12,11.5,Humified Peat (Substantia Humosa),0.342420245,8.91,0.65,17.19,0.06,-25.10,5.00
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,12_13,12.5,Humified Peat (Substantia Humosa),0.321754616,8.95,0.61,16.65,0.06,-25.23,5.07
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,13_14,13.5,Humified Peat (Substantia Humosa),0.293598005,9.67,0.74,18.76,0.05,-25.14,5.61
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,14_15,14.5,Humified Peat (Substantia Humosa),0.401817571,8.49,0.67,18.98,0.05,-25.44,4.54
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,15_16,15.5,Silt with Organics,0.494605998,7.30,0.59,18.48,0.05,-24.75,6.22
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,16_17,16.5,Silt with Organics,0.508933649,6.96,0.43,15.49,0.06,-24.73,6.27
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,17_18,17.5,Silt with Organics,0.483507463,6.03,0.47,15.65,0.06,-24.81,5.26
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,18_19,18.5,Silt with Organics,0.627781354,4.92,0.42,16.68,0.06,-24.85,5.99
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,19-20,19.5,Silt with Organics,0.50537561,5.63,0.39,16.19,0.06,-24.67,6.52
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,20-21,20.5,Silt with Organics,0.486800241,6.80,0.46,14.68,0.07,-24.41,6.42
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,21_22,21.5,Silt with Organics,0.35599809,4.82,NA,NA,NA,NA,NA
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,22-23,22.5,Silt with Organics,0.397753767,5.06,0.36,14.53,0.07,-24.54,6.13
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,23-24,23.5,Silt with Organics,0.438798543,5.92,NA,NA,NA,NA,NA
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,24-25,24.5,Silt with Organics,0.408668388,3.86,0.39,15.96,0.06,-24.56,5.55
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,25-26,25.5,Silt with Organics,0.685951404,4.28,NA,NA,NA,NA,NA
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,26-27,26.5,Silt with Organics,0.424446134,5.20,0.32,15.98,0.06,-24.52,6.16
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,27-28,27.5,Silt with Organics,0.59837271,3.68,NA,NA,NA,NA,NA
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,28-29,28.5,Silt with Organics,0.562629624,3.82,0.26,14.62,0.07,-24.64,6.78
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,29-30,29.5,Silt with Organics,0.447336422,3.83,NA,NA,NA,NA,NA
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,30-31,30.5,Silt with Organics,0.506518002,2.88,0.30,14.25,0.07,-24.95,6.46
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,31-32,31.5,Silt with Organics,0.633114876,3.34,NA,NA,NA,NA,NA
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,32_33,32.5,Silt with Organics,0.614627927,3.11,0.25,14.19,0.07,-24.81,5.40
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,33-34,33.5,Silt with Organics,0.599331188,3.40,NA,NA,NA,NA,NA
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,34-35,34.5,Silt with Organics,0.57614027,2.96,0.27,14.71,0.07,-25.16,5.78
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,35-36,35.5,Silt with Organics,0.869890712,2.52,NA,NA,NA,NA,NA
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,36-37,36.5,Basal  Clay,0.742901252,2.55,0.22,13.81,0.07,-25.12,5.71
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,37-38,37.5,Basal  Clay,0.614387423,2.09,NA,NA,NA,NA,NA
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,38-39,38.5,Basal  Clay,0.643842046,2.27,0.18,12.97,0.08,-24.84,3.70
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,39-40,39.5,Basal  Clay,0.779213765,2.30,NA,NA,NA,NA,NA
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,40-41,40.5,Basal  Clay,0.76813645,2.32,0.20,13.19,0.08,-25.34,5.83
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,41-42,41.5,Basal  Clay,0.663393577,2.46,NA,NA,NA,NA,NA
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,42-43,42.5,Basal  Clay,0.718967603,2.47,0.22,12.37,0.08,-25.27,5.94
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,43_44,43.5,Basal  Clay,0.716622692,2.14,NA,NA,NA,NA,NA
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,44-45,44.5,Basal  Clay,0.869317748,2.23,0.18,12.45,0.08,-24.81,5.89
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,45-46,45.5,Basal  Clay,0.856595812,1.92,NA,NA,NA,NA,NA
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,46-47,46.5,Basal  Clay,0.644531725,2.12,0.17,12.71,0.08,-24.69,5.47
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,47-48,47.5,Basal  Clay,0.954880456,2.16,NA,NA,NA,NA,NA
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,48-49,48.5,Basal  Clay,0.804947655,2.14,0.19,12.16,0.08,-24.33,6.12
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,49-50,49.5,Basal  Clay,0.726069534,1.91,NA,NA,NA,NA,NA
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,50-51,50.5,Basal  Clay,0.599918299,2.13,0.16,12.36,0.08,-24.43,6.47
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,51-52,51.5,Basal  Clay,0.709004386,1.94,NA,NA,NA,NA,NA
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,52-53,52.5,Basal  Clay,0.861480158,2.04,0.16,12.16,0.08,-24.51,5.71
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,53-54,53.5,Basal  Clay,0.816732334,2.05,NA,NA,NA,NA,NA
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,54_55,54.5,Basal  Clay,0.70615371,1.87,0.16,12.58,0.08,-24.55,5.68
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,55-56,55.5,Basal  Clay,0.532343849,1.99,NA,NA,NA,NA,NA
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,56-57,56.5,Basal  Clay,0.783970786,1.96,0.16,11.58,0.09,-24.53,6.21
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,57-58,57.5,Basal  Clay,0.614489991,1.85,NA,NA,NA,NA,NA
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,58-59,58.5,Basal  Clay,0.611009762,1.83,0.15,11.80,0.08,-24.24,6.15
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,59-60,59.5,Basal  Clay,0.62589623,1.77,NA,NA,NA,NA,NA
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,60-61,60.5,Basal  Clay,0.649656575,1.71,0.15,12.43,0.08,-24.31,5.95
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,61-62,61.5,Basal  Clay,0.748019028,1.71,NA,NA,NA,NA,NA
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,62-63,62.5,Basal  Clay,0.674707859,1.65,0.13,11.49,0.09,-23.81,6.31
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,63-64,63.5,Basal  Clay,0.604738983,1.74,NA,NA,NA,NA,NA
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,64-65,64.5,Basal  Clay,0.691033812,1.66,0.13,11.66,0.09,-24.02,6.47
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,65_66,65.5,Basal  Clay,0.846010115,1.71,NA,NA,NA,NA,NA
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,66-67,66.5,Basal  Clay,0.884423499,2.09,0.12,11.79,0.08,-23.85,6.41
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,67-68,67.5,Basal  Clay,0.863153073,1.59,NA,NA,NA,NA,NA
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,68-69,68.5,Basal  Clay,1.279061682,1.61,0.11,12.39,0.08,-24.08,6.71
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,69-70,69.5,Basal  Clay,0.764836599,1.65,NA,NA,NA,NA,NA
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,70-71,70.5,Basal  Clay,0.939297234,1.65,0.13,11.54,0.09,-24.01,6.87
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,71-72,71.5,Basal  Clay,0.845847422,1.57,NA,NA,NA,NA,NA
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,72-73,72.5,Basal  Clay,0.944231096,1.55,0.12,11.66,0.09,-23.73,5.95
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,73-74,73.5,Basal  Clay,0.77629589,1.56,NA,NA,NA,NA,NA
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,74-75,74.5,Basal  Clay,0.659000849,1.47,0.10,12.06,0.08,-23.84,5.62
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,75-76,75.5,Basal  Clay,0.704901676,1.49,NA,NA,NA,NA,NA
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,76_77,76.5,Basal  Clay,0.93080887,1.33,0.11,12.17,0.08,-23.63,6.55
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,77-78,77.5,Basal  Clay,0.642720874,1.53,NA,NA,NA,NA,NA
SM-2,Siffkey,Natural,HM,England,2019,52.957692,0.92088489,596293.311,344028.297,2.76,78-79,78.5,Basal  Clay,0.793311523,1.35,0.11,11.89,0.08,-23.74,6.24
