Core_ID,Saltmarsh,Marsh_type,Marsh_zone,Nation ,Collection_Year,Latitude_Dec_Degree,Longitude_Dec_Degree,X_Easting,Y_Northing,Elevation_above_OD__m,Core_depth_cm,Core_mid-depth_cm,Substrate,Wet_bulk_density_g_cm_3,Dry_bulk_density_g_cm_3,OC_Perc
WALK02,Waulkmill Bay,Natural,HM,Scotland,2019,58.94203208,-3.08368271,337735,1006594,2.18,40-41 ,40.5,Sandy Silt,1.373925,0.572725,9.29
WALK02,Waulkmill Bay,Natural,HM,Scotland,2019,58.94203208,-3.08368271,337735,1006594,2.18,50-51 ,50.5,Sandy Silt,1.431325,0.60205,3.36
WALK03,Waulkmill Bay,Natural,HM,Scotland,2019,58.94198285,-3.08448606,337689,1006589,2.16,0_2 ,1,Peat (Turfa herbacea),0.940075,0.217675,16.29
WALK03,Waulkmill Bay,Natural,HM,Scotland,2019,58.94198285,-3.08448606,337689,1006589,2.16,4_5 ,4.5,Peat (Turfa herbacea),1.208275,0.301925,32.55
WALK03,Waulkmill Bay,Natural,HM,Scotland,2019,58.94198285,-3.08448606,337689,1006589,2.16,10-11 ,10.5,Peat (Turfa herbacea),1.296375,0.352225,16.63
WALK03,Waulkmill Bay,Natural,HM,Scotland,2019,58.94198285,-3.08448606,337689,1006589,2.16,20_21 ,20.5,Peat (Turfa herbacea),1.459525,0.52335,15.54
WALK03,Waulkmill Bay,Natural,HM,Scotland,2019,58.94198285,-3.08448606,337689,1006589,2.16,30-31 ,30.5,Peat (Turfa herbacea),1.389325,0.600675,15.35
WALK03,Waulkmill Bay,Natural,HM,Scotland,2019,58.94198285,-3.08448606,337689,1006589,2.16,40-41 ,40.5,Peat (Turfa herbacea),1.1086,0.43765,7.8
WALK03,Waulkmill Bay,Natural,HM,Scotland,2019,58.94198285,-3.08448606,337689,1006589,2.16,50-51 ,50.5,Basal Mud,1.51925,0.782975,10.24
WALK04,Waulkmill Bay,Natural,HM,Scotland,2019,58.9419294,-3.08520505,337647,1006584,1.65,0_2 ,1,Peat (Turfa herbacea),0.920425,0.23425,18.91
WALK04,Waulkmill Bay,Natural,HM,Scotland,2019,58.9419294,-3.08520505,337647,1006584,1.65,4_5 ,4.5,Peat (Turfa herbacea),0.8044,0.242875,14.11
WALK04,Waulkmill Bay,Natural,HM,Scotland,2019,58.9419294,-3.08520505,337647,1006584,1.65,10-11 ,10.5,Peat (Turfa herbacea),1.005025,0.294,12.26
WALK04,Waulkmill Bay,Natural,HM,Scotland,2019,58.9419294,-3.08520505,337647,1006584,1.65,20_21 ,20.5,Silt with Organic,1.320825,0.551575,6.85
WALK04,Waulkmill Bay,Natural,HM,Scotland,2019,58.9419294,-3.08520505,337647,1006584,1.65,30-31 ,30.5,Basal Mud,1.5303,0.798425,4.67
WALK04,Waulkmill Bay,Natural,HM,Scotland,2019,58.9419294,-3.08520505,337647,1006584,1.65,40-41 ,40.5,Basal Mud,1.50895,0.877975,3.42
WALK05,Waulkmill Bay,Natural,HM,Scotland,2019,58.94194752,-3.08592804,337606,1006587,1.31,0_2 ,1,Peat (Turfa herbacea),1.2578,0.37185,5.86
WALK05,Waulkmill Bay,Natural,HM,Scotland,2019,58.94194752,-3.08592804,337606,1006587,1.31,4_5 ,4.5,Peat (Turfa herbacea),1.339375,0.299275,20.81
WALK05,Waulkmill Bay,Natural,HM,Scotland,2019,58.94194752,-3.08592804,337606,1006587,1.31,10-11 ,10.5,Silt with Organic,1.251525,0.450775,6.38
WALK05,Waulkmill Bay,Natural,HM,Scotland,2019,58.94194752,-3.08592804,337606,1006587,1.31,20_21 ,20.5,Sandy Silt,1.425125,0.622475,9.09
WALK05,Waulkmill Bay,Natural,HM,Scotland,2019,58.94194752,-3.08592804,337606,1006587,1.31,30-31 ,30.5,Sandy Silt,1.529325,0.968425,4.86
WALK05,Waulkmill Bay,Natural,HM,Scotland,2019,58.94194752,-3.08592804,337606,1006587,1.31,40-41 ,40.5,Sandy Silt,1.42415,0.9683,4.57
WALK06,Waulkmill Bay,Natural,HM,Scotland,2019,58.94197364,-3.0864705,337574,1006590,1.8,0_2 ,1,Peat (Turfa herbacea),0.621725,0.1967,15.07
WALK06,Waulkmill Bay,Natural,HM,Scotland,2019,58.94197364,-3.0864705,337574,1006590,1.8,4_5 ,4.5,Peat (Turfa herbacea),0.70315,0.209375,13.82
WALK06,Waulkmill Bay,Natural,HM,Scotland,2019,58.94197364,-3.0864705,337574,1006590,1.8,10-11 ,10.5,Peat (Turfa herbacea),0.976625,0.3182,18.23
WALK06,Waulkmill Bay,Natural,HM,Scotland,2019,58.94197364,-3.0864705,337574,1006590,1.8,20_21 ,20.5,Silt with Organic,1.6291,1.0505,3.87
WALK06,Waulkmill Bay,Natural,HM,Scotland,2019,58.94197364,-3.0864705,337574,1006590,1.8,30-31 ,30.5,Sandy Silt,1.70825,1.135925,2.54
WALK07,Waulkmill Bay,Natural,HM,Scotland,2019,58.94191409,-3.08691878,337548,1006584,1.8,0_2 ,1,Peat (Turfa herbacea),1.321425,0.481175,8.41
WALK07,Waulkmill Bay,Natural,HM,Scotland,2019,58.94191409,-3.08691878,337548,1006584,1.8,4_5 ,4.5,Peat (Turfa herbacea),1.081425,0.316575,6.41
WALK07,Waulkmill Bay,Natural,HM,Scotland,2019,58.94191409,-3.08691878,337548,1006584,1.8,10-11 ,10.5,Peat (Turfa herbacea),1.42135,0.67515,3.79
WALK07,Waulkmill Bay,Natural,HM,Scotland,2019,58.94191409,-3.08691878,337548,1006584,1.8,20_21 ,20.5,Sandy Silt,1.72375,1.07195,5.78
WALK07,Waulkmill Bay,Natural,HM,Scotland,2019,58.94191409,-3.08691878,337548,1006584,1.8,30-31 ,30.5,Sandy Silt,1.640325,1.1365,4.6
WALK07,Waulkmill Bay,Natural,HM,Scotland,2019,58.94191409,-3.08691878,337548,1006584,1.8,40-41 ,40.5,Sandy Silt,1.613475,1.2285,1.42
WALK08,Waulkmill Bay,Natural,HM,Scotland,2019,58.94244145,-3.08718473,337534,1006643,1.8,0_2 ,1,Peat (Turfa herbacea),1.435525,0.488975,5.12
WALK08,Waulkmill Bay,Natural,HM,Scotland,2019,58.94244145,-3.08718473,337534,1006643,1.8,4_5 ,4.5,Peat (Turfa herbacea),0.973475,0.258825,7.2
WALK08,Waulkmill Bay,Natural,HM,Scotland,2019,58.94244145,-3.08718473,337534,1006643,1.8,10-11 ,10.5,Peat (Turfa herbacea),1.155725,0.3616,5.73
WALK08,Waulkmill Bay,Natural,HM,Scotland,2019,58.94244145,-3.08718473,337534,1006643,1.8,20_21 ,20.5,Sandy Silt,1.73225,1.016475,4.02
WALK08,Waulkmill Bay,Natural,HM,Scotland,2019,58.94244145,-3.08718473,337534,1006643,1.8,30-31 ,30.5,Sandy Silt,1.5115,0.81085,5.14
WALK09,Waulkmill Bay,Natural,HM,Scotland,2019,58.94269592,-3.08717548,337535,1006671,1.57,0_2 ,1,Peat (Turfa herbacea),0.630575,0.0749,17.94
WALK09,Waulkmill Bay,Natural,HM,Scotland,2019,58.94269592,-3.08717548,337535,1006671,1.57,4_5 ,4.5,Peat (Turfa herbacea),0.5689,0.071,18.41
WALK09,Waulkmill Bay,Natural,HM,Scotland,2019,58.94269592,-3.08717548,337535,1006671,1.57,10-11 ,10.5,Peat (Turfa herbacea),0.847175,0.137725,15.72
WALK09,Waulkmill Bay,Natural,HM,Scotland,2019,58.94269592,-3.08717548,337535,1006671,1.57,20_21 ,20.5,Humified Peat (Substantia Humosa),1.1365,0.279975,12.65
WALK09,Waulkmill Bay,Natural,HM,Scotland,2019,58.94269592,-3.08717548,337535,1006671,1.57,30-31 ,30.5,Humified Peat (Substantia Humosa),1.4263,0.599875,8.06
WALK09,Waulkmill Bay,Natural,HM,Scotland,2019,58.94269592,-3.08717548,337535,1006671,1.57,40-41 ,40.5,Silt with Organic,1.3101,0.5804,6.2
WALK09,Waulkmill Bay,Natural,HM,Scotland,2019,58.94269592,-3.08717548,337535,1006671,1.57,50-51 ,50.5,Silt with Organic,1.34385,0.846125,5.21
WALK09,Waulkmill Bay,Natural,HM,Scotland,2019,58.94269592,-3.08717548,337535,1006671,1.57,60-61,60.5,Sandy Silt,1.7499,1.2586,5.83
WALK10,Waulkmill Bay,Natural,HM,Scotland,2019,58.94276905,-3.08898809,337431,1006681,1.55,0_2 ,1,Peat (Turfa herbacea),1.0796,0.258775,13.78
WALK10,Waulkmill Bay,Natural,HM,Scotland,2019,58.94276905,-3.08898809,337431,1006681,1.55,4_5 ,4.5,Peat (Turfa herbacea),0.8475,0.183175,9.65
WALK10,Waulkmill Bay,Natural,HM,Scotland,2019,58.94276905,-3.08898809,337431,1006681,1.55,10-11 ,10.5,Peat (Turfa herbacea),1.185425,0.3455,10.62
WALK10,Waulkmill Bay,Natural,HM,Scotland,2019,58.94276905,-3.08898809,337431,1006681,1.55,20_21 ,20.5,Peat (Turfa herbacea),0.866175,0.2041,11.86
WALK10,Waulkmill Bay,Natural,HM,Scotland,2019,58.94276905,-3.08898809,337431,1006681,1.55,30-31 ,30.5,Silt with Organic,1.0141,0.3328,7.66
WALK10,Waulkmill Bay,Natural,HM,Scotland,2019,58.94276905,-3.08898809,337431,1006681,1.55,40-41 ,40.5,Silt with Organic,1.066275,0.401975,9.6
WALK10,Waulkmill Bay,Natural,HM,Scotland,2019,58.94276905,-3.08898809,337431,1006681,1.55,50-51 ,50.5,Sandy Silt,1.199275,0.555175,9.65
WALK11,Waulkmill Bay,Natural,HM,Scotland,2019,58.94264344,-3.08943883,337405,1006667,1.8,0_2 ,1,Peat (Turfa herbacea),1.43505,0.342925,9.72
WALK11,Waulkmill Bay,Natural,HM,Scotland,2019,58.94264344,-3.08943883,337405,1006667,1.8,4_5 ,4.5,Peat (Turfa herbacea),1.17025,0.332525,9.29
WALK11,Waulkmill Bay,Natural,HM,Scotland,2019,58.94264344,-3.08943883,337405,1006667,1.8,10-11 ,10.5,Peat (Turfa herbacea),0.744975,0.160225,11.49
WALK11,Waulkmill Bay,Natural,HM,Scotland,2019,58.94264344,-3.08943883,337405,1006667,1.8,20_21 ,20.5,Peat (Turfa herbacea),0.9681,0.240225,10.26
WALK11,Waulkmill Bay,Natural,HM,Scotland,2019,58.94264344,-3.08943883,337405,1006667,1.8,30-31 ,30.5,Silt with Organic,1.415875,0.60255,6.16
WALK11,Waulkmill Bay,Natural,HM,Scotland,2019,58.94264344,-3.08943883,337405,1006667,1.8,40-41 ,40.5,Sandy Silt,1.677425,0.98445,4.94
WALK11,Waulkmill Bay,Natural,HM,Scotland,2019,58.94264344,-3.08943883,337405,1006667,1.8,50-51 ,50.5,Sandy Silt,1.511625,1.0712,5.21
STEN-01 ,Bridge of Waithe and Cummi Ness,Natural,LM,Scotland,2019,58.9820215,-3.25202029,328131,1011216,1.03,0_2,1,Peat (Turfa herbacea),1.6065,0.399275,17.05
STEN-01 ,Bridge of Waithe and Cummi Ness,Natural,LM,Scotland,2019,58.9820215,-3.25202029,328131,1011216,1.03,4_5,4.5,Peat (Turfa herbacea),0.886075,0.24995,23.25
STEN-01,Bridge of Waithe and Cummi Ness,Natural,LM,Scotland,2019,58.9820215,-3.25202029,328131,1011216,1.03,10-11,10.5,Sandy Silt,0.989025,0.510175,3.78
STEN-01,Bridge of Waithe and Cummi Ness,Natural,LM,Scotland,2019,58.9820215,-3.25202029,328131,1011216,1.03,20_21,20.5,Sandy Silt,0.998375,0.507825,3.71
STEN-02 ,Bridge of Waithe and Cummi Ness,Natural,LM,Scotland,2019,58.98202758,-3.2520751,328128,1011216,1.56,0_2,1,Peat (Turfa herbacea),1.277925,0.437325,6.63
STEN-02 ,Bridge of Waithe and Cummi Ness,Natural,LM,Scotland,2019,58.98202758,-3.2520751,328128,1011216,1.56,4_5,4.5,Peat (Turfa herbacea),2.456525,0.729725,17.22
STEN-02,Bridge of Waithe and Cummi Ness,Natural,LM,Scotland,2019,58.98202758,-3.2520751,328128,1011216,1.56,10-11,10.5,Peat (Turfa herbacea),1.45705,0.6112,8.83
STEN-02,Bridge of Waithe and Cummi Ness,Natural,LM,Scotland,2019,58.98202758,-3.2520751,328128,1011216,1.56,20_21,20.5,Sandy Silted,2.22145,1.825075,0.61
STEN-03 ,Bridge of Waithe and Cummi Ness,Natural,LM,Scotland,2019,58.98179247,-3.25199441,328132,1011190,0.01,0_2,1,Peat (Turfa herbacea),1.401675,0.504675,12.08
STEN-03 ,Bridge of Waithe and Cummi Ness,Natural,LM,Scotland,2019,58.98179247,-3.25199441,328132,1011190,0.01,4_5,4.5,Peat (Turfa herbacea),1.4051,0.814075,3.48
STEN-03,Bridge of Waithe and Cummi Ness,Natural,LM,Scotland,2019,58.98179247,-3.25199441,328132,1011190,0.01,10-11,10.5,Peat (Turfa herbacea),1.21915,0.5956,4.07
STEN-03,Bridge of Waithe and Cummi Ness,Natural,LM,Scotland,2019,58.98179247,-3.25199441,328132,1011190,0.01,20_21,20.5,Silt with Organics,1.518375,0.78675,4.92
STEN-03,Bridge of Waithe and Cummi Ness,Natural,LM,Scotland,2019,58.98179247,-3.25199441,328132,1011190,0.01,30-31,30.5,Sandy Silt,1.305475,0.84595,3.41
STEN-04 ,Bridge of Waithe and Cummi Ness,Natural,LM,Scotland,2019,58.98213968,-3.25206989,328129,1011229,1.24,0_2,1,Peat (Turfa herbacea),1.483375,0.46905,6.57
STEN-04 ,Bridge of Waithe and Cummi Ness,Natural,LM,Scotland,2019,58.98213968,-3.25206989,328129,1011229,1.24,4_5,4.5,Silt with Organics,0.7713,0.24875,13.98
STEN-04,Bridge of Waithe and Cummi Ness,Natural,LM,Scotland,2019,58.98213968,-3.25206989,328129,1011229,1.24,10-11,10.5,Silt with Organics,1.41455,0.712325,5.4
STEN-04,Bridge of Waithe and Cummi Ness,Natural,LM,Scotland,2019,58.98213968,-3.25206989,328129,1011229,1.24,20_21,20.5,Sandy Silt,1.38945,0.6263,1.3
STEN-05 ,Bridge of Waithe and Cummi Ness,Natural,LM,Scotland,2019,58.98251577,-3.25325308,328062,1011272,-0.96,0_2,1,Peat (Turfa herbacea),1.15255,0.434575,17.64
STEN-05 ,Bridge of Waithe and Cummi Ness,Natural,LM,Scotland,2019,58.98251577,-3.25325308,328062,1011272,-0.96,4_5,4.5,Silt with Organics,1.313975,0.456975,20.65
STEN-05,Bridge of Waithe and Cummi Ness,Natural,LM,Scotland,2019,58.98251577,-3.25325308,328062,1011272,-0.96,10-11,10.5,Silt with Organics,1.434725,0.582225,15.75
STEN-05,Bridge of Waithe and Cummi Ness,Natural,LM,Scotland,2019,58.98251577,-3.25325308,328062,1011272,-0.96,20_21,20.5,Silt with Organics,1.563,0.941275,6.29
STEN-06 ,Bridge of Waithe and Cummi Ness,Natural,LM,Scotland,2019,58.98251237,-3.25038367,328226,1011269,0.44,0_2,1,Peat (Turfa herbacea),1.5482,0.434075,24.73
STEN-06 ,Bridge of Waithe and Cummi Ness,Natural,LM,Scotland,2019,58.98251237,-3.25038367,328226,1011269,0.44,4_5,4.5,Peat (Turfa herbacea),1.472725,0.448875,19.01
STEN-06,Bridge of Waithe and Cummi Ness,Natural,LM,Scotland,2019,58.98251237,-3.25038367,328226,1011269,0.44,10-11,10.5,Humified Peat (Substantia Humosa),1.1532,0.660275,3.73
STEN-06,Bridge of Waithe and Cummi Ness,Natural,LM,Scotland,2019,58.98251237,-3.25038367,328226,1011269,0.44,20_21,20.5,Humified Peat (Substantia Humosa),1.5293,0.4431,2.1
STEN-07 ,Bridge of Waithe and Cummi Ness,Natural,LM,Scotland,2019,58.9825273,-3.25021225,328236,1011270,1.82,0_2,1,Peat (Turfa herbacea),1.430375,0.29685,30.86
STEN-07 ,Bridge of Waithe and Cummi Ness,Natural,LM,Scotland,2019,58.9825273,-3.25021225,328236,1011270,1.82,4_5,4.5,Peat (Turfa herbacea),1.146575,0.27905,41.56
STEN-07,Bridge of Waithe and Cummi Ness,Natural,LM,Scotland,2019,58.9825273,-3.25021225,328236,1011270,1.82,10-11,10.5,Humified Peat (Substantia Humosa),1.05815,0.26095,16.87
STEN-07,Bridge of Waithe and Cummi Ness,Natural,LM,Scotland,2019,58.9825273,-3.25021225,328236,1011270,1.82,20_21,20.5,Sandy Silt,1.454075,0.567925,20.01
STEN-07,Bridge of Waithe and Cummi Ness,Natural,LM,Scotland,2019,58.9825273,-3.25021225,328236,1011270,1.82,30-31,30.5,Sandy Silt,2.108025,1.370625,3.14
STEN-08 ,Bridge of Waithe and Cummi Ness,Natural,LM,Scotland,2019,58.98186235,-3.249665,328266,1011195,0.43,0_2,1,Peat (Turfa herbacea),1.269625,0.54055,9.25
STEN-08 ,Bridge of Waithe and Cummi Ness,Natural,LM,Scotland,2019,58.98186235,-3.249665,328266,1011195,0.43,4_5,4.5,Silt with Organics,1.15545,0.33355,21
STEN-08,Bridge of Waithe and Cummi Ness,Natural,LM,Scotland,2019,58.98186235,-3.249665,328266,1011195,0.43,10-11,10.5,Silt with Organics,0.976175,0.326475,15.67
STEN-08,Bridge of Waithe and Cummi Ness,Natural,LM,Scotland,2019,58.98186235,-3.249665,328266,1011195,0.43,20_21,20.5,Sandy Mud,1.4022,1.094225,7.95
STEN-09 ,Bridge of Waithe and Cummi Ness,Natural,LM,Scotland,2019,58.98202005,-3.24942635,328280,1011213,1.95,0_2,1,Peat (Turfa herbacea),1.537375,0.38575,14.91
STEN-09 ,Bridge of Waithe and Cummi Ness,Natural,LM,Scotland,2019,58.98202005,-3.24942635,328280,1011213,1.95,4_5,4.5,Peat (Turfa herbacea),0.615575,0.17265,25.98
STEN-09,Bridge of Waithe and Cummi Ness,Natural,LM,Scotland,2019,58.98202005,-3.24942635,328280,1011213,1.95,10-11,10.5,Humified Peat (Substantia Humosa),1.067875,0.289825,29.04
STEN-09,Bridge of Waithe and Cummi Ness,Natural,LM,Scotland,2019,58.98202005,-3.24942635,328280,1011213,1.95,20_21,20.5,Humified Peat (Substantia Humosa),1.418275,0.4117,23.62
STEN-10 ,Bridge of Waithe and Cummi Ness,Natural,LM,Scotland,2019,58.9819483,-3.24822363,328349,1011203,1.17,0_2,1,Peat (Turfa herbacea),1.46665,0.44635,23.08
STEN-10 ,Bridge of Waithe and Cummi Ness,Natural,LM,Scotland,2019,58.9819483,-3.24822363,328349,1011203,1.17,4_5,4.5,Peat (Turfa herbacea),0.7955,0.29345,22.52
STEN-10,Bridge of Waithe and Cummi Ness,Natural,LM,Scotland,2019,58.9819483,-3.24822363,328349,1011203,1.17,10-11,10.5,Peat (Turfa herbacea),1.10815,0.381775,11.19
STEN-10,Bridge of Waithe and Cummi Ness,Natural,LM,Scotland,2019,58.9819483,-3.24822363,328349,1011203,1.17,20_21,20.5,Sandy Silt,1.7449,0.952425,6.9
STEN-11 ,Bridge of Waithe and Cummi Ness,Natural,LM,Scotland,2019,58.98165621,-3.24753733,328388,1011170,2.06,0_2,1,Peat (Turfa herbacea),1.07135,0.2627,20.89
STEN-11 ,Bridge of Waithe and Cummi Ness,Natural,LM,Scotland,2019,58.98165621,-3.24753733,328388,1011170,2.06,4_5,4.5,Peat (Turfa herbacea),1.0903,0.2902,11.57
STEN-11,Bridge of Waithe and Cummi Ness,Natural,LM,Scotland,2019,58.98165621,-3.24753733,328388,1011170,2.06,10-11,10.5,Peat (Turfa herbacea),1.543425,0.592075,13.58
STEN-11,Bridge of Waithe and Cummi Ness,Natural,LM,Scotland,2019,58.98165621,-3.24753733,328388,1011170,2.06,17-18,17.5,Sandy Silt,1.9245,1.611875,8.56
STEN-12 ,Bridge of Waithe and Cummi Ness,Natural,LM,Scotland,2019,58.98032507,-3.24664613,328437,1011021,2.03,0_2,1,Peat (Turfa herbacea),0.799425,0.2172,20.18
STEN-12 ,Bridge of Waithe and Cummi Ness,Natural,LM,Scotland,2019,58.98032507,-3.24664613,328437,1011021,2.03,4_5,4.5,Peat (Turfa herbacea),1.14705,0.338225,16.29
STEN-12,Bridge of Waithe and Cummi Ness,Natural,LM,Scotland,2019,58.98032507,-3.24664613,328437,1011021,2.03,10-11,10.5,Peat (Turfa herbacea),1.0079,0.27855,15.59
STEN-12,Bridge of Waithe and Cummi Ness,Natural,LM,Scotland,2019,58.98032507,-3.24664613,328437,1011021,2.03,20_21,20.5,Basal Mud,1.09055,0.288875,5.86
STEN-13 ,Bridge of Waithe and Cummi Ness,Natural,LM,Scotland,2019,58.97976241,-3.24661769,328437,1010958,1.91,0_2,1,Peat (Turfa herbacea),1.346775,0.2896,11.71
STEN-13 ,Bridge of Waithe and Cummi Ness,Natural,LM,Scotland,2019,58.97976241,-3.24661769,328437,1010958,1.91,4_5,4.5,Peat (Turfa herbacea),0.81135,0.2006,10.9
STEN-13,Bridge of Waithe and Cummi Ness,Natural,LM,Scotland,2019,58.97976241,-3.24661769,328437,1010958,1.91,10-11,10.5,Peat (Turfa herbacea),1.1981,0.243575,7.48
STEN-13,Bridge of Waithe and Cummi Ness,Natural,LM,Scotland,2019,58.97976241,-3.24661769,328437,1010958,1.91,20_21,20.5,Sandy Silt,0.922225,0.5194,3.81
STEN-13,Bridge of Waithe and Cummi Ness,Natural,LM,Scotland,2019,58.97976241,-3.24661769,328437,1010958,1.91,30-31,30.5,Sandy Silt,1.78635,1.252125,3.47
STEN-13,Bridge of Waithe and Cummi Ness,Natural,LM,Scotland,2019,58.97976241,-3.24661769,328437,1010958,1.91,40-41,40.5,Sandy Silt,1.6963,1.11175,6.05
STEN-14 ,Bridge of Waithe and Cummi Ness,Natural,LM,Scotland,2019,58.97558212,-3.24739081,328384,1010494,1.91,0_2,1,Peat (Turfa herbacea),1.514375,0.39315,7.39
STEN-14 ,Bridge of Waithe and Cummi Ness,Natural,LM,Scotland,2019,58.97558212,-3.24739081,328384,1010494,1.91,4_5,4.5,Peat (Turfa herbacea),1.194825,0.3124,13.36
STEN-14,Bridge of Waithe and Cummi Ness,Natural,LM,Scotland,2019,58.97558212,-3.24739081,328384,1010494,1.91,10-11,10.5,Peat (Turfa herbacea),1.1717,0.3841,10.57
STEN-14,Bridge of Waithe and Cummi Ness,Natural,LM,Scotland,2019,58.97558212,-3.24739081,328384,1010494,1.91,20_21,20.5,Basal Mud,1.319825,0.732775,5.77
STEN-15 ,Bridge of Waithe and Cummi Ness,Natural,HM,Scotland,2019,58.97517385,-3.24818768,328337,1010449,1.92,0_2,1,Peat (Turfa herbacea),1.29125,0.3347,7.39
STEN-15 ,Bridge of Waithe and Cummi Ness,Natural,HM,Scotland,2019,58.97517385,-3.24818768,328337,1010449,1.92,4_5,4.5,Peat (Turfa herbacea),1.11515,0.236125,12.36
STEN-15,Bridge of Waithe and Cummi Ness,Natural,HM,Scotland,2019,58.97517385,-3.24818768,328337,1010449,1.92,10-11,10.5,Silt with Organics,1.610175,0.857425,3.69
STEN-15,Bridge of Waithe and Cummi Ness,Natural,HM,Scotland,2019,58.97517385,-3.24818768,328337,1010449,1.92,20_21,20.5,Silt with Organics,2.29465,1.8066,2.62
STEN-15,Bridge of Waithe and Cummi Ness,Natural,HM,Scotland,2019,58.97517385,-3.24818768,328337,1010449,1.92,30-31,30.5,Silt with Organics,2.197225,1.655425,2.37
STEN-16 ,Bridge of Waithe and Cummi Ness,Natural,HM,Scotland,2019,58.9756462,-3.24974042,328249,1010503,1.96,0_2,1,Peat (Turfa herbacea),0.6569,0.150575,21.16
STEN-16 ,Bridge of Waithe and Cummi Ness,Natural,HM,Scotland,2019,58.9756462,-3.24974042,328249,1010503,1.96,4_5,4.5,Peat (Turfa herbacea),1.01565,0.29645,7.48
STEN-16,Bridge of Waithe and Cummi Ness,Natural,HM,Scotland,2019,58.9756462,-3.24974042,328249,1010503,1.96,10-11,10.5,Peat (Turfa herbacea),0.79995,0.17835,20.76
STEN-16,Bridge of Waithe and Cummi Ness,Natural,HM,Scotland,2019,58.9756462,-3.24974042,328249,1010503,1.96,20_21,20.5,Peat (Turfa herbacea),0.84415,0.315725,11.3
STEN-16,Bridge of Waithe and Cummi Ness,Natural,HM,Scotland,2019,58.9756462,-3.24974042,328249,1010503,1.96,30-31,30.5,Peat (Turfa herbacea),1.5953,0.5617,13.46
STEN-16,Bridge of Waithe and Cummi Ness,Natural,HM,Scotland,2019,58.9756462,-3.24974042,328249,1010503,1.96,40-41,40.5,Peat (Turfa herbacea),1.2433,0.405125,9.26
STEN-16,Bridge of Waithe and Cummi Ness,Natural,HM,Scotland,2019,58.9756462,-3.24974042,328249,1010503,1.96,50-51,50.5,Peat (Turfa herbacea),1.7694,1.207375,6.7
STEN-17 ,Bridge of Waithe and Cummi Ness,Natural,LM,Scotland,2019,58.97687471,-3.24773226,328367,1010638,1.91,0_2,1,Peat (Turfa herbacea),1.2978,0.419225,5.18
STEN-17 ,Bridge of Waithe and Cummi Ness,Natural,LM,Scotland,2019,58.97687471,-3.24773226,328367,1010638,1.91,4_5,4.5,Peat (Turfa herbacea),1.090075,0.277175,20.04
STEN-17,Bridge of Waithe and Cummi Ness,Natural,LM,Scotland,2019,58.97687471,-3.24773226,328367,1010638,1.91,10-11,10.5,Peat (Turfa herbacea),1.259075,0.28875,25.01
STEN-17,Bridge of Waithe and Cummi Ness,Natural,LM,Scotland,2019,58.97687471,-3.24773226,328367,1010638,1.91,20_21,20.5,Basal Mud,1.637725,0.730475,12.66
DV01,Dale Voe,Natural,NA,Scotland,2019,60.39925615,-1.25884831,440942,1168602,-0.9,0_2,1,NA,NA,0.311236266,12.02
DV01,Dale Voe,Natural,NA,Scotland,2019,60.39925615,-1.25884831,440942,1168602,-0.9,4_6,5,NA,NA,0.275868508,7.48
DV01,Dale Voe,Natural,NA,Scotland,2019,60.39925615,-1.25884831,440942,1168602,-0.9,10_12,11,NA,NA,0.410265987,9.56
DV01,Dale Voe,Natural,NA,Scotland,2019,60.39925615,-1.25884831,440942,1168602,-0.9,20_22,21,NA,NA,0.459780847,8.34
DV01,Dale Voe,Natural,NA,Scotland,2019,60.39925615,-1.25884831,440942,1168602,-0.9,30_32,31,NA,NA,0.601251877,3.43
DV02,Dale Voe,Natural,NA,Scotland,2019,60.39921694,-1.25894818,440936,1168598,0.1,0_2,1,NA,NA,0.290015611,10.45
DV02,Dale Voe,Natural,NA,Scotland,2019,60.39921694,-1.25894818,440936,1168598,0.1,4_6,5,NA,NA,0.254647854,12.35
DV02,Dale Voe,Natural,NA,Scotland,2019,60.39921694,-1.25894818,440936,1168598,0.1,10_12,11,NA,NA,0.318309817,9.13
DV02,Dale Voe,Natural,NA,Scotland,2019,60.39921694,-1.25894818,440936,1168598,0.1,20_22,21,NA,NA,0.389045332,7.98
DV02,Dale Voe,Natural,NA,Scotland,2019,60.39921694,-1.25894818,440936,1168598,0.1,30_32,31,NA,NA,0.530516362,4.73
DV03,Dale Voe,Natural,NA,Scotland,2019,60.39917728,-1.25906528,440930,1168593,0.69,0_2,1,NA,NA,0.396118884,12.23
DV03,Dale Voe,Natural,NA,Scotland,2019,60.39917728,-1.25906528,440930,1168593,0.69,4_6,5,NA,NA,0.226353648,12.9
DV03,Dale Voe,Natural,NA,Scotland,2019,60.39917728,-1.25906528,440930,1168593,0.69,10_12,11,NA,NA,0.459780847,8.89
DV03,Dale Voe,Natural,NA,Scotland,2019,60.39917728,-1.25906528,440930,1168593,0.69,20_22,21,NA,NA,0.325383369,9.48
DV03,Dale Voe,Natural,NA,Scotland,2019,60.39917728,-1.25906528,440930,1168593,0.69,30_32,31,NA,NA,0.495148605,3.49
DV04,Dale Voe,Natural,NA,Scotland,2019,60.39914542,-1.25923691,440920,1168590,0.94,0_2,1,NA,NA,0.290015611,14.56
DV04,Dale Voe,Natural,NA,Scotland,2019,60.39914542,-1.25923691,440920,1168590,0.94,4_6,5,NA,NA,0.254647854,12.19
