study_id,site_id,core_id,depth_min,depth_max,sample_id,dry_bulk_density,fraction_organic_matter,total_pb210_activity,total_pb210_activity_sd,ra226_activity,ra226_activity_sd,excess_pb210_activity,excess_pb210_activity_sd,delta_c13,core_diameter,decompressed_depth_max,wet_weight,dry_weight,accumulated_mass,mid_section_accumulated_mass,cn_ratio,delta_n15,k40_activity,k40_activity_sd,fraction_organic_carbon,fraction_estimated_organic_carbon,fraction_inorganic_carbon,fraction_nitrogen,fraction_h2o
Arias-Ortiz_et_al_2021,US-MyB,Phragmites,34,35,MB2035,0.7461568250490563,0.34404229361529026,21.567524737276464,1.406619652820286,NA,NA,NA,NA,-26.8049398575042,10,38.214285714285715,108.04302000000001,58.60302,21.025713796638154,20.652635384113626,18.39139616848647,0.7934712786709993,NA,NA,0.1579520254929625,0.1579520254929625,NA,0.010019759315004095,0.45759550223605383
Arias-Ortiz_et_al_2021,US-MyB,Phragmites,35,36,MB2036,0.7345703451919663,0.352613538988859,NA,NA,NA,NA,NA,NA,NA,10,39.30612244897959,105.62302000000001,57.69302,21.76028414183012,21.392998969234135,NA,NA,NA,NA,NA,0.1618907455012847,0.019027134348113785,NA,0.4537836543586806
Arias-Ortiz_et_al_2021,US-MyB,Phragmites,36,37,MB2037,0.7559607695435171,0.362865308380198,NA,NA,NA,NA,NA,NA,NA,10,40.39795918367347,108.78302000000001,59.37302,22.516244911373636,22.13826452660188,NA,NA,NA,NA,NA,0.1671499031990416,0.017942410649688413,NA,0.4542069157484321
Arias-Ortiz_et_al_2021,US-MyB,Phragmites,37,38,MB2038,0.6607224515973269,0.36401998889505954,NA,NA,NA,NA,NA,NA,NA,10,41.48979591836735,97.95302000000001,51.89302,23.176967362970963,22.8466061371723,NA,NA,NA,NA,NA,0.16774225430316556,0.02252488213724404,NA,0.4702254203086337
Arias-Ortiz_et_al_2021,US-MyB,Phragmites,38,39,MB2039,0.6940813276693881,0.36306574165840627,NA,NA,NA,NA,NA,NA,NA,10,42.58163265306123,101.81302000000001,54.51302,23.871048690640354,23.52400802680566,NA,NA,NA,NA,NA,0.16725272547076245,0.020746887966804926,NA,0.46457712382954564
Arias-Ortiz_et_al_2021,US-MyB,Phragmites,39,40,MB2040,0.759143868405355,0.37588984638441453,15.916031990249168,1.102798110004144,19.98,1.81,NA,NA,-26.73184914483781,10,43.673469387755105,110.97302,59.62302,24.630192559045707,24.25062062484303,17.568928978439807,0.6473723544542617,208,15,0.171129065547794,0.171129065547794,0.022362299264595004,0.011363844473242108,0.4627250839888831
Arias-Ortiz_et_al_2021,US-MyB,Phragmites,40,41,MB2041,0.8716982441599433,0.3845401174168308,NA,NA,NA,NA,NA,NA,NA,10,44.765306122448976,128.33302,68.46302,25.50189080320565,25.06604168112568,NA,NA,NA,NA,NA,0.17826908023483423,0.023317435082139095,NA,0.4665206195568373
Arias-Ortiz_et_al_2021,US-MyB,Phragmites,41,42,MB2042,0.6712903398186287,0.38861985472155025,NA,NA,NA,NA,NA,NA,NA,10,45.857142857142854,100.53302000000001,52.72302,26.17318114302428,25.837535973114967,NA,NA,NA,NA,NA,0.18036198547215532,0.022086824067022087,NA,0.4755651426765058
Arias-Ortiz_et_al_2021,US-MyB,Phragmites,42,43,MB2043,0.8312092266373653,0.4037817787026152,NA,NA,NA,NA,NA,NA,NA,10,46.94897959183673,123.14302,65.28302000000001,27.004390369661643,26.58878575634296,NA,NA,NA,NA,NA,0.18814005247444165,NA,NA,0.4698601674703122
Arias-Ortiz_et_al_2021,US-MyB,Phragmites,43,44,MB2044,0.5715956834658655,0.41652173913043333,NA,NA,NA,NA,NA,NA,NA,10,48.04081632653061,88.83302,44.89302,27.575986053127508,27.290188211394575,NA,NA,NA,NA,NA,0.19467565217391233,NA,NA,0.49463589102340555
Arias-Ortiz_et_al_2021,US-MyB,Phragmites,44,45,MB2045,0.5850920226400583,0.4183342063907816,15.736953396106111,1.1569857935112788,NA,NA,NA,NA,-27.074277021899476,10,49.13265306122449,92.65302000000001,45.95302,28.161078075767566,27.868532064447535,18.523297236834953,0.7811212000596623,NA,NA,0.21017899940718418,0.21017899940718418,NA,0.013237860922195801,0.5040310612649216
Arias-Ortiz_et_al_2021,US-MyB,Phragmites,45,46,MB2046,0.43765088335972635,0.42685073658852984,NA,NA,NA,NA,NA,NA,NA,10,50.224489795918366,71.31302000000001,34.37302,28.598728959127293,28.37990351744743,NA,NA,NA,NA,NA,0.19997442786991584,0.030876172001293813,NA,0.5179979756852257
Arias-Ortiz_et_al_2021,US-MyB,Phragmites,46,47,MB2047,0.7926300684318898,0.4433810087106134,NA,NA,NA,NA,NA,NA,NA,10,51.316326530612244,129.55302,62.25302,29.391359027559183,28.995043993343238,NA,NA,NA,NA,NA,0.20845445746854468,0.031877897990726406,NA,0.5194784343892563
Arias-Ortiz_et_al_2021,US-MyB,Phragmites,47,48,MB2048,0.5621737108348253,0.44629863199767117,NA,NA,NA,NA,NA,NA,NA,10,52.40816326530612,94.46302,44.15302,29.95353273839401,29.672445882976596,NA,NA,NA,NA,NA,0.20995119821480532,0.033117224461190524,NA,0.5325893667172614
Arias-Ortiz_et_al_2021,US-MyB,Phragmites,48,49,MB2049,0.6322018857952593,0.4675196850393701,NA,NA,NA,NA,NA,NA,NA,10,53.5,108.59302000000001,49.65302,30.58573462418927,30.26963368129164,NA,NA,NA,NA,NA,0.22083759842519687,0.03142329020332717,NA,0.5427604831323414
Arias-Ortiz_et_al_2021,US-MyB,Phragmites,49,50,MB2050,0.5216846933122471,0.4589182718467743,10.352220614601194,0.8847902609275302,NA,NA,NA,NA,-27.007661852798865,10,54.59183673469388,91.18302,40.97302,31.10741931750152,30.846576970845398,18.018302121234807,0.7189318257964695,NA,NA,0.22424710523060168,0.22424710523060168,0.033185840707964674,0.014519771119872096,0.5506507680925681
Arias-Ortiz_et_al_2021,US-MyB,Phragmites,50,51,MB2051,0.4631156742544296,0.47464582315583753,NA,NA,NA,NA,NA,NA,NA,10,55.683673469387756,82.56302000000001,36.37302,31.57053499175595,31.338977154628736,NA,NA,NA,NA,NA,0.2244933072789447,NA,NA,0.5594514347948998
Arias-Ortiz_et_al_2021,US-MyB,Phragmites,51,52,MB2052,0.5392553990295924,0.47974631751227476,NA,NA,NA,NA,NA,NA,NA,10,56.775510204081634,97.25302,42.35302,32.10979039078554,31.840162691270745,NA,NA,NA,NA,NA,0.22710986088379698,NA,NA,0.5645068914055318
Arias-Ortiz_et_al_2021,US-MyB,Phragmites,52,53,MB2053,0.5134086362714686,0.48358983867977023,NA,NA,NA,NA,NA,NA,NA,10,57.86734693877551,93.09302000000001,40.32302,32.623199027057005,32.36649470892127,NA,NA,NA,NA,NA,0.22908158724272215,NA,NA,0.5668523805544176
Arias-Ortiz_et_al_2021,US-MyB,Phragmites,53,54,MB2054,0.5434570895272184,0.4819635552249902,NA,NA,NA,NA,NA,NA,NA,10,58.95918367346939,99.50302,42.68302,33.16665611658423,32.89492757182062,NA,NA,NA,NA,NA,0.22824730383042,NA,NA,0.5710379443759597
Arias-Ortiz_et_al_2021,US-MyB,Phragmites,54,55,MB2055,0.5128993404535745,0.4808860641181416,9.639293679633957,0.8970110252865513,NA,NA,NA,NA,-26.805932195889973,10,60.05102040816327,94.21302,40.28302,33.6795554570378,33.423105786811014,19.35872596598366,0.6245429805038648,NA,NA,0.23910119481735762,0.23910119481735762,NA,0.014449633436711786,0.5724261890766266
Arias-Ortiz_et_al_2021,US-MyB,Phragmites,55,56,MB2056,0.5255044119464526,0.48565965583174,NA,NA,NA,NA,NA,NA,NA,10,61.14285714285714,99.35302,41.273019999999995,34.20505986898425,33.94230766301102,NA,NA,NA,NA,NA,0.23014340344168263,0.026217961260026665,NA,0.584582129461188
Arias-Ortiz_et_al_2021,US-MyB,Phragmites,56,57,MB2057,0.43230327727183876,0.4885339885339878,NA,NA,NA,NA,NA,NA,NA,10,62.23469387755102,83.85302,33.95302,34.63736314625609,34.42121150762017,NA,NA,NA,NA,NA,0.23161793611793577,0.027622097678144678,NA,0.5950888829048733
Arias-Ortiz_et_al_2021,US-MyB,Phragmites,57,58,MB2058,0.5425658218459039,0.49862857142857264,NA,NA,NA,NA,NA,NA,NA,10,63.326530612244895,106.61302,42.61302,35.17992896810199,34.90864605717904,NA,NA,NA,NA,NA,0.2367964571428578,0.02986095281513653,NA,0.6003019143440453
Arias-Ortiz_et_al_2021,US-MyB,Phragmites,58,59,MB2059,0.49876638150701424,0.5033415406260989,NA,NA,NA,NA,NA,NA,NA,10,64.41836734693878,99.43302,39.17302,35.67869534960901,35.429312158855495,NA,NA,NA,NA,NA,0.23921421034118878,NA,NA,0.6060361034996222
Arias-Ortiz_et_al_2021,US-MyB,Phragmites,59,60,MB2060,0.4895990567849211,0.5123152709359605,8.743101829172469,0.9601609516486116,12.02,1.18,NA,NA,-26.88522343001725,10,65.51020408163265,98.20302000000001,38.45302,36.168294406393926,35.92349487800146,19.152464036821552,0.35620526976869915,137,11,0.24873001733612174,0.24873001733612174,0.028198653198652387,0.015151315238999034,0.6084334269964407
Arias-Ortiz_et_al_2021,US-MyB,Phragmites,60,61,MB2061,0.531997933624602,0.4986387012201267,NA,NA,NA,NA,NA,NA,NA,10,66.60204081632654,105.59302000000001,41.78302,36.70029234001853,36.43429337320623,NA,NA,NA,NA,NA,0.23680165372592502,0.026749798873694837,NA,0.6043013070371508
Arias-Ortiz_et_al_2021,US-MyB,Phragmites,61,62,MB2062,0.42186271300501044,0.4702505219206681,NA,NA,NA,NA,NA,NA,NA,10,67.6938775510204,82.28302000000001,33.13302,37.12215505302354,36.911223696521034,NA,NA,NA,NA,NA,0.22223851774530273,0.025024630541869774,NA,0.5973285861408588
Arias-Ortiz_et_al_2021,US-MyB,Phragmites,62,63,MB2063,0.4329398970442063,0.4836363636363625,NA,NA,NA,NA,NA,NA,NA,10,68.78571428571429,86.90302000000001,34.00302,37.55509495006775,37.338625001545644,NA,NA,NA,NA,NA,0.22910545454545395,0.027133388566694974,NA,0.6087245299415371
Arias-Ortiz_et_al_2021,US-MyB,Phragmites,63,64,MB2064,0.492782155646759,0.4817428947863743,NA,NA,NA,NA,NA,NA,NA,10,69.87755102040816,98.60302,38.70302,38.047877105714505,37.80148602789113,NA,NA,NA,NA,NA,0.22813410502541,0.02560377701107422,NA,0.6074864644105221
Arias-Ortiz_et_al_2021,US-MyB,Phragmites,64,65,MB2065,0.6059731511737149,0.41447568774743593,13.61934596980184,1.0236599305291076,NA,NA,NA,NA,-26.92275006727852,10,70.96938775510203,114.01302000000001,47.593019999999996,38.65385025688822,38.35086368130136,17.87451365156387,0.7406827841267942,NA,NA,0.22865712626965196,0.22865712626965196,0.0249653259362022,0.014924414309379215,0.5825650438870931
Arias-Ortiz_et_al_2021,US-MyB,Phragmites,65,66,MB2066,0.47393821038467854,0.3847358997314229,NA,NA,NA,NA,NA,NA,NA,10,72.06122448979592,85.78302000000001,37.22302,39.12778846727289,38.890819362080556,NA,NA,NA,NA,NA,0.17836951656221994,0.024918152055294147,NA,0.5660793942670707
Arias-Ortiz_et_al_2021,US-MyB,Phragmites,66,67,MB2067,0.5378548355303837,0.4004446162768229,NA,NA,NA,NA,NA,NA,NA,10,73.15306122448979,98.65302000000001,42.24302,39.665643302803275,39.396715885038084,NA,NA,NA,NA,NA,0.18642808815001014,0.0235369982266622,NA,0.5718020593794291
Arias-Ortiz_et_al_2021,US-MyB,Phragmites,67,68,MB2068,0.528560186853817,0.3604768640129326,NA,NA,NA,NA,NA,NA,NA,10,74.24489795918367,90.79302000000001,41.51302,40.19420348965709,39.92992339623018,NA,NA,NA,NA,NA,0.16592463123863446,NA,NA,0.5427730017131274
Arias-Ortiz_et_al_2021,US-MyB,Phragmites,68,69,MB2069,0.572232303238233,0.3674982466686714,NA,NA,NA,NA,NA,NA,NA,10,75.33673469387755,103.91302,44.94302,40.76643579289533,40.48031964127621,NA,NA,NA,NA,NA,0.16952660054102847,NA,NA,0.5674938520697407
Arias-Ortiz_et_al_2021,US-MyB,Phragmites,69,70,MB2070,0.5050052552762164,0.38628015486945366,NA,NA,NA,NA,NA,NA,-27.391819541825157,10,76.42857142857143,95.06302000000001,39.663019999999996,41.271441048171546,41.01893842053344,19.53753079846503,0.036585006638396145,NA,NA,0.18878874739133117,0.18878874739133117,NA,0.011273355926866869,0.5827713026579632
Arias-Ortiz_et_al_2021,US-MyB,Phragmites,70,71,MB2071,0.5671393450592924,0.3695964727307588,NA,NA,NA,NA,NA,NA,NA,10,77.5204081632653,102.84302000000001,44.54302,41.838580393230835,41.55501072070119,NA,NA,NA,NA,NA,0.17060299051087927,NA,NA,0.5668833917946011
Arias-Ortiz_et_al_2021,US-MyB,Phragmites,71,72,MB2072,0.43039341795473596,0.37765424223093036,NA,NA,NA,NA,NA,NA,NA,10,78.61224489795919,81.21302,33.80302,42.268973811185575,42.0537771022082,NA,NA,NA,NA,NA,0.1747366262644673,NA,NA,0.5837733900303178
Arias-Ortiz_et_al_2021,US-MyB,Phragmites,72,73,MB2073,0.5853466705490052,0.31209715086408085,NA,NA,NA,NA,NA,NA,NA,10,79.70408163265306,104.56302000000001,45.97302,42.854320481734575,42.561647146460075,NA,NA,NA,NA,NA,0.14110583839327348,NA,NA,0.5603319414454556
Arias-Ortiz_et_al_2021,US-MyB,Phragmites,73,74,MB2074,0.5081883541380544,0.30630055342699125,NA,NA,NA,NA,NA,NA,NA,10,80.79591836734694,91.66302,39.913019999999996,43.36250883587263,43.1084146588036,NA,NA,NA,NA,NA,0.13813218390804652,NA,NA,0.564567914083564
Arias-Ortiz_et_al_2021,US-MyB,Phragmites,74,75,MB2075,0.587765825684002,0.27628426936385375,NA,NA,NA,NA,NA,NA,-26.998428297162974,10,81.88775510204081,101.68302,46.163019999999996,43.950274661556634,43.65639174871463,19.71420911687672,-1.094533243736191,NA,NA,0.11310372978643216,0.11310372978643216,NA,0.006693362672334756,0.5460105335187724
Arias-Ortiz_et_al_2021,US-MyB,Phragmites,75,76,MB2076,0.4012362323803007,0.35173447043909106,NA,NA,NA,NA,NA,NA,NA,10,82.9795918367347,73.58302,31.513019999999997,44.35151089393693,44.15089277774678,NA,NA,NA,NA,NA,0.16143978333525374,NA,NA,0.5717351639005848
Arias-Ortiz_et_al_2021,US-MyB,Phragmites,76,77,MB2077,0.34979735477300017,0.4572404783438857,NA,NA,NA,NA,NA,NA,NA,10,84.07142857142857,73.36302,27.473019999999998,44.70130824870993,44.52640957132343,NA,NA,NA,NA,NA,0.2155643653904134,NA,NA,0.625519505603777
Arias-Ortiz_et_al_2021,US-MyB,Phragmites,77,78,MB2078,0.4361229959060442,0.5236853541938288,NA,NA,NA,NA,NA,NA,NA,10,85.16326530612245,94.38302,34.25302,45.137431244615975,44.91936974666295,NA,NA,NA,NA,NA,0.2496505867014342,NA,NA,0.6370849332856694
Arias-Ortiz_et_al_2021,US-MyB,Phragmites,78,79,MB2079,0.29937706880148773,0.6340126898673328,NA,NA,NA,NA,NA,NA,-27.748636635243475,10,86.25510204081633,69.69302,23.513019999999997,45.43680831341746,45.28711977901672,20.86951791086254,-0.6478823605286105,NA,NA,0.33869142382045864,0.33869142382045864,NA,0.018933834319744026,0.6626201590919724
Arias-Ortiz_et_al_2021,US-MyB,Typha M2,0,1,MB4001,0.1885163562893061,0.5180188861052224,53.70945206295932,2.3264481658405294,NA,NA,37.369452062959326,2.7360484404232985,-28.708084117924134,10,1.031055900621118,57.596039999999995,14.806040000000001,0.1885163562893061,0.09425817814465305,18.7580940913395,2.0112769291545565,NA,NA,0.23532870626958974,0.23532870626958974,0.10495801679328254,0.014696891834967309,0.7429330210896442
Arias-Ortiz_et_al_2021,US-MyB,Typha M2,1,2,MB4002,0.39576130233793955,0.4199868651488603,41.054824096090414,1.8925558185281934,NA,NA,24.714824096090414,2.3781016644048085,-28.486230262905032,10,2.062111801242236,93.74302,31.083019999999998,0.5842776586272457,0.3863970074582759,16.70903833115805,1.7750999451557723,NA,NA,0.19090081803639336,0.19090081803639336,0.03868654463106236,0.013329170514089248,0.6684230996611801
Arias-Ortiz_et_al_2021,US-MyB,Typha M2,2,3,MB4003,0.3309534095109197,0.4161016949152554,36.74678373274296,1.7458873918863924,16.34,1.44,20.406783732742962,2.2631223531103815,-28.0707394399512,10,3.093167701863354,75.92302000000001,25.993019999999998,0.9152310681381655,0.7497543633827055,17.11670700805111,2.0450477828439224,201,14,0.1839687646228188,0.1839687646228188,0.033744557329463715,0.012539224121341442,0.6576398041068441
Arias-Ortiz_et_al_2021,US-MyB,Typha M2,3,4,MB4004,0.4147325715544935,0.39763129793223984,38.38454302091656,1.7676162401654933,NA,NA,20.25954302091656,3.081706860247547,-27.754276384369778,10,4.124223602484472,86.87302000000001,32.57302,1.3299636396926588,1.1225973539154122,17.409874191593463,1.7226242274563748,NA,NA,0.18170161153848394,0.18170161153848394,0.029008863819500404,0.012176282167751249,0.6250502169718516
Arias-Ortiz_et_al_2021,US-MyB,Typha M2,4,5,MB4005,0.41142214873818206,0.39469729497638534,34.22622488727847,1.9680929229280446,NA,NA,16.10122488727847,3.20091233139545,NA,10,5.155279503105589,81.96302,32.31302,1.741385788430841,1.53567471406175,NA,NA,NA,NA,NA,0.18347971232288568,0.03209788969675218,NA,0.605760988309118
Arias-Ortiz_et_al_2021,US-MyB,Typha M2,5,6,MB4006,0.46362497007232367,0.3841554559043348,36.23493183217888,2.063637215479781,NA,NA,18.10993183217888,3.260528876902203,-27.284320298851416,10,6.186335403726708,84.50302,36.413019999999996,2.205010758503165,1.9731982734670028,17.05570822990972,1.98103943573122,NA,NA,0.17878210434937547,0.17878210434937547,0.030582524271844075,0.012229285288497347,0.5690920868863623
Arias-Ortiz_et_al_2021,US-MyB,Typha M2,6,7,MB4007,0.6301647025236831,0.36524222551301094,29.372710011503848,1.4723991943545112,NA,NA,11.247710011503848,2.9223978831664614,NA,10,7.217391304347826,102.06302000000001,49.49302,2.835175461026848,2.520093109765006,NA,NA,NA,NA,NA,0.16836926168817462,0.030661556407264833,NA,0.515073921974874
Arias-Ortiz_et_al_2021,US-MyB,Typha M2,7,8,MB4008,0.5919675161816281,0.3542173560421745,22.537099045373697,1.29848253657628,NA,NA,4.412099045373697,2.8387509397257045,-26.363131929423048,10,8.248447204968944,94.46302,46.49302,3.4271429772084763,3.131159219117662,17.228083566140793,1.0636953251116235,NA,NA,0.16521320723124636,0.16521320723124636,0.02778649921506893,0.011188054726447117,0.5078177682652958
Arias-Ortiz_et_al_2021,US-MyB,Typha M2,8,9,MB4009,0.7141985124762038,0.3481902482799871,NA,NA,NA,NA,NA,NA,NA,10,9.279503105590061,111.56302,56.09302,4.14134148968468,3.7842422334465784,NA,NA,NA,NA,NA,0.15962159736763337,0.02967722196726268,NA,0.49720776651618065
Arias-Ortiz_et_al_2021,US-MyB,Typha M2,9,10,MB4010,0.6742187907715197,0.3474803697445584,NA,NA,19.91,1.68,NA,NA,-26.266409296966643,10,10.310559006211179,99.83302,52.95302,4.8155602804562,4.4784508850704405,18.52578318945069,0.9910542033233669,243,14,0.16083441137576732,0.16083441137576732,0.029855293221627638,0.01012859454772803,0.4695841115494652
Arias-Ortiz_et_al_2021,US-MyB,Typha M2,10,11,MB4011,0.9405805035301158,0.34521306032097354,NA,NA,NA,NA,NA,NA,NA,10,11.341614906832298,137.47302000000002,73.87302000000001,5.756140783986315,5.285850532221257,NA,NA,NA,NA,NA,0.15809429994465946,0.030425963488843796,NA,0.46263623218577726
Arias-Ortiz_et_al_2021,US-MyB,Typha M2,11,12,MB4012,0.700447525393064,0.3433929726234089,23.7716552236552,1.20441101909088,NA,NA,4.531655223655196,1.5324509463299412,NA,10,12.372670807453416,102.60302,55.01302,6.456588309379379,6.106364546682848,NA,NA,NA,NA,NA,0.15716059495580878,0.030367695338148357,NA,0.46382650335243547
Arias-Ortiz_et_al_2021,US-MyB,Typha M2,12,13,MB4013,0.6986649900304347,0.34118657001144503,NA,NA,NA,NA,NA,NA,NA,10,13.403726708074533,103.56302000000001,54.87302,7.1552532994098135,6.805920804394596,NA,NA,NA,NA,NA,0.1560287104158713,0.031562183292313695,NA,0.4701485144021486
Arias-Ortiz_et_al_2021,US-MyB,Typha M2,13,14,MB4014,0.6263449838894775,0.33783505154639215,NA,NA,NA,NA,NA,NA,NA,10,14.434782608695652,91.15302000000001,49.19302,7.781598283299291,7.468425791354552,NA,NA,NA,NA,NA,0.15430938144329917,0.03020395453837713,NA,0.46032484716359384
Arias-Ortiz_et_al_2021,US-MyB,Typha M2,14,15,MB4015,0.7200554143819855,0.33691050507039405,NA,NA,NA,NA,NA,NA,-26.207973618984113,10,15.46583850931677,104.38302,56.55302,8.501653697681276,8.141625990490283,18.407674823258713,0.8818801959378795,NA,NA,0.1479247143007099,0.1479247143007099,0.0316258351893112,0.009375373859427867,0.4582162884346516
Arias-Ortiz_et_al_2021,US-MyB,Typha M2,15,16,MB4016,0.7498492197287883,0.3315730961645356,21.857942940321262,1.2935822687186715,NA,NA,2.61794294032126,1.6034821751249202,NA,10,16.496894409937887,107.29302000000001,58.89302,9.251502917410065,8.876578307545671,NA,NA,NA,NA,NA,0.15109699833240678,0.03049203049203049,NA,0.45110110611109655
Arias-Ortiz_et_al_2021,US-MyB,Typha M2,16,17,MB4017,0.981833464779535,0.32901894578878343,NA,NA,NA,NA,NA,NA,NA,10,17.527950310559007,138.32302,77.11302,10.233336382189599,9.742419649799832,NA,NA,NA,NA,NA,0.1497867191896459,0.03131115459882534,NA,0.4425149190640864
Arias-Ortiz_et_al_2021,US-MyB,Typha M2,17,18,MB4018,0.6989196379393818,0.3276701258150421,NA,NA,NA,NA,NA,NA,NA,10,18.559006211180122,97.78302000000001,54.89302,10.93225602012898,10.58279620115929,NA,NA,NA,NA,NA,0.14909477454311662,0.031006693074717546,NA,0.4386242110337767
Arias-Ortiz_et_al_2021,US-MyB,Typha M2,18,19,MB4019,0.9427450107561656,0.32166528583264314,NA,NA,NA,NA,NA,NA,NA,10,19.59006211180124,131.70302,74.04302000000001,11.875001030885146,11.403628525507063,NA,NA,NA,NA,NA,0.14601429163214596,0.029770992366412213,NA,0.43780317262276897
Arias-Ortiz_et_al_2021,US-MyB,Typha M2,19,20,MB4020,0.6625049869599562,0.32754677754677636,21.218691456876,1.12907380268559,18.57,1.56,2.6486914568760014,1.925722631094857,-26.492674590640817,10,20.621118012422357,92.27302,52.03302,12.537506017845102,12.206253524365124,18.953409798633047,0.7949067627506475,241,15,0.14494226049393993,0.14494226049393993,0.029216262173444797,0.008921840750881264,0.43609713868690975
Arias-Ortiz_et_al_2021,US-MyB,Typha M2,20,21,MB4021,1.0023326214497712,0.3203755868544591,NA,NA,NA,NA,NA,NA,NA,10,21.652173913043477,138.11302,78.72302,13.539838639294874,13.038672328569987,NA,NA,NA,NA,NA,0.1453526760563375,0.03191489361702173,NA,0.4300101467624124
Arias-Ortiz_et_al_2021,US-MyB,Typha M2,21,22,MB4022,0.689624989262815,0.3157079217509199,NA,NA,NA,NA,NA,NA,NA,10,22.683229813664596,95.38302,54.163019999999996,14.229463628557689,13.884651133926281,NA,NA,NA,NA,NA,0.1429581638582219,0.03325785451457683,NA,0.4321523893875452
Arias-Ortiz_et_al_2021,US-MyB,Typha M2,22,23,MB4023,0.9263202206290819,0.31619398138125004,NA,NA,NA,NA,NA,NA,NA,10,23.71428571428571,127.36302,72.75302,15.155783849186772,14.69262373887223,NA,NA,NA,NA,NA,0.1432075124485813,0.03292702232072355,NA,0.4287743805069949
Arias-Ortiz_et_al_2021,US-MyB,Typha M2,23,24,MB4024,0.7420824585059038,0.312734596722511,NA,NA,NA,NA,NA,NA,NA,10,24.74534161490683,102.57302,58.28302,15.897866307692677,15.526825078439725,NA,NA,NA,NA,NA,0.14143284811864815,0.031437325163181484,NA,0.43178995802209974
Arias-Ortiz_et_al_2021,US-MyB,Typha M2,24,25,MB4025,0.8054897878337149,0.31611590270374945,21.998368044889542,1.1327458041753862,NA,NA,NA,NA,-26.53355975194276,10,25.77639751552795,110.46302,63.263020000000004,16.70335609552639,16.300611201609534,19.465118450600695,-0.16379503418732166,NA,NA,0.1446755007856731,0.1446755007856731,0.03145812668272737,0.008671310409865145,0.4272923191851898
Arias-Ortiz_et_al_2021,US-MyB,Typha M2,25,26,MB4026,0.8820114844722983,NA,NA,NA,NA,NA,NA,NA,NA,10,26.807453416149066,120.73302000000001,69.27302,17.585367579998692,17.144361837762542,NA,NA,NA,NA,NA,NA,NA,NA,0.42622970915496033
Arias-Ortiz_et_al_2021,US-MyB,Typha M2,26,27,MB4027,0.8897782456951827,NA,NA,NA,NA,NA,NA,NA,NA,10,27.838509316770185,121.29302000000001,69.88302,18.475145825693875,18.030256702846284,NA,NA,NA,NA,NA,NA,NA,NA,0.4238496164082649
Arias-Ortiz_et_al_2021,US-MyB,Typha M2,27,28,MB4028,0.778369785530856,0.333795397837539,NA,NA,NA,NA,NA,NA,NA,10,28.869565217391305,106.41302,61.13302,19.25351561122473,18.864330718459303,NA,NA,NA,NA,NA,0.1522370390906575,0.02476071577195095,NA,0.4255118405623673
Arias-Ortiz_et_al_2021,US-MyB,Typha M2,28,29,MB4029,0.8701703567062613,NA,NA,NA,NA,NA,NA,NA,NA,10,29.90062111801242,118.96302,68.34302000000001,20.123685967930992,19.688600789577862,NA,NA,NA,NA,NA,NA,NA,NA,0.4255103812932791
Arias-Ortiz_et_al_2021,US-MyB,Typha M2,29,30,MB4030,0.9101500784109454,0.3343412024654024,21.960082159688277,1.0628946986471925,NA,NA,NA,NA,-26.68662188334544,10,30.93167701863354,124.99302,71.48302000000001,21.033836046341936,20.578761007136464,16.161818690910046,1.0756308719937233,NA,NA,0.14400149269852175,0.14400149269852175,0.022361984626137418,0.010396141396564862,0.4281039053220731
Arias-Ortiz_et_al_2021,US-MyB,Typha M2,30,31,MB4031,0.8243337330957954,0.34367774126810274,NA,NA,NA,NA,NA,NA,NA,10,31.962732919254655,113.52302,64.74302,21.85816977943773,21.44600291288983,NA,NA,NA,NA,NA,NA,0.022065640645280275,NA,0.42969258569759683
Arias-Ortiz_et_al_2021,US-MyB,Typha M2,31,32,MB4032,0.7898289414334724,NA,NA,NA,NA,NA,NA,NA,NA,10,32.993788819875775,109.57302,62.03302,22.647998720871204,22.253084250154465,NA,NA,NA,NA,NA,NA,NA,NA,0.43386592794467105
Arias-Ortiz_et_al_2021,US-MyB,Typha M2,32,33,MB4033,0.7970864068384629,NA,NA,NA,NA,NA,NA,NA,NA,10,34.024844720496894,110.53302000000001,62.60302,23.445085127709667,23.046541924290437,NA,NA,NA,NA,NA,NA,NA,NA,0.4336260784333949
Arias-Ortiz_et_al_2021,US-MyB,Typha M2,33,34,MB4034,0.82522500077711,NA,NA,NA,NA,NA,NA,NA,NA,10,35.05590062111801,115.26302000000001,64.81302000000001,24.270310128486777,23.857697628098222,NA,NA,NA,NA,NA,NA,NA,NA,0.4376945875615613
Arias-Ortiz_et_al_2021,US-MyB,Typha M2,34,35,MB4035,0.8378300722699881,0.3502240074154184,NA,NA,NA,NA,NA,NA,-26.687644533179466,10,36.086956521739125,118.16302,65.80302,25.108140200756765,24.68922516462177,17.00365119633892,0.6773740395200821,NA,NA,0.16163982118488776,0.16163982118488776,0.0233000475511157,0.011090546918709577,0.44311663666009893
Arias-Ortiz_et_al_2021,US-MyB,Typha M2,35,36,MB4036,0.8443235939481375,NA,NA,NA,NA,NA,NA,NA,NA,10,37.118012422360245,121.05302,66.31302000000001,25.952463794704904,25.530301997730835,NA,NA,NA,NA,NA,NA,NA,NA,0.4521985490324817
