Site,Status,ID,Date,Lat,Lon,Depth_mid,DBD,210Pb,210Pb_e,226Ra,226Ra_e,210Pbex,210Pbex_e,137Cs,137Cs_e,7Be,7Be_e,wtC,wtN,Age,Age_e,VAR,MAR,CAR,Year
Narragansett Bay,Salt marsh,MDA,9/9/16,41.54387,-71.20399,21.5,1.75,0.6230,0.0632,0.6490,0.0580,0.4300,0.1697,0,0,0,0,   ,   ,54,4.1,11.5,20037,,1963
Narragansett Bay,Salt marsh,MDA,9/9/16,41.54387,-71.20399,22.5,1.46,0.6353,0.0798,0.5018,0.0733,0.7128,0.2222,0,0,0,0,0.71,0.01,54.7,4.2,15.1,22089,157,1962
Narragansett Bay,Salt marsh,MDA,9/9/16,41.54387,-71.20399,23.5,1.25,0.6568,0.0698,0.6226,0.0629,0.2881,0.2317,0,0,0,0,   ,   ,55,4.3,39.6,49503,,1962
Narragansett Bay,Salt marsh,MDA,9/9/16,41.54387,-71.20399,24.5,0.94,1.0172,0.0863,0.4713,0.0571,0.2598,0.1476,0,0,0,0,3.12,0.16,57.1,4.6,4.7,4393,137,1959.7
Narragansett Bay,Salt marsh,MDA,9/9/16,41.54387,-71.20399,25.5,0.44,2.0369,0.1391,0.7218,0.0534,0.0736,0.1388,0,0,0,0,   ,   ,60.6,5.1,2.8,1249,,1956.2
Narragansett Bay,Salt marsh,MDA,9/9/16,41.54387,-71.20399,26.5,0.74,1.1341,0.1124,0.8378,0.0653,-0.0249,0.1794,0,0,0,0,2.86,0.11,62.3,5.4,6,4413,126,1954.5
Narragansett Bay,Salt marsh,MDA,9/9/16,41.54387,-71.20399,27.5,0.98,0.7027,0.0908,0.7862,0.0667,0.3967,0.2025,0,0,0,0,   ,   ,62.6,5.5,30.4,29734,,1954.1
Narragansett Bay,Salt marsh,MDA,9/9/16,41.54387,-71.20399,28.5,0.49,1.4471,0.1561,0.8431,0.0799,-0.1011,0.1941,0,0,0,0,8.18,0.33,64.8,5.9,4.5,2226,182,1951.9
Narragansett Bay,Salt marsh,MDA,9/9/16,41.54387,-71.20399,29.5,0.56,1.5199,0.1397,0.7904,0.0746,0.5116,0.1668,0,0,0,0,   ,   ,67.4,6.4,3.9,2175,,1949.3
Narragansett Bay,Salt marsh,MDA,9/9/16,41.54387,-71.20399,30.5,0.25,2.1230,0.1582,0.7425,0.0771,0.1180,0.1936,0,0,0,0,11.74,0.57,72.6,7.6,3.9,983,115,1944.2
Narragansett Bay,Salt marsh,MDA,9/9/16,41.54387,-71.20399,31.5,0.27,2.3729,0.1886,0.7355,0.0755,0.2639,0.2187,0,0,0,0,   ,   ,81.9,10.2,2.2,593,,1934.9
Narragansett Bay,Salt marsh,MDA,9/9/16,41.54387,-71.20399,32.5,0.32,1.7018,0.2069,0.5862,0.0910,0.3090,0.2598,0,0,0,0,9.18,0.43,87.9,12.4,3.3,1070,98,1928.8
Narragansett Bay,Salt marsh,MDA,9/9/16,41.54387,-71.20399,33.5,0.26,1.5136,0.1942,0.9354,0.0910,-0.0434,0.1722,0,0,0,0,   ,   ,89.8,13.2,5.3,1380,,1926.9
Narragansett Bay,Salt marsh,MDA,9/9/16,41.54387,-71.20399,34.5,0.37,1.6695,0.1689,0.7504,0.0615,0.2585,0.1830,0,0,0,0,8.32,0.45,95.1,15.6,1.9,704,59,1921.6
Narragansett Bay,Salt marsh,MDA,9/9/16,41.54387,-71.20399,35.5,0.45,1.6550,0.1415,0.6215,0.0456,0.2089,0.1342,0,0,0,0,   ,   ,103.2,20.1,1.2,557,,1913.6
Narragansett Bay,Salt marsh,MDA,9/9/16,41.54387,-71.20399,36.5,0.27,1.7595,0.2342,0.7524,0.0615,-0.0695,0.1604,0,0,0,0,9.65,0.48,110,24.8,1.5,398,38,1906.8
Narragansett Bay,Salt marsh,MDA,9/9/16,41.54387,-71.20399,37.5,0.3,1.2131,0.2051,0.5810,0.0866,-0.5810,0.0866,0,0,0,0,   ,   ,115.2,29.3,1.9,577,,1901.6
Narragansett Bay,Salt marsh,MDA,9/9/16,41.54387,-71.20399,38.5,0.21,2.0948,0.2612,0.5311,0.0924,0.1402,0.1724,0,0,0,0,12.49,0.69,   ,   ,  ,,,   
Narragansett Bay,Salt marsh,MDA,9/9/16,41.54387,-71.20399,39.5,0.23,1.7554,0.1634,0.4928,0.0869,-0.4928,0.0869,0,0,0,0,   ,   ,   ,   ,  ,,,   
Narragansett Bay,Salt marsh,MDA,9/9/16,41.54387,-71.20399,40.5,0.21,1.3958,0.1415,0.5242,0.0710,0.1063,0.1888,0,0,0,0,   ,   ,   ,   ,  ,,,   
Narragansett Bay,Salt marsh,MDA,9/9/16,41.54387,-71.20399,41.5,0.34,0.7580,0.0597,0.6223,0.1019,-0.6223,0.1019,0,0,0,0,12.88,0.74,   ,   ,  ,,,   
Narragansett Bay,Salt marsh,MDA,9/9/16,41.54387,-71.20399,42.5,0.39,1.0802,0.1357,0.4254,0.1049,0.1574,0.1972,0,0,0,0,   ,   ,   ,   ,  ,,,   
Narragansett Bay,Salt marsh,MDA,9/9/16,41.54387,-71.20399,43.5,0.49,0.8205,0.0954,0.5050,0.0527,0.1694,0.1392,0,0,0,0,   ,   ,   ,   ,  ,,,   
Narragansett Bay,Salt marsh,MDA,9/9/16,41.54387,-71.20399,44.5,0.77,0.6351,0.0835,0.4679,0.0817,0.2012,0.2058,0,0,0,0,6.83,0.37,   ,   ,  ,,,   
Narragansett Bay,Salt marsh,MDA,9/9/16,41.54387,-71.20399,45.5,1.05,0.4828,0.0609,0.5852,0.0825,-0.0323,0.1702,0,0,0,0,   ,   ,   ,   ,  ,,,   
Narragansett Bay,Salt marsh,MDA,9/9/16,41.54387,-71.20399,47,2.9,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,   ,   ,   ,   ,  ,,,   
Narragansett Bay,Salt marsh,MDA,9/9/16,41.54387,-71.20399,49,1.25,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,8.15,0.37,   ,   ,  ,,,   
Narragansett Bay,Salt marsh,MDA,9/9/16,41.54387,-71.20399,51,0.9,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,   ,   ,   ,   ,  ,,,   
Narragansett Bay,Salt marsh,MDA,9/9/16,41.54387,-71.20399,53,0.73,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,   ,   ,   ,   ,  ,,,   
Narragansett Bay,Salt marsh,MDA,9/9/16,41.54387,-71.20399,55,0.76,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,9.54,0.49,   ,   ,  ,,,   
Narragansett Bay,Salt marsh,MDA,9/9/16,41.54387,-71.20399,57,0.84,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,   ,   ,   ,   ,  ,,,   
Narragansett Bay,Salt marsh,MDA,9/9/16,41.54387,-71.20399,59,0.99,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,   ,   ,   ,   ,  ,,,   
Narragansett Bay,Salt marsh,MDA,9/9/16,41.54387,-71.20399,61,0.63,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,12.48,0.7,   ,   ,  ,,,   
Narragansett Bay,Salt marsh,MDA,9/9/16,41.54387,-71.20399,63,0.47,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,   ,   ,   ,   ,  ,,,   
Narragansett Bay,Salt marsh,MDB,9/9/16,41.54405,-71.20405,0.5,0.1654,18.45882977,0.734661425,0,0,18.459,0.73,0,0,0.0683,0.1973,16.42,1.16,2.9,0.9,3.4,564,93,2013.8
Narragansett Bay,Salt marsh,MDB,9/9/16,41.54405,-71.20405,1.5,0.2509,13.36660631,0.577437393,0.229663452,0.076110468,13.137,0.58,0,0,0.102,0.1575,   ,   ,6.4,1.1,2.9,717,,2010.3
Narragansett Bay,Salt marsh,MDB,9/9/16,41.54405,-71.20405,2.5,0.1727,12.51171251,0.549264179,0.885613581,0.123808779,11.626,0.56,0,0,0,0,16.88,0.91,8.8,1.1,4.3,740,125,2008
Narragansett Bay,Salt marsh,MDB,9/9/16,41.54405,-71.20405,3.5,0.1714,10.32211691,0.43972218,0.626655154,0.109727317,9.695,0.45,0.180886457,0.04420865,0,0,   ,   ,10.8,1.2,4.8,828,,2005.9
Narragansett Bay,Salt marsh,MDB,9/9/16,41.54405,-71.20405,4.5,0.1877,7.454447041,0.358558903,0.459759641,0.100641385,6.995,0.37,0,0,0,0,19.31,1.06,12.6,1.2,5.8,1082,209,2004.2
Narragansett Bay,Salt marsh,MDB,9/9/16,41.54405,-71.20405,5.5,0.2353,5.484207523,0.403637674,0.397274143,0.091968964,5.087,0.41,0,0,0,0,   ,   ,14.2,1.3,6,1411,,2002.5
Narragansett Bay,Salt marsh,MDB,9/9/16,41.54405,-71.20405,6.5,0.2396,5.038363986,0.30633253,0.651412076,0.079797979,4.387,0.32,0.157352947,0.046293237,0,0,14.25,0.69,15.8,1.3,6.5,1557,222,2001
Narragansett Bay,Salt marsh,MDB,9/9/16,41.54405,-71.20405,7.5,0.4882,3.387650359,0.231037754,0.63885426,0.071871104,2.749,0.24,0.148147646,0.039451718,0,0,   ,   ,17.9,1.4,4.8,2349,,1998.9
Narragansett Bay,Salt marsh,MDB,9/9/16,41.54405,-71.20405,8.5,0.3085,3.341634306,0.22990444,0.597357863,0.059377372,2.744,0.24,0.251745121,0.042872194,0,0,16.15,0.57,19.2,1.4,7.2,2229,360,1997.5
Narragansett Bay,Salt marsh,MDB,9/9/16,41.54405,-71.20405,9.5,0.2654,4.279966234,0.233686156,0.609851823,0.073609115,3.67,0.25,0.456410796,0.050798522,0,0,   ,   ,20.9,1.5,6,1589,,1995.9
Narragansett Bay,Salt marsh,MDB,9/9/16,41.54405,-71.20405,10.5,0.2516,4.593835043,0.288033457,0.730613436,0.080805846,3.863,0.3,0.417213789,0.0478127,0,0,13.43,0.65,22.7,1.6,5.7,1431,192,1994.1
Narragansett Bay,Salt marsh,MDB,9/9/16,41.54405,-71.20405,11.5,0.2378,4.650698864,0.348337345,0.659897513,0.096411027,3.991,0.36,0.626654427,0.076013182,0,0,   ,   ,24.5,1.7,5.5,1311,,1992.3
Narragansett Bay,Salt marsh,MDB,9/9/16,41.54405,-71.20405,12.5,0.2997,7.596222697,0.295493063,0.693767488,0.072429326,6.902,0.3,1.012526796,0.064902968,0,0,12.83,0.57,28.8,1.9,2.3,689,88,1987.9
Narragansett Bay,Salt marsh,MDB,9/9/16,41.54405,-71.20405,13.5,0.4451,9.556281404,0.207371306,0.687918527,0.0523506,8.868,0.21,1.488962703,0.476468065,0,0,   ,   ,39.2,2.6,1,428,,1977.5
Narragansett Bay,Salt marsh,MDB,9/9/16,41.54405,-71.20405,14.5,0.6699,4.146456708,0.110710394,0.071577458,0.00327109,4.075,0.11,0.921225478,0.031321666,0,0,5.75,0.32,49.1,3.6,1,678,39,1967.7
Narragansett Bay,Salt marsh,MDB,9/9/16,41.54405,-71.20405,15.5,1.0564,2.059272315,0.083194602,0.561316457,0.023013975,1.498,0.09,0.084392009,0.01066715,0,0,   ,   ,56.6,4.5,1.3,1405,,1960.1
Narragansett Bay,Salt marsh,MDB,9/9/16,41.54405,-71.20405,16.5,1.0609,1.117540883,0.07297542,0.551289527,0.026186253,0.566,0.08,0,0,0,0,1.85,0.09,60,5,3,3131,58,1956.8
Narragansett Bay,Salt marsh,MDB,9/9/16,41.54405,-71.20405,17.5,0.7762,1.126422841,0.084932282,0.583217933,0.028927609,0.543,0.09,0.085409656,0.011982975,0,0,   ,   ,62.6,5.4,3.8,2972,,1954.1
Narragansett Bay,Salt marsh,MDB,9/9/16,41.54405,-71.20405,18.5,0.3559,1.498544088,0.1699349,0.725914257,0.061702712,0.773,0.18,0.196707289,0.034246739,0,0,9.09,0.42,64.5,5.8,5.5,1950,177,1952.3
Narragansett Bay,Salt marsh,MDB,9/9/16,41.54405,-71.20405,19.5,0.4727,1.362806771,0.11883675,0.586029322,0.045065655,0.777,0.13,0.107470922,0.024223946,0,0,   ,   ,67.1,6.3,3.8,1810,,1949.7
Narragansett Bay,Salt marsh,MDB,9/9/16,41.54405,-71.20405,20.5,0.6772,1.04089884,0.117517479,0.597149536,0.049682841,0.444,0.13,0.094146706,0.025852685,0,0,6.89,0.33,69.4,6.8,4.3,2935,202,1947.4
Narragansett Bay,Salt marsh,MDB,9/9/16,41.54405,-71.20405,21.5,0.4682,1.518110961,0.159098029,0.881625006,0.05748195,0.636,0.17,0.108361805,0.026483625,0,0,   ,   ,71.8,7.3,4.1,1900,,1944.9
Narragansett Bay,Salt marsh,MDB,9/9/16,41.54405,-71.20405,22.5,0.5198,1.26833575,0.120872397,0.868002487,0.049649742,0.4,0.13,0.049813304,0.0158755,0,0,7.77,0.37,73.7,7.7,5.4,2825,219,1943.1
Narragansett Bay,Salt marsh,MDB,9/9/16,41.54405,-71.20405,23.5,0.8286,0.938699526,0.095278002,0.779198513,0.037167769,0.16,0.1,0,0,0,0,   ,   ,74.9,8.1,8.2,6758,,1941.9
Narragansett Bay,Salt marsh,MDB,9/9/16,41.54405,-71.20405,24.5,0.5073,0.832335161,0.125349675,0.520269832,0.050518201,0.312,0.14,0,0,0,0,7.08,0.33,76.4,8.5,6.5,3309,234,1940.3
Narragansett Bay,Salt marsh,MDB,9/9/16,41.54405,-71.20405,25.5,0.2895,1.322784144,0.176988518,0.546880279,0.064586561,0.776,0.19,0,0,0,0,   ,   ,78.7,9.1,4.3,1254,,1938
Narragansett Bay,Salt marsh,MDB,9/9/16,41.54405,-71.20405,26.5,0.2867,1.299197602,0.120045858,0.869306336,0.050593629,0.43,0.13,0,0,0,0,11.62,0.57,80.1,9.5,7.5,2138,248,1936.7
Narragansett Bay,Salt marsh,MDB,9/9/16,41.54405,-71.20405,27.5,0.2982,1.32655186,0.158124982,0.73909464,0.065262057,0.587,0.17,0.146510309,0.032950169,0,0,   ,   ,82.1,10.1,5,1485,,1934.7
Narragansett Bay,Salt marsh,MDB,9/9/16,41.54405,-71.20405,28.5,0.2185,1.618377015,0.196632807,0.774952856,0.076332856,0.843,0.21,0,0,0,0,10.78,0.63,84.4,10.9,4.4,968,104,1932.4
Narragansett Bay,Salt marsh,MDB,9/9/16,41.54405,-71.20405,29.5,0.2642,1.875896018,0.218354297,0.744374416,0.080615749,1.132,0.23,0,0,0,0,   ,   ,88.4,12.4,2.5,654,,1928.4
Narragansett Bay,Salt marsh,MDB,9/9/16,41.54405,-71.20405,30.5,0.2669,1.645885928,0.188453939,0.795620781,0.069457694,0.85,0.2,0,0,0,0,11.59,0.66,91.8,13.8,2.9,775,90,1924.9
Narragansett Bay,Salt marsh,MDB,9/9/16,41.54405,-71.20405,31.5,0.2424,1.939522714,0.220135828,0.724254634,0.077495246,1.215,0.23,0,0,0,0,   ,   ,96.9,16.2,2,475,,1919.8
Narragansett Bay,Salt marsh,MDB,9/9/16,41.54405,-71.20405,32.5,0.3441,1.379579194,0.149960258,0.644832453,0.054101443,0.735,0.16,0,0,0,0,9.29,0.53,102.1,19,1.9,670,62,1914.7
Narragansett Bay,Salt marsh,MDB,9/9/16,41.54405,-71.20405,33.5,0.2576,1.759622576,0.200421011,0.656111295,0.07086002,1.104,0.21,0,0,0,0,   ,   ,109,23.6,1.4,370,,1907.7
Narragansett Bay,Salt marsh,MDB,9/9/16,41.54405,-71.20405,34.5,0.1777,1.381589849,0.287785166,0.680418659,0.107029855,0.701,0.31,0,0,0,0,18.61,0.99,112.7,26.5,2.8,493,92,1904.1
Narragansett Bay,Salt marsh,MDB,9/9/16,41.54405,-71.20405,35.5,0.203,1.530313295,0.219293895,0.735924693,0.08345386,0.794,0.23,0,0,0,0,   ,   ,   ,   ,  ,,,   
Narragansett Bay,Salt marsh,MDB,9/9/16,41.54405,-71.20405,36.5,0.1855,1.222410966,0.206098489,0.96952287,0.134085013,0.253,0.25,0,0,0,0,15.33,0.92,   ,   ,  ,,,   
Narragansett Bay,Salt marsh,MDB,9/9/16,41.54405,-71.20405,37.5,0.2133,0.755868956,0.182240005,0.432582313,0.087295111,0.323,0.2,0,0,0,0,   ,   ,   ,   ,  ,,,   
Narragansett Bay,Salt marsh,MDB,9/9/16,41.54405,-71.20405,38.5,0.184,1.213046067,0.262867083,0.808664195,0.097363169,0.404,0.28,0,0,0,0,18.32,0.97,   ,   ,  ,,,   
Narragansett Bay,Salt marsh,MDB,9/9/16,41.54405,-71.20405,39.5,0.2138,1.075919777,0.25951185,0.571550979,0.103736503,0.504,0.28,0,0,0,0,   ,   ,   ,   ,  ,,,   
Narragansett Bay,Salt marsh,MDB,9/9/16,41.54405,-71.20405,40.5,0.3564,0.692348558,0.192542134,0.690560258,0.067122457,0.002,0.2,0,0,0,0,   ,   ,   ,   ,  ,,,   
Narragansett Bay,Salt marsh,MDB,9/9/16,41.54405,-71.20405,41.5,0.5288,0.798970568,0.118247644,0.43741161,0.047240454,0.362,0.13,0,0,0,0,6.33,0.41,   ,   ,  ,,,   
Narragansett Bay,Salt marsh,MDB,9/9/16,41.54405,-71.20405,42.5,1.0559,0.478494297,0.06541017,0.143929984,0.022640186,0.335,0.07,0,0,0,0,   ,   ,   ,   ,  ,,,   
Narragansett Bay,Salt marsh,MDB,9/9/16,41.54405,-71.20405,43.5,0.9461,0.614536152,0.086833958,0.580146626,0.031501962,0.034,0.09,0,0,0,0,   ,   ,   ,   ,  ,,,   
Narragansett Bay,Salt marsh,MDB,9/9/16,41.54405,-71.20405,44.5,0.4739,0.580399329,0.140804877,0.556666721,0.052605005,0.024,0.15,0,0,0,0,5.49,0.38,   ,   ,  ,,,   
Narragansett Bay,Salt marsh,MDB,9/9/16,41.54405,-71.20405,45.5,0.318,0.682178011,0.166246781,0.76087342,0.076315604,-0.079,0.18,0,0,0,0,   ,   ,   ,   ,  ,,,   
Narragansett Bay,Salt marsh,MDB,9/9/16,41.54405,-71.20405,47,0.5922,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,   ,   ,   ,   ,  ,,,   
Narragansett Bay,Salt marsh,MDB,9/9/16,41.54405,-71.20405,49,0.5444,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,9.6,0.65,   ,   ,  ,,,   
Narragansett Bay,Salt marsh,MDB,9/9/16,41.54405,-71.20405,51,0.506,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,   ,   ,   ,   ,  ,,,   
Narragansett Bay,Salt marsh,MDB,9/9/16,41.54405,-71.20405,53,0.5183,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,   ,   ,   ,   ,  ,,,   
Narragansett Bay,Salt marsh,MDB,9/9/16,41.54405,-71.20405,55,0.6433,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,9.83,0.57,   ,   ,  ,,,   
Narragansett Bay,Salt marsh,MDB,9/9/16,41.54405,-71.20405,57,0.7103,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,   ,   ,   ,   ,  ,,,   
Narragansett Bay,Salt marsh,MDB,9/9/16,41.54405,-71.20405,59,0.893,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,   ,   ,   ,   ,  ,,,   
Narragansett Bay,Salt marsh,MDB,9/9/16,41.54405,-71.20405,61,0.6323,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,10,0.72,   ,   ,  ,,,   
Narragansett Bay,Salt marsh,MDB,9/9/16,41.54405,-71.20405,63,0.4383,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,   ,   ,   ,   ,  ,,,   
Narragansett Bay,Salt marsh,MDB,9/9/16,41.54405,-71.20405,65,0.3699,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,   ,   ,   ,   ,  ,,,   
Narragansett Bay,Salt marsh,MDB,9/9/16,41.54405,-71.20405,67,0.3905,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,16.79,1,   ,   ,  ,,,   
Narragansett Bay,Salt marsh,MDB,9/9/16,41.54405,-71.20405,69,0.3952,    ,    ,    ,    ,    ,    ,    ,    ,    ,    ,   ,   ,   ,   ,  ,,,   
