study_id,site_id,core_id,core_notes,longitude,latitude,elevation,elevation_datum,position_method,position_notes,year,month,day
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_4,RHMA/LARA - 1st dom,-81.52586567,25.94578941,-0.2849,NAVD88,NA,NA,2014,12,2
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_5,RHMA/LARA - mixed,-81.52589571,25.94580736,-0.0524,NAVD88,NA,NA,2014,12,2
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_6,RHMA/LARA - 2nd dom,-81.52594565,25.94580718,-0.2035,NAVD88,NA,NA,2014,12,2
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_7,LARA/grass - 1st dom,-81.52597573,25.94583416,-0.2737,NAVD88,NA,NA,2014,12,2
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_8,LARA/grass - mixed,-81.52604568,25.94584293,-0.1739,NAVD88,NA,NA,2014,12,2
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_9,LARA/grass - mixed,-81.52610568,25.94586077,-0.2546,NAVD88,NA,NA,2014,12,2
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_10,LARA/grass - 2nd dom,-81.52614567,25.94586966,-0.2155,NAVD88,NA,NA,2014,12,2
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_11,20 m,-81.52627571,25.94591433,-0.2089,NAVD88,NA,NA,2014,12,2
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_12,20 m,-81.52641569,25.94594994,-0.1742,NAVD88,NA,NA,2014,12,2
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_13,water/mangrove - 1st dom,-81.54546905,25.86071108,-0.4499,NAVD88,NA,NA,2014,12,3
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_14,water/mangrove - mixed,-81.54545907,25.86071111,-0.3866,NAVD88,NA,NA,2014,12,3
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_15,water/mangrove - 2nd dom,-81.54543911,25.86071119,0.1681,NAVD88,NA,NA,2014,12,3
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_16,mangrove/sandflat - 1st dom,-81.54539919,25.86071134,0.186,NAVD88,NA,NA,2014,12,3
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_17,mangrove/sandflat - mixed,-81.54536925,25.86071145,0.1338,NAVD88,NA,NA,2014,12,3
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_18,mangrove/sandflat - 2nd dom,-81.54534929,25.86071153,0.1959,NAVD88,NA,NA,2014,12,3
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_19,sandflat/SEPO mix - 1st dom,-81.54531935,25.86071164,0.2372,NAVD88,NA,NA,2014,12,3
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_20,sandflat/SEPO mix - mixed,-81.54529939,25.86071171,0.5403,NAVD88,NA,NA,2014,12,3
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_21,sandflat/SEPO mix - 2nd dom,-81.54528945,25.86072078,0.7063,NAVD88,NA,NA,2014,12,3
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_22,15 cm,-81.54527947,25.86072082,0.8918,NAVD88,NA,NA,2014,12,3
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_23,SEPO/mangrove - 1st dom,-81.54525951,25.86072089,0.8767,NAVD88,NA,NA,2014,12,3
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_24,SEPO/mangrove - mixed,-81.54522957,25.86072101,0.7295,NAVD88,NA,NA,2014,12,3
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_25,15 cm,-81.54516969,25.86072123,0.5496,NAVD88,NA,NA,2014,12,3
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_26,SEPO/mangrove - mixed,-81.54512977,25.86072138,0.2242,NAVD88,NA,NA,2014,12,3
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_27,SEPO/mangrove - 2nd dom,-81.54504997,25.86073071,0.1229,NAVD88,NA,NA,2014,12,3
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_28,20 m,-81.54490023,25.86072224,0.1161,NAVD88,NA,NA,2014,12,3
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_29,20 m,-81.54472058,25.86072292,0.194,NAVD88,NA,NA,2014,12,3
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_30,water/mangrove - 1st dom,-81.53987178,25.85667762,-0.5334,NAVD88,NA,NA,2014,12,4
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_31,water/mangrove - mixed,-81.53989174,25.85667755,-0.3814,NAVD88,NA,NA,2014,12,4
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_32,water/mangrove - 2nd dom,-81.5399317,25.85668643,-0.2403,NAVD88,NA,NA,2014,12,4
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_33,mangrove/ridge - 1st dom,-81.53996164,25.85668632,-0.027,NAVD88,NA,NA,2014,12,4
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_34,mangrove/ridge - mixed,-81.53998164,25.85669527,0.2599,NAVD88,NA,NA,2014,12,4
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_35,mangrove/ridge - 2nd dom,-81.54000164,25.85670423,0.5331,NAVD88,NA,NA,2014,12,4
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_36,ridge/RHMA - 1st dom,-81.54003158,25.85670411,0.5706,NAVD88,NA,NA,2014,12,4
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_37,ridge/RHMA - mixed,-81.54005158,25.85671307,0.2587,NAVD88,NA,NA,2014,12,4
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_38,ridge/RHMA - 2nd dom,-81.54009154,25.85672195,0.1823,NAVD88,NA,NA,2014,12,4
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_39,20 m,-81.54030132,25.85676632,0.1854,NAVD88,NA,NA,2014,12,4
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_40,RHMA/mangrove - 1st dom,-81.54034128,25.8567752,0.2052,NAVD88,NA,NA,2014,12,4
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_41,RHMA/mangrove - mixed,-81.54038124,25.85678408,0.246,NAVD88,NA,NA,2014,12,4
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_42,RHMA/mangrove - 2nd dom,-81.5404212,25.85679296,0.238,NAVD88,NA,NA,2014,12,4
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_43,20 m,-81.54063102,25.85684636,0.2669,NAVD88,NA,NA,2014,12,4
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_44,20 m,-81.5408608,25.85689968,0.2227,NAVD88,NA,NA,2014,12,4
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_45,water/RHMA - 1st dom,-81.52611535,25.90080244,-0.798,NAVD88,NA,NA,2014,12,4
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_46,water/RHMA - mixed,-81.52607546,25.90081161,-0.3643,NAVD88,NA,NA,2014,12,4
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_47,water/RHMA - 2nd dom,-81.52598569,25.90083,-0.1827,NAVD88,NA,NA,2014,12,4
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_48,15 cm,-81.52585606,25.90086658,-0.0731,NAVD88,NA,NA,2014,12,4
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_49,RHMA/mangrove - 1st dom,-81.52573642,25.90090314,0.0498,NAVD88,NA,NA,2014,12,4
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_50,RHMA/mangrove - mixed,-81.52561666,25.9009126,0.0945,NAVD88,NA,NA,2014,12,4
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_51,RHMA/mangrove - 2nd dom,-81.5255568,25.90092185,0.1155,NAVD88,NA,NA,2014,12,4
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_52,20 m,-81.52537726,25.90095862,0.1452,NAVD88,NA,NA,2014,12,4
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_53,20 m,-81.52517775,25.90099546,0.1406,NAVD88,NA,NA,2014,12,4
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_54,water/RHMA - 1st dom,-81.53008965,25.91215641,0.1476,NAVD88,NA,NA,2014,12,4
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_55,water/RHMA - mixed,-81.53006973,25.91216551,0.2172,NAVD88,NA,NA,2014,12,4
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_56,water/RHMA - 2nd dom,-81.530049880000007,25.91219267,0.2801,NAVD88,NA,NA,2014,12,4
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_57,RHMA/mangrove - 1st dom,-81.53003003,25.91221983,0.2886,NAVD88,NA,NA,2014,12,4
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_58,RHMA/mangrove - mixed,-81.53000016,25.912238,0.3135,NAVD88,NA,NA,2014,12,4
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_59,RHMA/mangrove - 2nd dom,-81.52996042,25.91228329,0.3656,NAVD88,NA,NA,2014,12,4
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_60,20 m,-81.52983123,25.91241921,0.3827,NAVD88,NA,NA,2014,12,4
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_61,20 m,-81.52969201,25.91254614,0.4289,NAVD88,NA,NA,2014,12,4
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_62,water/ELCE - 1st dom,-81.53353683,25.96591559,-0.1318,NAVD88,NA,NA,2014,12,5
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_63,water/ELCE - mixed,-81.53351685,25.96591566,-0.1404,NAVD88,NA,NA,2014,12,5
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_64,water/ELCE - 2nd dom,-81.53350682,25.96590667,-0.1158,NAVD88,NA,NA,2014,12,5
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_65,ELCE/JURO - 1st dom,-81.53348681,25.96589772,-0.10780000000000001,NAVD88,NA,NA,2014,12,5
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_66,ELCE/JURO - mixed,-81.53344681,25.96588883,-0.1002,NAVD88,NA,NA,2014,12,5
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_67,ELCE/JURO - 2nd dom,-81.5334168,25.96587991,-0.0654,NAVD88,NA,NA,2014,12,5
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_68,JURO/CLMA - 1st dom,-81.53335679,25.96586208,-0.0754,NAVD88,NA,NA,2014,12,5
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_69,JURO/CLMA - mixed,-81.53333677,25.96585312,-0.0753,NAVD88,NA,NA,2014,12,5
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_70,JURO/CLMA - 2nd dom,-81.53331679,25.96585319,-0.0337,NAVD88,NA,NA,2014,12,5
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_71,CLMA/shrub -1st dom,-81.53328678,25.96584427,-0.0019,NAVD88,NA,NA,2014,12,5
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_72,CLMA/shrub - mixed,-81.53325678,25.96583535,0.0064,NAVD88,NA,NA,2014,12,5
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_73,CLMA/shrub -2nd dom,-81.53322677,25.96582644,0.12,NAVD88,NA,NA,2014,12,5
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_74,shrub/forest - 1st dom,-81.5331968,25.96582655,0.0989,NAVD88,NA,NA,2014,12,5
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_75,shrub/forest - mixed,-81.53316679,25.96581763,0.321,NAVD88,NA,NA,2014,12,5
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_76,shrub/forest - 2nd dom,-81.53312676,25.96579971,0.3701,NAVD88,NA,NA,2014,12,5
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_77,15 cm,-81.53307673,25.965781839999998,0.4219,NAVD88,NA,NA,2014,12,5
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_78,water/DISP - 1st dom,-81.53359668,25.96589731,-0.1104,NAVD88,NA,NA,2014,12,5
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_79,water/DISP - mixed,-81.53361666,25.96589724,-0.0887,NAVD88,NA,NA,2014,12,5
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_80,water/DISP - 2nd dom,-81.53363664,25.96589716,-0.0721,NAVD88,NA,NA,2014,12,5
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_81,DISP/JURO - 1st dom,-81.53365658,25.96588806,-0.0806,NAVD88,NA,NA,2014,12,5
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_82,DISP/JURO -  mixed,-81.53367655,25.96588799,-0.0377,NAVD88,NA,NA,2014,12,5
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_83,DISP/JURO - 2nd dom,-81.53368654,25.96588795,-0.0349,NAVD88,NA,NA,2014,12,5
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_84,JURO/ELCE - 1st dom,-81.53369653,25.96588791,-0.0239,NAVD88,NA,NA,2014,12,5
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_85,JURO/ELCE - mixed,-81.53371651,25.96588784,-0.0487,NAVD88,NA,NA,2014,12,5
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_86,JURO/ELCE - 2nd dom,-81.53373649,25.96588777,-0.0243,NAVD88,NA,NA,2014,12,5
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_87,ELCE/JURO - 1st dom,-81.53375647,25.96588769,-0.0156,NAVD88,NA,NA,2014,12,5
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_88,ELCE/JURO - mixed,-81.53377648,25.96589665,-0.0262,NAVD88,NA,NA,2014,12,5
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_89,ELCE/JURO - 2nd dom,-81.53385631,25.96587829,-0.011,NAVD88,NA,NA,2014,12,5
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_90,JURO/SPBA+CLMA - 1st dom,-81.53391621,25.96586904,0.0325,NAVD88,NA,NA,2014,12,5
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_91,JURO/SPBA+CLMA - mixed,-81.53396615,25.96586886,0.029,NAVD88,NA,NA,2014,12,5
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_92,JURO/SPBA+CLMA - 2nd dom,-81.53400607,25.96585968,0.0619,NAVD88,NA,NA,2014,12,5
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_93,SPBA+CLMA/ELCE - 1st dom,-81.53405601,25.9658595,0.0985,NAVD88,NA,NA,2014,12,5
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_94,SPBA+CLMA/ELCE - mixed,-81.53410596,25.96585931,0.1208,NAVD88,NA,NA,2014,12,5
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_95,SPBA+CLMA/ELCE - 2nd dom,-81.53413592,25.9658592,0.1653,NAVD88,NA,NA,2014,12,5
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_96,20 m,-81.53434561,25.96584037,0.1209,NAVD88,NA,NA,2014,12,5
Osland_et_al_2016,Ten_Thousand_Islands,ten_thousand_islands_97,20 m,-81.53453536,25.96583064,0.1207,NAVD88,NA,NA,2014,12,5
Osland_et_al_2016,Tampa_Bay,tampa_bay_1,water/RHMA - 1st dom,-82.51272735,27.69481892,-0.4199,NAVD88,NA,NA,2014,12,6
Osland_et_al_2016,Tampa_Bay,tampa_bay_2,water/RHMA - mixed,-82.51270695,27.69481012,-0.3671,NAVD88,NA,NA,2014,12,6
Osland_et_al_2016,Tampa_Bay,tampa_bay_3,water/RHMA - 2nd dom,-82.51265625,27.69481067,-0.0287,NAVD88,NA,NA,2014,12,6
Osland_et_al_2016,Tampa_Bay,tampa_bay_4,RHMA/mangrove - 1st dom,-82.51261557,27.69480209,0.0672,NAVD88,NA,NA,2014,12,6
Osland_et_al_2016,Tampa_Bay,tampa_bay_5,RHMA/mangrove - mixed,-82.51257502,27.69480253,0.1677,NAVD88,NA,NA,2014,12,6
Osland_et_al_2016,Tampa_Bay,tampa_bay_6,RHMA/mangrove - 2nd dom,-82.51253434,27.69479395,0.1841,NAVD88,NA,NA,2014,12,6
Osland_et_al_2016,Tampa_Bay,tampa_bay_7,20 m,-82.51235147,27.69476887,0.2408,NAVD88,NA,NA,2014,12,6
Osland_et_al_2016,Tampa_Bay,tampa_bay_8,20 m,-82.5121482,27.69473499,0.2695,NAVD88,NA,NA,2014,12,6
Osland_et_al_2016,Tampa_Bay,tampa_bay_9,water/RHMA - 1st dom,-82.51311112,27.69470641,-0.3286,NAVD88,NA,NA,2014,12,6
Osland_et_al_2016,Tampa_Bay,tampa_bay_10,15 cm,-82.51312101,27.69468825,-0.26,NAVD88,NA,NA,2014,12,6
Osland_et_al_2016,Tampa_Bay,tampa_bay_11,15 cm,-82.51314117,27.69467901,-0.1067,NAVD88,NA,NA,2014,12,6
Osland_et_al_2016,Tampa_Bay,tampa_bay_12,15 cm,-82.51315118,27.69466987,0.0483,NAVD88,NA,NA,2014,12,6
Osland_et_al_2016,Tampa_Bay,tampa_bay_13,water/RHMA - mixed,-82.51317133,27.69466063,0.177,NAVD88,NA,NA,2014,12,6
Osland_et_al_2016,Tampa_Bay,tampa_bay_14,water/RHMA - 2nd dom,-82.51321139,27.69462408,0.2567,NAVD88,NA,NA,2014,12,6
Osland_et_al_2016,Tampa_Bay,tampa_bay_15,15 cm,-82.51328161,27.69456916,0.2309,NAVD88,NA,NA,2014,12,6
Osland_et_al_2016,Tampa_Bay,tampa_bay_16,15 cm,-82.51335184,27.69451424,0.0046,NAVD88,NA,NA,2014,12,6
Osland_et_al_2016,Tampa_Bay,tampa_bay_17,15 cm,-82.51341204,27.69446845,0.1415,NAVD88,NA,NA,2014,12,6
Osland_et_al_2016,Tampa_Bay,tampa_bay_18,15 cm,-82.51345223,27.69444093,0.2177,NAVD88,NA,NA,2014,12,6
Osland_et_al_2016,Tampa_Bay,tampa_bay_19,RHMA/water - 1st dom,-82.51348227,27.69441353,0.1959,NAVD88,NA,NA,2014,12,6
Osland_et_al_2016,Tampa_Bay,tampa_bay_20,RHMA/water - mixed,-82.5135023,27.69439526,-0.1487,NAVD88,NA,NA,2014,12,6
Osland_et_al_2016,Tampa_Bay,tampa_bay_21,15 cm,-82.51352245,27.69438601,-0.291,NAVD88,NA,NA,2014,12,6
Osland_et_al_2016,Tampa_Bay,tampa_bay_22,RHMA/water - 2nd dom,-82.51353246,27.69437687,-0.2525,NAVD88,NA,NA,2014,12,6
Osland_et_al_2016,Tampa_Bay,tampa_bay_23,water/RHMA - 1st dom,-82.51320884,27.69517469,-0.2736,NAVD88,NA,NA,2014,12,6
Osland_et_al_2016,Tampa_Bay,tampa_bay_24,15 cm,-82.51322924,27.69518349,-0.1212,NAVD88,NA,NA,2014,12,6
Osland_et_al_2016,Tampa_Bay,tampa_bay_25,water/RHMA - mixed,-82.51324977,27.69520132,0.0981,NAVD88,NA,NA,2014,12,6
Osland_et_al_2016,Tampa_Bay,tampa_bay_26,water/RHMA - 2nd dom,-82.51328056,27.69522806,0.1693,NAVD88,NA,NA,2014,12,6
Osland_et_al_2016,Tampa_Bay,tampa_bay_27,15 cm,-82.51335203,27.69526339,0.0741,NAVD88,NA,NA,2014,12,6
Osland_et_al_2016,Tampa_Bay,tampa_bay_28,RHMA/water - 1st dom,-82.51346455,27.69533436,0.1143,NAVD88,NA,NA,2014,12,6
Osland_et_al_2016,Tampa_Bay,tampa_bay_29,RHMA/water - mixed,-82.51349522,27.69535208,0.0198,NAVD88,NA,NA,2014,12,6
Osland_et_al_2016,Tampa_Bay,tampa_bay_30,15 cm,-82.51352576,27.69536077,-0.2371,NAVD88,NA,NA,2014,12,6
Osland_et_al_2016,Tampa_Bay,tampa_bay_31,RHMA/water - 2nd dom,-82.51353614,27.69537871,-0.2922,NAVD88,NA,NA,2014,12,6
Osland_et_al_2016,Tampa_Bay,tampa_bay_32,water/oyster - 1st dom,-82.64464739,27.53401973,-0.6647,NAVD88,NA,NA,2014,12,7
Osland_et_al_2016,Tampa_Bay,tampa_bay_33,water/osyster - mixed,-82.644637,27.53400181,-0.4607,NAVD88,NA,NA,2014,12,7
Osland_et_al_2016,Tampa_Bay,tampa_bay_34,water/oyster - 2nd dom,-82.64462674,27.5339929,-0.4691,NAVD88,NA,NA,2014,12,7
Osland_et_al_2016,Tampa_Bay,tampa_bay_35,oyster/mangroves - 1st dom,-82.64461649,27.533984,-0.3124,NAVD88,NA,NA,2014,12,7
Osland_et_al_2016,Tampa_Bay,tampa_bay_36,oyster/mangroves - mixed,-82.64460623,27.53397509,-0.2488,NAVD88,NA,NA,2014,12,7
Osland_et_al_2016,Tampa_Bay,tampa_bay_37,oyster/mangroves - mixed,-82.64459597,27.53396619,-0.129,NAVD88,NA,NA,2014,12,7
Osland_et_al_2016,Tampa_Bay,tampa_bay_38,osyter/mangroves - 2nd dom,-82.64458558,27.53394826,0.0092,NAVD88,NA,NA,2014,12,7
Osland_et_al_2016,Tampa_Bay,tampa_bay_39,mangrove/bare+succ - 1st dom,-82.64457532,27.53393936,0.1477,NAVD88,NA,NA,2014,12,7
Osland_et_al_2016,Tampa_Bay,tampa_bay_40,mangrove/bare+succ - mixed,-82.64455494,27.53393057,0.4086,NAVD88,NA,NA,2014,12,7
Osland_et_al_2016,Tampa_Bay,tampa_bay_41,mangrove/bare+succ - 2nd dom,-82.64454468,27.53392167,0.4956,NAVD88,NA,NA,2014,12,7
Osland_et_al_2016,Tampa_Bay,tampa_bay_42,bare+succ/woods - 1st dom,-82.64453443,27.53391276,0.5593,NAVD88,NA,NA,2014,12,7
Osland_et_al_2016,Tampa_Bay,tampa_bay_43,bare+succ/woods - mixed,-82.64452417,27.53390386,0.6587,NAVD88,NA,NA,2014,12,7
Osland_et_al_2016,Tampa_Bay,tampa_bay_44,bare+succ/woods - 2nd dom,-82.64451391,27.53389495,0.7568,NAVD88,NA,NA,2014,12,7
Osland_et_al_2016,Tampa_Bay,tampa_bay_45,15 cm,-82.64450365,27.53388605,0.9799,NAVD88,NA,NA,2014,12,7
Osland_et_al_2016,Tampa_Bay,tampa_bay_46,woods/SEPO - 1st dom,-82.64449326,27.53386812,0.8281,NAVD88,NA,NA,2014,12,7
Osland_et_al_2016,Tampa_Bay,tampa_bay_47,woods/SEPO - mixed,-82.64448287,27.53385019,0.7454,NAVD88,NA,NA,2014,12,7
Osland_et_al_2016,Tampa_Bay,tampa_bay_48,woods/SEPO - 2nd dom,-82.64446249,27.53384141,0.4069,NAVD88,NA,NA,2014,12,7
Osland_et_al_2016,Tampa_Bay,tampa_bay_49,SEPO/mangrove - 1st dom,-82.6444521,27.53382348,0.2748,NAVD88,NA,NA,2014,12,7
Osland_et_al_2016,Tampa_Bay,tampa_bay_50,SEPO/mangrove - mixed,-82.64443158,27.53380567,0.2207,NAVD88,NA,NA,2014,12,7
Osland_et_al_2016,Tampa_Bay,tampa_bay_51,SEPO/mangrove - 2nd dom,-82.64440081,27.53377896,0.1025,NAVD88,NA,NA,2014,12,7
Osland_et_al_2016,Tampa_Bay,tampa_bay_52,20 m,-82.64427745,27.53365406,0.1569,NAVD88,NA,NA,2014,12,7
Osland_et_al_2016,Tampa_Bay,tampa_bay_53,20 m,-82.64413371,27.53352037,0.1375,NAVD88,NA,NA,2014,12,7
Osland_et_al_2016,Tampa_Bay,tampa_bay_54,water/mangrove - 1st dom,-82.64331068,27.53468541,-0.6377,NAVD88,NA,NA,2014,12,7
Osland_et_al_2016,Tampa_Bay,tampa_bay_55,water/mangrove - mixed,-82.64331027,27.53465834,-0.3769,NAVD88,NA,NA,2014,12,7
Osland_et_al_2016,Tampa_Bay,tampa_bay_56,water/mangrove - 2nd dom,-82.64329975,27.53463139,-0.2009,NAVD88,NA,NA,2014,12,7
Osland_et_al_2016,Tampa_Bay,tampa_bay_57,mangrove/succulent mix - 1st dom,-82.64328922,27.53460444,-0.1245,NAVD88,NA,NA,2014,12,7
Osland_et_al_2016,Tampa_Bay,tampa_bay_58,15 cm,-82.64327856,27.53456846,-0.0674,NAVD88,NA,NA,2014,12,7
Osland_et_al_2016,Tampa_Bay,tampa_bay_59,mangrove/succulent mix - mixed,-82.6432679,27.53453248,-0.0076,NAVD88,NA,NA,2014,12,7
Osland_et_al_2016,Tampa_Bay,tampa_bay_60,mangrove/succulent mix - 2nd dom,-82.64326763,27.53451443,0.0635,NAVD88,NA,NA,2014,12,7
Osland_et_al_2016,Tampa_Bay,tampa_bay_61,15 cm,-82.64325724,27.5344965,0.1095,NAVD88,NA,NA,2014,12,7
Osland_et_al_2016,Tampa_Bay,tampa_bay_62,15 cm,-82.64324685,27.53447858,0.1784,NAVD88,NA,NA,2014,12,7
Osland_et_al_2016,Tampa_Bay,tampa_bay_63,15 cm,-82.64324658,27.53446053,0.1396,NAVD88,NA,NA,2014,12,7
Osland_et_al_2016,Tampa_Bay,tampa_bay_64,succulent mix/mangrove - 1st dom,-82.64323619,27.5344426,0.0778,NAVD88,NA,NA,2014,12,7
Osland_et_al_2016,Tampa_Bay,tampa_bay_65,succulent mix/mangrove - mixed,-82.6432258,27.53442467,0.0869,NAVD88,NA,NA,2014,12,7
Osland_et_al_2016,Tampa_Bay,tampa_bay_66,succulent mix/mangrove - 2nd dom,-82.64321473,27.53436162,-0.0214,NAVD88,NA,NA,2014,12,7
Osland_et_al_2016,Tampa_Bay,tampa_bay_67,mangrove/water - 1st dom,-82.64318342,27.53429881,-0.1513,NAVD88,NA,NA,2014,12,7
Osland_et_al_2016,Tampa_Bay,tampa_bay_68,mangrove/water - mixed,-82.64317263,27.53425381,-0.3936,NAVD88,NA,NA,2014,12,7
Osland_et_al_2016,Tampa_Bay,tampa_bay_69,mangrove/water - 2nd dom,-82.64317223,27.53422674,-0.5183,NAVD88,NA,NA,2014,12,7
Osland_et_al_2016,Tampa_Bay,tampa_bay_70,water/RHMA - 1st dom,-82.46013605,27.70898604,-0.4678,NAVD88,NA,NA,2014,12,8
Osland_et_al_2016,Tampa_Bay,tampa_bay_71,15 cm,-82.46013581,27.70896799,-0.3495,NAVD88,NA,NA,2014,12,8
Osland_et_al_2016,Tampa_Bay,tampa_bay_72,water/RHMA - mixed,-82.46013557,27.70894994,-0.1733,NAVD88,NA,NA,2014,12,8
Osland_et_al_2016,Tampa_Bay,tampa_bay_73,water/RHMA - 2nd dom,-82.46013497,27.70890482,-2e-4,NAVD88,NA,NA,2014,12,8
Osland_et_al_2016,Tampa_Bay,tampa_bay_74,RHMA/mangrove - 1st dom,-82.46012363,27.70881467,0.0841,NAVD88,NA,NA,2014,12,8
Osland_et_al_2016,Tampa_Bay,tampa_bay_75,RHMA/mangrove - mixed,-82.46012303,27.70876955,0.0921,NAVD88,NA,NA,2014,12,8
