study_id,site_id,core_id,sample_id,depth_min,depth_max,dry_bulk_density,fraction_organic_matter,c14_age,c14_age_se,c14_material,age,age_se,method_id
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_1,CAMS-140638,195,195,NA,NA,500,80,Sarcocornia rhizome,1390.5,77.5,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_1,NA,196,200,1.034,0.05,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_2,NA,0,4,0.9455,0.09,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_2,NA,4,8,1.0899,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_2,NA,8,12,1.197,NA,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_2,NA,12,16,1.0806,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_2,NA,16,20,0.9362,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_2,NA,20,24,0.8989,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_2,NA,24,28,0.9036,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_2,NA,28,32,1.0061,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_2,NA,32,36,1.2855,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_2,NA,36,40,1.0573,0.11,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_2,NA,40,44,1.225,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_2,NA,44,52,1.0107,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_2,NA,52,56,0.7266,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_2,NA,56,60,0.7965,0.09,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_2,NA,60,64,0.885,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_2,NA,64,68,0.8617,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_2,NA,68,72,0.6195,0.1,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_2,NA,72,76,0.5356,0.11,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_2,NA,76,80,0.7406,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_2,NA,80,84,0.6102,0.09,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_2,NA,84,88,0.666,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_2,NA,88,92,0.7778,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_2,NA,92,96,0.9315,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_2,NA,96,100,0.9641,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_2,NA,100,104,0.7126,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_2,NA,104,108,0.8803,0.06,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_2,NA,108,112,1.0014,0.06,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_2,NA,112,116,0.8197,0.06,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_2,NA,116,120,1.0061,0.06,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_2,NA,120,124,0.694,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_2,NA,124,128,0.6474,0.1,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_2,NA,128,132,0.8384,0.11,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_2,NA,132,136,0.6334,0.11,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_2,NA,136,140,0.7266,0.11,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_2,NA,140,144,0.7778,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_2,NA,144,148,1.0619,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_2,NA,148,152,0.8617,0.1,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_2,NA,152,156,0.9502,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_2,NA,156,160,0.7359,0.12,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_2,NA,160,164,0.9362,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_2,NA,164,168,0.9455,0.1,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_2,NA,168,172,1.1365,0.11,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_2,NA,168,172,1.1458,0.09,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_2,NA,172,176,1.1691,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_2,NA,172,176,1.0014,0.1,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_2,NA,176,180,1.1178,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_2,NA,176,180,1.3507,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_2,NA,180,184,1.2809,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_2,NA,180,184,1.1691,0.09,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_2,NA,184,188,1.2529,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_2,NA,184,188,1.225,0.09,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_2,NA,188,192,1.1085,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_2,NA,188,192,1.4672,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_2,NA,192,196,1.0061,0.1,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_2,NA,192,196,1.0806,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_2,NA,196,200,1.4439,0.06,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_2,NA,196,200,1.2343,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_2,NA,200,204,0.9548,0.06,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_2,NA,204,208,1.0247,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_2,NA,208,212,1.6674,0.05,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_2,NA,212,216,0.9222,0.05,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_3,NA,0,4,0.7778,0.11,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_3,NA,4,8,0.7313,0.1,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_3,NA,8,12,0.7732,0.1,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_3,NA,12,16,0.8011,0.12,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_3,NA,16,20,0.7778,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_3,NA,20,24,0.8384,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_3,NA,24,28,0.7545,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_3,NA,28,32,0.9828,0.09,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_3,NA,32,36,0.7592,0.09,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_3,NA,36,40,0.8291,0.15,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_3,NA,40,44,0.7219,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_3,NA,44,50,0.8011,0.12,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_3,NA,50,52,0.5403,0.17,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_3,NA,52,56,0.7592,0.1,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_3,NA,56,60,0.871,0.09,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_3,NA,60,64,0.8197,0.09,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_3,NA,64,68,0.8151,0.09,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_3,NA,68,72,0.68,0.09,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_3,NA,72,76,0.7126,0.09,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_3,NA,76,80,0.7918,0.09,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_3,NA,80,84,0.7173,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_3,NA,84,88,0.7732,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_3,NA,88,92,0.6847,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_3,NA,92,96,0.6986,0.09,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_3,NA,96,100,0.7685,0.1,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_3,NA,100,104,0.6241,0.09,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_3,NA,104,108,0.5217,0.14,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_3,NA,108,112,0.6195,0.12,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_3,NA,112,116,0.5636,0.15,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_3,NA,116,120,0.4797,0.17,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_3,NA,120,124,0.98740000000000006,0.05,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_3,NA,124,128,1.1551,0.06,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_3,NA,128,132,0.5682,0.16,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_3,NA,132,136,0.5729,0.13,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_3,NA,136,140,0.694,0.11,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_3,NA,140,144,0.7033,0.11,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_3,NA,144,152,0.7871,0.12,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_3,NA,152,154,0.9735,0.1,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_3,NA,154,158,0.9781,0.09,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_3,NA,158,162,0.885,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_3,NA,162,168,0.9828,0.09,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_3,NA,168,172,0.9967,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_3,NA,172,176,1.0154,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_3,NA,176,180,1.0247,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_3,NA,180,184,1.2855,0.05,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_3,NA,184,188,1.1085,0.06,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_3,NA,188,192,1.0713,0.05,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_3,NA,192,200,1.6209,0.04,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_3,NA,200,204,1.3088,0.05,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_3,NA,204,208,1.0899,0.05,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_3,NA,208,212,1.1598,0.05,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_3,NA,212,216,1.2902,0.05,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_3,NA,216,220,1.0946,0.05,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_3,NA,220,224,1.6768,0.03,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_3,NA,224,228,1.5091,0.03,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_3,NA,228,232,1.048,0.06,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_3,NA,232,236,1.1504,0.06,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_3,NA,236,240,1.0713,0.06,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_3,NA,240,244,0.9362,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_3,NA,244,248,1.2529,0.06,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_4,NA,0,4,1.225,0.12,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_4,NA,4,8,1.225,0.13,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_4,NA,8,13,1.2715,0.09,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_4,NA,13,17,1.3088,0.11,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_4,NA,17,21,1.0759,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_4,NA,21,25,1.2576,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_4,NA,25,29,1.2529,0.09,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_4,NA,29,33,0.885,0.1,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_4,NA,33,37,1.0247,0.1,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_4,NA,37,41,0.9036,0.11,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_4,NA,41,45,1.1644,0.1,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_4,NA,45,50,0.857,0.1,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_4,NA,50,54,0.8337,0.11,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_4,NA,54,58,0.9176,0.1,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_4,NA,58,62,0.8803,0.1,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_4,NA,62,66,0.7499,0.1,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_4,NA,66,70,0.9641,0.11,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_4,NA,70,74,1.0526,0.09,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_4,NA,74,78,1.2203,0.09,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_4,NA,78,83,0.9595,0.1,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_4,NA,83,86,1.0992,0.05,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_4,NA,86,90,1.3321,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_4,NA,90,94,0.9315,0.1,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_4,NA,94,100,0.9781,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_4,NA,100,104,1.0759,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_4,NA,104,108,0.843,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_4,NA,108,112,1.0852,0.09,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_4,NA,112,116,1.0992,0.09,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_4,NA,116,120,1.1691,0.02,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_4,NA,120,124,1.1272,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_4,NA,124,128,0.9781,0.1,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_4,NA,128,132,0.8989,0.13,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_4,NA,128,132,1.0806,0.09,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_4,NA,132,136,1.6209,0.06,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_4,NA,132,136,0.9129,0.15,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_4,NA,136,140,1.4485,0.09,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_4,NA,136,140,1.0619,0.1,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_4,NA,140,144,1.4718,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_4,NA,144,148,1.1598,0.11,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_4,NA,144,148,1.742,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_4,NA,148,150,1.2156,0.1,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_4,NA,150,154,1.0899,0.11,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_4,NA,154,158,1.2017,0.1,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_4,NA,158,162,1.1132,0.11,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_4,NA,162,166,0.9921,0.13,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_4,NA,166,170,1.1551,0.1,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_4,NA,170,174,1.2296,0.13,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_4,NA,174,178,1.1504,0.11,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_4,NA,178,182,0.9641,0.13,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_4,NA,182,186,1.0713,0.12,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_4,NA,186,190,1.4113,0.11,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_4,NA,190,194,1.2576,0.1,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_4,NA,194,200,1.0992,0.1,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_4,NA,200,204,1.6255,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_4,NA,204,208,1.4578,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_4,NA,208,210,1.4951,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_4,CAMS-140640,210,210,NA,NA,145,35,Sarcocornia rhizome,1744.5,69.5,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_4,NA,210,212,1.2156,0.09,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_4,NA,212,214,1.905,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_4,NA,214,216,1.2715,0.11,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_4,NA,216,219,0.9176,0.12,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_4,NA,219,220,1.8118,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_4,NA,220,224,1.8957,0.05,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_4,NA,224,228,1.7094,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_4,NA,228,230,1.6814,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_4,NA,230,234,2.1192,0.05,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_4,NA,234,238,1.742,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_4,NA,238,242,1.6535,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_4,NA,242,246,1.6628,0.07,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_4,NA,246,250,1.6674,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_4,NA,250,254,1.4998,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_4,NA,254,258,1.5696,0.08,NA,NA,NA,NA,NA,single set of methods
Watson_and_Byrne_2013,Coyote_Creek,Coyote_Creek_4,NA,258,262,1.6348,0.06,NA,NA,NA,NA,NA,single set of methods
