"study_id","site_id","core_id","depth_min","depth_max","dry_bulk_density","fraction_carbon","method_id"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_3_4",50,100,0.143876130828114,0.2242,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_3_5",0,15,0.287404314544189,0.1772,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_3_5",15,30,0.1419624217119,0.2984,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_3_5",30,50,0.151009046624913,0.2763,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_3_5",50,100,0.182150313152401,0.1954,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_4_1",0,15,0.540187891440501,0.04759999999999999,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_4_1",15,30,0.352122477383438,0.07440000000000001,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_4_1",30,50,0.359777313848295,0.1152,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_4_1",50,100,0.403096729297147,0.0897,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_4_2",0,15,0.552540013917885,0.0447,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_4_2",15,30,0.478253305497564,0.0823,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_4_2",30,50,0.363256784968685,0.0858,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_4_2",50,100,0.34133611691023,0.086,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_4_3",0,15,0.456506610995129,0.059,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_4_3",15,30,0.502783576896312,0.061,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_4_3",30,50,0.52018093249826,0.06509999999999999,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_4_3",50,100,0.482254697286013,0.08839999999999999,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_4_4",0,15,0.645789839944328,0.0482,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_4_4",15,30,0.463813500347947,0.05599999999999999,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_4_4",30,50,0.519832985386221,0.0525,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_4_4",50,100,0.571329157967989,0.0867,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_4_5",0,15,0.470076548364649,0.0726,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_4_5",15,30,0.478079331941545,0.0561,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_4_5",30,50,0.553757828810021,0.0638,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_4_5",50,100,0.496172581767571,0.0765,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_5_1",0,15,0.675365344467641,0.0322,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_5_1",15,30,0.796276965901183,0.0415,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_5_1",30,50,0.903966597077244,0.0302,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_5_1",50,100,0.710508002783577,0.0185,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_5_2",0,15,0.953897007654837,0.0165,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_5_2",15,30,0.941022964509395,0.0262,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_5_2",30,50,0.551844119693807,0.0383,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_5_2",50,100,0.649791231732777,0.036,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_5_3",0,15,0.357689631176061,0.05629999999999999,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_5_3",15,30,0.438761308281141,0.0566,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_5_3",30,50,0.286708420320111,0.0625,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_5_3",50,100,0.365518441196938,0.0629,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_5_4",0,15,0.42240779401531,0.0562,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_5_4",15,30,0.50330549756437,0.0668,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_5_4",30,50,0.466597077244259,0.0599,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_5_4",50,100,0.769137091162143,0.0511,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_5_5",0,15,0.554975643702157,0.054,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_5_5",15,30,0.454766875434934,0.0555,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_5_5",30,50,0.454070981210856,0.0545,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_5_5",50,100,0.886917188587335,0.0298,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_6_1",0,15,0.894224077940153,0.0181,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_6_1",15,30,0.553235908141962,0.0204,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_6_1",30,50,0.814892136395268,0.033,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_6_1",50,100,0.786708420320111,0.033,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_6_2",0,15,0.440848990953375,0.0383,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_6_2",15,30,0.698503827418232,0.06,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_6_2",30,50,0.782707028531663,0.0595,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_6_2",50,100,0.698155880306194,0.0963,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_6_3",0,15,0.40848990953375103,0.0938,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_6_3",15,30,0.42223382045929,0.08779999999999999,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_6_3",30,50,0.364474599860821,0.1065,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_6_3",50,100,0.345511482254697,0.1269,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_6_4",0,15,0.381176061238692,0.12619999999999998,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_6_4",15,30,0.322199025748086,0.1399,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_6_4",30,50,0.274704244954767,0.1445,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_6_4",50,100,0.253653444676409,0.0719,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_6_5",0,15,0.428670842032011,0.1006,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_6_5",15,30,0.471642310368824,0.1002,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_6_5",30,50,0.409533750869868,0.092,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_6_5",50,100,0.454940848990953,0.0556,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_7_1",0,15,0.879958246346555,0.0398,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_7_1",15,30,0.683716075156576,0.0365,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_7_1",30,50,0.581941544885178,0.0587,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_7_1",50,100,0.470076548364649,0.0575,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_7_2",0,15,0.541405706332638,0.03279999999999999,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_7_2",15,30,0.398399443284621,0.0493,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_7_2",30,50,0.394919972164231,0.0545,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_7_2",50,100,0.427627000695894,0.068,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_7_3",0,15,0.762526096033403,0.0537,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_7_3",15,30,0.509220598469033,0.0674,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_7_3",30,50,0.552887961029924,0.0481,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_7_3",50,100,0.470772442588727,0.046,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_7_4",0,15,0.513221990257481,0.05049999999999999,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_7_4",15,30,0.758872651356994,0.03669999999999999,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_7_4",30,50,0.796102992345164,0.0295,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_7_4",50,100,0.711203897007655,0.0379,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_7_5",0,15,0.543145441892832,0.0496,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_7_5",15,30,0.528009742519137,0.0541,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_7_5",30,50,0.496868475991649,0.0572,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_7_5",50,100,0.569937369519833,0.0507,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_8_1",0,15,1.02209464161447,0.0183,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_8_1",15,30,0.637091162143354,0.0292,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_8_1",30,50,0.600556715379262,0.0295,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_8_1",50,100,0.552713987473904,0.0297,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_8_2",0,15,0.62491301322199,0.0464,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_8_2",15,30,0.437543493389005,0.063,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_8_2",30,50,0.427800974251914,0.0623,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_8_2",50,100,0.480862908837857,0.0483,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_8_3",0,15,0.617258176757133,0.0471,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_8_3",15,30,0.599860821155184,0.05019999999999999,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_8_3",30,50,0.541579679888657,0.0555,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_8_3",50,100,0.612560890744607,0.0557,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_8_4",0,15,0.57759220598469,0.0418,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_8_4",15,30,0.517571329157968,0.0453,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_8_4",30,50,0.603514265831594,0.0483,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_8_4",50,100,0.58768267223382,0.0554,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_8_5",0,15,0.602296450939457,0.0365,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_8_5",15,30,0.717292971468337,0.0351,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_8_5",30,50,0.681106471816284,0.03029999999999999,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_8_5",50,100,0.759394572025052,0.03669999999999999,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_1_1",0,15,0.493910925539318,0.0311,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_1_1",15,30,0.578983994432846,0.0361,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_1_1",30,50,0.313152400835073,0.0613,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_1_1",50,100,0.411795407098121,0.0997,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_1_2",0,15,0.452505219206681,0.0445,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_1_2",15,30,0.212073764787752,0.1564,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_1_2",30,50,0.186151704940849,0.1316,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_1_2",50,100,0.161621433542102,0.1545,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_1_3",0,15,0.402400835073069,0.0625,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_1_3",15,30,0.304975643702157,0.1328,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_1_3",30,50,0.147007654836465,0.1911,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_1_3",50,100,0.137613082811413,0.1654,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_1_4",0,15,0.272268615170494,0.1269,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_1_4",15,30,0.322720946416145,0.17,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_1_4",30,50,0.217118997912317,0.175,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_1_4",50,100,0.172755741127349,0.1971,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_1_5",0,15,0.176235212247738,0.173,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_1_5",15,30,0.208594293667363,0.1975,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_1_5",30,50,0.17240779401531,0.1458,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_1_5",50,100,0.173451635351427,0.18,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_2_1",0,15,0.542275574112735,0.0366,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_2_1",15,30,0.625956854558107,0.044,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_2_1",30,50,0.473729993041058,0.0481,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_2_1",50,100,0.586812804453723,0.0461,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_2_2",0,15,0.555149617258177,0.061,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_2_2",15,30,0.582637439109255,0.0832,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_2_2",30,50,0.616388308977036,0.0566,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_2_2",50,100,0.329505915100905,0.0478,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_2_3",0,15,0.174321503131524,0.1021,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_2_3",15,30,0.414578983994433,0.0912,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_2_3",30,50,0.732776617954071,0.067,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_2_3",50,100,0.269485038274182,0.084,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_2_4",0,15,0.242867084203201,0.2149,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_2_4",15,30,0.183194154488518,0.2184,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_2_4",30,50,0.613256784968685,0.141,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_2_4",50,100,0.318197633959638,0.17679999999999998,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_2_5",0,15,0.206680584551148,0.2643,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_2_5",15,30,0.197459986082116,0.2395,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_2_5",30,50,0.179540709812109,0.2289,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_2_5",50,100,0.161447459986082,0.25370000000000004,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_3_1",0,15,0.580375782881002,0.0408,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_3_1",15,30,0.286012526096033,0.0982,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_3_1",30,50,0.349686847599165,0.13269999999999998,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_3_1",50,100,0.202505219206681,0.116,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_3_2",0,15,0.597773138482951,0.1082,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_3_2",15,30,0.245650661099513,0.184,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_3_2",30,50,0.204766875434934,0.1721,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_3_2",50,100,0.256437021572721,0.0876,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_3_3",0,15,0.415100904662491,0.1047,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_3_3",15,30,0.228775226165623,0.1449,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_3_3",30,50,0.397007654836465,0.1436,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_3_3",50,100,0.431976339596381,0.1058,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_3_4",0,15,0.324634655532359,0.0909,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_3_4",15,30,0.204766875434934,0.1506,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_3_4",30,50,0.319415448851775,0.1215,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_3_4",50,100,0.332811412665275,0.0757,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_3_5",0,15,0.405184411969381,0.0836,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_3_5",15,30,0.36830201809325,0.0951,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_3_5",30,50,0.506263048016702,0.08869999999999999,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_3_5",50,100,0.414405010438413,0.06559999999999999,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_4_1",0,15,0.352470424495477,0.1122,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_4_1",15,30,0.28027139874739,0.14550000000000002,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_4_1",30,50,0.314370215727209,0.104,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_4_1",50,100,0.32446068197634,0.1206,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_4_2",0,15,0.452157272094642,0.1167,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_4_2",15,30,0.254175365344468,0.15689999999999998,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_4_2",30,50,0.277835768963118,0.1769,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_4_2",50,100,0.208768267223382,0.1923,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_4_3",0,15,0.397877522616562,0.1481,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_4_3",15,30,0.2633959638135,0.1887,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_4_3",30,50,0.239561586638831,0.1707,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_4_3",50,100,0.207376478775226,0.17489999999999997,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_4_4",0,15,0.356819763395964,0.1118,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_4_4",15,30,0.262178148921364,0.1426,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_4_4",30,50,0.235908141962422,0.1595,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_4_4",50,100,0.242693110647182,0.15,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_4_5",0,15,0.211551844119694,0.2022,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_4_5",15,30,0.309846903270703,0.16949999999999998,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_4_5",30,50,0.250521920668058,0.1442,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_4_5",50,100,0.300974251913709,0.1276,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_5_1",0,15,0.474077940153097,0.0394,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_5_1",15,30,0.581941544885178,0.0375,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_5_1",30,50,0.593423799582463,0.0433,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_5_1",50,100,0.52018093249826,0.0513,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_5_2",0,15,0.491475295755045,0.04679999999999999,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_5_2",15,30,0.483820459290188,0.0446,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_5_2",30,50,0.484516353514266,0.0475,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_5_2",50,100,0.46972860125261,0.06179999999999999,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_5_3",0,15,0.510438413361169,0.04879999999999999,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_5_3",15,30,0.482080723729993,0.0525,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_5_3",30,50,0.428844815588031,0.0554,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_5_3",50,100,0.365518441196938,0.0677,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_5_4",0,15,0.556541405706333,0.0572,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_5_4",15,30,0.540013917884482,0.0794,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_5_4",30,50,0.404314544189283,0.0955,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_5_4",50,100,0.335421016005567,0.0886,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_5_5",0,15,0.536708420320111,0.0509,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_5_5",15,30,0.301670146137787,0.1705,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_5_5",30,50,0.303757828810021,0.1402,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_5_5",50,100,0.390396659707724,0.0796,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_6_1",0,15,0.481384829505915,0.0457,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_6_1",15,30,0.519137091162143,0.0461,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_6_1",30,50,0.481210855949896,0.0482,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_6_1",50,100,0.359777313848295,0.068,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_6_2",0,15,0.404314544189283,0.0384,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_6_2",15,30,0.475643702157272,0.0523,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_6_2",30,50,0.285142658315936,0.0672,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_6_2",50,100,0.445024356297843,0.0768,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_6_3",0,15,0.350034794711204,0.06179999999999999,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_6_3",15,30,0.534794711203897,0.0481,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_6_3",30,50,0.616910229645094,0.0812,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_6_3",50,100,0.380480167014614,0.0592,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_6_4",0,15,0.399617258176757,0.069,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_6_4",15,30,0.402226861517049,0.0719,"single set of methods"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_6_4",30,50,0.470076548364649,0.1266,"single set of methods"
