"study_id","site_id","core_id","species_code","code_type"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_8_3","Pelliciera rhizophorae","Genus species"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_8_3","Rhizophora mangle","Genus species"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_8_3","Rhizophora racemosa","Genus species"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_8_4","Pelliciera rhizophorae","Genus species"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_8_4","Rhizophora mangle","Genus species"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_8_5","Pelliciera rhizophorae","Genus species"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_4_4","Pelliciera rhizophorae","Genus species"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_8_1","Pelliciera rhizophorae","Genus species"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_6_4","Pelliciera rhizophorae","Genus species"
"Cifuentes_and_Torres_2024","Boca Guarumal","Boca Guarumal_6_2","Pelliciera rhizophorae","Genus species"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_3_3","Rhizophora racemosa","Genus species"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_7_4","Mora oleifera","Genus species"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_3_2","Rhizophora racemosa","Genus species"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_5_1","Mora oleifera","Genus species"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_5_3","Mora oleifera","Genus species"
"Cifuentes_and_Torres_2024","Boca Zacate","Boca Zacate_6_5","Rhizophora racemosa","Genus species"
"Cifuentes_and_Torres_2024","Boca Chica","Boca Chica_1_5","Rhizophora racemosa","Genus species"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_8_1","Rhizophora racemosa","Genus species"
"Cifuentes_and_Torres_2024","Boca Sierpe","Boca Sierpe_8_4","Rhizophora racemosa","Genus species"
