study_id,site_id,plot_id,sub_plot_id,plant_id,year,month,day,genus,species,alive_or_dead,n_plants,diameter,diameter_method,diameter_unit,basal_area,basal_area_unit,wood_density,wood_density_unit,wood_density_source,wood_mass,allometric_eq_id,allometric_eq_present
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_7,KBR_7_4,KBR_7_4_14,2011,NA,NA,Rhizophora,apiculata,live,1,22.2,dbh,cm,2.51448979591837,m2,0.77,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_7,KBR_7_4,KBR_7_4_15,2011,NA,NA,Rhizophora,apiculata,live,1,22.5,dbh,cm,2.58290816326531,m2,0.77,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_7,KBR_7_4,KBR_7_4_16,2011,NA,NA,Rhizophora,apiculata,live,1,25.2,dbh,cm,3.24,m2,0.77,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_7,KBR_7_4,KBR_7_4_17,2011,NA,NA,Rhizophora,apiculata,live,1,39.5,dbh,cm,7.96045918367347,m2,0.77,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_7,KBR_7_5,KBR_7_5_3,2011,NA,NA,Bruguiera,gymnorrhiza,live,1,7.2,dbh,cm,0.264489795918367,m2,0.7,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_7,KBR_7_5,KBR_7_5_4,2011,NA,NA,Rhizophora,apiculata,live,1,7.4,dbh,cm,0.279387755102041,m2,0.77,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_7,KBR_7_5,KBR_7_5_5,2011,NA,NA,Rhizophora,apiculata,live,1,8.5,dbh,cm,0.368622448979592,m2,0.77,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_7,KBR_7_5,KBR_7_5_6,2011,NA,NA,Rhizophora,apiculata,dead,1,10,dbh,cm,0.510204081632653,m2,0.77,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_7,KBR_7_5,KBR_7_5_7,2011,NA,NA,Xylocarpus,granatum,live,1,10.1,dbh,cm,0.520459183673469,m2,0.53,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_7,KBR_7_5,KBR_7_5_8,2011,NA,NA,Rhizophora,apiculata,dead,1,11.1,dbh,cm,0.628622448979592,m2,0.77,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_7,KBR_7_5,KBR_7_5_9,2011,NA,NA,Bruguiera,gymnorrhiza,live,1,11.2,dbh,cm,0.64,m2,0.7,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_7,KBR_7_5,KBR_7_5_10,2011,NA,NA,Rhizophora,apiculata,live,1,15.1,dbh,cm,1.16331632653061,m2,0.77,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_7,KBR_7_5,KBR_7_5_11,2011,NA,NA,Rhizophora,apiculata,live,1,16.3,dbh,cm,1.3555612244898,m2,0.77,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_7,KBR_7_5,KBR_7_5_12,2011,NA,NA,Bruguiera,gymnorrhiza,live,1,17.9,dbh,cm,1.63474489795918,m2,0.7,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_7,KBR_7_5,KBR_7_5_13,2011,NA,NA,Rhizophora,apiculata,live,1,19.1,dbh,cm,1.86127551020408,m2,0.77,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_7,KBR_7_5,KBR_7_5_14,2011,NA,NA,Rhizophora,apiculata,dead,1,19.2,dbh,cm,1.88081632653061,m2,0.77,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_7,KBR_7_5,KBR_7_5_15,2011,NA,NA,Rhizophora,apiculata,dead,1,26.5,dbh,cm,3.58290816326531,m2,0.77,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_7,KBR_7_5,KBR_7_5_16,2011,NA,NA,Rhizophora,apiculata,live,1,40.5,dbh,cm,8.36862244897959,m2,0.77,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_7,KBR_7_5,KBR_7_5_17,2011,NA,NA,Rhizophora,apiculata,live,1,48.2,dbh,cm,11.8532653061224,m2,0.77,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_7,KBR_7_6,KBR_7_6_1,2011,NA,NA,Rhizophora,apiculata,live,1,5.2,dbh,cm,0.137959183673469,m2,0.77,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_7,KBR_7_6,KBR_7_6_2,2011,NA,NA,Bruguiera,gymnorrhiza,live,1,6.3,dbh,cm,0.2025,m2,0.7,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_7,KBR_7_6,KBR_7_6_3,2011,NA,NA,Bruguiera,gymnorrhiza,live,1,6.6,dbh,cm,0.222244897959184,m2,0.7,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_7,KBR_7_6,KBR_7_6_4,2011,NA,NA,Rhizophora,apiculata,live,1,8.3,dbh,cm,0.351479591836735,m2,0.77,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_7,KBR_7_6,KBR_7_6_5,2011,NA,NA,Bruguiera,gymnorrhiza,live,1,8.7,dbh,cm,0.386173469387755,m2,0.7,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_7,KBR_7_6,KBR_7_6_6,2011,NA,NA,Rhizophora,apiculata,live,1,9,dbh,cm,0.413265306122449,m2,0.77,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_7,KBR_7_6,KBR_7_6_7,2011,NA,NA,Rhizophora,apiculata,live,1,9.4,dbh,cm,0.450816326530612,m2,0.77,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_7,KBR_7_6,KBR_7_6_8,2011,NA,NA,Rhizophora,apiculata,live,1,10.5,dbh,cm,0.5625,m2,0.77,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_7,KBR_7_6,KBR_7_6_9,2011,NA,NA,Rhizophora,apiculata,live,1,11.6,dbh,cm,0.686530612244898,m2,0.77,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_7,KBR_7_6,KBR_7_6_10,2011,NA,NA,Rhizophora,apiculata,live,1,12.5,dbh,cm,0.79719387755102,m2,0.77,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_7,KBR_7_6,KBR_7_6_11,2011,NA,NA,Rhizophora,apiculata,live,1,12.6,dbh,cm,0.81,m2,0.77,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_7,KBR_7_6,KBR_7_6_12,2011,NA,NA,Rhizophora,apiculata,live,1,13.5,dbh,cm,0.92984693877551,m2,0.77,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_7,KBR_7_6,KBR_7_6_13,2011,NA,NA,Rhizophora,apiculata,dead,1,16.5,dbh,cm,1.3890306122449,m2,0.77,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_7,KBR_7_6,KBR_7_6_14,2011,NA,NA,Rhizophora,apiculata,live,1,17.5,dbh,cm,1.5625,m2,0.77,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_7,KBR_7_6,KBR_7_6_15,2011,NA,NA,Rhizophora,apiculata,live,1,39.7,dbh,cm,8.04127551020408,m2,0.77,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_1,KBR_1_1,KBR_1_1_10,2011,NA,NA,Rhizophora,apiculata,live,1,1.1,dbh,cm,0.075625,m2,0.77,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_1,KBR_1_1,KBR_1_1_11,2011,NA,NA,Rhizophora,apiculata,live,1,1.2,dbh,cm,0.09,m2,0.77,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_1,KBR_1_1,KBR_1_1_12,2011,NA,NA,Rhizophora,apiculata,live,1,1.2,dbh,cm,0.09,m2,0.77,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_1,KBR_1_1,KBR_1_1_13,2011,NA,NA,Rhizophora,apiculata,live,1,1.3,dbh,cm,0.105625,m2,0.77,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_1,KBR_1_1,KBR_1_1_14,2011,NA,NA,Rhizophora,apiculata,live,1,1.4,dbh,cm,0.1225,m2,0.77,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_1,KBR_1_1,KBR_1_1_15,2011,NA,NA,Xylocarpus,granatum,live,1,1.5,dbh,cm,0.140625,m2,0.53,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_1,KBR_1_2,KBR_1_2_12,2011,NA,NA,NA,Sp.,live,1,0.33,dbh,cm,0.00680625,m2,0.57,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_1,KBR_1_2,KBR_1_2_13,2011,NA,NA,NA,Sp.,live,1,0.39,dbh,cm,0.00950625,m2,0.57,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_1,KBR_1_2,KBR_1_2_14,2011,NA,NA,NA,Sp.,live,1,0.4,dbh,cm,0.01,m2,0.57,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_1,KBR_1_2,KBR_1_2_15,2011,NA,NA,NA,Sp.,live,1,0.41,dbh,cm,0.01050625,m2,0.57,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_1,KBR_1_2,KBR_1_2_16,2011,NA,NA,NA,Sp.,live,1,0.53,dbh,cm,0.01755625,m2,0.57,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_1,KBR_1_2,KBR_1_2_17,2011,NA,NA,NA,Sp.,live,1,0.62,dbh,cm,0.024025,m2,0.57,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_1,KBR_1_2,KBR_1_2_18,2011,NA,NA,NA,Sp.,live,1,0.68,dbh,cm,0.0289,m2,0.57,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_1,KBR_1_2,KBR_1_2_19,2011,NA,NA,NA,Sp.,live,1,0.73,dbh,cm,0.03330625,m2,0.57,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_1,KBR_1_2,KBR_1_2_20,2011,NA,NA,NA,Sp.,live,1,0.75,dbh,cm,0.03515625,m2,0.57,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_1,KBR_1_2,KBR_1_2_21,2011,NA,NA,NA,Sp.,live,1,0.82,dbh,cm,0.042025,m2,0.57,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_1,KBR_1_2,KBR_1_2_22,2011,NA,NA,NA,Sp.,live,1,0.85,dbh,cm,0.04515625,m2,0.57,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_1,KBR_1_2,KBR_1_2_23,2011,NA,NA,NA,Sp.,live,1,0.86,dbh,cm,0.046225,m2,0.57,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_1,KBR_1_2,KBR_1_2_24,2011,NA,NA,NA,Sp.,live,1,0.87,dbh,cm,0.04730625,m2,0.57,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_1,KBR_1_2,KBR_1_2_25,2011,NA,NA,NA,Sp.,live,1,0.87,dbh,cm,0.04730625,m2,0.57,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_1,KBR_1_2,KBR_1_2_26,2011,NA,NA,NA,Sp.,live,1,0.89,dbh,cm,0.04950625,m2,0.57,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_1,KBR_1_2,KBR_1_2_27,2011,NA,NA,NA,Sp.,live,1,0.89,dbh,cm,0.04950625,m2,0.57,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_1,KBR_1_2,KBR_1_2_28,2011,NA,NA,NA,Sp.,live,1,0.99,dbh,cm,0.06125625,m2,0.57,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_1,KBR_1_2,KBR_1_2_29,2011,NA,NA,NA,Sp.,live,1,1.05,dbh,cm,0.06890625,m2,0.57,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_1,KBR_1_2,KBR_1_2_30,2011,NA,NA,NA,Sp.,live,1,1.08,dbh,cm,0.0729,m2,0.57,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_1,KBR_1_2,KBR_1_2_31,2011,NA,NA,NA,Sp.,live,1,1.15,dbh,cm,0.08265625,m2,0.57,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_1,KBR_1_2,KBR_1_2_32,2011,NA,NA,NA,Sp.,live,1,1.17,dbh,cm,0.08555625,m2,0.57,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_1,KBR_1_2,KBR_1_2_33,2011,NA,NA,NA,Sp.,live,1,1.47,dbh,cm,0.13505625,m2,0.57,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_1,KBR_1_3,KBR_1_3_9,2011,NA,NA,Bruguiera,gymnorrhiza,live,1,0.9,dbh,cm,0.050625,m2,0.7,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_1,KBR_1_3,KBR_1_3_10,2011,NA,NA,Bruguiera,gymnorrhiza,live,1,1.1,dbh,cm,0.075625,m2,0.7,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_1,KBR_1_3,KBR_1_3_11,2011,NA,NA,Bruguiera,gymnorrhiza,live,1,2.2,dbh,cm,0.3025,m2,0.7,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_1,KBR_1_3,KBR_1_3_12,2011,NA,NA,Bruguiera,gymnorrhiza,live,1,2.8,dbh,cm,0.49,m2,0.7,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_1,KBR_1_4,KBR_1_4_11,2011,NA,NA,NA,Sp.,live,1,0.4,dbh,cm,0.01,m2,0.57,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_1,KBR_1_4,KBR_1_4_12,2011,NA,NA,NA,Sp.,live,1,0.53,dbh,cm,0.01755625,m2,0.57,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_1,KBR_1_4,KBR_1_4_13,2011,NA,NA,NA,Sp.,live,1,0.56,dbh,cm,0.0196,m2,0.57,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_1,KBR_1_4,KBR_1_4_14,2011,NA,NA,NA,Sp.,live,1,0.75,dbh,cm,0.03515625,m2,0.57,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_1,KBR_1_4,KBR_1_4_15,2011,NA,NA,NA,Sp.,live,1,0.87,dbh,cm,0.04730625,m2,0.57,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_1,KBR_1_4,KBR_1_4_16,2011,NA,NA,NA,Sp.,live,1,0.94,dbh,cm,0.055225,m2,0.57,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_1,KBR_1_4,KBR_1_4_17,2011,NA,NA,NA,Sp.,live,1,0.97,dbh,cm,0.05880625,m2,0.57,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_1,KBR_1_5,KBR_1_5_11,2011,NA,NA,Bruguiera,gymnorrhiza,live,1,4.9,dbh,cm,1.500625,m2,0.7,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_1,KBR_1_6,KBR_1_6_10,2011,NA,NA,NA,Sp.,live,1,0.41,dbh,cm,0.01050625,m2,0.57,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_1,KBR_1_6,KBR_1_6_11,2011,NA,NA,NA,Sp.,live,1,0.41,dbh,cm,0.01050625,m2,0.57,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_1,KBR_1_6,KBR_1_6_12,2011,NA,NA,NA,Sp.,live,1,0.42,dbh,cm,0.011025,m2,0.57,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_1,KBR_1_6,KBR_1_6_13,2011,NA,NA,NA,Sp.,live,1,0.46,dbh,cm,0.013225,m2,0.57,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_1,KBR_1_6,KBR_1_6_14,2011,NA,NA,NA,Sp.,live,1,0.46,dbh,cm,0.013225,m2,0.57,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_1,KBR_1_6,KBR_1_6_15,2011,NA,NA,NA,Sp.,live,1,0.48,dbh,cm,0.0144,m2,0.57,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_1,KBR_1_6,KBR_1_6_16,2011,NA,NA,NA,Sp.,live,1,0.48,dbh,cm,0.0144,m2,0.57,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_1,KBR_1_6,KBR_1_6_17,2011,NA,NA,NA,Sp.,live,1,0.49,dbh,cm,0.01500625,m2,0.57,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_1,KBR_1_6,KBR_1_6_18,2011,NA,NA,NA,Sp.,live,1,0.49,dbh,cm,0.01500625,m2,0.57,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_1,KBR_1_6,KBR_1_6_19,2011,NA,NA,NA,Sp.,live,1,0.5,dbh,cm,0.015625,m2,0.57,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_1,KBR_1_6,KBR_1_6_20,2011,NA,NA,NA,Sp.,live,1,0.53,dbh,cm,0.01755625,m2,0.57,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_1,KBR_1_6,KBR_1_6_21,2011,NA,NA,NA,Sp.,live,1,0.54,dbh,cm,0.018225,m2,0.57,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_1,KBR_1_6,KBR_1_6_22,2011,NA,NA,NA,Sp.,live,1,0.74,dbh,cm,0.034225,m2,0.57,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_1,KBR_1_6,KBR_1_6_23,2011,NA,NA,NA,Sp.,live,1,0.75,dbh,cm,0.03515625,m2,0.57,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_2,KBR_2_1,KBR_2_1_13,2011,NA,NA,NA,Sp.,live,1,0.31,dbh,cm,0.00600625,m2,0.57,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_2,KBR_2_1,KBR_2_1_14,2011,NA,NA,NA,Sp.,live,1,0.39,dbh,cm,0.00950625,m2,0.57,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_2,KBR_2_1,KBR_2_1_15,2011,NA,NA,NA,Sp.,live,1,0.42,dbh,cm,0.011025,m2,0.57,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_2,KBR_2_1,KBR_2_1_16,2011,NA,NA,NA,Sp.,live,1,0.42,dbh,cm,0.011025,m2,0.57,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_2,KBR_2_1,KBR_2_1_17,2011,NA,NA,NA,Sp.,live,1,0.44,dbh,cm,0.0121,m2,0.57,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_2,KBR_2_1,KBR_2_1_18,2011,NA,NA,NA,Sp.,live,1,0.48,dbh,cm,0.0144,m2,0.57,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_2,KBR_2_1,KBR_2_1_19,2011,NA,NA,NA,Sp.,live,1,0.54,dbh,cm,0.018225,m2,0.57,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_2,KBR_2_1,KBR_2_1_20,2011,NA,NA,NA,Sp.,live,1,0.63,dbh,cm,0.02480625,m2,0.57,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_2,KBR_2_1,KBR_2_1_21,2011,NA,NA,NA,Sp.,live,1,0.64,dbh,cm,0.0256,m2,0.57,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_2,KBR_2_1,KBR_2_1_22,2011,NA,NA,NA,Sp.,live,1,0.68,dbh,cm,0.0289,m2,0.57,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_2,KBR_2_1,KBR_2_1_23,2011,NA,NA,NA,Sp.,live,1,0.7,dbh,cm,0.030625,m2,0.57,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_2,KBR_2_1,KBR_2_1_24,2011,NA,NA,NA,Sp.,live,1,0.76,dbh,cm,0.0361,m2,0.57,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_2,KBR_2_1,KBR_2_1_25,2011,NA,NA,NA,Sp.,live,1,0.83,dbh,cm,0.04305625,m2,0.57,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_2,KBR_2_1,KBR_2_1_26,2011,NA,NA,NA,Sp.,live,1,0.86,dbh,cm,0.046225,m2,0.57,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
SWAMP_Data_Trees_Kubu_Raya_2011,KBR,KBR_2,KBR_2_1,KBR_2_1_27,2011,NA,NA,NA,Sp.,live,1,1,dbh,cm,0.0625,m2,0.57,g/cm3,ICRAF wood density database,NA,Komiyama et al. 2010,yes
