study_id,site_id,core_id,method_id,depth_min,depth_max,dry_bulk_density,fraction_carbon,depth_interval_notes
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_00-01_00-01-05_1,CIFOR,30,50,0.348957604589338,0.090583929999999993,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_00-01_00-01-05_1,CIFOR,50,100,0.330628235623338,0.08638002,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_00-01_00-01-05_1,CIFOR,100,200,0.465929760738771,0.07380909,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_00-01_00-01-05_1,CIFOR,200,300,0.770812928501469,0.02650485,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_00-02_00-02-01_1,CIFOR,0,15,0.267664754442423,0.08680858000000001,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_00-02_00-02-01_1,CIFOR,15,30,0.459353574926543,0.1035018,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_00-02_00-02-01_1,CIFOR,30,50,0.596054288512663,0.04015736,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_00-02_00-02-01_1,CIFOR,50,100,0.579683783405625,0.05970761,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_00-02_00-02-01_1,CIFOR,100,200,0.631593675668113,0.03289235,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_00-02_00-02-01_1,CIFOR,200,300,0.619280817126067,0.03430044999999999,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_00-02_00-02-03_1,CIFOR,0,15,0.25829019168882,0.113049,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_00-02_00-02-03_1,CIFOR,15,30,0.367846648943613,0.09847129,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_00-02_00-02-03_1,CIFOR,30,50,0.37456275360291,0.07118423,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_00-02_00-02-03_1,CIFOR,50,100,0.585420456135441,0.04115287999999999,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_00-02_00-02-03_1,CIFOR,100,200,0.786343920526095,0.03046771999999999,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_00-02_00-02-03_1,CIFOR,200,300,0.706730096544004,0.03463279,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_00-02_00-02-05_1,CIFOR,0,15,0.421015810829719,0.1120564,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_00-02_00-02-05_1,CIFOR,15,30,0.425353295088848,0.1182262,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_00-02_00-02-05_1,CIFOR,30,50,0.275360291031202,0.1103826,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_00-02_00-02-05_1,CIFOR,50,100,0.63621099762138,0.05429038,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_00-02_00-02-05_1,CIFOR,100,200,0.631173919126906,0.03696834,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_00-02_00-02-05_1,CIFOR,200,300,0.702812368826081,0.04450051,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_05-02_05-02-01_1,CIFOR,0,15,0.213376241779768,0.1311691,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_05-02_05-02-01_1,CIFOR,15,30,0.457954386455856,0.06696349,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_05-02_05-02-01_1,CIFOR,30,50,0.483419616622359,0.06873189,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_05-02_05-02-01_1,CIFOR,50,100,0.54680285434448,0.05090382,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_05-02_05-02-01_1,CIFOR,100,200,0.562333846369106,0.05908296,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_05-02_05-02-01_1,CIFOR,200,300,0.340422554918147,0.09426729,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_05-02_05-02-03_1,CIFOR,0,15,0.435007695536589,0.09496796,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_05-02_05-02-03_1,CIFOR,15,30,0.380159507485658,0.1023383,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_05-02_05-02-03_1,CIFOR,30,50,0.321253672869736,0.1027726,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_05-02_05-02-03_1,CIFOR,50,100,0.37568210437946,0.09852968,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_05-02_05-02-03_1,CIFOR,100,200,0.531831537708129,0.04852934,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_05-02_05-02-03_1,CIFOR,200,300,0.534489995802435,0.0394596,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_05-02_05-02-05_1,CIFOR,0,15,0.209598432908913,0.16536549999999997,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_05-02_05-02-05_1,CIFOR,15,30,0.305023086609766,0.09576593,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_05-02_05-02-05_1,CIFOR,30,50,0.268644186371904,0.1308187,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_05-02_05-02-05_1,CIFOR,50,100,0.391632852945292,0.12988450000000001,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_05-02_05-02-05_1,CIFOR,100,200,0.336784664894361,0.107541,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_05-02_05-02-05_1,CIFOR,200,300,0.4564152791381,0.07571963,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_05-01_05-01-01_1,CIFOR,0,15,0.731915489016371,0.06458628,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_05-01_05-01-01_1,CIFOR,15,30,0.544983909332587,0.1030256,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_05-01_05-01-01_1,CIFOR,30,50,0.459493493773611,0.09533775,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_05-01_05-01-01_1,CIFOR,50,100,0.411781166923185,0.09732298,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_05-01_05-01-01_1,CIFOR,100,200,0.55435847208619,0.06978289,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_05-01_05-01-01_1,CIFOR,200,300,0.697635371484539,0.01875101,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_05-01_05-01-03_1,CIFOR,0,15,0.331607667552819,0.08031236,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_05-01_05-01-03_1,CIFOR,15,30,0.47152651462152,0.05839705999999999,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_05-01_05-01-03_1,CIFOR,30,50,0.403106198404925,0.09507612,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_05-01_05-01-03_1,CIFOR,50,100,0.542745207779488,0.1136135,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_05-01_05-01-03_1,CIFOR,100,200,0.506646145235763,0.115585,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_05-01_05-01-03_1,CIFOR,200,300,0.693717643766615,0.0387157,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_05-01_05-01-05_1,CIFOR,0,15,0.391912690639429,0.06562013,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_05-01_05-01-05_1,CIFOR,15,30,0.27130264446621,0.06134394,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_05-01_05-01-05_1,CIFOR,30,50,0.346159227647964,0.06114778,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_05-01_05-01-05_1,CIFOR,50,100,0.352595494613124,0.05457657,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_05-01_05-01-05_1,CIFOR,100,200,0.309640408563033,0.03037096,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_05-01_05-01-05_1,CIFOR,200,300,0.654820204281517,0.02397628999999999,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_05-03_05-03-01_1,CIFOR,0,15,0.329788722540926,0.08733456,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_05-03_05-03-01_1,CIFOR,15,30,0.356373303483979,0.08115565999999999,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_05-03_05-03-01_1,CIFOR,30,50,0.445501609066741,0.08531416,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_05-03_05-03-01_1,CIFOR,50,100,0.600111935077655,0.0524777,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_05-03_05-03-01_1,CIFOR,100,200,0.673709248635791,0.04906459,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_05-03_05-03-01_1,CIFOR,200,300,0.745907373723241,0.02007279,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_05-03_05-03-03_1,CIFOR,0,15,0.541206100461732,0.09265038,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_05-03_05-03-03_1,CIFOR,15,30,0.411641248076116,0.1060478,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_05-03_05-03-03_1,CIFOR,30,50,0.562613684063243,0.1105594,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_05-03_05-03-03_1,CIFOR,50,100,0.594095424653701,0.09545541,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_05-03_05-03-03_1,CIFOR,100,200,0.774730656219393,0.1314696,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_05-03_05-03-03_1,CIFOR,200,300,0.816706310340003,0.03035134,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_05-03_05-03-05_1,CIFOR,0,15,0.406324331887505,0.08715802,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_05-03_05-03-05_1,CIFOR,15,30,0.528753323072618,0.07721293,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_05-03_05-03-05_1,CIFOR,30,50,0.478382538127886,0.05161462,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_05-03_05-03-05_1,CIFOR,50,100,0.551280257450679,0.03913912,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_05-03_05-03-05_1,CIFOR,100,200,0.578564432629075,0.04653419,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_05-03_05-03-05_1,CIFOR,200,300,0.682244298306982,0.02617323,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_00-03_00-03-01_1,CIFOR,0,15,0.271022806772072,0.1142079,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_00-03_00-03-01_1,CIFOR,15,30,0.780327410102141,0.03776603,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_00-03_00-03-01_1,CIFOR,30,50,0.852945291730796,0.03195982,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_00-03_00-03-01_1,CIFOR,50,100,1.11627256191409,0.02605554,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_00-03_00-03-01_1,CIFOR,100,200,0.890583461592277,0.03147903,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_00-03_00-03-01_1,CIFOR,200,300,0.668392332447181,0.03301219,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_00-03_00-03-03_1,CIFOR,0,15,0.541206100461732,0.07916005,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_00-03_00-03-03_1,CIFOR,15,30,0.411641248076116,0.09564143,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_00-03_00-03-03_1,CIFOR,30,50,0.562613684063243,0.07887259,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_00-03_00-03-03_1,CIFOR,50,100,0.594095424653701,0.07093853,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_00-03_00-03-03_1,CIFOR,100,200,0.774730656219393,0.04010301,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_00-03_00-03-03_1,CIFOR,200,300,0.822582901916888,0.03305052,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_00-03_00-03-05_1,CIFOR,0,15,0.676367706730097,0.07984996999999999,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_00-03_00-03-05_1,CIFOR,15,30,0.438365747866238,0.07321909,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_00-03_00-03-05_1,CIFOR,30,50,0.61788162865538,0.07333407,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_00-03_00-03-05_1,CIFOR,50,100,0.716524415838814,0.06319965,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_00-03_00-03-05_1,CIFOR,100,200,0.604729257030922,0.07103212,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_00-03_00-03-05_1,CIFOR,200,300,0.895060864698475,0.03719587,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_15-01_15-01-01_1,CIFOR,0,15,0.504127605988527,0.05916826999999999,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_15-01_15-01-01_1,CIFOR,15,30,0.359591436966559,0.08286342,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_15-01_15-01-01_1,CIFOR,30,50,0.20344200363789,0.12664419999999998,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_15-01_15-01-01_1,CIFOR,50,100,0.364628515461033,0.0892093,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_15-01_15-01-01_1,CIFOR,100,200,0.55435847208619,0.05350161,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_15-01_15-01-01_1,CIFOR,200,300,0.587938995382678,0.05945935999999999,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_15-01_15-01-03_1,CIFOR,0,15,0.339862879529873,0.1036282,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_15-01_15-01-03_1,CIFOR,15,30,0.384217154050651,0.07465454,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_15-01_15-01-03_1,CIFOR,30,50,0.296627955785644,0.09241135,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_15-01_15-01-03_1,CIFOR,50,100,0.467748705750665,0.07537257,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_15-01_15-01-03_1,CIFOR,100,200,0.444382258290192,0.06997761,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_15-01_15-01-03_1,CIFOR,200,300,0.703931719602631,0.04253701999999999,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_15-01_15-01-05_1,CIFOR,0,15,0.292010633832377,0.1184159,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_15-01_15-01-05_1,CIFOR,15,30,0.311739191269064,0.13900600000000002,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_15-01_15-01-05_1,CIFOR,30,50,0.335525395270743,0.1201818,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_15-01_15-01-05_1,CIFOR,50,100,0.196865817825661,0.1201236,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_15-01_15-01-05_1,CIFOR,100,200,0.402826360710788,0.09710769,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_15-01_15-01-05_1,CIFOR,200,300,0.587938995382678,0.04317743,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_25-01_25-01-01_1,CIFOR,0,15,0.416958164264726,0.06934014000000001,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_25-01_25-01-01_1,CIFOR,15,30,0.349517279977613,0.08351269,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_25-01_25-01-01_1,CIFOR,30,50,0.281516720302225,0.07558468,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_25-01_25-01-01_1,CIFOR,50,100,0.417238001958864,0.07959762,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_25-01_25-01-01_1,CIFOR,100,200,0.45529592836155,0.06196024000000001,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_25-01_25-01-01_1,CIFOR,200,300,0.68896040296628,0.03572929,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_25-01_25-01-03_1,CIFOR,0,15,0.221631453756821,0.1190615,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_25-01_25-01-03_1,CIFOR,15,30,0.264306702112775,0.1030097,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_25-01_25-01-03_1,CIFOR,30,50,0.350076955365888,0.1013988,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_25-01_25-01-03_1,CIFOR,50,100,0.295928361550301,0.1191985,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_25-01_25-01-03_1,CIFOR,100,200,0.504687281376802,0.07460591,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_25-01_25-01-03_1,CIFOR,200,300,0.738911431369806,0.03128568,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_25-01_25-01-05_1,CIFOR,0,15,0.19056946970757,0.09864443,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_25-01_25-01-05_1,CIFOR,15,30,0.19700573667273,0.1257367,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_25-01_25-01-05_1,CIFOR,30,50,0.292430390373583,0.1127974,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_25-01_25-01-05_1,CIFOR,50,100,0.340842311459354,0.1076295,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_25-01_25-01-05_1,CIFOR,100,200,0.408702952287673,0.06824393,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_25-01_25-01-05_1,CIFOR,200,300,0.751504127605989,0.03729531,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_25-02_25-02-01_1,CIFOR,0,15,0.341961662235903,0.07264838,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_25-02_25-02-01_1,CIFOR,15,30,0.559535469427732,0.06182322,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_25-02_25-02-01_1,CIFOR,30,50,0.482859941234084,0.07521275,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_25-02_25-02-01_1,CIFOR,50,100,0.580383377640968,0.06558168,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_25-02_25-02-01_1,CIFOR,100,200,0.533510563872954,0.03580759,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_25-02_25-02-01_1,CIFOR,200,300,0.640688400727578,0.03437859,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_25-02_25-02-03_1,CIFOR,0,15,0.23030642227508,0.07746391,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_25-02_25-02-03_1,CIFOR,15,30,0.492514341681825,0.07153258,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_25-02_25-02-03_1,CIFOR,30,50,0.376241779767735,0.08349311999999999,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_25-02_25-02-03_1,CIFOR,50,100,0.376941374003078,0.07084744,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_25-02_25-02-03_1,CIFOR,100,200,0.479921645445641,0.03647314999999999,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_25-02_25-02-03_1,CIFOR,200,300,0.816006716104659,0.02451262,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_25-02_25-02-05_1,CIFOR,0,15,0.275500209878271,0.1214732,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_25-02_25-02-05_1,CIFOR,15,30,0.279557856443263,0.1138169,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_25-02_25-02-05_1,CIFOR,30,50,0.260808730936057,0.102127,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_25-02_25-02-05_1,CIFOR,50,100,0.352595494613124,0.09357003,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_25-02_25-02-05_1,CIFOR,100,200,0.41653840772352,0.05468185,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_25-02_25-02-05_1,CIFOR,200,300,0.917867636770673,0.01696853,NA
SWAMP_Data_Soil_carbon_Bintuni_Bay_West_Papua_2018_Indonesia,Bintuni,Bintuni_25-03_25-03-01_1,CIFOR,0,15,0.444662095984329,0.07297065,NA
