study_id,site_id,plot_id,plot_shape,plot_radius,coordinate_obscured_flag,year,month,day,stand_age,field_or_manipulation_code,habitat,plant_plot_detail_present,aboveground_biomass,belowground_biomass,aboveground_carbon,belowground_carbon,basal_area,basal_area_unit
SWAMP_Data_Trees_Mangue_Sul_Brazil_2017,MAN,MAN_Mangue Sul,circular,3.5,no obscuring,2017,2,16,NA,field,mangrove,yes,NA,NA,NA,NA,NA,NA
SWAMP_Data_Trees_Manguezal_Cauassu_Brazil_2016,MAN_C,MAN_C_Manguezal Caussau,circular,3.5,no obscuring,2016,NA,NA,NA,field,mangrove,yes,NA,NA,NA,NA,NA,NA
SWAMP_Data_Trees_Maruipe_Brazil_2017,MAR,MAR_Maruipe,circular,3.5,no obscuring,2017,2,21,NA,field,mangrove,yes,NA,NA,NA,NA,NA,NA
SWAMP_Data_Trees_Mounde_2014,MOU,MOU_Moundé,circular,3.5,no obscuring,2014,3,4,NA,field,mangrove,yes,NA,NA,NA,NA,NA,NA
SWAMP_Data_Trees_Rego_Oscuro_Brazil_2016,REG,REG_REGO ESCURO,circular,3.5,no obscuring,2016,NA,NA,NA,field,mangrove,yes,NA,NA,NA,NA,NA,NA
SWAMP_Data_Trees_Salinas_Brazil_2017,SAL,SAL_Salinas,circular,3.5,no obscuring,2017,2,22,NA,field,mangrove,yes,NA,NA,NA,NA,NA,NA
SWAMP_Data_Trees_Sang_2014,SAN,SAN_Sang,circular,3.5,no obscuring,2014,3,10,NA,field,mangrove,yes,NA,NA,NA,NA,NA,NA
SWAMP_Trees_dataset_Bambouchine_2014,BAM,BAM_1,circular,3.5,no obscuring,2014,NA,19,NA,field,mangrove,yes,NA,NA,NA,NA,NA,NA
SWAMP_Trees_dataset_Bambouchine_2014,BAM,BAM_2,circular,3.5,no obscuring,2014,NA,19,NA,field,mangrove,yes,NA,NA,NA,NA,NA,NA
SWAMP_Trees_dataset_Bambouchine_2014,BAM,BAM_3,circular,3.5,no obscuring,2014,NA,19,NA,field,mangrove,yes,NA,NA,NA,NA,NA,NA
SWAMP_Trees_dataset_Bambouchine_2014,BAM,BAM_4,circular,3.5,no obscuring,2014,NA,19,NA,field,mangrove,yes,NA,NA,NA,NA,NA,NA
SWAMP_Trees_dataset_Bambouchine_2014,BAM,BAM_5,circular,3.5,no obscuring,2014,NA,19,NA,field,mangrove,yes,NA,NA,NA,NA,NA,NA
SWAMP_Trees_dataset_Bambouchine_2014,BAM,BAM_6,circular,3.5,no obscuring,2014,NA,19,NA,field,mangrove,yes,NA,NA,NA,NA,NA,NA
SWAMP_Trees_dataset_Massotie_2014,MAS,MAS_1,circular,3.5,no obscuring,2014,9,20,NA,field,mangrove,yes,NA,NA,1.63803177289787,0.811165308832404,NA,NA
SWAMP_Trees_dataset_Massotie_2014,MAS,MAS_1,circular,3.5,no obscuring,2014,9,20,NA,field,mangrove,yes,NA,NA,143.627135728624,36.9878567652564,NA,NA
SWAMP_Trees_dataset_Massotie_2014,MAS,MAS_1,circular,3.5,no obscuring,2014,9,20,NA,field,mangrove,yes,NA,NA,2.95602291258352,1.3428364467467,NA,NA
SWAMP_Trees_dataset_Massotie_2014,MAS,MAS_1,circular,3.5,no obscuring,2014,9,20,NA,field,mangrove,yes,NA,NA,124.79168547617,32.8043271509534,NA,NA
SWAMP_Trees_dataset_Massotie_2014,MAS,MAS_1,circular,3.5,no obscuring,2014,9,20,NA,field,mangrove,yes,NA,NA,14.827296195816,5.32130108208283,NA,NA
SWAMP_Trees_dataset_Massotie_2014,MAS,MAS_1,circular,3.5,no obscuring,2014,9,20,NA,field,mangrove,yes,NA,NA,163.407359824533,41.2956715760032,NA,NA
SWAMP_Trees_dataset_Massotie_2014,MAS,MAS_1,circular,3.5,no obscuring,2014,9,20,NA,field,mangrove,yes,NA,NA,246.852975508198,58.7334316710188,NA,NA
SWAMP_Trees_dataset_Massotie_2014,MAS,MAS_1,circular,3.5,no obscuring,2014,9,20,NA,field,mangrove,yes,NA,NA,173.523823554064,43.4689591224808,NA,NA
SWAMP_Trees_dataset_Massotie_2014,MAS,MAS_2,circular,3.5,no obscuring,2014,9,20,NA,field,mangrove,yes,NA,NA,0.662256707533026,0.374364905687478,NA,NA
SWAMP_Trees_dataset_Massotie_2014,MAS,MAS_2,circular,3.5,no obscuring,2014,9,20,NA,field,mangrove,yes,NA,NA,0.328779603683038,0.205883791853877,NA,NA
SWAMP_Trees_dataset_Massotie_2014,MAS,MAS_2,circular,3.5,no obscuring,2014,9,20,NA,field,mangrove,yes,NA,NA,0.360775053433315,0.222873876622505,NA,NA
SWAMP_Trees_dataset_Massotie_2014,MAS,MAS_2,circular,3.5,no obscuring,2014,9,20,NA,field,mangrove,yes,NA,NA,2.66511015852641,1.22915410235162,NA,NA
SWAMP_Trees_dataset_Massotie_2014,MAS,MAS_2,circular,3.5,no obscuring,2014,9,20,NA,field,mangrove,yes,NA,NA,0.57080142409899,0.329751495445645,NA,NA
SWAMP_Trees_dataset_Massotie_2014,MAS,MAS_2,circular,3.5,no obscuring,2014,9,20,NA,field,mangrove,yes,NA,NA,150.945377942415,38.5911749624036,NA,NA
SWAMP_Trees_dataset_Massotie_2014,MAS,MAS_2,circular,3.5,no obscuring,2014,9,20,NA,field,mangrove,yes,NA,NA,27.0693069778122,8.89664319009921,NA,NA
SWAMP_Trees_dataset_Massotie_2014,MAS,MAS_2,circular,3.5,no obscuring,2014,9,20,NA,field,mangrove,yes,NA,NA,1.43736936377519,0.725521417902189,NA,NA
SWAMP_Trees_dataset_Massotie_2014,MAS,MAS_2,circular,3.5,no obscuring,2014,9,20,NA,field,mangrove,yes,NA,NA,0.412244742772971,0.249754178799444,NA,NA
SWAMP_Trees_dataset_Massotie_2014,MAS,MAS_3,circular,3.5,no obscuring,2014,9,20,NA,field,mangrove,yes,NA,NA,0.430347660113564,0.259089147067755,NA,NA
SWAMP_Trees_dataset_Massotie_2014,MAS,MAS_3,circular,3.5,no obscuring,2014,9,20,NA,field,mangrove,yes,NA,NA,0.815469724628026,0.447164178297808,NA,NA
SWAMP_Trees_dataset_Massotie_2014,MAS,MAS_3,circular,3.5,no obscuring,2014,9,20,NA,field,mangrove,yes,NA,NA,1.81032739976551,0.883478547426534,NA,NA
SWAMP_Trees_dataset_Massotie_2014,MAS,MAS_3,circular,3.5,no obscuring,2014,9,20,NA,field,mangrove,yes,NA,NA,0.849181368245207,0.473017010175487,NA,NA
SWAMP_Trees_dataset_Massotie_2014,MAS,MAS_3,circular,3.5,no obscuring,2014,9,20,NA,field,mangrove,yes,NA,NA,13.5660760885649,4.93233747235387,NA,NA
SWAMP_Trees_dataset_Massotie_2014,MAS,MAS_4,circular,3.5,no obscuring,2014,9,20,NA,field,mangrove,yes,NA,NA,2.49938474431124,1.16358832163424,NA,NA
SWAMP_Trees_dataset_Massotie_2014,MAS,MAS_4,circular,3.5,no obscuring,2014,9,20,NA,field,mangrove,yes,NA,NA,102.692792146983,27.7751708469362,NA,NA
SWAMP_Trees_dataset_Massotie_2014,MAS,MAS_4,circular,3.5,no obscuring,2014,9,20,NA,field,mangrove,yes,NA,NA,2.95602291258352,1.3428364467467,NA,NA
SWAMP_Trees_dataset_Massotie_2014,MAS,MAS_4,circular,3.5,no obscuring,2014,9,20,NA,field,mangrove,yes,NA,NA,0.662256707533026,0.374364905687478,NA,NA
SWAMP_Trees_dataset_Massotie_2014,MAS,MAS_4,circular,3.5,no obscuring,2014,9,20,NA,field,mangrove,yes,NA,NA,0.298592665634939,0.189631036163664,NA,NA
SWAMP_Trees_dataset_Massotie_2014,MAS,MAS_4,circular,3.5,no obscuring,2014,9,20,NA,field,mangrove,yes,NA,NA,1.25259370857617,0.645098399312776,NA,NA
SWAMP_Trees_dataset_Massotie_2014,MAS,MAS_4,circular,3.5,no obscuring,2014,9,20,NA,field,mangrove,yes,NA,NA,4.23630231700565,1.82583475936926,NA,NA
SWAMP_Trees_dataset_Massotie_2014,MAS,MAS_4,circular,3.5,no obscuring,2014,9,20,NA,field,mangrove,yes,NA,NA,0.736412513674065,0.409876474762055,NA,NA
SWAMP_Trees_dataset_Massotie_2014,MAS,MAS_4,circular,3.5,no obscuring,2014,9,20,NA,field,mangrove,yes,NA,NA,0.870955249482264,0.473017010175487,NA,NA
SWAMP_Trees_dataset_Massotie_2014,MAS,MAS_5,circular,3.5,no obscuring,2014,9,20,NA,field,mangrove,yes,NA,NA,82.2493050799139,22.9794364553899,NA,NA
SWAMP_Trees_dataset_Massotie_2014,MAS,MAS_5,circular,3.5,no obscuring,2014,9,20,NA,field,mangrove,yes,NA,NA,1.3325550792632,1.22915410235162,NA,NA
SWAMP_Trees_dataset_Massotie_2014,MAS,MAS_5,circular,3.5,no obscuring,2014,9,20,NA,field,mangrove,yes,NA,NA,1.85506741492776,0.902088141998845,NA,NA
SWAMP_Trees_dataset_Massotie_2014,MAS,MAS_5,circular,3.5,no obscuring,2014,9,20,NA,field,mangrove,yes,NA,NA,8.03104913564532,3.15244423538082,NA,NA
SWAMP_Trees_dataset_Massotie_2014,MAS,MAS_5,circular,3.5,no obscuring,2014,9,20,NA,field,mangrove,yes,NA,NA,14.3462474297156,5.17353798159845,NA,NA
SWAMP_Trees_dataset_Massotie_2014,MAS,MAS_5,circular,3.5,no obscuring,2014,9,20,NA,field,mangrove,yes,NA,NA,40.4146470390942,12.527027938929301,NA,NA
SWAMP_Trees_dataset_Massotie_2014,MAS,MAS_5,circular,3.5,no obscuring,2014,9,20,NA,field,mangrove,yes,NA,NA,14.9898199859403,5.37106400426713,NA,NA
SWAMP_Trees_dataset_Massotie_2014,MAS,MAS_6,circular,3.5,no obscuring,2014,9,20,NA,field,mangrove,yes,NA,NA,2.49938474431124,1.16358832163424,NA,NA
SWAMP_Trees_dataset_Massotie_2014,MAS,MAS_6,circular,3.5,no obscuring,2014,9,20,NA,field,mangrove,yes,NA,NA,59.4469479096949,17.4158542737412,NA,NA
SWAMP_Trees_dataset_Massotie_2014,MAS,MAS_6,circular,3.5,no obscuring,2014,9,20,NA,field,mangrove,yes,NA,NA,5.63061560810588,2.32793221452435,NA,NA
SWAMP_Trees_dataset_Massotie_2014,MAS,MAS_6,circular,3.5,no obscuring,2014,9,20,NA,field,mangrove,yes,NA,NA,25.9118914986945,8.57080990899179,NA,NA
SWAMP_Trees_dataset_Massotie_2014,MAS,MAS_6,circular,3.5,no obscuring,2014,9,20,NA,field,mangrove,yes,NA,NA,268.435958776095,63.0909928928612,NA,NA
SWAMP_Trees_dataset_Massotie_2014,MAS,MAS_6,circular,3.5,no obscuring,2014,9,20,NA,field,mangrove,yes,NA,NA,5.28048520131786,2.20375519488912,NA,NA
SWAMP_Trees_dataset_Massotie_2014,MAS,MAS_6,circular,3.5,no obscuring,2014,9,20,NA,field,mangrove,yes,NA,NA,0.264086445802236,0.308606112980596,NA,NA
SWAMP_Trees_dataset_Massotie_2014,MAS,MAS_6,circular,3.5,no obscuring,2014,9,20,NA,field,mangrove,yes,NA,NA,0.638606863126045,0.362919682051596,NA,NA
SWAMP_Trees_dataset_Massotie_2014,MAS,MAS_6,circular,3.5,no obscuring,2014,9,20,NA,field,mangrove,yes,NA,NA,69.0207794469243,19.7841300855805,NA,NA
SWAMP_Trees_dataset_Massotie_2014,MAS,MAS_2,circular,3.5,no obscuring,2014,9,20,NA,field,mangrove,yes,NA,NA,1.1533023291391,0.867034329340276,NA,NA
SWAMP_Trees_dataset_Massotie_2014,MAS,MAS_3,circular,3.5,no obscuring,2014,9,20,NA,field,mangrove,yes,NA,NA,0.832939095703734,0.656692842659153,NA,NA
SWAMP_Trees_dataset_Massotie_2014,MAS,MAS_5,circular,3.5,no obscuring,2014,9,20,NA,field,mangrove,yes,NA,NA,1.04049223661482,0.811435574649415,NA,NA
SWAMP_Trees_dataset_Massotie_2014,MAS,MAS_5,circular,3.5,no obscuring,2014,9,20,NA,field,mangrove,yes,NA,NA,0.0947001573895359,0.102590545612204,NA,NA
SWAMP_Trees_dataset_Massotie_2014,MAS,MAS_6,circular,3.5,no obscuring,2014,9,20,NA,field,mangrove,yes,NA,NA,2.39028959292668,1.615417852173,NA,NA
SWAMP_Trees_dataset_Moka_River_II_2014,MOK-R,MOK-R_1,circular,3.5,no obscuring,2014,9,18,NA,field,mangrove,yes,NA,NA,NA,NA,NA,NA
SWAMP_Trees_dataset_Moka_River_II_2014,MOK-R,MOK-R_2,circular,3.5,no obscuring,2014,9,18,NA,field,mangrove,yes,NA,NA,NA,NA,NA,NA
SWAMP_Trees_dataset_Moka_River_II_2014,MOK-R,MOK-R_3,circular,3.5,no obscuring,2014,9,18,NA,field,mangrove,yes,NA,NA,NA,NA,NA,NA
SWAMP_Trees_dataset_Moka_River_II_2014,MOK-R,MOK-R_4,circular,3.5,no obscuring,2014,9,18,NA,field,mangrove,yes,NA,NA,NA,NA,NA,NA
SWAMP_Trees_dataset_Moka_River_II_2014,MOK-R,MOK-R_5,circular,3.5,no obscuring,2014,9,18,NA,field,mangrove,yes,NA,NA,NA,NA,NA,NA
SWAMP_Trees_dataset_Moka_River_II_2014,MOK-R,MOK-R_6,circular,3.5,no obscuring,2014,9,18,NA,field,mangrove,yes,NA,NA,NA,NA,NA,NA
SWAMP_Trees_dataset_Moka_2014,MOK,MOK_1,circular,3.5,no obscuring,2014,9,17,NA,field,mangrove,yes,NA,NA,NA,NA,NA,NA
SWAMP_Trees_dataset_Moka_2014,MOK,MOK_2,circular,3.5,no obscuring,2014,9,17,NA,field,mangrove,yes,NA,NA,NA,NA,NA,NA
SWAMP_Trees_dataset_Moka_2014,MOK,MOK_3,circular,3.5,no obscuring,2014,9,17,NA,field,mangrove,yes,NA,NA,NA,NA,NA,NA
SWAMP_Trees_dataset_Moka_2014,MOK,MOK_4,circular,3.5,no obscuring,2014,9,17,NA,field,mangrove,yes,NA,NA,NA,NA,NA,NA
SWAMP_Trees_dataset_Moka_2014,MOK,MOK_5,circular,3.5,no obscuring,2014,9,17,NA,field,mangrove,yes,NA,NA,NA,NA,NA,NA
SWAMP_Trees_dataset_Moka_2014,MOK,MOK_6,circular,3.5,no obscuring,2014,9,17,NA,field,mangrove,yes,NA,NA,NA,NA,NA,NA
SWAMP_Trees_dataset_Mud_Bank_2014,MUD,MUD_1,circular,3.5,no obscuring,2014,11,11,NA,field,mangrove,yes,NA,NA,NA,NA,NA,NA
SWAMP_Trees_dataset_Mud_Bank_2014,MUD,MUD_2,circular,3.5,no obscuring,2014,11,11,NA,field,mangrove,yes,NA,NA,NA,NA,NA,NA
SWAMP_Trees_dataset_Mud_Bank_2014,MUD,MUD_3,circular,3.5,no obscuring,2014,11,11,NA,field,mangrove,yes,NA,NA,NA,NA,NA,NA
SWAMP_Trees_dataset_Mud_Bank_2014,MUD,MUD_4,circular,3.5,no obscuring,2014,11,11,NA,field,mangrove,yes,NA,NA,NA,NA,NA,NA
SWAMP_Trees_dataset_Mud_Bank_2014,MUD,MUD_5,circular,3.5,no obscuring,2014,11,11,NA,field,mangrove,yes,NA,NA,NA,NA,NA,NA
SWAMP_Trees_dataset_Mud_Bank_2014,MUD,MUD_6,circular,3.5,no obscuring,2014,11,11,NA,field,mangrove,yes,NA,NA,NA,NA,NA,NA
SWAMP_Trees_dataset_Nzeme_River_II_2014,NZE-R,NZE-R_1,circular,3.5,no obscuring,2014,9,22,NA,field,mangrove,yes,NA,NA,NA,NA,NA,NA
SWAMP_Trees_dataset_Nzeme_River_II_2014,NZE-R,NZE-R_2,circular,3.5,no obscuring,2014,9,22,NA,field,mangrove,yes,NA,NA,NA,NA,NA,NA
SWAMP_Trees_dataset_Nzeme_River_II_2014,NZE-R,NZE-R_3,circular,3.5,no obscuring,2014,9,22,NA,field,mangrove,yes,NA,NA,NA,NA,NA,NA
SWAMP_Trees_dataset_Nzeme_River_II_2014,NZE-R,NZE-R_4,circular,3.5,no obscuring,2014,9,22,NA,field,mangrove,yes,NA,NA,NA,NA,NA,NA
SWAMP_Trees_dataset_Nzeme_River_II_2014,NZE-R,NZE-R_5,circular,3.5,no obscuring,2014,9,22,NA,field,mangrove,yes,NA,NA,NA,NA,NA,NA
