study_id,site_id,plot_id,sub_plot_id,sub_plot_area,area_unit,longitude,latitude,year,month,day,genus,species,harvest_or_allometry,alive_or_dead,allometric_eq_present,plant_measurements_present
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-01,Bintuni_VF-01_1,0.0095826700965511,m,133.59336996451,-2.59949899278581,2018,3,21,Bruguiera,parviflora,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-01,Bintuni_VF-01_1,0.0057024247112437,m,133.59336996451,-2.59949899278581,2018,3,21,Ceriops,tagal,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-01,Bintuni_VF-01_1,0.000101797220390243,m,133.59336996451,-2.59949899278581,2018,3,21,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-01,Bintuni_VF-01_1,0.140916590550441,m,133.59336996451,-2.59949899278581,2018,3,21,Bruguiera,parviflora,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-01,Bintuni_VF-01_1,1.95973853127652,m,133.59336996451,-2.59949899278581,2018,3,21,Bruguiera,gymnorrhiza,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-01,Bintuni_VF-01_1,0.00550948743676216,m,133.59336996451,-2.59949899278581,2018,3,21,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-01,Bintuni_VF-01_1,0.544525014104707,m,133.59336996451,-2.59949899278581,2018,3,21,Bruguiera,parviflora,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-01,Bintuni_VF-01_1,0.0227529506515247,m,133.59336996451,-2.59949899278581,2018,3,21,Ceriops,decandra,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-01,Bintuni_VF-01_1,0.0057024247112437,m,133.59336996451,-2.59949899278581,2018,3,21,Ceriops,decandra,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-01,Bintuni_VF-01_1,5.270667889289,m,133.59336996451,-2.59949899278581,2018,3,21,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-01,Bintuni_VF-01_1,0.000101797220390243,m,133.59336996451,-2.59949899278581,2017,6,6,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-01,Bintuni_VF-01_1,0.33114673462047,m,133.59336996451,-2.59949899278581,2017,6,6,Ceriops,decandra,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-01,Bintuni_VF-01_1,0.000247115483327911,m,133.59336996451,-2.59949899278581,2017,6,6,Rhizophora,mucronata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-01,Bintuni_VF-01_1,0.00444801924695025,m,133.59336996451,-2.59949899278581,2017,6,6,Bruguiera,gymnorrhiza,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-01,Bintuni_VF-01_1,4.96976907038449,m,133.59336996451,-2.59949899278581,2017,6,6,Xylocarpus,moluccensis,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-01,Bintuni_VF-01_1,6.81183180428734e-05,m,133.59336996451,-2.59949899278581,2017,6,6,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-01,Bintuni_VF-01_1,0.00661610950830556,m,133.59336996451,-2.59949899278581,2017,6,6,Bruguiera,parviflora,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-01,Bintuni_VF-01_1,0.000147820483927876,m,133.59336996451,-2.59949899278581,2017,6,6,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-01,Bintuni_VF-01_1,0.010402842890542,m,133.59336996451,-2.59949899278581,2017,6,6,Ceriops,tagal,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-01,Bintuni_VF-01_1,0.00108694429031,m,133.59336996451,-2.59949899278581,2017,6,6,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-01,Bintuni_VF-01_1,0.00422383469906991,m,133.59336996451,-2.59949899278581,2017,6,6,Ceriops,decandra,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-01,Bintuni_VF-01_1,0.000959904738454734,m,133.59336996451,-2.59949899278581,2017,6,6,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-01,Bintuni_VF-01_1,0.000112029844323947,m,133.59336996451,-2.59949899278581,2017,6,6,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-01,Bintuni_VF-01_1,0.000176437144452203,m,133.59336996451,-2.59949899278581,2017,6,6,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-01,Bintuni_VF-01_1,0.00476700450353862,m,133.59336996451,-2.59949899278581,2017,6,6,Bruguiera,parviflora,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-01,Bintuni_VF-01_2,0.205346721978333,m,133.59336996451,-2.59949899278581,2018,3,21,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-01,Bintuni_VF-01_2,0.856417739873126,m,133.59336996451,-2.59949899278581,2018,3,21,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-01,Bintuni_VF-01_2,0.0401305328801047,m,133.59336996451,-2.59949899278581,2018,3,21,Bruguiera,gymnorrhiza,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-01,Bintuni_VF-01_2,1.73057020417973,m,133.59336996451,-2.59949899278581,2018,3,21,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-01,Bintuni_VF-01_2,0.579382918058828,m,133.59336996451,-2.59949899278581,2018,3,21,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-01,Bintuni_VF-01_2,1.09460931138792,m,133.59336996451,-2.59949899278581,2018,3,21,Bruguiera,parviflora,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-01,Bintuni_VF-01_2,0.612683518138506,m,133.59336996451,-2.59949899278581,2018,3,21,Bruguiera,parviflora,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-01,Bintuni_VF-01_2,0.290260081517724,m,133.59336996451,-2.59949899278581,2018,3,21,Bruguiera,parviflora,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-01,Bintuni_VF-01_2,76.5511498088762,m,133.59336996451,-2.59949899278581,2018,3,21,Bruguiera,gymnorrhiza,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-01,Bintuni_VF-01_2,0.160553788094104,m,133.59336996451,-2.59949899278581,2017,6,6,Bruguiera,parviflora,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-01,Bintuni_VF-01_2,0.118564069415284,m,133.59336996451,-2.59949899278581,2017,6,6,Bruguiera,gymnorrhiza,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-01,Bintuni_VF-01_2,2.30196567052713,m,133.59336996451,-2.59949899278581,2017,6,6,Bruguiera,gymnorrhiza,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-01,Bintuni_VF-01_2,0.0203550800393116,m,133.59336996451,-2.59949899278581,2017,6,6,Rhizophora,mucronata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-01,Bintuni_VF-01_3,0.929139401654149,m,133.59336996451,-2.59949899278581,2018,3,21,Bruguiera,parviflora,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-01,Bintuni_VF-01_3,0.00688300966204688,m,133.59336996451,-2.59949899278581,2018,3,21,Bruguiera,gymnorrhiza,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-01,Bintuni_VF-01_3,30.1197851407788,m,133.59336996451,-2.59949899278581,2018,3,21,Bruguiera,parviflora,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-01,Bintuni_VF-01_3,0.14590442682729,m,133.59336996451,-2.59949899278581,2018,3,21,Ceriops,decandra,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-01,Bintuni_VF-01_3,0.0278697491648789,m,133.59336996451,-2.59949899278581,2018,3,21,Bruguiera,parviflora,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-01,Bintuni_VF-01_3,0.0205334925010768,m,133.59336996451,-2.59949899278581,2018,3,21,Ceriops,decandra,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-01,Bintuni_VF-01_3,6.90575656343635,m,133.59336996451,-2.59949899278581,2018,3,21,Bruguiera,parviflora,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-01,Bintuni_VF-01_3,3.92525200919277,m,133.59336996451,-2.59949899278581,2018,3,21,Bruguiera,parviflora,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-01,Bintuni_VF-01_3,1.75661135118961,m,133.59336996451,-2.59949899278581,2018,3,21,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-01,Bintuni_VF-01_3,0.00848516171006532,m,133.59336996451,-2.59949899278581,2018,3,21,Bruguiera,parviflora,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-01,Bintuni_VF-01_3,0.175429639414743,m,133.59336996451,-2.59949899278581,2017,6,6,Ceriops,tagal,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-01,Bintuni_VF-01_3,0.0469263967658671,m,133.59336996451,-2.59949899278581,2017,6,6,Bruguiera,gymnorrhiza,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-01,Bintuni_VF-01_4,0.000606020680883986,m,133.59336996451,-2.59949899278581,2018,3,21,Rhizophora,mucronata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-01,Bintuni_VF-01_4,24.2386400994465,m,133.59336996451,-2.59949899278581,2018,3,21,Bruguiera,gymnorrhiza,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-01,Bintuni_VF-01_4,0.42700254077527,m,133.59336996451,-2.59949899278581,2018,3,21,Bruguiera,parviflora,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-01,Bintuni_VF-01_4,3.20033111109853,m,133.59336996451,-2.59949899278581,2018,3,21,Bruguiera,parviflora,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-01,Bintuni_VF-01_4,115.376690140224,m,133.59336996451,-2.59949899278581,2018,3,21,Bruguiera,gymnorrhiza,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-01,Bintuni_VF-01_4,0.0264103919179224,m,133.59336996451,-2.59949899278581,2018,3,21,Ceriops,decandra,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-01,Bintuni_VF-01_4,5.504523782136e-05,m,133.59336996451,-2.59949899278581,2018,3,21,Rhizophora,mucronata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-01,Bintuni_VF-01_4,0.000394504773193,m,133.59336996451,-2.59949899278581,2017,6,6,Rhizophora,mucronata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-01,Bintuni_VF-01_4,0.000491117967621455,m,133.59336996451,-2.59949899278581,2017,6,6,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-01,Bintuni_VF-01_4,0.000101797220390243,m,133.59336996451,-2.59949899278581,2017,6,6,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-01,Bintuni_VF-01_4,9.23337624337811e-05,m,133.59336996451,-2.59949899278581,2017,6,6,Rhizophora,mucronata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-01,Bintuni_VF-01_5,1.25170491482564,m,133.59336996451,-2.59949899278581,2018,3,22,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-01,Bintuni_VF-01_5,51.9752389841818,m,133.59336996451,-2.59949899278581,2018,3,22,Xylocarpus,moluccensis,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-01,Bintuni_VF-01_5,0.0935623288877681,m,133.59336996451,-2.59949899278581,2018,3,22,Bruguiera,gymnorrhiza,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-01,Bintuni_VF-01_5,0.827505738392437,m,133.59336996451,-2.59949899278581,2018,3,22,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-01,Bintuni_VF-01_5,1.9765595001795,m,133.59336996451,-2.59949899278581,2018,3,22,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-01,Bintuni_VF-01_5,0.0616485241291607,m,133.59336996451,-2.59949899278581,2018,3,22,Bruguiera,gymnorrhiza,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-01,Bintuni_VF-01_5,7.87118741052243,m,133.59336996451,-2.59949899278581,2018,3,22,Bruguiera,gymnorrhiza,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-01,Bintuni_VF-01_5,3.71493499879324,m,133.59336996451,-2.59949899278581,2018,3,22,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-01,Bintuni_VF-01_5,1.23191221705584,m,133.59336996451,-2.59949899278581,2018,3,22,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-01,Bintuni_VF-01_6,0.0304980144745848,m,133.59336996451,-2.59949899278581,2018,3,22,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-01,Bintuni_VF-01_6,0.000290174895591246,m,133.59336996451,-2.59949899278581,2018,3,22,Rhizophora,mucronata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-01,Bintuni_VF-01_6,1.67748842560606,m,133.59336996451,-2.59949899278581,2018,3,22,Bruguiera,parviflora,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-01,Bintuni_VF-01_6,12.9328370595359,m,133.59336996451,-2.59949899278581,2018,3,22,Bruguiera,parviflora,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-01,Bintuni_VF-01_6,4.06344890814195,m,133.59336996451,-2.59949899278581,2018,3,22,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-01,Bintuni_VF-01_6,0.480540274629326,m,133.59336996451,-2.59949899278581,2018,3,22,Bruguiera,parviflora,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-01,Bintuni_VF-01_6,1.24805547669756,m,133.59336996451,-2.59949899278581,2018,3,22,Ceriops,decandra,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-01,Bintuni_VF-01_6,0.00173828701007356,m,133.59336996451,-2.59949899278581,2018,3,22,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-01,Bintuni_VF-01_6,1.7344949983479,m,133.59336996451,-2.59949899278581,2018,3,22,Bruguiera,parviflora,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-01,Bintuni_VF-01_6,1.73646382636665,m,133.59336996451,-2.59949899278581,2017,6,6,Ceriops,decandra,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-01,Bintuni_VF-01_6,4.69709546371653,m,133.59336996451,-2.59949899278581,2017,6,6,Bruguiera,parviflora,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-01,Bintuni_VF-01_6,2.57722788713285,m,133.59336996451,-2.59949899278581,2017,6,6,Bruguiera,parviflora,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-02,Bintuni_VF-02_1,0.273346295276559,m,133.605076968669,-2.60596001520752,2018,3,26,Bruguiera,parviflora,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-02,Bintuni_VF-02_1,0.0029962839592414,m,133.605076968669,-2.60596001520752,2018,3,26,Bruguiera,gymnorrhiza,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-02,Bintuni_VF-02_1,1.62950677173955,m,133.605076968669,-2.60596001520752,2018,3,26,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-02,Bintuni_VF-02_1,3.66718512353024,m,133.605076968669,-2.60596001520752,2018,3,26,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-02,Bintuni_VF-02_1,0.0707602034727615,m,133.605076968669,-2.60596001520752,2018,3,26,Ceriops,decandra,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-02,Bintuni_VF-02_1,98.4057719984988,m,133.605076968669,-2.60596001520752,2018,3,26,Xylocarpus,moluccensis,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-02,Bintuni_VF-02_1,0.164780918725005,m,133.605076968669,-2.60596001520752,2018,3,26,Bruguiera,gymnorrhiza,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-02,Bintuni_VF-02_1,0.261419281021359,m,133.605076968669,-2.60596001520752,2018,3,26,Ceriops,decandra,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-02,Bintuni_VF-02_1,1.65431317699837,m,133.605076968669,-2.60596001520752,2018,3,26,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-02,Bintuni_VF-02_1,0.0148332170130256,m,133.605076968669,-2.60596001520752,2018,3,26,Ceriops,decandra,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-02,Bintuni_VF-02_1,0.00456296968537732,m,133.605076968669,-2.60596001520752,2018,3,26,Ceriops,decandra,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-02,Bintuni_VF-02_1,0.62414668271416,m,133.605076968669,-2.60596001520752,2017,6,22,Ceriops,tagal,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-02,Bintuni_VF-02_1,0.199649679025138,m,133.605076968669,-2.60596001520752,2017,6,22,Bruguiera,parviflora,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-02,Bintuni_VF-02_1,0.0176596245054353,m,133.605076968669,-2.60596001520752,2017,6,22,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-02,Bintuni_VF-02_1,0.00787122999925985,m,133.605076968669,-2.60596001520752,2017,6,22,Bruguiera,parviflora,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-02,Bintuni_VF-02_1,0.0147037746995202,m,133.605076968669,-2.60596001520752,2017,6,22,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-02,Bintuni_VF-02_1,0.00657607257741016,m,133.605076968669,-2.60596001520752,2017,6,22,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-02,Bintuni_VF-02_1,0.0405120166894137,m,133.605076968669,-2.60596001520752,2017,6,22,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-02,Bintuni_VF-02_1,0.606202476020879,m,133.605076968669,-2.60596001520752,2017,6,22,Xylocarpus,granatum,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-02,Bintuni_VF-02_1,0.0043775029012066,m,133.605076968669,-2.60596001520752,2017,6,22,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-02,Bintuni_VF-02_2,0.83853028915273,m,133.605076968669,-2.60596001520752,2018,3,26,Bruguiera,parviflora,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-02,Bintuni_VF-02_2,0.00753517029125227,m,133.605076968669,-2.60596001520752,2018,3,26,Ceriops,decandra,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-02,Bintuni_VF-02_2,0.00122724421046471,m,133.605076968669,-2.60596001520752,2018,3,26,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-02,Bintuni_VF-02_2,0.138028654362082,m,133.605076968669,-2.60596001520752,2018,3,26,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-02,Bintuni_VF-02_2,0.322785405131384,m,133.605076968669,-2.60596001520752,2018,3,26,Ceriops,decandra,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-02,Bintuni_VF-02_2,0.150547291822074,m,133.605076968669,-2.60596001520752,2018,3,26,Ceriops,decandra,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-02,Bintuni_VF-02_2,0.0251460371450932,m,133.605076968669,-2.60596001520752,2018,3,26,Ceriops,decandra,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-02,Bintuni_VF-02_2,12.6647783075624,m,133.605076968669,-2.60596001520752,2018,3,26,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-02,Bintuni_VF-02_2,0.785621649664033,m,133.605076968669,-2.60596001520752,2018,3,26,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-02,Bintuni_VF-02_2,0.0346662354288163,m,133.605076968669,-2.60596001520752,2018,3,26,Rhizophora,apiculata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-02,Bintuni_VF-02_2,0.101561668326333,m,133.605076968669,-2.60596001520752,2017,6,22,Ceriops,tagal,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-02,Bintuni_VF-02_2,0.0057619660046658,m,133.605076968669,-2.60596001520752,2017,6,22,Rhizophora,mucronata,allometry,NA,yes,yes
SWAMP_Data_Trees_Bintuni_Bay_West_Papua_2018,Bintuni,Bintuni_VF-02,Bintuni_VF-02_2,0.62414668271416,m,133.605076968669,-2.60596001520752,2017,6,22,Ceriops,decandra,allometry,NA,yes,yes
