study_id,site_id,core_id,method_id,depth_min,depth_max,sample_id,dry_bulk_density,fraction_organic_matter,fraction_carbon,compaction_fraction,compaction_notes,cs137_peak_age,cs137_activity,cs137_unit,excess_pb210_activity,excess_pb210_activity_se,total_pb210_activity,total_pb210_activity_se,pb210_unit,pb214_activity,pb214_activity_se,pb214_unit,depth_interval_notes
Poppe_et_al_2024,KZL-RM,KZL-RM-C1-1554,gouge auger core,12,14,KZL-RM-C1 12-14,0.23,0.32,NA,0,"Compaction quantified, accounted for in reported section depths and bulk density",NA,0.153146,cts/sec/kg,56.68405177,13.63379016,75.65080696,12.3473749,Bq/kg,21.88703888,3.842309322,Bq/kg,excess pb210 has been decay corrected for pb210 half life and number of days between core collection and measurement. pb210/214 se is in units of sd/kg
Poppe_et_al_2024,KZL-RM,KZL-RM-C1-1554,gouge auger core,14,16,KZL-RM-C1 14-16,0.33,0.34,NA,0,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,cts/sec/kg,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,KZL-RM,KZL-RM-C1-1554,gouge auger core,16,18,KZL-RM-C1 16-18,0.29,0.34,NA,0,"Compaction quantified, accounted for in reported section depths and bulk density",NA,0.172924,cts/sec/kg,127.692962,21.89663594,156.6869114,20.4541719,Bq/kg,35.5828457,3.589707536,Bq/kg,excess pb210 has been decay corrected for pb210 half life and number of days between core collection and measurement. pb210/214 se is in units of sd/kg
Poppe_et_al_2024,KZL-RM,KZL-RM-C1-1554,gouge auger core,18,20,KZL-RM-C1 18-20,0.38,0.24,NA,0,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,cts/sec/kg,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,KZL-RM,KZL-RM-C1-1554,gouge auger core,20,22,KZL-RM-C1 20-22,1.13,0.09,NA,0,"Compaction quantified, accounted for in reported section depths and bulk density",NA,0.115739,cts/sec/kg,2.682458316,6.87182969,35.53295547,5.831742757,Bq/kg,32.98912775,2.908269653,Bq/kg,excess pb210 has been decay corrected for pb210 half life and number of days between core collection and measurement. pb210/214 se is in units of sd/kg
Poppe_et_al_2024,KZL-RM,KZL-RM-C1-1554,gouge auger core,22,24,KZL-RM-C1 22-24,1.05,0.09,NA,0,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,KZL-RM,KZL-RM-C1-1554,gouge auger core,24,26,KZL-RM-C1 24-26,1.09,0.09,NA,0,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,KZL-RM,KZL-RM-C1-1554,gouge auger core,26,28,KZL-RM-C1 26-28,1.06,0.08,NA,0,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,KZL-RM,KZL-RM-C1-1554,gouge auger core,28,30,KZL-RM-C1 28-30,1.17,0.08,NA,0,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,KZL-RM,KZL-RM-C1-1554,gouge auger core,30,32,KZL-RM-C1 30-32,1.12,NA,NA,0,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,KZL-RM,KZL-RM-C1-1554,gouge auger core,32,34,KZL-RM-C1 32-34,1.02,NA,NA,0,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,KZL-RM,KZL-RM-C1-1554,gouge auger core,34,36,KZL-RM-C1 34-36,1.06,NA,NA,0,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,KZL-RM,KZL-RM-C1-1554,gouge auger core,36,38,KZL-RM-C1 36-38,1.22,NA,NA,0,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,KZL-RM,KZL-RM-C1-1554,gouge auger core,38,40,KZL-RM-C1 38-40,0.89,NA,NA,0,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,KZL-RM,KZL-RM-C1-1554,gouge auger core,40,42,KZL-RM-C1 40-42,1.19,NA,NA,0,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,KZL-RM,KZL-RM-C1-1554,gouge auger core,42,44,KZL-RM-C1 42-44,1.04,NA,NA,0,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,KZL-RM,KZL-RM-C1-1554,gouge auger core,44,46,KZL-RM-C1 44-46,0.8,NA,NA,0,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,KZL-RM,KZL-RM-C1-1554,gouge auger core,46,48,KZL-RM-C1 46-48,0.9,NA,NA,0,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,KZL-RM,KZL-RM-C1-1554,gouge auger core,48,50,KZL-RM-C1 48-50,0.9,NA,NA,0,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,KZH-RM,KZH-RM-C1-1553,gouge auger core,0,2.04,KZH-RM-C1 0-2,0.1,0.59,NA,0.02,"Compaction quantified, accounted for in reported section depths and bulk density",NA,0.0550432,cts/sec/kg,419.0274428,58.26875848,422.868816,55.10292049,Bq/kg,25.29343777,4.491803958,Bq/kg,excess pb210 has been decay corrected for pb210 half life and number of days between core collection and measurement. pb210/214 se is in units of sd/kg
Poppe_et_al_2024,KZH-RM,KZH-RM-C1-1553,gouge auger core,2.04,4.08,KZH-RM-C1 2-4,0.09,0.6,NA,0.02,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,cts/sec/kg,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,KZH-RM,KZH-RM-C1-1553,gouge auger core,4.08,6.12,KZH-RM-C1 4-6,0.14,0.59,NA,0.02,"Compaction quantified, accounted for in reported section depths and bulk density",NA,0.0509724,cts/sec/kg,168.6242819,24.20407209,170.6367091,22.78269041,Bq/kg,10.65877758,2.871905676,Bq/kg,excess pb210 has been decay corrected for pb210 half life and number of days between core collection and measurement. pb210/214 se is in units of sd/kg
Poppe_et_al_2024,KZH-RM,KZH-RM-C1-1553,gouge auger core,6.12,8.16,KZH-RM-C1 6-8,0.17,0.61,NA,0.02,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,cts/sec/kg,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,KZH-RM,KZH-RM-C1-1553,gouge auger core,8.16,10.2,KZH-RM-C1 8-10,0.2,0.48,NA,0.02,"Compaction quantified, accounted for in reported section depths and bulk density",NA,0.082359,cts/sec/kg,78.20409981,15.77562066,88.27498757,14.52236473,Bq/kg,14.09352621,3.609290936,Bq/kg,excess pb210 has been decay corrected for pb210 half life and number of days between core collection and measurement. pb210/214 se is in units of sd/kg
Poppe_et_al_2024,KZH-RM,KZH-RM-C1-1553,gouge auger core,10.2,12.24,KZH-RM-C1 10-12,0.23,0.36,NA,0.02,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,cts/sec/kg,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,KZH-RM,KZH-RM-C1-1553,gouge auger core,12.24,14.28,KZH-RM-C1 12-14,0.35,0.25,NA,0.02,"Compaction quantified, accounted for in reported section depths and bulk density",NA,0.165539,cts/sec/kg,51.19028195,10.75579344,67.63900788,9.909698448,Bq/kg,19.08597822,2.423209679,Bq/kg,excess pb210 has been decay corrected for pb210 half life and number of days between core collection and measurement. pb210/214 se is in units of sd/kg
Poppe_et_al_2024,KZH-RM,KZH-RM-C1-1553,gouge auger core,14.28,16.32,KZH-RM-C1 14-16,0.42,0.19,NA,0.02,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,cts/sec/kg,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,KZH-RM,KZH-RM-C1-1553,gouge auger core,16.32,18.36,KZH-RM-C1 16-18,0.44,0.22,NA,0.02,"Compaction quantified, accounted for in reported section depths and bulk density",1963,0.343974,cts/sec/kg,41.19505664,8.637907358,53.41193409,7.959942559,Bq/kg,14.34252282,1.936848102,Bq/kg,excess pb210 has been decay corrected for pb210 half life and number of days between core collection and measurement. pb210/214 se is in units of sd/kg
Poppe_et_al_2024,KZH-RM,KZH-RM-C1-1553,gouge auger core,18.36,20.4,KZH-RM-C1 18-20,0.51,0.19,NA,0.02,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,cts/sec/kg,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,KZH-RM,KZH-RM-C1-1553,gouge auger core,20.4,22.44,KZH-RM-C1 20-22,0.77,0.14,NA,0.02,"Compaction quantified, accounted for in reported section depths and bulk density",NA,0.139407,cts/sec/kg,22.16244624,7.016385256,34.64055015,6.257742178,Bq/kg,13.62346869,2.261280708,Bq/kg,excess pb210 has been decay corrected for pb210 half life and number of days between core collection and measurement. pb210/214 se is in units of sd/kg
Poppe_et_al_2024,KZH-RM,KZH-RM-C1-1553,gouge auger core,22.44,24.48,KZH-RM-C1 22-24,0.9,0.1,NA,0.02,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,KZH-RM,KZH-RM-C1-1553,gouge auger core,24.48,26.52,KZH-RM-C1 24-26,0.59,0.19,NA,0.02,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,KZH-RM,KZH-RM-C1-1553,gouge auger core,26.52,28.56,KZH-RM-C1 26-28,0.55,0.24,NA,0.02,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,KZH-RM,KZH-RM-C1-1553,gouge auger core,28.56,30.6,KZH-RM-C1 28-30,0.61,0.21,NA,0.02,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,KZH-RM,KZH-RM-C1-1553,gouge auger core,30.6,32.64,KZH-RM-C1 30-32,0.5,NA,NA,0.02,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,KZH-RM,KZH-RM-C1-1553,gouge auger core,32.64,34.68,KZH-RM-C1 32-34,0.46,NA,NA,0.02,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,KZH-RM,KZH-RM-C1-1553,gouge auger core,34.68,36.72,KZH-RM-C1 34-36,0.73,NA,NA,0.02,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,KZH-RM,KZH-RM-C1-1553,gouge auger core,36.72,38.76,KZH-RM-C1 36-38,1.06,NA,NA,0.02,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,KZH-RM,KZH-RM-C1-1553,gouge auger core,38.76,40.8,KZH-RM-C1 38-40,1.06,NA,NA,0.02,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,KZH-RM,KZH-RM-C1-1553,gouge auger core,40.8,42.84,KZH-RM-C1 40-42,0.74,NA,NA,0.02,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,KZH-RM,KZH-RM-C1-1553,gouge auger core,42.84,44.88,KZH-RM-C1 42-44,0.94,NA,NA,0.02,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,KZH-RM,KZH-RM-C1-1553,gouge auger core,44.88,46.92,KZH-RM-C1 44-46,0.88,NA,NA,0.02,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,KZH-RM,KZH-RM-C1-1553,gouge auger core,46.92,48.96,KZH-RM-C1 46-48,NA,NA,NA,0.02,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,KZH-RM,KZH-RM-C1-1553,gouge auger core,48.96,51,KZH-RM-C1 48-50,NA,NA,NA,0.02,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,SCS-RM,SCS-RM-C1-1556,gouge auger core,0,2.06,SCS-RM-C1 0-2,0.16,0.187,NA,0.028,"Compaction quantified, accounted for in reported section depths and bulk density",NA,0.0947342,cts/sec/kg,123.6490596,25.19541694,160.9478317,23.14390028,Bq/kg,43.36845872,6.194799659,Bq/kg,excess pb210 has been decay corrected for pb210 half life and number of days between core collection and measurement. pb210/214 se is in units of sd/kg
Poppe_et_al_2024,SCS-RM,SCS-RM-C1-1556,gouge auger core,2.06,4.11,SCS-RM-C1 2-4,0.2,0.212,NA,0.028,"Compaction quantified, accounted for in reported section depths and bulk density",NA,0.0453584,cts/sec/kg,113.0020809,22.79850281,150.5784987,21.05161136,Bq/kg,43.20593804,5.109163552,Bq/kg,excess pb210 has been decay corrected for pb210 half life and number of days between core collection and measurement. pb210/214 se is in units of sd/kg
Poppe_et_al_2024,SCS-RM,SCS-RM-C1-1556,gouge auger core,4.11,6.17,SCS-RM-C1 4-6,0.23,0.226,NA,0.028,"Compaction quantified, accounted for in reported section depths and bulk density",NA,0.0796211,cts/sec/kg,112.0169122,21.50987641,142.3825698,19.8993479,Bq/kg,35.87343211,4.723416605,Bq/kg,excess pb210 has been decay corrected for pb210 half life and number of days between core collection and measurement. pb210/214 se is in units of sd/kg
Poppe_et_al_2024,SCS-RM,SCS-RM-C1-1556,gouge auger core,6.17,8.22,SCS-RM-C1 6-8,0.23,0.24,NA,0.028,"Compaction quantified, accounted for in reported section depths and bulk density",NA,0.0264818,cts/sec/kg,92.18584157,18.69690051,121.3388273,17.21170156,Bq/kg,33.75295818,4.394894189,Bq/kg,excess pb210 has been decay corrected for pb210 half life and number of days between core collection and measurement. pb210/214 se is in units of sd/kg
Poppe_et_al_2024,SCS-RM,SCS-RM-C1-1556,gouge auger core,8.22,10.28,SCS-RM-C1 8-10,0.27,0.169,NA,0.028,"Compaction quantified, accounted for in reported section depths and bulk density",NA,0.0475497,cts/sec/kg,82.44663139,17.238647,120.5237447,15.95405226,Bq/kg,42.13763028,3.753464493,Bq/kg,excess pb210 has been decay corrected for pb210 half life and number of days between core collection and measurement. pb210/214 se is in units of sd/kg
Poppe_et_al_2024,SCS-RM,SCS-RM-C1-1556,gouge auger core,10.28,12.33,SCS-RM-C1 10-12,0.28,0.159,NA,0.028,"Compaction quantified, accounted for in reported section depths and bulk density",NA,0.0654733,cts/sec/kg,68.90516599,14.21158557,104.2509705,13.20677488,Bq/kg,38.78409682,2.81017171,Bq/kg,excess pb210 has been decay corrected for pb210 half life and number of days between core collection and measurement. pb210/214 se is in units of sd/kg
Poppe_et_al_2024,SCS-RM,SCS-RM-C1-1556,gouge auger core,12.33,14.39,SCS-RM-C1 12-14,0.33,0.153,NA,0.028,"Compaction quantified, accounted for in reported section depths and bulk density",NA,0.0816648,cts/sec/kg,82.95357511,18.35617544,125.6077151,16.92312562,Bq/kg,46.75307955,4.252142716,Bq/kg,excess pb210 has been decay corrected for pb210 half life and number of days between core collection and measurement. pb210/214 se is in units of sd/kg
Poppe_et_al_2024,SCS-RM,SCS-RM-C1-1556,gouge auger core,14.39,16.44,SCS-RM-C1 14-16,0.6,0.127,NA,0.028,"Compaction quantified, accounted for in reported section depths and bulk density",NA,0.05637619999999999,cts/sec/kg,59.91300785,16.00628524,105.7974166,14.58647096,Bq/kg,48.86428896,4.310982066,Bq/kg,excess pb210 has been decay corrected for pb210 half life and number of days between core collection and measurement. pb210/214 se is in units of sd/kg
Poppe_et_al_2024,SCS-RM,SCS-RM-C1-1556,gouge auger core,16.44,18.5,SCS-RM-C1 16-18,0.39,0.173,NA,0.028,"Compaction quantified, accounted for in reported section depths and bulk density",NA,0.253031,cts/sec/kg,67.34284801,16.4744135,108.4195398,15.05602712,Bq/kg,44.4097281,4.303657475,Bq/kg,excess pb210 has been decay corrected for pb210 half life and number of days between core collection and measurement. pb210/214 se is in units of sd/kg
Poppe_et_al_2024,SCS-RM,SCS-RM-C1-1556,gouge auger core,18.5,20.56,SCS-RM-C1 18-20,0.66,0.122,NA,0.028,"Compaction quantified, accounted for in reported section depths and bulk density",NA,0.193494,cts/sec/kg,31.18722783,12.50018346,74.25542634,11.07844649,Bq/kg,44.61682243,4.288358712,Bq/kg,excess pb210 has been decay corrected for pb210 half life and number of days between core collection and measurement. pb210/214 se is in units of sd/kg
Poppe_et_al_2024,SCS-RM,SCS-RM-C1-1556,gouge auger core,20.56,22.61,SCS-RM-C1 20-22,0.66,0.113,NA,0.028,"Compaction quantified, accounted for in reported section depths and bulk density",NA,0.267253,cts/sec/kg,-4.901854971,10.40366557,48.7860443,8.662529068,Bq/kg,53.44489162,4.767736219,Bq/kg,excess pb210 has been decay corrected for pb210 half life and number of days between core collection and measurement. pb210/214 se is in units of sd/kg
Poppe_et_al_2024,SCS-RM,SCS-RM-C1-1556,gouge auger core,22.61,24.67,SCS-RM-C1 22-24,0.97,0.092,NA,0.028,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,excess pb210 has been decay corrected for pb210 half life and number of days between core collection and measurement. pb210/214 se is in units of sd/kg
Poppe_et_al_2024,SCS-RM,SCS-RM-C1-1556,gouge auger core,24.67,26.72,SCS-RM-C1 24-26,0.85,0.083,NA,0.028,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,excess pb210 has been decay corrected for pb210 half life and number of days between core collection and measurement. pb210/214 se is in units of sd/kg
Poppe_et_al_2024,SCS-RM,SCS-RM-C1-1556,gouge auger core,26.72,28.78,SCS-RM-C1 26-28,0.7,0.084,NA,0.028,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,excess pb210 has been decay corrected for pb210 half life and number of days between core collection and measurement. pb210/214 se is in units of sd/kg
Poppe_et_al_2024,SCS-RM,SCS-RM-C1-1556,gouge auger core,28.78,30.83,SCS-RM-C1 28-30,0.85,0.081,NA,0.028,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,excess pb210 has been decay corrected for pb210 half life and number of days between core collection and measurement. pb210/214 se is in units of sd/kg
Poppe_et_al_2024,SCS-RM,SCS-RM-C1-1556,gouge auger core,30.83,32.89,SCS-RM-C1 30-32,0.74,0.081,NA,0.028,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,SCS-RM,SCS-RM-C1-1556,gouge auger core,32.89,34.94,SCS-RM-C1 32-34,0.82,0.088,NA,0.028,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,SCS-RM,SCS-RM-C1-1556,gouge auger core,34.94,37,SCS-RM-C1 34-36,0.73,0.078,NA,0.028,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,SCS-RM,SCS-RM-C1-1556,gouge auger core,37,39.06,SCS-RM-C1 36-38,0.86,0.074,NA,0.028,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,SCS-RM,SCS-RM-C1-1556,gouge auger core,39.06,41.11,SCS-RM-C1 38-40,0.78,0.077,NA,0.028,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,SCS-RM,SCS-RM-C1-1556,gouge auger core,41.11,43.17,SCS-RM-C1 40-42,0.73,NA,NA,0.028,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,SCS-RM,SCS-RM-C1-1556,gouge auger core,43.17,45.22,SCS-RM-C1 42-44,0.97,NA,NA,0.028,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,SCS-RM,SCS-RM-C1-1556,gouge auger core,45.22,47.28,SCS-RM-C1 44-46,0.88,NA,NA,0.028,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,SCS-RM,SCS-RM-C1-1556,gouge auger core,47.28,49.33,SCS-RM-C1 46-48,1.03,NA,NA,0.028,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,SCS-RM,SCS-RM-C1-1556,gouge auger core,49.33,51.39,SCS-RM-C1 48-50,0.99,NA,NA,0.028,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,KAN-RM,KAN-RM-C3-1559,gouge auger core,0,2,KAN C3 0-2,0.38279416395985694,NA,NA,0,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Poppe_et_al_2024,KAN-RM,KAN-RM-C3-1559,gouge auger core,2,4,KAN C3 2-4,0.44026678229859695,NA,NA,0,"Compaction quantified, accounted for in reported section depths and bulk density",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
