study_id,site_id,core_id,method_id,depth_min,depth_max,dry_bulk_density,fraction_carbon
Cifuentes_et_al_2024_ElSalvador,Punta_de_La_Barrita,Punta_de_La_Barrita_13_2,single set of methods,100,200,1.30024356297843,0.0012
Cifuentes_et_al_2024_ElSalvador,Punta_de_La_Barrita,Punta_de_La_Barrita_13_3,single set of methods,0,15,1.39594641614475,0.0167
Cifuentes_et_al_2024_ElSalvador,Punta_de_La_Barrita,Punta_de_La_Barrita_13_3,single set of methods,15,30,1.20396659707724,0.0064
Cifuentes_et_al_2024_ElSalvador,Punta_de_La_Barrita,Punta_de_La_Barrita_13_3,single set of methods,30,50,1.43206332637439,0.0026
Cifuentes_et_al_2024_ElSalvador,Punta_de_La_Barrita,Punta_de_La_Barrita_13_3,single set of methods,50,100,1.31818023660404,0.0013
Cifuentes_et_al_2024_ElSalvador,Punta_de_La_Barrita,Punta_de_La_Barrita_13_3,single set of methods,100,200,1.41866736256089,6e-4
Cifuentes_et_al_2024_ElSalvador,Punta_de_La_Barrita,Punta_de_La_Barrita_13_4,single set of methods,0,15,1.00013917884482,0.0134
Cifuentes_et_al_2024_ElSalvador,Punta_de_La_Barrita,Punta_de_La_Barrita_13_4,single set of methods,15,30,1.48630828114127,0.0118
Cifuentes_et_al_2024_ElSalvador,Punta_de_La_Barrita,Punta_de_La_Barrita_13_4,single set of methods,30,50,1.71311760612387,0.0062
Cifuentes_et_al_2024_ElSalvador,Punta_de_La_Barrita,Punta_de_La_Barrita_13_4,single set of methods,50,100,1.42110299234516,8e-4
Cifuentes_et_al_2024_ElSalvador,Punta_de_La_Barrita,Punta_de_La_Barrita_13_4,single set of methods,100,200,1.14291927627001,0.0016
Cifuentes_et_al_2024_ElSalvador,Punta_de_La_Barrita,Punta_de_La_Barrita_13_5,single set of methods,0,15,1.0919276270007,0.0086
Cifuentes_et_al_2024_ElSalvador,Punta_de_La_Barrita,Punta_de_La_Barrita_13_5,single set of methods,15,30,1.38509046624913,0.0058
Cifuentes_et_al_2024_ElSalvador,Punta_de_La_Barrita,Punta_de_La_Barrita_13_5,single set of methods,30,50,1.6964335421016,9e-4
Cifuentes_et_al_2024_ElSalvador,Punta_de_La_Barrita,Punta_de_La_Barrita_13_5,single set of methods,50,100,1.55210508002784,5e-4
Cifuentes_et_al_2024_ElSalvador,Punta_de_La_Barrita,Punta_de_La_Barrita_13_5,single set of methods,100,200,1.62780097425191,0.0016
Cifuentes_et_al_2024_ElSalvador,Punta_de_La_Barrita,Punta_de_La_Barrita_13_6,single set of methods,0,15,1.39276270006959,0.0151
Cifuentes_et_al_2024_ElSalvador,Punta_de_La_Barrita,Punta_de_La_Barrita_13_6,single set of methods,15,30,1.26706680584551,0.0077
Cifuentes_et_al_2024_ElSalvador,Punta_de_La_Barrita,Punta_de_La_Barrita_13_6,single set of methods,30,50,1.35186151704941,0.0092
Cifuentes_et_al_2024_ElSalvador,Punta_de_La_Barrita,Punta_de_La_Barrita_13_6,single set of methods,50,100,1.25916840640223,0.0046
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_14_1,single set of methods,0,15,1.17625260960334,0.011000000000000001
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_14_1,single set of methods,15,30,1.02994084899095,0.0040999999999999995
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_14_1,single set of methods,30,50,1.04359777313848,0.0022
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_14_1,single set of methods,50,100,1.22976687543493,7.000000000000001e-4
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_14_2,single set of methods,0,15,1.17827070285317,0.011899999999999999
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_14_2,single set of methods,15,30,1.0919972164231,0.0072
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_14_2,single set of methods,30,50,0.999043145441893,0.0046
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_14_2,single set of methods,50,100,0.818458594293667,4e-4
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_14_3,single set of methods,0,15,1.11468336812804,0.011000000000000001
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_14_3,single set of methods,15,30,1.18818719554628,7.000000000000001e-4
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_14_3,single set of methods,30,50,1.36329157967989,9e-4
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_14_3,single set of methods,50,100,0.976548364648574,0.001
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_14_3,single set of methods,100,200,0.948608211551844,0.042699999999999995
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_14_4,single set of methods,0,15,1.24786012526096,0.0113
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_14_4,single set of methods,15,30,0.917258176757133,0.0033
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_14_4,single set of methods,30,50,0.779784272790536,0.0018
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_14_4,single set of methods,50,100,1.15995128740431,3e-4
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_14_5,single set of methods,0,15,1.14229297146834,0.013300000000000001
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_14_5,single set of methods,15,30,1.09860821155184,0.0085
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_14_5,single set of methods,30,50,1.03735212247738,0.0040999999999999995
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_14_5,single set of methods,50,100,0.943580375782881,0.0018
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_14_6,single set of methods,0,15,0.97249478079332,0.019799999999999998
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_14_6,single set of methods,15,30,0.971903270702853,0.006999999999999999
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_14_6,single set of methods,30,50,1.2294537230341,8e-4
Cifuentes_et_al_2024_ElSalvador,Sisiguayo,Sisiguayo_14_6,single set of methods,50,100,1.29949547668754,0.0011
Cifuentes_et_al_2024_ElSalvador,El_Aguaje_Escuincla,El_Aguaje_Escuincla_15_1,single set of methods,0,15,0.974391092553932,0.027200000000000002
Cifuentes_et_al_2024_ElSalvador,El_Aguaje_Escuincla,El_Aguaje_Escuincla_15_1,single set of methods,15,30,0.990553235908142,0.0216
Cifuentes_et_al_2024_ElSalvador,El_Aguaje_Escuincla,El_Aguaje_Escuincla_15_1,single set of methods,30,50,1.13171537926235,0.0129
Cifuentes_et_al_2024_ElSalvador,El_Aguaje_Escuincla,El_Aguaje_Escuincla_15_1,single set of methods,50,100,1.12736604036187,0.004699999999999999
Cifuentes_et_al_2024_ElSalvador,El_Aguaje_Escuincla,El_Aguaje_Escuincla_15_2,single set of methods,0,15,0.870876826722338,0.030899999999999997
Cifuentes_et_al_2024_ElSalvador,El_Aguaje_Escuincla,El_Aguaje_Escuincla_15_2,single set of methods,15,30,0.915240083507307,0.0218
Cifuentes_et_al_2024_ElSalvador,El_Aguaje_Escuincla,El_Aguaje_Escuincla_15_2,single set of methods,30,50,1.08187195546277,0.0038
Cifuentes_et_al_2024_ElSalvador,El_Aguaje_Escuincla,El_Aguaje_Escuincla_15_2,single set of methods,50,100,0.785925539318024,0.0027
Cifuentes_et_al_2024_ElSalvador,El_Aguaje_Escuincla,El_Aguaje_Escuincla_15_3,single set of methods,0,15,0.857759220598469,0.0252
Cifuentes_et_al_2024_ElSalvador,El_Aguaje_Escuincla,El_Aguaje_Escuincla_15_3,single set of methods,15,30,1.04204940848991,0.0086
Cifuentes_et_al_2024_ElSalvador,El_Aguaje_Escuincla,El_Aguaje_Escuincla_15_3,single set of methods,30,50,0.727905358385526,0.0012
Cifuentes_et_al_2024_ElSalvador,El_Aguaje_Escuincla,El_Aguaje_Escuincla_15_3,single set of methods,50,100,1.04946068197634,4e-4
Cifuentes_et_al_2024_ElSalvador,El_Aguaje_Escuincla,El_Aguaje_Escuincla_15_4,single set of methods,0,15,0.863587334725122,0.0297
Cifuentes_et_al_2024_ElSalvador,El_Aguaje_Escuincla,El_Aguaje_Escuincla_15_4,single set of methods,15,30,0.968684759916493,0.0223
Cifuentes_et_al_2024_ElSalvador,El_Aguaje_Escuincla,El_Aguaje_Escuincla_15_4,single set of methods,30,50,0.785421016005567,0.014499999999999999
Cifuentes_et_al_2024_ElSalvador,El_Aguaje_Escuincla,El_Aguaje_Escuincla_15_4,single set of methods,50,100,1.07494780793319,9e-4
Cifuentes_et_al_2024_ElSalvador,El_Aguaje_Escuincla,El_Aguaje_Escuincla_15_5,single set of methods,0,15,0.911221294363257,0.026099999999999998
Cifuentes_et_al_2024_ElSalvador,El_Aguaje_Escuincla,El_Aguaje_Escuincla_15_5,single set of methods,15,30,0.988135003479471,0.0187
Cifuentes_et_al_2024_ElSalvador,El_Aguaje_Escuincla,El_Aguaje_Escuincla_15_5,single set of methods,30,50,0.945772442588727,0.0028000000000000004
Cifuentes_et_al_2024_ElSalvador,El_Aguaje_Escuincla,El_Aguaje_Escuincla_15_5,single set of methods,50,100,0.937282533054976,0.0011
Cifuentes_et_al_2024_ElSalvador,El_Aguaje_Escuincla,El_Aguaje_Escuincla_15_6,single set of methods,0,15,0.931750173973556,0.0248
Cifuentes_et_al_2024_ElSalvador,El_Aguaje_Escuincla,El_Aguaje_Escuincla_15_6,single set of methods,15,30,0.992275574112735,0.0206
Cifuentes_et_al_2024_ElSalvador,El_Aguaje_Escuincla,El_Aguaje_Escuincla_15_6,single set of methods,30,50,0.887125956854558,0.0055000000000000005
Cifuentes_et_al_2024_ElSalvador,El_Aguaje_Escuincla,El_Aguaje_Escuincla_15_6,single set of methods,50,100,1.0857341684064,0.0028000000000000004
Cifuentes_et_al_2024_ElSalvador,Salinas_del_Potrero,Salinas_del_Potrero_16_1,single set of methods,0,15,0.721346555323591,0.0316
Cifuentes_et_al_2024_ElSalvador,Salinas_del_Potrero,Salinas_del_Potrero_16_1,single set of methods,15,30,1.28703897007655,0.0152
Cifuentes_et_al_2024_ElSalvador,Salinas_del_Potrero,Salinas_del_Potrero_16_1,single set of methods,30,50,1.25231384829506,0.010700000000000001
Cifuentes_et_al_2024_ElSalvador,Salinas_del_Potrero,Salinas_del_Potrero_16_1,single set of methods,50,100,0.721590118302018,0.0417
Cifuentes_et_al_2024_ElSalvador,Salinas_del_Potrero,Salinas_del_Potrero_16_1,single set of methods,100,200,1.28943980514962,9e-4
Cifuentes_et_al_2024_ElSalvador,Salinas_del_Potrero,Salinas_del_Potrero_16_2,single set of methods,0,15,0.658368128044537,0.0254
Cifuentes_et_al_2024_ElSalvador,Salinas_del_Potrero,Salinas_del_Potrero_16_2,single set of methods,15,30,0.798869171885873,0.0305
Cifuentes_et_al_2024_ElSalvador,Salinas_del_Potrero,Salinas_del_Potrero_16_2,single set of methods,30,50,0.896955462769659,0.0173
Cifuentes_et_al_2024_ElSalvador,Salinas_del_Potrero,Salinas_del_Potrero_16_2,single set of methods,50,100,1.14185803757829,0.0014000000000000002
Cifuentes_et_al_2024_ElSalvador,Salinas_del_Potrero,Salinas_del_Potrero_16_2,single set of methods,100,200,1.14121433542102,0.0028000000000000004
Cifuentes_et_al_2024_ElSalvador,Salinas_del_Potrero,Salinas_del_Potrero_16_3,single set of methods,0,15,0.826322199025748,0.022099999999999998
Cifuentes_et_al_2024_ElSalvador,Salinas_del_Potrero,Salinas_del_Potrero_16_3,single set of methods,15,30,1.05601948503827,0.023399999999999997
Cifuentes_et_al_2024_ElSalvador,Salinas_del_Potrero,Salinas_del_Potrero_16_3,single set of methods,30,50,1.13736951983299,0.016
Cifuentes_et_al_2024_ElSalvador,Salinas_del_Potrero,Salinas_del_Potrero_16_3,single set of methods,50,100,1.24319763395964,0.008
Cifuentes_et_al_2024_ElSalvador,Salinas_del_Potrero,Salinas_del_Potrero_16_3,single set of methods,100,200,1.02197286012526,0.001
Cifuentes_et_al_2024_ElSalvador,Salinas_del_Potrero,Salinas_del_Potrero_16_4,single set of methods,0,15,1.05789839944328,0.0101
Cifuentes_et_al_2024_ElSalvador,Salinas_del_Potrero,Salinas_del_Potrero_16_4,single set of methods,15,30,1.17701809324983,0.011399999999999999
Cifuentes_et_al_2024_ElSalvador,Salinas_del_Potrero,Salinas_del_Potrero_16_4,single set of methods,30,50,1.06223034098817,0.0176
Cifuentes_et_al_2024_ElSalvador,Salinas_del_Potrero,Salinas_del_Potrero_16_4,single set of methods,50,100,0.978618649965205,0.0070999999999999995
Cifuentes_et_al_2024_ElSalvador,Salinas_del_Potrero,Salinas_del_Potrero_16_4,single set of methods,100,200,1.08674321503132,0.0021
Cifuentes_et_al_2024_ElSalvador,Salinas_del_Potrero,Salinas_del_Potrero_16_5,single set of methods,0,15,0.771363952679193,0.0219
Cifuentes_et_al_2024_ElSalvador,Salinas_del_Potrero,Salinas_del_Potrero_16_5,single set of methods,15,30,0.762265135699374,0.018799999999999997
Cifuentes_et_al_2024_ElSalvador,Salinas_del_Potrero,Salinas_del_Potrero_16_5,single set of methods,30,50,0.948851774530271,0.0216
Cifuentes_et_al_2024_ElSalvador,Salinas_del_Potrero,Salinas_del_Potrero_16_5,single set of methods,50,100,0.990883785664579,0.013500000000000002
Cifuentes_et_al_2024_ElSalvador,Salinas_del_Potrero,Salinas_del_Potrero_16_5,single set of methods,100,200,1.49043145441893,0.0194
Cifuentes_et_al_2024_ElSalvador,Salinas_del_Potrero,Salinas_del_Potrero_16_6,single set of methods,0,15,0.684272790535838,0.037599999999999995
Cifuentes_et_al_2024_ElSalvador,Salinas_del_Potrero,Salinas_del_Potrero_16_6,single set of methods,15,30,0.784655532359081,0.026000000000000002
Cifuentes_et_al_2024_ElSalvador,Salinas_del_Potrero,Salinas_del_Potrero_16_6,single set of methods,30,50,1.1490779401531,0.0027
Cifuentes_et_al_2024_ElSalvador,Salinas_del_Potrero,Salinas_del_Potrero_16_6,single set of methods,50,100,1.07921016005567,0.0015
Cifuentes_et_al_2024_ElSalvador,Salinas_del_Potrero,Salinas_del_Potrero_16_6,single set of methods,100,200,0.682707028531663,0.0437
Cifuentes_et_al_2024_ElSalvador,San_Hilario,San_Hilario_17_1,single set of methods,0,15,0.798625608907446,0.0195
Cifuentes_et_al_2024_ElSalvador,San_Hilario,San_Hilario_17_1,single set of methods,15,30,1.15859429366736,0.0091
Cifuentes_et_al_2024_ElSalvador,San_Hilario,San_Hilario_17_1,single set of methods,30,50,1.03684759916493,0.006
Cifuentes_et_al_2024_ElSalvador,San_Hilario,San_Hilario_17_1,single set of methods,50,100,1.41097773138483,0.0067
Cifuentes_et_al_2024_ElSalvador,San_Hilario,San_Hilario_17_1,single set of methods,100,200,0.945285316631872,0.005699999999999999
Cifuentes_et_al_2024_ElSalvador,San_Hilario,San_Hilario_17_2,single set of methods,0,15,1.13220250521921,0.013000000000000001
Cifuentes_et_al_2024_ElSalvador,San_Hilario,San_Hilario_17_2,single set of methods,15,30,1.05579331941545,0.01
Cifuentes_et_al_2024_ElSalvador,San_Hilario,San_Hilario_17_2,single set of methods,30,50,1.06957202505219,0.0069
Cifuentes_et_al_2024_ElSalvador,San_Hilario,San_Hilario_17_2,single set of methods,50,100,1.45461029923452,0.0021
Cifuentes_et_al_2024_ElSalvador,San_Hilario,San_Hilario_17_2,single set of methods,100,200,1.22881002087683,0.0017000000000000001
Cifuentes_et_al_2024_ElSalvador,San_Hilario,San_Hilario_17_3,single set of methods,0,15,0.767432150313152,0.019799999999999998
Cifuentes_et_al_2024_ElSalvador,San_Hilario,San_Hilario_17_3,single set of methods,15,30,0.740031315240084,0.0222
Cifuentes_et_al_2024_ElSalvador,San_Hilario,San_Hilario_17_3,single set of methods,30,50,0.961569241475296,0.0087
Cifuentes_et_al_2024_ElSalvador,San_Hilario,San_Hilario_17_3,single set of methods,50,100,1.35786360473208,0.0039000000000000003
Cifuentes_et_al_2024_ElSalvador,San_Hilario,San_Hilario_17_3,single set of methods,100,200,1.35751565762004,0.0028000000000000004
Cifuentes_et_al_2024_ElSalvador,San_Hilario,San_Hilario_17_4,single set of methods,0,15,0.983698677800974,0.0129
Cifuentes_et_al_2024_ElSalvador,San_Hilario,San_Hilario_17_4,single set of methods,15,30,0.868180236604036,0.014499999999999999
Cifuentes_et_al_2024_ElSalvador,San_Hilario,San_Hilario_17_4,single set of methods,30,50,0.930027835768963,0.0123
Cifuentes_et_al_2024_ElSalvador,San_Hilario,San_Hilario_17_4,single set of methods,50,100,1.0550452331245599,0.005600000000000001
Cifuentes_et_al_2024_ElSalvador,San_Hilario,San_Hilario_17_4,single set of methods,100,200,1.24417188587335,0.0029
Cifuentes_et_al_2024_ElSalvador,San_Hilario,San_Hilario_17_5,single set of methods,0,15,1.09627696590118,0.0126
Cifuentes_et_al_2024_ElSalvador,San_Hilario,San_Hilario_17_5,single set of methods,15,30,1.07818371607516,0.0128
Cifuentes_et_al_2024_ElSalvador,San_Hilario,San_Hilario_17_5,single set of methods,30,50,0.923086290883786,0.0098
Cifuentes_et_al_2024_ElSalvador,San_Hilario,San_Hilario_17_5,single set of methods,50,100,1.09872999304106,0.0077
Cifuentes_et_al_2024_ElSalvador,San_Hilario,San_Hilario_17_5,single set of methods,100,200,0.96767571329158,0.0051
Cifuentes_et_al_2024_ElSalvador,San_Hilario,San_Hilario_17_6,single set of methods,0,15,0.682863604732081,0.0163
Cifuentes_et_al_2024_ElSalvador,San_Hilario,San_Hilario_17_6,single set of methods,15,30,0.82232080723730006,0.0195
Cifuentes_et_al_2024_ElSalvador,San_Hilario,San_Hilario_17_6,single set of methods,30,50,1.13248086290884,0.0076
Cifuentes_et_al_2024_ElSalvador,San_Hilario,San_Hilario_17_6,single set of methods,50,100,1.45869867780097,0.0023
Cifuentes_et_al_2024_ElSalvador,San_Hilario,San_Hilario_17_6,single set of methods,100,200,1.3035316631872,0.005699999999999999
Cifuentes_et_al_2024_ElSalvador,Arco_del_Espino,Arco_del_Espino_18_1,single set of methods,0,15,1.16673625608907,0.023399999999999997
Cifuentes_et_al_2024_ElSalvador,Arco_del_Espino,Arco_del_Espino_18_1,single set of methods,15,30,0.762091162143354,0.021
Cifuentes_et_al_2024_ElSalvador,Arco_del_Espino,Arco_del_Espino_18_1,single set of methods,30,50,1.41581419624217,0.0069
Cifuentes_et_al_2024_ElSalvador,Arco_del_Espino,Arco_del_Espino_18_1,single set of methods,50,100,0.963778705636743,0.0025
Cifuentes_et_al_2024_ElSalvador,Arco_del_Espino,Arco_del_Espino_18_1,single set of methods,100,200,0.974565066109951,0.0096
Cifuentes_et_al_2024_ElSalvador,Arco_del_Espino,Arco_del_Espino_18_2,single set of methods,0,15,1.03869171885873,0.022099999999999998
Cifuentes_et_al_2024_ElSalvador,Arco_del_Espino,Arco_del_Espino_18_2,single set of methods,15,30,0.843110647181629,0.0149
Cifuentes_et_al_2024_ElSalvador,Arco_del_Espino,Arco_del_Espino_18_2,single set of methods,30,50,1.07117258176757,0.0037
Cifuentes_et_al_2024_ElSalvador,Arco_del_Espino,Arco_del_Espino_18_2,single set of methods,50,100,1.13256784968685,0.0131
Cifuentes_et_al_2024_ElSalvador,Arco_del_Espino,Arco_del_Espino_18_2,single set of methods,100,200,0.763117606123869,0.0109
Cifuentes_et_al_2024_ElSalvador,Arco_del_Espino,Arco_del_Espino_18_3,single set of methods,0,15,0.837178148921364,0.0183
Cifuentes_et_al_2024_ElSalvador,Arco_del_Espino,Arco_del_Espino_18_3,single set of methods,15,30,1.17642658315936,0.015
Cifuentes_et_al_2024_ElSalvador,Arco_del_Espino,Arco_del_Espino_18_3,single set of methods,30,50,0.889318023660404,0.0029
Cifuentes_et_al_2024_ElSalvador,Arco_del_Espino,Arco_del_Espino_18_3,single set of methods,50,100,0.950017397355602,0.0172
Cifuentes_et_al_2024_ElSalvador,Arco_del_Espino,Arco_del_Espino_18_3,single set of methods,100,200,0.995650661099513,0.016
Cifuentes_et_al_2024_ElSalvador,Arco_del_Espino,Arco_del_Espino_18_4,single set of methods,0,15,0.608785664578984,0.024700000000000003
Cifuentes_et_al_2024_ElSalvador,Arco_del_Espino,Arco_del_Espino_18_4,single set of methods,15,30,0.780845511482255,0.018799999999999997
Cifuentes_et_al_2024_ElSalvador,Arco_del_Espino,Arco_del_Espino_18_4,single set of methods,30,50,1.3347773138483,0.0017000000000000001
Cifuentes_et_al_2024_ElSalvador,Arco_del_Espino,Arco_del_Espino_18_4,single set of methods,50,100,1.13195894224078,0.0045000000000000005
Cifuentes_et_al_2024_ElSalvador,Arco_del_Espino,Arco_del_Espino_18_4,single set of methods,100,200,1.46715379262352,0.0067
Cifuentes_et_al_2024_ElSalvador,Arco_del_Espino,Arco_del_Espino_18_5,single set of methods,0,15,0.868667362560891,0.0242
Cifuentes_et_al_2024_ElSalvador,Arco_del_Espino,Arco_del_Espino_18_5,single set of methods,15,30,1.01487473903967,0.0223
Cifuentes_et_al_2024_ElSalvador,Arco_del_Espino,Arco_del_Espino_18_5,single set of methods,30,50,1.61464857341684,0.0158
Cifuentes_et_al_2024_ElSalvador,Arco_del_Espino,Arco_del_Espino_18_5,single set of methods,50,100,1.35680236604036,0.0055000000000000005
Cifuentes_et_al_2024_ElSalvador,Arco_del_Espino,Arco_del_Espino_18_5,single set of methods,100,200,1.29632915796799,0.005600000000000001
Cifuentes_et_al_2024_ElSalvador,Arco_del_Espino,Arco_del_Espino_18_6,single set of methods,0,15,1.03909185803758,0.0202
Cifuentes_et_al_2024_ElSalvador,Arco_del_Espino,Arco_del_Espino_18_6,single set of methods,15,30,1.07828810020877,0.0165
Cifuentes_et_al_2024_ElSalvador,Arco_del_Espino,Arco_del_Espino_18_6,single set of methods,30,50,1.27847947112039,0.018799999999999997
Cifuentes_et_al_2024_ElSalvador,Arco_del_Espino,Arco_del_Espino_18_6,single set of methods,50,100,1.07814892136395,0.0129
Cifuentes_et_al_2024_ElSalvador,Arco_del_Espino,Arco_del_Espino_18_6,single set of methods,100,200,1.07239039665971,0.015
Cifuentes_et_al_2024_ElSalvador,Cooperativa_Los_Piñalitos_El_Aguaje,Cooperativa_Los_Piñalitos_El_Aguaje_19_1,single set of methods,0,15,1.02161538461538,0.0064
Cifuentes_et_al_2024_ElSalvador,Cooperativa_Los_Piñalitos_El_Aguaje,Cooperativa_Los_Piñalitos_El_Aguaje_19_1,single set of methods,15,30,1.13069230769231,0.0049
Cifuentes_et_al_2024_ElSalvador,Cooperativa_Los_Piñalitos_El_Aguaje,Cooperativa_Los_Piñalitos_El_Aguaje_19_1,single set of methods,30,50,1.07838461538462,0.0019
Cifuentes_et_al_2024_ElSalvador,Cooperativa_Los_Piñalitos_El_Aguaje,Cooperativa_Los_Piñalitos_El_Aguaje_19_1,single set of methods,50,100,1.28484615384615,7.000000000000001e-4
Cifuentes_et_al_2024_ElSalvador,Cooperativa_Los_Piñalitos_El_Aguaje,Cooperativa_Los_Piñalitos_El_Aguaje_19_2,single set of methods,0,15,0.731153846153846,0.0067
Cifuentes_et_al_2024_ElSalvador,Cooperativa_Los_Piñalitos_El_Aguaje,Cooperativa_Los_Piñalitos_El_Aguaje_19_2,single set of methods,15,30,0.918538461538462,0.0026
Cifuentes_et_al_2024_ElSalvador,Cooperativa_Los_Piñalitos_El_Aguaje,Cooperativa_Los_Piñalitos_El_Aguaje_19_2,single set of methods,30,50,0.948307692307692,0.0023
Cifuentes_et_al_2024_ElSalvador,Cooperativa_Los_Piñalitos_El_Aguaje,Cooperativa_Los_Piñalitos_El_Aguaje_19_2,single set of methods,50,100,1.16792307692308,8e-4
Cifuentes_et_al_2024_ElSalvador,Cooperativa_Los_Piñalitos_El_Aguaje,Cooperativa_Los_Piñalitos_El_Aguaje_19_3,single set of methods,0,15,0.628076923076923,0.0069
Cifuentes_et_al_2024_ElSalvador,Cooperativa_Los_Piñalitos_El_Aguaje,Cooperativa_Los_Piñalitos_El_Aguaje_19_3,single set of methods,15,30,0.72823076923077,0.0034000000000000002
Cifuentes_et_al_2024_ElSalvador,Cooperativa_Los_Piñalitos_El_Aguaje,Cooperativa_Los_Piñalitos_El_Aguaje_19_3,single set of methods,30,50,0.79,8e-4
Cifuentes_et_al_2024_ElSalvador,Cooperativa_Los_Piñalitos_El_Aguaje,Cooperativa_Los_Piñalitos_El_Aguaje_19_3,single set of methods,50,100,1.21992307692308,9e-4
Cifuentes_et_al_2024_ElSalvador,Cooperativa_Los_Piñalitos_El_Aguaje,Cooperativa_Los_Piñalitos_El_Aguaje_19_4,single set of methods,0,15,0.78423076923077,0.0086
Cifuentes_et_al_2024_ElSalvador,Cooperativa_Los_Piñalitos_El_Aguaje,Cooperativa_Los_Piñalitos_El_Aguaje_19_4,single set of methods,15,30,0.748153846153846,0.0034000000000000002
Cifuentes_et_al_2024_ElSalvador,Cooperativa_Los_Piñalitos_El_Aguaje,Cooperativa_Los_Piñalitos_El_Aguaje_19_4,single set of methods,30,50,0.972846153846154,0.0016
Cifuentes_et_al_2024_ElSalvador,Cooperativa_Los_Piñalitos_El_Aguaje,Cooperativa_Los_Piñalitos_El_Aguaje_19_4,single set of methods,50,100,1.39261538461538,0.001
Cifuentes_et_al_2024_ElSalvador,Cooperativa_Los_Piñalitos_El_Aguaje,Cooperativa_Los_Piñalitos_El_Aguaje_19_5,single set of methods,0,15,0.743692307692308,0.008100000000000001
Cifuentes_et_al_2024_ElSalvador,Cooperativa_Los_Piñalitos_El_Aguaje,Cooperativa_Los_Piñalitos_El_Aguaje_19_5,single set of methods,15,30,0.943923076923077,0.0043
Cifuentes_et_al_2024_ElSalvador,Cooperativa_Los_Piñalitos_El_Aguaje,Cooperativa_Los_Piñalitos_El_Aguaje_19_5,single set of methods,30,50,0.984615384615384,0.0023
Cifuentes_et_al_2024_ElSalvador,Cooperativa_Los_Piñalitos_El_Aguaje,Cooperativa_Los_Piñalitos_El_Aguaje_19_5,single set of methods,50,100,0.782230769230769,0.0027
Cifuentes_et_al_2024_ElSalvador,Cooperativa_Los_Piñalitos_El_Aguaje,Cooperativa_Los_Piñalitos_El_Aguaje_19_6,single set of methods,0,15,0.601153846153846,0.0121
Cifuentes_et_al_2024_ElSalvador,Cooperativa_Los_Piñalitos_El_Aguaje,Cooperativa_Los_Piñalitos_El_Aguaje_19_6,single set of methods,15,30,0.640230769230769,0.0075
Cifuentes_et_al_2024_ElSalvador,Cooperativa_Los_Piñalitos_El_Aguaje,Cooperativa_Los_Piñalitos_El_Aguaje_19_6,single set of methods,30,50,0.901153846153846,0.0097
Cifuentes_et_al_2024_ElSalvador,Cooperativa_Los_Piñalitos_El_Aguaje,Cooperativa_Los_Piñalitos_El_Aguaje_19_6,single set of methods,50,100,1.13253846153846,0.0019
Cifuentes_et_al_2024_ElSalvador,Cooperativa_Los_Aguiluchos_El_Aguaje,Cooperativa_Los_Aguiluchos_El_Aguaje_20_1,single set of methods,0,15,0.874461538461538,0.0027
Cifuentes_et_al_2024_ElSalvador,Cooperativa_Los_Aguiluchos_El_Aguaje,Cooperativa_Los_Aguiluchos_El_Aguaje_20_1,single set of methods,15,30,0.815153846153846,0.0015
Cifuentes_et_al_2024_ElSalvador,Cooperativa_Los_Aguiluchos_El_Aguaje,Cooperativa_Los_Aguiluchos_El_Aguaje_20_1,single set of methods,30,50,1.15223076923077,5e-4
Cifuentes_et_al_2024_ElSalvador,Cooperativa_Los_Aguiluchos_El_Aguaje,Cooperativa_Los_Aguiluchos_El_Aguaje_20_1,single set of methods,50,100,1.48969230769231,4e-4
