study_id,site_id,plot_id,plot_area,longitude,latitude,year,month,day,harvest_or_allometry,genus,species,alive_or_dead,above_or_belowground,allometric_eq_present,plant_measurements_present
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_1,1000,-77.23978917,5.741345761,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_1,1000,-77.23978917,5.741345761,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_1,1000,-77.23978917,5.741345761,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_2,1000,-77.26685727,5.707042236,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_2,1000,-77.26685727,5.707042236,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_2,1000,-77.26685727,5.707042236,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_2,1000,-77.26685727,5.707042236,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_2,1000,-77.26685727,5.707042236,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_2,1000,-77.26685727,5.707042236,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_2,1000,-77.26685727,5.707042236,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_2,1000,-77.26685727,5.707042236,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_2,1000,-77.26685727,5.707042236,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_2,1000,-77.26685727,5.707042236,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_2,1000,-77.26685727,5.707042236,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_2,1000,-77.26685727,5.707042236,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_2,1000,-77.26685727,5.707042236,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_2,1000,-77.26685727,5.707042236,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_2,1000,-77.26685727,5.707042236,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_2,1000,-77.26685727,5.707042236,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_2,1000,-77.26685727,5.707042236,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_2,1000,-77.26685727,5.707042236,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_2,1000,-77.26685727,5.707042236,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_2,1000,-77.26685727,5.707042236,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_2,1000,-77.26685727,5.707042236,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_2,1000,-77.26685727,5.707042236,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_2,1000,-77.26685727,5.707042236,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_2,1000,-77.26685727,5.707042236,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_2,1000,-77.26685727,5.707042236,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_2,1000,-77.26685727,5.707042236,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_2,1000,-77.26685727,5.707042236,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_2,1000,-77.26685727,5.707042236,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_2,1000,-77.26685727,5.707042236,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_2,1000,-77.26685727,5.707042236,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_2,1000,-77.26685727,5.707042236,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_2,1000,-77.26685727,5.707042236,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_2,1000,-77.26685727,5.707042236,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_2,1000,-77.26685727,5.707042236,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_2,1000,-77.26685727,5.707042236,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_2,1000,-77.26685727,5.707042236,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_2,1000,-77.26685727,5.707042236,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_2,1000,-77.26685727,5.707042236,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_2,1000,-77.26685727,5.707042236,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_2,1000,-77.26685727,5.707042236,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_2,1000,-77.26685727,5.707042236,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_2,1000,-77.26685727,5.707042236,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_2,1000,-77.26685727,5.707042236,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_2,1000,-77.26685727,5.707042236,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_2,1000,-77.26685727,5.707042236,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_2,1000,-77.26685727,5.707042236,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_2,1000,-77.26685727,5.707042236,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_2,1000,-77.26685727,5.707042236,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_2,1000,-77.26685727,5.707042236,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_2,1000,-77.26685727,5.707042236,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_2,1000,-77.26685727,5.707042236,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_2,1000,-77.26685727,5.707042236,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_2,1000,-77.26685727,5.707042236,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_2,1000,-77.26685727,5.707042236,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_2,1000,-77.26685727,5.707042236,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_2,1000,-77.26685727,5.707042236,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_2,1000,-77.26685727,5.707042236,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_2,1000,-77.26685727,5.707042236,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_2,1000,-77.26685727,5.707042236,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_2,1000,-77.26685727,5.707042236,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_2,1000,-77.26685727,5.707042236,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_2,1000,-77.26685727,5.707042236,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_2,1000,-77.26685727,5.707042236,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_2,1000,-77.26685727,5.707042236,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_2,1000,-77.26685727,5.707042236,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_2,1000,-77.26685727,5.707042236,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_2,1000,-77.26685727,5.707042236,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_2,1000,-77.26685727,5.707042236,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_2,1000,-77.26685727,5.707042236,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_2,1000,-77.26685727,5.707042236,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_2,1000,-77.26685727,5.707042236,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_2,1000,-77.26685727,5.707042236,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_2,1000,-77.26685727,5.707042236,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_2,1000,-77.26685727,5.707042236,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_2,1000,-77.26685727,5.707042236,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_2,1000,-77.26685727,5.707042236,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_2,1000,-77.26685727,5.707042236,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_2,1000,-77.26685727,5.707042236,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_2,1000,-77.26685727,5.707042236,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_2,1000,-77.26685727,5.707042236,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_3,314,-77.24216,5.76477,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_3,314,-77.24216,5.76477,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_3,314,-77.24216,5.76477,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_3,314,-77.24216,5.76477,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_3,314,-77.24216,5.76477,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_3,314,-77.24216,5.76477,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_3,314,-77.24216,5.76477,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_3,314,-77.24216,5.76477,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_3,314,-77.24216,5.76477,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_3,314,-77.24216,5.76477,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_3,314,-77.24216,5.76477,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_3,314,-77.24216,5.76477,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_3,314,-77.24216,5.76477,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_3,314,-77.24216,5.76477,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_3,314,-77.24216,5.76477,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_3,314,-77.24216,5.76477,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_3,314,-77.24216,5.76477,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_3,314,-77.24216,5.76477,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_3,314,-77.24216,5.76477,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_3,314,-77.24216,5.76477,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_3,314,-77.24216,5.76477,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_3,314,-77.24216,5.76477,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_3,314,-77.24216,5.76477,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_3,314,-77.24216,5.76477,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_3,314,-77.24216,5.76477,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_3,314,-77.24216,5.76477,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_3,314,-77.24216,5.76477,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_3,314,-77.24216,5.76477,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_3,314,-77.24216,5.76477,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_3,314,-77.24216,5.76477,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_3,314,-77.24216,5.76477,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_3,314,-77.24216,5.76477,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_3,314,-77.24216,5.76477,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_3,314,-77.24216,5.76477,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_3,314,-77.24216,5.76477,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_3,314,-77.24216,5.76477,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_3,314,-77.24216,5.76477,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_3,314,-77.24216,5.76477,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_3,314,-77.24216,5.76477,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_3,314,-77.24216,5.76477,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_3,314,-77.24216,5.76477,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
Simard_et_al_2019,south_america_tropical_Pacific_Colombia_Ecuador,sitio_3,314,-77.24216,5.76477,2014,8,3,allometry,Rhizophora,mangle,alive,aboveground,no,yes
