date,version,study_id,site_id,core_id
2023-01-12,v1.0.0,Bouillon_et_al_2003,SB03 Coringa 1,M0117
2023-01-12,v1.0.0,Bouillon_et_al_2003,SB03 Coringa 2,M0118
2023-01-12,v1.0.0,Bouillon_et_al_2003,SB03 Coringa 3,M0119
2023-01-12,v1.0.0,Bouillon_et_al_2003,SB03 Coringa 4,M0120
2023-01-12,v1.0.0,Bouillon_et_al_2003,SB03 Coringa 5,M0121
2023-01-12,v1.0.0,Bouillon_et_al_2003,SB03 Coringa 6,M0122
2023-01-12,v1.0.0,Bouillon_et_al_2003,SB03 Coringa 7,M0123
2023-01-12,v1.0.0,Bouillon_et_al_2003,SB03 Coringa 8,M0124
2023-01-12,v1.0.0,Bouillon_et_al_2003,SB03 Coringa 9,M0125
2023-01-12,v1.0.0,Bouillon_et_al_2003,SB03 Coringa 10,M0126
2023-01-12,v1.0.0,Bouillon_et_al_2003,SB03 Coringa 11,M0127
2023-01-12,v1.0.0,Bouillon_et_al_2003,SB03 Coringa 12,M0128
2023-01-12,v1.0.0,Bouillon_et_al_2003,SB03 Coringa 13,M0129
2023-01-12,v1.0.0,Bouillon_et_al_2003,SB03 Coringa 14,M0130
2023-01-12,v1.0.0,Bouillon_et_al_2003,SB03 Coringa 15,M0131
2023-01-12,v1.0.0,Bouillon_et_al_2003,SB03 Coringa 16,M0132
2023-01-12,v1.0.0,Bouillon_et_al_2003,SB03 Coringa 17,M0133
2023-01-12,v1.0.0,Bouillon_et_al_2003,SB03 Coringa 18,M0134
2023-01-12,v1.0.0,Bouillon_et_al_2003,SB03 Coringa 19,M0135
2023-01-12,v1.0.0,Bouillon_et_al_2003,SB03 Coringa 20,M0136
2023-01-12,v1.0.0,Bouillon_et_al_2003,SB03 Coringa 21,M0137
2023-01-12,v1.0.0,Bouillon_et_al_2003,SB03 Coringa 22,M0138
2023-01-12,v1.0.0,Bouillon_et_al_2003,SB03 Coringa 23,M0139
2023-01-12,v1.0.0,Bouillon_et_al_2003,SB03 Galle Excoecarcia 1,M0140
2023-01-12,v1.0.0,Bouillon_et_al_2003,SB03 Galle Excoecarcia 2,M0141
2023-01-12,v1.0.0,Bouillon_et_al_2003,SB03 Galle Excoecarcia 3,M0142
2023-01-12,v1.0.0,Bouillon_et_al_2003,SB03 Galle Excoecarcia 4,M0143
2023-01-12,v1.0.0,Bouillon_et_al_2003,SB03 Galle Excoecarcia 5,M0144
2023-01-12,v1.0.0,Bouillon_et_al_2003,SB03 Galle Excoecarcia 6,M0145
2023-01-12,v1.0.0,Bouillon_et_al_2003,SB03 Galle Excoecarcia 7,M0146
2023-01-12,v1.0.0,Bouillon_et_al_2003,SB03 Galle Excoecarcia 8,M0147
2023-01-12,v1.0.0,Bouillon_et_al_2003,SB03 Galle Rhizophora 1,M0148
2023-01-12,v1.0.0,Bouillon_et_al_2003,SB03 Galle Rhizophora 2,M0149
2023-01-12,v1.0.0,Bouillon_et_al_2003,SB03 Galle Rhizophora 3,M0150
2023-01-12,v1.0.0,Bouillon_et_al_2003,SB03 Galle Rhizophora 4,M0151
2023-01-12,v1.0.0,Bouillon_et_al_2003,SB03 Galle Rhizophora 5,M0152
2023-01-12,v1.0.0,Bouillon_et_al_2003,SB03 Galle Rhizophora 6,M0153
2023-01-12,v1.0.0,Bouillon_et_al_2003,SB03 Galle Rhizophora 7,M0154
2023-01-12,v1.0.0,Bouillon_et_al_2003,SB03 Galle Rhizophora 8,M0155
2023-01-12,v1.0.0,Bouillon_et_al_2003,SB03 Pambala Avicennia 1,M0156
2023-01-12,v1.0.0,Bouillon_et_al_2003,SB03 Pambala Avicennia 2,M0157
2023-01-12,v1.0.0,Bouillon_et_al_2003,SB03 Pambala Avicennia 3,M0158
2023-01-12,v1.0.0,Bouillon_et_al_2003,SB03 Pambala Avicennia 4,M0159
2023-01-12,v1.0.0,Bouillon_et_al_2003,SB03 Pambala Avicennia 5,M0160
2023-01-12,v1.0.0,Bouillon_et_al_2003,SB03 Pambala Avicennia 6,M0161
2023-01-12,v1.0.0,Bouillon_et_al_2003,SB03 Pambala Avicennia 7,M0162
2023-01-12,v1.0.0,Bouillon_et_al_2003,SB03 Pambala Avicennia 8,M0163
2023-01-12,v1.0.0,Bouillon_et_al_2003,SB03 Pambala Rhizophora 1,M0164
2023-01-12,v1.0.0,Bouillon_et_al_2003,SB03 Pambala Rhizophora 2,M0165
2023-01-12,v1.0.0,Bouillon_et_al_2003,SB03 Pambala Rhizophora 3,M0166
2023-01-12,v1.0.0,Bouillon_et_al_2003,SB03 Pambala Rhizophora 4,M0167
2023-01-12,v1.0.0,Bouillon_et_al_2003,SB03 Pambala Rhizophora 5,M0168
2023-01-12,v1.0.0,Bouillon_et_al_2003,SB03 Pambala Rhizophora 6,M0169
2023-01-12,v1.0.0,Bouillon_et_al_2003,SB03 Pambala Rhizophora 7,M0170
2023-01-12,v1.0.0,Bouillon_et_al_2003,SB03 Pambala Rhizophora 8,M0171
2023-01-12,v1.0.0,Abino_et_al_2014,ACA14 Average,M0172
2023-01-12,v1.0.0,Adame_et_al_2013,MFA13 Isla Pitaya,M0173
2023-01-12,v1.0.0,Adame_et_al_2013,MFA13 Cayo Culebra,M0174
2023-01-12,v1.0.0,Adame_et_al_2013,MFA13 Hualaxtoc,M0175
2023-01-12,v1.0.0,Adame_et_al_2013,MFA13 Laguna Negra,M0176
2023-01-12,v1.0.0,Adame_et_al_2013,MFA13 Laguna Xamach,M0177
2023-01-12,v1.0.0,Adame_et_al_2013,MFA13 La Raya,M0178
2023-01-12,v1.0.0,Adame_et_al_2013,MFA13 El Playon,M0179
2023-01-12,v1.0.0,Andreetta_et_al_2014,AA14 AV1,M0180
2023-01-12,v1.0.0,Andreetta_et_al_2014,AA14 AV2,M0181
2023-01-12,v1.0.0,Andreetta_et_al_2014,AA14 AV3,M0182
2023-01-12,v1.0.0,Andreetta_et_al_2014,AA14 CER,M0183
2023-01-12,v1.0.0,Andreetta_et_al_2014,AA14 RHI,M0184
2023-01-12,v1.0.0,Banerjee_et_al_2012,KB12 Stn. 1,M0185
2023-01-12,v1.0.0,Banerjee_et_al_2012,KB12 Stn. 2,M0186
2023-01-12,v1.0.0,Banerjee_et_al_2012,KB12 Stn. 3,M0187
2023-01-12,v1.0.0,Banerjee_et_al_2012,KB12 Stn. 4,M0188
2023-01-12,v1.0.0,Banerjee_et_al_2012,KB12 Stn. 5,M0189
2023-01-12,v1.0.0,Banerjee_et_al_2012,KB12 Stn. 6,M0190
2023-01-12,v1.0.0,Banerjee_et_al_2012,KB12 Stn. 7,M0191
2023-01-12,v1.0.0,Banerjee_et_al_2012,KB12 Stn. 8,M0192
2023-01-12,v1.0.0,Banerjee_et_al_2012,KB12 Stn. 9,M0193
2023-01-12,v1.0.0,Banerjee_et_al_2012,KB12 Stn. 10,M0194
2023-01-12,v1.0.0,Banerjee_et_al_2012,KB12 Stn. 11,M0195
2023-01-12,v1.0.0,Banerjee_et_al_2012,KB12 Stn. 12,M0196
2023-01-12,v1.0.0,Banerjee_et_al_2012,KB12 Stn. 13,M0197
2023-01-12,v1.0.0,Banerjee_et_al_2012,KB12 Stn. 14,M0198
2023-01-12,v1.0.0,Bianchi_et_al_2012,TSB12 HI Mangrove 1,M0199
2023-01-12,v1.0.0,Bianchi_et_al_2012,TSB12 HI Mangrove 2,M0200
2023-01-12,v1.0.0,Bianchi_et_al_2012,TSB12 MI Mangrove 1,M0201
2023-01-12,v1.0.0,Bianchi_et_al_2012,TSB12 MI Mangrove 2,M0202
2023-01-12,v1.0.0,Chen_et_al_2012,GC12 LW,M0203
2023-01-12,v1.0.0,Chen_et_al_2012,GC12 MZ,M0204
2023-01-12,v1.0.0,Chen_et_al_2012,GC12 SW,M0205
2023-01-12,v1.0.0,Chen_et_al_2014,GC14 Likupang LW,M0206
2023-01-12,v1.0.0,Chen_et_al_2014,GC14 Likupang MZ,M0207
2023-01-12,v1.0.0,Chen_et_al_2014,GC14 Likupang SW,M0208
2023-01-12,v1.0.0,Chen_et_al_2014,GC14 Teremaal LW,M0209
2023-01-12,v1.0.0,Chen_et_al_2014,GC14 Teremaal MZ,M0210
2023-01-12,v1.0.0,Chen_et_al_2014,GC14 Teremaal SW,M0211
2023-01-12,v1.0.0,Chen_et_al_2014,GC14 Kema LW,M0212
2023-01-12,v1.0.0,Chen_et_al_2014,GC14 Kema MZ,M0213
2023-01-12,v1.0.0,Chen_et_al_2014,GC14 Kema SW,M0214
2023-01-12,v1.0.0,Dutta_et_al_2013,MKD13 ULZ,M0215
2023-01-12,v1.0.0,Dutta_et_al_2013,MKD13 MLZ,M0216
2023-01-12,v1.0.0,Dutta_et_al_2013,MKD13 LLZ,M0217
2023-01-12,v1.0.0,Gleason_and_Ewel_2002,SMG02 Average,M0218
2023-01-12,v1.0.0,Yuan_et_al_2014,HR14 Site 1,M0219
2023-01-12,v1.0.0,Yuan_et_al_2014,HR14 Site 2,M0220
2023-01-12,v1.0.0,Chanda_et_al_2013,AC13 JK LW,M0221
2023-01-12,v1.0.0,Chanda_et_al_2013,AC13 JK SW,M0222
2023-01-12,v1.0.0,Chanda_et_al_2013,AC13 HI LW,M0223
2023-01-12,v1.0.0,Chanda_et_al_2013,AC13 HI SW,M0224
2023-01-12,v1.0.0,Chen_et_al_2010,NFYT10 FT LW,M0225
2023-01-12,v1.0.0,Chen_et_al_2010,NFYT10 FT SW,M0226
2023-01-12,v1.0.0,Chen_et_al_2010,NFYT10 MP LW,M0227
2023-01-12,v1.0.0,Chen_et_al_2010,NFYT10 MP SW,M0228
2023-01-12,v1.0.0,Chen_et_al_2010,NFYT10 SKT LW,M0229
2023-01-12,v1.0.0,Chen_et_al_2010,NFYT10 SKT SW,M0230
2023-01-12,v1.0.0,Chen_et_al_2010,NFYT10 YSO SW,M0231
2023-01-12,v1.0.0,Chen_et_al_2010,NFYT10 YSO LW,M0232
2023-01-12,v1.0.0,Chen_et_al_2016,GC16 CPT,M0233
2023-01-12,v1.0.0,Chen_et_al_2016,GC16 XG,M0234
2023-01-12,v1.0.0,Chen_et_al_2016,GC16 HMI,M0235
2023-01-12,v1.0.0,Allen_et_al_2007,DEA07 Brisbane River,M0236
2023-01-12,v1.0.0,Leopold_et_al_2013,AL13 Rhizophora,M0237
2023-01-12,v1.0.0,Leopold_et_al_2013,AL13 Avicennia,M0238
2023-01-12,v1.0.0,Liu_et_al_2014,HL14 Gaogiao 1,M0239
2023-01-12,v1.0.0,Liu_et_al_2014,HL14 Gaogiao 2,M0240
2023-01-12,v1.0.0,Liu_et_al_2014,HL14 Gaogiao 3,M0241
2023-01-12,v1.0.0,Liu_et_al_2014,HL14 Gaogiao 4,M0242
2023-01-12,v1.0.0,Liu_et_al_2014,HL14 Gaogiao 5,M0243
2023-01-12,v1.0.0,Liu_et_al_2014,HL14 Gaogiao 6,M0244
2023-01-12,v1.0.0,Liu_et_al_2014,HL14 Gaogiao 7,M0245
2023-01-12,v1.0.0,Liu_et_al_2014,HL14 Gaogiao 8,M0246
2023-01-12,v1.0.0,Liu_et_al_2014,HL14 Gaogiao 9,M0247
2023-01-12,v1.0.0,Liu_et_al_2014,HL14 Gaogiao 10,M0248
2023-01-12,v1.0.0,Liu_et_al_2014,HL14 Gaogiao 11,M0249
2023-01-12,v1.0.0,Liu_et_al_2014,HL14 Gaogiao 12,M0250
2023-01-12,v1.0.0,Liu_et_al_2014,HL14 Gaogiao 13,M0251
2023-01-12,v1.0.0,Liu_et_al_2014,HL14 Gaogiao 14,M0252
2023-01-12,v1.0.0,Liu_et_al_2014,HL14 Gaogiao 15,M0253
2023-01-12,v1.0.0,Liu_et_al_2014,HL14 Gaogiao 16,M0254
2023-01-12,v1.0.0,Liu_et_al_2014,HL14 Gaogiao 17,M0255
2023-01-12,v1.0.0,Liu_et_al_2014,HL14 Dongzhai Harbor 1,M0256
2023-01-12,v1.0.0,Liu_et_al_2014,HL14 Dongzhai Harbor 2,M0257
2023-01-12,v1.0.0,Liu_et_al_2014,HL14 Dongzhai Harbor 3,M0258
2023-01-12,v1.0.0,Liu_et_al_2014,HL14 Dongzhai Harbor 4,M0259
2023-01-12,v1.0.0,Liu_et_al_2014,HL14 Shankou 1,M0260
2023-01-12,v1.0.0,Liu_et_al_2014,HL14 Shankou 2,M0261
2023-01-12,v1.0.0,Liu_et_al_2014,HL14 Shankou 3,M0262
2023-01-12,v1.0.0,Liu_et_al_2014,HL14 Qinglan Harbor 1,M0263
2023-01-12,v1.0.0,Liu_et_al_2014,HL14 Qinglan Harbor 2,M0264
2023-01-12,v1.0.0,Liu_et_al_2014,HL14 Qinglan Harbor 3,M0265
2023-01-12,v1.0.0,Lunstrem_and_Chen_2014,LC14 S. Apetala 6yr,M0266
2023-01-12,v1.0.0,Lunstrem_and_Chen_2014,LC14 K. Obovata 6yr,M0267
2023-01-12,v1.0.0,Lunstrem_and_Chen_2014,LC14 S. Apetala 20yr,M0268
2023-01-12,v1.0.0,Lunstrem_and_Chen_2014,LC14 K. Obovata 70yr,M0269
2023-01-12,v1.0.0,Alongi_et_al_2004,DMA04 M2/5,M0270
2023-01-12,v1.0.0,Alongi_et_al_2004,DMA04 M15,M0271
2023-01-12,v1.0.0,Alongi_et_al_2004,DMA04 MVR,M0272
2023-01-12,v1.0.0,Along_et_al_2000_MEPS,DMA00MEPS M6,M0273
2023-01-12,v1.0.0,Along_et_al_2000_MEPS,DMA00MEPS M8,M0274
2023-01-12,v1.0.0,Along_et_al_2000_MEPS,DMA00MEPS M35,M0275
2023-01-12,v1.0.0,Lovelock_et_al_2010,CEL10 Site 1,M0276
2023-01-12,v1.0.0,Lovelock_et_al_2010,CEL10 Site 2,M0277
2023-01-12,v1.0.0,Lovelock_et_al_2010,CEL10 Site 3,M0278
2023-01-12,v1.0.0,Lovelock_et_al_2010,CEL10 Site 4,M0279
2023-01-12,v1.0.0,Lovelock_et_al_2010,CEL10 Site 5,M0280
2023-01-12,v1.0.0,Lovelock_et_al_2010,CEL10 Site 6,M0281
2023-01-12,v1.0.0,Lovelock_et_al_2010,CEL10 Site 7,M0282
2023-01-12,v1.0.0,Lovelock_et_al_2010,CEL10 Site 8,M0283
2023-01-12,v1.0.0,Lovelock_et_al_2010,CEL10 Site 9,M0284
2023-01-12,v1.0.0,Lovelock_et_al_2010,CEL10 Site 10,M0285
2023-01-12,v1.0.0,Lovelock_et_al_2010,CEL10 Site 11,M0286
2023-01-12,v1.0.0,Lovelock_et_al_2010,CEL10 Site 12,M0287
2023-01-12,v1.0.0,Lovelock_et_al_2010,CEL10 Site 13,M0288
2023-01-12,v1.0.0,Lovelock_et_al_2010,CEL10 Site 14,M0289
2023-01-12,v1.0.0,Lovelock_et_al_2010,CEL10 Site 15,M0290
2023-01-12,v1.0.0,Lovelock_et_al_2010,CEL10 Site 16,M0291
2023-01-12,v1.0.0,Lovelock_et_al_2010,CEL10 Site 17,M0292
2023-01-12,v1.0.0,Lovelock_et_al_2010,CEL10 Site 18,M0293
2023-01-12,v1.0.0,Lovelock_et_al_2010,CEL10 Site 19,M0294
2023-01-12,v1.0.0,Lovelock_et_al_2010,CEL10 Site 20,M0295
2023-01-12,v1.0.0,Lovelock_et_al_2010,CEL10 Site 21,M0296
2023-01-12,v1.0.0,Lovelock_et_al_2010,CEL10 Site 22,M0297
2023-01-12,v1.0.0,Lovelock_et_al_2010,CEL10 Site 23,M0298
2023-01-12,v1.0.0,Lovelock_et_al_2010,CEL10 Site 24,M0299
2023-01-12,v1.0.0,Lovelock_et_al_2010,CEL10 Site 25,M0300
2023-01-12,v1.0.0,Lovelock_et_al_2010,CEL10 Site 26,M0301
2023-01-12,v1.0.0,Lovelock_et_al_2010,CEL10 Site 27,M0302
2023-01-12,v1.0.0,Lovelock_et_al_2010,CEL10 Site 28,M0303
2023-01-12,v1.0.0,Lovelock_et_al_2010,CEL10 Site 29,M0304
2023-01-12,v1.0.0,Lovelock_et_al_2010,CEL10 Site 30,M0305
2023-01-12,v1.0.0,Lovelock_et_al_2010,CEL10 Site 31,M0306
2023-01-12,v1.0.0,Lovelock_et_al_2010,CEL10 Site 32,M0307
2023-01-12,v1.0.0,Lovelock_et_al_2010,CEL10 Site 33,M0308
2023-01-12,v1.0.0,Lovelock_et_al_2010,CEL10 Site 34,M0309
2023-01-12,v1.0.0,Lovelock_et_al_2010,CEL10 Site 35,M0310
2023-01-12,v1.0.0,Lovelock_et_al_2010,CEL10 Site 36,M0311
2023-01-12,v1.0.0,MacKenzie_et_al_2016,RAM16 CG1.6,M0312
2023-01-12,v1.0.0,MacKenzie_et_al_2016,RAM16 CG2.1,M0313
2023-01-12,v1.0.0,MacKenzie_et_al_2016,RAM16 KVPF1.1,M0314
2023-01-12,v1.0.0,MacKenzie_et_al_2016,RAM16 KVPF1.6,M0315
2023-01-12,v1.0.0,MacKenzie_et_al_2016,RAM16 KVPF2.1,M0316
2023-01-12,v1.0.0,MacKenzie_et_al_2016,RAM16 KVPF2.6,M0317
2023-01-12,v1.0.0,MacKenzie_et_al_2016,RAM16 KVPF3.1,M0318
2023-01-12,v1.0.0,MacKenzie_et_al_2016,RAM16 KVPF3.6,M0319
2023-01-12,v1.0.0,MacKenzie_et_al_2016,RAM16 U1B0,M0320
2023-01-12,v1.0.0,MacKenzie_et_al_2016,RAM16 U1B375,M0321
2023-01-12,v1.0.0,MacKenzie_et_al_2016,RAM16 U2B0,M0322
2023-01-12,v1.0.0,MacKenzie_et_al_2016,RAM16 U2B375,M0323
2023-01-12,v1.0.0,MacKenzie_et_al_2016,RAM16 U3B0,M0324
2023-01-12,v1.0.0,MacKenzie_et_al_2016,RAM16 U3B375,M0325
2023-01-12,v1.0.0,MacKenzie_et_al_2016,RAM16 D1B0,M0326
2023-01-12,v1.0.0,MacKenzie_et_al_2016,RAM16 D1B375,M0327
2023-01-12,v1.0.0,MacKenzie_et_al_2016,RAM16 D3B0,M0328
2023-01-12,v1.0.0,MacKenzie_et_al_2016,RAM16 D2B0,M0329
2023-01-12,v1.0.0,MacKenzie_et_al_2016,RAM16 D2B375,M0330
2023-01-12,v1.0.0,Osland_et_al_2012,MJO12 Robinson Preserve,M0331
2023-01-12,v1.0.0,Osland_et_al_2012,MJO12 Emerson Point,M0332
2023-01-12,v1.0.0,Osland_et_al_2012,MJO12 East Cockroach Bay,M0333
2023-01-12,v1.0.0,Osland_et_al_2012,MJO12 South Cockroach Bay,M0334
2023-01-12,v1.0.0,Osland_et_al_2012,MJO12 Little Cockroach Bay,M0335
2023-01-12,v1.0.0,Osland_et_al_2012,MJO12 Bishop Harbor,M0336
2023-01-12,v1.0.0,Osland_et_al_2012,MJO12 Wolf Branch,M0337
2023-01-12,v1.0.0,Osland_et_al_2012,MJO12 Apollo Beach,M0338
2023-01-12,v1.0.0,Osland_et_al_2012,MJO12 Bullfrog Creek,M0339
2023-01-12,v1.0.0,Marchio_et_al_2016,DAM16 SC Basin,M0340
2023-01-12,v1.0.0,Marchio_et_al_2016,DAM16 HA Basin,M0341
2023-01-12,v1.0.0,Marchio_et_al_2016,DAM16 SC Fringe,M0342
2023-01-12,v1.0.0,Marchio_et_al_2016,DAM16 HA Fringe,M0343
2023-01-12,v1.0.0,Marchio_et_al_2016,DAM16 SC Riverine,M0344
2023-01-12,v1.0.0,Marchio_et_al_2016,DAM16 HA Riverine,M0345
2023-01-12,v1.0.0,Marchio_et_al_2016,DAM16 SC Dwarf,M0346
2023-01-12,v1.0.0,Murdiyarso_et_al_2015,DM15 Sembilang,M0347
2023-01-12,v1.0.0,Murdiyarso_et_al_2015,DM15 Cilacap,M0348
2023-01-12,v1.0.0,Murdiyarso_et_al_2015,DM15 Kubu Raya,M0349
2023-01-12,v1.0.0,Murdiyarso_et_al_2015,DM15 Tanjung Putting,M0350
2023-01-12,v1.0.0,Murdiyarso_et_al_2015,DM15 Bunaken,M0351
2023-01-12,v1.0.0,Murdiyarso_et_al_2015,DM15 Teminabuan,M0352
2023-01-12,v1.0.0,Murdiyarso_et_al_2015,DM15 Bintuni,M0353
2023-01-12,v1.0.0,Murdiyarso_et_al_2015,DM15 Timika,M0354
2023-01-12,v1.0.0,Adame_et_al_2015,MFA15 Panzacola,M0355
2023-01-12,v1.0.0,Adame_et_al_2015,MFA15 Teculapa,M0356
2023-01-12,v1.0.0,Adame_et_al_2015,MFA15 Paixtalon,M0357
2023-01-12,v1.0.0,Adame_et_al_2015,MFA15 Esterillo,M0358
2023-01-12,v1.0.0,Adame_et_al_2015,MFA15 Santa Chila,M0359
2023-01-12,v1.0.0,Adame_et_al_2015,MFA15 Zacapulco,M0360
2023-01-12,v1.0.0,Adame_et_al_2015,MFA15 Las Palmas,M0361
2023-01-12,v1.0.0,Xia_et_al_2015,PX15 YLW02,M0362
2023-01-12,v1.0.0,Xia_et_al_2015,PX15 YLW03,M0363
2023-01-12,v1.0.0,Stringer_et_al_2015,CES15 HC1,M0364
2023-01-12,v1.0.0,Stringer_et_al_2015,CES15 HC2,M0365
2023-01-12,v1.0.0,Stringer_et_al_2015,CES15 HC3,M0366
2023-01-12,v1.0.0,Stringer_et_al_2015,CES15 HC4,M0367
2023-01-12,v1.0.0,Stringer_et_al_2015,CES15 HC5,M0368
2023-01-12,v1.0.0,Sitoe_et_al_2014,AAS14 Sofala Bay,M0369
2023-01-12,v1.0.0,Saintilan_et_al_2013,NS13 MarraMarra,M0370
2023-01-12,v1.0.0,Saintilan_et_al_2013,NS13 Berowra Creek,M0371
2023-01-12,v1.0.0,Saintilan_et_al_2013,NS13 Kooragang Island,M0372
2023-01-12,v1.0.0,Saintilan_et_al_2013,NS13 Cararma Inlet,M0373
2023-01-12,v1.0.0,Saintilan_et_al_2013,NS13 Currambene Creek,M0374
2023-01-12,v1.0.0,McFadden_et_al_2016,TNM16 Rookery,M0375
2023-01-12,v1.0.0,McFadden_et_al_2016,TNM16 Control,M0376
2023-01-12,v1.0.0,Kauffman_et_al_2016,JBK16 Grijalva,M0377
2023-01-12,v1.0.0,Kauffman_et_al_2016,JBK16 Boca Pedro Oeste,M0378
2023-01-12,v1.0.0,Kauffman_et_al_2016,JBK16 Boca Pedro Este,M0379
2023-01-12,v1.0.0,Kauffman_et_al_2016,JBK16 Sabalo,M0380
2023-01-12,v1.0.0,Kauffman_et_al_2016,JBK16 Cometa,M0381
2023-01-12,v1.0.0,Kauffman_et_al_2016,JBK16 Vidal,M0382
2023-01-12,v1.0.0,Kauffman_et_al_2016,JBK16 Gallego,M0383
2023-01-12,v1.0.0,Khan_et_al_2007,MNIK07 Site 1,M0384
2023-01-12,v1.0.0,Sanders_et_al_2010_EES,CJS10 EES C3A,M0385
2023-01-12,v1.0.0,Sanders_et_al_2010_EES,CJS10 EES C3B,M0386
2023-01-12,v1.0.0,Sahu_et_al_2016,SCS16 Natural,M0387
2023-01-12,v1.0.0,Sahu_et_al_2016,SCS16 Plantation,M0388
2023-01-12,v1.0.0,Wang_et_al_2013,GW13 B. gymnorrhiz,M0389
2023-01-12,v1.0.0,Wang_et_al_2013,GW13 A. corniculatum + K. Obovata,M0390
2023-01-12,v1.0.0,Wang_et_al_2013,GW13 S. apetala,M0391
2023-01-12,v1.0.0,Wang_et_al_2013,GW13 R. stylosa,M0392
2023-01-12,v1.0.0,Wang_et_al_2013,GW13 A. marina,M0393
2023-01-12,v1.0.0,Tue_et_al_2014,NTT14 Fringe,M0394
2023-01-12,v1.0.0,Tue_et_al_2014,NTT14 Transitional,M0395
2023-01-12,v1.0.0,Tue_et_al_2014,NTT14 Interior,M0396
2023-01-12,v1.0.0,Livesley_and_Andrusiak_2012,SJL12 Stony Point,M0397
2023-01-12,v1.0.0,Livesley_and_Andrusiak_2012,SJL12 Jacks Beach,M0398
2023-01-12,v1.0.0,Livesley_and_Andrusiak_2012,SJL12 Yaringa,M0399
2023-01-12,v1.0.0,Ezcurra_et_al_2016,PE16 Punta Cancun Fringe,M0400
2023-01-12,v1.0.0,Ezcurra_et_al_2016,PE16 Punta Cancun Mudflat,M0401
2023-01-12,v1.0.0,Ezcurra_et_al_2016,PE16 La Salina Mudflat,M0402
2023-01-12,v1.0.0,Ezcurra_et_al_2016,PE16 La Salina Fringe,M0403
2023-01-12,v1.0.0,Ezcurra_et_al_2016,PE16 La Salina Receding/Dead,M0404
2023-01-12,v1.0.0,Ezcurra_et_al_2016,PE16 Sur Mudflat,M0405
2023-01-12,v1.0.0,Ezcurra_et_al_2016,PE16 Sur Upper Mudflat,M0406
2023-01-12,v1.0.0,Ezcurra_et_al_2016,PE16 Sur Fringe,M0407
2023-01-12,v1.0.0,Ezcurra_et_al_2016,PE16 Norte Fringe,M0408
2023-01-12,v1.0.0,Ezcurra_et_al_2016,PE16 Norte Mudflat,M0409
2023-01-12,v1.0.0,Ezcurra_et_al_2016,PE16 Norte Upper Mudflat,M0410
2023-01-12,v1.0.0,Ezcurra_et_al_2016,PE16 Camichin Mudflat,M0411
2023-01-12,v1.0.0,Ezcurra_et_al_2016,PE16 Camichan Upper Mudflat,M0412
2023-01-12,v1.0.0,Ezcurra_et_al_2016,PE16 Arroyo Toro Mocho Upper  Mudflat,M0413
2023-01-12,v1.0.0,Ezcurra_et_al_2016,PE16 La Concepcion Mudflat 1,M0414
2023-01-12,v1.0.0,Ezcurra_et_al_2016,PE16 La Concepcion Fringe,M0415
2023-01-12,v1.0.0,Ezcurra_et_al_2016,PE16 Las Garzas Mudflat,M0416
2023-01-12,v1.0.0,Ezcurra_et_al_2016,PE16 La Concepcion Mudflat 2,M0417
2023-01-12,v1.0.0,Ezcurra_et_al_2016,PE16 El Merito Mudflat Core 1,M0418
2023-01-12,v1.0.0,Ezcurra_et_al_2016,PE16 El Merito Mudflat Core 2,M0419
2023-01-12,v1.0.0,Ezcurra_et_al_2016,PE16 Puerto Gata Fringe Core 1,M0420
2023-01-12,v1.0.0,Ezcurra_et_al_2016,PE16 Puerto Gata Fringe Core 2,M0421
2023-01-12,v1.0.0,Ezcurra_et_al_2016,PE16 Puerto Gata Fringe Core 3,M0422
2023-01-12,v1.0.0,Ezcurra_et_al_2016,PE16 Puerto Gata Mudflat Core 4,M0423
2023-01-12,v1.0.0,Ezcurra_et_al_2016,PE16 Puerto Gata Mudflat Core 5,M0424
2023-01-12,v1.0.0,Ezcurra_et_al_2016,PE16 Puerto Gata Mudflat Core 6,M0425
2023-01-12,v1.0.0,Ezcurra_et_al_2016,PE16 Puerto Gata Mudflat Core 7,M0426
2023-01-12,v1.0.0,Ezcurra_et_al_2016,PE16 San Gabriel Mudflat Core 1,M0427
2023-01-12,v1.0.0,Ezcurra_et_al_2016,PE16 San Gabriel Mudflat Core 2,M0428
2023-01-12,v1.0.0,Ezcurra_et_al_2016,PE16 San Jose Mudflat Core 1,M0429
2023-01-12,v1.0.0,Ceron-Breton_et_al_2011,JGCB11 SA1,M0430
2023-01-12,v1.0.0,Ceron-Breton_et_al_2011,JGCB11 SA2,M0431
2023-01-12,v1.0.0,Ceron-Breton_et_al_2011,JGCB11 SA3,M0432
2023-01-12,v1.0.0,Ceron-Breton_et_al_2011,JGCB11 SA4,M0433
2023-01-12,v1.0.0,Ceron-Breton_et_al_2011,JGCB11 SA5,M0434
2023-01-12,v1.0.0,Ceron-Breton_et_al_2011,JGCB11 SA6,M0435
2023-01-12,v1.0.0,Bhomia_et_al_2016_India,RKBEA16 P1,M0436
2023-01-12,v1.0.0,Bhomia_et_al_2016_India,RKBEA16 S1,M0437
2023-01-12,v1.0.0,Bhomia_et_al_2016_India,RKBEA16 S2,M0438
2023-01-12,v1.0.0,Bhomia_et_al_2016_India,RKBEA16 S3,M0439
2023-01-12,v1.0.0,Bhomia_et_al_2016_India,RKBEA16 D1,M0440
