date,version,study_id,site_id,core_id
2023-09-25,v1.1.0,Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_5_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Drowned Caye,Drowned Caye_2_6_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_1_1_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_1_2_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_1_3_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_1_4_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_1_5_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_1_6_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_1_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_2_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_3_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_4_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_5_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Shipstern Lagoon,Shipstern Lagoon_2_6_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,New River,New River_1_1_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,New River,New River_1_2_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,New River,New River_1_3_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,New River,New River_1_4_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,New River,New River_1_5_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,New River,New River_1_6_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,New River,New River_2_1_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,New River,New River_2_2_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,New River,New River_2_3_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_1_1_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_1_2_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_1_3_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_1_4_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_1_5_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_1_6_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_1_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_2_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_3_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_4_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_5_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Gra Gra Lagoon,Gra Gra Lagoon_2_6_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Channel Caye,Channel Caye_1_1_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Channel Caye,Channel Caye_1_2_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Channel Caye,Channel Caye_1_3_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Channel Caye,Channel Caye_1_4_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Channel Caye,Channel Caye_1_5_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Channel Caye,Channel Caye_1_6_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Channel Caye,Channel Caye_2_1_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Channel Caye,Channel Caye_2_2_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Channel Caye,Channel Caye_2_3_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Channel Caye,Channel Caye_2_4_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Channel Caye,Channel Caye_2_5_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Channel Caye,Channel Caye_2_6_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Big Creek,Big Creek_1_1_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Big Creek,Big Creek_1_2_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Big Creek,Big Creek_1_3_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Big Creek,Big Creek_1_4_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Big Creek,Big Creek_1_5_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Big Creek,Big Creek_1_6_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Big Creek,Big Creek_2_1_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Big Creek,Big Creek_2_2_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Big Creek,Big Creek_2_3_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Big Creek,Big Creek_2_4_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Big Creek,Big Creek_2_5_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Big Creek,Big Creek_2_6_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Payne's Creek,Payne's Creek_1_1_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Payne's Creek,Payne's Creek_1_2_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Payne's Creek,Payne's Creek_1_3_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Payne's Creek,Payne's Creek_1_4_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Payne's Creek,Payne's Creek_1_5_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Payne's Creek,Payne's Creek_1_6_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Payne's Creek,Payne's Creek_2_1_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Payne's Creek,Payne's Creek_2_2_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Payne's Creek,Payne's Creek_2_3_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Payne's Creek,Payne's Creek_2_4_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Payne's Creek,Payne's Creek_2_5_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Payne's Creek,Payne's Creek_2_6_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Frenchman Caye,Frenchman Caye_1_1_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Frenchman Caye,Frenchman Caye_1_2_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Frenchman Caye,Frenchman Caye_1_3_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Frenchman Caye,Frenchman Caye_1_4_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Frenchman Caye,Frenchman Caye_1_5_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Frenchman Caye,Frenchman Caye_1_6_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Frenchman Caye,Frenchman Caye_2_1_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Frenchman Caye,Frenchman Caye_2_2_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Frenchman Caye,Frenchman Caye_2_3_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Frenchman Caye,Frenchman Caye_2_4_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Frenchman Caye,Frenchman Caye_2_5_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Frenchman Caye,Frenchman Caye_2_6_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Turneffe Atoll,Turneffe Atoll_1_1_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Turneffe Atoll,Turneffe Atoll_1_2_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Turneffe Atoll,Turneffe Atoll_1_3_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Turneffe Atoll,Turneffe Atoll_1_4_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Turneffe Atoll,Turneffe Atoll_1_5_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Turneffe Atoll,Turneffe Atoll_1_6_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Turneffe Atoll,Turneffe Atoll_2_1_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Turneffe Atoll,Turneffe Atoll_2_2_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Turneffe Atoll,Turneffe Atoll_2_3_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Turneffe Atoll,Turneffe Atoll_2_4_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Turneffe Atoll,Turneffe Atoll_2_5_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Turneffe Atoll,Turneffe Atoll_2_6_mangrove
2023-09-25,v1.1.0,Morrissette_et_al_2023,Channel Caye,Channel Caye_S_1_seagrass
2023-09-25,v1.1.0,Morrissette_et_al_2023,Channel Caye,Channel Caye_S_2_seagrass
2023-09-25,v1.1.0,McGlathery_et_al_2018,SouthBay,SB152_C2
2023-09-25,v1.1.0,McGlathery_et_al_2018,SouthBay,SB_B5_C2
2023-09-25,v1.1.0,McGlathery_et_al_2018,ManAndBoyChannel,T1_9
2023-09-25,v1.1.0,McGlathery_et_al_2018,ManAndBoyChannel,2B
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT03,16CCT03_GB266V
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT03,16CCT03_GB265G
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT03,16CCT03_GB264V
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT03,16CCT03_GB263G
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT03,16CCT03_GB262V
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT03,16CCT03_GB261V
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT03,16CCT03_GB260G
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT03,16CCT03_GB259V
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT03,16CCT03_GB258G
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT03,16CCT03_GB257V_2
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT03,16CCT03_GB257V
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT03,16CCT03_GB256G
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT03,16CCT03_GB255V
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT03,16CCT03_GB254G_2
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT03,16CCT03_GB253G
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT03,16CCT03_GB252G
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT03,16CCT03_GB251G
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT03,16CCT03_GB250G
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT03,16CCT03_GB254G
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT03,16CCT03_GB245G
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT03,16CCT03_GB244G
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT03,16CCT03_GB240G
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT03,16CCT03_GB239G
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT03,16CCT03_GB238G
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT03,16CCT03_GB237G
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT03,16CCT03_GB236G
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT03,16CCT03_GB235G
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT03,16CCT03_GB234G
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT03,16CCT03_GB233G
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT03,16CCT03_GB232G
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT03,16CCT03_GB231G
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT03,16CCT03_GB230G
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT03,16CCT03_GB289S
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT03,16CCT03_GB288S
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT03,16CCT03_GB287S
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT03,16CCT03_GB286S
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT03,16CCT03_GB285S
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT03,16CCT03_GB284S
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT03,16CCT03_GB283S
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT03,16CCT03_GB282S
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT03,16CCT03_GB281S
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT03,16CCT03_GB280S
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT03,16CCT03_GB34M
2023-09-25,v1.1.0,Marot_et_al_2020,15CCT02,15CCT02_GB174S
2023-09-25,v1.1.0,Marot_et_al_2020,15CCT02,15CCT02_GB173S
2023-09-25,v1.1.0,Marot_et_al_2020,15CCT02,15CCT02_GB172S
2023-09-25,v1.1.0,Marot_et_al_2020,15CCT02,15CCT02_GB171S
2023-09-25,v1.1.0,Marot_et_al_2020,15CCT02,15CCT02_GB170S
2023-09-25,v1.1.0,Marot_et_al_2020,15CCT02,15CCT02_GB148G
2023-09-25,v1.1.0,Marot_et_al_2020,15CCT02,15CCT02_GB147G
2023-09-25,v1.1.0,Marot_et_al_2020,15CCT02,15CCT02_GB121G
2023-09-25,v1.1.0,Marot_et_al_2020,15CCT02,15CCT02_GB120G
2023-09-25,v1.1.0,Marot_et_al_2020,15CCT02,15CCT02_GB119G
2023-09-25,v1.1.0,Marot_et_al_2020,15CCT02,15CCT02_GB118G
2023-09-25,v1.1.0,Marot_et_al_2020,15CCT02,15CCT02_GB117G
2023-09-25,v1.1.0,Marot_et_al_2020,15CCT02,15CCT02_GB116G
2023-09-25,v1.1.0,Marot_et_al_2020,14CCT01,14CCT01_GB96S
2023-09-25,v1.1.0,Marot_et_al_2020,14CCT01,14CCT01_GB68S
2023-09-25,v1.1.0,Marot_et_al_2020,14CCT01,14CCT01_GB67G
2023-09-25,v1.1.0,Marot_et_al_2020,14CCT01,14CCT01_GB65G
2023-09-25,v1.1.0,Marot_et_al_2020,14CCT01,14CCT01_GB64D
2023-09-25,v1.1.0,Marot_et_al_2020,14CCT01,14CCT01_GB63G
2023-09-25,v1.1.0,Marot_et_al_2020,14CCT01,14CCT01_GB70G
2023-09-25,v1.1.0,Marot_et_al_2020,14CCT01,14CCT01_GB61G
2023-09-25,v1.1.0,Marot_et_al_2020,14CCT01,14CCT01_GB60D
2023-09-25,v1.1.0,Marot_et_al_2020,14CCT01,14CCT01_GB59G
2023-09-25,v1.1.0,Marot_et_al_2020,14CCT01,14CCT01_GB58G
2023-09-25,v1.1.0,Marot_et_al_2020,14CCT01,14CCT01_GB57S
2023-09-25,v1.1.0,Marot_et_al_2020,14CCT01,14CCT01_GB56S
2023-09-25,v1.1.0,Marot_et_al_2020,14CCT01,14CCT01_GB55S
2023-09-25,v1.1.0,Marot_et_al_2020,14CCT01,14CCT01_GB54S
2023-09-25,v1.1.0,Marot_et_al_2020,14CCT01,14CCT01_GB53D
2023-09-25,v1.1.0,Marot_et_al_2020,14CCT01,14CCT01_GB52G
2023-09-25,v1.1.0,Marot_et_al_2020,14CCT01,14CCT01_GB51G
2023-09-25,v1.1.0,Marot_et_al_2020,14CCT01,14CCT01_GB50S
2023-09-25,v1.1.0,Marot_et_al_2020,14CCT01,14CCT01_GB49S
2023-09-25,v1.1.0,Marot_et_al_2020,14CCT01,14CCT01_GB48G
2023-09-25,v1.1.0,Marot_et_al_2020,14CCT01,14CCT01_GB47G
2023-09-25,v1.1.0,Marot_et_al_2020,14CCT01,14CCT01_GB46G
2023-09-25,v1.1.0,Marot_et_al_2020,14CCT01,14CCT01_GB45G
2023-09-25,v1.1.0,Marot_et_al_2020,14CCT01,14CCT01_GB44G
2023-09-25,v1.1.0,Marot_et_al_2020,14CCT01,14CCT01_GB43G
2023-09-25,v1.1.0,Marot_et_al_2020,14CCT01,14CCT01_GB42S
2023-09-25,v1.1.0,Marot_et_al_2020,14CCT01,14CCT01_GB41G
2023-09-25,v1.1.0,Marot_et_al_2020,14CCT01,14CCT01_GB40G
2023-09-25,v1.1.0,Marot_et_al_2020,14CCT01,14CCT01_GB39D
2023-09-25,v1.1.0,Marot_et_al_2020,14CCT01,14CCT01_GB38S
2023-09-25,v1.1.0,Marot_et_al_2020,14CCT01,14CCT01_GB37G
2023-09-25,v1.1.0,Marot_et_al_2020,14CCT01,14CCT01_GB36D
2023-09-25,v1.1.0,Marot_et_al_2020,14CCT01,14CCT01_GB35G
2023-09-25,v1.1.0,Marot_et_al_2020,14CCT01,14CCT01_GB33S
2023-09-25,v1.1.0,Marot_et_al_2020,14CCT01,14CCT01_GB32G
2023-09-25,v1.1.0,Marot_et_al_2020,14CCT01,14CCT01_GB30S
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT03,16CCT03_GB243G
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT03,16CCT03_GB241G
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT03,16CCT03_GB242G
2023-09-25,v1.1.0,Marot_et_al_2020,14CCT01,14CCT01_GB62G
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT03,16CCT03_GB265V
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT03,16CCT03_GB263V
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT03,16CCT03_GB260V
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT03,16CCT03_GB258V
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT03,16CCT03_GB256V
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT03,16CCT03_GB254V
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT03,16CCT03_GB253V
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT03,16CCT03_GB252V
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT03,16CCT03_GB251V
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT03,16CCT03_GB250V
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT03,16CCT03_GB254M
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT03,16CCT03_GB245M
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT03,16CCT03_GB244M
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT03,16CCT03_GB240M
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT03,16CCT03_GB239M
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT03,16CCT03_GB238M
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT03,16CCT03_GB237M
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT03,16CCT03_GB236M
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT03,16CCT03_GB235M
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT03,16CCT03_GB234M
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT03,16CCT03_GB233M
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT03,16CCT03_GB232M
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT03,16CCT03_GB231M
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT03,16CCT03_GB230M
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT03,16CCT03_GB34R
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT03,16CCT03_GB34S
2023-09-25,v1.1.0,Marot_et_al_2020,14CCT01,14CCT01_GB64M
2023-09-25,v1.1.0,Marot_et_al_2020,14CCT01,14CCT01_GB64R
2023-09-25,v1.1.0,Marot_et_al_2020,14CCT01,14CCT01_GB64S
2023-09-25,v1.1.0,Marot_et_al_2020,14CCT01,14CCT01_GB60M
2023-09-25,v1.1.0,Marot_et_al_2020,14CCT01,14CCT01_GB60R
2023-09-25,v1.1.0,Marot_et_al_2020,14CCT01,14CCT01_GB60S
2023-09-25,v1.1.0,Marot_et_al_2020,14CCT01,14CCT01_GB53M
2023-09-25,v1.1.0,Marot_et_al_2020,14CCT01,14CCT01_GB53R
2023-09-25,v1.1.0,Marot_et_al_2020,14CCT01,14CCT01_GB53S
2023-09-25,v1.1.0,Marot_et_al_2020,14CCT01,14CCT01_GB39M
2023-09-25,v1.1.0,Marot_et_al_2020,14CCT01,14CCT01_GB39R
2023-09-25,v1.1.0,Marot_et_al_2020,14CCT01,14CCT01_GB39S
2023-09-25,v1.1.0,Marot_et_al_2020,14CCT01,14CCT01_GB36M
2023-09-25,v1.1.0,Marot_et_al_2020,14CCT01,14CCT01_GB36R
2023-09-25,v1.1.0,Marot_et_al_2020,14CCT01,14CCT01_GB36S
2023-09-25,v1.1.0,Marot_et_al_2020,14CCT01,14CCT01_GB30S_2
2023-09-25,v1.1.0,Marot_et_al_2020,15CCT02,15CCT02_GB101G
2023-09-25,v1.1.0,Marot_et_al_2020,15CCT02,15CCT02_GB102G
2023-09-25,v1.1.0,Marot_et_al_2020,15CCT02,15CCT02_GB103G
2023-09-25,v1.1.0,Marot_et_al_2020,15CCT02,15CCT02_GB104G
2023-09-25,v1.1.0,Marot_et_al_2020,15CCT02,15CCT02_GB105G
2023-09-25,v1.1.0,Marot_et_al_2020,15CCT02,15CCT02_GB106G
2023-09-25,v1.1.0,Marot_et_al_2020,15CCT02,15CCT02_GB107G
2023-09-25,v1.1.0,Marot_et_al_2020,15CCT02,15CCT02_GB108G
2023-09-25,v1.1.0,Marot_et_al_2020,15CCT02,15CCT02_GB109G
2023-09-25,v1.1.0,Marot_et_al_2020,15CCT02,15CCT02_GB110G
2023-09-25,v1.1.0,Marot_et_al_2020,15CCT02,15CCT02_GB111G
2023-09-25,v1.1.0,Marot_et_al_2020,15CCT02,15CCT02_GB112G
2023-09-25,v1.1.0,Marot_et_al_2020,15CCT02,15CCT02_GB113G
2023-09-25,v1.1.0,Marot_et_al_2020,15CCT02,15CCT02_GB114G
2023-09-25,v1.1.0,Marot_et_al_2020,15CCT02,15CCT02_GB115G
2023-09-25,v1.1.0,Marot_et_al_2020,15CCT02,15CCT02_GB144G
2023-09-25,v1.1.0,Marot_et_al_2020,15CCT02,15CCT02_GB151G
2023-09-25,v1.1.0,Marot_et_al_2020,15CCT02,15CCT02_GB152G
2023-09-25,v1.1.0,Marot_et_al_2020,15CCT02,15CCT02_GB158G
2023-09-25,v1.1.0,Marot_et_al_2020,15CCT02,15CCT02_GB159G
2023-09-25,v1.1.0,Marot_et_al_2020,15CCT02,15CCT02_GB161G
2023-09-25,v1.1.0,Marot_et_al_2020,15CCT02,15CCT02_GB162G
2023-09-25,v1.1.0,Marot_et_al_2020,15CCT02,15CCT02_GB163G
2023-09-25,v1.1.0,Marot_et_al_2020,15CCT02,15CCT02_GB165G
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT04,16CCT04_GB300G
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT04,16CCT04_GB301G
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT04,16CCT04_GB302G
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT04,16CCT04_GB303G
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT04,16CCT04_GB304G
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT04,16CCT04_GB305G
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT04,16CCT04_GB306G
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT04,16CCT04_GB307G
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT04,16CCT04_GB308G
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT04,16CCT04_GB309G
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT04,16CCT04_GB310G
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT04,16CCT04_GB311G
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT04,16CCT04_GB312G
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT04,16CCT04_GB313G
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT04,16CCT04_GB314G
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT04,16CCT04_GB315G
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT04,16CCT04_GB316G
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT04,16CCT04_GB317G
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT04,16CCT04_GB318G
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT04,16CCT04_GB319G
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT04,16CCT04_GB320G
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT07,16CCT07_GB301M
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT07,16CCT07_GB302M
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT07,16CCT07_GB303M
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT07,16CCT07_GB304M
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT07,16CCT07_GB305M
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT07,16CCT07_GB306M
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT07,16CCT07_GB307M
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT07,16CCT07_GB308M
2023-09-25,v1.1.0,Marot_et_al_2020,14CCT01,14CCT01_GB56D
2023-09-25,v1.1.0,Marot_et_al_2020,14CCT01,14CCT01_GB56M
2023-09-25,v1.1.0,Marot_et_al_2020,14CCT01,14CCT01_GB56R
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT03,16CCT03_GB242M
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT03,16CCT03_GB241M
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT03,16CCT03_GB243M
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT03,16CCT03_GB200G
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT03,16CCT03_GB200G_2
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT03,16CCT03_GB200G_3
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT03,16CCT03_GB233G_2
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT03,16CCT03_GB237G_2
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT03,16CCT03_GB238G_2
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT03,16CCT03_GB240G_2
2023-09-25,v1.1.0,Marot_et_al_2020,16CCT03,16CCT03_GB241G_2
