study_id,site_id,core_id,method_id,sample_id,depth_min,depth_max,compaction_notes,dry_bulk_density,fraction_organic_matter,fraction_carbon,carbon_density,fraction_nitrogen,nitrogen_density,cn_ratio,fraction_h2o,delta_c13,N_umoles,delta_n15,C_umoles
Karboski_2020,Sprague,Sprague_2020_7,single set of methods,NA,85,87,NA,0.27005106069379375,0.22203782088370544,NA,0.0290851304030793,NA,NA,NA,NA,NA,NA,NA,NA
Karboski_2020,Sprague,Sprague_2020_7,single set of methods,NA,90,92,NA,0.1299678896667895,0.3796688548976492,NA,0.0245575797519436,NA,NA,NA,NA,NA,NA,NA,NA
Karboski_2020,Sprague,Sprague_2020_7,single set of methods,NA,95,97,NA,0.16652102963625837,0.4532136808011176,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
Karboski_2020,Sprague,Sprague_2020_8,single set of methods,NA,0,2,NA,0.13305048165499817,0.43495860165593336,NA,0.0290570641106181,NA,NA,NA,NA,NA,NA,NA,NA
Karboski_2020,Sprague,Sprague_2020_8,single set of methods,NA,5,7,NA,0.26392588303416326,0.40466228332337173,NA,0.0533654994989716,NA,NA,NA,NA,NA,NA,NA,NA
Karboski_2020,Sprague,Sprague_2020_8,single set of methods,NA,10,12,NA,0.24428278149181448,0.4857720355104622,NA,0.060064062174611,NA,NA,NA,NA,NA,NA,NA,NA
Karboski_2020,Sprague,Sprague_2020_8,single set of methods,NA,15,17,NA,0.18962994156972154,0.472599363713761,NA,0.0452672641011227,NA,NA,NA,NA,NA,NA,NA,NA
Karboski_2020,Sprague,Sprague_2020_8,single set of methods,NA,20,22,NA,0.20541559193556877,0.6333282434977362,NA,0.0673850774525884,NA,NA,NA,NA,NA,NA,NA,NA
Karboski_2020,Sprague,Sprague_2020_8,single set of methods,NA,25,27,NA,0.21556666842132968,0.533929613066304,NA,0.0587013420488536,NA,NA,NA,NA,NA,NA,NA,NA
Karboski_2020,Sprague,Sprague_2020_8,single set of methods,NA,30,32,NA,0.20340685371374426,0.6373190997633846,NA,0.0671879822000143,NA,NA,NA,NA,NA,NA,NA,NA
Karboski_2020,Sprague,Sprague_2020_8,single set of methods,NA,35,37,NA,0.1875538242880455,0.637591155022348,NA,0.0619805644411934,NA,NA,NA,NA,NA,NA,NA,NA
Karboski_2020,Sprague,Sprague_2020_8,single set of methods,NA,40,42,NA,0.1925272411433384,0.7020032422417799,NA,0.0707481391840021,NA,NA,NA,NA,NA,NA,NA,NA
Karboski_2020,Sprague,Sprague_2020_8,single set of methods,NA,45,47,NA,0.2072937832289309,0.6682812067533901,NA,0.0721415096537004,NA,NA,NA,NA,NA,NA,NA,NA
Karboski_2020,Sprague,Sprague_2020_8,single set of methods,NA,50,52,NA,0.18822972048218142,0.6272701374545979,NA,0.0610995105602577,NA,NA,NA,NA,NA,NA,NA,NA
Karboski_2020,Sprague,Sprague_2020_8,single set of methods,NA,55,57,NA,0.22607780175817235,0.5154488429261678,NA,0.0592604731136948,NA,NA,NA,NA,NA,NA,NA,NA
Karboski_2020,Sprague,Sprague_2020_8,single set of methods,NA,60,62,NA,0.25933147339053536,0.5175864819783889,NA,0.0682819313881719,NA,NA,NA,NA,NA,NA,NA,NA
Karboski_2020,Sprague,Sprague_2020_8,single set of methods,NA,65,67,NA,0.322903616360478,0.32271872456283185,NA,0.0513863164272104,NA,NA,NA,NA,NA,NA,NA,NA
Karboski_2020,Sprague,Sprague_2020_8,single set of methods,NA,70,72,NA,0.47687950729062484,0.2057886102648231,NA,0.0474747539940953,NA,NA,NA,NA,NA,NA,NA,NA
Karboski_2020,Sprague,Sprague_2020_8,single set of methods,NA,75,77,NA,0.16345738800863294,0.48892391209176056,NA,0.0404717013462786,NA,NA,NA,NA,NA,NA,NA,NA
Karboski_2020,Sprague,Sprague_2020_8,single set of methods,NA,85,87,NA,0.17342843606885297,0.5523506466844592,NA,0.0489971328955756,NA,NA,NA,NA,NA,NA,NA,NA
Karboski_2020,Sprague,Sprague_2020_8,single set of methods,NA,90,92,NA,0.2838721903458441,0.3059466335173887,NA,0.0427105948326428,NA,NA,NA,NA,NA,NA,NA,NA
Karboski_2020,Sprague,Sprague_2020_8,single set of methods,NA,95,97,NA,0.20201294941306522,0.4808234992303748,NA,0.0491263413686549,NA,NA,NA,NA,NA,NA,NA,NA
Karboski_2020,Sprague,Sprague_2020_8,single set of methods,NA,100,102,NA,0.1746170447965468,0.5048611515398493,NA,0.0447565136059357,NA,NA,NA,NA,NA,NA,NA,NA
Karboski_2020,Sprague,Sprague_2020_9,single set of methods,NA,0,2,NA,0.20705222929936304,0.3325222352743748,NA,0.0340048757558904,NA,NA,NA,0.7367471151244487,NA,NA,NA,NA
Karboski_2020,Sprague,Sprague_2020_9,single set of methods,NA,5,7,NA,0.15367133757961784,0.3997469484965759,NA,0.0306705797914435,NA,NA,NA,0.7689571544058205,NA,NA,NA,NA
Karboski_2020,Sprague,Sprague_2020_9,single set of methods,NA,10,12,NA,0.19976305732484073,0.4243573861876758,NA,0.0424913086415546,NA,NA,NA,0.8002226628781188,NA,NA,NA,NA
Karboski_2020,Sprague,Sprague_2020_9,single set of methods,NA,15,17,NA,0.20316942675159233,0.4549356223175957,NA,0.0465560161038404,NA,NA,NA,0.8316222835999791,NA,NA,NA,NA
Karboski_2020,Sprague,Sprague_2020_9,single set of methods,NA,20,22,NA,0.16148789808917197,0.5251007296090616,NA,0.0431880058255705,NA,NA,NA,0.8311330480292844,NA,NA,NA,NA
Karboski_2020,Sprague,Sprague_2020_9,single set of methods,NA,25,27,NA,0.19064713375796177,0.5273478906084397,NA,0.0512225634611828,NA,NA,NA,0.8358709867990198,NA,NA,NA,NA
Karboski_2020,Sprague,Sprague_2020_9,single set of methods,NA,30,32,NA,0.24505987261146495,0.585219335009778,NA,0.073731538533773,NA,NA,NA,0.8217969289150169,NA,NA,NA,NA
Karboski_2020,Sprague,Sprague_2020_9,single set of methods,NA,35,37,NA,0.29829299363057327,0.5880294525041913,NA,0.09021825479726,NA,NA,NA,0.818883614767862,NA,NA,NA,NA
Karboski_2020,Sprague,Sprague_2020_9,single set of methods,NA,40,42,NA,0.4861707006369427,0.6329241151554325,NA,0.159373014560262,NA,NA,NA,0.6495745402001535,NA,NA,NA,NA
Karboski_2020,Sprague,Sprague_2020_9,single set of methods,NA,45,47,NA,0.42917961783439484,0.31550697765199565,NA,0.0666945052692941,NA,NA,NA,0.7278046634403872,NA,NA,NA,NA
Karboski_2020,Sprague,Sprague_2020_9,single set of methods,NA,50,52,NA,0.2224968152866242,0.5441799633795441,NA,0.0618509648714604,NA,NA,NA,0.848219201496229,NA,NA,NA,NA
Karboski_2020,Sprague,Sprague_2020_9,single set of methods,NA,55,57,NA,0.24512866242038217,0.5164441792825728,NA,0.0643883213450627,NA,NA,NA,0.8312806435745679,NA,NA,NA,NA
Karboski_2020,Sprague,Sprague_2020_9,single set of methods,NA,60,62,NA,0.22808917197452228,0.447768217262705,NA,0.0513843387754444,NA,NA,NA,0.8255216521301363,NA,NA,NA,NA
Karboski_2020,Sprague,Sprague_2020_9,single set of methods,NA,65,67,NA,0.5633019108280255,0.15043944755164934,NA,0.0406202167919665,NA,NA,NA,0.6147983362977708,NA,NA,NA,NA
Karboski_2020,Sprague,Sprague_2020_9,single set of methods,NA,70,72,NA,0.4074267515923567,0.22603947921041714,NA,0.0447011341992014,NA,NA,NA,0.7317214775687834,NA,NA,NA,NA
Karboski_2020,Sprague,Sprague_2020_9,single set of methods,NA,75,77,NA,0.4639184713375795,0.21672090112640816,NA,0.048725873392884,NA,NA,NA,0.6905677448541054,NA,NA,NA,NA
Karboski_2020,Sprague,Sprague_2020_9,single set of methods,NA,80,82,NA,0.39295031847133755,0.18817314948206104,NA,0.0356665456949327,NA,NA,NA,0.6604131231330338,NA,NA,NA,NA
Karboski_2020,Sprague,Sprague_2020_9,single set of methods,NA,85,87,NA,0.5852611464968153,0.1681938276462997,NA,0.0473242799539244,NA,NA,NA,0.6258921857275774,NA,NA,NA,NA
Karboski_2020,Sprague,Sprague_2020_9,single set of methods,NA,90,92,NA,0.6395821656050955,0.16392830470500422,NA,0.0503693314664956,NA,NA,NA,0.622770902983073,NA,NA,NA,NA
Karboski_2020,Sprague,Sprague_2020_9,single set of methods,NA,95,97,NA,0.5778624203821656,0.15471950133570722,NA,0.0428863328007611,NA,NA,NA,0.6280101394169835,NA,NA,NA,NA
Karboski_2020,Sprague,Sprague_2020_9,single set of methods,NA,100,102,NA,0.5200789808917198,0.1714202982481541,NA,0.0428833718178377,NA,NA,NA,0.6276671955510037,NA,NA,NA,NA
Kulesza_2018,Franklin,Franklin 1,vibra corer used,17178,0,1,12cm compaction,0.236299999999999,NA,0.14760214,0.0348783856819999,0.009445905,NA,NA,NA,-17.837971186106174,NA,2.2411858974358974,NA
Kulesza_2018,Franklin,Franklin 1,vibra corer used,17179,10,11,12cm compaction,0.357649999999999,NA,0.135186566,0.0483494753299,0.010373788,NA,NA,NA,-20.650286165383854,NA,1.7634214743589745,NA
Kulesza_2018,Franklin,Franklin 1,vibra corer used,17180,20,21,12cm compaction,0.315799999999999,NA,0.158369677,0.0500131439966,0.011804971,NA,NA,NA,-19.226366686402212,NA,1.8235176282051282,NA
Kulesza_2018,Franklin,Franklin 1,vibra corer used,17181,30,31,12cm compaction,0.4807,NA,0.0862193399999999,0.0414456367379999,0.006198663,NA,NA,NA,-17.7195579238208,NA,0.4943910256410257,NA
Kulesza_2018,Franklin,Franklin 1,vibra corer used,17182,40,41,12cm compaction,0.1896,NA,0.307069445,0.058220366772,0.021870818,NA,NA,NA,-21.579830274324056,NA,0.5234375,NA
Kulesza_2018,Franklin,Franklin 1,vibra corer used,17183,50,51,12cm compaction,0.186949999999999,NA,0.275931746,0.0515854399147,0.01669513,NA,NA,NA,-16.15706597568268,NA,1.0790664923045974,NA
Kulesza_2018,Franklin,Franklin 1,vibra corer used,17184,60,61,12cm compaction,0.1394,NA,0.305228631,0.0425488711614,0.019073127000000002,NA,NA,NA,-18.765198325692644,NA,1.5498440800724276,NA
Kulesza_2018,Franklin,Franklin 1,vibra corer used,17185,70,71,12cm compaction,1.2912,NA,0.014734088,0.0190246544256,0.001642035,NA,NA,NA,-23.937612118796093,NA,1.3033900010059352,NA
Kulesza_2018,Franklin,Franklin 1,vibra corer used,17186,83,84,12cm compaction,1.23045,NA,0.007297426,0.0089791178217,0.001482147,NA,NA,NA,-23.621686266693242,NA,0.774268182275425,NA
Kulesza_2018,Franklin,Franklin 2,vibra corer used,17187,0,1,20cm compaction,0.153899999999999,NA,0.151971896,0.0233884747943999,0.013988851,NA,NA,NA,-21.300578034682083,NA,2.0729302887033496,NA
Kulesza_2018,Franklin,Franklin 2,vibra corer used,17188,10,11,20cm compaction,0.31,NA,0.121517318,0.03767036858,0.010078018,NA,NA,NA,-18.205102650986646,NA,2.501458605774067,NA
Kulesza_2018,Franklin,Franklin 2,vibra corer used,17189,20,21,20cm compaction,0.29615,NA,0.160770194,0.0476120929531,0.011110321000000001,NA,NA,NA,-15.40362766593582,NA,1.0358112865908864,NA
Kulesza_2018,Franklin,Franklin 2,vibra corer used,17190,30,31,20cm compaction,0.329949999999999,NA,0.144873676,0.0478010693962,0.010705688,NA,NA,NA,-14.598365557105842,NA,1.9099688160144854,NA
Kulesza_2018,Franklin,Franklin 2,vibra corer used,17191,37,38,20cm compaction,1.32215,NA,0.011862122,0.0156835046023,0.001030977,NA,NA,NA,-17.903129360175406,NA,-0.5022633537873453,NA
Kulesza_2018,Franklin,Franklin 2,vibra corer used,17192,40,41,20cm compaction,0.469999999999999,NA,0.082113499,0.03859334453,0.006242961,NA,NA,NA,-16.32947976878613,NA,0.9533246152298561,NA
Kulesza_2018,Franklin,Franklin 2,vibra corer used,17193,50,51,20cm compaction,0.25155,NA,0.190695318,0.0479694072429,0.011655746,NA,NA,NA,-15.318915686665338,NA,0.4865707675284177,NA
Kulesza_2018,Franklin,Franklin 2,vibra corer used,17194,60,61,20cm compaction,0.215399999999999,NA,0.185580116,0.0399739569863999,0.012725618000000001,NA,NA,NA,-15.492326091289616,NA,1.278241625590987,NA
Kulesza_2018,Franklin,Franklin 2,vibra corer used,17195,70,71,20cm compaction,0.210149999999999,NA,0.168906029,0.03549560199435,0.011802625,NA,NA,NA,-18.278851903528004,NA,1.2913187808067599,NA
Kulesza_2018,Franklin,Franklin 2,vibra corer used,17196,80,81,20cm compaction,0.209299999999999,NA,0.222593761999999,0.0465888743865999,0.016344664,NA,NA,NA,-19.642216464022326,NA,1.9753545920933506,NA
Kulesza_2018,Franklin,Franklin 2,vibra corer used,17197,90,91,20cm compaction,1.31959999999999,NA,0.023074981,0.0304497449275999,0.001417485,NA,NA,NA,-23.59079130954754,NA,0.4040840961673876,NA
Kulesza_2018,Harrington,Harrington 1,gouge auger used,17006,0,1,NA,0.4263,NA,0.103753265,0.0442300168695,0.0053836430000000005,NA,NA,NA,-16.150708875509803,NA,1.7207015409570152,NA
Kulesza_2018,Harrington,Harrington 1,gouge auger used,17007,10,11,NA,0.4588,NA,0.105597074,0.0484479375512,0.005204942000000001,NA,NA,NA,-16.148766750825402,NA,1.2006285482562853,NA
Kulesza_2018,Harrington,Harrington 1,gouge auger used,17008,20,21,NA,0.513999999999999,NA,0.068823044,0.0353750446159999,0.0034442270000000002,NA,NA,NA,-15.486502233443387,NA,0.8376926196269261,NA
Kulesza_2018,Harrington,Harrington 1,gouge auger used,17009,30,31,NA,0.59985,NA,0.06072151,0.0364237977735,0.003541764,NA,NA,NA,-17.593707516022526,NA,1.1904906731549065,NA
Kulesza_2018,Harrington,Harrington 1,gouge auger used,17010,40,41,NA,0.455,NA,0.11406675,0.05190037125,0.009154524,NA,NA,NA,-23.276364342590792,NA,-0.8948702351987025,NA
Kulesza_2018,Harrington,Harrington 1,gouge auger used,17011,48,49,NA,0.2496,NA,0.220162795,0.0549526336319999,0.018264663,NA,NA,NA,-25.94775684598951,NA,-0.6819748580697486,NA
Kulesza_2018,Harrington,Harrington 1,gouge auger used,17012,49,50,NA,0.313899999999999,NA,0.163284877,0.0512551228902999,0.014688075,NA,NA,NA,-25.03010293260827,NA,-0.7428021086780211,NA
Kulesza_2018,Harrington,Harrington 1,gouge auger used,17013,60,61,NA,0.3184,NA,0.188552359,0.0600350711056,0.016225927,NA,NA,NA,-25.855505923480283,NA,-0.6099959448499594,NA
Kulesza_2018,Harrington,Harrington 1,gouge auger used,17014,70,71,NA,0.25695,NA,0.200505235999999,0.0515198203902,0.010476913999999999,NA,NA,NA,-18.451155564187218,NA,-0.2795012165450122,NA
Kulesza_2018,Harrington,Harrington 1,gouge auger used,17015,80,81,NA,0.24675,NA,0.204499778,0.0504603202215,0.014687981999999999,NA,NA,NA,-24.51446882889881,NA,-1.0428832116788322,NA
Kulesza_2018,Harrington,Harrington 1,gouge auger used,17016,90,91,NA,0.24325,NA,0.261709998,0.0636609570135,0.017633852999999998,NA,NA,NA,-26.040007768498736,NA,-0.8269464720194647,NA
Kulesza_2018,Harrington,Harrington 1,gouge auger used,17017,99,100,NA,0.2427,NA,0.132729446,0.0322134365442,0.009508968,NA,NA,NA,-24.797047970479703,NA,-0.6292579075425792,NA
Kulesza_2018,Harrington,Harrington 2,gouge auger used,17018,0,1,NA,0.431749999999999,NA,0.088099479,0.0380369500582499,0.004538764,NA,NA,NA,-15.906972227617013,NA,2.6158759124087587,NA
Kulesza_2018,Harrington,Harrington 2,gouge auger used,17019,10,11,NA,0.47335,NA,0.075354066,0.0356688471411,0.00424771,NA,NA,NA,-14.299388198144857,NA,2.615785256410257,NA
Kulesza_2018,Harrington,Harrington 2,gouge auger used,17020,20,21,NA,0.71245,NA,0.05237126,0.037311904187,0.002970441,NA,NA,NA,-15.660153937240967,NA,1.8325320512820513,NA
Kulesza_2018,Harrington,Harrington 2,gouge auger used,17021,30,31,NA,0.51365,NA,0.054941539,0.02822072150735,0.00353962,NA,NA,NA,-16.981448588908624,NA,2.2582131410256414,NA
Kulesza_2018,Harrington,Harrington 2,gouge auger used,17022,40,41,NA,0.896149999999999,NA,0.025424424,0.0227840975675999,0.002698026,NA,NA,NA,-24.041839352674163,NA,0.9040464743589743,NA
Kulesza_2018,Harrington,Harrington 2,gouge auger used,17023,50,51,NA,0.43715,NA,0.059074543,0.02582443647245,0.003682599,NA,NA,NA,-24.68620485494375,NA,1.8255208333333335,NA
Kulesza_2018,Harrington,Harrington 2,gouge auger used,17024,60,61,NA,0.806299999999999,NA,0.04079195,0.0328905492849999,0.0030661660000000004,NA,NA,NA,-36.101243339254,NA,0.9891826923076924,NA
Kulesza_2018,Harrington,Harrington 2,gouge auger used,17025,70,71,NA,0.9237,NA,0.033178643,0.0306471125391,0.003016502,NA,NA,NA,-17.950463785277282,NA,1.4158653846153846,NA
Kulesza_2018,Harrington,Harrington 2,gouge auger used,17026,80,81,NA,0.7814,NA,0.033742004,0.0263660019256,0.0032029059999999997,NA,NA,NA,-28.731991316360762,NA,2.3553685897435903,NA
Kulesza_2018,Harrington,Harrington 2,gouge auger used,17027,83,84,NA,0.866899999999999,NA,0.032808981,0.0284421056288999,0.0027443,NA,NA,NA,-34.90625616735741,NA,2.19911858974359,NA
Kulesza_2018,Jasper Beach,Jasper Beach_Core DC-1,gouge auger used,16561,0,1,no compaction observed,0.406699999999999,NA,0.130220645,0.0529607363214999,0.009588773,NA,NA,NA,-24.363636363636363,NA,2.9004551751434793,NA
Kulesza_2018,Jasper Beach,Jasper Beach_Core DC-1,gouge auger used,16562,5,6,no compaction observed,0.4252,NA,0.090051834,0.0382900398168,0.007062641,NA,NA,NA,-22.927865612648215,NA,2.98159509202454,NA
Kulesza_2018,Jasper Beach,Jasper Beach_Core DC-1,gouge auger used,16563,10,11,no compaction observed,0.5063,NA,0.0767978679999999,0.0388827605683999,0.006226182,NA,NA,NA,-21.848814229249008,NA,2.511577280823273,NA
Kulesza_2018,Jasper Beach,Jasper Beach_Core DC-1,gouge auger used,16564,16,17,no compaction observed,0.531199999999999,NA,0.068862004,0.0365794965248,0.005194583,NA,NA,NA,-21.937747035573118,NA,2.617454977241243,NA
Kulesza_2018,Jasper Beach,Jasper Beach_Core DC-1,gouge auger used,16565,20,21,no compaction observed,0.3989,NA,0.129478333,0.0516489070337,0.010346515999999998,NA,NA,NA,-22.087944664031614,NA,1.9198495943004157,NA
Kulesza_2018,Jasper Beach,Jasper Beach_Core DC-1,gouge auger used,16566,25,26,no compaction observed,0.278199999999999,NA,0.187834004,0.0522554199128,0.014292058000000002,NA,NA,NA,-22.677865612648215,NA,1.076786067682565,NA
Kulesza_2018,Jasper Beach,Jasper Beach_Core DC-1,gouge auger used,16567,30,31,no compaction observed,0.206,NA,0.306197051999999,0.0630765927119999,0.023880605,NA,NA,NA,-24.71739130434782,NA,0.8254502275875718,NA
Kulesza_2018,Jasper Beach,Jasper Beach_Core DC-1,gouge auger used,16568,33,34,no compaction observed,0.9742,NA,0.042044056,0.0409593193552,0.003552307,NA,NA,NA,-24.750988142292485,NA,1.7189788244607165,NA
Kulesza_2018,Jasper Beach,Jasper Beach_Core DC-1,gouge auger used,16569,40,41,no compaction observed,0.1976,NA,0.316342146,0.0625092080496,0.022762725,NA,NA,NA,-25.064229249011852,NA,0.8482089847615278,NA
Kulesza_2018,Jasper Beach,Jasper Beach_Core DC-1,gouge auger used,16570,45,46,no compaction observed,0.1974,NA,0.33547654,0.066223068996,0.023009241,NA,NA,NA,-23.762845849802368,NA,0.5790619433999605,NA
Kulesza_2018,Jasper Beach,Jasper Beach_Core DC-1,gouge auger used,16571,50,51,no compaction observed,0.172,NA,0.246490385,0.04239634622,0.018071761,NA,NA,NA,-24.432806324110672,NA,0.8046704927765684,NA
Kulesza_2018,Jasper Beach,Jasper Beach_Core DC-1,gouge auger used,16572,55,56,no compaction observed,0.172,NA,0.340156331,0.058506888932,0.023921066999999997,NA,NA,NA,-24.992094861660075,NA,0.6908767069067882,NA
Kulesza_2018,Jasper Beach,Jasper Beach_Core DC-1,gouge auger used,16573,60,61,no compaction observed,0.7637,NA,0.029690165,0.0226743790105,0.002137738,NA,NA,NA,-25.54051383399209,NA,0.4246981990896498,NA
Kulesza_2018,Jasper Beach,Jasper Beach_Core DC-1,gouge auger used,16574,65,66,no compaction observed,0.1449,NA,0.356359467,0.0516364867683,0.022318221,NA,NA,NA,-26.485177865612645,NA,1.1747476746487235,NA
Kulesza_2018,Jasper Beach,Jasper Beach_Core DC-1,gouge auger used,16575,70,71,no compaction observed,0.189799999999999,NA,0.362285229,0.0687617364641999,0.022996587000000002,NA,NA,NA,-26.38735177865612,NA,1.6576291312091829,NA
Kulesza_2018,Jasper Beach,Jasper Beach_Core DC-1,gouge auger used,16576,75,76,no compaction observed,0.1961,NA,0.349002618999999,0.0684394135859,0.020832128000000002,NA,NA,NA,-26.457509881422922,NA,3.035028695824263,NA
Kulesza_2018,Jasper Beach,Jasper Beach_Core DC-1,gouge auger used,16577,80,81,no compaction observed,0.1541,NA,0.361302259,0.0556766781119,0.021668608,NA,NA,NA,-26.454545454545453,NA,2.6906788046704926,NA
Kulesza_2018,Jasper Beach,Jasper Beach_Core DC-1,gouge auger used,16578,85,86,no compaction observed,0.169499999999999,NA,0.377824632,0.064041275124,0.022875193999999998,NA,NA,NA,-26.598814229249008,NA,2.657035424500297,NA
Kulesza_2018,Jasper Beach,Jasper Beach_Core DC-1,gouge auger used,16579,90,91,no compaction observed,0.206799999999999,NA,0.397037014,0.0821072544952,NA,NA,NA,NA,NA,NA,NA,NA
Kulesza_2018,Jasper Beach,Jasper Beach_Core DC-1,gouge auger used,16580,95,96,no compaction observed,0.2157,NA,0.393100759,0.0847918337163,0.017124105,NA,NA,NA,-26.916007905138336,NA,1.8129823867009698,NA
Kulesza_2018,Jasper Beach,Jasper Beach_Core DC-1,gouge auger used,16581,100,101,no compaction observed,0.741,NA,0.095888501,0.071053379241,0.002083079,NA,NA,NA,-27.253952569169957,NA,1.0332475756976054,NA
Kulesza_2018,Jasper Beach,Jasper Beach_Core DC-2,gouge auger used,16554,0,1,no compaction observed,0.213349999999999,NA,0.191735034,0.0409066695039,0.013752199,NA,NA,NA,-24.721185941488315,NA,1.8905014513061753,NA
Kulesza_2018,Jasper Beach,Jasper Beach_Core DC-2,gouge auger used,16555,10,11,no compaction observed,0.2761,NA,0.151287094999999,0.0417703669295,0.007685412,NA,NA,NA,-18.067936383271153,NA,1.955560004003603,NA
Kulesza_2018,Jasper Beach,Jasper Beach_Core DC-2,gouge auger used,16556,20,21,no compaction observed,0.484999999999999,NA,0.11870344,0.0575711683999999,0.008086046,NA,NA,NA,-24.71725898291773,NA,1.486137523771394,NA
Kulesza_2018,Jasper Beach,Jasper Beach_Core DC-2,gouge auger used,16557,30,31,no compaction observed,0.5465,NA,0.088842323,0.0485523295195,0.005570836,NA,NA,NA,-24.985273905360295,NA,2.0166149534581126,NA
Kulesza_2018,Jasper Beach,Jasper Beach_Core DC-2,gouge auger used,16558,40,41,no compaction observed,0.50485,NA,0.107696286,0.0543704699871,0.007186097,NA,NA,NA,-25.855095228745338,NA,1.3199879891902713,NA
Kulesza_2018,Jasper Beach,Jasper Beach_Core DC-2,gouge auger used,16559,50,51,no compaction observed,0.356,NA,0.141765414,0.050468487384,0.009819868,NA,NA,NA,-26.125073630473196,NA,0.9946952257031328,NA
Kulesza_2018,Jasper Beach,Jasper Beach_Core DC-2,gouge auger used,16560,60,61,no compaction observed,0.38315,NA,0.153613607,0.05885705352205,0.010824374999999999,NA,NA,NA,-26.231225296442684,NA,0.5167227389669503,NA
Kulesza_2018,Milbridge,Millbridge 3,gouge auger used,16981,0,1,NA,0.4254,NA,0.071811048,0.0305484198192,0.0041861549999999996,NA,NA,NA,-16.507088755098074,NA,3.1815693430656933,NA
Kulesza_2018,Milbridge,Millbridge 3,gouge auger used,16982,10,11,NA,0.42245,NA,0.10834068,0.045768520266,0.004411946,NA,NA,NA,-14.967954942707319,NA,1.6142538523925383,NA
Kulesza_2018,Milbridge,Millbridge 3,gouge auger used,16983,20,21,NA,0.5037,NA,0.063376107,0.0319225450959,0.002955917,NA,NA,NA,-15.21363371528452,NA,2.265105433901054,NA
Kulesza_2018,Milbridge,Millbridge 3,gouge auger used,16984,30,31,NA,0.869999999999999,NA,0.047846288,0.04162627056,0.0034355839999999998,NA,NA,NA,-21.921732375218486,NA,1.8078872668288726,NA
Kulesza_2018,Milbridge,Millbridge 3,gouge auger used,16985,40,41,NA,0.844199999999999,NA,0.043109677,0.0363931893233999,0.003915813000000001,NA,NA,NA,-25.077684987376188,NA,2.278284671532847,NA
Kulesza_2018,Milbridge,Millbridge 3,gouge auger used,16986,50,51,NA,0.453599999999999,NA,0.107300454,0.0486714859343999,0.009039479999999999,NA,NA,NA,-23.336570207807338,NA,0.8143755068937549,NA
Kulesza_2018,Milbridge,Millbridge 3,gouge auger used,16987,60,61,NA,0.449949999999999,NA,0.084469193,0.0380069133903499,0.006636044,NA,NA,NA,-21.48863857059623,NA,0.8701338199513381,NA
Kulesza_2018,Milbridge,Millbridge 3,gouge auger used,16988,70,71,NA,0.71715,NA,0.07611283,0.0545843160345,0.004526785,NA,NA,NA,-17.613128762866573,NA,0.7505068937550688,NA
Kulesza_2018,Milbridge,Millbridge 3,gouge auger used,16989,80,81,NA,0.3596,NA,0.115770886999999,0.0416312109652,0.008003042,NA,NA,NA,-19.092056710040783,NA,1.647708840227088,NA
Kulesza_2018,Milbridge,Millbridge 3,gouge auger used,16990,90,91,NA,0.384399999999999,NA,0.108250479,0.0416114841275999,0.006802842,NA,NA,NA,-15.94775684598951,NA,1.6639294403892941,NA
Kulesza_2018,Milbridge,Millbridge 3,gouge auger used,16991,99,100,NA,0.365349999999999,NA,0.120822731,0.0441425847708499,0.008238159,NA,NA,NA,-17.207224703825982,NA,2.2306366585563664,NA
Kulesza_2018,Milbridge,Millbridge 4,gouge auger used,16992,0,1,NA,0.3415,NA,0.073826721,0.0252118252215,0.004723752,NA,NA,NA,-18.089920372887935,NA,2.809509326845093,NA
Kulesza_2018,Milbridge,Millbridge 4,gouge auger used,16993,10,11,NA,0.41715,NA,0.115337527,0.04811304938805,0.0047929389999999995,NA,NA,NA,-15.557389784424156,NA,2.0076034063260337,NA
Kulesza_2018,Milbridge,Millbridge 4,gouge auger used,16994,20,21,NA,0.5307,NA,0.0529461009999999,0.0280984958006999,0.0031276579999999997,NA,NA,NA,-16.178869683433675,NA,2.5692416869424166,NA
Kulesza_2018,Milbridge,Millbridge 4,gouge auger used,16995,30,31,NA,0.4048,NA,0.050438599,0.0204175448752,0.004209215,NA,NA,NA,-18.803651194406676,NA,3.3062652068126517,NA
Kulesza_2018,Milbridge,Millbridge 4,gouge auger used,16996,40,41,NA,0.6695,NA,0.042155711,0.0282232485144999,0.0033906130000000002,NA,NA,NA,-23.935715672946202,NA,1.9285279805352795,NA
Kulesza_2018,Milbridge,Millbridge 4,gouge auger used,16997,44,45,NA,0.63685,NA,0.0458365919999999,0.0291910336152,0.0035976029999999996,NA,NA,NA,-23.482229559137693,NA,1.3780413625304135,NA
Kulesza_2018,Milbridge,Millbridge 4,gouge auger used,16998,45,46,NA,0.4699,NA,0.070336919,0.0330513182381,0.004889439,NA,NA,NA,-23.183142357739364,NA,1.649736415247364,NA
Kulesza_2018,Milbridge,Millbridge 4,gouge auger used,16999,46,47,NA,0.43465,NA,0.0777203779999999,0.0337811622977,0.0054447210000000005,NA,NA,NA,-23.860943872596618,NA,1.203669910786699,NA
Kulesza_2018,Milbridge,Millbridge 4,gouge auger used,17000,50,51,NA,0.561899999999999,NA,0.150481527,0.0845555700212999,0.010100473,NA,NA,NA,-25.179646533307437,NA,0.9289334955393348,NA
