date,spc_zone,waypoint_northing_spc_ussft,waypoint_easting_spc_ussft,elevation_mllw,soil_property_code,soil_property_value
2021-11-10,"CA 6-0406",1935383.036,6255217.490,4.469,PSA-Silt,34.00
2021-11-10,"CA 6-0406",1935383.036,6255217.490,4.469,PSA-Silt,19.00
2021-11-10,"CA 6-0406",1935383.036,6255217.490,4.469,PSA-Silt,13.00
2021-11-10,"CA 6-0406",1935594.951,6255210.572,3.873,PSA-Silt,26.00
2021-11-10,"CA 6-0406",1935594.951,6255210.572,3.873,PSA-Silt,21.00
2021-11-10,"CA 6-0406",1935594.951,6255210.572,3.873,PSA-Silt,19.00
2021-11-10,"CA 6-0406",1935722.767,6255386.601,4.192,PSA-Silt,22.00
2021-11-10,"CA 6-0406",1935722.767,6255386.601,4.192,PSA-Silt,19.00
2021-11-10,"CA 6-0406",1935722.767,6255386.601,4.192,PSA-Silt,14.00
2021-11-10,"CA 6-0406",1934688.283,6252895.532,3.834,PSA-Silt,16.00
2021-11-10,"CA 6-0406",1934688.283,6252895.532,3.834,PSA-Silt,16.00
2021-11-10,"CA 6-0406",1934688.283,6252895.532,3.834,PSA-Silt,17.00
2021-11-10,"CA 6-0406",1934622.169,6252912.394,4.201,PSA-Silt,25.00
2021-11-10,"CA 6-0406",1934622.169,6252912.394,4.201,PSA-Silt,21.00
2021-11-10,"CA 6-0406",1934622.169,6252912.394,4.201,PSA-Silt,25.00
2021-11-10,"CA 6-0406",1934556.664,6252938.811,4.190,PSA-Silt,38.00
2021-11-10,"CA 6-0406",1934556.664,6252938.811,4.190,PSA-Silt,36.00
2021-11-10,"CA 6-0406",1934556.664,6252938.811,4.190,PSA-Silt,34.00
2021-11-10,"CA 6-0406",1934801.389,6253337.527,4.122,PSA-Silt,46.00
2021-11-10,"CA 6-0406",1934801.389,6253337.527,4.122,PSA-Silt,40.00
2021-11-10,"CA 6-0406",1934801.389,6253337.527,4.122,PSA-Silt,31.00
2021-11-10,"CA 6-0406",1934736.601,6253349.971,4.499,PSA-Silt,48.00
2021-11-10,"CA 6-0406",1934736.601,6253349.971,4.499,PSA-Silt,31.00
2021-11-10,"CA 6-0406",1934736.601,6253349.971,4.499,PSA-Silt,36.00
2021-11-10,"CA 6-0406",1934680.852,6253360.332,4.368,PSA-Silt,34.00
2021-11-10,"CA 6-0406",1934680.852,6253360.332,4.368,PSA-Silt,30.00
2021-11-10,"CA 6-0406",1934680.852,6253360.332,4.368,PSA-Silt,33.00
2021-11-10,"CA 6-0406",1934976.677,6253822.389,4.260,PSA-Silt,26.00
2021-11-10,"CA 6-0406",1934976.677,6253822.389,4.260,PSA-Silt,18.00
2021-11-10,"CA 6-0406",1934976.677,6253822.389,4.260,PSA-Silt,14.00
2021-11-10,"CA 6-0406",1934918.420,6253832.558,4.623,PSA-Silt,28.00
2021-11-10,"CA 6-0406",1934918.420,6253832.558,4.623,PSA-Silt,25.00
2021-11-10,"CA 6-0406",1934918.420,6253832.558,4.623,PSA-Silt,20.00
2021-11-10,"CA 6-0406",1934816.704,6253864.578,4.040,PSA-Silt,34.00
2021-11-10,"CA 6-0406",1934816.704,6253864.578,4.040,PSA-Silt,33.00
2021-11-10,"CA 6-0406",1934816.704,6253864.578,4.040,PSA-Silt,22.00
2021-11-10,"CA 6-0406",1936238.755,6255635.180,4.182,PSA-Silt,32.00
2021-11-10,"CA 6-0406",1936238.755,6255635.180,4.182,PSA-Silt,46.00
2021-11-10,"CA 6-0406",1936238.755,6255635.180,4.182,PSA-Silt,55.00
2021-11-10,"CA 6-0406",1936194.935,6255698.200,4.520,PSA-Silt,53.00
2021-11-10,"CA 6-0406",1936194.935,6255698.200,4.520,PSA-Silt,55.00
2021-11-10,"CA 6-0406",1936194.935,6255698.200,4.520,PSA-Silt,54.00
2021-11-10,"CA 6-0406",1936046.567,6255686.991,4.017,PSA-Silt,56.00
2021-11-10,"CA 6-0406",1936046.567,6255686.991,4.017,PSA-Silt,52.00
2021-11-10,"CA 6-0406",1936046.567,6255686.991,4.017,PSA-Silt,54.00
2021-11-10,"CA 6-0406",1936524.458,6255833.247,4.204,PSA-Silt,36.00
2021-11-10,"CA 6-0406",1936524.458,6255833.247,4.204,PSA-Silt,47.00
2021-11-10,"CA 6-0406",1936524.458,6255833.247,4.204,PSA-Silt,48.00
2021-11-10,"CA 6-0406",1936419.385,6255881.804,4.677,PSA-Silt,7.00
2021-11-10,"CA 6-0406",1936419.385,6255881.804,4.677,PSA-Silt,35.00
2021-11-10,"CA 6-0406",1936419.385,6255881.804,4.677,PSA-Silt,47.00
2021-11-10,"CA 6-0406",1936302.113,6255908.520,4.624,PSA-Silt,45.00
2021-11-10,"CA 6-0406",1936302.113,6255908.520,4.624,PSA-Silt,36.00
2021-11-10,"CA 6-0406",1936302.113,6255908.520,4.624,PSA-Silt,44.00
2021-11-10,"CA 6-0406",1937046.545,6257683.393,4.508,PSA-Silt,50.00
2021-11-10,"CA 6-0406",1937046.545,6257683.393,4.508,PSA-Silt,49.00
2021-11-10,"CA 6-0406",1937046.545,6257683.393,4.508,PSA-Silt,56.00
2021-11-10,"CA 6-0406",1937118.066,6257516.641,5.003,PSA-Silt,38.00
2021-11-10,"CA 6-0406",1937118.066,6257516.641,5.003,PSA-Silt,48.00
2021-11-10,"CA 6-0406",1937118.066,6257516.641,5.003,PSA-Silt,54.00
2021-11-10,"CA 6-0406",1937121.775,6257385.489,4.389,PSA-Silt,45.00
2021-11-10,"CA 6-0406",1937121.775,6257385.489,4.389,PSA-Silt,48.00
2021-11-10,"CA 6-0406",1937121.775,6257385.489,4.389,PSA-Silt,52.00
2021-11-10,"CA 6-0406",1786264.705,6290150.238,0.685,PSA-Silt,4.00
2021-11-10,"CA 6-0406",1786264.705,6290150.238,0.685,PSA-Silt,4.00
2021-11-10,"CA 6-0406",1786264.705,6290150.238,0.685,PSA-Silt,1.00
2021-11-10,"CA 6-0406",1786359.665,6290090.211,1.246,PSA-Silt,21.00
2021-11-10,"CA 6-0406",1786359.665,6290090.211,1.246,PSA-Silt,13.00
2021-11-10,"CA 6-0406",1786359.665,6290090.211,1.246,PSA-Silt,0.50
2021-11-10,"CA 6-0406",1786509.530,6290055.343,0.683,PSA-Silt,23.00
2021-11-10,"CA 6-0406",1786509.530,6290055.343,0.683,PSA-Silt,15.00
2021-11-10,"CA 6-0406",1786509.530,6290055.343,0.683,PSA-Silt,8.00
2021-11-10,"CA 6-0406",1786663.723,6290055.118,0.830,PSA-Silt,6.00
2021-11-10,"CA 6-0406",1786663.723,6290055.118,0.830,PSA-Silt,10.00
2021-11-10,"CA 6-0406",1786663.723,6290055.118,0.830,PSA-Silt,10.00
2021-11-10,"CA 6-0406",1786793.782,6290067.999,1.333,PSA-Silt,18.00
2021-11-10,"CA 6-0406",1786793.782,6290067.999,1.333,PSA-Silt,7.00
2021-11-10,"CA 6-0406",1786793.782,6290067.999,1.333,PSA-Silt,3.00
2021-11-10,"CA 6-0406",1786927.371,6290084.933,1.579,PSA-Silt,32.00
2021-11-10,"CA 6-0406",1786927.371,6290084.933,1.579,PSA-Silt,5.00
2021-11-10,"CA 6-0406",1786927.371,6290084.933,1.579,PSA-Silt,1.00
2021-11-10,"CA 6-0406",1787094.669,6290059.673,1.088,PSA-Silt,10.00
2021-11-10,"CA 6-0406",1787094.669,6290059.673,1.088,PSA-Silt,16.00
2021-11-10,"CA 6-0406",1787094.669,6290059.673,1.088,PSA-Silt,6.00
2021-11-10,"CA 6-0406",1787222.418,6290032.517,0.735,PSA-Silt,15.00
2021-11-10,"CA 6-0406",1787222.418,6290032.517,0.735,PSA-Silt,10.00
2021-11-10,"CA 6-0406",1787222.418,6290032.517,0.735,PSA-Silt,6.00
2021-11-10,"CA 6-0406",1787350.618,6290011.152,0.798,PSA-Silt,20.00
2021-11-10,"CA 6-0406",1787350.618,6290011.152,0.798,PSA-Silt,27.00
2021-11-10,"CA 6-0406",1787350.618,6290011.152,0.798,PSA-Silt,0.50
2021-11-10,"CA 6-0406",1787513.326,6290025.394,0.623,PSA-Silt,28.00
2021-11-10,"CA 6-0406",1787513.326,6290025.394,0.623,PSA-Silt,3.00
2021-11-10,"CA 6-0406",1787513.326,6290025.394,0.623,PSA-Silt,4.00
2021-11-10,"CA 6-0406",1787629.485,6290071.437,0.622,PSA-Silt,35.00
2021-11-10,"CA 6-0406",1787629.485,6290071.437,0.622,PSA-Silt,6.00
2021-11-10,"CA 6-0406",1787629.485,6290071.437,0.622,PSA-Silt,5.00
2021-11-10,"CA 6-0406",1787746.449,6290131.561,0.643,PSA-Silt,6.00
2021-11-10,"CA 6-0406",1787746.449,6290131.561,0.643,PSA-Silt,7.00
2021-11-10,"CA 6-0406",1787746.449,6290131.561,0.643,PSA-Silt,15.00
2021-11-10,"CA 6-0406",1787955.989,6290238.000,1.671,PSA-Silt,34.00
2021-11-10,"CA 6-0406",1787955.989,6290238.000,1.671,PSA-Silt,13.00
2021-11-10,"CA 6-0406",1787955.989,6290238.000,1.671,PSA-Silt,3.00
2021-11-10,"CA 6-0406",1788057.606,6290264.025,2.334,PSA-Silt,36.00
2021-11-10,"CA 6-0406",1788057.606,6290264.025,2.334,PSA-Silt,8.00
2021-11-10,"CA 6-0406",1788057.606,6290264.025,2.334,PSA-Silt,8.00
2021-11-10,"CA 6-0406",1788168.695,6290255.415,1.873,PSA-Silt,36.00
2021-11-10,"CA 6-0406",1788168.695,6290255.415,1.873,PSA-Silt,40.00
2021-11-10,"CA 6-0406",1788168.695,6290255.415,1.873,PSA-Silt,24.00
2021-11-10,"CA 6-0406",1788008.032,6290334.429,1.403,PSA-Silt,31.00
2021-11-10,"CA 6-0406",1788008.032,6290334.429,1.403,PSA-Silt,22.00
2021-11-10,"CA 6-0406",1788008.032,6290334.429,1.403,PSA-Silt,8.00
2021-11-10,"CA 6-0406",1788079.244,6290408.504,1.387,PSA-Silt,38.00
2021-11-10,"CA 6-0406",1788079.244,6290408.504,1.387,PSA-Silt,23.00
2021-11-10,"CA 6-0406",1788079.244,6290408.504,1.387,PSA-Silt,17.00
2021-11-10,"CA 6-0406",1788122.858,6290470.850,1.139,PSA-Silt,35.00
2021-11-10,"CA 6-0406",1788122.858,6290470.850,1.139,PSA-Silt,21.00
2021-11-10,"CA 6-0406",1788122.858,6290470.850,1.139,PSA-Silt,11.00
2021-11-10,"CA 6-0406",1785986.337,6290461.928,1.714,PSA-Silt,28.00
2021-11-10,"CA 6-0406",1785986.337,6290461.928,1.714,PSA-Silt,8.00
2021-11-10,"CA 6-0406",1785986.337,6290461.928,1.714,PSA-Silt,7.00
2021-11-10,"CA 6-0406",1786050.415,6290494.403,2.513,PSA-Silt,26.00
2021-11-10,"CA 6-0406",1786050.415,6290494.403,2.513,PSA-Silt,13.00
2021-11-10,"CA 6-0406",1786050.415,6290494.403,2.513,PSA-Silt,7.00
2021-11-10,"CA 6-0406",1786101.908,6290523.292,1.608,PSA-Silt,34.00
2021-11-10,"CA 6-0406",1786101.908,6290523.292,1.608,PSA-Silt,17.00
2021-11-10,"CA 6-0406",1786101.908,6290523.292,1.608,PSA-Silt,10.00
2021-11-10,"CA 6-0406",1787728.156,6290259.395,2.164,PSA-Silt,29.00
2021-11-10,"CA 6-0406",1787728.156,6290259.395,2.164,PSA-Silt,19.00
2021-11-10,"CA 6-0406",1787728.156,6290259.395,2.164,PSA-Silt,20.00
2021-11-10,"CA 6-0406",1787730.036,6290302.965,2.224,PSA-Silt,38.00
2021-11-10,"CA 6-0406",1787730.036,6290302.965,2.224,PSA-Silt,19.00
2021-11-10,"CA 6-0406",1787730.036,6290302.965,2.224,PSA-Silt,15.00
2021-11-10,"CA 6-0406",1787673.313,6290347.238,1.854,PSA-Silt,36.00
2021-11-10,"CA 6-0406",1787673.313,6290347.238,1.854,PSA-Silt,31.00
2021-11-10,"CA 6-0406",1787673.313,6290347.238,1.854,PSA-Silt,27.00
2021-11-10,"CA 6-0406",1788588.455,6290203.361,2.294,PSA-Silt,49.00
2021-11-10,"CA 6-0406",1788588.455,6290203.361,2.294,PSA-Silt,47.00
2021-11-10,"CA 6-0406",1788588.455,6290203.361,2.294,PSA-Silt,31.00
2021-11-10,"CA 6-0406",1788556.716,6290113.559,2.295,PSA-Silt,49.00
2021-11-10,"CA 6-0406",1788556.716,6290113.559,2.295,PSA-Silt,42.00
2021-11-10,"CA 6-0406",1788556.716,6290113.559,2.295,PSA-Silt,33.00
2021-11-10,"CA 6-0406",1788555.779,6290016.059,2.602,PSA-Silt,45.00
2021-11-10,"CA 6-0406",1788555.779,6290016.059,2.602,PSA-Silt,32.00
2021-11-10,"CA 6-0406",1788555.779,6290016.059,2.602,PSA-Silt,25.00
2021-11-10,"CA 6-0406",1788813.139,6290741.668,1.790,PSA-Silt,50.00
2021-11-10,"CA 6-0406",1788813.139,6290741.668,1.790,PSA-Silt,41.00
2021-11-10,"CA 6-0406",1788813.139,6290741.668,1.790,PSA-Silt,36.00
2021-11-10,"CA 6-0406",1788787.480,6290779.442,2.293,PSA-Silt,44.00
2021-11-10,"CA 6-0406",1788787.480,6290779.442,2.293,PSA-Silt,37.00
2021-11-10,"CA 6-0406",1788787.480,6290779.442,2.293,PSA-Silt,30.00
2021-11-10,"CA 6-0406",1788798.930,6290816.757,2.248,PSA-Silt,44.00
2021-11-10,"CA 6-0406",1788798.930,6290816.757,2.248,PSA-Silt,38.00
2021-11-10,"CA 6-0406",1788798.930,6290816.757,2.248,PSA-Silt,38.00
2021-11-10,"CA 6-0406",1789152.151,6290684.934,2.444,PSA-Silt,40.00
2021-11-10,"CA 6-0406",1789152.151,6290684.934,2.444,PSA-Silt,39.00
2021-11-10,"CA 6-0406",1789152.151,6290684.934,2.444,PSA-Silt,39.00
2021-11-10,"CA 6-0406",1789124.931,6290548.983,2.417,PSA-Silt,47.00
2021-11-10,"CA 6-0406",1789124.931,6290548.983,2.417,PSA-Silt,47.00
2021-11-10,"CA 6-0406",1789124.931,6290548.983,2.417,PSA-Silt,43.00
2021-11-10,"CA 6-0406",1789147.203,6290478.292,2.684,PSA-Silt,45.00
2021-11-10,"CA 6-0406",1789147.203,6290478.292,2.684,PSA-Silt,45.00
2021-11-10,"CA 6-0406",1789147.203,6290478.292,2.684,PSA-Silt,41.00
2021-11-10,"CA 6-0406",1789204.268,6290726.554,1.447,PSA-Silt,51.00
2021-11-10,"CA 6-0406",1789204.268,6290726.554,1.447,PSA-Silt,45.00
2021-11-10,"CA 6-0406",1789204.268,6290726.554,1.447,PSA-Silt,45.00
2021-11-10,"CA 6-0406",1789239.523,6290774.551,1.962,PSA-Silt,54.00
2021-11-10,"CA 6-0406",1789239.523,6290774.551,1.962,PSA-Silt,41.00
2021-11-10,"CA 6-0406",1789239.523,6290774.551,1.962,PSA-Silt,40.00
2021-11-10,"CA 6-0406",1789257.405,6290836.703,2.147,PSA-Silt,39.00
2021-11-10,"CA 6-0406",1789257.405,6290836.703,2.147,PSA-Silt,42.00
2021-11-10,"CA 6-0406",1789257.405,6290836.703,2.147,PSA-Silt,40.00
2021-10-13,"CA 5-0405",1971268.646,6097493.915,3.963,PSA-Silt,6.00
2021-10-13,"CA 5-0405",1971268.646,6097493.915,3.963,PSA-Silt,3.00
2021-10-13,"CA 5-0405",1971268.646,6097493.915,3.963,PSA-Silt,3.00
2021-10-13,"CA 5-0405",1971381.819,6097493.004,4.217,PSA-Silt,10.00
2021-10-13,"CA 5-0405",1971381.819,6097493.004,4.217,PSA-Silt,2.00
2021-10-13,"CA 5-0405",1971381.819,6097493.004,4.217,PSA-Silt,4.00
2021-10-13,"CA 5-0405",1971493.514,6097559.345,4.064,PSA-Silt,3.00
2021-10-13,"CA 5-0405",1971493.514,6097559.345,4.064,PSA-Silt,1.00
2021-10-13,"CA 5-0405",1971493.514,6097559.345,4.064,PSA-Silt,5.00
2021-10-13,"CA 5-0405",1971620.836,6097551.218,4.486,PSA-Silt,8.00
2021-10-13,"CA 5-0405",1971620.836,6097551.218,4.486,PSA-Silt,4.00
2021-10-13,"CA 5-0405",1971620.836,6097551.218,4.486,PSA-Silt,4.00
2021-10-13,"CA 5-0405",1971658.716,6097431.189,4.406,PSA-Silt,28.00
2021-10-13,"CA 5-0405",1971658.716,6097431.189,4.406,PSA-Silt,14.00
2021-10-13,"CA 5-0405",1971658.716,6097431.189,4.406,PSA-Silt,5.00
2021-10-13,"CA 5-0405",1971718.523,6097318.879,4.434,PSA-Silt,9.00
2021-10-13,"CA 5-0405",1971718.523,6097318.879,4.434,PSA-Silt,6.00
2021-10-13,"CA 5-0405",1971718.523,6097318.879,4.434,PSA-Silt,11.00
2021-10-13,"CA 5-0405",1971816.069,6097356.644,4.500,PSA-Silt,14.00
2021-10-13,"CA 5-0405",1971816.069,6097356.644,4.500,PSA-Silt,12.00
2021-10-13,"CA 5-0405",1971816.069,6097356.644,4.500,PSA-Silt,11.00
2021-10-13,"CA 5-0405",1971909.230,6097441.711,4.798,PSA-Silt,29.00
2021-10-13,"CA 5-0405",1971909.230,6097441.711,4.798,PSA-Silt,24.00
2021-10-13,"CA 5-0405",1971909.230,6097441.711,4.798,PSA-Silt,15.00
2021-10-13,"CA 5-0405",1972025.808,6097498.943,4.870,PSA-Silt,33.00
2021-10-13,"CA 5-0405",1972025.808,6097498.943,4.870,PSA-Silt,21.00
2021-10-13,"CA 5-0405",1972025.808,6097498.943,4.870,PSA-Silt,28.00
2021-10-13,"CA 5-0405",1970914.577,6098242.437,4.609,PSA-Silt,6.00
2021-10-13,"CA 5-0405",1970914.577,6098242.437,4.609,PSA-Silt,11.00
2021-10-13,"CA 5-0405",1970914.577,6098242.437,4.609,PSA-Silt,16.00
2021-10-13,"CA 5-0405",1970893.096,6098372.445,4.462,PSA-Silt,10.00
2021-10-13,"CA 5-0405",1970893.096,6098372.445,4.462,PSA-Silt,12.00
2021-10-13,"CA 5-0405",1970893.096,6098372.445,4.462,PSA-Silt,4.00
2021-10-13,"CA 5-0405",1970905.733,6098501.568,4.332,PSA-Silt,11.00
2021-10-13,"CA 5-0405",1970905.733,6098501.568,4.332,PSA-Silt,15.00
2021-10-13,"CA 5-0405",1970905.733,6098501.568,4.332,PSA-Silt,5.00
2021-10-13,"CA 5-0405",1970899.757,6098674.512,4.177,PSA-Silt,13.00
2021-10-13,"CA 5-0405",1970899.757,6098674.512,4.177,PSA-Silt,10.00
2021-10-13,"CA 5-0405",1970899.757,6098674.512,4.177,PSA-Silt,15.00
2021-10-13,"CA 5-0405",1970900.491,6098806.333,4.253,PSA-Silt,15.00
2021-10-13,"CA 5-0405",1970900.491,6098806.333,4.253,PSA-Silt,13.00
2021-10-13,"CA 5-0405",1970900.491,6098806.333,4.253,PSA-Silt,4.00
2021-10-13,"CA 5-0405",1970842.356,6098925.900,4.007,PSA-Silt,23.00
2021-10-13,"CA 5-0405",1970842.356,6098925.900,4.007,PSA-Silt,17.00
2021-10-13,"CA 5-0405",1970842.356,6098925.900,4.007,PSA-Silt,5.00
2021-10-13,"CA 5-0405",1970752.340,6099057.054,4.181,PSA-Silt,23.00
2021-10-13,"CA 5-0405",1970752.340,6099057.054,4.181,PSA-Silt,22.00
2021-10-13,"CA 5-0405",1970752.340,6099057.054,4.181,PSA-Silt,13.00
2021-10-13,"CA 5-0405",1970664.624,6099156.813,4.241,PSA-Silt,19.00
2021-10-13,"CA 5-0405",1970664.624,6099156.813,4.241,PSA-Silt,13.00
2021-10-13,"CA 5-0405",1970664.624,6099156.813,4.241,PSA-Silt,14.00
2021-10-13,"CA 5-0405",1970596.718,6099272.119,4.944,PSA-Silt,30.00
2021-10-13,"CA 5-0405",1970596.718,6099272.119,4.944,PSA-Silt,18.00
2021-10-13,"CA 5-0405",1970596.718,6099272.119,4.944,PSA-Silt,24.00
2021-10-13,"CA 5-0405",1971308.066,6097434.019,4.045,PSA-Silt,6.00
2021-10-13,"CA 5-0405",1971308.066,6097434.019,4.045,PSA-Silt,8.00
2021-10-13,"CA 5-0405",1971308.066,6097434.019,4.045,PSA-Silt,10.00
2021-10-13,"CA 5-0405",1971431.927,6097276.915,3.769,PSA-Silt,10.00
2021-10-13,"CA 5-0405",1971431.927,6097276.915,3.769,PSA-Silt,8.00
2021-10-13,"CA 5-0405",1971431.927,6097276.915,3.769,PSA-Silt,0.50
2021-10-13,"CA 5-0405",1971582.818,6097145.791,4.241,PSA-Silt,10.00
2021-10-13,"CA 5-0405",1971582.818,6097145.791,4.241,PSA-Silt,11.00
2021-10-13,"CA 5-0405",1971582.818,6097145.791,4.241,PSA-Silt,2.00
2021-10-13,"CA 5-0405",1972392.414,6097180.093,4.471,PSA-Silt,43.00
2021-10-13,"CA 5-0405",1972392.414,6097180.093,4.471,PSA-Silt,28.00
2021-10-13,"CA 5-0405",1972392.414,6097180.093,4.471,PSA-Silt,20.00
2021-10-13,"CA 5-0405",1972254.038,6097146.083,4.386,PSA-Silt,38.00
2021-10-13,"CA 5-0405",1972254.038,6097146.083,4.386,PSA-Silt,30.00
2021-10-13,"CA 5-0405",1972254.038,6097146.083,4.386,PSA-Silt,17.00
2021-10-13,"CA 5-0405",1972169.469,6097018.844,4.416,PSA-Silt,28.00
2021-10-13,"CA 5-0405",1972169.469,6097018.844,4.416,PSA-Silt,21.00
2021-10-13,"CA 5-0405",1972169.469,6097018.844,4.416,PSA-Silt,16.00
2021-10-13,"CA 5-0405",1971405.532,6097700.033,4.280,PSA-Silt,9.00
2021-10-13,"CA 5-0405",1971405.532,6097700.033,4.280,PSA-Silt,9.00
2021-10-13,"CA 5-0405",1971405.532,6097700.033,4.280,PSA-Silt,6.00
2021-10-13,"CA 5-0405",1971519.567,6097785.355,3.832,PSA-Silt,6.00
2021-10-13,"CA 5-0405",1971519.567,6097785.355,3.832,PSA-Silt,2.00
2021-10-13,"CA 5-0405",1971519.567,6097785.355,3.832,PSA-Silt,8.00
2021-10-13,"CA 5-0405",1971576.404,6097921.852,4.153,PSA-Silt,4.00
2021-10-13,"CA 5-0405",1971576.404,6097921.852,4.153,PSA-Silt,0.50
2021-10-13,"CA 5-0405",1971576.404,6097921.852,4.153,PSA-Silt,5.00
2021-10-13,"CA 5-0405",1971671.563,6097608.963,4.431,PSA-Silt,12.00
2021-10-13,"CA 5-0405",1971671.563,6097608.963,4.431,PSA-Silt,12.00
2021-10-13,"CA 5-0405",1971671.563,6097608.963,4.431,PSA-Silt,2.00
2021-10-13,"CA 5-0405",1971598.248,6097788.953,4.600,PSA-Silt,13.00
2021-10-13,"CA 5-0405",1971598.248,6097788.953,4.600,PSA-Silt,6.00
2021-10-13,"CA 5-0405",1971598.248,6097788.953,4.600,PSA-Silt,12.00
2021-10-13,"CA 5-0405",1971719.765,6097852.782,4.135,PSA-Silt,13.00
2021-10-13,"CA 5-0405",1971719.765,6097852.782,4.135,PSA-Silt,16.00
2021-10-13,"CA 5-0405",1971719.765,6097852.782,4.135,PSA-Silt,3.00
2021-10-13,"CA 5-0405",1972157.914,6097829.437,4.651,PSA-Silt,14.00
2021-10-13,"CA 5-0405",1972157.914,6097829.437,4.651,PSA-Silt,23.00
2021-10-13,"CA 5-0405",1972157.914,6097829.437,4.651,PSA-Silt,32.00
2021-10-13,"CA 5-0405",1972250.324,6097927.381,4.205,PSA-Silt,31.00
2021-10-13,"CA 5-0405",1972250.324,6097927.381,4.205,PSA-Silt,14.00
2021-10-13,"CA 5-0405",1972250.324,6097927.381,4.205,PSA-Silt,24.00
2021-10-13,"CA 5-0405",1972280.725,6098079.126,4.358,PSA-Silt,39.00
2021-10-13,"CA 5-0405",1972280.725,6098079.126,4.358,PSA-Silt,17.00
2021-10-13,"CA 5-0405",1972280.725,6098079.126,4.358,PSA-Silt,33.00
2021-10-13,"CA 5-0405",1972161.899,6098758.451,4.515,PSA-Silt,38.00
2021-10-13,"CA 5-0405",1972161.899,6098758.451,4.515,PSA-Silt,25.00
2021-10-13,"CA 5-0405",1972161.899,6098758.451,4.515,PSA-Silt,26.00
2021-10-13,"CA 5-0405",1972175.728,6098583.808,4.939,PSA-Silt,48.00
2021-10-13,"CA 5-0405",1972175.728,6098583.808,4.939,PSA-Silt,34.00
2021-10-13,"CA 5-0405",1972175.728,6098583.808,4.939,PSA-Silt,41.00
2021-10-13,"CA 5-0405",1972154.730,6098396.148,4.688,PSA-Silt,55.00
2021-10-13,"CA 5-0405",1972154.730,6098396.148,4.688,PSA-Silt,50.00
2021-10-13,"CA 5-0405",1972154.730,6098396.148,4.688,PSA-Silt,34.00
2021-10-13,"CA 5-0405",1860972.931,6232462.820,1.071,PSA-Silt,44.00
2021-10-13,"CA 5-0405",1860972.931,6232462.820,1.071,PSA-Silt,29.00
2021-10-13,"CA 5-0405",1860972.931,6232462.820,1.071,PSA-Silt,1.00
2021-10-13,"CA 5-0405",1860994.035,6232599.952,1.642,PSA-Silt,5.00
2021-10-13,"CA 5-0405",1860994.035,6232599.952,1.642,PSA-Silt,43.00
2021-10-13,"CA 5-0405",1860994.035,6232599.952,1.642,PSA-Silt,12.00
2021-10-13,"CA 5-0405",1860928.668,6232712.224,2.007,PSA-Silt,2.00
2021-10-13,"CA 5-0405",1860928.668,6232712.224,2.007,PSA-Silt,8.00
2021-10-13,"CA 5-0405",1860928.668,6232712.224,2.007,PSA-Silt,39.00
2021-10-13,"CA 5-0405",1860816.985,6232439.806,2.155,PSA-Silt,3.00
2021-10-13,"CA 5-0405",1860816.985,6232439.806,2.155,PSA-Silt,0.50
2021-10-13,"CA 5-0405",1860816.985,6232439.806,2.155,PSA-Silt,0.50
2021-10-13,"CA 5-0405",1860736.491,6232566.641,1.480,PSA-Silt,5.00
2021-10-13,"CA 5-0405",1860736.491,6232566.641,1.480,PSA-Silt,2.00
2021-10-13,"CA 5-0405",1860736.491,6232566.641,1.480,PSA-Silt,9.00
2021-10-13,"CA 5-0405",1860637.988,6232643.565,1.792,PSA-Silt,0.50
2021-10-13,"CA 5-0405",1860637.988,6232643.565,1.792,PSA-Silt,0.50
2021-10-13,"CA 5-0405",1860637.988,6232643.565,1.792,PSA-Silt,0.50
2021-10-13,"CA 5-0405",1862508.058,6231118.964,0.315,PSA-Silt,9.00
2021-10-13,"CA 5-0405",1862508.058,6231118.964,0.315,PSA-Silt,17.00
2021-10-13,"CA 5-0405",1862508.058,6231118.964,0.315,PSA-Silt,14.00
2021-10-13,"CA 5-0405",1862200.115,6231093.080,2.690,PSA-Silt,12.00
2021-10-13,"CA 5-0405",1862200.115,6231093.080,2.690,PSA-Silt,22.00
2021-10-13,"CA 5-0405",1862200.115,6231093.080,2.690,PSA-Silt,14.00
2021-10-13,"CA 5-0405",1862329.930,6231058.668,0.915,PSA-Silt,19.00
2021-10-13,"CA 5-0405",1862329.930,6231058.668,0.915,PSA-Silt,28.00
2021-10-13,"CA 5-0405",1862329.930,6231058.668,0.915,PSA-Silt,18.00
2021-10-13,"CA 5-0405",1862329.509,6231072.315,2.731,PSA-Silt,17.00
2021-10-13,"CA 5-0405",1862329.509,6231072.315,2.731,PSA-Silt,17.00
2021-10-13,"CA 5-0405",1862329.509,6231072.315,2.731,PSA-Silt,12.00
2021-10-13,"CA 5-0405",1862460.049,6231043.949,0.470,PSA-Silt,19.00
2021-10-13,"CA 5-0405",1862460.049,6231043.949,0.470,PSA-Silt,9.00
2021-10-13,"CA 5-0405",1862460.049,6231043.949,0.470,PSA-Silt,8.00
2021-10-13,"CA 5-0405",1862374.638,6231470.806,2.993,PSA-Silt,13.00
2021-10-13,"CA 5-0405",1862374.638,6231470.806,2.993,PSA-Silt,10.00
2021-10-13,"CA 5-0405",1862374.638,6231470.806,2.993,PSA-Silt,14.00
2021-10-13,"CA 5-0405",1861766.883,6231126.832,0.541,PSA-Silt,13.00
