"","study_id","site_id","core_id","depth_min","depth_max","dry_bulk_density","fraction_organic_matter"
"202","Schile-Beers_and_Megonigal_2017","Umm Al Quwain","Umm_Al_Quwain_microbial_mat_5",30,50,1.36030116597243,0.0232481412132804
"203","Schile-Beers_and_Megonigal_2017","Umm Al Quwain","Umm_Al_Quwain_microbial_mat_5",50,100,1.29494396709483,0.0201194266181303
"204","Schile-Beers_and_Megonigal_2017","Sabkha Moon","Sabkha_Moon_low_sabkha_1",0,15,1.54844475183588,0.0135052321504456
"205","Schile-Beers_and_Megonigal_2017","Sabkha Moon","Sabkha_Moon_low_sabkha_1",15,25,1.29056868802285,0.0152059182792634
"206","Schile-Beers_and_Megonigal_2017","Sabkha Moon","Sabkha_Moon_low_sabkha_1",25,30,0.974462545284285,0.0522956766342644
"207","Schile-Beers_and_Megonigal_2017","Sabkha Moon","Sabkha_Moon_low_sabkha_1",30,44,1.00179503131055,0.0209600961344686
"208","Schile-Beers_and_Megonigal_2017","Sabkha Moon","Sabkha_Moon_low_sabkha_2",0,15,1.69936760945918,0.0188110656219495
"209","Schile-Beers_and_Megonigal_2017","Sabkha Moon","Sabkha_Moon_low_sabkha_2",15,36,1.03269262420981,0.0449603100460606
"210","Schile-Beers_and_Megonigal_2017","Sabkha Moon","Sabkha_Moon_low_sabkha_3",0,15,1.4593170800111,0.0104712301382344
"211","Schile-Beers_and_Megonigal_2017","Sabkha Moon","Sabkha_Moon_low_sabkha_3",15,30,1.23471534701265,0.0354773542548373
"212","Schile-Beers_and_Megonigal_2017","Sabkha Moon","Sabkha_Moon_low_sabkha_3",35,45,1.49734488665634,0.0142508015650238
"213","Schile-Beers_and_Megonigal_2017","Sabkha Moon","Sabkha_Moon_low_sabkha_4",0,10,1.3903916804666,0.016153122900944
"214","Schile-Beers_and_Megonigal_2017","Sabkha Moon","Sabkha_Moon_low_sabkha_4",10,15,1.22996187118199,0.0242679437719509
"215","Schile-Beers_and_Megonigal_2017","Sabkha Moon","Sabkha_Moon_low_sabkha_4",15,30,1.05408326544776,0.0376604790040213
"216","Schile-Beers_and_Megonigal_2017","Sabkha Moon","Sabkha_Moon_low_sabkha_4",30,38,0.961390486749983,0.0365484252461062
"217","Schile-Beers_and_Megonigal_2017","Sabkha Moon","Sabkha_Moon_low_sabkha_5",0,15,1.42723111815418,0.0175245653305735
"218","Schile-Beers_and_Megonigal_2017","Sabkha Moon","Sabkha_Moon_low_sabkha_5",15,33,0.892465087205485,0.0526044417635078
"219","Schile-Beers_and_Megonigal_2017","Sabkha Moon","Sabkha_Moon_low_sabkha_6",0,15,1.41178232170455,0.0106304067025572
"220","Schile-Beers_and_Megonigal_2017","Sabkha Moon","Sabkha_Moon_low_sabkha_6",15,50,1.17767363704479,0.0196938447510488
"221","Schile-Beers_and_Megonigal_2017","Thimiriya","Thimiriya_high_sabkha_1",0,15,1.27957121734845,0.001124451256645
"222","Schile-Beers_and_Megonigal_2017","Thimiriya","Thimiriya_high_sabkha_1",15,30,0.94381468703795,0.0141666286708688
"223","Schile-Beers_and_Megonigal_2017","Thimiriya","Thimiriya_high_sabkha_1",30,62,1.61953601953602,0.00983173789224832
"224","Schile-Beers_and_Megonigal_2017","Thimiriya","Thimiriya_high_sabkha_2",0,15,0.82799408575653,0.0141418385337221
"225","Schile-Beers_and_Megonigal_2017","Thimiriya","Thimiriya_high_sabkha_2",15,30,1.24198166274171,0.0108091057152378
"226","Schile-Beers_and_Megonigal_2017","Thimiriya","Thimiriya_high_sabkha_2",30,50,1.08982257269591,0.00723815164075818
"227","Schile-Beers_and_Megonigal_2017","Thimiriya","Thimiriya_high_sabkha_3",0,15,0.851404632824051,0.00666039359382851
"228","Schile-Beers_and_Megonigal_2017","Thimiriya","Thimiriya_high_sabkha_3",15,30,0.632084770823066,0.0121203779187712
"229","Schile-Beers_and_Megonigal_2017","Thimiriya","Thimiriya_high_sabkha_3",30,50,1.29547514973126,0.00781683031781634
"230","Schile-Beers_and_Megonigal_2017","Thimiriya","Thimiriya_low_sabkha_1",0,15,1.27266000739919,0.00977858899463185
"231","Schile-Beers_and_Megonigal_2017","Thimiriya","Thimiriya_low_sabkha_1",15,30,1.5176282051282,0.00914262190894177
"232","Schile-Beers_and_Megonigal_2017","Thimiriya","Thimiriya_low_sabkha_1",30,65,1.52243274853801,0.00685833850710637
"233","Schile-Beers_and_Megonigal_2017","Thimiriya","Thimiriya_low_sabkha_2",0,15,1.63028944911298,0.0378730196621165
"234","Schile-Beers_and_Megonigal_2017","Thimiriya","Thimiriya_low_sabkha_2",15,30,1.38442105263158,0.00975935859913056
"235","Schile-Beers_and_Megonigal_2017","Thimiriya","Thimiriya_low_sabkha_2",30,52,1.42809523809524,0.00739616531875007
"236","Schile-Beers_and_Megonigal_2017","Thimiriya","Thimiriya_low_sabkha_3",0,15,1.15648148148148,0.0130166421878141
"237","Schile-Beers_and_Megonigal_2017","Thimiriya","Thimiriya_low_sabkha_3",15,30,1.48015873015873,0.0107171398029435
"238","Schile-Beers_and_Megonigal_2017","Thimiriya","Thimiriya_low_sabkha_3",30,50,1.62946428571429,0.00775501434214273
"239","Schile-Beers_and_Megonigal_2017","Abu al Abyad 3 yr","Abu_al_Abyad_3_yr_planted_mangrove_1",0,15,1.51506231360084,0.00330060475989232
"240","Schile-Beers_and_Megonigal_2017","Abu al Abyad 3 yr","Abu_al_Abyad_3_yr_planted_mangrove_1",15,30,1.83489564016239,0.00794146717902144
"241","Schile-Beers_and_Megonigal_2017","Abu al Abyad 3 yr","Abu_al_Abyad_3_yr_planted_mangrove_1",30,65,1.82068082564855,0.00935953266996345
"242","Schile-Beers_and_Megonigal_2017","Abu al Abyad 3 yr","Abu_al_Abyad_3_yr_planted_mangrove_2",0,15,1.56362959652315,0.0103057104045688
"243","Schile-Beers_and_Megonigal_2017","Abu al Abyad 3 yr","Abu_al_Abyad_3_yr_planted_mangrove_2",15,30,1.83963391166701,0.0100330530231395
"244","Schile-Beers_and_Megonigal_2017","Abu al Abyad 3 yr","Abu_al_Abyad_3_yr_planted_mangrove_2",30,62,1.51743144935315,0.0129577601953772
"245","Schile-Beers_and_Megonigal_2017","Abu al Abyad 3 yr","Abu_al_Abyad_3_yr_planted_mangrove_3",0,15,1.46649503067853,0.00597398532770663
"246","Schile-Beers_and_Megonigal_2017","Abu al Abyad 3 yr","Abu_al_Abyad_3_yr_planted_mangrove_3",15,30,1.61101231156931,0.00253883916287643
"247","Schile-Beers_and_Megonigal_2017","Abu al Abyad 3 yr","Abu_al_Abyad_3_yr_planted_mangrove_3",30,50,1.64181107634931,0.00224876315832926
"248","Schile-Beers_and_Megonigal_2017","Abu al Abyad 3 yr","Abu_al_Abyad_3_yr_planted_mangrove_3",50,85,1.68919379139546,0.00900915573426337
"249","Schile-Beers_and_Megonigal_2017","Abu al Abyad 3 yr","Abu_al_Abyad_3_yr_planted_mangrove_4",0,15,1.41200490837545,0.0109036140287678
"250","Schile-Beers_and_Megonigal_2017","Abu al Abyad 3 yr","Abu_al_Abyad_3_yr_planted_mangrove_4",15,30,1.12889318597467,0.018992231719603
"251","Schile-Beers_and_Megonigal_2017","Abu al Abyad 3 yr","Abu_al_Abyad_3_yr_planted_mangrove_4",30,50,1.54230737475238,0.0045148399931689
"252","Schile-Beers_and_Megonigal_2017","Abu al Abyad 3 yr","Abu_al_Abyad_3_yr_planted_mangrove_4",50,97,1.57547527528469,0.0138459849800535
"253","Schile-Beers_and_Megonigal_2017","Abu al Abyad 3 yr","Abu_al_Abyad_3_yr_planted_mangrove_5",0,15,1.27104133111314,0.00633867945047992
"254","Schile-Beers_and_Megonigal_2017","Abu al Abyad 3 yr","Abu_al_Abyad_3_yr_planted_mangrove_5",15,30,1.48663268457315,0.003136431836285
"255","Schile-Beers_and_Megonigal_2017","Abu al Abyad 3 yr","Abu_al_Abyad_3_yr_planted_mangrove_5",30,50,1.41792774775622,0.0107926921580606
"256","Schile-Beers_and_Megonigal_2017","Abu al Abyad 3 yr","Abu_al_Abyad_3_yr_planted_mangrove_5",50,94,1.547045646257,0.00759709150786866
"257","Schile-Beers_and_Megonigal_2017","Abu al Abyad 10 yr","Abu_al_Abyad_10_yr_planted_mangrove_1",0,6,1.17509133314467,0.0140739500943605
"258","Schile-Beers_and_Megonigal_2017","Abu al Abyad 10 yr","Abu_al_Abyad_10_yr_planted_mangrove_1",6,23,1.13481602535544,0.0194154397729613
"259","Schile-Beers_and_Megonigal_2017","Abu al Abyad 10 yr","Abu_al_Abyad_10_yr_planted_mangrove_2",0,6,1.21418207305775,0.0104376919935909
"260","Schile-Beers_and_Megonigal_2017","Abu al Abyad 10 yr","Abu_al_Abyad_10_yr_planted_mangrove_2",6,26,1.51032404209623,0.016029018068652
"261","Schile-Beers_and_Megonigal_2017","Abu al Abyad 10 yr","Abu_al_Abyad_10_yr_planted_mangrove_3",0,12,1.78514378936393,0.00523693015409972
"262","Schile-Beers_and_Megonigal_2017","Abu al Abyad 10 yr","Abu_al_Abyad_10_yr_planted_mangrove_3",12,33,1.53993823900007,0.0161892037417376
"263","Schile-Beers_and_Megonigal_2017","Abu al Abyad 10 yr","Abu_al_Abyad_10_yr_planted_mangrove_4",0,14,1.43806540165084,0.00885055556037456
"264","Schile-Beers_and_Megonigal_2017","Abu al Abyad 10 yr","Abu_al_Abyad_10_yr_planted_mangrove_4",14,34,1.59916663280777,0.00918195501453479
"265","Schile-Beers_and_Megonigal_2017","Abu al Abyad 10 yr","Abu_al_Abyad_10_yr_planted_mangrove_5",0,11,1.51387774572469,0.00480507101948573
"266","Schile-Beers_and_Megonigal_2017","Abu al Abyad 10 yr","Abu_al_Abyad_10_yr_planted_mangrove_5",11,33,1.31723947828314,0.0112058695768944
"267","Schile-Beers_and_Megonigal_2017","Abu al Abyad 5 yr","Abu_al_Abyad_5_yr_planted_mangrove_1",0,15,1.62759626183546,0.0116258895551978
"268","Schile-Beers_and_Megonigal_2017","Abu al Abyad 5 yr","Abu_al_Abyad_5_yr_planted_mangrove_1",15,26,1.6832709520147,0.00407238571489273
"269","Schile-Beers_and_Megonigal_2017","Abu al Abyad 5 yr","Abu_al_Abyad_5_yr_planted_mangrove_2",0,15,1.47952527731622,0.0090721219000609
"270","Schile-Beers_and_Megonigal_2017","Abu al Abyad 5 yr","Abu_al_Abyad_5_yr_planted_mangrove_2",15,37,1.56599873227546,0.00921283452489361
"271","Schile-Beers_and_Megonigal_2017","Abu al Abyad 5 yr","Abu_al_Abyad_5_yr_planted_mangrove_3",0,15,1.47478700581161,0.0106292975257828
"272","Schile-Beers_and_Megonigal_2017","Abu al Abyad 5 yr","Abu_al_Abyad_5_yr_planted_mangrove_3",15,31,1.639441940597,0.0190429306991714
"273","Schile-Beers_and_Megonigal_2017","Abu al Abyad 5 yr","Abu_al_Abyad_5_yr_planted_mangrove_4",0,20,1.48426354882084,0.0174835543300214
"274","Schile-Beers_and_Megonigal_2017","Abu al Abyad 5 yr","Abu_al_Abyad_5_yr_planted_mangrove_5",0,15,1.46531046280238,0.0126949705483987
"275","Schile-Beers_and_Megonigal_2017","Abu al Abyad 5 yr","Abu_al_Abyad_5_yr_planted_mangrove_5",15,29,1.28762528137929,0.023745381740713
"276","Schile-Beers_and_Megonigal_2017","Marawah Is.","Marawah_Is._mangrove_1",0,15,0.820905538174654,0.0410320919875555
"277","Schile-Beers_and_Megonigal_2017","Marawah Is.","Marawah_Is._mangrove_1",15,27,0.618344431352337,0.059043742615974
"278","Schile-Beers_and_Megonigal_2017","Marawah Is.","Marawah_Is._mangrove_2",0,15,1.26274935598006,0.0125762919613992
"279","Schile-Beers_and_Megonigal_2017","Marawah Is.","Marawah_Is._mangrove_2",15,24,0.933439486409275,0.0351853363964293
"280","Schile-Beers_and_Megonigal_2017","Marawah Is.","Marawah_Is._mangrove_3",0,15,0.317464190809246,0.141519195942179
"281","Schile-Beers_and_Megonigal_2017","Marawah Is.","Marawah_Is._mangrove_3",15,27,0.375508016740787,0.132713512651551
"282","Schile-Beers_and_Megonigal_2017","Marawah Is.","Marawah_Is._mangrove_4",0,15,1.09454071756621,0.0198807007420472
"283","Schile-Beers_and_Megonigal_2017","Marawah Is.","Marawah_Is._mangrove_4",15,21,0.672834553655417,0.0333575241361908
"284","Schile-Beers_and_Megonigal_2017","Marawah Is.","Marawah_Is._mangrove_5",0,15,0.434736410548482,0.0797370797711664
"285","Schile-Beers_and_Megonigal_2017","Marawah Is.","Marawah_Is._mangrove_5",15,29,0.547270358783103,0.0565129330996764
"286","Schile-Beers_and_Megonigal_2017","Marawah Is.","Marawah_Is._mangrove_6",0,15,0.820905538174654,0.0411402642328289
"287","Schile-Beers_and_Megonigal_2017","Marawah Is.","Marawah_Is._mangrove_6",15,26,0.974899362074662,0.0319442760599615
"288","Schile-Beers_and_Megonigal_2017","Bu Tinah Janoub","Bu_Tinah_Janoub_mangrove_1",0,15,0.746277761976959,0.0274877594152746
"289","Schile-Beers_and_Megonigal_2017","Bu Tinah Janoub","Bu_Tinah_Janoub_mangrove_1",15,35,1.32553145341622,0.00904578572834204
"290","Schile-Beers_and_Megonigal_2017","Bu Tinah Janoub","Bu_Tinah_Janoub_mangrove_2",0,15,1.07558763154774,0.0140196372432563
"291","Schile-Beers_and_Megonigal_2017","Bu Tinah Janoub","Bu_Tinah_Janoub_mangrove_2",15,33,0.717848132949265,0.0137155870176218
"292","Schile-Beers_and_Megonigal_2017","Bu Tinah Janoub","Bu_Tinah_Janoub_mangrove_3",0,12,0.497518507984639,0.0341238084510963
"293","Schile-Beers_and_Megonigal_2017","Bu Tinah Janoub","Bu_Tinah_Janoub_mangrove_4",0,5,0.466719743204637,0.0887364464566835
"294","Schile-Beers_and_Megonigal_2017","Bu Tinah Janoub","Bu_Tinah_Janoub_mangrove_4",5,15,1.14073886473621,0.0165801490301089
"295","Schile-Beers_and_Megonigal_2017","Bu Tinah Janoub","Bu_Tinah_Janoub_mangrove_5",0,22,0.704817886311572,0.0359599122523219
"296","Schile-Beers_and_Megonigal_2017","Bu Tinah Janoub","Bu_Tinah_Janoub_mangrove_6",0,19,1.08743331030928,0.00445485698364619
"297","Schile-Beers_and_Megonigal_2017","Bu Tinah Shamal","Bu_Tinah_Shamal_mangrove_1",0,15,0.138594441510007,0.297841892477139
"298","Schile-Beers_and_Megonigal_2017","Bu Tinah Shamal","Bu_Tinah_Shamal_mangrove_1",15,25,1.0791413351762,0.0233774327913651
"299","Schile-Beers_and_Megonigal_2017","Bu Tinah Shamal","Bu_Tinah_Shamal_mangrove_2",0,15,0.137409873633853,0.277771911975857
"300","Schile-Beers_and_Megonigal_2017","Bu Tinah Shamal","Bu_Tinah_Shamal_mangrove_2",15,24,1.30894750315006,0.0170037934939571
"301","Schile-Beers_and_Megonigal_2017","Bu Tinah Shamal","Bu_Tinah_Shamal_mangrove_3",0,15,0.156362959652315,0.284921554734003
"302","Schile-Beers_and_Megonigal_2017","Bu Tinah Shamal","Bu_Tinah_Shamal_mangrove_3",15,45,1.03175862013005,0.0323208741989192
"303","Schile-Beers_and_Megonigal_2017","Bu Tinah Shamal","Bu_Tinah_Shamal_mangrove_4",0,15,0.144517280890776,0.274429490251876
"304","Schile-Beers_and_Megonigal_2017","Bu Tinah Shamal","Bu_Tinah_Shamal_mangrove_4",15,27,1.42740429076545,0.011680964516804
"305","Schile-Beers_and_Megonigal_2017","Bu Tinah Shamal","Bu_Tinah_Shamal_mangrove_5",0,5,0.475011718337715,0.0514396912108136
"306","Schile-Beers_and_Megonigal_2017","Bu Tinah Shamal","Bu_Tinah_Shamal_mangrove_5",5,14,1.20115182642006,0.0125408155265951
"307","Schile-Beers_and_Megonigal_2017","Bu Tinah Shamal","Bu_Tinah_Shamal_mangrove_6",0,15,0.178869749299239,0.250300004964961
"308","Schile-Beers_and_Megonigal_2017","Bu Tinah Shamal","Bu_Tinah_Shamal_mangrove_6",15,33,1.26748762748468,0.018167092616469
"309","Schile-Beers_and_Megonigal_2017","Al Shalila","Al_Shalila_mangrove_1",0,15,0.945285165170814,0.0231131234069976
"310","Schile-Beers_and_Megonigal_2017","Al Shalila","Al_Shalila_mangrove_1",15,30,1.46412589492622,0.000458887870811004
"311","Schile-Beers_and_Megonigal_2017","Al Shalila","Al_Shalila_mangrove_1",30,50,1.38594441510007,0.00515436436791967
"312","Schile-Beers_and_Megonigal_2017","Al Shalila","Al_Shalila_mangrove_1",50,100,1.27696417049391,0.00648962565292893
"313","Schile-Beers_and_Megonigal_2017","Al Shalila","Al_Shalila_mangrove_1",100,200,1.18575244403006,0.0114635868413487
"314","Schile-Beers_and_Megonigal_2017","Al Shalila","Al_Shalila_mangrove_2",0,15,0.982006769331585,0.0303488503110218
"315","Schile-Beers_and_Megonigal_2017","Al Shalila","Al_Shalila_mangrove_2",15,30,1.562445028647,0.00437589494838678
"316","Schile-Beers_and_Megonigal_2017","Al Shalila","Al_Shalila_mangrove_2",30,52,1.35751478607237,0.000543638856305417
"317","Schile-Beers_and_Megonigal_2017","Al Shalila","Al_Shalila_mangrove_3",0,15,0.951208004551584,0.0324382979181843
"318","Schile-Beers_and_Megonigal_2017","Al Shalila","Al_Shalila_mangrove_3",15,30,1.48307898094469,0.00498216351795564
"319","Schile-Beers_and_Megonigal_2017","Al Shalila","Al_Shalila_mangrove_3",30,44,1.30065552801698,0.00937051730881052
"320","Schile-Beers_and_Megonigal_2017","Al Shalila","Al_Shalila_mangrove_4",0,7,0.517656161879255,0.0647628107298267
"321","Schile-Beers_and_Megonigal_2017","Al Shalila","Al_Shalila_mangrove_4",7,30,1.37528330421468,0.00502607612559727
"322","Schile-Beers_and_Megonigal_2017","Al Shalila","Al_Shalila_mangrove_4",30,50,1.40134379749007,0.0052103582873017
"323","Schile-Beers_and_Megonigal_2017","Al Shalila","Al_Shalila_mangrove_4",50,100,1.35869935394853,0.0122404137005266
"324","Schile-Beers_and_Megonigal_2017","Al Shalila","Al_Shalila_mangrove_4",100,200,1.15139997562159,0.00849403667314631
"325","Schile-Beers_and_Megonigal_2017","Al Shalila","Al_Shalila_mangrove_5",0,9,0.587545666572336,0.0354402707955473
"326","Schile-Beers_and_Megonigal_2017","Al Shalila","Al_Shalila_mangrove_5",9,30,1.49374009183007,0.0018961881395561
"327","Schile-Beers_and_Megonigal_2017","Al Shalila","Al_Shalila_mangrove_5",30,50,1.51624688147699,0.00629114259314559
"328","Schile-Beers_and_Megonigal_2017","Al Shalila","Al_Shalila_mangrove_5",50,100,1.37409873633853,0.00778567988713942
"329","Schile-Beers_and_Megonigal_2017","Al Shalila","Al_Shalila_mangrove_5",100,200,1.15732281500236,0.00684452987618082
"330","Schile-Beers_and_Megonigal_2017","Al Shalila","Al_Shalila_mangrove_6",0,7,0.575699987810796,0.0251315004333758
"331","Schile-Beers_and_Megonigal_2017","Al Shalila","Al_Shalila_mangrove_6",7,30,1.531646263867,0.00118888328408291
"332","Schile-Beers_and_Megonigal_2017","Al Shalila","Al_Shalila_mangrove_6",30,50,1.45820305554545,0.0115025456604081
"333","Schile-Beers_and_Megonigal_2017","Al Shalila","Al_Shalila_mangrove_6",50,100,1.35040737881545,0.00900506131323265
"334","Schile-Beers_and_Megonigal_2017","Al Shalila","Al_Shalila_mangrove_6",100,200,1.19404441916313,0.0134169523415863
"335","Schile-Beers_and_Megonigal_2017","Jubail Is. East","Jubail_Is._East_mangrove_1",0,15,0.452504928690791,0.0627135234483002
"336","Schile-Beers_and_Megonigal_2017","Jubail Is. East","Jubail_Is._East_mangrove_1",15,30,1.16443022225929,0.0133233477759477
"337","Schile-Beers_and_Megonigal_2017","Jubail Is. East","Jubail_Is._East_mangrove_1",30,39,1.13481602535544,0.0122962808983152
"338","Schile-Beers_and_Megonigal_2017","Jubail Is. East","Jubail_Is._East_mangrove_2",0,15,0.643220356751569,0.0462802273719956
"339","Schile-Beers_and_Megonigal_2017","Jubail Is. East","Jubail_Is._East_mangrove_2",15,30,1.47834070944007,0.00955063236598422
"340","Schile-Beers_and_Megonigal_2017","Jubail Is. East","Jubail_Is._East_mangrove_2",30,40,1.53638453537161,0.00624162264280043
"341","Schile-Beers_and_Megonigal_2017","Jubail Is. East","Jubail_Is._East_mangrove_3",0,15,0.736801218967727,0.0205191891712653
"342","Schile-Beers_and_Megonigal_2017","Jubail Is. East","Jubail_Is._East_mangrove_3",15,30,1.24616540571391,0.0103693339894914
"343","Schile-Beers_and_Megonigal_2017","Jubail Is. East","Jubail_Is._East_mangrove_3",30,39,1.39897466173776,0.00616005911303663
"344","Schile-Beers_and_Megonigal_2017","Jubail Is. East","Jubail_Is._East_mangrove_4",0,15,0.899087018000812,0.0186099269563107
"345","Schile-Beers_and_Megonigal_2017","Jubail Is. East","Jubail_Is._East_mangrove_4",15,30,1.38594441510007,0.00964152919467722
"346","Schile-Beers_and_Megonigal_2017","Jubail Is. East","Jubail_Is._East_mangrove_4",30,45,1.37883700784314,0.0155976546647998
"347","Schile-Beers_and_Megonigal_2017","Jubail Is. East","Jubail_Is._East_mangrove_5",0,15,1.1999672585439,0.00740146506668365
"348","Schile-Beers_and_Megonigal_2017","Jubail Is. East","Jubail_Is._East_mangrove_5",15,30,1.34448453943468,0.0104045793166824
"349","Schile-Beers_and_Megonigal_2017","Jubail Is. East","Jubail_Is._East_mangrove_5",30,40,1.21773577668621,0.00770006084763279
"350","Schile-Beers_and_Megonigal_2017","Jubail Is. East","Jubail_Is._East_mangrove_6",0,15,1.17272219739236,0.0150946010461385
"351","Schile-Beers_and_Megonigal_2017","Jubail Is. East","Jubail_Is._East_mangrove_6",15,30,0.899087018000812,0.0254671634253188
"352","Schile-Beers_and_Megonigal_2017","Jubail Is. East","Jubail_Is._East_mangrove_6",30,51,1.17509133314467,0.0103443868850669
"353","Schile-Beers_and_Megonigal_2017","Jubail Is.","Jubail_Is._mangrove_1",0,15,1.1383697289839,0.00943656810623564
"354","Schile-Beers_and_Megonigal_2017","Jubail Is.","Jubail_Is._mangrove_1",15,30,1.40371293324237,0.00286042832744526
"355","Schile-Beers_and_Megonigal_2017","Jubail Is.","Jubail_Is._mangrove_1",30,50,1.36343762545314,0.00574239383987008
"356","Schile-Beers_and_Megonigal_2017","Jubail Is.","Jubail_Is._mangrove_1",50,100,1.17390676526852,0.00646240260711949
"357","Schile-Beers_and_Megonigal_2017","Jubail Is.","Jubail_Is._mangrove_1",100,300,1.06611108853851,0.00761953273285364
"358","Schile-Beers_and_Megonigal_2017","Jubail Is.","Jubail_Is._mangrove_2",0,15,0.945285165170814,0.009151394536637
"359","Schile-Beers_and_Megonigal_2017","Jubail Is.","Jubail_Is._mangrove_2",15,30,1.34566910731083,0.00636939453573603
"360","Schile-Beers_and_Megonigal_2017","Jubail Is.","Jubail_Is._mangrove_2",30,50,1.09098701393774,0.00482723456119054
"361","Schile-Beers_and_Megonigal_2017","Jubail Is.","Jubail_Is._mangrove_2",50,100,1.09098701393774,0.00745289300417834
"362","Schile-Beers_and_Megonigal_2017","Jubail Is.","Jubail_Is._mangrove_2",100,300,1.08624874243313,0.00724907722344096
"363","Schile-Beers_and_Megonigal_2017","Jubail Is.","Jubail_Is._mangrove_3",0,15,1.10401726057544,0.00714392532746379
"364","Schile-Beers_and_Megonigal_2017","Jubail Is.","Jubail_Is._mangrove_3",15,30,1.2307660233239,0.00258321317910488
"365","Schile-Beers_and_Megonigal_2017","Jubail Is.","Jubail_Is._mangrove_3",30,50,1.2745950347416,0.00637642266809856
"366","Schile-Beers_and_Megonigal_2017","Jubail Is.","Jubail_Is._mangrove_3",50,100,1.36225305757699,0.00310196210004875
"367","Schile-Beers_and_Megonigal_2017","Jubail Is.","Jubail_Is._mangrove_3",100,300,1.21181293730544,0.00518397211349933
"368","Schile-Beers_and_Megonigal_2017","Jubail Is.","Jubail_Is._mangrove_4",0,15,1.18693701190621,0.00686693951668566
"369","Schile-Beers_and_Megonigal_2017","Jubail Is.","Jubail_Is._mangrove_4",15,30,1.39186725448084,0.00282651355905768
"370","Schile-Beers_and_Megonigal_2017","Jubail Is.","Jubail_Is._mangrove_4",30,50,1.2153666409339,0.00115337413927241
"371","Schile-Beers_and_Megonigal_2017","Jubail Is.","Jubail_Is._mangrove_4",50,100,1.2745950347416,0.00797573544043102
"372","Schile-Beers_and_Megonigal_2017","Jubail Is.","Jubail_Is._mangrove_4",100,300,1.35751478607237,0.00567563537473005
"373","Schile-Beers_and_Megonigal_2017","Jubail Is.","Jubail_Is._mangrove_5",0,15,1.21655120881006,0.00530045425289535
"374","Schile-Beers_and_Megonigal_2017","Jubail Is.","Jubail_Is._mangrove_5",15,30,1.17627590102083,0.00501642456745213
"375","Schile-Beers_and_Megonigal_2017","Jubail Is.","Jubail_Is._mangrove_5",30,50,1.27814873837006,0.00610308842501773
"376","Schile-Beers_and_Megonigal_2017","Jubail Is.","Jubail_Is._mangrove_5",50,100,1.28525614562698,0.0042385235313734
"377","Schile-Beers_and_Megonigal_2017","Jubail Is.","Jubail_Is._mangrove_5",100,300,1.32197774978775,0.0101472336246687
"378","Schile-Beers_and_Megonigal_2017","Jubail Is.","Jubail_Is._mangrove_6",0,15,1.20707466580083,0.0102143041920287
"379","Schile-Beers_and_Megonigal_2017","Jubail Is.","Jubail_Is._mangrove_6",15,30,1.31605491040699,0.00930491571678049
"380","Schile-Beers_and_Megonigal_2017","Jubail Is.","Jubail_Is._mangrove_6",30,50,1.21181293730544,0.00234062303567015
"381","Schile-Beers_and_Megonigal_2017","Jubail Is.","Jubail_Is._mangrove_6",50,100,1.06966479216697,0.00806091239078482
"382","Schile-Beers_and_Megonigal_2017","Jubail Is.","Jubail_Is._mangrove_6",100,300,1.27104133111314,0.00573071717128807
"383","Schile-Beers_and_Megonigal_2017","Eastern Mangrove","Eastern_Mangrove_mangrove_1",0,5,0.6372975173708,0.0347047377823171
"384","Schile-Beers_and_Megonigal_2017","Eastern Mangrove","Eastern_Mangrove_mangrove_1",5,38,1.3669913290816,0.00480954135405067
"385","Schile-Beers_and_Megonigal_2017","Eastern Mangrove","Eastern_Mangrove_mangrove_2",0,6,0.87421109260158,0.0195136620458442
"386","Schile-Beers_and_Megonigal_2017","Eastern Mangrove","Eastern_Mangrove_mangrove_2",6,36,1.4108203404993,0.00479177546582504
"387","Schile-Beers_and_Megonigal_2017","Eastern Mangrove","Eastern_Mangrove_mangrove_3",0,5,0.556746901792334,0.0556783648959459
"388","Schile-Beers_and_Megonigal_2017","Eastern Mangrove","Eastern_Mangrove_mangrove_3",5,33,1.32434688554006,0.00845009178327551
"389","Schile-Beers_and_Megonigal_2017","Eastern Mangrove","Eastern_Mangrove_mangrove_4",0,7,0.38261542399771,0.0739064012183949
"390","Schile-Beers_and_Megonigal_2017","Eastern Mangrove","Eastern_Mangrove_mangrove_4",7,33,1.1975981227916,0.0110112805010273
"391","Schile-Beers_and_Megonigal_2017","Eastern Mangrove","Eastern_Mangrove_mangrove_5",0,10,0.175316045670778,0.217416486789346
"392","Schile-Beers_and_Megonigal_2017","Eastern Mangrove","Eastern_Mangrove_mangrove_5",10,32,1.22958145544775,0.00743877375086878
"393","Schile-Beers_and_Megonigal_2017","Eastern Mangrove","Eastern_Mangrove_mangrove_6",0,12,0.193084563813086,0.242586653771315
"394","Schile-Beers_and_Megonigal_2017","Eastern Mangrove","Eastern_Mangrove_mangrove_6",12,37,1.1075709642039,0.0345924278804278
"395","Schile-Beers_and_Megonigal_2017","Salaam","Salaam_mangrove_1",0,10,0.403937645768481,0.0798104906829388
"396","Schile-Beers_and_Megonigal_2017","Salaam","Salaam_mangrove_1",10,30,1.11941664296544,0.00948984189621269
"397","Schile-Beers_and_Megonigal_2017","Salaam","Salaam_mangrove_1",30,50,1.41674317988007,0.00239047579172578
