study_id,site_id,core_id,depth_min,depth_max,dry_bulk_density,fraction_organic_matter
Schile-Beers_and_Megonigal_2017,Salaam,Salaam_mangrove_4,100,190,1.261564788103906,0.0024600029761047003
Schile-Beers_and_Megonigal_2017,Salaam,Salaam_mangrove_5,0,15,0.7829993661377294,0.034640724209570053
Schile-Beers_and_Megonigal_2017,Salaam,Salaam_mangrove_5,15,30,1.3089475031500624,0.0102754050385421
Schile-Beers_and_Megonigal_2017,Salaam,Salaam_mangrove_5,30,50,1.1383697289839,0.016969175282709942
Schile-Beers_and_Megonigal_2017,Salaam,Salaam_mangrove_5,50,100,1.2828870098746763,0.010844336423006773
Schile-Beers_and_Megonigal_2017,Salaam,Salaam_mangrove_5,100,161,1.1063863963277447,0.009215890834083246
Schile-Beers_and_Megonigal_2017,Salaam,Salaam_mangrove_6,0,9,0.4773808540900227,0.07032331111067433
Schile-Beers_and_Megonigal_2017,Salaam,Salaam_mangrove_6,9,30,1.350407378815449,0.008919950018240091
Schile-Beers_and_Megonigal_2017,Salaam,Salaam_mangrove_6,30,50,1.1466617041169775,0.012815738139139068
Schile-Beers_and_Megonigal_2017,Salaam,Salaam_mangrove_6,50,100,1.1371851611077464,0.014031568026318447
Schile-Beers_and_Megonigal_2017,Salaam,Salaam_mangrove_6,100,190,1.3575147860723722,3.5990995563240703e-4
Schile-Beers_and_Megonigal_2017,Al Rams,Al_Rams_mangrove_1,0,15,1.0422294647681127,0.012155766774618817
Schile-Beers_and_Megonigal_2017,Al Rams,Al_Rams_mangrove_1,15,30,1.509315579413354,0.004829059679726156
Schile-Beers_and_Megonigal_2017,Al Rams,Al_Rams_mangrove_1,30,50,1.6626871394461196,0.0069321897976204385
Schile-Beers_and_Megonigal_2017,Al Rams,Al_Rams_mangrove_2,0,15,0.7407149206127891,0.015859847506879986
Schile-Beers_and_Megonigal_2017,Al Rams,Al_Rams_mangrove_2,15,30,1.6775014378583752,0.0032545626966629638
Schile-Beers_and_Megonigal_2017,Al Rams,Al_Rams_mangrove_3,0,15,0.5272147376126322,0.03668838045090949
Schile-Beers_and_Megonigal_2017,Al Rams,Al_Rams_mangrove_3,15,30,1.293201108458093,0.0063081090367408076
Schile-Beers_and_Megonigal_2017,Al Rams,Al_Rams_mangrove_3,30,50,1.5964585112501526,0.013390564799962777
Schile-Beers_and_Megonigal_2017,Al Rams,Al_Rams_mangrove_4,0,15,0.47667183714728895,0.05473912649333037
Schile-Beers_and_Megonigal_2017,Al Rams,Al_Rams_mangrove_4,15,30,1.235686773445806,0.07656277415280152
Schile-Beers_and_Megonigal_2017,Al Rams,Al_Rams_mangrove_4,30,50,1.7995015424298935,0.009729045408206191
Schile-Beers_and_Megonigal_2017,Al Rams,Al_Rams_mangrove_5,0,15,0.5638147689840877,0.04599344712561039
Schile-Beers_and_Megonigal_2017,Al Rams,Al_Rams_mangrove_5,15,30,1.3716297471112118,0.007322108180469176
Schile-Beers_and_Megonigal_2017,Al Rams,Al_Rams_mangrove_5,30,50,1.5842585007930008,0.0019535575569259666
Schile-Beers_and_Megonigal_2017,Al Rams,Al_Rams_mangrove_6,0,15,0.6326576851351587,0.05068581949192435
Schile-Beers_and_Megonigal_2017,Al Rams,Al_Rams_mangrove_6,15,30,1.2435296373111178,0.0041144037168430354
Schile-Beers_and_Megonigal_2017,Al Rams,Al_Rams_mangrove_6,30,50,1.625215678756296,0.004036420807382166
Schile-Beers_and_Megonigal_2017,Ajman al Zorah,Ajman_al_Zorah_mangrove_1,0,15,1.2078010352580302,0.025281274299243678
Schile-Beers_and_Megonigal_2017,Ajman al Zorah,Ajman_al_Zorah_mangrove_1,15,30,1.5267441657807137,0.008282384634700329
Schile-Beers_and_Megonigal_2017,Ajman al Zorah,Ajman_al_Zorah_mangrove_1,30,50,1.6130156682991441,0.002154711051140463
Schile-Beers_and_Megonigal_2017,Ajman al Zorah,Ajman_al_Zorah_mangrove_1,50,100,1.4352440873520749,0.0040469016626202324
Schile-Beers_and_Megonigal_2017,Ajman al Zorah,Ajman_al_Zorah_mangrove_2,0,15,1.5467870401031771,0.0026724215918571305
Schile-Beers_and_Megonigal_2017,Ajman al Zorah,Ajman_al_Zorah_mangrove_2,15,30,1.3123725534621886,0.008203496340248076
Schile-Beers_and_Megonigal_2017,Ajman al Zorah,Ajman_al_Zorah_mangrove_2,30,50,1.5398156055562333,0.009293058826789467
Schile-Beers_and_Megonigal_2017,Ajman al Zorah,Ajman_al_Zorah_mangrove_2,50,100,1.4108440664377713,0.013300251178853117
Schile-Beers_and_Megonigal_2017,Ajman al Zorah,Ajman_al_Zorah_mangrove_3,0,15,1.1075866636457117,0.025321998573323304
Schile-Beers_and_Megonigal_2017,Ajman al Zorah,Ajman_al_Zorah_mangrove_3,15,30,1.6104013803440402,0.004657577985634833
Schile-Beers_and_Megonigal_2017,Ajman al Zorah,Ajman_al_Zorah_mangrove_3,30,50,1.5380727469194972,0.01714854756875574
Schile-Beers_and_Megonigal_2017,Ajman al Zorah,Ajman_al_Zorah_mangrove_3,50,100,1.3350297157397564,0.01083135466283553
Schile-Beers_and_Megonigal_2017,Ajman al Zorah,Ajman_al_Zorah_mangrove_4,0,15,0.9158722136047546,0.010057072423494802
Schile-Beers_and_Megonigal_2017,Ajman al Zorah,Ajman_al_Zorah_mangrove_4,15,30,1.2740296634539974,0.00677034340688559
Schile-Beers_and_Megonigal_2017,Ajman al Zorah,Ajman_al_Zorah_mangrove_4,30,50,1.626087108074664,0.003582645506737281
Schile-Beers_and_Megonigal_2017,Ajman al Zorah,Ajman_al_Zorah_mangrove_4,50,100,1.5476584694215452,0.006982861975277679
Schile-Beers_and_Megonigal_2017,Ajman al Zorah,Ajman_al_Zorah_mangrove_5,0,15,1.2600867943601093,0.012598648330612234
Schile-Beers_and_Megonigal_2017,Ajman al Zorah,Ajman_al_Zorah_mangrove_5,15,30,1.416072642347979,0.012010808609899172
Schile-Beers_and_Megonigal_2017,Ajman al Zorah,Ajman_al_Zorah_mangrove_5,30,50,1.486658417135786,0.01602488009428293
Schile-Beers_and_Megonigal_2017,Ajman al Zorah,Ajman_al_Zorah_mangrove_5,50,100,1.5467870401031771,0.0014547821633385993
Schile-Beers_and_Megonigal_2017,Ajman al Zorah,Ajman_al_Zorah_mangrove_6,0,15,1.0753437788660962,0.028100044914849714
Schile-Beers_and_Megonigal_2017,Ajman al Zorah,Ajman_al_Zorah_mangrove_6,15,30,1.5433013228297052,0.005669331777483073
Schile-Beers_and_Megonigal_2017,Ajman al Zorah,Ajman_al_Zorah_mangrove_6,30,50,1.5145441553235617,0.007179518515118404
Schile-Beers_and_Megonigal_2017,Ajman al Zorah,Ajman_al_Zorah_mangrove_6,50,100,1.3786011816581558,0.008091049081787174
Schile-Beers_and_Megonigal_2017,Khalba East,Khalba_East_mangrove_1,100,204,0.9385293758823222,0.02045608483203038
Schile-Beers_and_Megonigal_2017,Khalba East,Khalba_East_mangrove_1,0,15,0.6718720044617181,0.016818312266244625
Schile-Beers_and_Megonigal_2017,Khalba East,Khalba_East_mangrove_1,15,30,0.9420150931557941,0.0203523316625735
Schile-Beers_and_Megonigal_2017,Khalba East,Khalba_East_mangrove_1,30,50,1.0692437736375202,0.02419133246834498
Schile-Beers_and_Megonigal_2017,Khalba East,Khalba_East_mangrove_1,50,100,1.427401223486763,0.0124741938114166
Schile-Beers_and_Megonigal_2017,Khalba East,Khalba_East_mangrove_2,100,189,1.4047440612091955,0.008172004786838738
Schile-Beers_and_Megonigal_2017,Khalba East,Khalba_East_mangrove_2,0,15,1.1354724018334874,0.012186923415035807
Schile-Beers_and_Megonigal_2017,Khalba East,Khalba_East_mangrove_2,15,30,1.0370008888579048,0.015891198191836656
Schile-Beers_and_Megonigal_2017,Khalba East,Khalba_East_mangrove_2,30,50,1.1773010091151506,0.013819658586776567
Schile-Beers_and_Megonigal_2017,Khalba East,Khalba_East_mangrove_2,50,100,1.1145580981926555,0.01833082933676487
Schile-Beers_and_Megonigal_2017,Khalba East,Khalba_East_mangrove_3,100,105,1.020443731808913,0.019878919447702512
Schile-Beers_and_Megonigal_2017,Khalba East,Khalba_East_mangrove_3,0,15,0.7781863813026126,0.01465920598845612
Schile-Beers_and_Megonigal_2017,Khalba East,Khalba_East_mangrove_3,15,30,0.9855865590741936,0.021289449808829016
Schile-Beers_and_Megonigal_2017,Khalba East,Khalba_East_mangrove_3,30,50,1.071858061592624,0.020653954846056335
Schile-Beers_and_Megonigal_2017,Khalba East,Khalba_East_mangrove_3,50,100,1.020443731808913,0.019878919447702512
Schile-Beers_and_Megonigal_2017,Khalba East,Khalba_East_mangrove_4,0,15,1.2043153179845583,0.0026591238085350443
Schile-Beers_and_Megonigal_2017,Khalba East,Khalba_East_mangrove_4,15,30,0.955086532931314,0.017152979664079405
Schile-Beers_and_Megonigal_2017,Khalba East,Khalba_East_mangrove_4,30,50,1.026543737037489,0.022988091761708927
Schile-Beers_and_Megonigal_2017,Khalba East,Khalba_East_mangrove_4,50,100,1.3202154173275005,0.017193006191180134
Schile-Beers_and_Megonigal_2017,Khalba East,Khalba_East_mangrove_5,0,15,0.9882008470292974,0.04687185021661742
Schile-Beers_and_Megonigal_2017,Khalba East,Khalba_East_mangrove_5,15,30,0.9080293497394426,0.019502073369500036
Schile-Beers_and_Megonigal_2017,Khalba East,Khalba_East_mangrove_5,30,50,1.146800982972271,0.015500859001447008
Schile-Beers_and_Megonigal_2017,Khalba East,Khalba_East_mangrove_5,50,100,0.9123864963312825,0.010693000117883721
Schile-Beers_and_Megonigal_2017,Khalba East,Khalba_East_mangrove_6,100,107.5,1.0492008993150566,0.01860107327736702
Schile-Beers_and_Megonigal_2017,Khalba East,Khalba_East_mangrove_6,0,15,1.1398295484253274,0.018445150152757474
Schile-Beers_and_Megonigal_2017,Khalba East,Khalba_East_mangrove_6,15,30,1.0047580040782893,0.014229964541604155
Schile-Beers_and_Megonigal_2017,Khalba East,Khalba_East_mangrove_6,30,50,0.82437213517611585,0.024132381996117894
Schile-Beers_and_Megonigal_2017,Khalba East,Khalba_East_mangrove_6,50,100,1.0492008993150566,0.01860107327736702
Schile-Beers_and_Megonigal_2017,Khalba North,Khalba_North_mangrove_1,100,122.66666666666667,1.5415584641929694,0.014226767491767135
Schile-Beers_and_Megonigal_2017,Khalba North,Khalba_North_mangrove_1,0,15,0.8235007058577478,0.008602419826380724
Schile-Beers_and_Megonigal_2017,Khalba North,Khalba_North_mangrove_1,15,30,0.7982292556250763,0.03229393151784427
Schile-Beers_and_Megonigal_2017,Khalba North,Khalba_North_mangrove_1,30,50,1.2078010352580302,0.012628504685219293
Schile-Beers_and_Megonigal_2017,Khalba North,Khalba_North_mangrove_1,50,100,1.0396151768130089,0.014995188472084989
Schile-Beers_and_Megonigal_2017,Khalba North,Khalba_North_mangrove_2,0,15,0.7311291981107413,0.01483376141950708
Schile-Beers_and_Megonigal_2017,Khalba North,Khalba_North_mangrove_2,15,30,0.7459434965229971,0.027407421415774666
Schile-Beers_and_Megonigal_2017,Khalba North,Khalba_North_mangrove_2,30,50,0.9977865695313453,0.015263551045263559
Schile-Beers_and_Megonigal_2017,Khalba North,Khalba_North_mangrove_2,50,100,0.9385293758823222,0.012775473752295477
Schile-Beers_and_Megonigal_2017,Khalba North,Khalba_North_mangrove_3,0,15,0.7720863760740366,0.02477942409714857
Schile-Beers_and_Megonigal_2017,Khalba North,Khalba_North_mangrove_3,15,30,0.9760008365721456,0.017525465560969206
Schile-Beers_and_Megonigal_2017,Khalba North,Khalba_North_mangrove_3,30,50,0.9211007895149624,0.017400894543460253
Schile-Beers_and_Megonigal_2017,Khalba North,Khalba_North_mangrove_3,50,100,1.1860153022988305,0.02549813271077511
Schile-Beers_and_Megonigal_2017,Khalba North,Khalba_North_mangrove_4,0,15,0.8949579099639228,0.018176338936926703
Schile-Beers_and_Megonigal_2017,Khalba North,Khalba_North_mangrove_4,15,30,0.9629293967966258,0.012375298441227821
Schile-Beers_and_Megonigal_2017,Khalba North,Khalba_North_mangrove_4,30,50,1.2679296582254214,0.010851349505876035
Schile-Beers_and_Megonigal_2017,Khalba North,Khalba_North_mangrove_4,50,100,1.142443836380431,0.015642957839697148
Schile-Beers_and_Megonigal_2017,Khalba North,Khalba_North_mangrove_5,0,15,0.8975721979190268,0.003698824296581822
Schile-Beers_and_Megonigal_2017,Khalba North,Khalba_North_mangrove_5,15,30,1.2714153754988933,0.00880828992325164
Schile-Beers_and_Megonigal_2017,Khalba North,Khalba_North_mangrove_5,30,50,1.1529009882008472,0.012741060715012787
Schile-Beers_and_Megonigal_2017,Khalba North,Khalba_North_mangrove_5,50,100,1.3019154016417729,0.014175862232203391
Schile-Beers_and_Megonigal_2017,Khalba North,Khalba_North_mangrove_6,0,15,1.2897153911846209,0.012088568514919282
Schile-Beers_and_Megonigal_2017,Khalba North,Khalba_North_mangrove_6,15,30,1.1250152500130712,0.011798400992544136
Schile-Beers_and_Megonigal_2017,Khalba North,Khalba_North_mangrove_6,30,50,1.3071439775519806,0.013069163520614102
Schile-Beers_and_Megonigal_2017,Khalba North,Khalba_North_mangrove_6,50,100,1.624344249437928,0.013061302223290525
Schile-Beers_and_Megonigal_2017,Khalba South,Khalba_South_mangrove_1,100,136.9,1.2086724645763982,0.004116178767500549
Schile-Beers_and_Megonigal_2017,Khalba South,Khalba_South_mangrove_1,0,15,0.9542151036129459,0.020041640707260767
Schile-Beers_and_Megonigal_2017,Khalba South,Khalba_South_mangrove_1,15,30,1.1006152290987679,0.018167323808593892
Schile-Beers_and_Megonigal_2017,Khalba South,Khalba_South_mangrove_1,30,50,1.5128012966868256,0.016123202601584362
Schile-Beers_and_Megonigal_2017,Khalba South,Khalba_South_mangrove_1,50,100,1.4613869669031145,0.01812081008265612
Schile-Beers_and_Megonigal_2017,Khalba South,Khalba_South_mangrove_2,100,118.375,1.5058298621398818,0.013883418482520513
Schile-Beers_and_Megonigal_2017,Khalba South,Khalba_South_mangrove_2,0,15,0.6300433971800548,0.01098352595254744
Schile-Beers_and_Megonigal_2017,Khalba South,Khalba_South_mangrove_2,15,30,0.7720863760740366,0.0136175629585725
Schile-Beers_and_Megonigal_2017,Khalba South,Khalba_South_mangrove_2,30,50,1.1415724070620632,0.013950371686688213
Schile-Beers_and_Megonigal_2017,Khalba South,Khalba_South_mangrove_2,50,100,1.63218711330324,0.012943056784927987
Schile-Beers_and_Megonigal_2017,Khalba South,Khalba_South_mangrove_3,100,205.5,0.9890722763476654,0.025602611289778296
Schile-Beers_and_Megonigal_2017,Khalba South,Khalba_South_mangrove_3,0,15,0.8635864545026753,0.023121337687658255
Schile-Beers_and_Megonigal_2017,Khalba South,Khalba_South_mangrove_3,15,30,0.8574864492740993,0.021477917611424896
Schile-Beers_and_Megonigal_2017,Khalba South,Khalba_South_mangrove_3,30,50,1.091900935915088,0.021694251910900512
Schile-Beers_and_Megonigal_2017,Khalba South,Khalba_South_mangrove_3,50,100,0.9489865277027381,0.02794945114288826
Schile-Beers_and_Megonigal_2017,Khalba South,Khalba_South_mangrove_4,100,145.83333333333334,1.4831726998623143,0.006078550457940395
Schile-Beers_and_Megonigal_2017,Khalba South,Khalba_South_mangrove_4,0,15,0.7755720933475085,0.02557034845065888
Schile-Beers_and_Megonigal_2017,Khalba South,Khalba_South_mangrove_4,15,30,1.0335151715844328,0.01888634532866538
Schile-Beers_and_Megonigal_2017,Khalba South,Khalba_South_mangrove_4,30,50,0.8984436272373948,0.024721311157060707
Schile-Beers_and_Megonigal_2017,Khalba South,Khalba_South_mangrove_4,50,100,1.3367725743764922,0.016810596621901132
Schile-Beers_and_Megonigal_2017,Khalba South,Khalba_South_mangrove_5,100,176,1.3646583125642677,0.036172061587072285
Schile-Beers_and_Megonigal_2017,Khalba South,Khalba_South_mangrove_5,0,15,0.7285149101556373,0.013668810029558266
Schile-Beers_and_Megonigal_2017,Khalba South,Khalba_South_mangrove_5,15,30,0.7642435122087248,0.021163675104345945
Schile-Beers_and_Megonigal_2017,Khalba South,Khalba_South_mangrove_5,30,50,0.7110863237882776,0.031145190357564138
Schile-Beers_and_Megonigal_2017,Khalba South,Khalba_South_mangrove_5,50,100,1.4587726789480104,0.0014454521363074947
Schile-Beers_and_Megonigal_2017,Khalba South,Khalba_South_mangrove_6,100,177.83333333333334,1.3629154539275319,0.02945238901208704
Schile-Beers_and_Megonigal_2017,Khalba South,Khalba_South_mangrove_6,0,15,0.8017149728985482,0.01923073610569751
Schile-Beers_and_Megonigal_2017,Khalba South,Khalba_South_mangrove_6,15,30,0.6718720044617181,0.025809522458639465
Schile-Beers_and_Megonigal_2017,Khalba South,Khalba_South_mangrove_6,30,50,0.7625006535719887,0.020508930678235414
Schile-Beers_and_Megonigal_2017,Khalba South,Khalba_South_mangrove_6,50,100,1.497115568956202,0.015582432699844469
Schile-Beers_and_Megonigal_2017,Khalba West,Khalba_West_mangrove_1,0,15,0.7572720776617808,0.024706846802098642
Schile-Beers_and_Megonigal_2017,Khalba West,Khalba_West_mangrove_1,15,30,1.1171723861477596,0.022461603723626437
Schile-Beers_and_Megonigal_2017,Khalba West,Khalba_West_mangrove_1,30,50,1.349844014152012,0.0169073542638758
Schile-Beers_and_Megonigal_2017,Khalba West,Khalba_West_mangrove_1,50,100,1.362044024609164,0.026571518004960774
Schile-Beers_and_Megonigal_2017,Khalba West,Khalba_West_mangrove_2,0,15,0.8287292817679558,0.025467518411134926
Schile-Beers_and_Megonigal_2017,Khalba West,Khalba_West_mangrove_2,15,30,1.2051867473029263,0.017713335471149453
Schile-Beers_and_Megonigal_2017,Khalba West,Khalba_West_mangrove_2,30,50,1.0753437788660962,0.023521504909954895
Schile-Beers_and_Megonigal_2017,Khalba West,Khalba_West_mangrove_2,50,100,1.2025724593478222,0.02424086380622672
Schile-Beers_and_Megonigal_2017,Khalba West,Khalba_West_mangrove_3,0,15,0.7590149362985169,0.01338869472634948
Schile-Beers_and_Megonigal_2017,Khalba West,Khalba_West_mangrove_3,15,30,1.1285009672865434,6.329986153330758e-4
Schile-Beers_and_Megonigal_2017,Khalba West,Khalba_West_mangrove_3,30,50,1.2644439409519492,0.022024632028417847
Schile-Beers_and_Megonigal_2017,Khalba West,Khalba_West_mangrove_3,50,100,1.3829583282499958,0.0195111224839237
Schile-Beers_and_Megonigal_2017,Khalba West,Khalba_West_mangrove_4,0,15,0.7738292347107727,0.020507190884003306
Schile-Beers_and_Megonigal_2017,Khalba West,Khalba_West_mangrove_4,15,30,0.8723007476863552,0.030796570803245306
Schile-Beers_and_Megonigal_2017,Khalba West,Khalba_West_mangrove_4,30,50,1.0317723129476968,0.025483342255152232
Schile-Beers_and_Megonigal_2017,Khalba West,Khalba_West_mangrove_4,50,100,1.5999442285236243,0.013959175818345868
Schile-Beers_and_Megonigal_2017,Khalba West,Khalba_West_mangrove_5,100,107.33333333333333,1.6060442337522003,0.03211993041329503
Schile-Beers_and_Megonigal_2017,Khalba West,Khalba_West_mangrove_5,0,15,0.6239433919514789,0.0173858619939646
Schile-Beers_and_Megonigal_2017,Khalba West,Khalba_West_mangrove_5,15,30,1.077086637502832,0.02126699009270884
Schile-Beers_and_Megonigal_2017,Khalba West,Khalba_West_mangrove_5,30,50,1.1180438154661276,0.020391133586215214
Schile-Beers_and_Megonigal_2017,Khalba West,Khalba_West_mangrove_5,50,100,1.0509437579517926,0.023619866161557958
Schile-Beers_and_Megonigal_2017,Khalba West,Khalba_West_mangrove_6,100,122,1.0936437945518238,0.03605198033852294
Schile-Beers_and_Megonigal_2017,Khalba West,Khalba_West_mangrove_6,0,15,0.7651149415270928,0.024476526309516716
Schile-Beers_and_Megonigal_2017,Khalba West,Khalba_West_mangrove_6,15,30,0.9707722606619377,0.0745346879637944
Schile-Beers_and_Megonigal_2017,Khalba West,Khalba_West_mangrove_6,30,50,0.9446293811108981,0.019108089680537968
Schile-Beers_and_Megonigal_2017,Khalba West,Khalba_West_mangrove_6,50,100,1.5459156107848093,0.014762995199769613
Schile-Beers_and_Megonigal_2017,Al Khor,Al_Khor_mangrove_1,100,213.33333333333334,1.295815396413197,0.00799265072830492
Schile-Beers_and_Megonigal_2017,Al Khor,Al_Khor_mangrove_1,0,15,0.8305734704549418,0.021132620504269263
Schile-Beers_and_Megonigal_2017,Al Khor,Al_Khor_mangrove_1,15,30,1.2487582132213257,0.012437891140789964
Schile-Beers_and_Megonigal_2017,Al Khor,Al_Khor_mangrove_1,30,50,1.4587726789480104,0.004660443103464109
Schile-Beers_and_Megonigal_2017,Al Khor,Al_Khor_mangrove_1,50,100,1.35507259006222,0.005504490971098175
Schile-Beers_and_Megonigal_2017,Al Khor,Al_Khor_mangrove_2,100,280,1.4178155009847153,0.006698112648424903
Schile-Beers_and_Megonigal_2017,Al Khor,Al_Khor_mangrove_2,0,15,0.5725290621677676,0.046241116523363865
Schile-Beers_and_Megonigal_2017,Al Khor,Al_Khor_mangrove_2,15,30,1.2539867891315335,0.014871730485621936
Schile-Beers_and_Megonigal_2017,Al Khor,Al_Khor_mangrove_2,30,50,1.6496156996705997,0.018040371384862183
Schile-Beers_and_Megonigal_2017,Al Khor,Al_Khor_mangrove_2,50,100,1.3158582707356605,0.004579447621161812
Schile-Beers_and_Megonigal_2017,Al Khor,Al_Khor_mangrove_3,100,280,1.4378583753071787,0.005152825927858071
Schile-Beers_and_Megonigal_2017,Al Khor,Al_Khor_mangrove_3,0,15,0.8313435697230598,0.012050837932428848
Schile-Beers_and_Megonigal_2017,Al Khor,Al_Khor_mangrove_3,15,30,1.284486815274413,0.001446375196183407
Schile-Beers_and_Megonigal_2017,Al Khor,Al_Khor_mangrove_3,30,50,1.4474440978092267,0.006543897754056687
Schile-Beers_and_Megonigal_2017,Al Khor,Al_Khor_mangrove_3,50,100,1.6722728619481673,0.014394925455158268
Schile-Beers_and_Megonigal_2017,Al Khor,Al_Khor_mangrove_4,100,230,1.497115568956202,2.589522165801128e-4
Schile-Beers_and_Megonigal_2017,Al Khor,Al_Khor_mangrove_4,0,15,0.5673004862575597,0.026561777384801318
Schile-Beers_and_Megonigal_2017,Al Khor,Al_Khor_mangrove_4,15,30,1.3071439775519806,0.019401770922863344
Schile-Beers_and_Megonigal_2017,Al Khor,Al_Khor_mangrove_4,30,50,1.6191156735277201,0.0073834088237739156
Schile-Beers_and_Megonigal_2017,Al Khor,Al_Khor_mangrove_4,50,100,1.4666155428133225,0.0062172719519189455
Schile-Beers_and_Megonigal_2017,Al Khor,Al_Khor_mangrove_5,100,165.66666666666666,1.5860013594297366,0.004195884858291716
Schile-Beers_and_Megonigal_2017,Al Khor,Al_Khor_mangrove_5,0,15,1.1415724070620632,0.00838819378434799
Schile-Beers_and_Megonigal_2017,Al Khor,Al_Khor_mangrove_5,15,30,1.4404726632622828,0.003958029529049174
Schile-Beers_and_Megonigal_2017,Al Khor,Al_Khor_mangrove_5,30,50,1.4622583962214826,0.00917820564291577
Schile-Beers_and_Megonigal_2017,Al Khor,Al_Khor_mangrove_5,50,100,1.4091012078010354,0.0030921489075417517
Schile-Beers_and_Megonigal_2017,Al Khor,Al_Khor_mangrove_6,100,195.66666666666666,1.349844014152012,0.0036413320860252084
Schile-Beers_and_Megonigal_2017,Al Khor,Al_Khor_mangrove_6,0,15,0.6779720096902941,0.04905058327984915
Schile-Beers_and_Megonigal_2017,Al Khor,Al_Khor_mangrove_6,15,30,1.4587726789480104,0.02813477825862649
Schile-Beers_and_Megonigal_2017,Al Khor,Al_Khor_mangrove_6,30,50,1.5276155950990815,0.006506419355672559
Schile-Beers_and_Megonigal_2017,Al Khor,Al_Khor_mangrove_6,50,100,1.35507259006222,0.03048477950394961
Schile-Beers_and_Megonigal_2017,Ras al Kaimah,Ras_al_Kaimah_mangrove_1,100,176.33333333333334,1.5528870453317531,0.01668818243236748
Schile-Beers_and_Megonigal_2017,Ras al Kaimah,Ras_al_Kaimah_mangrove_1,0,15,0.7729578053924047,0.03270844466691362
Schile-Beers_and_Megonigal_2017,Ras al Kaimah,Ras_al_Kaimah_mangrove_1,15,30,1.637415689213448,0.015830289825321822
Schile-Beers_and_Megonigal_2017,Ras al Kaimah,Ras_al_Kaimah_mangrove_1,30,50,1.5075727207766176,0.029687049342136788
Schile-Beers_and_Megonigal_2017,Ras al Kaimah,Ras_al_Kaimah_mangrove_1,50,100,1.5110584380500898,0.001704642478032108
Schile-Beers_and_Megonigal_2017,Ras al Kaimah,Ras_al_Kaimah_mangrove_2,100,178,1.3411297209683322,0.006850948993276527
Schile-Beers_and_Megonigal_2017,Ras al Kaimah,Ras_al_Kaimah_mangrove_2,0,15,0.44442895236767344,0.05054159148020161
Schile-Beers_and_Megonigal_2017,Ras al Kaimah,Ras_al_Kaimah_mangrove_2,15,30,1.6548442755808077,0.013270232782708976
Schile-Beers_and_Megonigal_2017,Ras al Kaimah,Ras_al_Kaimah_mangrove_2,30,50,1.5633441971521689,0.004603148085893887
Schile-Beers_and_Megonigal_2017,Ras al Kaimah,Ras_al_Kaimah_mangrove_2,50,100,1.5119298673684576,0.008943039596937404
Schile-Beers_and_Megonigal_2017,Ras al Kaimah,Ras_al_Kaimah_mangrove_3,100,177,1.637415689213448,0.011774562051201958
Schile-Beers_and_Megonigal_2017,Ras al Kaimah,Ras_al_Kaimah_mangrove_3,0,15,0.48451470101260086,0.05899830468113104
Schile-Beers_and_Megonigal_2017,Ras al Kaimah,Ras_al_Kaimah_mangrove_3,15,30,1.3420011502867002,0.012789515528762533
Schile-Beers_and_Megonigal_2017,Ras al Kaimah,Ras_al_Kaimah_mangrove_3,30,50,1.7838158146992698,3.739269019006652e-4
Schile-Beers_and_Megonigal_2017,Ras al Kaimah,Ras_al_Kaimah_mangrove_3,50,100,1.5450441814664413,0.01913803121044884
Schile-Beers_and_Megonigal_2017,Ras al Kaimah,Ras_al_Kaimah_mangrove_4,100,156.5,1.6025585164787284,0.0334353025431034
Schile-Beers_and_Megonigal_2017,Ras al Kaimah,Ras_al_Kaimah_mangrove_4,0,15,0.3712288896247625,0.05075476508950839
Schile-Beers_and_Megonigal_2017,Ras al Kaimah,Ras_al_Kaimah_mangrove_4,15,30,1.6548442755808077,0.010266532256769892
Schile-Beers_and_Megonigal_2017,Ras al Kaimah,Ras_al_Kaimah_mangrove_4,30,50,1.7219443330951425,0.004256635108598914
Schile-Beers_and_Megonigal_2017,Ras al Kaimah,Ras_al_Kaimah_mangrove_4,50,100,1.559858479878697,0.011092409844062906
Schile-Beers_and_Megonigal_2017,Ras al Kaimah,Ras_al_Kaimah_mangrove_5,100,197.66666666666666,1.283615385956045,0.010539595183946497
Schile-Beers_and_Megonigal_2017,Ras al Kaimah,Ras_al_Kaimah_mangrove_5,0,15,0.3694860309880265,0.08027875893670608
Schile-Beers_and_Megonigal_2017,Ras al Kaimah,Ras_al_Kaimah_mangrove_5,15,30,1.3969011973438834,0.005892690503463376
Schile-Beers_and_Megonigal_2017,Ras al Kaimah,Ras_al_Kaimah_mangrove_5,30,50,1.5433013228297052,0.008809592187915945
Schile-Beers_and_Megonigal_2017,Ras al Kaimah,Ras_al_Kaimah_mangrove_5,50,100,1.430886940760235,0.0022032794922797637
Schile-Beers_and_Megonigal_2017,Ras al Kaimah,Ras_al_Kaimah_mangrove_6,100,187.33333333333334,1.5267441657807137,0.008236219998074841
Schile-Beers_and_Megonigal_2017,Ras al Kaimah,Ras_al_Kaimah_mangrove_6,0,15,0.30848597870226746,0.08529344672468808
Schile-Beers_and_Megonigal_2017,Ras al Kaimah,Ras_al_Kaimah_mangrove_6,15,30,1.3533297314254842,0.0024272565180971915
Schile-Beers_and_Megonigal_2017,Ras al Kaimah,Ras_al_Kaimah_mangrove_6,30,50,1.4674869721316903,0.0017090300782036838
