"study_id","site_id","core_id","genus","species","species_code","species_notes"
"Nahlik_and_Fennessey_2017","NWCA11-2677","NWCA11-2677-3702","MORELLA","CERIFERA",55921,NA
"Nahlik_and_Fennessey_2017","NWCA11-2677","NWCA11-2677-3702","VITIS","ROTUNDIFOLIA",89549,NA
"Nahlik_and_Fennessey_2017","NWCA11-2677","NWCA11-2677-3702","VACCINIUM","FUSCATUM",87893,NA
"Nahlik_and_Fennessey_2017","NWCA11-1356","NWCA11-1356-3730","CLADIUM","MARISCUS",20937,"PLOT 2 COVER 88, NOT COLLECTED"
"Nahlik_and_Fennessey_2017","NWCA11-1335","NWCA11-1335-3731","AVICENNIA","GERMINANS",10218,NA
"Nahlik_and_Fennessey_2017","NWCA11-1335","NWCA11-1335-3731","LAGUNCULARIA","RACEMOSA",46050,NA
"Nahlik_and_Fennessey_2017","NWCA11-1335","NWCA11-1335-3731","RHIZOPHORA","MANGLE",72588,"NO RED MANGROVE IN SW S"
"Nahlik_and_Fennessey_2017","NWCA11-1326","NWCA11-1326-3732","SPARTINA","ALTERNIFLORA",81147,NA
"Nahlik_and_Fennessey_2017","NWCA11-1303","NWCA11-1303-3733","JUNCUS","ROEMERIANUS",45095,NA
"Nahlik_and_Fennessey_2017","NWCA11-1243","NWCA11-1243-3734","NYMPHAEA","ODORATA",57587,NA
"Nahlik_and_Fennessey_2017","NWCA11-3042","NWCA11-3042-3735","CLADIUM","MARISCUS",20937,NA
"Nahlik_and_Fennessey_2017","NWCA11-R310","NWCA11-R310-3736","CAREX","STRICTA",16753,NA
"Nahlik_and_Fennessey_2017","NWCA11-R310","NWCA11-R310-3736","OSMUNDA","CINNAMOMEA",59504,NA
"Nahlik_and_Fennessey_2017","NWCA11-R309","NWCA11-R309-3737","OSMUNDA","CINNAMOMEA",59504,NA
"Nahlik_and_Fennessey_2017","NWCA11-R309","NWCA11-R309-3737","CAREX","TRISPERMA",16815,NA
"Nahlik_and_Fennessey_2017","NWCA11-R309","NWCA11-R309-3737","THUJA","OCCIDENTALIS",85154,NA
"Nahlik_and_Fennessey_2017","NWCA11-R309","NWCA11-R309-3737","CAREX","STRICTA",16753,NA
"Nahlik_and_Fennessey_2017","NWCA11-R309","NWCA11-R309-3737","GAYLUSSACIA","BACCATA",37491,NA
"Nahlik_and_Fennessey_2017","NWCA11-1020","NWCA11-1020-3738","BOEHMERIA","CYLINDRICA",11761,NA
"Nahlik_and_Fennessey_2017","NWCA11-1020","NWCA11-1020-3738","BETULA","NIGRA",11234,NA
"Nahlik_and_Fennessey_2017","NWCA11-1020","NWCA11-1020-3738","BRUNNICHIA","OVATA",13060,NA
"Nahlik_and_Fennessey_2017","NWCA11-1020","NWCA11-1020-3738","IPOMOEA","PURPUREA",43883,NA
"Nahlik_and_Fennessey_2017","NWCA11-1020","NWCA11-1020-3738","SALIX","NIGRA",75986,NA
"Nahlik_and_Fennessey_2017","NWCA11-1020","NWCA11-1020-3738","FORESTIERA","ACUMINATA",36251,NA
"Nahlik_and_Fennessey_2017","NWCA11-1020","NWCA11-1020-3738","VITIS","PALMATA",89544,NA
"Nahlik_and_Fennessey_2017","NWCA11-1029","NWCA11-1029-3739","ILEX","VOMITORIA",43561,NA
"Nahlik_and_Fennessey_2017","NWCA11-1029","NWCA11-1029-3739","PINUS","PALUSTRIS",65804,NA
"Nahlik_and_Fennessey_2017","NWCA11-1029","NWCA11-1029-3739","ILEX","GLABRA",43520,NA
"Nahlik_and_Fennessey_2017","NWCA11-1217","NWCA11-1217-3740","ACER","SACCHARINUM",873,NA
"Nahlik_and_Fennessey_2017","NWCA11-1217","NWCA11-1217-3740","ACER","NEGUNDO",840,NA
"Nahlik_and_Fennessey_2017","NWCA11-1217","NWCA11-1217-3740","FRAXINUS","PENNSYLVANICA",36518,NA
"Nahlik_and_Fennessey_2017","NWCA11-1217","NWCA11-1217-3740","ULMUS","RUBRA",87413,NA
"Nahlik_and_Fennessey_2017","NWCA11-1217","NWCA11-1217-3740","LONICERA","JAPONICA",50287,NA
"Nahlik_and_Fennessey_2017","NWCA11-1217","NWCA11-1217-3740","PARTHENOCISSUS","QUINQUEFOLIA",61436,NA
"Nahlik_and_Fennessey_2017","NWCA11-1217","NWCA11-1217-3740","BOEHMERIA","CYLINDRICA",11761,NA
"Nahlik_and_Fennessey_2017","NWCA11-1213","NWCA11-1213-3751","PHRAGMITES","AUSTRALIS",64844,NA
"Nahlik_and_Fennessey_2017","NWCA11-1225","NWCA11-1225-3752","LIQUIDAMBAR","STYRACIFLUA",49683,NA
"Nahlik_and_Fennessey_2017","NWCA11-1225","NWCA11-1225-3752","ACER","RUBRUM",866,NA
"Nahlik_and_Fennessey_2017","NWCA11-1225","NWCA11-1225-3752","EUBOTRYS","RACEMOSA",34059,NA
"Nahlik_and_Fennessey_2017","NWCA11-1225","NWCA11-1225-3752","VACCINIUM","CORYMBOSUM",87875,NA
"Nahlik_and_Fennessey_2017","NWCA11-1225","NWCA11-1225-3752","NYSSA","SYLVATICA",57631,NA
"Nahlik_and_Fennessey_2017","NWCA11-1225","NWCA11-1225-3752","QUERCUS","PHELLOS",71431,NA
"Nahlik_and_Fennessey_2017","NWCA11-2597","NWCA11-2597-3753","DIGITARIA","FILIFORMIS",28245,NA
"Nahlik_and_Fennessey_2017","NWCA11-2597","NWCA11-2597-3753","IVA","ANNUA",44531,NA
"Nahlik_and_Fennessey_2017","NWCA11-2597","NWCA11-2597-3753","BACCHARIS","HALIMIFOLIA",10294,NA
"Nahlik_and_Fennessey_2017","NWCA11-2549","NWCA11-2549-3755","SPARTINA","PATENS",81159,NA
"Nahlik_and_Fennessey_2017","NWCA11-2549","NWCA11-2549-3755","BORRICHIA","FRUTESCENS",11930,NA
"Nahlik_and_Fennessey_2017","NWCA11-R123","NWCA11-R123-3790","CHAMAEDAPHNE","CALYCULATA",19071,"CHAMAEDAPHNE CALYCULATA PLOT 5 COVER - 30%"
"Nahlik_and_Fennessey_2017","NWCA11-R123","NWCA11-R123-3790","MYRICA","GALE",56407,"MYRICA GALE % COVER: PLOT 2 - 20%. PLOT 5 - 20%."
"Nahlik_and_Fennessey_2017","NWCA11-R131","NWCA11-R131-3791","CHAMAEDAPHNE","CALYCULATA",19071,NA
"Nahlik_and_Fennessey_2017","NWCA11-2577","NWCA11-2577-3792","SPARTINA","PATENS",81159,NA
"Nahlik_and_Fennessey_2017","NWCA11-2577","NWCA11-2577-3792","SCHOENOPLECTUS","ROBUSTUS",77638,NA
"Nahlik_and_Fennessey_2017","NWCA11-2577","NWCA11-2577-3792","DISTICHLIS","SPICATA",28734,NA
"Nahlik_and_Fennessey_2017","NWCA11-1039","NWCA11-1039-3793","CLADIUM","MARISCUS",20936,NA
"Nahlik_and_Fennessey_2017","NWCA11-1039","NWCA11-1039-3793","MORELLA","CERIFERA",55921,NA
"Nahlik_and_Fennessey_2017","NWCA11-1039","NWCA11-1039-3793","ACER","RUBRUM",866,NA
"Nahlik_and_Fennessey_2017","NWCA11-1039","NWCA11-1039-3793","KOSTELETZKYA","VIRGINICA",45693,NA
"Nahlik_and_Fennessey_2017","NWCA11-1028","NWCA11-1028-3795","NYSSA","BIFLORA",57629,NA
"Nahlik_and_Fennessey_2017","NWCA11-1028","NWCA11-1028-3795","GELSEMIUM","RANKINII",37538,NA
"Nahlik_and_Fennessey_2017","NWCA11-1028","NWCA11-1028-3795","PINUS","PALUSTRIS",65804,NA
"Nahlik_and_Fennessey_2017","NWCA11-1028","NWCA11-1028-3795","WOODWARDIA","AREOLATA",89925,NA
"Nahlik_and_Fennessey_2017","NWCA11-1028","NWCA11-1028-3795","LIGUSTRUM","SINENSE",49002,NA
"Nahlik_and_Fennessey_2017","NWCA11-1028","NWCA11-1028-3795","MAGNOLIA","VIRGINIANA",52662,NA
"Nahlik_and_Fennessey_2017","NWCA11-1003","NWCA11-1003-3796","PANICUM","VIRGATUM",60696,NA
"Nahlik_and_Fennessey_2017","NWCA11-1003","NWCA11-1003-3796","SMILAX","SMALLII",80309,NA
"Nahlik_and_Fennessey_2017","NWCA11-1003","NWCA11-1003-3796","DICHANTHELIUM","ACUMINATUM",27748,NA
"Nahlik_and_Fennessey_2017","NWCA11-1003","NWCA11-1003-3796","PINUS","PALUSTRIS",65804,NA
"Nahlik_and_Fennessey_2017","NWCA11-1003","NWCA11-1003-3796","MORELLA","CERIFERA",55921,NA
"Nahlik_and_Fennessey_2017","NWCA11-1003","NWCA11-1003-3796","CYPERACEAE","spp.",90895,NA
"Nahlik_and_Fennessey_2017","NWCA11-4151","NWCA11-4151-3797","CAREX","OBNUPTA",16468,NA
"Nahlik_and_Fennessey_2017","NWCA11-4151","NWCA11-4151-3797","SALIX","LUCIDA",75914,NA
"Nahlik_and_Fennessey_2017","NWCA11-4151","NWCA11-4151-3797","PHALARIS","ARUNDINACEA",64061,NA
"Nahlik_and_Fennessey_2017","NWCA11-4151","NWCA11-4151-3797","SALIX","HOOKERIANA",75823,NA
"Nahlik_and_Fennessey_2017","NWCA11-4151","NWCA11-4151-3797","SALIX","SCOULERIANA",76159,NA
"Nahlik_and_Fennessey_2017","NWCA11-4151","NWCA11-4151-3798","CAREX","OBNUPTA",16468,NA
"Nahlik_and_Fennessey_2017","NWCA11-4151","NWCA11-4151-3798","SALIX","LUCIDA",75912,NA
"Nahlik_and_Fennessey_2017","NWCA11-4151","NWCA11-4151-3798","SALIX","HOOKERIANA",75823,NA
"Nahlik_and_Fennessey_2017","NWCA11-4151","NWCA11-4151-3798","PHALARIS","ARUNDINACEA",64061,NA
"Nahlik_and_Fennessey_2017","NWCA11-4147","NWCA11-4147-3801","PHALARIS","ARUNDINACEA",64061,NA
"Nahlik_and_Fennessey_2017","NWCA11-4147","NWCA11-4147-3801","POTAMOGETON","PUSILLUS",68834,"FLOATING AQUATIC VEG!"
"Nahlik_and_Fennessey_2017","NWCA11-4145","NWCA11-4145-3802","SALIX","SITCHENSIS",76180,NA
"Nahlik_and_Fennessey_2017","NWCA11-4145","NWCA11-4145-3802","URTICA","DIOICA",87614,NA
"Nahlik_and_Fennessey_2017","NWCA11-4141","NWCA11-4141-3803","GAULTHERIA","SHALLON",37422,NA
"Nahlik_and_Fennessey_2017","NWCA11-4141","NWCA11-4141-3803","PICEA","SITCHENSIS",65537,NA
"Nahlik_and_Fennessey_2017","NWCA11-4141","NWCA11-4141-3803","CAREX","OBNUPTA",16468,NA
"Nahlik_and_Fennessey_2017","NWCA11-4141","NWCA11-4141-3803","SCIRPUS","MICROCARPUS",77838,NA
"Nahlik_and_Fennessey_2017","NWCA11-4138","NWCA11-4138-3804","CAREX","BARBARAE",15839,NA
"Nahlik_and_Fennessey_2017","NWCA11-4138","NWCA11-4138-3804","SPARGANIUM","spp.",81114,NA
"Nahlik_and_Fennessey_2017","NWCA11-4138","NWCA11-4138-3804","SALIX","SITCHENSIS",76180,NA
"Nahlik_and_Fennessey_2017","NWCA11-4138","NWCA11-4138-3804","ASARUM","CAUDATUM",7464,NA
"Nahlik_and_Fennessey_2017","NWCA11-4138","NWCA11-4138-3804","ALNUS","RUBRA",3010,NA
"Nahlik_and_Fennessey_2017","NWCA11-2358","NWCA11-2358-3807","CAREX","OBNUPTA",16468,NA
"Nahlik_and_Fennessey_2017","NWCA11-2358","NWCA11-2358-3807","PHALARIS","ARUNDINACEA",64061,NA
"Nahlik_and_Fennessey_2017","NWCA11-2358","NWCA11-2358-3807","ARGENTINA","ANSERINA",6417,NA
"Nahlik_and_Fennessey_2017","NWCA11-2355","NWCA11-2355-3808","PHALARIS","ARUNDINACEA",64061,NA
"Nahlik_and_Fennessey_2017","NWCA11-2355","NWCA11-2355-3808","PICEA","SITCHENSIS",65537,NA
"Nahlik_and_Fennessey_2017","NWCA11-2355","NWCA11-2355-3808","VICIA","NIGRICANS",88873,NA
"Nahlik_and_Fennessey_2017","NWCA11-2355","NWCA11-2355-3808","DESCHAMPSIA","CESPITOSA",27314,NA
"Nahlik_and_Fennessey_2017","NWCA11-2355","NWCA11-2355-3808","ARGENTINA","ANSERINA",6417,NA
"Nahlik_and_Fennessey_2017","NWCA11-2355","NWCA11-2355-3808","JUNCUS","EFFUSUS",44973,NA
"Nahlik_and_Fennessey_2017","NWCA11-2355","NWCA11-2355-3809","PHALARIS","ARUNDINACEA",64061,NA
"Nahlik_and_Fennessey_2017","NWCA11-2355","NWCA11-2355-3809","PICEA","SITCHENSIS",65537,NA
"Nahlik_and_Fennessey_2017","NWCA11-2355","NWCA11-2355-3809","DESCHAMPSIA","CESPITOSA",27314,NA
"Nahlik_and_Fennessey_2017","NWCA11-2355","NWCA11-2355-3809","CAREX","LYNGBYEI",16341,NA
"Nahlik_and_Fennessey_2017","NWCA11-2355","NWCA11-2355-3809","SCHEDONORUS","ARUNDINACEUS",77319,NA
"Nahlik_and_Fennessey_2017","NWCA11-2355","NWCA11-2355-3809","JUNCUS","ARCTICUS",44898,NA
"Nahlik_and_Fennessey_2017","NWCA11-2355","NWCA11-2355-3809","POACEAE","spp.",90910,"TOO YOUNG TO ID"
"Nahlik_and_Fennessey_2017","NWCA11-2350","NWCA11-2350-3810","LYSICHITON","AMERICANUS",52200,"NO VEG IN SMALL NE PLOT #3 - STREAM"
"Nahlik_and_Fennessey_2017","NWCA11-2350","NWCA11-2350-3810","OENANTHE","SARMENTOSA",57844,NA
"Nahlik_and_Fennessey_2017","NWCA11-2350","NWCA11-2350-3810","OXALIS","OREGANA",59643,NA
"Nahlik_and_Fennessey_2017","NWCA11-2350","NWCA11-2350-3810","POLYSTICHUM","MUNITUM",68295,NA
"Nahlik_and_Fennessey_2017","NWCA11-2350","NWCA11-2350-3810","PICEA","SITCHENSIS",65537,NA
"Nahlik_and_Fennessey_2017","NWCA11-2350","NWCA11-2350-3810","RUBUS","SPECTABILIS",74592,NA
"Nahlik_and_Fennessey_2017","NWCA11-2350","NWCA11-2350-3810","VIOLA","GLABELLA",89196,NA
"Nahlik_and_Fennessey_2017","NWCA11-2350","NWCA11-2350-3810","TOLMIEA","MENZIESII",85530,NA
"Nahlik_and_Fennessey_2017","NWCA11-2350","NWCA11-2350-3810","ALNUS","RUBRA",3010,NA
"Nahlik_and_Fennessey_2017","NWCA11-2350","NWCA11-2350-3810","CHRYSOSPLENIUM","GLECHOMIFOLIUM",20263,"NOT IN USDA PLANTS"
"Nahlik_and_Fennessey_2017","NWCA11-2343","NWCA11-2343-3811","PHALARIS","ARUNDINACEA",64061,NA
"Nahlik_and_Fennessey_2017","NWCA11-2343","NWCA11-2343-3811","CAREX","OBNUPTA",16468,NA
"Nahlik_and_Fennessey_2017","NWCA11-2343","NWCA11-2343-3811","ARGENTINA","ANSERINA",6417,NA
"Nahlik_and_Fennessey_2017","NWCA11-2342","NWCA11-2342-3812","CAREX","OBNUPTA",16468,NA
"Nahlik_and_Fennessey_2017","NWCA11-2342","NWCA11-2342-3812","ALNUS","RUBRA",3010,NA
"Nahlik_and_Fennessey_2017","NWCA11-2342","NWCA11-2342-3812","TYPHA","LATIFOLIA",87376,NA
"Nahlik_and_Fennessey_2017","NWCA11-2342","NWCA11-2342-3812","JUNCUS","EFFUSUS",44973,NA
"Nahlik_and_Fennessey_2017","NWCA11-2342","NWCA11-2342-3812","HYPERICUM","ANAGALLOIDES",43097,NA
"Nahlik_and_Fennessey_2017","NWCA11-2339","NWCA11-2339-3822","PHALARIS","ARUNDINACEA",64061,NA
"Nahlik_and_Fennessey_2017","NWCA11-2078","NWCA11-2078-3823","FRAXINUS","PENNSYLVANICA",36518,NA
"Nahlik_and_Fennessey_2017","NWCA11-2078","NWCA11-2078-3823","MORELLA","CERIFERA",55921,NA
"Nahlik_and_Fennessey_2017","NWCA11-2078","NWCA11-2078-3823","POLYGONUM","PUNCTATUM",68044,NA
"Nahlik_and_Fennessey_2017","NWCA11-2078","NWCA11-2078-3823","CAREX","spp.",15640,NA
"Nahlik_and_Fennessey_2017","NWCA11-2078","NWCA11-2078-3823","CAREX","spp.",15640,"NOT COLLECTED, NO FLOWER"
"Nahlik_and_Fennessey_2017","NWCA11-2078","NWCA11-2078-3823","NYSSA","BIFLORA",57629,NA
"Nahlik_and_Fennessey_2017","NWCA11-2072","NWCA11-2072-3824","CAREX","STRIATA",16749,NA
"Nahlik_and_Fennessey_2017","NWCA11-2072","NWCA11-2072-3824","CEPHALANTHUS","OCCIDENTALIS",18268,NA
"Nahlik_and_Fennessey_2017","NWCA11-2072","NWCA11-2072-3824","CENTELLA","ERECTA",18217,NA
"Nahlik_and_Fennessey_2017","NWCA11-2072","NWCA11-2072-3824","SACCHARUM","GIGANTEUM",75191,NA
"Nahlik_and_Fennessey_2017","NWCA11-2072","NWCA11-2072-3824","BACCHARIS","HALIMIFOLIA",10294,NA
"Nahlik_and_Fennessey_2017","NWCA11-2072","NWCA11-2072-3824","RUBUS","ARGUTUS",74071,NA
"Nahlik_and_Fennessey_2017","NWCA11-2072","NWCA11-2072-3824","SCIRPUS","CYPERINUS",77768,NA
"Nahlik_and_Fennessey_2017","NWCA11-2067","NWCA11-2067-3828","SCIRPUS","CYPERINUS",77768,"SCIRPUS CYPERINUS NE SMALL-IDENTIFIED LATER"
"Nahlik_and_Fennessey_2017","NWCA11-2067","NWCA11-2067-3828","VITIS","ROTUNDIFOLIA",89549,NA
"Nahlik_and_Fennessey_2017","NWCA11-2056","NWCA11-2056-3830","SACCHARUM","GIGANTEUM",75191,"COLLECTED AT 2028, 2072, 2044-SAME SPECIES"
"Nahlik_and_Fennessey_2017","NWCA11-2056","NWCA11-2056-3830","ARUNDINARIA","GIGANTEA",7419,NA
"Nahlik_and_Fennessey_2017","NWCA11-2056","NWCA11-2056-3830","RUBUS","ARGUTUS",74071,NA
"Nahlik_and_Fennessey_2017","NWCA11-2056","NWCA11-2056-3830","CENTELLA","ERECTA",18217,NA
"Nahlik_and_Fennessey_2017","NWCA11-2056","NWCA11-2056-3830","ILEX","GLABRA",43520,NA
"Nahlik_and_Fennessey_2017","NWCA11-2044","NWCA11-2044-3832","SACCHARUM","GIGANTEUM",75191,NA
"Nahlik_and_Fennessey_2017","NWCA11-2044","NWCA11-2044-3832","CENTELLA","ERECTA",18217,NA
"Nahlik_and_Fennessey_2017","NWCA11-2044","NWCA11-2044-3832","SAURURUS","CERNUUS",76857,NA
"Nahlik_and_Fennessey_2017","NWCA11-2044","NWCA11-2044-3832","CAREX","STRIATA",16749,NA
"Nahlik_and_Fennessey_2017","NWCA11-2034","NWCA11-2034-3834","CYRILLA","RACEMIFLORA",26124,NA
"Nahlik_and_Fennessey_2017","NWCA11-2034","NWCA11-2034-3834","SMILAX","LAURIFOLIA",80293,NA
"Nahlik_and_Fennessey_2017","NWCA11-2034","NWCA11-2034-3834","GAYLUSSACIA","FRONDOSA",37495,NA
"Nahlik_and_Fennessey_2017","NWCA11-2034","NWCA11-2034-3834","VACCINIUM","TENELLUM",87940,NA
"Nahlik_and_Fennessey_2017","NWCA11-2034","NWCA11-2034-3834","LYONIA","LUCIDA",52178,NA
"Nahlik_and_Fennessey_2017","NWCA11-2633","NWCA11-2633-3853","ULMUS","AMERICANA",87395,NA
"Nahlik_and_Fennessey_2017","NWCA11-2633","NWCA11-2633-3853","ATHYRIUM","FILIX-FEMINA",9770,NA
"Nahlik_and_Fennessey_2017","NWCA11-2633","NWCA11-2633-3853","CARPINUS","CAROLINIANA",16948,NA
"Nahlik_and_Fennessey_2017","NWCA11-2633","NWCA11-2633-3853","LIRIODENDRON","TULIPIFERA",49686,NA
"Nahlik_and_Fennessey_2017","NWCA11-2633","NWCA11-2633-3853","ACER","RUBRUM",866,NA
"Nahlik_and_Fennessey_2017","NWCA11-2633","NWCA11-2633-3853","FAGUS","GRANDIFOLIA",35514,NA
"Nahlik_and_Fennessey_2017","NWCA11-2633","NWCA11-2633-3853","ILEX","OPACA",43537,NA
"Nahlik_and_Fennessey_2017","NWCA11-2633","NWCA11-2633-3853","LIQUIDAMBAR","STYRACIFLUA",49683,NA
"Nahlik_and_Fennessey_2017","NWCA11-2633","NWCA11-2633-3853","ASIMINA","TRILOBA",7655,NA
"Nahlik_and_Fennessey_2017","NWCA11-2633","NWCA11-2633-3853","WOODWARDIA","AREOLATA",89925,NA
"Nahlik_and_Fennessey_2017","NWCA11-2632","NWCA11-2632-3854","SPARTINA","PATENS",81159,NA
"Nahlik_and_Fennessey_2017","NWCA11-2632","NWCA11-2632-3854","MORELLA","CERIFERA",55921,NA
"Nahlik_and_Fennessey_2017","NWCA11-2632","NWCA11-2632-3854","PINUS","SEROTINA",65839,NA
"Nahlik_and_Fennessey_2017","NWCA11-2654","NWCA11-2654-3858","EUPATORIUM","CAPILLIFOLIUM",34675,NA
"Nahlik_and_Fennessey_2017","NWCA11-2654","NWCA11-2654-3858","POLYGONUM","PUNCTATUM",68044,NA
"Nahlik_and_Fennessey_2017","NWCA11-2654","NWCA11-2654-3858","DIODIA","VIRGINIANA",28393,NA
"Nahlik_and_Fennessey_2017","NWCA11-2654","NWCA11-2654-3858","FIMBRISTYLIS","CAROLINIANA",35989,NA
"Nahlik_and_Fennessey_2017","NWCA11-2654","NWCA11-2654-3858","PANICUM","VIRGATUM",60696,NA
"Nahlik_and_Fennessey_2017","NWCA11-2640","NWCA11-2640-3859","CHASMANTHIUM","LAXUM",19407,NA
"Nahlik_and_Fennessey_2017","NWCA11-2640","NWCA11-2640-3859","MORELLA","CERIFERA",55921,NA
"Nahlik_and_Fennessey_2017","NWCA11-2640","NWCA11-2640-3859","SALIX","NIGRA",75986,NA
"Nahlik_and_Fennessey_2017","NWCA11-2640","NWCA11-2640-3859","SMILAX","ROTUNDIFOLIA",80304,NA
"Nahlik_and_Fennessey_2017","NWCA11-2640","NWCA11-2640-3859","LEERSIA","VIRGINICA",47525,NA
"Nahlik_and_Fennessey_2017","NWCA11-2640","NWCA11-2640-3859","ACER","RUBRUM",866,NA
"Nahlik_and_Fennessey_2017","NWCA11-2636","NWCA11-2636-3860","PHRAGMITES","AUSTRALIS",64844,NA
"Nahlik_and_Fennessey_2017","NWCA11-2636","NWCA11-2636-3860","DISTICHLIS","SPICATA",28734,NA
"Nahlik_and_Fennessey_2017","NWCA11-2636","NWCA11-2636-3860","SPARTINA","PATENS",81159,NA
"Nahlik_and_Fennessey_2017","NWCA11-2643","NWCA11-2643-3861","MORELLA","CERIFERA",55921,NA
"Nahlik_and_Fennessey_2017","NWCA11-2643","NWCA11-2643-3861","PANICUM","VIRGATUM",60696,NA
"Nahlik_and_Fennessey_2017","NWCA11-2643","NWCA11-2643-3861","PINUS","SEROTINA",65839,NA
"Nahlik_and_Fennessey_2017","NWCA11-2674","NWCA11-2674-3862","IVA","FRUTESCENS",44544,NA
"Nahlik_and_Fennessey_2017","NWCA11-2674","NWCA11-2674-3862","SPARTINA","PATENS",81159,NA
"Nahlik_and_Fennessey_2017","NWCA11-2674","NWCA11-2674-3862","SPARTINA","ALTERNIFLORA",81147,NA
"Nahlik_and_Fennessey_2017","NWCA11-2674","NWCA11-2674-3862","MORELLA","CERIFERA",55921,NA
"Nahlik_and_Fennessey_2017","NWCA11-2664","NWCA11-2664-3863","PINUS","TAEDA",65848,NA
"Nahlik_and_Fennessey_2017","NWCA11-2664","NWCA11-2664-3863","MORELLA","CERIFERA",55921,NA
"Nahlik_and_Fennessey_2017","NWCA11-2664","NWCA11-2664-3863","PRUNUS","SEROTINA",69704,NA
"Nahlik_and_Fennessey_2017","NWCA11-2664","NWCA11-2664-3863","PANICUM","VIRGATUM",60696,NA
"Nahlik_and_Fennessey_2017","NWCA11-2664","NWCA11-2664-3863","SPARTINA","PATENS",81159,NA
"Nahlik_and_Fennessey_2017","NWCA11-1633","NWCA11-1633-3864","SPARTINA","ALTERNIFLORA",81147,NA
"Nahlik_and_Fennessey_2017","NWCA11-1633","NWCA11-1633-3864","AVICENNIA","GERMINANS",10218,NA
"Nahlik_and_Fennessey_2017","NWCA11-1633","NWCA11-1633-3864","SALICORNIA","DEPRESSA",75388,NA
"Nahlik_and_Fennessey_2017","NWCA11-1633","NWCA11-1633-3864","BATIS","MARITIMA",10913,NA
"Nahlik_and_Fennessey_2017","NWCA11-1221","NWCA11-1221-3868","ACER","RUBRUM",866,NA
"Nahlik_and_Fennessey_2017","NWCA11-1221","NWCA11-1221-3868","LIQUIDAMBAR","STYRACIFLUA",49683,NA
"Nahlik_and_Fennessey_2017","NWCA11-1221","NWCA11-1221-3868","MICROSTEGIUM","VIMINEUM",54841,NA
"Nahlik_and_Fennessey_2017","NWCA11-1221","NWCA11-1221-3868","BOEHMERIA","CYLINDRICA",11761,NA
"Nahlik_and_Fennessey_2017","NWCA11-1221","NWCA11-1221-3868","CAREX","CRINITA",15961,NA
"Nahlik_and_Fennessey_2017","NWCA11-1221","NWCA11-1221-3868","ILEX","VERTICILLATA",43555,NA
"Nahlik_and_Fennessey_2017","NWCA11-1828","NWCA11-1828-3874","THUJA","OCCIDENTALIS",85154,NA
"Nahlik_and_Fennessey_2017","NWCA11-1828","NWCA11-1828-3874","ABIES","BALSAMEA",135,NA
"Nahlik_and_Fennessey_2017","NWCA11-1828","NWCA11-1828-3874","BETULA","ALLEGHANIENSIS",11193,NA
"Nahlik_and_Fennessey_2017","NWCA11-1828","NWCA11-1828-3874","ACER","RUBRUM",866,NA
"Nahlik_and_Fennessey_2017","NWCA11-1828","NWCA11-1828-3874","ONOCLEA","SENSIBILIS",58462,NA
"Nahlik_and_Fennessey_2017","NWCA11-2538","NWCA11-2538-3875","SESUVIUM","PORTULACASTRUM",79231,NA
"Nahlik_and_Fennessey_2017","NWCA11-2538","NWCA11-2538-3875","CHENOPODIUM","ALBUM",19563,NA
"Nahlik_and_Fennessey_2017","NWCA11-2538","NWCA11-2538-3875","IVA","FRUTESCENS",44544,NA
"Nahlik_and_Fennessey_2017","NWCA11-2538","NWCA11-2538-3875","BORRICHIA","FRUTESCENS",11930,NA
"Nahlik_and_Fennessey_2017","NWCA11-1617","NWCA11-1617-3880","PHRAGMITES","AUSTRALIS",64844,"PLOTS 3 AND 4 IN WATER NO PLANTS. GRASS POSSIBLE MAIDEN CANE? NOT SURE SO SENT AS UNKNOWN."
"Nahlik_and_Fennessey_2017","NWCA11-1617","NWCA11-1617-3880","ZIZANIOPSIS","MILIACEA",90654,NA
"Nahlik_and_Fennessey_2017","NWCA11-1669","NWCA11-1669-3881","SPARTINA","PATENS",81159,NA
"Nahlik_and_Fennessey_2017","NWCA11-1669","NWCA11-1669-3881","PHRAGMITES","AUSTRALIS",64844,NA
"Nahlik_and_Fennessey_2017","NWCA11-1669","NWCA11-1669-3881","BATIS","MARITIMA",10913,NA
"Nahlik_and_Fennessey_2017","NWCA11-1669","NWCA11-1669-3881","BORRICHIA","FRUTESCENS",11930,NA
"Nahlik_and_Fennessey_2017","NWCA11-1669","NWCA11-1669-3881","IVA","FRUTESCENS",44544,NA
"Nahlik_and_Fennessey_2017","NWCA11-1830","NWCA11-1830-3883","CAREX","STRICTA",16753,NA
"Nahlik_and_Fennessey_2017","NWCA11-1830","NWCA11-1830-3883","CHAMAEDAPHNE","CALYCULATA",19071,NA
"Nahlik_and_Fennessey_2017","NWCA11-1830","NWCA11-1830-3883","MYRICA","GALE",56407,NA
"Nahlik_and_Fennessey_2017","NWCA11-1643","NWCA11-1643-3885","NYSSA","AQUATICA",57628,NA
"Nahlik_and_Fennessey_2017","NWCA11-1643","NWCA11-1643-3885","PHRAGMITES","AUSTRALIS",64844,NA
"Nahlik_and_Fennessey_2017","NWCA11-1630","NWCA11-1630-3886","PHRAGMITES","AUSTRALIS",64844,NA
"Nahlik_and_Fennessey_2017","NWCA11-1630","NWCA11-1630-3886","EUSTACHYS","GLAUCA",35321,NA
