"study_id","site_id","core_id","core_date","core_latitude","core_longitude","salinity_class","salinity_method","vegetation_class","vegetation_method"
"Nahlik_and_Fennessey_2017","NWCA11-1859","NWCA11-1859-5510",2011-07-12,46.04641945,-84.34377855,"palustrine","field observation","forested","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-1862","NWCA11-1862-5511",2011-09-07,42.58796595,-83.7792863,"palustrine","field observation","emergent","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-1863","NWCA11-1863-5512",2011-09-14,46.07282407,-87.66325735,"palustrine","field observation","forested","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-1866","NWCA11-1866-5513",2011-09-13,46.26335328,-85.93147845,"palustrine","field observation","emergent","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-1966","NWCA11-1966-5516",2011-05-01,30.27883595,-89.39841246,"estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-1969","NWCA11-1969-5517",2011-05-18,30.29468933,-88.58721892,"estuarine","field observation","forested to shrub","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-1973","NWCA11-1973-5521",2011-06-04,30.36752679,-88.8271054,"estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-1391","NWCA11-1391-5534",2011-06-28,31.348003,-82.95840823,"palustrine","field observation","forested","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-1990","NWCA11-1990-5540",2011-09-01,30.38567155,-89.64208441,"palustrine","field observation","forested","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-2031","NWCA11-2031-5549",2011-06-15,34.95628984,-77.83722784,"palustrine","field observation","scrub shrub","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-2033","NWCA11-2033-5551",2011-08-10,35.39592577,-76.30778348,"estuarine","field observation","forested to shrub","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-2036","NWCA11-2036-5553",2011-06-07,35.95074176,-76.12386936,"palustrine","field observation","scrub shrub","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-2038","NWCA11-2038-5555",2011-05-26,34.78092604,-76.40478773,"estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-2040","NWCA11-2040-5558",2011-06-20,35.24928014,-76.61589076,"palustrine","field observation","forested","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-2042","NWCA11-2042-5560",2011-09-19,35.7286112,-76.5399286,"palustrine","field observation","forested","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-2043","NWCA11-2043-5562",2011-06-16,34.01661629,-78.32753977,"palustrine","field observation","scrub shrub","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-2047","NWCA11-2047-5564",2011-08-24,34.44391037,-77.72383315,"palustrine","field observation","forested","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-2048","NWCA11-2048-5566",2011-09-21,35.57201335,-75.91082479,"estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-2051","NWCA11-2051-5568",2011-08-23,35.08929236,-77.47447613,"palustrine","field observation","scrub shrub","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-2070","NWCA11-2070-5582",2011-06-06,36.28440575,-75.86747033,"estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-2073","NWCA11-2073-5584",2011-09-01,35.59044085,-76.46045297,"palustrine","field observation","forested","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-2074","NWCA11-2074-5586",2011-06-08,35.6770101,-75.49589756,"estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-2075","NWCA11-2075-5588",2011-06-13,34.96789575,-77.87324267,"palustrine","field observation","scrub shrub","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-2076","NWCA11-2076-5590",2011-09-08,35.60186221,-75.81856545,"estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-2077","NWCA11-2077-5591",2011-06-28,35.3855618,-76.30581515,"estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-2079","NWCA11-2079-5592",2011-06-27,35.54553362,-76.52664134,"estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-2081","NWCA11-2081-5593",2011-09-09,35.41465949,-76.42973312,"estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-2168","NWCA11-2168-5603",2011-09-07,43.0632135,-70.74847652,"estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-2170","NWCA11-2170-5604",2011-08-30,43.07462714,-70.90407955,"estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-2175","NWCA11-2175-5606",2011-08-24,43.06180678,-70.73302785,"estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-2177","NWCA11-2177-5608",2011-07-13,43.04554328,-71.19349076,"palustrine","field observation","emergent","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-R081","NWCA11-R081-5629",2011-09-03,27.45449,-97.29372,"palustrine","field observation","emergent","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-R011","NWCA11-R011-5632",2011-06-08,31.2123,-92.57018,"palustrine","field observation","forested","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-R028","NWCA11-R028-5633",2011-09-09,27.84147,-80.56868,"palustrine","field observation","forested","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-R029","NWCA11-R029-5634",2011-09-08,29.32274,-81.7468,"palustrine","field observation",NA,"field observation"
"Nahlik_and_Fennessey_2017","NWCA11-R037","NWCA11-R037-5640",2011-06-05,31.19851,-92.56514,"palustrine","field observation","emergent","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-R069","NWCA11-R069-5678",2011-09-15,34.93388,-77.08636,"palustrine","field observation","forested","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-R073","NWCA11-R073-5679",2011-06-11,25.89391,-81.45987,"estuarine","field observation","forested to shrub","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-R074","NWCA11-R074-5680",2011-09-11,25.72468,-80.75384,"palustrine","field observation","emergent","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-R077","NWCA11-R077-5682",2011-06-10,26.05011,-81.73795,"estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-2527","NWCA11-2527-5714",2011-06-27,26.19522377,-97.32745012,"estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-2527","NWCA11-2527-5715",2011-09-12,26.19522377,-97.32745012,"estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-2530","NWCA11-2530-5716",2011-07-06,29.77921925,-94.76982372,"estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-2535","NWCA11-2535-5717",2011-09-14,28.81342377,-96.57279692,"estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-2540","NWCA11-2540-5718",2011-07-07,29.07968568,-95.20706198,"estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-2541","NWCA11-2541-5719",2011-06-07,29.74715071,-94.70161163,"estuarine","field observation","forested to shrub","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-2542","NWCA11-2542-5720",2011-07-05,29.73925612,-95.66743658,"palustrine","field observation","forested","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-2543","NWCA11-2543-5721",2011-06-29,29.45526713,-96.61320488,"palustrine","field observation",NA,"field observation"
"Nahlik_and_Fennessey_2017","NWCA11-2546","NWCA11-2546-5722",2011-06-14,29.73118896,-94.7153301,"estuarine","field observation","forested to shrub","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-2551","NWCA11-2551-5723",2011-09-14,28.81469875,-96.57266286,"estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-2557","NWCA11-2557-5724",2011-06-13,29.749715,-94.70771332,"estuarine","field observation","forested to shrub","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-2562","NWCA11-2562-5725",2011-06-15,29.7336735,-94.69736281,"estuarine","field observation","forested to shrub","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-2564","NWCA11-2564-5726",2011-06-06,29.30383781,-94.96554659,"estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-2571","NWCA11-2571-5727",2011-09-20,28.51205681,-96.95445861,"palustrine","field observation","emergent","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-2573","NWCA11-2573-5733",2011-06-23,29.74603812,-94.70685723,"estuarine","field observation","forested to shrub","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-2580","NWCA11-2580-5734",2011-07-13,29.17124903,-95.0099533,"estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-2584","NWCA11-2584-5735",2011-07-11,29.07699084,-95.20613487,"estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-2589","NWCA11-2589-5736",2011-07-12,29.75292024,-94.70464921,"estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-2591","NWCA11-2591-5737",2011-09-21,28.34888201,-96.6442252,"estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-2593","NWCA11-2593-5738",2011-09-08,29.74850706,-94.70160663,"estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-2632","NWCA11-2632-5746",2011-06-21,37.91254023,-75.68068678,"estuarine","field observation","forested to shrub","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-2642","NWCA11-2642-5748",2011-06-28,37.56839189,-75.61022295,"estuarine","field observation","forested to shrub","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-2644","NWCA11-2644-5749",2011-07-26,37.98779885,-76.57153256,"palustrine","field observation","forested","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-2655","NWCA11-2655-5750",2011-06-29,37.56539988,-75.60812585,"estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-2656","NWCA11-2656-5751",2011-07-21,37.98293126,-76.57149259,"palustrine","field observation","forested","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-2658","NWCA11-2658-5752",2011-07-07,37.32783768,-76.28268421,"estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-2660","NWCA11-2660-5753",2011-06-22,37.9067567,-75.66723178,"estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-2665","NWCA11-2665-5754",2011-07-12,37.3308564,-76.28211643,"estuarine","field observation","forested to shrub","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-2667","NWCA11-2667-5755",2011-07-14,37.31679761,-76.28010076,"estuarine","field observation","forested to shrub","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-2670","NWCA11-2670-5756",2011-07-28,37.99374203,-76.57673454,"palustrine","field observation","forested","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-2673","NWCA11-2673-5761",2011-06-23,37.26131925,-75.88380263,"estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-1383","NWCA11-1383-5767",2011-05-18,31.96026285,-82.45207506,"palustrine","field observation","forested","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-1954","NWCA11-1954-5768",2011-05-08,30.33303905,-89.23238799,"palustrine","field observation","scrub shrub","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-1410","NWCA11-1410-5769",2011-05-05,32.40162484,-81.71665591,"palustrine","field observation","forested","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-2905","NWCA11-2905-5777",2011-07-27,33.27438391,-116.7470251,"palustrine","field observation","emergent","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-2908","NWCA11-2908-5778",2011-09-21,37.53679543,-122.232025,"estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-2910","NWCA11-2910-5779",2011-06-14,38.12654382,-121.9356579,"estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-2914","NWCA11-2914-5780",2011-07-21,38.13181723,-121.9532149,"palustrine","field observation","emergent","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-2917","NWCA11-2917-5781",2011-09-19,36.11837075,-121.4661872,"palustrine","field observation","forested","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-2918","NWCA11-2918-5782",2011-07-07,38.16413492,-122.5532047,"estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-2921","NWCA11-2921-5783",2011-06-23,38.13932,-122.3392113,"palustrine","field observation","emergent","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-2922","NWCA11-2922-5784",2011-10-04,37.52065783,-122.2204244,"estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-2924","NWCA11-2924-5785",2011-06-13,38.11291574,-121.9368828,"palustrine","field observation","emergent","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-2940","NWCA11-2940-5787",2011-07-11,38.17745302,-122.5431308,"estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-2947","NWCA11-2947-5790",2011-06-22,38.13470032,-122.3598675,"estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-2949","NWCA11-2949-5791",2011-07-09,38.16800498,-122.5471033,"estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-2633","NWCA11-2633-5802",2011-05-31,37.39197294,-76.6205714,"palustrine","field observation","forested","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-3045","NWCA11-3045-5804",2011-07-25,30.27338641,-83.36020134,"palustrine","field observation","emergent","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-3051","NWCA11-3051-5805",2011-07-20,26.95379841,-80.07951243,"estuarine","field observation","forested to shrub","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-3052","NWCA11-3052-5806",2011-08-03,29.44284915,-83.18237868,"palustrine","field observation","forested","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-3062","NWCA11-3062-5807",2011-09-23,25.82277453,-81.41641982,"estuarine","field observation","forested to shrub","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-3069","NWCA11-3069-5808",2011-09-19,30.03109695,-81.36939459,"estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-3077","NWCA11-3077-5809",2011-09-30,29.96526896,-84.51252009,"palustrine","field observation","scrub shrub","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-3091","NWCA11-3091-5810",2011-10-08,27.88870506,-82.63768006,"estuarine","field observation","forested to shrub","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-3093","NWCA11-3093-5811",2011-10-01,30.08673599,-84.17240826,"estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-3568","NWCA11-3568-5822",2011-07-13,38.44964742,-76.28328952,"estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-3581","NWCA11-3581-5823",2011-06-17,38.23954556,-75.803848,"estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-4706","NWCA11-4706-5855",2011-07-10,38.1692299,-122.5330036,"estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-4709","NWCA11-4709-5857",2011-09-13,37.83899027,-122.5164574,"palustrine","field observation","forested","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-4713","NWCA11-4713-5858",2011-08-02,38.13321479,-122.3509133,"estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-4716","NWCA11-4716-5859",2011-07-28,34.2290428,-119.2613957,"estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-4717","NWCA11-4717-5860",2011-08-01,38.1326404,-121.9371875,"palustrine","field observation","emergent","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-4721","NWCA11-4721-5862",2011-07-08,38.17255247,-122.5564495,"estuarine","field observation","emergent","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-4729","NWCA11-4729-5863",2011-09-14,38.12337983,-121.9368082,"palustrine","field observation","emergent","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-MN-0003","NWCA11-MN-0003-5873",2011-07-27,47.88139102,-90.56111485,"palustrine","field observation","forested","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-MN-0005","NWCA11-MN-0005-5876",2011-07-28,47.44227021,-92.83921312,"palustrine","field observation","scrub shrub","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-2071","NWCA11-2071-5925",2011-05-11,36.10087985,-77.286983,"palustrine","field observation","forested","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-1314","NWCA11-1314-5927",2011-06-23,30.65434759,-84.44626368,"palustrine","field observation","emergent","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-1402","NWCA11-1402-6142",2011-06-30,31.48072557,-81.38694858,"palustrine","field observation","scrub shrub","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-1386","NWCA11-1386-6144",2011-06-29,31.44105441,-81.9359127,"palustrine","field observation","scrub shrub","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-1406","NWCA11-1406-6145",2011-06-14,30.7031438,-83.6962251,"palustrine","field observation","forested","field observation"
"Nahlik_and_Fennessey_2017","NWCA11-1423","NWCA11-1423-6146",2011-07-27,31.55758645,-81.67412416,"palustrine","field observation","forested","field observation"
