study_id,site_id,core_id,depth_min,depth_max,dry_bulk_density_measured,dry_bulk_density_modeled,fraction_organic_matter,fraction_carbon_measured,fraction_carbon_modeled,cs137_activity,cs137_activity_se,total_pb210_activity,total_pb210_activity_se,pb214_activity,pb214_activity_se,excess_pb210_activity,excess_pb210_activity_se
Peck_et_al_2020,Tillamook,TBOR1504_04PU,42,44,1.1,0.98,0.1,NA,0.029,0.33,0.04,0.83,0.1,0.63,0.05,0.2,0.15
Peck_et_al_2020,Tillamook,TBOR1504_04PU,44,46,0.9,1.28,0.09,NA,0.026,0.42,0.04,0.63,0.07,0.63,0.04,0.01,0.12
Peck_et_al_2020,Tillamook,TBOR1504_04PU,46,48,0.82,0.94,0.11,NA,0.031,0.44,0.04,0.57,0.07,0.62,0.04,0,0.11
Peck_et_al_2020,Tillamook,TBOR1504_04PU,48,50,0.58,0.75,0.11,0.019048,0.03,0.4,0.04,0.96,0.1,0.69,0.05,0.27,0.15
Peck_et_al_2020,Tillamook,TBOR1504_04PU,50,52,NA,1.25,NA,NA,NA,0.31,0.03,0.61,0.07,0.6,0.04,0.01,0.1
Peck_et_al_2020,Tillamook,TBOR1504_04PU,52,54,NA,1.12,NA,NA,NA,0.47,0.03,0.83,0.07,0.62,0.04,0.21,0.11
Peck_et_al_2020,Tillamook,TBOR1504_04PU,54,56,NA,0.73,NA,NA,NA,0.52,0.03,1.23,0.08,0.74,0.04,0.49,0.11
Peck_et_al_2020,Tillamook,TBOR1504_04PU,56,58,NA,1.13,NA,NA,NA,0.47,0.04,0.73,0.08,0.63,0.04,0.1,0.13
Peck_et_al_2020,Tillamook,TBOR1504_04PU,58,60,NA,1.32,NA,NA,NA,0.35,0.03,0.54,0.07,0.68,0.04,0,0.1
Peck_et_al_2020,Tillamook,TBOR1504_04PU,60,62,NA,0.98,NA,NA,NA,0.4,0.04,0.63,0.08,0.76,0.04,0,0.12
Peck_et_al_2020,Tillamook,TBOR1504_04PU,62,64,NA,1.29,NA,NA,NA,0.35,0.03,0.52,0.06,0.56,0.04,0,0.1
Peck_et_al_2020,Tillamook,TBOR1504_04PU,64,66,NA,0.88,NA,NA,NA,0.47,0.03,0.92,0.06,0.65,0.03,0.27,0.09
Peck_et_al_2020,Tillamook,TBOR1504_04PU,66,68,NA,0.74,NA,NA,NA,0.45,0.03,0.71,0.07,0.62,0.04,0.09,0.11
Peck_et_al_2020,Tillamook,TBOR1504_04PU,68,70,NA,1,NA,NA,NA,0.4,0.03,0.73,0.07,0.66,0.04,0.07,0.11
Peck_et_al_2020,Tillamook,TBOR1504_04PU,70,72,NA,1.2,NA,NA,NA,0.4,0.03,0.43,0.06,0.57,0.04,0,0.1
Peck_et_al_2020,Tillamook,TBOR1504_04PU,72,74,NA,1.31,NA,NA,NA,0.38,0.03,0.44,0.05,0.61,0.03,0,0.08
Peck_et_al_2020,Tillamook,TBOR1504_04PU,74,76,NA,1.15,NA,NA,NA,0.41,0.03,0.46,0.06,0.69,0.04,0,0.1
Peck_et_al_2020,Tillamook,TBOR1504_04PU,76,78,NA,1.39,NA,NA,NA,0.3,0.03,0.39,0.05,0.55,0.03,0,0.09
Peck_et_al_2020,Tillamook,TBOR1504_04PU,78,80,NA,1.99,NA,NA,NA,0.28,0.03,0.29,0.05,0.43,0.03,0,0.08
Peck_et_al_2020,Tillamook,TBOR1504_04PU,80,82,NA,1.34,NA,NA,NA,0.31,0.03,0.39,0.06,0.5,0.03,0,0.09
Peck_et_al_2020,Tillamook,TBOR1504_04PU,82,84,NA,0.8,NA,NA,NA,0.44,0.03,0.77,0.08,0.58,0.04,0.19,0.11
Peck_et_al_2020,Tillamook,TBOR1504_04PU,84,86,NA,0.72,NA,NA,NA,0.42,0.03,0.48,0.06,0.54,0.04,0,0.1
Peck_et_al_2020,Tillamook,TBOR1504_04PU,86,88,NA,1.03,NA,NA,NA,0.35,0.03,0.27,0.07,0.64,0.04,0,0.11
Peck_et_al_2020,Tillamook,TBOR1504_04PU,88,90,NA,0.65,NA,NA,NA,0.32,0.03,0.42,0.06,0.56,0.04,0,0.1
Peck_et_al_2020,Tillamook,TBOR1504_04PU,90,92,NA,0.55,NA,NA,NA,0.27,0.03,0.2,0.06,0.5,0.04,0,0.09
Peck_et_al_2020,Tillamook,TBOR1504_04PU,92,94,NA,0.88,NA,NA,NA,0.3,0.03,0.3,0.05,0.51,0.03,0,0.08
Peck_et_al_2020,Tillamook,TBOR1504_04PU,94,96,NA,1.53,NA,NA,NA,0.28,0.03,0.33,0.05,0.45,0.03,0,0.08
Peck_et_al_2020,Tillamook,TBOR1504_04PU,96,98,NA,1.39,NA,NA,NA,0.25,0.03,0.31,0.06,0.47,0.03,0,0.09
Peck_et_al_2020,Tillamook,TBOR1504_04PU,98,100,NA,1.35,NA,NA,NA,0.3,0.03,0.36,0.05,0.52,0.03,0,0.08
Peck_et_al_2020,Tillamook,TBOR1504_04PU,100,102,NA,1.29,NA,NA,NA,0.33,0.03,0.31,0.06,0.54,0.03,0,0.09
Peck_et_al_2020,Tillamook,TBOR1504_04PU,102,104,NA,1.39,NA,NA,NA,0.37,0.03,0.36,0.06,0.61,0.04,0,0.09
Peck_et_al_2020,Tillamook,TBOR1504_04PU,104,106,NA,1.27,NA,NA,NA,0.33,0.03,0.47,0.06,0.74,0.04,0,0.1
Peck_et_al_2020,Tillamook,TBOR1504_04PU,106,108,NA,1.32,NA,NA,NA,0.3,0.03,0.4,0.06,0.6,0.04,0,0.1
Peck_et_al_2020,Tillamook,TBOR1504_04PU,108,111,NA,1.46,NA,NA,NA,0.34,0.02,0.45,0.05,0.59,0.03,0,0.08
Peck_et_al_2020,Tillamook,TBOR1504_05PU,0,2,NA,0.39,0.32,0.119666,0.091,2.17,0.08,12.3,0.33,0.81,0.08,11.5,0.41
Peck_et_al_2020,Tillamook,TBOR1504_05PU,2,4,0.42,0.37,0.31,NA,0.089,2.12,0.1,11.83,0.52,0.8,0.09,11.03,0.61
Peck_et_al_2020,Tillamook,TBOR1504_05PU,4,6,0.29,0.46,0.28,NA,0.078,2.59,0.11,8.57,0.33,1.05,0.1,7.52,0.42
Peck_et_al_2020,Tillamook,TBOR1504_05PU,6,8,0.4,0.45,0.26,NA,0.074,2.82,0.12,6.55,0.26,0.94,0.1,5.61,0.36
Peck_et_al_2020,Tillamook,TBOR1504_05PU,8,10,0.36,0.48,0.25,NA,0.07,3.57,0.12,5.54,0.21,0.86,0.09,4.68,0.3
Peck_et_al_2020,Tillamook,TBOR1504_05PU,10,12,0.39,0.53,0.22,NA,0.064,4.65,0.15,4.83,0.22,0.96,0.1,3.87,0.32
Peck_et_al_2020,Tillamook,TBOR1504_05PU,12,14,0.37,0.54,0.23,NA,0.067,4.79,0.13,3.47,0.18,0.97,0.09,2.5,0.27
Peck_et_al_2020,Tillamook,TBOR1504_05PU,14,16,0.57,0.61,0.21,NA,0.059,1.92,0.08,2.07,0.14,1.11,0.09,0.97,0.23
Peck_et_al_2020,Tillamook,TBOR1504_05PU,16,18,0.54,0.56,0.21,NA,0.059,1.01,0.07,1.93,0.15,0.97,0.09,0.97,0.23
Peck_et_al_2020,Tillamook,TBOR1504_05PU,18,20,0.4,0.5,0.22,NA,0.061,0.84,0.07,2.53,0.16,0.94,0.09,1.59,0.25
Peck_et_al_2020,Tillamook,TBOR1504_05PU,20,22,0.44,0.53,0.24,NA,0.068,0.77,0.04,2.11,0.1,1.09,0.07,1.02,0.17
Peck_et_al_2020,Tillamook,TBOR1504_05PU,22,24,0.44,0.48,0.21,NA,0.06,0.54,0.04,1.66,0.11,1.12,0.07,0.54,0.18
Peck_et_al_2020,Tillamook,TBOR1504_05PU,24,26,0.28,0.48,0.22,NA,0.062,0.54,0.06,1.4,0.14,1.02,0.09,0.38,0.23
Peck_et_al_2020,Tillamook,TBOR1504_05PU,26,28,0.43,0.49,0.24,NA,0.069,0.46,0.05,1.11,0.11,0.99,0.08,0.12,0.2
Peck_et_al_2020,Tillamook,TBOR1504_05PU,28,30,0.5,0.47,0.23,NA,0.066,0.25,0.05,0.98,0.13,1.18,0.1,0,0.23
Peck_et_al_2020,Tillamook,TBOR1504_05PU,30,32,0.37,0.52,0.23,NA,0.065,NA,NA,NA,NA,NA,NA,NA,NA
Peck_et_al_2020,Tillamook,TBOR1504_05PU,32,34,0.52,0.53,0.2,NA,0.057,NA,NA,NA,NA,NA,NA,NA,NA
Peck_et_al_2020,Tillamook,TBOR1504_05PU,34,36,0.48,0.49,0.2,NA,0.058,NA,NA,NA,NA,NA,NA,NA,NA
Peck_et_al_2020,Tillamook,TBOR1504_05PU,36,38,0.37,0.54,0.24,NA,0.068,NA,NA,NA,NA,NA,NA,NA,NA
Peck_et_al_2020,Tillamook,TBOR1504_05PU,38,40,0.52,0.54,0.21,NA,0.061,NA,NA,NA,NA,NA,NA,NA,NA
Peck_et_al_2020,Tillamook,TBOR1504_05PU,40,42,0.49,0.56,0.2,NA,0.056,NA,NA,NA,NA,NA,NA,NA,NA
Peck_et_al_2020,Tillamook,TBOR1504_05PU,42,44,0.47,0.59,0.19,NA,0.054,NA,NA,NA,NA,NA,NA,NA,NA
Peck_et_al_2020,Tillamook,TBOR1504_05PU,44,46,0.51,0.64,0.18,NA,0.05,NA,NA,NA,NA,NA,NA,NA,NA
Peck_et_al_2020,Tillamook,TBOR1504_05PU,46,48,0.62,0.62,0.16,NA,0.046,NA,NA,NA,NA,NA,NA,NA,NA
Peck_et_al_2020,Tillamook,TBOR1504_05PU,48,50,0.59,0.6,0.16,0.048892,0.046,NA,NA,NA,NA,NA,NA,NA,NA
Peck_et_al_2020,Tillamook,TBOR1504_06PU,0,2,NA,0.26,0.82,NA,0.234,0.63,0.12,30.75,1.09,-0.07,0.07,30.82,1.17
Peck_et_al_2020,Tillamook,TBOR1504_06PU,2,4,0.14,0.25,0.84,0.39701300000000006,0.241,0.75,0.16,24.72,0.99,-0.09,0.09,24.8,1.08
Peck_et_al_2020,Tillamook,TBOR1504_06PU,4,6,0.12,0.26,0.79,NA,0.225,0.85,0.24,12.63,0.71,-0.16,0.17,12.79,0.89
Peck_et_al_2020,Tillamook,TBOR1504_06PU,6,8,0.14,0.28,0.76,NA,0.217,1.08,0.22,12.07,0.65,-0.11,0.12,12.18,0.77
Peck_et_al_2020,Tillamook,TBOR1504_06PU,8,10,0.26,0.3,0.67,NA,0.19,1.85,0.16,9.85,0.44,0.45,0.11,9.4,0.55
Peck_et_al_2020,Tillamook,TBOR1504_06PU,10,12,0.48,0.32,0.65,NA,0.185,1.81,0.14,9.34,0.38,0.51,0.11,8.83,0.49
Peck_et_al_2020,Tillamook,TBOR1504_06PU,12,14,0.45,0.46,0.53,NA,0.152,2.38,0.17,8.56,0.4,-0.06,0.06,8.61,0.46
Peck_et_al_2020,Tillamook,TBOR1504_06PU,14,16,0.34,0.45,0.41,NA,0.117,2.24,0.16,4.98,0.37,0.46,0.1,4.52,0.47
Peck_et_al_2020,Tillamook,TBOR1504_06PU,16,18,0.43,0.46,0.29,NA,0.082,1.38,0.07,3.55,0.15,0.71,0.06,2.85,0.21
Peck_et_al_2020,Tillamook,TBOR1504_06PU,18,20,0.45,0.46,0.25,NA,0.07,0.35,0.06,2.06,0.18,0.73,0.08,1.33,0.26
Peck_et_al_2020,Tillamook,TBOR1504_06PU,20,22,0.39,0.48,0.25,NA,0.071,0.28,0.07,1.41,0.18,0.8,0.09,0.61,0.27
Peck_et_al_2020,Tillamook,TBOR1504_06PU,22,24,0.38,0.46,0.25,0.092816,0.07,0.26,0.06,1.27,0.16,0.69,0.07,0.58,0.23
Peck_et_al_2020,Tillamook,TBOR1504_06PU,24,26,0.23,0.41,0.29,NA,0.083,-0.03,0.03,1.35,0.17,0.65,0.08,0.69,0.25
Peck_et_al_2020,Tillamook,TBOR1504_06PU,26,28,0.31,0.37,0.41,NA,0.116,0.06,0.05,1.05,0.15,0.58,0.07,0.47,0.22
Peck_et_al_2020,Tillamook,TBOR1504_06PU,28,30,0.34,0.4,0.33,NA,0.092,-0.03,0.03,0.99,0.18,0.7,0.09,0.29,0.27
Peck_et_al_2020,Tillamook,TBOR1504_06PU,30,32,0.2,0.41,0.3,NA,0.085,-0.03,0.03,0.7,0.15,0.62,0.08,0.09,0.23
Peck_et_al_2020,Tillamook,TBOR1504_06PU,32,34,0.33,0.4,0.36,NA,0.102,-0.03,0.03,0.95,0.17,0.59,0.08,0.36,0.25
Peck_et_al_2020,Tillamook,TBOR1504_06PU,34,36,0.31,0.42,0.36,NA,0.102,-0.03,0.03,0.57,0.16,0.57,0.08,0,0.23
Peck_et_al_2020,Tillamook,TBOR1504_06PU,36,38,0.37,0.43,0.33,NA,0.095,-0.03,0.03,0.75,0.16,0.59,0.08,0.16,0.23
Peck_et_al_2020,Tillamook,TBOR1504_06PU,38,40,0.37,0.44,0.31,NA,0.087,-0.03,0.03,0.59,0.15,0.63,0.08,0,0.22
Peck_et_al_2020,Tillamook,TBOR1504_06PU,40,42,0.34,0.43,0.31,NA,0.089,-0.02,0.03,0.71,0.14,0.66,0.07,0.05,0.21
Peck_et_al_2020,Tillamook,TBOR1504_06PU,42,44,0.34,0.43,0.29,NA,0.083,-0.02,0.03,0.79,0.15,0.7,0.08,0.09,0.23
Peck_et_al_2020,Tillamook,TBOR1504_06PU,44,46,0.29,0.45,0.28,NA,0.08,-0.02,0.03,0.57,0.12,0.67,0.06,0,0.19
Peck_et_al_2020,Tillamook,TBOR1504_06PU,46,48,0.33,0.45,0.27,NA,0.076,NA,NA,NA,NA,NA,NA,NA,NA
Peck_et_al_2020,Tillamook,TBOR1504_06PU,48,50,0.31,0.45,0.25,NA,0.072,NA,NA,NA,NA,NA,NA,NA,NA
Peck_et_al_2020,Youngs Bay,WY01S,0,2,NA,0.45,0.25,NA,0.072,0.98,0.08,4.43,0.23,1.22,0.09,3.21,0.32
Peck_et_al_2020,Youngs Bay,WY01S,2,4,NA,0.46,0.23,NA,0.066,0.91,0.07,4.02,0.18,1.22,0.07,2.8,0.25
Peck_et_al_2020,Youngs Bay,WY01S,4,6,NA,0.5,0.22,NA,0.063,0.83,0.07,3.43,0.2,1.35,0.09,2.09,0.28
Peck_et_al_2020,Youngs Bay,WY01S,6,8,NA,0.6,0.19,NA,0.053,0.76,0.06,3.04,0.16,1.42,0.07,1.62,0.23
Peck_et_al_2020,Youngs Bay,WY01S,8,10,NA,0.69,0.14,NA,0.04,0.77,0.06,2.27,0.16,1.46,0.08,0.8,0.23
Peck_et_al_2020,Youngs Bay,WY01S,10,12,NA,0.7,0.11,NA,0.031,0.79,0.05,1.82,0.13,1.53,0.07,0.29,0.19
Peck_et_al_2020,Youngs Bay,WY01S,12,14,NA,0.65,0.11,NA,0.031,0.86,0.06,1.85,0.13,1.74,0.08,0.11,0.21
Peck_et_al_2020,Youngs Bay,WY01S,14,16,NA,0.68,0.11,NA,0.03,0.97,0.06,1.87,0.13,1.51,0.07,0.36,0.2
Peck_et_al_2020,Youngs Bay,WY01S,16,18,NA,0.72,0.11,NA,0.032,0.7,0.05,1.71,0.13,1.45,0.07,0.26,0.2
Peck_et_al_2020,Youngs Bay,WY01S,18,20,NA,0.7,0.11,NA,0.03,0.65,0.05,1.79,0.12,1.75,0.07,0.04,0.19
Peck_et_al_2020,Youngs Bay,WY01S,20,22,NA,0.71,0.11,NA,0.03,0.28,0.04,1.67,0.12,1.71,0.07,0,0.19
Peck_et_al_2020,Youngs Bay,WY01S,22,24,NA,0.65,0.1,NA,0.027,0.13,0.03,1.66,0.11,1.73,0.07,0,0.18
Peck_et_al_2020,Youngs Bay,WY01S,24,26,NA,0.71,0.1,NA,0.029,-0.01,0.01,1.65,0.12,1.72,0.07,0,0.19
Peck_et_al_2020,Youngs Bay,WY01S,26,28,NA,0.71,0.1,NA,0.027,-0.01,0.01,1.63,0.12,1.6,0.07,0.03,0.19
Peck_et_al_2020,Youngs Bay,WY01S,28,30,NA,0.72,0.11,NA,0.031,-0.02,0.02,1.63,0.14,1.66,0.08,0,0.22
Peck_et_al_2020,Youngs Bay,WY01S,30,32,NA,0.69,0.11,NA,0.033,-0.01,0.02,1.34,0.13,1.69,0.08,0,0.2
Peck_et_al_2020,Youngs Bay,WY01S,32,34,NA,0.66,0.12,NA,0.033,-0.01,0.02,1.67,0.12,1.62,0.07,0.05,0.2
Peck_et_al_2020,Youngs Bay,WY01S,34,36,NA,0.65,0.12,NA,0.034,-0.01,0.01,1.71,0.13,1.61,0.07,0.1,0.2
Peck_et_al_2020,Youngs Bay,WY01S,36,38,NA,0.65,0.12,NA,0.035,-0.02,0.02,1.63,0.12,1.58,0.07,0.04,0.19
Peck_et_al_2020,Youngs Bay,WY01S,38,40,NA,0.66,0.12,NA,0.035,-0.01,0.02,1.26,0.12,1.49,0.07,0,0.19
Peck_et_al_2020,Youngs Bay,WY01S,40,42,NA,0.66,0.13,NA,0.036,-0.01,0.02,1.54,0.12,1.55,0.07,0,0.19
Peck_et_al_2020,Youngs Bay,WY01S,42,44,NA,0.63,0.12,NA,0.035,-0.02,0.02,1.34,0.12,1.62,0.07,0,0.2
Peck_et_al_2020,Youngs Bay,WY01S,44,46,NA,0.58,0.13,NA,0.037,-0.02,0.02,1.59,0.13,1.6,0.07,0,0.2
Peck_et_al_2020,Youngs Bay,WY01S,46,48,NA,0.55,0.15,NA,0.041,0.44,0.05,1.71,0.14,1.58,0.08,0.13,0.22
Peck_et_al_2020,Youngs Bay,WY01S,48,50,NA,0.53,0.15,NA,0.044,0.21,0.05,1.91,0.16,1.44,0.09,0.47,0.25
Peck_et_al_2020,Youngs Bay,WY03S,0,2,NA,0.15,0.21,NA,0.061,0.81,0.06,3.67,0.16,2.24,0.11,1.43,0.28
Peck_et_al_2020,Youngs Bay,WY03S,2,4,NA,0.02,0.21,NA,0.061,0.88,0.07,3.86,0.19,2.27,0.12,1.59,0.31
Peck_et_al_2020,Youngs Bay,WY03S,4,6,NA,0.01,0.21,NA,0.06,1.02,0.09,3.86,0.21,2.13,0.13,1.73,0.34
Peck_et_al_2020,Youngs Bay,WY03S,6,8,NA,0.33,0.2,NA,0.057,0.84,0.08,3.7,0.21,1.97,0.13,1.72,0.34
Peck_et_al_2020,Youngs Bay,WY03S,8,10,NA,0.4,0.2,NA,0.055,0.86,0.08,3.87,0.2,2.36,0.13,1.52,0.32
Peck_et_al_2020,Youngs Bay,WY03S,10,12,NA,0.46,0.18,NA,0.052,0.95,0.07,3.59,0.17,2.21,0.11,1.38,0.29
Peck_et_al_2020,Youngs Bay,WY03S,12,14,NA,0.43,0.18,NA,0.052,0.75,0.06,3.39,0.17,2.53,0.12,0.87,0.29
Peck_et_al_2020,Youngs Bay,WY03S,14,16,NA,0.5,0.18,NA,0.05,0.98,0.06,3.07,0.16,2.22,0.11,0.85,0.27
Peck_et_al_2020,Youngs Bay,WY03S,16,18,NA,0.57,0.15,NA,0.043,0.82,0.06,2.62,0.15,2.65,0.11,0,0.26
Peck_et_al_2020,Youngs Bay,WY03S,18,20,NA,0.63,0.13,NA,0.038,0.95,0.06,2.14,0.14,2.54,0.11,0,0.25
Peck_et_al_2020,Youngs Bay,WY03S,20,22,NA,0.66,0.14,NA,0.038,0.74,0.07,2.28,0.17,2.26,0.12,0.01,0.29
Peck_et_al_2020,Youngs Bay,WY03S,22,24,NA,0.63,0.12,NA,0.035,0.7,0.05,2.07,0.14,2.64,0.11,0,0.24
Peck_et_al_2020,Youngs Bay,WY03S,24,26,NA,0.62,0.12,NA,0.035,0.72,0.06,1.91,0.14,2.59,0.12,0,0.25
Peck_et_al_2020,Youngs Bay,WY03S,26,28,NA,0.66,0.11,NA,0.032,0.58,0.04,1.83,0.1,2.76,0.09,0,0.19
Peck_et_al_2020,Youngs Bay,WY03S,28,30,NA,0.67,0.11,NA,0.032,0.45,0.04,1.66,0.1,2.6,0.09,0,0.19
Peck_et_al_2020,Youngs Bay,WY03S,30,32,NA,0.69,0.11,NA,0.032,0.53,0.04,1.75,0.12,2.82,0.11,0,0.23
Peck_et_al_2020,Youngs Bay,WY03S,32,34,NA,0.68,0.11,NA,0.03,0.53,0.04,1.36,0.1,2.72,0.09,0,0.19
Peck_et_al_2020,Youngs Bay,WY03S,34,36,NA,0.66,0.11,NA,0.031,0.13,0.03,1.5,0.11,2.89,0.11,0,0.22
Peck_et_al_2020,Youngs Bay,WY03S,36,38,NA,0.69,0.11,NA,0.03,0.09,0.03,1.56,0.12,2.73,0.11,0,0.23
Peck_et_al_2020,Youngs Bay,WY03S,38,40,NA,0.72,0.11,NA,0.03,-0.01,0.01,1.61,0.12,3.06,0.11,0,0.24
Peck_et_al_2020,Youngs Bay,WY03S,40,42,NA,0.74,0.11,NA,0.03,-0.01,0.01,1.56,0.12,2.98,0.12,0,0.24
Peck_et_al_2020,Youngs Bay,WY03S,42,44,NA,0.76,0.12,NA,0.035,-0.01,0.02,1.59,0.13,2.73,0.13,0,0.25
Peck_et_al_2020,Youngs Bay,WY03S,44,46,NA,0.74,0.14,NA,0.04,-0.02,0.02,1.79,0.14,2.75,0.12,0,0.26
Peck_et_al_2020,Youngs Bay,WY03S,46,48,NA,0.71,0.14,NA,0.04,-0.01,0.01,1.5,0.12,2.69,0.11,0,0.23
Peck_et_al_2020,Youngs Bay,WY03S,48,50,NA,0.52,0.13,NA,0.037,-0.01,0.01,1.43,0.12,2.46,0.1,0,0.22
Peck_et_al_2020,Youngs Bay,WY04S,0,2,NA,0.33,0.14,NA,0.04,0.41,0.05,4.49,0.2,1.31,0.08,3.17,0.28
Peck_et_al_2020,Youngs Bay,WY04S,2,4,NA,0.34,0.14,NA,0.04,0.31,0.05,4.54,0.22,1.29,0.08,3.26,0.3
Peck_et_al_2020,Youngs Bay,WY04S,4,6,NA,0.35,0.14,NA,0.039,0.3,0.06,4.32,0.22,1.29,0.09,3.03,0.31
Peck_et_al_2020,Youngs Bay,WY04S,6,8,NA,0.38,0.14,NA,0.04,0.38,0.06,4.02,0.2,1.29,0.08,2.73,0.29
Peck_et_al_2020,Youngs Bay,WY04S,8,10,NA,0.41,0.14,NA,0.04,0.37,0.06,4.02,0.21,1.35,0.09,2.67,0.3
Peck_et_al_2020,Youngs Bay,WY04S,10,12,NA,0.41,0.14,NA,0.039,0.29,0.05,3.52,0.18,1.25,0.08,2.26,0.26
Peck_et_al_2020,Youngs Bay,WY04S,12,14,NA,0.36,0.14,NA,0.039,0.22,0.05,4.18,0.19,1.19,0.07,2.99,0.27
Peck_et_al_2020,Youngs Bay,WY04S,14,16,NA,0.34,0.14,NA,0.04,0.39,0.05,4.11,0.16,1.21,0.07,2.9,0.23
Peck_et_al_2020,Youngs Bay,WY04S,16,18,NA,0.36,0.14,NA,0.041,0.36,0.06,4.3,0.2,1.23,0.08,3.07,0.28
Peck_et_al_2020,Youngs Bay,WY04S,18,20,NA,0.39,0.15,0.047687,0.042,0.31,0.07,3.82,0.23,1.29,0.1,2.53,0.33
Peck_et_al_2020,Youngs Bay,WY04S,20,22,NA,0.43,0.14,NA,0.04,0.37,0.04,3.53,0.15,1.3,0.06,2.24,0.22
Peck_et_al_2020,Youngs Bay,WY04S,22,24,NA,0.44,0.13,NA,0.038,0.35,0.06,3.38,0.2,1.23,0.08,2.16,0.28
Peck_et_al_2020,Youngs Bay,WY04S,24,26,NA,0.45,0.13,NA,0.038,0.4,0.04,3.36,0.12,1.28,0.05,2.07,0.17
Peck_et_al_2020,Youngs Bay,WY04S,26,28,NA,0.44,0.13,NA,0.037,0.35,0.06,3.35,0.19,1.31,0.09,2.04,0.28
Peck_et_al_2020,Youngs Bay,WY04S,28,30,NA,0.4,0.14,NA,0.039,0.29,0.06,3.28,0.22,1.46,0.09,1.82,0.31
Peck_et_al_2020,Youngs Bay,WY04S,30,32,NA,0.41,0.13,NA,0.038,0.43,0.06,3.27,0.19,1.32,0.08,1.95,0.27
Peck_et_al_2020,Youngs Bay,WY04S,32,34,NA,0.42,0.14,NA,0.039,0.4,0.06,3.48,0.2,1.37,0.08,2.12,0.28
Peck_et_al_2020,Youngs Bay,WY04S,34,36,NA,0.5,0.14,NA,0.04,0.39,0.06,3.07,0.19,1.32,0.08,1.75,0.27
Peck_et_al_2020,Youngs Bay,WY04S,36,38,NA,0.54,0.13,NA,0.038,0.35,0.06,2.94,0.18,1.3,0.08,1.64,0.26
Peck_et_al_2020,Youngs Bay,WY04S,38,40,NA,0.54,0.12,NA,0.034,0.45,0.06,2.65,0.17,1.28,0.08,1.37,0.25
Peck_et_al_2020,Youngs Bay,WY04S,40,42,NA,0.53,0.11,NA,0.032,0.4,0.05,2,0.15,1.24,0.07,0.75,0.23
Peck_et_al_2020,Youngs Bay,WY04S,42,44,NA,0.53,0.1,NA,0.029,0.51,0.04,2.19,0.12,1.26,0.06,0.93,0.18
Peck_et_al_2020,Youngs Bay,WY04S,44,46,NA,0.54,0.09,NA,0.026,0.41,0.04,2.11,0.12,1.21,0.06,0.9,0.17
Peck_et_al_2020,Youngs Bay,WY04S,46,48,NA,0.57,0.09,0.024918999999999997,0.026,0.43,0.05,2.02,0.14,1.27,0.07,0.75,0.21
Peck_et_al_2020,Youngs Bay,WY04S,48,50,NA,0.58,0.1,NA,0.027,0.56,0.06,2.29,0.18,1.38,0.08,0.91,0.25
Peck_et_al_2020,Youngs Bay,WY04S,50,52,NA,0.57,NA,NA,NA,0.64,0.06,2.16,0.15,1.59,0.08,0.57,0.23
Peck_et_al_2020,Youngs Bay,WY04S,52,54,NA,0.58,NA,NA,NA,0.69,0.06,2.43,0.18,1.56,0.08,0.87,0.26
Peck_et_al_2020,Youngs Bay,WY04S,54,56,NA,0.6,NA,NA,NA,0.8,0.06,2.12,0.17,1.6,0.08,0.52,0.25
Peck_et_al_2020,Youngs Bay,WY04S,56,58,NA,0.6,NA,NA,NA,0.86,0.07,2.23,0.19,1.64,0.08,0.59,0.27
Peck_et_al_2020,Youngs Bay,WY04S,58,60,NA,0.59,NA,NA,NA,0.95,0.07,2.45,0.15,1.53,0.08,0.93,0.23
Peck_et_al_2020,Youngs Bay,WY04S,60,62,NA,0.58,NA,NA,NA,1.17,0.07,2.24,0.14,1.66,0.08,0.58,0.21
Peck_et_al_2020,Youngs Bay,WY04S,62,64,NA,0.57,NA,NA,NA,1.08,0.07,2.31,0.15,1.76,0.08,0.55,0.23
Peck_et_al_2020,Youngs Bay,WY04S,64,66,NA,0.57,NA,NA,NA,1.44,0.08,2.2,0.14,1.72,0.08,0.47,0.22
Peck_et_al_2020,Youngs Bay,WY04S,66,68,NA,0.58,NA,NA,NA,1.97,0.1,2.36,0.16,1.71,0.09,0.65,0.26
Peck_et_al_2020,Youngs Bay,WY04S,68,70,NA,0.61,NA,NA,NA,1.51,0.07,2.61,0.14,1.66,0.08,0.95,0.22
Peck_et_al_2020,Youngs Bay,WY04S,70,72,NA,0.62,NA,NA,NA,1.25,0.08,2.31,0.17,1.63,0.08,0.68,0.25
Peck_et_al_2020,Youngs Bay,WY04S,72,74,NA,0.64,NA,NA,NA,1.26,0.07,2.33,0.14,1.71,0.08,0.62,0.22
Peck_et_al_2020,Youngs Bay,WY04S,74,76,NA,0.63,NA,NA,NA,1.12,0.05,2.2,0.1,1.69,0.06,0.51,0.16
Peck_et_al_2020,Youngs Bay,WY04S,76,78,NA,0.61,NA,NA,NA,0.65,0.06,2.04,0.14,1.76,0.08,0.28,0.22
Peck_et_al_2020,Youngs Bay,WY04S,78,80,NA,0.62,NA,NA,NA,0.27,0.04,1.84,0.13,1.61,0.07,0.23,0.2
Peck_et_al_2020,Youngs Bay,WY04S,80,82,NA,0.62,NA,NA,NA,0.2,0.03,1.79,0.11,1.7,0.06,0.09,0.17
