study_id,site_id,core_id,depth_min,depth_max,dry_bulk_density,fraction_organic_matter,fraction_carbon,cs137_activity,cs137_activity_se,depth_interval_notes,fraction_nitrogen
Piazza_et_al_2020,CRMS0128_H,0128_H_2,28,30,0.2981,0.189655,0.061517,5.2848,4.3082,NA,0.004528
Piazza_et_al_2020,CRMS0128_H,0128_H_2,30,32,0.4289,0.149646,0.04282,0.4845,2.7955,NA,0.003655
Piazza_et_al_2020,CRMS0128_H,0128_H_2,32,34,0.5444,0.10574299999999999,0.016996,0.3806,2.2249,NA,0.0019450000000000001
Piazza_et_al_2020,CRMS0128_H,0128_H_2,34,36,0.5878,0.08452,0.012378,2.0313,2.0584,NA,0.001586
Piazza_et_al_2020,CRMS0128_H,0128_H_2,36,38,0.7003,0.072533,0.017181,1.1358,1.6827,NA,0.00183
Piazza_et_al_2020,CRMS0128_H,0128_H_2,38,40,0.4548,0.085519,0.026258,3.9363,2.6617,NA,0.002577
Piazza_et_al_2020,CRMS0128_H,0128_H_2,40,42,0.3465,0.177121,0.066515,0.3684,3.3612,NA,0.005449000000000001
Piazza_et_al_2020,CRMS0135_H,0135_H_1,0,2,0.2644,0.141241,0.036664,3.0496,1.0165,NA,0.002717
Piazza_et_al_2020,CRMS0135_H,0135_H_1,2,4,0.3717,0.102941,0.013925,2.4434,1.0615,NA,0.0044729999999999995
Piazza_et_al_2020,CRMS0135_H,0135_H_1,4,6,0.1651,0.338752,0.129514,9.3576,2.0417,NA,0.008966
Piazza_et_al_2020,CRMS0135_H,0135_H_1,6,8,0.1735,0.568827,0.10901999999999999,9.6836,1.4203,NA,0.007848
Piazza_et_al_2020,CRMS0135_H,0135_H_1,8,10,0.1134,0.653409,0.153641,8.9565,2.2062,NA,0.010866
Piazza_et_al_2020,CRMS0135_H,0135_H_1,10,12,0.1436,0.373339,0.134411,11.7002,1.69,NA,0.008874
Piazza_et_al_2020,CRMS0135_H,0135_H_1,12,14,0.1456,0.39150199999999996,0.11651199999999999,8.7171,2.5126,NA,0.007695
Piazza_et_al_2020,CRMS0135_H,0135_H_1,14,16,0.1216,0.451327,0.137683,16.0202,2.662,NA,0.009197
Piazza_et_al_2020,CRMS0135_H,0135_H_1,16,18,0.1049,0.493229,0.188416,20.2512,3.3867,NA,0.011145
Piazza_et_al_2020,CRMS0135_H,0135_H_1,18,20,0.1139,0.44770499999999996,0.20604399999999998,32.8796,3.0586,NA,0.011814
Piazza_et_al_2020,CRMS0135_H,0135_H_1,20,22,0.1636,0.30761,0.111829,38.5744,1.7804,NA,0.0066820000000000004
Piazza_et_al_2020,CRMS0135_H,0135_H_1,22,24,0.2868,0.190528,0.041422999999999995,32.3229,1.5355,NA,0.002532
Piazza_et_al_2020,CRMS0135_H,0135_H_1,24,26,0.685,0.145699,0.011102,13.5993,0.7507,NA,5.88e-4
Piazza_et_al_2020,CRMS0135_H,0135_H_1,26,28,0.1584,0.326389,0.070042,45.3795,2.6344,NA,0.004107
Piazza_et_al_2020,CRMS0135_H,0135_H_1,28,30,0.1472,0.408863,0.133967,25.8453,2.6821,NA,0.0074719999999999995
Piazza_et_al_2020,CRMS0135_H,0135_H_1,30,32,0.1703,0.359375,0.100644,18.5881,2.2089,NA,0.005559
Piazza_et_al_2020,CRMS0135_H,0135_H_1,32,34,0.1618,0.403455,0.132934,15.047,2.2103,NA,0.006729000000000001
Piazza_et_al_2020,CRMS0135_H,0135_H_1,34,36,0.1747,0.33751600000000004,0.141858,12.3974,1.6459,NA,0.006323
Piazza_et_al_2020,CRMS0135_H,0135_H_1,36,38,0.1961,0.267516,0.11122299999999999,9.8789,1.9684,NA,0.005374
Piazza_et_al_2020,CRMS0135_H,0135_H_1,38,40,0.2559,0.167525,0.060492,6.4998,1.4444,NA,0.0034999999999999996
Piazza_et_al_2020,CRMS0135_H,0135_H_1,40,42,0.307,0.170287,0.050525,2.8536,1.4152,NA,0.003054
Piazza_et_al_2020,CRMS0135_H,0135_H_1,42,44,0.1396,0.53633,0.164693,5.4418,2.3322,NA,0.009683
Piazza_et_al_2020,CRMS0135_H,0135_H_1,44,46,0.1259,0.5,0.22473500000000002,3.3703,2.6608,NA,0.012686
Piazza_et_al_2020,CRMS0135_H,0135_H_1,46,48,0.1073,0.559434,0.247515,5.9195,2.5689,NA,0.013974
Piazza_et_al_2020,CRMS0135_H,0135_H_1,48,50,0.1407,0.425558,0.198524,6.8784,2.3395,NA,0.013263
Piazza_et_al_2020,CRMS0135_H,0135_H_1,50,52,0.1428,0.43465699999999996,0.202991,-0.6833,1.7257,NA,0.011177
Piazza_et_al_2020,CRMS0135_H,0135_H_1,52,54,0.2137,0.300504,0.10761,2.0086,1.1528,NA,0.006069
Piazza_et_al_2020,CRMS0135_H,0135_H_1,54,56,0.2627,0.23527,0.083339,2.4243,1.4095,NA,0.005198
Piazza_et_al_2020,CRMS0135_H,0135_H_2,0,2,0.062,0.249735,0.072742,0.458,12.2733,NA,0.005348
Piazza_et_al_2020,CRMS0135_H,0135_H_2,2,4,0.2155,0.21438,0.062707,5.2921,3.2375,NA,0.004436
Piazza_et_al_2020,CRMS0135_H,0135_H_2,4,6,0.2457,0.26779800000000004,0.048479,5.67,3.1151,NA,0.003208
Piazza_et_al_2020,CRMS0135_H,0135_H_2,6,8,0.2393,0.25724,0.046728,3.605,3.1659,NA,0.003064
Piazza_et_al_2020,CRMS0135_H,0135_H_2,8,10,0.1431,0.367604,0.096834,6.0857,3.8457,NA,0.006874
Piazza_et_al_2020,CRMS0135_H,0135_H_2,10,12,0.1444,0.382098,0.144102,14.2006,5.1389,NA,0.010323
Piazza_et_al_2020,CRMS0135_H,0135_H_2,12,14,0.1519,0.33886099999999997,0.11404600000000001,14.4772,4.9742,NA,0.008618
Piazza_et_al_2020,CRMS0135_H,0135_H_2,14,16,0.1687,0.311441,0.13700400000000001,19.3348,4.2427,NA,0.009012
Piazza_et_al_2020,CRMS0135_H,0135_H_2,16,18,0.146,0.323574,0.131288,6.6468,5.3025,NA,0.008622999999999999
Piazza_et_al_2020,CRMS0135_H,0135_H_2,18,20,0.1526,0.341331,0.145899,6.0054,5.1929,NA,0.009162
Piazza_et_al_2020,CRMS0135_H,0135_H_2,20,22,0.1744,0.302564,0.090922,20.1206,4.4912,NA,0.006344
Piazza_et_al_2020,CRMS0135_H,0135_H_2,22,24,0.2324,0.21889,0.077603,26.9583,2.4663,NA,0.0052829999999999995
Piazza_et_al_2020,CRMS0135_H,0135_H_2,24,26,0.4624,0.08476,0.022162,13.4812,1.8079,NA,0.0014099999999999998
Piazza_et_al_2020,CRMS0135_H,0135_H_2,26,28,0.841,0.037288999999999996,0.014018999999999998,8.0545,0.9506,NA,6.44e-4
Piazza_et_al_2020,CRMS0135_H,0135_H_2,28,30,0.3288,0.118841,0.021019999999999997,23.6594,2.4697,NA,0.001351
Piazza_et_al_2020,CRMS0135_H,0135_H_2,30,32,0.1435,0.38124600000000003,0.08149800000000001,21.5819,5.6734,NA,0.004555
Piazza_et_al_2020,CRMS0135_H,0135_H_2,32,34,0.1679,0.327696,0.09844599999999999,11.6477,4.5987,NA,0.0050880000000000005
Piazza_et_al_2020,CRMS0135_H,0135_H_2,34,36,0.1295,0.389034,0.12316200000000001,7.6927,3.3721,NA,0.006383
Piazza_et_al_2020,CRMS0135_H,0135_H_2,36,38,0.1576,0.375859,0.162606,9.9347,4.6362,NA,0.007096
Piazza_et_al_2020,CRMS0135_H,0135_H_2,38,40,0.1893,0.316351,0.131743,7.9112,3.6494,NA,0.005976
Piazza_et_al_2020,CRMS0135_H,0135_H_2,40,42,0.2025,0.247924,0.089168,5.1299,2.6631,NA,0.004302
Piazza_et_al_2020,CRMS0135_H,0135_H_2,42,44,0.4029,0.117668,0.026501,2.7376,1.9415,NA,0.001448
Piazza_et_al_2020,CRMS0135_H,0135_H_2,44,46,0.5479,0.080938,0.017953,-1.1753,1.4278,NA,8.84e-4
Piazza_et_al_2020,CRMS0135_H,0135_H_2,46,48,0.221,0.252259,0.08852600000000001,3.2359,3.2828,NA,0.004935999999999999
Piazza_et_al_2020,CRMS0135_H,0135_H_2,48,50,0.1441,0.417609,0.167549,-7.6085,5.1062,NA,0.009722
Piazza_et_al_2020,CRMS0135_H,0135_H_2,50,52,0.1105,0.530809,0.19930599999999998,8.677,4.8519,NA,0.011796
Piazza_et_al_2020,CRMS0135_H,0135_H_2,52,54,0.1382,0.411765,0.196103,5.7099,5.1779,NA,0.010700000000000001
Piazza_et_al_2020,CRMS0135_H,0135_H_2,54,56,0.1363,0.44097000000000003,0.18587800000000002,NA,NA,NA,0.010228
Piazza_et_al_2020,CRMS0147_H,0147_H_1,0,2,0.6493,0.09254699999999999,0.010511999999999999,0.1989,0.7477,NA,0.001341
Piazza_et_al_2020,CRMS0147_H,0147_H_1,2,4,0.5485,0.12154400000000001,0.025141,1.135,0.8513,NA,0.00209
Piazza_et_al_2020,CRMS0147_H,0147_H_1,4,6,0.6398,0.113605,0.019595,2.1716,0.7445,NA,0.001794
Piazza_et_al_2020,CRMS0147_H,0147_H_1,6,8,0.5916,0.113567,0.020835,1.6355,0.5851,NA,0.001957
Piazza_et_al_2020,CRMS0147_H,0147_H_1,8,10,0.7443,0.075325,0.013002,-0.076,0.669,NA,0.001449
Piazza_et_al_2020,CRMS0147_H,0147_H_1,10,12,0.5786,0.107248,0.020118,1.6899,0.7666,NA,0.001885
Piazza_et_al_2020,CRMS0147_H,0147_H_1,12,14,0.4085,0.219842,0.030559,1.3616,0.8406,NA,0.002386
Piazza_et_al_2020,CRMS0147_H,0147_H_1,14,16,0.4373,0.165766,0.044162,2.9754,1.1252,NA,0.003098
Piazza_et_al_2020,CRMS0147_H,0147_H_1,16,18,0.5093,0.15928699999999998,0.031625,1.5761,1.0199,NA,0.002489
Piazza_et_al_2020,CRMS0147_H,0147_H_1,18,20,0.4593,0.168297,0.03919,3.8087,1.0315,NA,0.002922
Piazza_et_al_2020,CRMS0147_H,0147_H_1,20,22,0.4702,0.159945,0.034998,3.0839,1.0396,NA,0.00268
Piazza_et_al_2020,CRMS0147_H,0147_H_1,22,24,0.3751,0.209636,0.058063000000000003,5.0035,1.2637,NA,0.003957
Piazza_et_al_2020,CRMS0147_H,0147_H_1,24,26,0.3931,0.201327,0.059497,8.7989,1.3249,NA,0.004064
Piazza_et_al_2020,CRMS0147_H,0147_H_1,26,28,0.5167,0.14846399999999998,0.037968,10.5408,1.0156,NA,0.002752
Piazza_et_al_2020,CRMS0147_H,0147_H_1,28,30,0.5415,0.13325599999999999,0.035148,14.2551,0.9966,NA,0.002509
Piazza_et_al_2020,CRMS0147_H,0147_H_1,30,32,0.5011,0.174975,0.032847,15.5118,1.1096,NA,0.002509
Piazza_et_al_2020,CRMS0147_H,0147_H_1,32,34,0.5788,0.11684,0.023601,10.1536,0.8173,NA,0.001933
Piazza_et_al_2020,CRMS0147_H,0147_H_1,34,36,0.4438,0.16437200000000002,0.046111000000000006,9.9135,1.1519,NA,0.0031330000000000004
Piazza_et_al_2020,CRMS0147_H,0147_H_1,36,38,0.5358,0.13498200000000002,0.0344,4.6679,0.9238,NA,0.0024690000000000003
Piazza_et_al_2020,CRMS0147_H,0147_H_1,38,40,0.4631,0.156976,0.042596999999999996,3.5075,1.0604,NA,0.002977
Piazza_et_al_2020,CRMS0147_H,0147_H_1,40,42,0.4551,0.172936,0.05157,1.3238,1.1111,NA,0.003343
Piazza_et_al_2020,CRMS0147_H,0147_H_1,42,44,0.4207,0.189147,0.054745999999999996,1.0573,1.0784,NA,0.003657
Piazza_et_al_2020,CRMS0147_H,0147_H_2,0,2,0.662,0.089434,0.022949999999999998,0.0415,0.7725,NA,0.001548
Piazza_et_al_2020,CRMS0147_H,0147_H_2,2,4,0.5913,0.09614800000000001,0.024051,0.5749,0.8902,NA,0.0015240000000000002
Piazza_et_al_2020,CRMS0147_H,0147_H_2,4,6,0.6773,0.084901,0.018559000000000003,0.2843,0.7443,NA,0.00116
Piazza_et_al_2020,CRMS0147_H,0147_H_2,6,8,0.5797,0.144286,0.034013,0.9644,0.8509,NA,0.002163
Piazza_et_al_2020,CRMS0147_H,0147_H_2,8,10,0.7931,0.071272,0.019782,0.9079,0.5667,NA,0.001243
Piazza_et_al_2020,CRMS0147_H,0147_H_2,10,12,0.7549,0.087891,0.024954,0.981,0.4736,NA,0.001587
Piazza_et_al_2020,CRMS0147_H,0147_H_2,12,14,0.6125,0.11489200000000001,0.030905000000000002,1.2956,0.6663,NA,0.001994
Piazza_et_al_2020,CRMS0147_H,0147_H_2,14,16,0.596,0.13844900000000002,0.041876,1.9901,0.8014,NA,0.0026390000000000003
Piazza_et_al_2020,CRMS0147_H,0147_H_2,16,18,0.5922,0.12747999999999998,0.037175,2.808,0.6277,NA,0.00244
Piazza_et_al_2020,CRMS0147_H,0147_H_2,18,20,0.5622,0.118624,0.034927,2.0039,0.6562,NA,0.002271
Piazza_et_al_2020,CRMS0147_H,0147_H_2,20,22,0.568,0.11457800000000001,0.031917,3.3676,0.8465,NA,0.002089
Piazza_et_al_2020,CRMS0147_H,0147_H_2,22,24,0.45,0.167155,0.043751,5.5082,1.1358,NA,0.002792
Piazza_et_al_2020,CRMS0147_H,0147_H_2,24,26,0.3891,0.17971499999999999,0.057542,12.5537,1.1883,NA,0.003636
Piazza_et_al_2020,CRMS0147_H,0147_H_2,26,28,0.4452,0.155249,0.044170999999999995,10.8775,1.0673,NA,0.0026829999999999996
Piazza_et_al_2020,CRMS0147_H,0147_H_2,28,30,0.5268,0.141951,0.02959,11.1729,0.7314,NA,0.001838
Piazza_et_al_2020,CRMS0147_H,0147_H_2,30,32,0.4829,0.143019,0.03398,15.7725,1.1033,NA,0.002162
Piazza_et_al_2020,CRMS0147_H,0147_H_2,32,34,0.598,0.126278,0.030019999999999998,11.3011,0.9657,NA,0.001867
Piazza_et_al_2020,CRMS0147_H,0147_H_2,34,36,0.4902,0.14732900000000002,0.036708,7.1496,0.9526,NA,0.002231
Piazza_et_al_2020,CRMS0147_H,0147_H_2,36,38,0.5992,0.124044,0.03116,6.076,0.8905,NA,0.001912
Piazza_et_al_2020,CRMS0147_H,0147_H_2,38,40,0.5149,0.125371,0.037415,9.2924,0.9781,NA,0.002248
Piazza_et_al_2020,CRMS0147_H,0147_H_2,40,42,0.5812,0.10795,0.031929,3.5248,0.908,NA,0.001941
Piazza_et_al_2020,CRMS0147_H,0147_H_2,42,44,0.4682,0.16413699999999998,0.055858,2.4387,0.9895,NA,0.003134
Piazza_et_al_2020,CRMS0164_H,0164_H_1,0,2,0.2478,0.15153,0.07483,0.9614,2.7469,NA,0.00461
Piazza_et_al_2020,CRMS0164_H,0164_H_1,2,4,0.3656,0.152722,0.061273,2.6293,1.866,NA,0.003719
Piazza_et_al_2020,CRMS0164_H,0164_H_1,4,6,0.3489,0.18617799999999998,0.067746,1.7523,1.8746,NA,0.00421
Piazza_et_al_2020,CRMS0164_H,0164_H_1,6,8,0.3523,0.195472,0.075693,4.7019,2.0359,NA,0.00462
Piazza_et_al_2020,CRMS0164_H,0164_H_1,8,10,0.3415,0.19148900000000002,0.16546,5.5035,1.7717,NA,0.03833
Piazza_et_al_2020,CRMS0164_H,0164_H_1,10,12,0.3032,0.231935,0.076741,5.0132,2.3095,NA,0.004382
Piazza_et_al_2020,CRMS0164_H,0164_H_1,12,14,0.3266,0.230282,0.13156,3.3787,2.1501,NA,0.00736
Piazza_et_al_2020,CRMS0164_H,0164_H_1,14,16,0.3226,0.22023800000000002,0.091363,5.0777,1.9428,NA,0.00549
Piazza_et_al_2020,CRMS0164_H,0164_H_1,16,18,0.2658,0.250071,0.077288,6.1521,2.0252,NA,0.00404
Piazza_et_al_2020,CRMS0164_H,0164_H_1,18,20,0.2569,0.22667500000000002,0.083841,8.2903,2.6088,NA,0.004848
Piazza_et_al_2020,CRMS0164_H,0164_H_1,20,22,0.2384,0.236842,0.083521,11.9196,2.6223,NA,0.00494
Piazza_et_al_2020,CRMS0164_H,0164_H_1,22,24,0.2489,0.234349,0.092421,9.4278,2.5662,NA,0.005514
Piazza_et_al_2020,CRMS0164_H,0164_H_1,24,26,0.2153,0.24898,0.046976000000000004,11.3613,3.3369,NA,0.003116
Piazza_et_al_2020,CRMS0164_H,0164_H_1,26,28,0.2468,0.25311,0.09144999999999999,16.5173,2.9148,NA,0.005333
Piazza_et_al_2020,CRMS0164_H,0164_H_1,28,30,0.2292,0.24711300000000003,0.09270899999999999,9.2045,2.9034,NA,0.005293
Piazza_et_al_2020,CRMS0164_H,0164_H_1,30,32,0.2512,0.253413,0.08821300000000001,11.391,2.1401,NA,0.005095
Piazza_et_al_2020,CRMS0164_H,0164_H_1,32,34,0.2888,0.23148800000000003,0.079494,22.3862,2.5584,NA,0.004339
Piazza_et_al_2020,CRMS0164_H,0164_H_1,34,36,0.5183,0.11002200000000001,0.02165,12.2656,1.4758,NA,0.00121
Piazza_et_al_2020,CRMS0164_H,0164_H_1,36,38,0.314,0.20075600000000002,0.068914,28.2666,2.4662,NA,0.004209
Piazza_et_al_2020,CRMS0164_H,0164_H_1,38,40,0.2695,0.23303200000000002,0.086576,27.5969,2.7541,NA,0.0047279999999999996
Piazza_et_al_2020,CRMS0164_H,0164_H_2,0,2,0.2068,0.144407,0.044139,6.4031,1.7591,NA,0.0032340000000000003
Piazza_et_al_2020,CRMS0164_H,0164_H_2,2,4,0.3454,0.162713,0.058471999999999996,5.5741,1.1451,NA,0.004198
Piazza_et_al_2020,CRMS0164_H,0164_H_2,4,6,0.3688,0.174057,0.05992600000000001,5.0128,1.0496,NA,0.004439
Piazza_et_al_2020,CRMS0164_H,0164_H_2,6,8,0.3321,0.207425,0.068013,2.4954,1.3488,NA,0.004699
Piazza_et_al_2020,CRMS0164_H,0164_H_2,8,10,0.3197,0.21830200000000002,0.07035999999999999,4.9436,1.2169,NA,0.004830999999999999
Piazza_et_al_2020,CRMS0164_H,0164_H_2,10,12,0.3181,0.485852,0.070705,4.8202,1.3571,NA,0.004958000000000001
Piazza_et_al_2020,CRMS0164_H,0164_H_2,12,14,0.3299,0.183633,0.070562,6.5368,1.1988,NA,0.004568
Piazza_et_al_2020,CRMS0164_H,0164_H_2,14,16,0.2933,0.211099,0.07706299999999999,6.9749,1.2433,NA,0.005097000000000001
Piazza_et_al_2020,CRMS0164_H,0164_H_2,16,18,0.2456,0.24773599999999998,0.09729900000000001,7.4811,1.1498,NA,0.005802000000000001
Piazza_et_al_2020,CRMS0164_H,0164_H_2,18,20,0.25,0.26520499999999997,0.09651300000000002,7.9398,1.6347,NA,0.005782000000000001
Piazza_et_al_2020,CRMS0164_H,0164_H_2,20,22,0.2383,0.273168,0.097223,14.5806,1.5855,NA,0.005723000000000001
Piazza_et_al_2020,CRMS0164_H,0164_H_2,22,24,0.2613,0.246126,0.098493,14.8188,1.3652,NA,0.005711000000000001
Piazza_et_al_2020,CRMS0164_H,0164_H_2,24,26,0.2507,0.222698,0.089184,14.0225,1.6048,NA,0.005396
Piazza_et_al_2020,CRMS0164_H,0164_H_2,26,28,0.2439,0.265452,0.10975199999999999,34.8459,1.9441,NA,0.006448000000000001
Piazza_et_al_2020,CRMS0164_H,0164_H_2,28,30,0.2226,0.270916,0.104429,20.3327,2.0721,NA,0.006128
Piazza_et_al_2020,CRMS0164_H,0164_H_2,30,32,0.2505,0.278613,0.12133100000000001,31.9795,1.6358,NA,0.006572
Piazza_et_al_2020,CRMS0164_H,0164_H_2,32,34,0.3576,0.17479199999999998,0.095778,25.8925,1.2905,NA,0.005877
Piazza_et_al_2020,CRMS0164_H,0164_H_2,34,36,0.2767,0.237572,0.115859,52.0881,1.7443,NA,0.005839
Piazza_et_al_2020,CRMS0164_H,0164_H_2,36,38,0.2205,0.24089,0.101463,11.585,1.9974,NA,0.005825
Piazza_et_al_2020,CRMS0164_H,0164_H_2,38,40,0.2556,0.249125,0.128831,30.7694,1.6624,NA,0.00683
Piazza_et_al_2020,CRMS0164_H,0164_H_2,40,42,0.221,0.311877,0.196884,16.694,1.7088,NA,0.009713000000000001
Piazza_et_al_2020,CRMS0164_H,0164_H_2,42,44,0.1918,0.367183,0.19648900000000002,8.3975,1.7845,NA,0.008951
Piazza_et_al_2020,CRMS0164_H,0164_H_2,44,46,0.1788,0.419741,NA,4.2388,1.4408,NA,NA
Piazza_et_al_2020,CRMS0219_H,0219_H_1,0,2,0.0592,0.6530790000000001,0.29739899999999997,-10.1845,7.7524,NA,0.019954
Piazza_et_al_2020,CRMS0219_H,0219_H_1,2,4,0.0612,0.8224039999999999,0.391406,-4.3516,7.8609,NA,0.024376000000000002
Piazza_et_al_2020,CRMS0219_H,0219_H_1,4,6,0.048,0.877119,0.417504,-0.1789,16.4621,NA,0.024392999999999998
Piazza_et_al_2020,CRMS0219_H,0219_H_1,6,8,0.0409,0.911988,0.44205500000000003,32.5876,18.9218,NA,0.027804000000000002
Piazza_et_al_2020,CRMS0219_H,0219_H_1,8,10,0.0433,0.9121210000000001,0.45163899999999996,1.827,18.4732,NA,0.027368999999999997
Piazza_et_al_2020,CRMS0219_H,0219_H_1,10,12,0.0407,0.9052450000000001,0.45345599999999997,5.9046,19.4008,NA,0.02858
Piazza_et_al_2020,CRMS0219_H,0219_H_1,12,14,0.0431,0.890983,0.443499,-2.1936,18.9444,NA,0.028659
Piazza_et_al_2020,CRMS0219_H,0219_H_1,14,16,0.0446,0.9030469999999999,0.455434,-1.3496,18.3155,NA,0.028828
Piazza_et_al_2020,CRMS0219_H,0219_H_1,16,18,0.0374,0.901408,0.456181,31.7424,20.7016,NA,0.024381
Piazza_et_al_2020,CRMS0219_H,0219_H_1,18,20,0.0449,0.901454,0.452911,13.403,17.9982,NA,0.026600000000000002
Piazza_et_al_2020,CRMS0219_H,0219_H_1,20,22,0.0555,0.875484,0.436871,3.4035,14.6971,NA,0.028005
Piazza_et_al_2020,CRMS0219_H,0219_H_1,22,24,0.0651,0.8811190000000001,0.45047899999999996,-10.7903,14.1338,NA,0.027646
Piazza_et_al_2020,CRMS0219_H,0219_H_1,24,26,0.0708,0.8712390000000001,0.43463700000000005,64.5103,14.8351,NA,0.024925000000000003
Piazza_et_al_2020,CRMS0219_H,0219_H_1,26,28,0.0738,0.837093,0.423466,60.0055,14.3783,NA,0.025686
Piazza_et_al_2020,CRMS0219_H,0219_H_1,28,30,0.0731,0.836709,0.4264,104.3743,16.1839,NA,0.025314
Piazza_et_al_2020,CRMS0219_H,0219_H_1,30,32,0.087,0.734415,0.33122399999999996,70.9178,13.5926,NA,0.021183
Piazza_et_al_2020,CRMS0219_H,0219_H_1,32,34,0.114,0.569264,0.264725,33.1536,9.7102,NA,0.016828
Piazza_et_al_2020,CRMS0219_H,0219_H_1,34,36,0.1675,0.484411,0.216116,13.9891,6.3347,NA,0.012942
Piazza_et_al_2020,CRMS0219_H,0219_H_2,0,2,0.0268,0.6608069999999999,0.270539,12.6085,41.6079,NA,0.020238999999999997
Piazza_et_al_2020,CRMS0219_H,0219_H_2,2,4,0.0543,0.7781619999999999,0.337496,-3.8502,20.4359,NA,0.021735
Piazza_et_al_2020,CRMS0219_H,0219_H_2,4,6,0.1214,0.904645,0.40775399999999995,-13.5363,9.4893,NA,0.014919
Piazza_et_al_2020,CRMS0219_H,0219_H_2,6,8,0.0714,0.880399,0.42901000000000006,45.967,20.2859,NA,0.029005999999999997
Piazza_et_al_2020,CRMS0219_H,0219_H_2,8,10,0.0469,0.907662,0.440066,1.8341,20.7252,NA,0.025960999999999998
Piazza_et_al_2020,CRMS0219_H,0219_H_2,10,12,0.0425,0.9,0.16552299999999998,20.2327,24.5683,NA,0.038218999999999996
Piazza_et_al_2020,CRMS0219_H,0219_H_2,12,14,0.0455,0.8813679999999999,0.44859299999999996,22.5706,25.0107,NA,0.027207
Piazza_et_al_2020,CRMS0219_H,0219_H_2,14,16,0.0488,0.874392,0.439366,2.112,17.0718,NA,0.028517999999999998
Piazza_et_al_2020,CRMS0219_H,0219_H_2,16,18,0.0678,0.852606,0.391665,17.107,11.9116,NA,0.024824000000000002
Piazza_et_al_2020,CRMS0219_H,0219_H_2,18,20,0.0686,0.8695919999999999,0.44473199999999996,54.9754,15.3318,NA,0.026319
Piazza_et_al_2020,CRMS0219_H,0219_H_2,20,22,0.0751,0.855756,0.436952,54.9595,15.6111,NA,0.028699
Piazza_et_al_2020,CRMS0219_H,0219_H_2,22,24,0.0841,0.8177509999999999,0.40378100000000006,126.3237,13.5751,NA,0.022934
Piazza_et_al_2020,CRMS0219_H,0219_H_2,24,26,0.0944,0.7220019999999999,0.352429,108.5228,11.7509,NA,0.022756
Piazza_et_al_2020,CRMS0219_H,0219_H_2,26,28,0.1038,0.6440260000000001,0.31017,41.061,10.3381,NA,0.021738
Piazza_et_al_2020,CRMS0219_H,0219_H_2,28,30,0.1043,0.66374,0.304557,31.2568,9.0906,NA,0.019927999999999998
Piazza_et_al_2020,CRMS0219_H,0219_H_2,30,32,0.1162,0.602689,0.277699,16.929,7.3793,NA,0.016714
Piazza_et_al_2020,CRMS0219_H,0219_H_2,32,34,0.10780000000000001,0.590074,0.263511,8.3858,10.2154,NA,0.016126
Piazza_et_al_2020,CRMS0268_H,0268_H_1,0,2,0.0313,0.808771,0.43457799999999996,13.0927,29.12,NA,0.019128
Piazza_et_al_2020,CRMS0268_H,0268_H_1,2,4,0.0642,0.8278260000000001,0.40488999999999997,13.3583,7.5657,NA,0.026115
Piazza_et_al_2020,CRMS0268_H,0268_H_1,4,6,0.0698,0.81552499999999994,0.40146299999999996,14.0833,4.8812,NA,0.026956
Piazza_et_al_2020,CRMS0268_H,0268_H_1,6,8,0.0619,0.820433,0.42091,19.6238,5.6543,NA,0.023258
Piazza_et_al_2020,CRMS0268_H,0268_H_1,8,10,0.0478,0.835517,0.413142,16.1735,5.9678,NA,0.023023
Piazza_et_al_2020,CRMS0268_H,0268_H_1,10,12,0.0333,0.840519,0.42855200000000004,9.7099,10.0506,NA,0.020022
Piazza_et_al_2020,CRMS0268_H,0268_H_1,12,14,0.0409,0.861345,0.431454,32.9546,21.3456,NA,0.024531
Piazza_et_al_2020,CRMS0268_H,0268_H_1,14,16,0.0493,0.858225,0.42922499999999997,30.5146,15.2573,NA,0.022161
Piazza_et_al_2020,CRMS0268_H,0268_H_1,16,18,0.0552,0.842474,0.439041,27.1271,8.7684,NA,0.021364
Piazza_et_al_2020,CRMS0268_H,0268_H_1,18,20,0.0523,0.8348019999999999,0.413288,7.056,3.8487,NA,0.025756
Piazza_et_al_2020,CRMS0268_H,0268_H_1,20,22,0.0621,0.8087770000000001,0.41950200000000004,16.508,6.034,NA,0.023567
Piazza_et_al_2020,CRMS0268_H,0268_H_1,22,24,0.0591,0.82502,0.416696,NA,NA,NA,0.022378
Piazza_et_al_2020,CRMS0268_H,0268_H_2,0,2,0.0421,0.834732,0.39384300000000005,-1.4105,9.1686,NA,0.027291
Piazza_et_al_2020,CRMS0268_H,0268_H_2,2,4,0.0957,0.835024,0.382911,15.796,3.8684,NA,0.029067
Piazza_et_al_2020,CRMS0268_H,0268_H_2,4,6,0.0819,0.8228700000000001,0.378849,7.6311,4.7105,NA,0.028479
Piazza_et_al_2020,CRMS0268_H,0268_H_2,6,8,0.0755,0.827811,0.385194,12.1214,5.0987,NA,0.028336
Piazza_et_al_2020,CRMS0268_H,0268_H_2,8,10,0.0564,0.8231860000000001,0.383166,22.9817,9.0285,NA,0.02722
Piazza_et_al_2020,CRMS0268_H,0268_H_2,10,12,0.042,0.847436,0.403305,7.7447,12.4589,NA,0.025651999999999998
Piazza_et_al_2020,CRMS0268_H,0268_H_2,12,14,0.0465,0.84002,0.40153300000000003,0,14.2983,NA,0.024611
