core_id,core_date,core_latitude,core_longitude,Depth,Elevation,dry_bulk_density,total_pb210_activity,210Pb_e,ra226_activity,226Ra_e,excess_pb210_activity,210Pbex_e,cs137_activity,137Cs_e,be7_activity,7Be_e,wtC,wtN,13C,15N,age,Age_e,VAR,MAR,CAR,study_id,depth_min,depth_max,fraction_carbon,fraction_nitrogen
SLPA,2013-12-04,41.55445,-70.5069,27.5,-13.5,0.15826972,62.055864316666664,0.447919229,13.096747633333333,0.127457548,48.959116683333335,0.465700614,0,0,0,0,NA,NA,NA,NA,100.7423381,3.987320828,1.353702663,214.2501416,NA,Gonneea_2018,27,28,NA,NA
SLPA,2013-12-04,41.55445,-70.5069,28.5,-14.5,0.149872774,35.08992191666667,0.343600515,9.898524666666667,0.130838699,25.19139725,0.367668437,0,0,0,0,22.6439963,1.472379445,-13.3169559,0.776026845,NA,NA,NA,NA,NA,Gonneea_2018,28,29,0.22643996300000002,0.014723794450000001
SLPA,2013-12-04,41.55445,-70.5069,29.5,-15.5,0.193638677,44.430725333333335,0.310037601,10.375884866666667,0.11573262,34.05484046666667,0.330934062,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gonneea_2018,29,30.25,NA,NA
SLPA,2013-12-04,41.55445,-70.5069,31,-17,0.210573248,38.62408598333333,0.161757672,13.869738183333334,0.05400876,24.7543478,0.170535893,0,0,0,0,22.04686363,1.368697946,-12.5680283,1.264599762,NA,NA,NA,NA,NA,Gonneea_2018,30.25,32,0.22046863630000002,0.01368697946
SLPA,2013-12-04,41.55445,-70.5069,33,-19,0.248152866,17.6018072,0.104554735,6.88067935,0.035710726,10.721127833333334,0.11048506,0,0,0,0,24.19386638,1.541969002,-12.73440408,1.433695542,NA,NA,NA,NA,NA,Gonneea_2018,32,34,0.24193866379999998,0.015419690020000001
SLPA,2013-12-04,41.55445,-70.5069,35,-21,0.168025478,9.532549816666668,0.114619379,5.265504883333333,0.038638275,4.267044933333334,0.12095668,0,0,0,0,27.07695597,1.575266157,-12.99409391,1.127935354,NA,NA,NA,NA,NA,Gonneea_2018,34,36,0.2707695597,0.01575266157
SLPA,2013-12-04,41.55445,-70.5069,37,-23,0.246751592,7.846857966666668,0.104237661,7.914588533333332,0.043973454,-0.06773056666666666,0.113133349,0,0,0,0,27.18203436,1.529346432,-12.89087512,0.659937186,NA,NA,NA,NA,NA,Gonneea_2018,36,38,0.2718203436,0.01529346432
SLPA,2013-12-04,41.55445,-70.5069,39,-25,0.158726115,8.610569233333333,0.118102568,7.805327683333333,0.055823704,0.8052415666666667,0.130631169,0,0,0,0,26.30696592,1.457249227,-13.06356839,0.404961475,NA,NA,NA,NA,NA,Gonneea_2018,38,40,0.26306965919999997,0.01457249227
SLPA,2013-12-04,41.55445,-70.5069,41,-27,0.137707006,11.57825695,0.1804124,3.6380190500000005,0.057036863,7.9402379000000005,0.189213735,0,0,0,0,26.50209811,1.679259692,-13.60836243,0.425422617,NA,NA,NA,NA,NA,Gonneea_2018,40,42,0.2650209811,0.01679259692
SLPA,2013-12-04,41.55445,-70.5069,43,-29,0.13388535,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.16128339,1.661449606,-13.77136736,0.236443178,NA,NA,NA,NA,NA,Gonneea_2018,42,44,0.2716128339,0.016614496059999997
SLPA,2013-12-04,41.55445,-70.5069,45,-31,0.158089172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,27.83257368,1.753447145,-14.72823884,-0.573426652,NA,NA,NA,NA,NA,Gonneea_2018,44,46,0.2783257368,0.01753447145
SLPA,2013-12-04,41.55445,-70.5069,47,-33,0.360509554,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.04295936,1.849359776,-15.37264018,-0.100050594,NA,NA,NA,NA,NA,Gonneea_2018,46,48,0.2604295936,0.01849359776
SLPA,2013-12-04,41.55445,-70.5069,49,-35,0.291592357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.71619871,1.85507112,-14.69346447,0.728163614,NA,NA,NA,NA,NA,Gonneea_2018,48,50,0.2671619871,0.0185507112
SLPA,2013-12-04,41.55445,-70.5069,51,-37,0.278216561,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.59607162,1.898728504,-14.49340935,0.057423679,NA,NA,NA,NA,NA,Gonneea_2018,50,52,0.2959607162,0.01898728504
SLPA,2013-12-04,41.55445,-70.5069,53,-39,0.327261146,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.48401798,1.965496737,-14.07727532,0.032874806,NA,NA,NA,NA,NA,Gonneea_2018,52,54,0.32484017979999996,0.019654967370000002
SLPA,2013-12-04,41.55445,-70.5069,55,-41,0.299872611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.81907336,1.58470549,-13.46929019,0.237717855,NA,NA,NA,NA,NA,Gonneea_2018,54,56,0.3081907336,0.0158470549
SLPA,2013-12-04,41.55445,-70.5069,57,-43,0.294904459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.07928061,1.663286568,-13.25712098,-0.088133956,NA,NA,NA,NA,NA,Gonneea_2018,56,58,0.3207928061,0.01663286568
SLPA,2013-12-04,41.55445,-70.5069,59,-45,0.223312102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.40977548,1.591894528,-13.31397586,0.347261538,NA,NA,NA,NA,NA,Gonneea_2018,58,60,0.3040977548,0.01591894528
SLPA,2013-12-04,41.55445,-70.5069,61,-47,0.128789809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.32120624,1.573842647,-13.25118693,0.029000237,NA,NA,NA,NA,NA,Gonneea_2018,60,62,0.2932120624,0.01573842647
SLPA,2013-12-04,41.55445,-70.5069,63,-49,0.105859873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.79327668,1.496614042,-13.29870078,-0.164274161,NA,NA,NA,NA,NA,Gonneea_2018,62,64,0.2879327668,0.014966140420000001
SLPA,2013-12-04,41.55445,-70.5069,65,-51,0.125477707,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.39639102,1.33095599,-12.98107245,-0.362851607,NA,NA,NA,NA,NA,Gonneea_2018,64,66,0.3039639102,0.0133095599
SLPA,2013-12-04,41.55445,-70.5069,67,-53,0.114904459,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.73084547,1.2545832,-12.83496889,-0.306715131,NA,NA,NA,NA,NA,Gonneea_2018,66,68,0.2973084547,0.012545832
SLPA,2013-12-04,41.55445,-70.5069,69,-55,0.128152866,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.63260182,1.269855529,-13.49449928,-0.390537766,NA,NA,NA,NA,NA,Gonneea_2018,68,70,0.28632601820000003,0.01269855529
SLPA,2013-12-04,41.55445,-70.5069,71,-57,0.237579618,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26.21192648,1.227265851,-15.70291845,0.748172553,NA,NA,NA,NA,NA,Gonneea_2018,70,72,0.2621192648,0.012272658510000001
SLPA,2013-12-04,41.55445,-70.5069,73,-59,0.211592357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28.58579076,1.36232748,-17.51210477,1.305714533,NA,NA,NA,NA,NA,Gonneea_2018,72,74,0.28585790759999996,0.0136232748
SLPA,2013-12-04,41.55445,-70.5069,75,-61,0.241910828,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.61030873,1.259905137,-20.46637459,1.329888612,NA,NA,NA,NA,NA,Gonneea_2018,74,76,0.3361030873,0.012599051370000001
SLPA,2013-12-04,41.55445,-70.5069,77,-63,0.487770701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,21.76183524,0.516616327,-24.0823789,0.767168786,NA,NA,NA,NA,NA,Gonneea_2018,76,78,0.2176183524,0.00516616327
SLPA,2013-12-04,41.55445,-70.5069,79,-65,1.038853503,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.35862394,0.044042505,-21.94959077,1.607144942,NA,NA,NA,NA,NA,Gonneea_2018,78,80,0.0135862394,4.4042505e-4
SLPA,2013-12-04,41.55445,-70.5069,81,-67,1.339872611,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.506998942,0.059709437,-22.58157284,1.319443041,NA,NA,NA,NA,NA,Gonneea_2018,80,82,0.01506998942,5.9709437e-4
SLPA,2013-12-04,41.55445,-70.5069,83,-69,1.871210191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.636399919,0.026450902,-21.01051884,2.518682506,NA,NA,NA,NA,NA,Gonneea_2018,82,84,0.0063639991900000005,2.6450902e-4
SLPA,2013-12-04,41.55445,-70.5069,85,-71,1.803566879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.479294472,0.018957852,-21.86313829,2.573107118,NA,NA,NA,NA,NA,Gonneea_2018,84,86,0.00479294472,1.8957852000000002e-4
SLPA,2013-12-04,41.55445,-70.5069,87,-73,1.512738854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.425355748,0.019355488,-23.5273975,0.827356842,NA,NA,NA,NA,NA,Gonneea_2018,86,88,0.00425355748,1.9355488e-4
SLPA,2013-12-04,41.55445,-70.5069,89,-75,1.444713376,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gonneea_2018,88,44.5,NA,NA
SLPB,2014-01-17,41.55451,-70.50599,0,24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gonneea_2018,44.5,0.25,NA,NA
SLPB,2014-01-17,41.55451,-70.50599,0.5,23.5,0.073536896,573.2342338333333,1.155640215,18.3935224,0.217190713,554.8407115,1.17587249,0,0,7.020395301,1.405483139,29.92340803,2.058701528,-21.42996046,1.459287645,4.67374336,0.260854149,2.139612561,278.1496329,58.34875181,Gonneea_2018,0.25,1,0.2992340803,0.02058701528
SLPB,2014-01-17,41.55451,-70.50599,1.5,22.5,0.137150127,615.7230231666666,0.668675203,10.791819516666667,0.098097639,604.9312036666666,0.675832579,0,0,0,0,NA,NA,NA,NA,11.054539,0.380206256,1.567202677,214.9420465,NA,Gonneea_2018,1,2,NA,NA
SLPB,2014-01-17,41.55451,-70.50599,2.5,21.5,0.19389313,424.9559256666667,0.553292615,7.2287615,0.034914918,417.7271643333333,0.554393154,2.01407545,0.034742802,0,0,NA,NA,NA,NA,18.81138001,0.613057654,1.289184603,249.9640376,NA,Gonneea_2018,2,3,NA,NA
SLPB,2014-01-17,41.55451,-70.50599,3.5,20.5,0.236132316,265.1396306666667,0.469297146,3.3115825,0.060423134,261.82804816666663,0.47317097,6.408032016666667,0.056441946,0,0,26.14075721,1.929542472,-23.56569486,2.061532444,26.32257471,0.918334669,1.331346131,314.3738446,73.55011645,Gonneea_2018,3,4,0.2614075721,0.01929542472
SLPB,2014-01-17,41.55451,-70.50599,4.5,19.5,0.163104326,263.01620199999996,0.514459691,8.333333333333334,0.05,254.68286866666668,0.514459691,9.225662649999999,0.085687955,0,0,NA,NA,NA,NA,32.58019999,1.233271559,1.598050307,260.6489177,NA,Gonneea_2018,4,5,NA,NA
SLPB,2014-01-17,41.55451,-70.50599,5.5,18.5,0.171501272,222.15720566666667,0.739783495,7.495308383333333,0.127225364,214.66189733333334,0.750643666,47.14059946666667,0.171968907,0,0,26.66409854,1.828979949,-24.06505883,2.569751343,39.37372938,1.652021689,1.471988921,252.4479727,68.38893212,Gonneea_2018,5,6,0.26664098540000003,0.01828979949
SLPB,2014-01-17,41.55451,-70.50599,6.5,17.5,0.116030534,258.8510641666667,0.966032172,15.778528133333333,0.194833265,243.07253616666668,0.985483718,28.268069,0.17435745,0,0,NA,NA,NA,NA,45.76568856,2.122852699,1.56446556,181.5257749,NA,Gonneea_2018,6,7,NA,NA
SLPB,2014-01-17,41.55451,-70.50599,7.5,16.5,0.123409669,221.29641400000003,0.917494932,8.333333333333334,0.05,212.96308066666666,0.917494932,9.085392616666667,0.158085831,0,0,31.09696555,1.593304955,-24.74748026,2.107337275,53.14205737,2.794095685,1.355680588,167.3040929,54.28770254,Gonneea_2018,7,8,0.3109696555,0.01593304955
SLPB,2014-01-17,41.55451,-70.50599,8.5,15.5,0.154452926,146.20426236666668,0.628093511,10.604089983333333,0.148499676,135.60017238333336,0.645409647,22.489682333333334,0.143574132,0,0,NA,NA,NA,NA,60.54061929,3.636273158,1.351614016,208.7607399,NA,Gonneea_2018,8,9,NA,NA
SLPB,2014-01-17,41.55451,-70.50599,9.5,14.5,0.169211196,139.83240803333337,0.458929963,7.937209883333333,0.096198984,131.89519815,0.468903994,20.413299383333335,0.103127988,0,0,11.1425882,0.705651929,-24.40012301,2.209099166,70.91612805,5.205574461,0.96380816,163.0871314,20.84935477,Gonneea_2018,9,10,0.111425882,0.0070565192899999995
SLPB,2014-01-17,41.55451,-70.50599,10.5,13.5,0.216030534,71.31175930000002,0.311061894,7.960274016666666,0.071642466,63.351485283333325,0.31920549,5.828196133333334,0.057699142,0,0,NA,NA,NA,NA,79.47145628,6.926395124,1.168862225,252.5099311,NA,Gonneea_2018,10,11,NA,NA
SLPB,2014-01-17,41.55451,-70.50599,11.5,12.5,0.283531409,47.84944576666667,0.175416068,9.086062816666665,0.047919895,38.76338295,0.181843651,6.051865333333333,0.033224741,0,0,6.863458161,0.389088591,-24.4550433,2.156363567,88.50301516,9.242092976,1.107228568,313.9340762,19.48514799,Gonneea_2018,11,12,0.06863458161,0.00389088591
SLPB,2014-01-17,41.55451,-70.50599,12.5,11.5,0.499490662,21.27805595,0.122306266,7.4787296,0.036167136,13.79932635,0.127541696,1.5141761833333334,0.017252523,0,0,11.27976021,0.636885839,-24.68698628,2.825457587,95.81683293,11.52443768,1.367274973,682.9410815,76.93516442,Gonneea_2018,12,13,0.11279760209999999,0.006368858389999999
SLPB,2014-01-17,41.55451,-70.50599,13.5,10.5,0.550636132,22.9616791,0.143005337,7.591880016666667,0.042727101,15.369799083333334,0.149251907,1.6440765000000002,0.01586205,0,0,13.16440337,0.708301762,-24.15795219,2.791432573,NA,NA,NA,NA,NA,Gonneea_2018,13,14,0.1316440337,0.00708301762
SLPB,2014-01-17,41.55451,-70.50599,14.5,9.5,0.86259542,16.413201533333332,0.088532809,7.962685650000001,0.028331236,8.450515900000001,0.092955458,1.1666925666666665,0.011893264,0,0,15.99918889,0.794397298,-24.30993812,2.858763399,NA,NA,NA,NA,NA,Gonneea_2018,14,15,0.1599918889,0.00794397298
SLPB,2014-01-17,41.55451,-70.50599,15.5,8.5,0.265648855,26.954578833333336,0.194881605,9.8341682,0.06372541,17.120410633333336,0.205036016,0,0,0,0,12.80685622,0.604088125,-24.6773493,2.914714613,NA,NA,NA,NA,NA,Gonneea_2018,15,16,0.1280685622,0.0060408812499999995
SLPB,2014-01-17,41.55451,-70.50599,16.5,7.5,0.672264631,13.856755216666665,0.074078213,9.61615025,0.035772079,4.240604983333332,0.082263135,0,0,0,0,11.80637678,0.530363352,-25.21498413,3.035373428,NA,NA,NA,NA,NA,Gonneea_2018,16,17,0.11806376780000001,0.00530363352
SLPB,2014-01-17,41.55451,-70.50599,17.5,6.5,0.737913486,8.873399866666666,0.106267837,7.495900683333334,0.036834856,1.3774991833333332,0.112470706,0,0,0,0,14.98104555,0.616296894,-25.1942754,2.921932478,NA,NA,NA,NA,NA,Gonneea_2018,17,18,0.1498104555,0.00616296894
SLPB,2014-01-17,41.55451,-70.50599,18.5,5.5,0.994910941,10.846368516666669,0.081347764,10.1324124,0.02948532,0.7139561333333334,0.086526544,0,0,0,0,7.24766993,0.294436163,-25.5799225,3.426690261,NA,NA,NA,NA,NA,Gonneea_2018,18,19,0.0724766993,0.0029443616299999996
SLPB,2014-01-17,41.55451,-70.50599,19.5,4.5,1.003307888,11.33312465,0.064122819,9.269994700000002,0.023082287,2.06312995,0.068150773,0,0,0,0,8.863332197,0.339416924,-25.32810411,3.610444295,NA,NA,NA,NA,NA,Gonneea_2018,19,9.75,0.08863332197,0.00339416924
SLPC,2014-06-04,41.55449,-70.50714,0,14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Gonneea_2018,9.75,0.25,NA,NA
SLPC,2014-06-04,41.55449,-70.50714,0.5,13.5,0.155725191,420.94849116666666,0.474829898,19.927391216666667,0.115977417,401.02110000000005,0.488788495,0,0,7.683481349,0.582407886,NA,NA,NA,NA,2.266472413,0.11740337,4.412142826,687.0817837,NA,Gonneea_2018,0.25,1,NA,NA
SLPC,2014-06-04,41.55449,-70.50714,1.5,12.5,0.137150127,390.97801066666665,0.494978161,9.923477966666667,0.08299997,381.05453266666666,0.501888808,0,0,0,0,23.53682301,1.833473092,-16.46760894,3.001816159,4.294456889,0.124939764,4.931004217,676.2878557,161.0140624,Gonneea_2018,1,2,0.2353682301,0.01833473092
SLPC,2014-06-04,41.55449,-70.50714,2.5,11.5,0.099491094,407.01096400000006,0.627610906,11.744115933333333,0.141563573,395.266848,0.643378345,0,0,0,0,NA,NA,NA,NA,6.42164006,0.149091724,4.70105261,611.1368394,NA,Gonneea_2018,2,3,NA,NA
SLPC,2014-06-04,41.55449,-70.50714,3.5,10.5,0.155470738,449.12290966666666,0.552421179,5.589927783333334,0.092971679,443.53298183333334,0.56019005,0,0,0,0,25.07986491,2.032986708,-16.54912137,2.271614829,9.517452758,0.184755048,3.23016958,502.1968482,126.7886826,Gonneea_2018,3,4,0.2507986491,0.02032986708
SLPC,2014-06-04,41.55449,-70.50714,4.5,9.5,0.149363868,394.2006316666667,0.510884019,4.122398083333334,0.105541636,390.0782336666667,0.521671848,0,0,0,0,NA,NA,NA,NA,12.3880039,0.221412521,3.483651568,520.3316718,NA,Gonneea_2018,4,5,NA,NA
SLPC,2014-06-04,41.55449,-70.50714,5.5,8.5,0.130788804,440.5370151666667,0.827328515,12.121228516666667,0.148727474,428.41578666666663,0.840590467,0,0,0,0,24.80535385,2.061132324,-16.41480977,1.982202167,15.41394051,0.267990671,3.304761902,432.2258569,117.9365693,Gonneea_2018,5,6,0.2480535385,0.02061132324
SLPC,2014-06-04,41.55449,-70.50714,6.5,7.5,0.142748092,376.0301835,0.699416141,5.494827366666667,0.115885909,370.53535600000004,0.708951678,0,0,0,0,NA,NA,NA,NA,18.55831574,0.320681903,3.180282014,453.9791883,NA,Gonneea_2018,6,7,NA,NA
SLPC,2014-06-04,41.55449,-70.50714,7.5,6.5,0.124681934,360.8090901666667,0.790171907,13.046323850000002,0.176047094,347.76276616666667,0.809545689,0,0,0,0,24.88338286,1.928761114,-15.91673188,1.688862194,21.3874034,0.372738627,3.534708434,440.7142832,111.7133294,Gonneea_2018,7,8,0.2488338286,0.01928761114
